company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q2YTD,2014-01-01,2014-06-30,,,1.23,1.23,0.96,1.23,,1314000000.0,1158000000.0,2437000000.0,2437000000.0,,2437000000.0,,6914000000.0,11773000000.0,,,,-8000000.0,6914000000.0,4859000000.0,383000000.0,425000000.0,1150000000.0,3709000000.0,42000000.0,3751000000.0,11773000000.0,1980000000.0,1971900000.0,1971900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q2TTM,2013-07-01,2014-06-30,,-10000000.0,2.17,2.17,1.92,2.17,,2261000000.0,2434000000.0,4321000000.0,4321000000.0,,4321000000.0,,14318000000.0,24406000000.0,,22000000.0,,2000000.0,14318000000.0,10088000000.0,1991000000.0,933000000.0,2448000000.0,7640000000.0,-1058000000.0,6582000000.0,24406000000.0,1980000000.0,1971900000.0,1971900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q1,2014-01-01,2014-03-31,2014-04-24 14:24:16+00:00,,0.59,0.59,0.48,0.59,,631000000.0,520000000.0,1175000000.0,1175000000.0,,1175000000.0,0.0,3261000000.0,5517000000.0,,,,2000000.0,3261000000.0,2256000000.0,153000000.0,225000000.0,522000000.0,1734000000.0,72000000.0,1806000000.0,5517000000.0,1986000000.0,1991500000.0,1991500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2014.0,Q1TTM,2013-04-01,2014-03-31,,-5000000.0,2.16,2.16,1.88,2.16,,2276000000.0,2343000000.0,4325000000.0,4325000000.0,,4325000000.0,,14416000000.0,24455000000.0,,22000000.0,,13000000.0,14416000000.0,10039000000.0,2025000000.0,960000000.0,2373000000.0,7666000000.0,-1065000000.0,6601000000.0,24455000000.0,1986000000.0,1991500000.0,1991500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:31:37+00:00,,2.67,2.67,2.17,2.67,4000000.0,2835000000.0,2708000000.0,5243000000.0,5243000000.0,,5241000000.0,2000000.0,14320000000.0,25434000000.0,5000000.0,41000000.0,,,14320000000.0,11114000000.0,1045000000.0,757000000.0,2753000000.0,8361000000.0,-283000000.0,8078000000.0,25434000000.0,1961000000.0,1962900000.0,1962900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q4,2015-10-01,2015-12-31,,,0.63,0.63,0.57,0.63,,725000000.0,757000000.0,1248000000.0,1248000000.0,,1247000000.0,1000000.0,3596000000.0,6318000000.0,5000000.0,,,,3596000000.0,2722000000.0,208000000.0,211000000.0,757000000.0,1965000000.0,8000000.0,1973000000.0,6318000000.0,1961000000.0,1962900000.0,1962900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 10:04:23+00:00,,0.78,0.78,0.565,0.78,0.0,761000000.0,698000000.0,1528000000.0,1528000000.0,,1528000000.0,0.0,3653000000.0,6699000000.0,0.0,41000000.0,,,3653000000.0,3046000000.0,205000000.0,187000000.0,739000000.0,2307000000.0,-18000000.0,2289000000.0,6699000000.0,1958000000.0,1959000000.0,1959000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q3YTD,2015-01-01,2015-09-30,,,2.04,2.04,1.61,2.04,4000000.0,2110000000.0,1951000000.0,3995000000.0,3995000000.0,,3994000000.0,1000000.0,10724000000.0,19116000000.0,,41000000.0,,,10724000000.0,8392000000.0,837000000.0,546000000.0,1996000000.0,6396000000.0,-291000000.0,6105000000.0,19116000000.0,1958000000.0,1959000000.0,1959000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q3TTM,2014-10-01,2015-09-30,,,2.66,2.66,2.13,2.66,3000000.0,2783000000.0,2669000000.0,5231000000.0,5231000000.0,,5230000000.0,1000000.0,14355000000.0,25374000000.0,,38000000.0,,1000000.0,14355000000.0,11019000000.0,1093000000.0,799000000.0,2711000000.0,8308000000.0,-294000000.0,8014000000.0,25374000000.0,1958000000.0,1959000000.0,1959000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 10:34:46+00:00,,0.74,0.74,0.52,0.74,4000000.0,805000000.0,643000000.0,1449000000.0,1449000000.0,,1448000000.0,1000000.0,3742000000.0,6613000000.0,0.0,,,,3742000000.0,2871000000.0,195000000.0,225000000.0,647000000.0,2224000000.0,30000000.0,2254000000.0,6613000000.0,1962000000.0,1956800000.0,1956800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q2YTD,2015-01-01,2015-06-30,,,1.26,1.26,1.04,1.26,4000000.0,1349000000.0,1253000000.0,2467000000.0,2467000000.0,,2466000000.0,1000000.0,7071000000.0,12417000000.0,,,,,7071000000.0,5346000000.0,632000000.0,359000000.0,1257000000.0,4089000000.0,-273000000.0,3816000000.0,12417000000.0,1962000000.0,1956800000.0,1956800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q2TTM,2014-07-01,2015-06-30,,,2.59,2.59,2.08,2.59,3000000.0,2739000000.0,2634000000.0,5100000000.0,5100000000.0,,5099000000.0,1000000.0,14519000000.0,25166000000.0,,2000000.0,,8000000.0,14519000000.0,10647000000.0,1101000000.0,940000000.0,2647000000.0,8000000000.0,-161000000.0,7839000000.0,25166000000.0,1962000000.0,1956800000.0,1956800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 09:56:46+00:00,,0.52,0.52,0.52,0.52,0.0,544000000.0,610000000.0,1018000000.0,1018000000.0,,1018000000.0,0.0,3329000000.0,5804000000.0,0.0,,,,3329000000.0,2475000000.0,437000000.0,134000000.0,610000000.0,1865000000.0,-303000000.0,1562000000.0,5804000000.0,1966000000.0,1957700000.0,1957700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q1TTM,2014-04-01,2015-03-31,,,2.49,2.49,2.04,2.49,-1000000.0,2617000000.0,2629000000.0,4913000000.0,4913000000.0,,4913000000.0,,14430000000.0,24809000000.0,,2000000.0,,-2000000.0,14430000000.0,10379000000.0,1136000000.0,915000000.0,2628000000.0,7751000000.0,-221000000.0,7530000000.0,24809000000.0,1966000000.0,1957700000.0,1957700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 13:49:51+00:00,,7.28,7.28,2.35,7.28,149000000.0,7608000000.0,2662000000.0,14244000000.0,14244000000.0,,14239000000.0,5000000.0,14172000000.0,25744000000.0,13866000000.0,,,,14172000000.0,11572000000.0,1570000000.0,795000000.0,2811000000.0,8761000000.0,13091000000.0,21852000000.0,25744000000.0,1952000000.0,1952000000.0,1952000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q4,2016-10-01,2016-12-31,,,5.26,5.26,0.61,5.26,26000000.0,5430000000.0,791000000.0,10278000000.0,10278000000.0,,10276000000.0,2000000.0,3443000000.0,6252000000.0,13661000000.0,,,,3443000000.0,2809000000.0,176000000.0,231000000.0,817000000.0,1992000000.0,13716000000.0,15708000000.0,6252000000.0,1952000000.0,1952000000.0,1952000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 10:16:56+00:00,,0.56,0.56,0.61,0.56,2000000.0,633000000.0,766000000.0,1094000000.0,1094000000.0,,1093000000.0,1000000.0,3755000000.0,6905000000.0,48000000.0,,,,3755000000.0,3150000000.0,1002000000.0,299000000.0,768000000.0,2382000000.0,-655000000.0,1727000000.0,6905000000.0,1952000000.0,1951800000.0,1951800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q3YTD,2016-01-01,2016-09-30,,,2.02,2.02,1.74,2.02,123000000.0,2178000000.0,1871000000.0,3966000000.0,3966000000.0,,3963000000.0,3000000.0,10729000000.0,19492000000.0,205000000.0,,,,10729000000.0,8763000000.0,1394000000.0,564000000.0,1994000000.0,6769000000.0,-625000000.0,6144000000.0,19492000000.0,1952000000.0,1951800000.0,1951800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q3TTM,2015-10-01,2016-09-30,,,2.65,2.65,2.3,2.65,123000000.0,2903000000.0,2628000000.0,5214000000.0,5214000000.0,,5210000000.0,4000000.0,14325000000.0,25810000000.0,210000000.0,,,,14325000000.0,11485000000.0,1602000000.0,775000000.0,2751000000.0,8734000000.0,-617000000.0,8117000000.0,25810000000.0,1952000000.0,1951800000.0,1951800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 10:04:54+00:00,,0.84,0.84,0.565,0.84,1000000.0,880000000.0,546000000.0,1654000000.0,1654000000.0,,1653000000.0,1000000.0,3564000000.0,6521000000.0,117000000.0,,,,3564000000.0,2957000000.0,192000000.0,199000000.0,547000000.0,2410000000.0,124000000.0,2534000000.0,6521000000.0,1954000000.0,1967900000.0,1967900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q2YTD,2016-01-01,2016-06-30,,,1.46,1.46,1.13,1.46,121000000.0,1545000000.0,1105000000.0,2872000000.0,2872000000.0,,2870000000.0,2000000.0,6974000000.0,12587000000.0,157000000.0,,,,6974000000.0,5613000000.0,392000000.0,265000000.0,1226000000.0,4387000000.0,30000000.0,4417000000.0,12587000000.0,1954000000.0,1967900000.0,1967900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q2TTM,2015-07-01,2016-06-30,,,2.87,2.87,2.26,2.87,121000000.0,3031000000.0,2560000000.0,5648000000.0,5648000000.0,,5645000000.0,3000000.0,14223000000.0,25604000000.0,162000000.0,41000000.0,,,14223000000.0,11381000000.0,805000000.0,663000000.0,2722000000.0,8659000000.0,20000000.0,8679000000.0,25604000000.0,1954000000.0,1967900000.0,1967900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 10:11:28+00:00,,0.62,0.62,0.565,0.62,120000000.0,665000000.0,559000000.0,1218000000.0,1218000000.0,,1217000000.0,1000000.0,3410000000.0,6066000000.0,40000000.0,,,,3410000000.0,2656000000.0,200000000.0,66000000.0,679000000.0,1977000000.0,-94000000.0,1883000000.0,6066000000.0,1956000000.0,1962900000.0,1962900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q1TTM,2015-04-01,2016-03-31,,,2.77,2.77,2.22,2.77,124000000.0,2956000000.0,2657000000.0,5443000000.0,5443000000.0,,5440000000.0,3000000.0,14401000000.0,25696000000.0,45000000.0,41000000.0,,,14401000000.0,11295000000.0,808000000.0,689000000.0,2822000000.0,8473000000.0,-74000000.0,8399000000.0,25696000000.0,1956000000.0,1962900000.0,1962900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:31:52+00:00,,5.31,5.31,2.54,5.31,,-399000000.0,2338000000.0,10227000000.0,10227000000.0,,10222000000.0,5000000.0,13613000000.0,25576000000.0,408000000.0,,,32000000.0,13613000000.0,11963000000.0,705000000.0,532000000.0,2370000000.0,9593000000.0,235000000.0,9828000000.0,25576000000.0,1925000000.0,1925000000.0,1925000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 17:00:20+00:00,,0.97,0.97,,0.97,8000000.0,777000000.0,574000000.0,1867000000.0,1867000000.0,,1866000000.0,1000000.0,3558000000.0,6729000000.0,55000000.0,,,,3558000000.0,3171000000.0,169000000.0,169000000.0,582000000.0,2589000000.0,55000000.0,2644000000.0,6729000000.0,1915000000.0,1923700000.0,1923700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q3YTD,2017-01-01,2017-09-30,,,2.72,2.72,1.22,2.72,24000000.0,2386000000.0,1681000000.0,5259000000.0,5259000000.0,,5256000000.0,3000000.0,10395000000.0,19475000000.0,463000000.0,,,,10395000000.0,9061000000.0,525000000.0,332000000.0,1705000000.0,7356000000.0,270000000.0,7645000000.0,19475000000.0,1915000000.0,1923700000.0,1923700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q3TTM,2016-10-01,2017-09-30,,,7.98,7.98,1.83,7.98,50000000.0,7816000000.0,2472000000.0,15537000000.0,15537000000.0,,15532000000.0,5000000.0,13838000000.0,25727000000.0,14124000000.0,,,,13838000000.0,11870000000.0,701000000.0,563000000.0,2522000000.0,9348000000.0,13986000000.0,23353000000.0,25727000000.0,1915000000.0,1923700000.0,1923700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 10:44:30+00:00,,1.03,1.03,0.61,1.03,12000000.0,920000000.0,574000000.0,1990000000.0,1990000000.0,,1989000000.0,1000000.0,3538000000.0,6663000000.0,408000000.0,,,,3538000000.0,3114000000.0,177000000.0,140000000.0,586000000.0,2528000000.0,371000000.0,2910000000.0,6663000000.0,1928000000.0,1931100000.0,1931100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q2YTD,2017-01-01,2017-06-30,,,1.75,1.75,1.22,1.75,16000000.0,1609000000.0,1107000000.0,3392000000.0,3392000000.0,,3390000000.0,2000000.0,6837000000.0,12746000000.0,408000000.0,,,,6837000000.0,5890000000.0,356000000.0,163000000.0,1123000000.0,4767000000.0,215000000.0,5001000000.0,12746000000.0,1928000000.0,1931100000.0,1931100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q2TTM,2016-07-01,2017-06-30,,,7.57,7.57,2.44,7.57,44000000.0,7672000000.0,2664000000.0,14764000000.0,14764000000.0,,14759000000.0,5000000.0,14035000000.0,25903000000.0,14117000000.0,,,,14035000000.0,11849000000.0,1534000000.0,693000000.0,2708000000.0,9141000000.0,13276000000.0,22436000000.0,25903000000.0,1928000000.0,1931100000.0,1931100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 10:28:05+00:00,,0.72,0.72,0.61,0.72,4000000.0,689000000.0,533000000.0,1402000000.0,1402000000.0,,1401000000.0,1000000.0,3299000000.0,6083000000.0,0.0,,,,3299000000.0,2776000000.0,179000000.0,23000000.0,537000000.0,2239000000.0,-156000000.0,2091000000.0,6083000000.0,1939000000.0,1945800000.0,1945800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q1TTM,2016-04-01,2017-03-31,,,7.38,7.38,2.4,7.38,33000000.0,7632000000.0,2636000000.0,14428000000.0,14428000000.0,,14423000000.0,5000000.0,14061000000.0,25761000000.0,13826000000.0,,,,14061000000.0,11692000000.0,1549000000.0,752000000.0,2669000000.0,9023000000.0,13029000000.0,22060000000.0,25761000000.0,1939000000.0,1945800000.0,1945800000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:31:52+00:00,,3.69,3.69,3.0,3.68,,2374000000.0,2756000000.0,6967000000.0,6967000000.0,,6963000000.0,4000000.0,13110000000.0,25364000000.0,1000000.0,,,383000000.0,13110000000.0,12254000000.0,665000000.0,890000000.0,3139000000.0,9115000000.0,226000000.0,9341000000.0,25364000000.0,1887000000.0,1887000000.0,1892100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q4,2018-10-01,2018-12-31,,,0.67,0.67,-1.4,0.66,-2000000.0,459000000.0,797000000.0,1251000000.0,1251000000.0,,1250000000.0,1000000.0,3192000000.0,6114000000.0,-3000000.0,,,383000000.0,3192000000.0,2922000000.0,162000000.0,131000000.0,1178000000.0,1744000000.0,-34000000.0,1710000000.0,6114000000.0,1887000000.0,1887000000.0,1892100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 10:40:35+00:00,,1.03,1.03,,1.03,-2000000.0,664000000.0,700000000.0,1944000000.0,1944000000.0,,1943000000.0,1000000.0,3582000000.0,6837000000.0,21000000.0,,,,3582000000.0,3255000000.0,159000000.0,189000000.0,698000000.0,2557000000.0,51000000.0,2608000000.0,6837000000.0,1886400000.0,1886400000.0,1886400000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q3YTD,2018-01-01,2018-09-30,,,3.02,3.02,1.4,3.02,2000000.0,1915000000.0,1959000000.0,5716000000.0,5716000000.0,,5713000000.0,3000000.0,9918000000.0,19250000000.0,4000000.0,,,,9918000000.0,9332000000.0,503000000.0,759000000.0,1961000000.0,7371000000.0,260000000.0,7631000000.0,19250000000.0,1886400000.0,1886400000.0,1886400000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q3TTM,2017-10-01,2018-09-30,,,5.61,5.61,0.18,5.61,-22000000.0,-870000000.0,2616000000.0,10684000000.0,10684000000.0,,10679000000.0,5000000.0,13136000000.0,25351000000.0,-51000000.0,,,32000000.0,13136000000.0,12234000000.0,683000000.0,959000000.0,2626000000.0,9608000000.0,225000000.0,9814000000.0,25351000000.0,1886400000.0,1886400000.0,1886400000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 10:39:12+00:00,,0.99,0.99,0.7,0.99,2000000.0,680000000.0,641000000.0,1877000000.0,1877000000.0,,1876000000.0,1000000.0,3164000000.0,6305000000.0,9000000.0,,,,3164000000.0,3141000000.0,178000000.0,228000000.0,643000000.0,2498000000.0,59000000.0,2557000000.0,6305000000.0,1891000000.0,1894900000.0,1894900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q2YTD,2018-01-01,2018-06-30,,,1.99,1.99,1.4,1.99,4000000.0,1251000000.0,1259000000.0,3772000000.0,3772000000.0,,3770000000.0,2000000.0,6336000000.0,12413000000.0,-17000000.0,,,,6336000000.0,6077000000.0,344000000.0,570000000.0,1263000000.0,4814000000.0,209000000.0,5023000000.0,12413000000.0,1891000000.0,1894900000.0,1894900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q2TTM,2017-07-01,2018-06-30,,,5.55,5.55,0.18,5.55,-12000000.0,-757000000.0,2490000000.0,10607000000.0,10607000000.0,,10602000000.0,5000000.0,13112000000.0,25243000000.0,-17000000.0,,,32000000.0,13112000000.0,12150000000.0,693000000.0,939000000.0,2510000000.0,9640000000.0,229000000.0,9850000000.0,25243000000.0,1891000000.0,1894900000.0,1894900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 11:10:43+00:00,,1.0,1.0,0.7,1.0,2000000.0,571000000.0,618000000.0,1895000000.0,1895000000.0,,1894000000.0,1000000.0,3172000000.0,6108000000.0,-26000000.0,,,,3172000000.0,2936000000.0,166000000.0,342000000.0,620000000.0,2316000000.0,150000000.0,2466000000.0,6108000000.0,1899000000.0,1894000000.0,1894000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q1TTM,2017-04-01,2018-03-31,,,5.59,5.59,0.09,5.59,-2000000.0,-517000000.0,2423000000.0,10720000000.0,10720000000.0,,10715000000.0,5000000.0,13486000000.0,25601000000.0,382000000.0,,,32000000.0,13486000000.0,12123000000.0,692000000.0,851000000.0,2453000000.0,9670000000.0,541000000.0,10203000000.0,25601000000.0,1899000000.0,1894000000.0,1894000000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q4,2019-10-01,2019-12-31,,,-0.98,-0.98,-0.8,-0.98,-34000000.0,591000000.0,572000000.0,-1814000000.0,-1814000000.0,,-1809000000.0,-5000000.0,2923000000.0,6007000000.0,-4218000000.0,,,119000000.0,2923000000.0,3084000000.0,291000000.0,859000000.0,657000000.0,2427000000.0,-3650000000.0,-1223000000.0,6007000000.0,1847100000.0,1847100000.0,1847100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:31:52+00:00,,-0.7,-0.7,3.28,-0.7,,2064000000.0,2226000000.0,-1298000000.0,-1298000000.0,,-1293000000.0,-5000000.0,12399000000.0,25110000000.0,-10005000000.0,,,159000000.0,12399000000.0,12711000000.0,1280000000.0,1725000000.0,2385000000.0,10326000000.0,-9560000000.0,766000000.0,25110000000.0,1847100000.0,1847100000.0,1847100000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 10:40:35+00:00,,-1.39,-1.39,,-1.39,1000000.0,474000000.0,552000000.0,-2602000000.0,-2602000000.0,,-2600000000.0,-2000000.0,3359000000.0,6856000000.0,-5112000000.0,,,,3359000000.0,3497000000.0,293000000.0,333000000.0,553000000.0,2944000000.0,-5072000000.0,-2128000000.0,6856000000.0,1870500000.0,1870500000.0,1870500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q3YTD,2019-01-01,2019-09-30,,,0.28,0.28,0.8,0.28,34000000.0,1473000000.0,1654000000.0,516000000.0,516000000.0,,516000000.0,,9476000000.0,19103000000.0,-5787000000.0,,,40000000.0,9476000000.0,9627000000.0,989000000.0,866000000.0,1728000000.0,7899000000.0,-5910000000.0,1989000000.0,19103000000.0,1870500000.0,1870500000.0,1870500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q3TTM,2018-10-01,2019-09-30,,,0.95,0.95,-0.6,0.94,32000000.0,1932000000.0,2451000000.0,1767000000.0,1767000000.0,,1766000000.0,1000000.0,12668000000.0,25217000000.0,-5790000000.0,,,423000000.0,12668000000.0,12549000000.0,1151000000.0,997000000.0,2906000000.0,9643000000.0,-5944000000.0,3699000000.0,25217000000.0,1870500000.0,1870500000.0,1870500000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q2YTD,2019-01-01,2019-06-30,,,1.67,1.67,0.8,1.67,33000000.0,999000000.0,1102000000.0,3118000000.0,3118000000.0,,3116000000.0,2000000.0,6117000000.0,12247000000.0,-675000000.0,,,40000000.0,6117000000.0,6130000000.0,696000000.0,533000000.0,1175000000.0,4955000000.0,-838000000.0,4117000000.0,12247000000.0,1870000000.0,1865400000.0,1865400000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q2TTM,2018-07-01,2019-06-30,,,3.37,3.37,-0.6,3.36,29000000.0,2122000000.0,2599000000.0,6313000000.0,6313000000.0,,6309000000.0,4000000.0,12891000000.0,25198000000.0,-657000000.0,,,423000000.0,12891000000.0,12307000000.0,1017000000.0,853000000.0,3051000000.0,9256000000.0,-821000000.0,8435000000.0,25198000000.0,1870000000.0,1865400000.0,1865400000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 10:39:12+00:00,,1.07,1.07,0.8,1.07,33000000.0,604000000.0,569000000.0,1997000000.0,1997000000.0,,1996000000.0,1000000.0,3300000000.0,6619000000.0,-251000000.0,,,,3300000000.0,3319000000.0,312000000.0,447000000.0,602000000.0,2717000000.0,-116000000.0,2601000000.0,6619000000.0,1870000000.0,1865400000.0,1865400000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 11:12:00+00:00,,0.6,0.6,0.8,0.6,,395000000.0,533000000.0,1121000000.0,1121000000.0,,1120000000.0,1000000.0,2817000000.0,5628000000.0,-424000000.0,,,40000000.0,2817000000.0,2811000000.0,384000000.0,86000000.0,573000000.0,2238000000.0,-722000000.0,1516000000.0,5628000000.0,1866700000.0,1866700000.0,1866700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q1TTM,2018-04-01,2019-03-31,,,3.29,3.29,-0.7,3.28,-2000000.0,2198000000.0,2671000000.0,6193000000.0,6193000000.0,,6189000000.0,4000000.0,12755000000.0,24884000000.0,-397000000.0,,,423000000.0,12755000000.0,12129000000.0,883000000.0,634000000.0,3092000000.0,9037000000.0,-646000000.0,8391000000.0,24884000000.0,1866700000.0,1866700000.0,1866700000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2020.0,Q1TTM,2019-04-01,2020-03-31,,,-0.47,-0.47,,-0.47,,2227000000.0,2230000000.0,-869000000.0,-869000000.0,,-861000000.0,-8000000.0,13068000000.0,25841000000.0,-9691000000.0,,,119000000.0,13068000000.0,12773000000.0,1171000000.0,1796000000.0,2349000000.0,10424000000.0,-9066000000.0,1358000000.0,25841000000.0,1869900000.0,1869900000.0,1869900000.0
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 11:12:00+00:00,,0.83,0.83,0.84,0.83,,558000000.0,537000000.0,1550000000.0,1550000000.0,,1552000000.0,-2000000.0,3486000000.0,6359000000.0,-110000000.0,,,0.0,3486000000.0,2873000000.0,275000000.0,157000000.0,537000000.0,2336000000.0,-228000000.0,2108000000.0,6359000000.0,1869900000.0,1869900000.0,1869900000.0
