company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 10:04:23+00:00,,,,150000000.0,,,-113000000.0,,9000000.0,-5599000000.0,95000000.0,4090000000.0,,,,-5599000000.0,95000000.0,4090000000.0,-1414000000.0,3995000000.0,3995000000.0,,58000000.0,,2000000.0,-3071000000.0,,-162000000.0,-2019000000.0,-518000000.0,255000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q3TTM,2014-10-01,2015-09-30,,-9000000.0,2765000000.0,820000000.0,209000000.0,,,301000000.0,,1001000000.0,-6239000000.0,212000000.0,5693000000.0,,,,-6239000000.0,212000000.0,5693000000.0,-334000000.0,5231000000.0,5231000000.0,,-48000000.0,,-4000000.0,-4099000000.0,,-209000000.0,-2363000000.0,-778000000.0,434000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q3,2015-07-01,2015-09-30,,,,,50000000.0,,,1078000000.0,,9000000.0,-2067000000.0,8000000.0,2843000000.0,,,,-2067000000.0,8000000.0,2843000000.0,784000000.0,1528000000.0,1528000000.0,,187000000.0,,1000000.0,-1021000000.0,,-63000000.0,-992000000.0,-63000000.0,70000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-27 10:34:46+00:00,,,,100000000.0,,,-1191000000.0,,,-3532000000.0,87000000.0,1247000000.0,,,,-3532000000.0,87000000.0,1247000000.0,-2198000000.0,2467000000.0,2467000000.0,,-129000000.0,,1000000.0,-2050000000.0,,-99000000.0,-1027000000.0,-455000000.0,185000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q2TTM,2014-07-01,2015-06-30,,-9000000.0,2765000000.0,820000000.0,208000000.0,,,62000000.0,,1006000000.0,-5383000000.0,162000000.0,5151000000.0,,,,-5383000000.0,162000000.0,5151000000.0,-70000000.0,5100000000.0,5100000000.0,,-219000000.0,,8000000.0,-4030000000.0,,-202000000.0,-1369000000.0,-990000000.0,365000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q2,2015-04-01,2015-06-30,,,,,51000000.0,,,-2529000000.0,,,-1288000000.0,-12000000.0,-1251000000.0,,,,-1288000000.0,-12000000.0,-1251000000.0,-2551000000.0,1449000000.0,1449000000.0,,-222000000.0,,1000000.0,-1024000000.0,,-51000000.0,-1000000.0,-263000000.0,38000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 09:56:46+00:00,,,,49000000.0,,,1338000000.0,,,-2244000000.0,99000000.0,2498000000.0,,,,-2244000000.0,99000000.0,2498000000.0,353000000.0,1018000000.0,1018000000.0,,93000000.0,,0.0,-1026000000.0,,-48000000.0,-1026000000.0,-192000000.0,147000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2015.0,Q1TTM,2014-04-01,2015-03-31,,-102000000.0,2765000000.0,820000000.0,207000000.0,,,113000000.0,,1006000000.0,-5182000000.0,200000000.0,5036000000.0,,,,-5182000000.0,200000000.0,5036000000.0,54000000.0,4913000000.0,4913000000.0,,-197000000.0,,68000000.0,-3961000000.0,,-184000000.0,-1368000000.0,-859000000.0,418000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 13:49:51+00:00,-1623000000.0,4664000000.0,775000000.0,204000000.0,4773000000.0,,2901000000.0,,1976000000.0,-5329000000.0,3708000000.0,3826000000.0,,,,-5329000000.0,3708000000.0,3826000000.0,2205000000.0,14244000000.0,14244000000.0,,-13523000000.0,,6000000.0,-4512000000.0,0.0,-189000000.0,-1763000000.0,-1030000000.0,741000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q4,2016-10-01,2016-12-31,,-1623000000.0,4664000000.0,775000000.0,55000000.0,4773000000.0,,4014000000.0,,,-1693000000.0,3673000000.0,296000000.0,,,,-1693000000.0,3673000000.0,296000000.0,2276000000.0,10278000000.0,10278000000.0,,-14051000000.0,,50000000.0,-1191000000.0,,-61000000.0,16000000.0,-518000000.0,534000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 10:16:56+00:00,,,,149000000.0,,,-1113000000.0,,1976000000.0,-3636000000.0,35000000.0,3530000000.0,,,,-3636000000.0,35000000.0,3530000000.0,-71000000.0,3966000000.0,3966000000.0,,528000000.0,,-44000000.0,-3321000000.0,,-128000000.0,-1779000000.0,-512000000.0,207000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q3TTM,2015-10-01,2016-09-30,,,3029000000.0,776000000.0,224000000.0,,,-559000000.0,,1967000000.0,-4817000000.0,-75000000.0,5283000000.0,,,,-4817000000.0,-75000000.0,5283000000.0,391000000.0,5214000000.0,5214000000.0,,404000000.0,,-54000000.0,-4429000000.0,-132000000.0,-195000000.0,-1807000000.0,-548000000.0,306000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q3,2016-07-01,2016-09-30,,,,,51000000.0,,,438000000.0,,1976000000.0,-1061000000.0,98000000.0,2442000000.0,,,,-1061000000.0,98000000.0,2442000000.0,1479000000.0,1094000000.0,1094000000.0,,859000000.0,,-2000000.0,-1106000000.0,,-51000000.0,-1760000000.0,-171000000.0,151000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 10:04:54+00:00,,,,98000000.0,,,-1551000000.0,,,-2575000000.0,-63000000.0,1088000000.0,,,,-2575000000.0,-63000000.0,1088000000.0,-1550000000.0,2872000000.0,2872000000.0,,-331000000.0,,-42000000.0,-2215000000.0,,-77000000.0,-19000000.0,-341000000.0,56000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q2TTM,2015-07-01,2016-06-30,,,3029000000.0,776000000.0,223000000.0,,,81000000.0,,,-5823000000.0,-165000000.0,5684000000.0,,,,-5823000000.0,-165000000.0,5684000000.0,-304000000.0,5648000000.0,5648000000.0,,-268000000.0,,-51000000.0,-4344000000.0,-132000000.0,-207000000.0,-1039000000.0,-440000000.0,225000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q2,2016-04-01,2016-06-30,,,,,49000000.0,,,-2990000000.0,,,-1269000000.0,-97000000.0,-1630000000.0,,,,-1269000000.0,-97000000.0,-1630000000.0,-2996000000.0,1654000000.0,1654000000.0,,-343000000.0,,-46000000.0,-1107000000.0,,-51000000.0,11000000.0,-173000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 10:11:28+00:00,,,,49000000.0,,,1439000000.0,,,-1306000000.0,34000000.0,2718000000.0,,,,-1306000000.0,34000000.0,2718000000.0,1446000000.0,1218000000.0,1218000000.0,,12000000.0,,4000000.0,-1108000000.0,,-26000000.0,-30000000.0,-168000000.0,56000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2016.0,Q1TTM,2015-04-01,2016-03-31,,,3029000000.0,776000000.0,225000000.0,,,542000000.0,,,-5842000000.0,-80000000.0,6063000000.0,,,,-5842000000.0,-80000000.0,6063000000.0,141000000.0,5443000000.0,5443000000.0,,-147000000.0,,-4000000.0,-4261000000.0,-132000000.0,-207000000.0,-1051000000.0,-530000000.0,263000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:31:52+00:00,-415000000.0,3036000000.0,696000000.0,209000000.0,,,-5032000000.0,,0.0,-7771000000.0,-467000000.0,4901000000.0,,,,-7771000000.0,-467000000.0,4901000000.0,-3337000000.0,10227000000.0,10227000000.0,,-503000000.0,,147000000.0,-4807000000.0,0.0,-199000000.0,-47000000.0,-2917000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q4,2017-10-01,2017-12-31,,-415000000.0,3036000000.0,696000000.0,54000000.0,,,-4153000000.0,,,-1821000000.0,-265000000.0,757000000.0,,,,-1821000000.0,-265000000.0,757000000.0,-1329000000.0,4968000000.0,4968000000.0,,-112000000.0,,331000000.0,-1263000000.0,,-48000000.0,,-558000000.0,-133000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-25 17:00:20+00:00,,,,155000000.0,,,-879000000.0,,,-5950000000.0,-202000000.0,4144000000.0,,,,-5950000000.0,-202000000.0,4144000000.0,-2008000000.0,5259000000.0,5259000000.0,,-391000000.0,,-184000000.0,-3544000000.0,,-151000000.0,-47000000.0,-2359000000.0,133000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q3TTM,2016-10-01,2017-09-30,,-1623000000.0,4664000000.0,775000000.0,210000000.0,4773000000.0,,3135000000.0,,,-7643000000.0,3471000000.0,4440000000.0,,,,-7643000000.0,3471000000.0,4440000000.0,268000000.0,15537000000.0,15537000000.0,,-14442000000.0,,-134000000.0,-4735000000.0,,-212000000.0,-31000000.0,-2877000000.0,667000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q3,2017-07-01,2017-09-30,,,,,51000000.0,,,500000000.0,,,-1934000000.0,44000000.0,2199000000.0,,,,-1934000000.0,44000000.0,2199000000.0,309000000.0,1867000000.0,1867000000.0,,-219000000.0,,16000000.0,-1175000000.0,,-60000000.0,,-759000000.0,88000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 10:44:30+00:00,,,,104000000.0,,,-1379000000.0,,,-4016000000.0,-246000000.0,1945000000.0,,,,-4016000000.0,-246000000.0,1945000000.0,-2317000000.0,3392000000.0,3392000000.0,,-172000000.0,,-200000000.0,-2369000000.0,,-91000000.0,-47000000.0,-1600000000.0,45000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1623000000.0,4664000000.0,775000000.0,210000000.0,4773000000.0,,3073000000.0,,1976000000.0,-6770000000.0,3525000000.0,4683000000.0,,,,-6770000000.0,3525000000.0,4683000000.0,1438000000.0,14764000000.0,14764000000.0,,-13364000000.0,,-152000000.0,-4666000000.0,,-203000000.0,-1791000000.0,-2289000000.0,730000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q2,2017-04-01,2017-06-30,,,,,52000000.0,,,-2647000000.0,,,-2240000000.0,-16000000.0,-730000000.0,,,,-2240000000.0,-16000000.0,-730000000.0,-2986000000.0,1990000000.0,1990000000.0,,-125000000.0,,-1000000.0,-1182000000.0,,-58000000.0,-9000000.0,-1049000000.0,43000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 10:28:05+00:00,,,,52000000.0,,,1268000000.0,,,-1776000000.0,-230000000.0,2675000000.0,,,,-1776000000.0,-230000000.0,2675000000.0,669000000.0,1402000000.0,1402000000.0,,-47000000.0,,-199000000.0,-1187000000.0,,-33000000.0,-38000000.0,-551000000.0,2000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1623000000.0,4664000000.0,775000000.0,207000000.0,4773000000.0,,2730000000.0,,1976000000.0,-5799000000.0,3444000000.0,3783000000.0,,,,-5799000000.0,3444000000.0,3783000000.0,1428000000.0,14428000000.0,14428000000.0,,-13582000000.0,,-197000000.0,-4591000000.0,,-196000000.0,-1771000000.0,-1413000000.0,687000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:31:52+00:00,-15000000.0,2307000000.0,704000000.0,227000000.0,,,1084000000.0,,12800000000.0,4716000000.0,-12988000000.0,8391000000.0,,,,4716000000.0,-12988000000.0,8391000000.0,119000000.0,6967000000.0,6967000000.0,,113000000.0,,65000000.0,-5415000000.0,-12800000000.0,-238000000.0,-996000000.0,-1673000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q4,2018-10-01,2018-12-31,,,2307000000.0,704000000.0,59000000.0,,,110000000.0,,12800000000.0,9967000000.0,-12851000000.0,1825000000.0,,,,9967000000.0,-12851000000.0,1825000000.0,-1059000000.0,1251000000.0,1251000000.0,,405000000.0,,55000000.0,-1506000000.0,-12800000000.0,-106000000.0,-971000000.0,-356000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 10:40:35+00:00,-15000000.0,,,168000000.0,,,974000000.0,,0.0,-5251000000.0,-137000000.0,6566000000.0,,,,-5251000000.0,-137000000.0,6566000000.0,1178000000.0,5716000000.0,5716000000.0,,-292000000.0,,10000000.0,-3909000000.0,,-132000000.0,-25000000.0,-1317000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q3TTM,2017-10-01,2018-09-30,,-430000000.0,3036000000.0,696000000.0,222000000.0,,,-3179000000.0,,,-7072000000.0,-402000000.0,7323000000.0,,,,-7072000000.0,-402000000.0,7323000000.0,-151000000.0,10684000000.0,10684000000.0,,-404000000.0,,341000000.0,-5172000000.0,,-180000000.0,-25000000.0,-1875000000.0,-133000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q3,2018-07-01,2018-09-30,,-15000000.0,,,64000000.0,,,913000000.0,,,-1691000000.0,-56000000.0,2716000000.0,,,,-1691000000.0,-56000000.0,2716000000.0,969000000.0,1944000000.0,1944000000.0,,-205000000.0,,19000000.0,-1324000000.0,,-60000000.0,,-367000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 10:39:12+00:00,,,,104000000.0,,,61000000.0,,0.0,-3560000000.0,-81000000.0,3850000000.0,,,,-3560000000.0,-81000000.0,3850000000.0,209000000.0,3772000000.0,3772000000.0,,-87000000.0,,-9000000.0,-2585000000.0,,-72000000.0,-25000000.0,-950000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q2TTM,2017-07-01,2018-06-30,,-415000000.0,3036000000.0,696000000.0,209000000.0,,,-3592000000.0,,,-7315000000.0,-302000000.0,6806000000.0,,,,-7315000000.0,-302000000.0,6806000000.0,-811000000.0,10607000000.0,10607000000.0,,-418000000.0,,338000000.0,-5023000000.0,,-180000000.0,-25000000.0,-2267000000.0,-45000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q2,2018-04-01,2018-06-30,,,,,51000000.0,,,-1123000000.0,,,-1767000000.0,-40000000.0,1041000000.0,,,,-1767000000.0,-40000000.0,1041000000.0,-766000000.0,1877000000.0,1877000000.0,,236000000.0,,-2000000.0,-1328000000.0,,-38000000.0,-2000000.0,-437000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 11:10:43+00:00,,,,53000000.0,,,1184000000.0,,0.0,-1793000000.0,-41000000.0,2809000000.0,,,,-1793000000.0,-41000000.0,2809000000.0,975000000.0,1895000000.0,1895000000.0,,-323000000.0,,-7000000.0,-1257000000.0,,-34000000.0,-23000000.0,-513000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2018.0,Q1TTM,2017-04-01,2018-03-31,,-415000000.0,3036000000.0,696000000.0,210000000.0,,,-5116000000.0,,,-7788000000.0,-278000000.0,5035000000.0,,,,-7788000000.0,-278000000.0,5035000000.0,-3031000000.0,10720000000.0,10720000000.0,,-779000000.0,,339000000.0,-4877000000.0,,-200000000.0,-32000000.0,-2879000000.0,-2000000.0,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q4,2019-10-01,2019-12-31,,,1977000000.0,1102000000.0,63000000.0,,,714000000.0,,,-2062000000.0,14000000.0,2563000000.0,,,,-2062000000.0,14000000.0,2563000000.0,515000000.0,-1814000000.0,-1814000000.0,,3600000000.0,,105000000.0,-1571000000.0,-5000000.0,-86000000.0,8000000.0,-499000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:31:52+00:00,-421000000.0,1977000000.0,1102000000.0,226000000.0,,,211000000.0,,16265000000.0,-4712000000.0,-2398000000.0,7837000000.0,,,,-4712000000.0,-2398000000.0,7837000000.0,727000000.0,-1298000000.0,-1298000000.0,,8698000000.0,,-1726000000.0,-6069000000.0,-5000000.0,-246000000.0,-14063000000.0,-845000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 10:40:35+00:00,-421000000.0,,,163000000.0,,,-503000000.0,,16265000000.0,-2650000000.0,-2412000000.0,5274000000.0,,,,-2650000000.0,-2412000000.0,5274000000.0,212000000.0,516000000.0,516000000.0,,5098000000.0,,-1831000000.0,-4498000000.0,,-160000000.0,-14071000000.0,-346000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q3TTM,2018-10-01,2019-09-30,,-421000000.0,2307000000.0,704000000.0,222000000.0,,,-393000000.0,,29065000000.0,7317000000.0,-15263000000.0,7099000000.0,,,,7317000000.0,-15263000000.0,7099000000.0,-847000000.0,1767000000.0,1767000000.0,,5503000000.0,,-1776000000.0,-6004000000.0,-12800000000.0,-266000000.0,-15042000000.0,-702000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q3,2019-07-01,2019-09-30,,-421000000.0,,,57000000.0,,,693000000.0,,,-2637000000.0,-436000000.0,2882000000.0,,,,-2637000000.0,-436000000.0,2882000000.0,-191000000.0,-2602000000.0,-2602000000.0,,4734000000.0,,66000000.0,-1497000000.0,,-81000000.0,-1140000000.0,,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q2TTM,2018-07-01,2019-06-30,,-15000000.0,2307000000.0,704000000.0,229000000.0,,,-173000000.0,,29065000000.0,8263000000.0,-14883000000.0,6933000000.0,,,,8263000000.0,-14883000000.0,6933000000.0,313000000.0,6313000000.0,6313000000.0,,564000000.0,,-1823000000.0,-5831000000.0,-12800000000.0,-245000000.0,-13902000000.0,-1069000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q2,2019-04-01,2019-06-30,,,,,53000000.0,,,-1958000000.0,,,-1696000000.0,-26000000.0,103000000.0,,,,-1696000000.0,-26000000.0,103000000.0,-1619000000.0,1997000000.0,1997000000.0,,11000000.0,,15000000.0,-1499000000.0,,-41000000.0,-2000000.0,-195000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 10:39:12+00:00,,,,106000000.0,,,-1196000000.0,,16265000000.0,-13000000.0,-1976000000.0,2392000000.0,,,,-13000000.0,-1976000000.0,2392000000.0,403000000.0,3118000000.0,3118000000.0,,364000000.0,,-1897000000.0,-3001000000.0,,-79000000.0,-12931000000.0,-346000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 11:12:00+00:00,,,,53000000.0,,,762000000.0,,16265000000.0,1683000000.0,-1950000000.0,2289000000.0,,,,1683000000.0,-1950000000.0,2289000000.0,2022000000.0,1121000000.0,1121000000.0,,353000000.0,,-1912000000.0,-1502000000.0,,-38000000.0,-12929000000.0,-151000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2019.0,Q1TTM,2018-04-01,2019-03-31,,-15000000.0,2307000000.0,704000000.0,227000000.0,,,662000000.0,,29065000000.0,8192000000.0,-14897000000.0,7871000000.0,,,,8192000000.0,-14897000000.0,7871000000.0,1166000000.0,6193000000.0,6193000000.0,,789000000.0,,-1840000000.0,-5660000000.0,-12800000000.0,-242000000.0,-13902000000.0,-1311000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2020.0,Q1TTM,2019-04-01,2020-03-31,,-421000000.0,1977000000.0,1102000000.0,238000000.0,,,1010000000.0,,3000000000.0,-5968000000.0,-500000000.0,8677000000.0,,,,-5968000000.0,-500000000.0,8677000000.0,2209000000.0,-869000000.0,-869000000.0,,8298000000.0,,186000000.0,-6130000000.0,-5000000.0,-260000000.0,-2144000000.0,-694000000.0,,
Altria Group Inc,MO,XSGZFLO9YTNO9VCQV219,764180,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 11:12:00+00:00,,,,65000000.0,,,1561000000.0,,3000000000.0,427000000.0,-52000000.0,3129000000.0,,,,427000000.0,-52000000.0,3129000000.0,3504000000.0,1550000000.0,1550000000.0,,-47000000.0,,0.0,-1563000000.0,,-52000000.0,-1010000000.0,0.0,,
