company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 12:06:53+00:00,0.68,0.68,0.1,95390000.0,0.68,7686000.0,84735000.0,84735000.0,,84735000.0,253944000.0,508736000.0,-80000.0,,338000.0,,36158000.0,253944000.0,254792000.0,30840000.0,435000.0,131886000.0,122906000.0,-30485000.0,92421000.0,508736000.0,124600000.0,124600000.0,124600000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.67,1.67,0.2,185080000.0,1.67,24927000.0,208404000.0,208404000.0,,208404000.0,509678000.0,1055775000.0,-1121000.0,,-175000.0,,63744000.0,509678000.0,546097000.0,63586000.0,590000.0,248649000.0,297448000.0,-64117000.0,233331000.0,1055775000.0,124600000.0,124600000.0,124600000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.67,1.67,0.1,359129000.0,1.67,-128036000.0,1065000.0,1088000.0,-23000.0,1065000.0,1036031000.0,2079695000.0,-1025000.0,,-3562000.0,,696227000.0,1036031000.0,1043664000.0,118834000.0,1041000.0,1051794000.0,-8130000.0,-118818000.0,-126948000.0,2079695000.0,124600000.0,124600000.0,124600000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 13:34:32+00:00,0.99,0.99,0.1,89690000.0,0.99,17241000.0,123669000.0,123669000.0,,123669000.0,255734000.0,547039000.0,-1041000.0,,-513000.0,,27586000.0,255734000.0,291305000.0,32746000.0,155000.0,116763000.0,174542000.0,-33632000.0,140910000.0,547039000.0,124900000.0,124900000.0,124900000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2015.0,Q1TTM,2014-04-01,2015-03-31,,0.99,0.99,0.1,341417000.0,0.99,-133740000.0,-50826000.0,-50783000.0,-43000.0,-50826000.0,1026665000.0,1993837000.0,-1490000.0,,-3041000.0,,697511000.0,1026665000.0,967172000.0,115686000.0,1368000.0,1035887000.0,-68715000.0,-115808000.0,-184523000.0,1993837000.0,124900000.0,124900000.0,124900000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 13:31:40+00:00,,,,402900000.0,,5000000.0,320600000.0,320600000.0,,320600000.0,779700000.0,1843200000.0,-8300000.0,0.0,8700000.0,0.0,135100000.0,779700000.0,1063500000.0,186700000.0,3800000.0,546700000.0,516800000.0,-191200000.0,325600000.0,1843200000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q4,2016-10-01,2016-12-31,,-2.75,-2.75,,101700000.0,-2.74,-9700000.0,-24400000.0,-24400000.0,,-24400000.0,181400000.0,351800000.0,-2900000.0,,3400000.0,,25700000.0,181400000.0,170400000.0,72500000.0,1700000.0,130800000.0,39600000.0,-73700000.0,-34100000.0,351800000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 13:01:07+00:00,0.04,0.04,,102200000.0,0.04,-12200000.0,5500000.0,5500000.0,,5500000.0,186000000.0,379400000.0,-2100000.0,,1200000.0,,56400000.0,186000000.0,193400000.0,39400000.0,1200000.0,159800000.0,33600000.0,-40300000.0,-6700000.0,379400000.0,137500000.0,137500000.0,137500000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.75,2.75,,301200000.0,2.74,14700000.0,345000000.0,345000000.0,,345000000.0,598300000.0,1491400000.0,-5400000.0,,5300000.0,,109400000.0,598300000.0,893100000.0,114200000.0,2100000.0,415900000.0,477200000.0,-117500000.0,359700000.0,1491400000.0,137500000.0,137500000.0,137500000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.0,3.0,-0.3,403420000.0,2.99,28273000.0,469296000.0,469296000.0,,469296000.0,834122000.0,2027225000.0,-6179000.0,,-4525000.0,,136756000.0,834122000.0,1193103000.0,156114000.0,2410000.0,535651000.0,657452000.0,-159883000.0,497569000.0,2027225000.0,137500000.0,137500000.0,137500000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:43:49+00:00,1.73,1.73,,100100000.0,1.72,22800000.0,216700000.0,216700000.0,,216700000.0,207500000.0,611800000.0,-700000.0,,1900000.0,,26100000.0,207500000.0,404300000.0,36500000.0,500000.0,128100000.0,276200000.0,-36700000.0,239500000.0,611800000.0,125300000.0,125300000.0,126000000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.71,2.71,,199000000.0,2.7,26900000.0,339500000.0,339500000.0,,339500000.0,412300000.0,1112000000.0,-3300000.0,,4100000.0,,53000000.0,412300000.0,699700000.0,74800000.0,900000.0,256100000.0,443600000.0,-77200000.0,366400000.0,1112000000.0,125300000.0,125300000.0,126000000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.04,1.04,-0.2,405320000.0,1.03,66373000.0,224396000.0,224396000.0,,224396000.0,895722000.0,2193225000.0,-5879000.0,,-3425000.0,,442356000.0,895722000.0,1297503000.0,158014000.0,1410000.0,844251000.0,453252000.0,-162483000.0,290769000.0,2193225000.0,125300000.0,125300000.0,126000000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 14:39:22+00:00,0.98,0.98,,98900000.0,0.98,4100000.0,122800000.0,122800000.0,,122800000.0,204800000.0,500200000.0,-2600000.0,,2200000.0,,26900000.0,204800000.0,295400000.0,38300000.0,400000.0,128000000.0,167400000.0,-40500000.0,126900000.0,500200000.0,125300000.0,125300000.0,125300000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2016.0,Q1TTM,2015-04-01,2016-03-31,,-0.01,-0.01,-0.1,400610000.0,-0.01,51259000.0,92431000.0,92431000.0,,92431000.0,942166000.0,2090161000.0,-5259000.0,,-4987000.0,,452414000.0,942166000.0,1147995000.0,152354000.0,1345000.0,848037000.0,299958000.0,-156268000.0,143690000.0,2090161000.0,125300000.0,125300000.0,125300000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,FY,2017-01-01,2017-12-31,2019-02-27 13:31:40+00:00,,,,403700000.0,,26600000.0,72700000.0,72700000.0,,72700000.0,685000000.0,1282800000.0,-500000.0,-157400000.0,9400000.0,0.0,104600000.0,685000000.0,597800000.0,154000000.0,16300000.0,360300000.0,237500000.0,-138200000.0,99300000.0,1282800000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q4,2017-10-01,2017-12-31,,0.32,0.32,,99700000.0,0.33,-2700000.0,112000000.0,112000000.0,,112000000.0,176200000.0,296700000.0,-4200000.0,-157400000.0,100000.0,,33300000.0,176200000.0,120500000.0,38700000.0,7400000.0,-24300000.0,144800000.0,-35500000.0,109300000.0,296700000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 12:25:45+00:00,-0.17,-0.17,,103400000.0,-0.17,-21800000.0,-20900000.0,-20900000.0,,-20900000.0,168700000.0,291600000.0,800000.0,,2800000.0,,24900000.0,168700000.0,122900000.0,39000000.0,3700000.0,131100000.0,-8200000.0,-34500000.0,-42700000.0,291600000.0,126200000.0,122900000.0,122900000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.32,-0.32,,304000000.0,-0.33,29300000.0,-39300000.0,-39300000.0,,-39300000.0,508800000.0,986100000.0,3700000.0,,9300000.0,,71300000.0,508800000.0,477300000.0,115300000.0,8900000.0,384600000.0,92700000.0,-102700000.0,-10000000.0,986100000.0,126200000.0,122900000.0,122900000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q3TTM,2016-10-01,2017-09-30,,-3.07,-3.07,,405700000.0,-3.07,19600000.0,-63700000.0,-63700000.0,,-63700000.0,690200000.0,1337900000.0,800000.0,,12700000.0,,97000000.0,690200000.0,647700000.0,187800000.0,10600000.0,515400000.0,132300000.0,-176400000.0,-44100000.0,1337900000.0,126200000.0,122900000.0,122900000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 13:11:22+00:00,-0.23,-0.23,,101500000.0,-0.23,21400000.0,-28700000.0,-28700000.0,,-28700000.0,168800000.0,320200000.0,1400000.0,,3100000.0,,22200000.0,168800000.0,151400000.0,36500000.0,3200000.0,126800000.0,24600000.0,-31900000.0,-7300000.0,320200000.0,126300000.0,124800000.0,124800000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.15,-0.15,,200600000.0,-0.16,51100000.0,-18400000.0,-18400000.0,,-18400000.0,340100000.0,694500000.0,2900000.0,,6500000.0,,46400000.0,340100000.0,354400000.0,76300000.0,5200000.0,253500000.0,100900000.0,-68200000.0,32700000.0,694500000.0,126300000.0,124800000.0,124800000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q2TTM,2016-07-01,2017-06-30,,-2.86,-2.86,,404500000.0,-2.86,29200000.0,-37300000.0,-37300000.0,,-37300000.0,707500000.0,1425700000.0,-2100000.0,,11100000.0,,128500000.0,707500000.0,718200000.0,188200000.0,8100000.0,544100000.0,174100000.0,-182200000.0,-8100000.0,1425700000.0,126300000.0,124800000.0,124800000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 12:54:16+00:00,0.08,0.08,,99100000.0,0.07,29700000.0,10300000.0,10300000.0,,10300000.0,171300000.0,374300000.0,1500000.0,,3400000.0,,24200000.0,171300000.0,203000000.0,39800000.0,2000000.0,126700000.0,76300000.0,-36300000.0,40000000.0,374300000.0,128800000.0,128800000.0,147100000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2017.0,Q1TTM,2016-04-01,2017-03-31,,-0.9,-0.9,,403100000.0,-0.91,30600000.0,208100000.0,208100000.0,,208100000.0,746200000.0,1717300000.0,-4200000.0,,9900000.0,,132400000.0,746200000.0,971100000.0,188200000.0,5400000.0,545400000.0,425700000.0,-187000000.0,238700000.0,1717300000.0,128800000.0,128800000.0,147100000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q4,2018-10-01,2018-12-31,,2.62,2.62,,94600000.0,2.62,-57400000.0,-14300000.0,-14300000.0,,-14300000.0,166700000.0,179400000.0,1400000.0,-65800000.0,7100000.0,8900000.0,18700000.0,166700000.0,12700000.0,39700000.0,17400000.0,63500000.0,-50800000.0,-20900000.0,-71700000.0,179400000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,FY,2018-01-01,2018-12-31,2019-02-27 13:31:40+00:00,,,,388900000.0,,-51600000.0,-347400000.0,-347400000.0,,-347400000.0,682700000.0,824800000.0,12000000.0,-65800000.0,12100000.0,8900000.0,96100000.0,682700000.0,142100000.0,156300000.0,43400000.0,440200000.0,-298100000.0,-100900000.0,-399000000.0,824800000.0,,,
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q3YTD,2018-01-01,2018-09-30,,-2.62,-2.62,,294300000.0,-2.62,5800000.0,-333100000.0,-333100000.0,,-333100000.0,516000000.0,645400000.0,10600000.0,,5000000.0,,77400000.0,516000000.0,129400000.0,116600000.0,26000000.0,376700000.0,-247300000.0,-80000000.0,-327300000.0,645400000.0,127100000.0,127500000.0,127500000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q3TTM,2017-10-01,2018-09-30,,-2.3,-2.3,,394000000.0,-2.29,3100000.0,-221100000.0,-221100000.0,,-221100000.0,692200000.0,942100000.0,6400000.0,-157400000.0,5100000.0,,110700000.0,692200000.0,249900000.0,155300000.0,33400000.0,352400000.0,-102500000.0,-115500000.0,-218000000.0,942100000.0,127100000.0,127500000.0,127500000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q3,2018-07-01,2018-09-30,2018-10-31 12:25:45+00:00,-1.13,-1.13,,99000000.0,-1.13,3500000.0,-144100000.0,-144100000.0,,-144100000.0,182300000.0,192900000.0,4000000.0,,1500000.0,,26600000.0,182300000.0,10600000.0,39200000.0,11100000.0,127100000.0,-116500000.0,-24100000.0,-140600000.0,192900000.0,127100000.0,127500000.0,127500000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q2YTD,2018-01-01,2018-06-30,,-1.49,-1.49,,195300000.0,-1.49,2300000.0,-189000000.0,-189000000.0,,-189000000.0,333700000.0,452500000.0,6600000.0,,3500000.0,,50800000.0,333700000.0,118800000.0,77400000.0,14900000.0,249600000.0,-130800000.0,-55900000.0,-186700000.0,452500000.0,127000000.0,127800000.0,127800000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q2TTM,2017-07-01,2018-06-30,,-1.34,-1.34,,398400000.0,-1.33,-22200000.0,-97900000.0,-97900000.0,,-97900000.0,678600000.0,1040800000.0,3200000.0,-157400000.0,6400000.0,,109000000.0,678600000.0,362200000.0,155100000.0,26000000.0,356400000.0,5800000.0,-125900000.0,-120100000.0,1040800000.0,127000000.0,127800000.0,127800000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q2,2018-04-01,2018-06-30,2018-08-01 13:11:22+00:00,-0.6,-0.6,,97400000.0,-0.6,-3900000.0,-76700000.0,-76700000.0,,-76700000.0,176300000.0,241300000.0,8800000.0,,2200000.0,,25200000.0,176300000.0,65000000.0,38900000.0,9300000.0,124800000.0,-59800000.0,-20800000.0,-80600000.0,241300000.0,127000000.0,127800000.0,127800000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q1,2018-01-01,2018-03-31,2018-05-01 12:54:16+00:00,-0.89,-0.89,,97900000.0,-0.89,6200000.0,-112300000.0,-112300000.0,,-112300000.0,157400000.0,211200000.0,-2200000.0,,1300000.0,,25600000.0,157400000.0,53800000.0,38500000.0,5600000.0,124800000.0,-71000000.0,-35100000.0,-106100000.0,211200000.0,126200000.0,126200000.0,126200000.0
Rowan Companies PLC,RDC,549300NEY1GYM14FVV75,85408,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.97,-0.97,,402500000.0,-0.96,3100000.0,-49900000.0,-49900000.0,,-49900000.0,671100000.0,1119700000.0,-4200000.0,-157400000.0,7300000.0,,106000000.0,671100000.0,448600000.0,152700000.0,19900000.0,358400000.0,90200000.0,-137000000.0,-46800000.0,1119700000.0,126200000.0,126200000.0,126200000.0
