company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Helmerich and Payne Inc,HP,,46765,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-05-06 13:57:47+00:00,,187000.0,,,288480000.0,,164666000.0,498127000.0,293784000.0,-750874000.0,816582000.0,,-14000.0,293784000.0,-750874000.0,816568000.0,359478000.0,357151000.0,357165000.0,-14000.0,6084000.0,9994000.0,,-149347000.0,,-766029000.0,-5336000.0,-59654000.0,,15155000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q2TTM,2014-04-01,2015-03-31,,,401000.0,,,568264000.0,,132861000.0,498127000.0,44021000.0,-1302935000.0,1405681000.0,,-42000.0,44021000.0,-1302935000.0,1405639000.0,146725000.0,715962000.0,716004000.0,-42000.0,-11849000.0,18072000.0,,-292188000.0,,-1360812000.0,-120336000.0,-59654000.0,25867000.0,32010000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q2,2015-01-01,2015-03-31,,,129000.0,,,150248000.0,,116064000.0,498127000.0,431847000.0,-388053000.0,423258000.0,,1000.0,431847000.0,-388053000.0,423259000.0,467053000.0,153543000.0,153542000.0,1000.0,3275000.0,13581000.0,,-74525000.0,,-396048000.0,-5336000.0,,,7995000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q1,2014-10-01,2014-12-31,2016-02-05 16:13:28+00:00,,58000.0,,,138232000.0,,48602000.0,,-138063000.0,-362821000.0,393324000.0,,-15000.0,-138063000.0,-362821000.0,393309000.0,-107575000.0,203608000.0,203623000.0,-15000.0,2809000.0,-3587000.0,,-74822000.0,,-369981000.0,,-59654000.0,,7160000.0
Helmerich and Payne Inc,HP,,46765,2015.0,Q1TTM,2014-01-01,2014-12-31,,,458000.0,,,541979000.0,,-26919000.0,,-432050000.0,-1102246000.0,1217595000.0,,-62000.0,-432050000.0,-1102246000.0,1217533000.0,-316763000.0,736989000.0,737051000.0,-62000.0,-34974000.0,27952000.0,,-285348000.0,,-1180874000.0,-115000000.0,-59654000.0,49205000.0,29423000.0
Helmerich and Payne Inc,HP,,46765,2016.0,FY,2015-10-01,2016-09-30,2018-11-16 17:09:54+00:00,0.0,1168000.0,-24109000.0,28011000.0,598587000.0,,157891000.0,,-344135000.0,-234219000.0,754484000.0,,47000.0,-344135000.0,-234219000.0,754531000.0,176177000.0,-56828000.0,-52990000.0,-3838000.0,49828000.0,-2872000.0,,-300152000.0,-57276000.0,-257169000.0,-41111000.0,,58381000.0,21845000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q4,2016-07-01,2016-09-30,,,289000.0,-24109000.0,28011000.0,176251000.0,,4267000.0,,-117395000.0,-23197000.0,139144000.0,,-23000.0,-117395000.0,-23197000.0,139121000.0,-1471000.0,-72835000.0,-72869000.0,34000.0,31206000.0,-204000.0,,-76112000.0,-20318000.0,-37620000.0,-41079000.0,,25700000.0,9041000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-08-04 14:42:25+00:00,0.0,879000.0,,,422336000.0,,153624000.0,,-226740000.0,-211022000.0,615340000.0,,70000.0,-226740000.0,-211022000.0,615410000.0,177648000.0,16007000.0,19879000.0,-3872000.0,18622000.0,-2668000.0,,-224040000.0,-36958000.0,-219549000.0,-32000.0,,32681000.0,12804000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q3TTM,2015-07-01,2016-06-30,,,1143000.0,,,596930000.0,,233739000.0,,-348350000.0,-411586000.0,892364000.0,,64000.0,-348350000.0,-411586000.0,892428000.0,132492000.0,-11589000.0,-7711000.0,-3878000.0,68263000.0,-9466000.0,,-298580000.0,-82565000.0,-379392000.0,-40304000.0,,32681000.0,17690000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q3,2016-04-01,2016-06-30,,,321000.0,,,138690000.0,,-5246000.0,,-73811000.0,-40063000.0,122921000.0,,-28000.0,-73811000.0,-40063000.0,122893000.0,9019000.0,-21200000.0,-21193000.0,-7000.0,10349000.0,929000.0,,-74740000.0,-15089000.0,-39068000.0,,,11005000.0,3089000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q2YTD,2015-10-01,2016-03-31,2017-05-05 15:47:16+00:00,,558000.0,,,283646000.0,,158870000.0,,-152929000.0,-170959000.0,492419000.0,,98000.0,-152929000.0,-170959000.0,492517000.0,168629000.0,37207000.0,41072000.0,-3865000.0,8273000.0,-3597000.0,,-149300000.0,-21869000.0,-180481000.0,-32000.0,,21676000.0,9715000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q2TTM,2015-04-01,2016-03-31,,,1120000.0,,,603205000.0,,332421000.0,,-351801000.0,-574494000.0,1104458000.0,,65000.0,-351801000.0,-574494000.0,1104523000.0,178228000.0,100483000.0,104381000.0,-3898000.0,63331000.0,-12309000.0,,-298320000.0,-67476000.0,-545897000.0,-41172000.0,,21676000.0,17203000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q2,2016-01-01,2016-03-31,,,303000.0,,,141517000.0,,12631000.0,,-74309000.0,-60229000.0,184327000.0,,-6000.0,-74309000.0,-60229000.0,184321000.0,49783000.0,21205000.0,25174000.0,-3969000.0,4702000.0,431000.0,,-74740000.0,-14951000.0,-66011000.0,,,17076000.0,3657000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q1,2015-10-01,2015-12-31,2017-02-03 15:27:41+00:00,,255000.0,,,142129000.0,,146239000.0,,-78620000.0,-110730000.0,308092000.0,,104000.0,-78620000.0,-110730000.0,308196000.0,118846000.0,16002000.0,15898000.0,104000.0,3571000.0,-4028000.0,,-74560000.0,-6918000.0,-114470000.0,-32000.0,,4600000.0,6058000.0
Helmerich and Payne Inc,HP,,46765,2016.0,Q1TTM,2015-01-01,2015-12-31,,,946000.0,,,611936000.0,,435854000.0,498127000.0,154355000.0,-902318000.0,1343389000.0,,72000.0,154355000.0,-902318000.0,1343461000.0,595498000.0,232821000.0,232749000.0,72000.0,61904000.0,841000.0,,-298105000.0,-52525000.0,-875934000.0,-46508000.0,,4600000.0,21541000.0
Helmerich and Payne Inc,HP,,46765,2017.0,FY,2016-10-01,2017-09-30,2019-11-15 17:19:51+00:00,-70416000.0,1055000.0,-23463000.0,22936000.0,585543000.0,,-97141000.0,,-300829000.0,-444988000.0,371349000.0,,-150000.0,-300829000.0,-444988000.0,371199000.0,-374618000.0,-128212000.0,-127863000.0,-349000.0,9755000.0,4686000.0,,-305515000.0,-69866000.0,-397567000.0,0.0,0.0,69449000.0,23412000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q4,2017-07-01,2017-09-30,,,266000.0,-23463000.0,22936000.0,153876000.0,,-4222000.0,,-76378000.0,-96410000.0,130979000.0,,-35000.0,-76378000.0,-96410000.0,130944000.0,-41844000.0,-22532000.0,-21711000.0,-821000.0,2770000.0,76000.0,,-76454000.0,-20908000.0,-97292000.0,,,16299000.0,5491000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-08-01 16:46:04+00:00,-70416000.0,789000.0,,,431667000.0,,-92919000.0,,-224451000.0,-348578000.0,240370000.0,,-115000.0,-224451000.0,-348578000.0,240255000.0,-332774000.0,-105680000.0,-106152000.0,472000.0,6985000.0,4610000.0,,-229061000.0,-48958000.0,-300275000.0,,,53150000.0,17921000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q3TTM,2016-07-01,2017-06-30,,-70416000.0,1078000.0,-24109000.0,28011000.0,607918000.0,,-88652000.0,,-341846000.0,-371775000.0,379514000.0,,-138000.0,-341846000.0,-371775000.0,379376000.0,-334245000.0,-178515000.0,-179021000.0,506000.0,38191000.0,4406000.0,,-305173000.0,-69276000.0,-337895000.0,-41079000.0,,78850000.0,26962000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q3,2017-04-01,2017-06-30,,-70416000.0,264000.0,,,145043000.0,,-38555000.0,,-76101000.0,-182835000.0,90012000.0,,-35000.0,-76101000.0,-182835000.0,89977000.0,-168959000.0,-21799000.0,-23125000.0,1326000.0,6385000.0,343000.0,,-76444000.0,-11059000.0,-124972000.0,,,19150000.0,4462000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-05-04 14:34:16+00:00,0.0,525000.0,,,286624000.0,,-54364000.0,,-148350000.0,-165743000.0,150358000.0,,-80000.0,-148350000.0,-165743000.0,150278000.0,-163815000.0,-83881000.0,-83027000.0,-854000.0,600000.0,4267000.0,,-152617000.0,-37899000.0,-175303000.0,,,34000000.0,13459000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q2TTM,2016-04-01,2017-03-31,,,1135000.0,-24109000.0,28011000.0,601565000.0,,-55343000.0,,-339556000.0,-229003000.0,412423000.0,,-131000.0,-339556000.0,-229003000.0,412292000.0,-156267000.0,-177916000.0,-177089000.0,-827000.0,42155000.0,4992000.0,,-303469000.0,-73306000.0,-251991000.0,-41079000.0,,70705000.0,25589000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q2,2017-01-01,2017-03-31,,,262000.0,,,152777000.0,,-21779000.0,,-76354000.0,-83700000.0,75968000.0,,-61000.0,-76354000.0,-83700000.0,75907000.0,-84147000.0,-48818000.0,-48473000.0,-345000.0,-6819000.0,87000.0,,-76441000.0,-22874000.0,-93176000.0,,,20100000.0,12250000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q1,2016-10-01,2016-12-31,2018-02-02 16:53:50+00:00,0.0,263000.0,,,133847000.0,,-32585000.0,,-71996000.0,-82043000.0,74390000.0,,-19000.0,-71996000.0,-82043000.0,74371000.0,-79668000.0,-35063000.0,-34554000.0,-509000.0,7419000.0,4180000.0,,-76176000.0,-15025000.0,-82127000.0,,,13900000.0,1209000.0
Helmerich and Payne Inc,HP,,46765,2017.0,Q1TTM,2016-01-01,2016-12-31,,,1176000.0,-24109000.0,28011000.0,590305000.0,,-20933000.0,,-337511000.0,-205532000.0,520782000.0,,-76000.0,-337511000.0,-205532000.0,520706000.0,-22337000.0,-107893000.0,-103442000.0,-4451000.0,53676000.0,5336000.0,,-301768000.0,-65383000.0,-224826000.0,-41079000.0,,67681000.0,16996000.0
Helmerich and Payne Inc,HP,,46765,2018.0,FY,2017-10-01,2018-09-30,2019-11-15 17:19:51+00:00,-47886000.0,1067000.0,-38400000.0,20502000.0,583802000.0,,-561828000.0,,-319814000.0,-472362000.0,558021000.0,,-169000.0,-319814000.0,-472362000.0,557852000.0,-234324000.0,482672000.0,493010000.0,-10338000.0,41970000.0,-11384000.0,,-308430000.0,-71049000.0,-466584000.0,0.0,0.0,68776000.0,44381000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q4,2018-07-01,2018-09-30,,,269000.0,-43033000.0,8614000.0,150281000.0,,4420000.0,,-78003000.0,-130178000.0,186443000.0,,-19000.0,-78003000.0,-130178000.0,186424000.0,-21757000.0,2453000.0,2175000.0,278000.0,29298000.0,59000.0,,-78062000.0,-18890000.0,-143926000.0,,,16306000.0,16332000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-07-26 07:30:30+00:00,-47886000.0,798000.0,4633000.0,11888000.0,433521000.0,,-566248000.0,,-241811000.0,-342184000.0,371578000.0,,-150000.0,-241811000.0,-342184000.0,371428000.0,-212567000.0,480219000.0,490835000.0,-10616000.0,12672000.0,-11443000.0,,-230368000.0,-52159000.0,-322658000.0,0.0,,52470000.0,28049000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q3TTM,2017-07-01,2018-06-30,,-47886000.0,1064000.0,-18830000.0,34824000.0,587397000.0,,-570470000.0,,-318189000.0,-438594000.0,502557000.0,,-185000.0,-318189000.0,-438594000.0,502372000.0,-254411000.0,457687000.0,469124000.0,-11437000.0,15442000.0,-11367000.0,,-306822000.0,-73067000.0,-419950000.0,,,68769000.0,33540000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q3,2018-04-01,2018-06-30,,,267000.0,1355000.0,92000.0,144579000.0,,25343000.0,,-79732000.0,-116158000.0,163831000.0,,-54000.0,-79732000.0,-116158000.0,163777000.0,-32113000.0,-8008000.0,-8174000.0,166000.0,1816000.0,-2797000.0,,-76935000.0,-15375000.0,-131456000.0,,,20450000.0,10223000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-04-29 06:24:22+00:00,-47886000.0,531000.0,3278000.0,11796000.0,288942000.0,,-591591000.0,,-162079000.0,-226026000.0,207747000.0,,-96000.0,-162079000.0,-226026000.0,207651000.0,-180454000.0,488227000.0,499009000.0,-10782000.0,10856000.0,-8646000.0,,-153433000.0,-36784000.0,-191202000.0,0.0,,32020000.0,17826000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q2TTM,2017-04-01,2018-03-31,,-118302000.0,1061000.0,-20185000.0,34732000.0,587861000.0,,-634368000.0,,-314558000.0,-505271000.0,428738000.0,,-166000.0,-314558000.0,-505271000.0,428572000.0,-391257000.0,443896000.0,454173000.0,-10277000.0,20011000.0,-8227000.0,,-306331000.0,-68751000.0,-413466000.0,,,67469000.0,27779000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q2,2018-01-01,2018-03-31,,-54000.0,265000.0,605000.0,11721000.0,145675000.0,,-21704000.0,,-79497000.0,-97182000.0,128085000.0,,-39000.0,-79497000.0,-97182000.0,128046000.0,-48633000.0,-11879000.0,-1633000.0,-10246000.0,5482000.0,-2567000.0,,-76930000.0,-20601000.0,-99504000.0,,,13900000.0,9077000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q1,2017-10-01,2017-12-31,2019-01-30 17:08:39+00:00,-47832000.0,266000.0,2673000.0,75000.0,143267000.0,,-569887000.0,,-82582000.0,-128844000.0,79662000.0,,-57000.0,-82582000.0,-128844000.0,79605000.0,-131821000.0,500106000.0,500642000.0,-536000.0,5374000.0,-6079000.0,,-76503000.0,-16183000.0,-91698000.0,0.0,,18120000.0,8749000.0
Helmerich and Payne Inc,HP,,46765,2018.0,Q1TTM,2017-01-01,2017-12-31,,-118248000.0,1058000.0,-20790000.0,23011000.0,594963000.0,,-634443000.0,,-311415000.0,-491789000.0,376621000.0,,-188000.0,-311415000.0,-491789000.0,376433000.0,-426771000.0,406957000.0,407333000.0,-376000.0,7710000.0,-5573000.0,,-305842000.0,-71024000.0,-407138000.0,,,73669000.0,30952000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q4,2019-07-01,2019-09-30,,-13382000.0,556000.0,5005000.0,13945000.0,134886000.0,,25484000.0,,-133840000.0,-48675000.0,196386000.0,,-6000.0,-133840000.0,-48675000.0,196380000.0,13865000.0,41177000.0,41890000.0,-713000.0,-6430000.0,154000.0,,-78363000.0,-25800000.0,-54832000.0,-12852000.0,-42779000.0,30749000.0,14590000.0
Helmerich and Payne Inc,HP,,46765,2019.0,FY,2018-10-01,2019-09-30,2019-11-15 17:19:51+00:00,-16163000.0,1732000.0,16218000.0,26739000.0,562803000.0,,51346000.0,,-376329000.0,-422636000.0,855813000.0,,-62000.0,-376329000.0,-422636000.0,855751000.0,56786000.0,-33656000.0,-32510000.0,-1146000.0,272442000.0,-3365000.0,,-313421000.0,-97652000.0,-458402000.0,-16764000.0,-42779000.0,98764000.0,50817000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q3YTD,2018-10-01,2019-06-30,2020-07-29 08:08:14+00:00,-2781000.0,1176000.0,11213000.0,12794000.0,427917000.0,0.0,25862000.0,,-242489000.0,-373961000.0,659427000.0,,-56000.0,-242489000.0,-373961000.0,659371000.0,42921000.0,-74833000.0,-74400000.0,-433000.0,278872000.0,-3519000.0,0.0,-235058000.0,-71852000.0,-403570000.0,-3912000.0,0.0,68015000.0,36227000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q3TTM,2018-07-01,2019-06-30,,-2781000.0,1445000.0,-31820000.0,21408000.0,578198000.0,,30282000.0,,-320492000.0,-504139000.0,845870000.0,,-75000.0,-320492000.0,-504139000.0,845795000.0,21164000.0,-72380000.0,-72225000.0,-155000.0,308170000.0,-3460000.0,,-313120000.0,-90742000.0,-547496000.0,-3912000.0,,84321000.0,52559000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q3,2019-04-01,2019-06-30,,,424000.0,2086000.0,-440000.0,143297000.0,,15564000.0,,-77986000.0,-81368000.0,250364000.0,,-11000.0,-77986000.0,-81368000.0,250353000.0,90999000.0,-154683000.0,-154621000.0,-62000.0,245700000.0,492000.0,,-78478000.0,-29446000.0,-73590000.0,,,10000000.0,11668000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-05-04 15:12:26+00:00,-2781000.0,752000.0,9127000.0,13234000.0,284620000.0,0.0,10298000.0,,-164503000.0,-292593000.0,409063000.0,,-45000.0,-164503000.0,-292593000.0,409018000.0,-48078000.0,79850000.0,80221000.0,-371000.0,33172000.0,-4011000.0,0.0,-156580000.0,-42406000.0,-329980000.0,-3912000.0,0.0,58015000.0,24559000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q2TTM,2018-04-01,2019-03-31,,-2781000.0,1288000.0,-32551000.0,21940000.0,579480000.0,,40061000.0,,-322238000.0,-538929000.0,759337000.0,,-118000.0,-322238000.0,-538929000.0,759219000.0,-101948000.0,74295000.0,74222000.0,73000.0,64286000.0,-6749000.0,,-311577000.0,-76671000.0,-605362000.0,-3912000.0,,94771000.0,51114000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q2,2019-01-01,2019-03-31,,,423000.0,3417000.0,7094000.0,143160000.0,,-3559000.0,,-78156000.0,-105863000.0,199555000.0,,-19000.0,-78156000.0,-105863000.0,199536000.0,15517000.0,60891000.0,71857000.0,-10966000.0,-12326000.0,302000.0,,-78458000.0,-11082000.0,-133886000.0,,,26155000.0,12950000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q1,2018-10-01,2018-12-31,2020-02-05 08:15:19+00:00,-2781000.0,329000.0,5710000.0,6140000.0,141460000.0,0.0,13857000.0,,-86347000.0,-186730000.0,209508000.0,,-26000.0,-86347000.0,-186730000.0,209482000.0,-63595000.0,18959000.0,8364000.0,10595000.0,45498000.0,-4313000.0,,-78122000.0,-31324000.0,-196094000.0,-3912000.0,,31860000.0,11609000.0
Helmerich and Payne Inc,HP,,46765,2019.0,Q1TTM,2018-01-01,2018-12-31,,-2835000.0,1130000.0,-35363000.0,26567000.0,581995000.0,,21916000.0,,-323579000.0,-530248000.0,687867000.0,,-138000.0,-323579000.0,-530248000.0,687729000.0,-166098000.0,1525000.0,732000.0,793000.0,82094000.0,-9618000.0,,-310049000.0,-86190000.0,-570980000.0,-3912000.0,,82516000.0,47241000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q3TTM,2019-07-01,2020-06-30,,-13382000.0,1914000.0,48634000.0,25456000.0,507184000.0,15056000.0,-39796000.0,,-399816000.0,-135699000.0,642677000.0,,-44000.0,-399816000.0,-135699000.0,642633000.0,107118000.0,-394357000.0,-393856000.0,-501000.0,567231000.0,-3748000.0,-50000.0,-311487000.0,-104103000.0,-175792000.0,-13298000.0,-71283000.0,96782000.0,45790000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q3,2020-04-01,2020-06-30,,,458000.0,120000.0,71000.0,110161000.0,,137574000.0,,-77532000.0,-40074000.0,213621000.0,,-10000.0,-77532000.0,-40074000.0,213611000.0,96005000.0,-45599000.0,-46007000.0,408000.0,11435000.0,-297000.0,1000.0,-77234000.0,-41967000.0,-26648000.0,-1000.0,,22139000.0,6401000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q3YTD,2019-10-01,2020-06-30,2020-07-29 08:08:14+00:00,0.0,1358000.0,43629000.0,11511000.0,372298000.0,15056000.0,-65280000.0,,-265976000.0,-87024000.0,446291000.0,,-38000.0,-265976000.0,-87024000.0,446253000.0,93253000.0,-435534000.0,-435746000.0,212000.0,573661000.0,-3902000.0,-50000.0,-233124000.0,-78303000.0,-120960000.0,-446000.0,-28504000.0,66033000.0,31200000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q2TTM,2019-04-01,2020-03-31,,-13382000.0,1880000.0,50600000.0,24945000.0,540320000.0,15056000.0,-161806000.0,,-400270000.0,-176993000.0,679420000.0,,-45000.0,-400270000.0,-176993000.0,679375000.0,102112000.0,-503441000.0,-502470000.0,-971000.0,801496000.0,-2959000.0,-51000.0,-312731000.0,-91582000.0,-222734000.0,-13297000.0,-71283000.0,84643000.0,51057000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q2,2020-01-01,2020-03-31,,,456000.0,42575000.0,11394000.0,132006000.0,,-167401000.0,,-111042000.0,-23915000.0,120889000.0,,-28000.0,-111042000.0,-23915000.0,120861000.0,-14096000.0,-420540000.0,-420468000.0,-72000.0,576296000.0,-4250000.0,-51000.0,-78288000.0,-7388000.0,-48291000.0,,-28504000.0,18894000.0,12921000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q2YTD,2019-10-01,2020-03-31,2020-05-04 15:12:26+00:00,0.0,900000.0,43509000.0,11440000.0,262137000.0,15056000.0,-202854000.0,,-188444000.0,-46950000.0,232670000.0,,-28000.0,-188444000.0,-46950000.0,232642000.0,-2752000.0,-389935000.0,-389739000.0,-196000.0,562226000.0,-3605000.0,-51000.0,-155890000.0,-36336000.0,-94312000.0,-445000.0,-28504000.0,43894000.0,24799000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q1TTM,2019-01-01,2019-12-31,,-13382000.0,1847000.0,11442000.0,20645000.0,551474000.0,15056000.0,2036000.0,,-367384000.0,-258941000.0,758086000.0,,-36000.0,-367384000.0,-258941000.0,758050000.0,131725000.0,-22010000.0,-10145000.0,-11865000.0,212874000.0,1593000.0,,-312901000.0,-95276000.0,-308329000.0,-13297000.0,-42779000.0,91904000.0,51086000.0
Helmerich and Payne Inc,HP,,46765,2020.0,Q1,2019-10-01,2019-12-31,2020-02-05 08:15:19+00:00,0.0,444000.0,934000.0,46000.0,130131000.0,15056000.0,-35453000.0,,-77402000.0,-23035000.0,111781000.0,,0.0,-77402000.0,-23035000.0,111781000.0,11344000.0,30605000.0,30729000.0,-124000.0,-14070000.0,645000.0,,-77602000.0,-28948000.0,-46021000.0,-445000.0,,25000000.0,11878000.0
