company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,,452000000.0,,-41000000.0,,827000000.0,-2952000000.0,-628000000.0,2341000000.0,,,,-2952000000.0,-628000000.0,2341000000.0,-1239000000.0,1974000000.0,1974000000.0,-44000000.0,-298000000.0,-10000000.0,-587000000.0,,-618000000.0,29000000.0,-2923000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,FY,2016-01-01,2016-12-31,2019-01-31 06:39:46+00:00,0.0,,,456000000.0,,-604000000.0,,884000000.0,-1786000000.0,-805000000.0,2813000000.0,,,,-1786000000.0,-805000000.0,2813000000.0,222000000.0,2043000000.0,2043000000.0,918000000.0,-153000000.0,115000000.0,-640000000.0,,-920000000.0,-330000000.0,-1547000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q4,2016-10-01,2016-12-31,,,,,134000000.0,,125000000.0,,884000000.0,107000000.0,-200000000.0,1531000000.0,,,,107000000.0,-200000000.0,1531000000.0,1438000000.0,368000000.0,368000000.0,904000000.0,-1000000.0,112000000.0,-158000000.0,,-312000000.0,-220000000.0,-398000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-25 06:38:10+00:00,,,,322000000.0,,-729000000.0,,,-1893000000.0,-605000000.0,1282000000.0,,,,-1893000000.0,-605000000.0,1282000000.0,-1216000000.0,1675000000.0,1675000000.0,14000000.0,-152000000.0,3000000.0,-482000000.0,,-608000000.0,-110000000.0,-1149000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,,460000000.0,,290000000.0,,-7000000.0,-2366000000.0,-738000000.0,2915000000.0,,,,-2366000000.0,-738000000.0,2915000000.0,-189000000.0,2134000000.0,2134000000.0,31000000.0,-155000000.0,7000000.0,-627000000.0,,-745000000.0,-110000000.0,-1467000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q3,2016-07-01,2016-09-30,,,,,113000000.0,,23000000.0,,-6000000.0,-638000000.0,-136000000.0,738000000.0,,,,-638000000.0,-136000000.0,738000000.0,-36000000.0,602000000.0,602000000.0,,-2000000.0,1000000.0,-160000000.0,,-137000000.0,-3000000.0,-467000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-26 06:39:01+00:00,,,,209000000.0,,-752000000.0,,6000000.0,-1255000000.0,-469000000.0,544000000.0,,,,-1255000000.0,-469000000.0,544000000.0,-1180000000.0,1073000000.0,1073000000.0,14000000.0,-150000000.0,2000000.0,-322000000.0,,-471000000.0,-107000000.0,-682000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,,460000000.0,,201000000.0,,-1000000.0,-2836000000.0,-666000000.0,2734000000.0,,,,-2836000000.0,-666000000.0,2734000000.0,-768000000.0,2048000000.0,2048000000.0,25000000.0,-164000000.0,44000000.0,-616000000.0,,-710000000.0,-107000000.0,-1948000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q2,2016-04-01,2016-06-30,,,,,106000000.0,,-25000000.0,,5000000.0,-571000000.0,-171000000.0,604000000.0,,,,-571000000.0,-171000000.0,604000000.0,-138000000.0,517000000.0,517000000.0,6000000.0,-13000000.0,2000000.0,-163000000.0,,-173000000.0,,-400000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 06:35:33+00:00,,,,103000000.0,,-727000000.0,,1000000.0,-684000000.0,-298000000.0,-60000000.0,,,,-684000000.0,-298000000.0,-60000000.0,-1042000000.0,556000000.0,556000000.0,8000000.0,-137000000.0,0.0,-159000000.0,,-298000000.0,-107000000.0,-282000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,,471000000.0,,162000000.0,,-7000000.0,-3511000000.0,-614000000.0,2756000000.0,,,,-3511000000.0,-614000000.0,2756000000.0,-1369000000.0,2062000000.0,2062000000.0,61000000.0,-152000000.0,38000000.0,-606000000.0,,-652000000.0,-107000000.0,-2639000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,FY,2017-01-01,2017-12-31,2020-01-30 06:39:26+00:00,0.0,,,475000000.0,,-246000000.0,,8245000000.0,6960000000.0,-889000000.0,2613000000.0,,,,6960000000.0,-889000000.0,2613000000.0,8684000000.0,2869000000.0,2869000000.0,-485000000.0,-92000000.0,39000000.0,-689000000.0,,-928000000.0,-111000000.0,-393000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q4,2017-10-01,2017-12-31,,,,,152000000.0,,943000000.0,,8245000000.0,8000000000.0,-260000000.0,1607000000.0,,,,8000000000.0,-260000000.0,1607000000.0,9347000000.0,1021000000.0,1021000000.0,-509000000.0,-1000000.0,18000000.0,-174000000.0,,-278000000.0,-70000000.0,,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-24 06:36:00+00:00,0.0,,,323000000.0,,-1189000000.0,,0.0,-1040000000.0,-629000000.0,1006000000.0,,,,-1040000000.0,-629000000.0,1006000000.0,-663000000.0,1848000000.0,1848000000.0,24000000.0,-91000000.0,21000000.0,-515000000.0,,-650000000.0,-41000000.0,-393000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,,457000000.0,,-1064000000.0,,884000000.0,-933000000.0,-829000000.0,2537000000.0,,,,-933000000.0,-829000000.0,2537000000.0,775000000.0,2216000000.0,2216000000.0,928000000.0,-92000000.0,133000000.0,-673000000.0,,-962000000.0,-261000000.0,-791000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q3,2017-07-01,2017-09-30,,,,,110000000.0,,157000000.0,,,-240000000.0,-203000000.0,938000000.0,,,,-240000000.0,-203000000.0,938000000.0,495000000.0,643000000.0,643000000.0,28000000.0,,14000000.0,-174000000.0,,-217000000.0,-40000000.0,-26000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-25 06:42:29+00:00,0.0,,,213000000.0,,-1346000000.0,,0.0,-800000000.0,-426000000.0,68000000.0,,,,-800000000.0,-426000000.0,68000000.0,-1158000000.0,1205000000.0,1205000000.0,-4000000.0,-91000000.0,7000000.0,-341000000.0,,-433000000.0,-1000000.0,-367000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,,460000000.0,,-1198000000.0,,878000000.0,-1331000000.0,-762000000.0,2337000000.0,,,,-1331000000.0,-762000000.0,2337000000.0,244000000.0,2175000000.0,2175000000.0,900000000.0,-94000000.0,120000000.0,-659000000.0,,-882000000.0,-224000000.0,-1232000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q2,2017-04-01,2017-06-30,,,,,109000000.0,,-156000000.0,,,-315000000.0,-212000000.0,507000000.0,,,,-315000000.0,-212000000.0,507000000.0,-20000000.0,555000000.0,555000000.0,-1000000.0,-1000000.0,5000000.0,-175000000.0,,-217000000.0,-1000000.0,-138000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 06:35:20+00:00,,,,104000000.0,,-1190000000.0,,0.0,-485000000.0,-214000000.0,-439000000.0,,,,-485000000.0,-214000000.0,-439000000.0,-1138000000.0,650000000.0,650000000.0,-3000000.0,-90000000.0,2000000.0,-166000000.0,,-216000000.0,0.0,-229000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,,457000000.0,,-1067000000.0,,883000000.0,-1587000000.0,-721000000.0,2434000000.0,,,,-1587000000.0,-721000000.0,2434000000.0,126000000.0,2137000000.0,2137000000.0,907000000.0,-106000000.0,117000000.0,-647000000.0,,-838000000.0,-223000000.0,-1494000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,FY,2018-01-01,2018-12-31,2020-01-30 06:39:26+00:00,-7657000000.0,,,800000000.0,,-914000000.0,,198000000.0,-4595000000.0,-8878000000.0,3827000000.0,,,,-4595000000.0,-8878000000.0,3827000000.0,-9646000000.0,3229000000.0,3229000000.0,712000000.0,-85000000.0,28000000.0,-821000000.0,,-1249000000.0,-2624000000.0,-1263000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q4,2018-10-01,2018-12-31,,,,,266000000.0,,1058000000.0,,-301000000.0,-1568000000.0,-458000000.0,2377000000.0,,,,-1568000000.0,-458000000.0,2377000000.0,351000000.0,356000000.0,356000000.0,697000000.0,-1000000.0,5000000.0,-205000000.0,,-463000000.0,-7000000.0,-1054000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-24 06:38:52+00:00,-7657000000.0,,,534000000.0,,-1972000000.0,,499000000.0,-3027000000.0,-8420000000.0,1450000000.0,,,,-3027000000.0,-8420000000.0,1450000000.0,-9997000000.0,2873000000.0,2873000000.0,15000000.0,-84000000.0,23000000.0,-616000000.0,,-786000000.0,-2617000000.0,-209000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q3TTM,2017-10-01,2018-09-30,,-7657000000.0,,,686000000.0,,-1029000000.0,,8744000000.0,4973000000.0,-8680000000.0,3057000000.0,,,,4973000000.0,-8680000000.0,3057000000.0,-650000000.0,3894000000.0,3894000000.0,-494000000.0,-85000000.0,41000000.0,-790000000.0,,-1064000000.0,-2687000000.0,-209000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q3,2018-07-01,2018-09-30,,,,,253000000.0,,-861000000.0,,250000000.0,-862000000.0,-261000000.0,812000000.0,,,,-862000000.0,-261000000.0,812000000.0,-311000000.0,1445000000.0,1445000000.0,-25000000.0,-4000000.0,21000000.0,-209000000.0,,-282000000.0,-731000000.0,-168000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q2TTM,2017-07-01,2018-06-30,,-7657000000.0,,,543000000.0,,-11000000.0,,8494000000.0,5595000000.0,-8622000000.0,3183000000.0,,,,5595000000.0,-8622000000.0,3183000000.0,156000000.0,3092000000.0,3092000000.0,-441000000.0,-81000000.0,34000000.0,-755000000.0,,-999000000.0,-1996000000.0,-67000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q2,2018-04-01,2018-06-30,,-7657000000.0,,,159000000.0,,109000000.0,,249000000.0,-1853000000.0,-7852000000.0,875000000.0,,,,-1853000000.0,-7852000000.0,875000000.0,-8830000000.0,588000000.0,588000000.0,19000000.0,-1000000.0,4000000.0,-209000000.0,,-199000000.0,-1851000000.0,-41000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q2YTD,2018-01-01,2018-06-30,2018-07-25 06:42:29+00:00,-7657000000.0,,,281000000.0,,-1111000000.0,,249000000.0,-2165000000.0,-8159000000.0,638000000.0,,,,-2165000000.0,-8159000000.0,638000000.0,-9686000000.0,1428000000.0,1428000000.0,40000000.0,-80000000.0,2000000.0,-407000000.0,,-504000000.0,-1886000000.0,-41000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 06:37:09+00:00,,,,122000000.0,,-1220000000.0,,0.0,-312000000.0,-307000000.0,-237000000.0,,,,-312000000.0,-307000000.0,-237000000.0,-856000000.0,840000000.0,840000000.0,21000000.0,-79000000.0,-2000000.0,-198000000.0,,-305000000.0,-35000000.0,0.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,,493000000.0,,-276000000.0,,8245000000.0,7133000000.0,-982000000.0,2815000000.0,,,,7133000000.0,-982000000.0,2815000000.0,8966000000.0,3059000000.0,3059000000.0,-461000000.0,-81000000.0,35000000.0,-721000000.0,,-1017000000.0,-146000000.0,-164000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q4,2019-10-01,2019-12-31,,,,,281000000.0,,706000000.0,,-201000000.0,-924000000.0,-422000000.0,2464000000.0,,,,-924000000.0,-422000000.0,2464000000.0,1118000000.0,-409000000.0,-409000000.0,1886000000.0,-2000000.0,49000000.0,-222000000.0,,-471000000.0,-199000000.0,-300000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,FY,2019-01-01,2019-12-31,2020-01-30 06:39:26+00:00,0.0,,,1018000000.0,,-1084000000.0,,0.0,-2424000000.0,-1207000000.0,4297000000.0,,,,-2424000000.0,-1207000000.0,4297000000.0,666000000.0,2248000000.0,2248000000.0,2115000000.0,-65000000.0,57000000.0,-880000000.0,,-1264000000.0,-735000000.0,-744000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,,1003000000.0,,-732000000.0,,-100000000.0,-3068000000.0,-1243000000.0,4210000000.0,,,,-3068000000.0,-1243000000.0,4210000000.0,-101000000.0,3013000000.0,3013000000.0,926000000.0,-64000000.0,13000000.0,-863000000.0,,-1256000000.0,-543000000.0,-1498000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-24 06:38:52+00:00,0.0,,,737000000.0,,-1790000000.0,,201000000.0,-1500000000.0,-785000000.0,1833000000.0,,,,-1500000000.0,-785000000.0,1833000000.0,-452000000.0,2657000000.0,2657000000.0,229000000.0,-63000000.0,8000000.0,-658000000.0,,-793000000.0,-536000000.0,-444000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 06:40:24+00:00,,,,302000000.0,,-1314000000.0,,814000000.0,462000000.0,-280000000.0,-913000000.0,,,,462000000.0,-280000000.0,-913000000.0,-731000000.0,863000000.0,863000000.0,-764000000.0,-61000000.0,4000000.0,-211000000.0,,-284000000.0,-20000000.0,-60000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q1TTM,2018-04-01,2019-03-31,,-7657000000.0,,,980000000.0,,-1008000000.0,,1012000000.0,-3821000000.0,-8851000000.0,3151000000.0,,,,-3821000000.0,-8851000000.0,3151000000.0,-9521000000.0,3252000000.0,3252000000.0,-73000000.0,-67000000.0,34000000.0,-834000000.0,,-1228000000.0,-2609000000.0,-1323000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,,1013000000.0,,-1430000000.0,,2169000000.0,-590000000.0,-1197000000.0,4217000000.0,,,,-590000000.0,-1197000000.0,4217000000.0,2430000000.0,2253000000.0,2253000000.0,2381000000.0,-67000000.0,55000000.0,-896000000.0,,-1252000000.0,-768000000.0,-1028000000.0,
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 06:40:24+00:00,,,,297000000.0,,-1660000000.0,,2983000000.0,2296000000.0,-270000000.0,-993000000.0,,,,2296000000.0,-270000000.0,-993000000.0,1033000000.0,868000000.0,868000000.0,-498000000.0,-63000000.0,2000000.0,-227000000.0,,-272000000.0,-53000000.0,-344000000.0,
