company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,FY,2015-01-01,2015-12-31,2018-01-29 17:09:25+00:00,10.51,10.51,3.1,10.39,,800000000.0,1990000000.0,1990000000.0,,1990000000.0,17884000000.0,23526000000.0,15000000.0,2566000000.0,17884000000.0,5642000000.0,301000000.0,2566000000.0,3076000000.0,-286000000.0,2790000000.0,23526000000.0,189300000.0,189400000.0,191600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q4,2015-10-01,2015-12-31,,2.51,2.51,2.4,2.49,,162000000.0,459000000.0,459000000.0,,459000000.0,4378000000.0,5694000000.0,7000000.0,627000000.0,4378000000.0,1316000000.0,75000000.0,627000000.0,689000000.0,-68000000.0,621000000.0,5694000000.0,189300000.0,189400000.0,191600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 06:35:11+00:00,2.78,2.78,,2.75,,213000000.0,516000000.0,516000000.0,,516000000.0,4522000000.0,5979000000.0,10000000.0,663000000.0,4522000000.0,1457000000.0,75000000.0,663000000.0,794000000.0,-65000000.0,729000000.0,5979000000.0,185600000.0,185800000.0,187900000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q3YTD,2015-01-01,2015-09-30,,8.0,8.0,0.7,7.9,,638000000.0,1531000000.0,1531000000.0,,1531000000.0,13506000000.0,17832000000.0,8000000.0,1939000000.0,13506000000.0,4326000000.0,226000000.0,1939000000.0,2387000000.0,-218000000.0,2169000000.0,17832000000.0,185600000.0,185800000.0,187900000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q3TTM,2014-10-01,2015-09-30,,10.53,10.53,2.8,10.39,,833000000.0,2037000000.0,2037000000.0,,2037000000.0,18159000000.0,23940000000.0,21000000.0,2632000000.0,18159000000.0,5781000000.0,300000000.0,2632000000.0,3149000000.0,-279000000.0,2870000000.0,23940000000.0,185600000.0,185800000.0,187900000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 06:09:10+00:00,2.77,2.77,,2.74,,205000000.0,531000000.0,531000000.0,,531000000.0,4442000000.0,5896000000.0,-2000000.0,641000000.0,4442000000.0,1454000000.0,75000000.0,641000000.0,813000000.0,-77000000.0,736000000.0,5896000000.0,191700000.0,191800000.0,193700000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q2YTD,2015-01-01,2015-06-30,,5.22,5.22,0.7,5.15,,425000000.0,1015000000.0,1015000000.0,,1015000000.0,8984000000.0,11853000000.0,-2000000.0,1276000000.0,8984000000.0,2869000000.0,151000000.0,1276000000.0,1593000000.0,-153000000.0,1440000000.0,11853000000.0,191700000.0,191800000.0,193700000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q2TTM,2014-07-01,2015-06-30,,10.04,10.04,2.8,9.9,,841000000.0,1994000000.0,1994000000.0,,1994000000.0,18272000000.0,23945000000.0,5000000.0,2549000000.0,18272000000.0,5673000000.0,294000000.0,2549000000.0,3124000000.0,-289000000.0,2835000000.0,23945000000.0,191700000.0,191800000.0,193700000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q1,2015-01-01,2015-03-31,2016-04-27 06:10:37+00:00,2.45,2.45,0.7,2.41,,220000000.0,484000000.0,484000000.0,,484000000.0,4542000000.0,5957000000.0,0.0,635000000.0,4542000000.0,1415000000.0,76000000.0,635000000.0,780000000.0,-76000000.0,704000000.0,5957000000.0,197600000.0,197700000.0,200500000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2015.0,Q1TTM,2014-04-01,2015-03-31,,9.68,9.68,2.8,9.53,,881000000.0,1974000000.0,1974000000.0,,1974000000.0,18459000000.0,24088000000.0,13000000.0,2498000000.0,18459000000.0,5629000000.0,289000000.0,2498000000.0,3131000000.0,-276000000.0,2855000000.0,24088000000.0,197600000.0,197700000.0,200500000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q3,2016-07-01,2016-09-30,2017-10-25 06:38:10+00:00,3.38,3.38,,3.35,,167000000.0,602000000.0,602000000.0,,602000000.0,4667000000.0,6155000000.0,17000000.0,662000000.0,4667000000.0,1488000000.0,74000000.0,662000000.0,826000000.0,-57000000.0,769000000.0,6155000000.0,178100000.0,178100000.0,179600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q3YTD,2016-01-01,2016-09-30,,9.32,9.32,0.8,9.23,,500000000.0,1675000000.0,1675000000.0,,1675000000.0,13811000000.0,18111000000.0,37000000.0,1938000000.0,13811000000.0,4300000000.0,224000000.0,1938000000.0,2362000000.0,-187000000.0,2175000000.0,18111000000.0,178100000.0,178100000.0,179600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q3TTM,2015-10-01,2016-09-30,,11.83,11.83,3.2,11.72,,662000000.0,2134000000.0,2134000000.0,,2134000000.0,18189000000.0,23805000000.0,44000000.0,2565000000.0,18189000000.0,5616000000.0,299000000.0,2565000000.0,3051000000.0,-255000000.0,2796000000.0,23805000000.0,178100000.0,178100000.0,179600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 06:39:01+00:00,2.87,2.87,,2.85,,213000000.0,517000000.0,517000000.0,,517000000.0,4583000000.0,6000000000.0,7000000.0,620000000.0,4583000000.0,1417000000.0,74000000.0,620000000.0,797000000.0,-67000000.0,730000000.0,6000000000.0,180100000.0,180100000.0,181500000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q2YTD,2016-01-01,2016-06-30,,5.94,5.94,0.8,5.88,,333000000.0,1073000000.0,1073000000.0,,1073000000.0,9144000000.0,11956000000.0,20000000.0,1276000000.0,9144000000.0,2812000000.0,150000000.0,1276000000.0,1536000000.0,-130000000.0,1406000000.0,11956000000.0,180100000.0,180100000.0,181500000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q2TTM,2015-07-01,2016-06-30,,11.23,11.23,3.2,11.12,,708000000.0,2048000000.0,2048000000.0,,2048000000.0,18044000000.0,23629000000.0,37000000.0,2566000000.0,18044000000.0,5585000000.0,300000000.0,2566000000.0,3019000000.0,-263000000.0,2756000000.0,23629000000.0,180100000.0,180100000.0,181500000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 06:35:33+00:00,3.07,3.07,0.8,3.03,,120000000.0,556000000.0,556000000.0,,556000000.0,4561000000.0,5956000000.0,13000000.0,656000000.0,4561000000.0,1395000000.0,76000000.0,656000000.0,739000000.0,-63000000.0,676000000.0,5956000000.0,181100000.0,181300000.0,183400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2016.0,Q1TTM,2015-04-01,2016-03-31,,11.13,11.13,3.2,11.01,,700000000.0,2062000000.0,2062000000.0,,2062000000.0,17903000000.0,23525000000.0,28000000.0,2587000000.0,17903000000.0,5622000000.0,301000000.0,2587000000.0,3035000000.0,-273000000.0,2762000000.0,23525000000.0,181100000.0,181300000.0,183400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,FY,2017-01-01,2017-12-31,2020-01-30 06:39:26+00:00,16.45,16.45,3.9,16.34,,1360000000.0,2869000000.0,2869000000.0,,2869000000.0,20074000000.0,26004000000.0,1371000000.0,2712000000.0,20074000000.0,5930000000.0,360000000.0,2712000000.0,3218000000.0,1011000000.0,4229000000.0,26004000000.0,174400000.0,174400000.0,175600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 06:42:29+00:00,3.16,3.18,,3.16,,257000000.0,555000000.0,555000000.0,,555000000.0,4914000000.0,6473000000.0,15000000.0,686000000.0,4914000000.0,1559000000.0,76000000.0,686000000.0,873000000.0,-61000000.0,812000000.0,6473000000.0,175600000.0,174500000.0,175500000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q2YTD,2017-01-01,2017-06-30,,6.82,6.9,0.9,6.85,,395000000.0,1205000000.0,1205000000.0,,1205000000.0,9764000000.0,12883000000.0,16000000.0,1384000000.0,9764000000.0,3119000000.0,151000000.0,1384000000.0,1735000000.0,-135000000.0,1600000000.0,12883000000.0,175600000.0,174500000.0,175500000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 06:35:20+00:00,3.66,3.72,0.9,3.69,,138000000.0,650000000.0,650000000.0,,650000000.0,4850000000.0,6410000000.0,1000000.0,698000000.0,4850000000.0,1560000000.0,75000000.0,698000000.0,862000000.0,-74000000.0,788000000.0,6410000000.0,177600000.0,174800000.0,176100000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,FY,2018-01-01,2018-12-31,2020-01-30 06:39:26+00:00,18.59,18.59,4.7,18.49,,513000000.0,3229000000.0,3229000000.0,,3229000000.0,23304000000.0,30095000000.0,524000000.0,3011000000.0,23304000000.0,6791000000.0,562000000.0,3011000000.0,3780000000.0,-38000000.0,3742000000.0,30095000000.0,173700000.0,173700000.0,174600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q4,2018-10-01,2018-12-31,,2.67,2.67,2.4,2.66,,74000000.0,456000000.0,456000000.0,,456000000.0,6475000000.0,8156000000.0,-265000000.0,744000000.0,6475000000.0,1681000000.0,142000000.0,744000000.0,937000000.0,-407000000.0,530000000.0,8156000000.0,173700000.0,173700000.0,174600000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q3,2018-07-01,2018-09-30,2019-10-24 06:38:52+00:00,7.15,7.15,1.2,7.11,,120000000.0,1244000000.0,1244000000.0,,1244000000.0,6096000000.0,8085000000.0,325000000.0,817000000.0,6096000000.0,1989000000.0,133000000.0,817000000.0,1172000000.0,192000000.0,1364000000.0,8085000000.0,174000000.0,174100000.0,174900000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q3YTD,2018-01-01,2018-09-30,,15.92,15.92,2.3,15.83,,439000000.0,2773000000.0,2773000000.0,,2773000000.0,16829000000.0,21939000000.0,789000000.0,2267000000.0,16829000000.0,5110000000.0,420000000.0,2267000000.0,2843000000.0,369000000.0,3212000000.0,21939000000.0,174000000.0,174100000.0,174900000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q2YTD,2018-01-01,2018-06-30,,8.77,8.77,1.1,8.72,,319000000.0,1529000000.0,1529000000.0,,1529000000.0,10733000000.0,13854000000.0,464000000.0,1450000000.0,10733000000.0,3121000000.0,287000000.0,1450000000.0,1671000000.0,177000000.0,1848000000.0,13854000000.0,174400000.0,174500000.0,175400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q2TTM,2017-07-01,2018-06-30,,18.4,18.32,4.1,18.21,,1284000000.0,3193000000.0,3193000000.0,,3193000000.0,21043000000.0,26975000000.0,1819000000.0,2778000000.0,21043000000.0,5932000000.0,496000000.0,2778000000.0,3154000000.0,1323000000.0,4477000000.0,26975000000.0,174400000.0,174500000.0,175400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q2,2018-04-01,2018-06-30,2018-07-25 06:42:29+00:00,3.95,3.95,,3.93,,160000000.0,689000000.0,689000000.0,,689000000.0,5557000000.0,7119000000.0,170000000.0,739000000.0,5557000000.0,1562000000.0,144000000.0,739000000.0,823000000.0,26000000.0,849000000.0,7119000000.0,174400000.0,174500000.0,175400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 06:37:09+00:00,4.82,4.82,1.1,4.79,,159000000.0,840000000.0,840000000.0,,840000000.0,5176000000.0,6735000000.0,294000000.0,711000000.0,5176000000.0,1559000000.0,143000000.0,711000000.0,848000000.0,151000000.0,999000000.0,6735000000.0,174300000.0,174300000.0,175400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2018.0,Q1TTM,2017-04-01,2018-03-31,,17.61,17.55,4.1,17.44,,1381000000.0,3059000000.0,3059000000.0,,3059000000.0,20400000000.0,26329000000.0,1664000000.0,2725000000.0,20400000000.0,5929000000.0,428000000.0,2725000000.0,3204000000.0,1236000000.0,4440000000.0,26329000000.0,174300000.0,174300000.0,175400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,FY,2019-01-01,2019-12-31,2020-01-30 06:39:26+00:00,13.28,13.28,5.16,13.22,,300000000.0,2248000000.0,2248000000.0,,2248000000.0,26582000000.0,33841000000.0,-893000000.0,3290000000.0,26582000000.0,7259000000.0,528000000.0,3290000000.0,3969000000.0,-1421000000.0,2548000000.0,33841000000.0,169300000.0,169300000.0,170000000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q3,2019-07-01,2019-09-30,2019-10-24 06:38:52+00:00,5.52,5.52,1.32,5.49,,122000000.0,933000000.0,933000000.0,,933000000.0,6748000000.0,8475000000.0,227000000.0,776000000.0,6748000000.0,1727000000.0,123000000.0,776000000.0,951000000.0,104000000.0,1055000000.0,8475000000.0,169000000.0,169100000.0,169900000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 06:40:24+00:00,5.08,5.08,1.2,5.06,,171000000.0,863000000.0,863000000.0,,863000000.0,6493000000.0,8189000000.0,236000000.0,760000000.0,6493000000.0,1696000000.0,138000000.0,760000000.0,936000000.0,98000000.0,1034000000.0,8189000000.0,169900000.0,170000000.0,170700000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2019.0,Q1TTM,2018-04-01,2019-03-31,,18.85,18.85,4.8,18.76,,525000000.0,3252000000.0,3252000000.0,,3252000000.0,24621000000.0,31549000000.0,466000000.0,3060000000.0,24621000000.0,6928000000.0,557000000.0,3060000000.0,3868000000.0,-91000000.0,3777000000.0,31549000000.0,169900000.0,170000000.0,170700000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2020.0,Q1TTM,2019-04-01,2020-03-31,,13.38,13.38,5.28,13.31,,314000000.0,2253000000.0,2253000000.0,,2253000000.0,26987000000.0,34272000000.0,-885000000.0,3318000000.0,26987000000.0,7285000000.0,515000000.0,3318000000.0,3967000000.0,-1400000000.0,2567000000.0,34272000000.0,167600000.0,167700000.0,168400000.0
NORTHROP GRUMMAN CORP,NOC,RIMU48P07456QXSO0R61,1133421,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 06:40:24+00:00,5.18,5.18,1.32,5.15,,185000000.0,868000000.0,868000000.0,,868000000.0,6898000000.0,8620000000.0,244000000.0,788000000.0,6898000000.0,1722000000.0,125000000.0,788000000.0,934000000.0,119000000.0,1053000000.0,8620000000.0,167600000.0,167700000.0,168400000.0
