company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Citigroup Inc,C,,831001,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-01 08:25:56+00:00,,2863000000.0,5478000000.0,1767000000.0,0.0,-103000000.0,2357000000.0,,27183000000.0,3486000000.0,-18326000000.0,-8612000000.0,18346000000.0,-18326000000.0,-8612000000.0,18346000000.0,-8695000000.0,8705000000.0,9616000000.0,9616000000.0,,5516000000.0,1337000000.0,3151000000.0,,,-514000000.0,3270000000.0,-153801000000.0,-1471000000.0,-58487000000.0,-1850000000.0,,141144000000.0
Citigroup Inc,C,,831001,2015.0,Q1TTM,2014-04-01,2015-03-31,,210000000.0,4415000000.0,13909000000.0,3631000000.0,346000000.0,-2349000000.0,-10973000000.0,,67993000000.0,4726000000.0,-75562000000.0,47573000000.0,18838000000.0,-75562000000.0,47573000000.0,18838000000.0,-11500000000.0,-46011000000.0,8138000000.0,8138000000.0,,24383000000.0,11000000000.0,-15734000000.0,-1255000000.0,,-638000000.0,6790000000.0,-281264000000.0,-3258000000.0,-84733000000.0,-1165000000.0,,308621000000.0
Citigroup Inc,C,,831001,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:49:25+00:00,,1100000000.0,2908000000.0,885000000.0,0.0,-64000000.0,-7166000000.0,,11704000000.0,1494000000.0,-19852000000.0,7595000000.0,2093000000.0,-19852000000.0,7595000000.0,2093000000.0,-10228000000.0,315000000.0,4770000000.0,4770000000.0,,3555000000.0,1844000000.0,1514000000.0,,,-159000000.0,1755000000.0,-82270000000.0,-740000000.0,-34423000000.0,-297000000.0,,87050000000.0
Citigroup Inc,C,,831001,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:50:54+00:00,,4359000000.0,12067000000.0,3720000000.0,265000000.0,-493000000.0,20566000000.0,,73428000000.0,2498000000.0,28292000000.0,-54135000000.0,53733000000.0,28292000000.0,-54135000000.0,53733000000.0,27397000000.0,24394000000.0,14912000000.0,14970000000.0,,-17138000000.0,7728000000.0,-4991000000.0,,,-2287000000.0,6749000000.0,-251163000000.0,-2756000000.0,-55460000000.0,-9290000000.0,,216657000000.0
Citigroup Inc,C,,831001,2016.0,Q4,2016-10-01,2016-12-31,,,1504000000.0,2307000000.0,1006000000.0,,-349000000.0,16708000000.0,,21516000000.0,,-17653000000.0,17481000000.0,25399000000.0,-17653000000.0,17481000000.0,25399000000.0,24878000000.0,-7971000000.0,3573000000.0,3576000000.0,,-768000000.0,2382000000.0,-11306000000.0,,,-770000000.0,1727000000.0,-32822000000.0,-664000000.0,-14999000000.0,-4123000000.0,,51735000000.0
Citigroup Inc,C,,831001,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 16:25:32+00:00,,2855000000.0,9760000000.0,2714000000.0,265000000.0,-144000000.0,3858000000.0,,51912000000.0,2498000000.0,45945000000.0,-71616000000.0,28334000000.0,45945000000.0,-71616000000.0,28334000000.0,2519000000.0,32365000000.0,11339000000.0,11394000000.0,,-16370000000.0,5346000000.0,6315000000.0,,,-1517000000.0,5022000000.0,-218341000000.0,-2092000000.0,-40461000000.0,-5167000000.0,,164922000000.0
Citigroup Inc,C,,831001,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 16:44:04+00:00,,2045000000.0,5726000000.0,1776000000.0,265000000.0,-124000000.0,767000000.0,,27142000000.0,2498000000.0,37810000000.0,-57513000000.0,21067000000.0,37810000000.0,-57513000000.0,21067000000.0,1240000000.0,29965000000.0,7499000000.0,7524000000.0,,-9008000000.0,7724000000.0,11193000000.0,,,-828000000.0,3276000000.0,-154325000000.0,-1377000000.0,-29526000000.0,-2634000000.0,,106932000000.0
Citigroup Inc,C,,831001,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 16:36:21+00:00,,688000000.0,2694000000.0,908000000.0,265000000.0,190000000.0,-7810000000.0,,13904000000.0,1004000000.0,38878000000.0,-37190000000.0,-538000000.0,38878000000.0,-37190000000.0,-538000000.0,1340000000.0,26704000000.0,3503000000.0,3503000000.0,,-5418000000.0,975000000.0,10404000000.0,,,-359000000.0,1886000000.0,-88624000000.0,-702000000.0,-11467000000.0,-1312000000.0,,57289000000.0
Citigroup Inc,C,,831001,2016.0,Q1TTM,2015-04-01,2016-03-31,,,4566000000.0,11817000000.0,3529000000.0,6197000000.0,-801000000.0,18566000000.0,,46819000000.0,5737000000.0,-6043000000.0,-29902000000.0,37106000000.0,-6043000000.0,-29902000000.0,37106000000.0,360000000.0,34944000000.0,15975000000.0,16029000000.0,,13922000000.0,-8252000000.0,-18480000000.0,-18929000000.0,,-1453000000.0,7239000000.0,-248716000000.0,-3160000000.0,-67143000000.0,-6467000000.0,,220784000000.0
Citigroup Inc,C,,831001,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 17:05:55+00:00,,2083000000.0,15675000000.0,3659000000.0,3411000000.0,693000000.0,-33881000000.0,,81711000000.0,0.0,66854000000.0,-38751000000.0,-8774000000.0,66854000000.0,-38751000000.0,-8774000000.0,20022000000.0,30416000000.0,-6687000000.0,-6687000000.0,,4335000000.0,20632000000.0,14051000000.0,,,-3797000000.0,7503000000.0,-243802000000.0,-3361000000.0,-40986000000.0,-14541000000.0,0.0,200666000000.0
Citigroup Inc,C,,831001,2017.0,Q4,2017-10-01,2017-12-31,,,-631000000.0,4071000000.0,942000000.0,,94000000.0,-13534000000.0,,21970000000.0,,-5083000000.0,4709000000.0,-5313000000.0,-5083000000.0,4709000000.0,-5313000000.0,-5593000000.0,-4216000000.0,-18784000000.0,-18784000000.0,,20130000000.0,24047000000.0,-5008000000.0,,,-1158000000.0,2016000000.0,-50871000000.0,-859000000.0,-11201000000.0,-5470000000.0,,36309000000.0
Citigroup Inc,C,,831001,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 17:15:57+00:00,,2714000000.0,11604000000.0,2717000000.0,3411000000.0,599000000.0,-20347000000.0,,59741000000.0,,71937000000.0,-43460000000.0,-3461000000.0,71937000000.0,-43460000000.0,-3461000000.0,25615000000.0,34632000000.0,12097000000.0,12097000000.0,,-15795000000.0,-3415000000.0,19059000000.0,,,-2639000000.0,5487000000.0,-192931000000.0,-2502000000.0,-29785000000.0,-9071000000.0,0.0,164357000000.0
Citigroup Inc,C,,831001,2017.0,Q3TTM,2016-10-01,2017-09-30,,,4218000000.0,13911000000.0,3723000000.0,3411000000.0,250000000.0,-3639000000.0,,81257000000.0,,54284000000.0,-25979000000.0,21938000000.0,54284000000.0,-25979000000.0,21938000000.0,50493000000.0,26661000000.0,15670000000.0,15673000000.0,,-16563000000.0,-1033000000.0,7753000000.0,,,-3409000000.0,7214000000.0,-225753000000.0,-3166000000.0,-44784000000.0,-13194000000.0,,216092000000.0
Citigroup Inc,C,,831001,2017.0,Q3,2017-07-01,2017-09-30,,,739000000.0,4275000000.0,920000000.0,679000000.0,376000000.0,11016000000.0,,16244000000.0,,13001000000.0,-31502000000.0,18152000000.0,13001000000.0,-31502000000.0,18152000000.0,27000000.0,5295000000.0,4138000000.0,4138000000.0,,-18543000000.0,-68000000.0,6501000000.0,,,-1135000000.0,2146000000.0,-66054000000.0,-855000000.0,-8468000000.0,-5436000000.0,,53271000000.0
Citigroup Inc,C,,831001,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 16:50:11+00:00,,1975000000.0,7329000000.0,1797000000.0,2732000000.0,223000000.0,-31363000000.0,,43497000000.0,,58936000000.0,-11958000000.0,-21613000000.0,58936000000.0,-11958000000.0,-21613000000.0,25588000000.0,29337000000.0,7959000000.0,7959000000.0,,2748000000.0,-3347000000.0,12558000000.0,,,-1504000000.0,3341000000.0,-126877000000.0,-1647000000.0,-21317000000.0,-3635000000.0,0.0,111086000000.0
Citigroup Inc,C,,831001,2017.0,Q2TTM,2016-07-01,2017-06-30,,,4289000000.0,13670000000.0,3741000000.0,2732000000.0,-146000000.0,-11564000000.0,,89783000000.0,,49418000000.0,-8580000000.0,11053000000.0,49418000000.0,-8580000000.0,11053000000.0,51745000000.0,23766000000.0,15372000000.0,15405000000.0,,-5382000000.0,-3343000000.0,-3626000000.0,,,-2963000000.0,6814000000.0,-223715000000.0,-3026000000.0,-47251000000.0,-10291000000.0,,220811000000.0
Citigroup Inc,C,,831001,2017.0,Q2,2017-04-01,2017-06-30,,,1062000000.0,4079000000.0,901000000.0,,-117000000.0,-25258000000.0,,24894000000.0,,39798000000.0,-15083000000.0,-18561000000.0,39798000000.0,-15083000000.0,-18561000000.0,6037000000.0,8753000000.0,3851000000.0,3851000000.0,,8864000000.0,279000000.0,6546000000.0,,,-760000000.0,1666000000.0,-77340000000.0,-861000000.0,2142000000.0,-1777000000.0,,54254000000.0
Citigroup Inc,C,,831001,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 17:06:06+00:00,,913000000.0,3250000000.0,896000000.0,2732000000.0,340000000.0,-6105000000.0,,18603000000.0,,19138000000.0,3125000000.0,-3052000000.0,19138000000.0,3125000000.0,-3052000000.0,19551000000.0,20584000000.0,4108000000.0,4108000000.0,,-6116000000.0,-3626000000.0,6012000000.0,,,-744000000.0,1675000000.0,-49537000000.0,-786000000.0,-23459000000.0,-1858000000.0,0.0,56832000000.0
Citigroup Inc,C,,831001,2017.0,Q1TTM,2016-04-01,2017-03-31,,,4584000000.0,12623000000.0,3708000000.0,2732000000.0,-343000000.0,22271000000.0,,78127000000.0,1494000000.0,8552000000.0,-13820000000.0,51219000000.0,8552000000.0,-13820000000.0,51219000000.0,45608000000.0,18274000000.0,15517000000.0,15575000000.0,,-17836000000.0,3127000000.0,-9383000000.0,,,-2672000000.0,6538000000.0,-212076000000.0,-2840000000.0,-67452000000.0,-9836000000.0,,216200000000.0
Citigroup Inc,C,,831001,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 17:05:55+00:00,,4313000000.0,22963000000.0,3754000000.0,314000000.0,-773000000.0,15937000000.0,,60655000000.0,0.0,44528000000.0,-73118000000.0,36952000000.0,44528000000.0,-73118000000.0,36952000000.0,7589000000.0,53348000000.0,18053000000.0,18053000000.0,,-38206000000.0,-8146000000.0,21009000000.0,,,-5020000000.0,7354000000.0,-181489000000.0,-3774000000.0,-70238000000.0,-14433000000.0,-793000000.0,150037000000.0
Citigroup Inc,C,,831001,2018.0,Q4,2018-10-01,2018-12-31,,,1052000000.0,6685000000.0,954000000.0,,-64000000.0,-3259000000.0,,7628000000.0,,-1448000000.0,-16555000000.0,6886000000.0,-1448000000.0,-16555000000.0,6886000000.0,-11181000000.0,7994000000.0,4321000000.0,4321000000.0,,10256000000.0,3020000000.0,1850000000.0,,,-1404000000.0,1850000000.0,-52804000000.0,-1092000000.0,-12356000000.0,-4585000000.0,-575000000.0,27085000000.0
Citigroup Inc,C,,831001,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 16:48:13+00:00,,3261000000.0,16278000000.0,2800000000.0,314000000.0,-709000000.0,19196000000.0,,53027000000.0,0.0,45976000000.0,-56563000000.0,30066000000.0,45976000000.0,-56563000000.0,30066000000.0,18770000000.0,45354000000.0,13732000000.0,13732000000.0,0.0,-48462000000.0,-11166000000.0,19159000000.0,,,-3616000000.0,5504000000.0,-128685000000.0,-2682000000.0,-57882000000.0,-9848000000.0,-218000000.0,122952000000.0
Citigroup Inc,C,,831001,2018.0,Q3TTM,2017-10-01,2018-09-30,,,2630000000.0,20349000000.0,3742000000.0,314000000.0,-615000000.0,5662000000.0,,74997000000.0,,40893000000.0,-51854000000.0,24753000000.0,40893000000.0,-51854000000.0,24753000000.0,13177000000.0,41138000000.0,-5052000000.0,-5052000000.0,,-28332000000.0,12881000000.0,14151000000.0,,,-4774000000.0,7520000000.0,-179556000000.0,-3541000000.0,-69083000000.0,-15318000000.0,-218000000.0,159261000000.0
Citigroup Inc,C,,831001,2018.0,Q3,2018-07-01,2018-09-30,,,1022000000.0,6321000000.0,945000000.0,314000000.0,-106000000.0,14750000000.0,,12270000000.0,,-3323000000.0,-19934000000.0,21747000000.0,-3323000000.0,-19934000000.0,21747000000.0,-1616000000.0,8446000000.0,4630000000.0,4622000000.0,-8000000.0,-15414000000.0,-484000000.0,-1917000000.0,,,-1384000000.0,1906000000.0,-36682000000.0,-992000000.0,-15576000000.0,-5162000000.0,,32840000000.0
Citigroup Inc,C,,831001,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:53:13+00:00,,2239000000.0,9957000000.0,1855000000.0,,-603000000.0,4446000000.0,,40757000000.0,,49299000000.0,-36629000000.0,8319000000.0,49299000000.0,-36629000000.0,8319000000.0,20386000000.0,36908000000.0,9102000000.0,9110000000.0,8000000.0,-33048000000.0,-10682000000.0,21076000000.0,,,-2232000000.0,3598000000.0,-92003000000.0,-1690000000.0,-42306000000.0,-4686000000.0,-218000000.0,90112000000.0
Citigroup Inc,C,,831001,2018.0,Q2TTM,2017-07-01,2018-06-30,,,2347000000.0,18303000000.0,3717000000.0,679000000.0,-133000000.0,1928000000.0,,78971000000.0,,57217000000.0,-63422000000.0,21158000000.0,57217000000.0,-63422000000.0,21158000000.0,14820000000.0,37987000000.0,-5544000000.0,-5536000000.0,8000000.0,-31461000000.0,13297000000.0,22569000000.0,,,-4525000000.0,7760000000.0,-208928000000.0,-3404000000.0,-61975000000.0,-15592000000.0,-218000000.0,179692000000.0
Citigroup Inc,C,,831001,2018.0,Q2,2018-04-01,2018-06-30,,,1501000000.0,5371000000.0,,,-596000000.0,,,19988000000.0,,1936000000.0,-4505000000.0,1363000000.0,1936000000.0,-4505000000.0,1363000000.0,-1802000000.0,-4489000000.0,0.0,,0.0,-7639000000.0,,6069000000.0,,,-1137000000.0,,-42256000000.0,-721000000.0,-16066000000.0,-2308000000.0,-121000000.0,46111000000.0
Citigroup Inc,C,,831001,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 17:28:06+00:00,,738000000.0,4586000000.0,926000000.0,,-7000000.0,2577000000.0,,20769000000.0,,47363000000.0,-32124000000.0,6956000000.0,47363000000.0,-32124000000.0,6956000000.0,22188000000.0,41397000000.0,4627000000.0,4627000000.0,,-25409000000.0,-2977000000.0,15007000000.0,,,-1095000000.0,1803000000.0,-49747000000.0,-969000000.0,-26240000000.0,-2378000000.0,-97000000.0,44001000000.0
Citigroup Inc,C,,831001,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1908000000.0,17011000000.0,3689000000.0,679000000.0,346000000.0,-25199000000.0,,83877000000.0,,95079000000.0,-74000000000.0,1234000000.0,95079000000.0,-74000000000.0,1234000000.0,22659000000.0,51229000000.0,-6168000000.0,-6168000000.0,,-14958000000.0,21281000000.0,23046000000.0,,,-4148000000.0,7631000000.0,-244012000000.0,-3544000000.0,-43767000000.0,-15061000000.0,-97000000.0,187835000000.0
Citigroup Inc,C,,831001,2019.0,Q4,2019-10-01,2019-12-31,,,1153000000.0,6339000000.0,1039000000.0,,455000000.0,14712000000.0,,28779000000.0,,-38218000000.0,-11282000000.0,22521000000.0,-38218000000.0,-11282000000.0,22521000000.0,-26524000000.0,-17179000000.0,4983000000.0,4983000000.0,,9803000000.0,-336000000.0,-28712000000.0,,,-1399000000.0,2123000000.0,-88706000000.0,-976000000.0,-13131000000.0,-5076000000.0,-1500000000.0,68597000000.0
Citigroup Inc,C,,831001,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 17:05:55+00:00,,4888000000.0,28682000000.0,3905000000.0,0.0,-908000000.0,-59268000000.0,,71837000000.0,1496000000.0,42933000000.0,-23374000000.0,-12837000000.0,42933000000.0,-23374000000.0,-12837000000.0,5814000000.0,57420000000.0,19405000000.0,19405000000.0,,19362000000.0,14903000000.0,-11793000000.0,,,-5447000000.0,8218000000.0,-296957000000.0,-5336000000.0,-51029000000.0,-17571000000.0,-1980000000.0,259557000000.0
Citigroup Inc,C,,831001,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 16:48:13+00:00,,3735000000.0,22343000000.0,2866000000.0,0.0,-1363000000.0,-73980000000.0,,43058000000.0,1496000000.0,81151000000.0,-12092000000.0,-35358000000.0,81151000000.0,-12092000000.0,-35358000000.0,32338000000.0,74599000000.0,14422000000.0,14422000000.0,0.0,9559000000.0,15239000000.0,16919000000.0,,,-4048000000.0,6095000000.0,-208251000000.0,-4360000000.0,-37898000000.0,-12495000000.0,-480000000.0,190960000000.0
Citigroup Inc,C,,831001,2019.0,Q3TTM,2018-10-01,2019-09-30,,,4787000000.0,29028000000.0,3820000000.0,,-1427000000.0,-77239000000.0,,50686000000.0,1496000000.0,79703000000.0,-28647000000.0,-28472000000.0,79703000000.0,-28647000000.0,-28472000000.0,21157000000.0,82593000000.0,18743000000.0,18743000000.0,,19815000000.0,18259000000.0,18769000000.0,,,-5452000000.0,7945000000.0,-261055000000.0,-5452000000.0,-50254000000.0,-17080000000.0,-1055000000.0,218045000000.0
Citigroup Inc,C,,831001,2019.0,Q3,2019-07-01,2019-09-30,,,921000000.0,8343000000.0,,,-647000000.0,,,1113000000.0,1496000000.0,32839000000.0,-17390000000.0,2398000000.0,32839000000.0,-17390000000.0,2398000000.0,17200000000.0,42162000000.0,0.0,,0.0,-1356000000.0,,13913000000.0,,,-1398000000.0,,-82316000000.0,-1011000000.0,-19470000000.0,-4977000000.0,,67293000000.0
Citigroup Inc,C,,831001,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:53:13+00:00,,2814000000.0,14000000000.0,1883000000.0,,-716000000.0,-66047000000.0,,41945000000.0,,48312000000.0,5298000000.0,-37756000000.0,48312000000.0,5298000000.0,-37756000000.0,15138000000.0,32437000000.0,9494000000.0,9509000000.0,15000000.0,10915000000.0,12881000000.0,3006000000.0,,,-2650000000.0,4033000000.0,-125935000000.0,-3349000000.0,-18428000000.0,-7518000000.0,-480000000.0,123667000000.0
Citigroup Inc,C,,831001,2019.0,Q2TTM,2018-07-01,2019-06-30,,,4888000000.0,27006000000.0,3782000000.0,314000000.0,-886000000.0,-54556000000.0,,61843000000.0,,43541000000.0,-31191000000.0,-9123000000.0,43541000000.0,-31191000000.0,-9123000000.0,2341000000.0,48877000000.0,18445000000.0,18452000000.0,7000000.0,5757000000.0,15417000000.0,2939000000.0,,,-5438000000.0,7789000000.0,-215421000000.0,-5433000000.0,-46360000000.0,-17265000000.0,-1055000000.0,183592000000.0
Citigroup Inc,C,,831001,2019.0,Q2,2019-04-01,2019-06-30,,,1489000000.0,7069000000.0,,,-540000000.0,,,19417000000.0,,8775000000.0,-10745000000.0,-140000000.0,8775000000.0,-10745000000.0,-140000000.0,-2650000000.0,15251000000.0,0.0,,0.0,4726000000.0,,-9240000000.0,,,-1330000000.0,,-55370000000.0,-2831000000.0,-11860000000.0,-3463000000.0,,42730000000.0
Citigroup Inc,C,,831001,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 17:27:21+00:00,,1325000000.0,6931000000.0,931000000.0,,-176000000.0,-48242000000.0,,22528000000.0,0.0,39537000000.0,16043000000.0,-37616000000.0,39537000000.0,16043000000.0,-37616000000.0,17788000000.0,17186000000.0,4712000000.0,4710000000.0,-2000000.0,6189000000.0,3039000000.0,12246000000.0,,,-1320000000.0,1944000000.0,-70565000000.0,-518000000.0,-6568000000.0,-4055000000.0,-480000000.0,80937000000.0
Citigroup Inc,C,,831001,2019.0,Q1TTM,2018-04-01,2019-03-31,,,4900000000.0,25308000000.0,3759000000.0,314000000.0,-942000000.0,-34882000000.0,,62414000000.0,,36702000000.0,-24951000000.0,-7620000000.0,36702000000.0,-24951000000.0,-7620000000.0,3189000000.0,29137000000.0,18138000000.0,18136000000.0,-2000000.0,-6608000000.0,-2130000000.0,18248000000.0,,,-5245000000.0,7495000000.0,-202307000000.0,-3323000000.0,-50566000000.0,-16110000000.0,-1176000000.0,186973000000.0
Citigroup Inc,C,,831001,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 17:27:21+00:00,,1441000000.0,5424000000.0,927000000.0,,-967000000.0,-50503000000.0,,38829000000.0,1500000000.0,191358000000.0,-72857000000.0,-25533000000.0,191358000000.0,-72857000000.0,-25533000000.0,92001000000.0,114321000000.0,2540000000.0,2522000000.0,-18000000.0,-11214000000.0,14502000000.0,55579000000.0,,,-1365000000.0,7001000000.0,-135401000000.0,-460000000.0,-13081000000.0,-2925000000.0,-1500000000.0,74218000000.0
Citigroup Inc,C,,831001,2020.0,Q1TTM,2019-04-01,2020-03-31,,,5004000000.0,27175000000.0,,,-1699000000.0,,,88138000000.0,2996000000.0,194754000000.0,-112274000000.0,-754000000.0,194754000000.0,-112274000000.0,-754000000.0,80027000000.0,154555000000.0,0.0,,0.0,1959000000.0,,31540000000.0,,,-5492000000.0,,-361793000000.0,-5278000000.0,-57542000000.0,-16441000000.0,-3000000000.0,252838000000.0
