company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,allowanceforloanandleaselosses,aoci,cashandequivalents,commonequity,fedfundspurchased,fedfundssold,goodwill,intangibleassets,interestbearingdeposits,interestbearingdepositsatotherbanks,loansandleases,longtermdebt,mortgageservicingrights,netloansandleases,noncontrollinginterests,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Citigroup Inc,C,,831001,2013.0,Q1,,2013-03-31,2013-05-03 08:10:21+00:00,23727000000.0,-17059000000.0,31150000000.0,106692000000.0,222053000000.0,270426000000.0,25474000000.0,5457000000.0,743733000000.0,143227000000.0,646364000000.0,234326000000.0,,622637000000.0,1980000000.0,190029000000.0,170183000000.0,,188762000000.0,101580000000.0,107492000000.0,1881734000000.0,190222000000.0,193359000000.0,195339000000.0,1686395000000.0,1881734000000.0,3137000000.0,613180000000.0,-991000000.0
Citigroup Inc,C,,831001,2014.0,FY,,2014-12-31,2016-02-26 16:45:11+00:00,16000000000.0,-23216000000.0,32108000000.0,108010000000.0,173438000000.0,242570000000.0,23592000000.0,4566000000.0,699449000000.0,128089000000.0,644635000000.0,223080000000.0,,628635000000.0,1511000000.0,199883000000.0,485829000000.0,,224120000000.0,117852000000.0,110515000000.0,2175618000000.0,199717000000.0,210185000000.0,211696000000.0,1630485000000.0,1842181000000.0,10468000000.0,630229000000.0,-2929000000.0
Citigroup Inc,C,,831001,2014.0,Q3,,2014-09-30,2014-10-30 16:44:08+00:00,16915000000.0,-19976000000.0,35976000000.0,107870000000.0,175732000000.0,245462000000.0,24500000000.0,4525000000.0,743184000000.0,143068000000.0,653826000000.0,223842000000.0,,636911000000.0,1619000000.0,199471000000.0,501585000000.0,,202463000000.0,118041000000.0,124266000000.0,1882849000000.0,203304000000.0,212272000000.0,213891000000.0,1668958000000.0,1882849000000.0,8968000000.0,290822000000.0,-2631000000.0
Citigroup Inc,C,,831001,2014.0,Q2,,2014-06-30,2014-08-01 07:49:15+00:00,17890000000.0,-18147000000.0,35268000000.0,107700000000.0,183912000000.0,250353000000.0,25087000000.0,4702000000.0,761081000000.0,153817000000.0,667504000000.0,226984000000.0,,649614000000.0,1737000000.0,204644000000.0,500098000000.0,,198138000000.0,115361000000.0,121857000000.0,1909715000000.0,202394000000.0,211362000000.0,213099000000.0,1696616000000.0,1909715000000.0,8968000000.0,290776000000.0,-2520000000.0
Citigroup Inc,C,,831001,2014.0,Q1,,2014-03-31,2014-05-02 07:53:33+00:00,18923000000.0,-19146000000.0,33380000000.0,107536000000.0,190676000000.0,263398000000.0,25008000000.0,4891000000.0,761368000000.0,171020000000.0,664221000000.0,222747000000.0,,645298000000.0,1780000000.0,204895000000.0,473561000000.0,,186498000000.0,115091000000.0,118310000000.0,1894736000000.0,201244000000.0,208462000000.0,210242000000.0,1684494000000.0,1894736000000.0,7218000000.0,278180000000.0,-2237000000.0
Citigroup Inc,C,,831001,2015.0,FY,,2015-12-31,2017-02-24 16:46:05+00:00,12600000000.0,-29344000000.0,20900000000.0,108319000000.0,146496000000.0,219675000000.0,22349000000.0,3721000000.0,697061000000.0,112197000000.0,617617000000.0,201275000000.0,,605017000000.0,1235000000.0,210826000000.0,506162000000.0,,177659000000.0,133841000000.0,74801000000.0,2074191000000.0,205139000000.0,221857000000.0,223092000000.0,1508118000000.0,1731210000000.0,16718000000.0,584170000000.0,-7677000000.0
Citigroup Inc,C,,831001,2015.0,Q3,,2015-09-30,2015-10-30 16:25:44+00:00,13626000000.0,-27257000000.0,21726000000.0,108292000000.0,168604000000.0,231695000000.0,22444000000.0,3880000000.0,689630000000.0,137935000000.0,622444000000.0,213533000000.0,,608818000000.0,1289000000.0,214613000000.0,172473000000.0,,217703000000.0,130921000000.0,82136000000.0,1808356000000.0,205630000000.0,220848000000.0,222137000000.0,1586219000000.0,1808356000000.0,15218000000.0,609385000000.0,-6326000000.0
Citigroup Inc,C,,831001,2015.0,Q2,,2015-06-30,2015-08-03 08:11:03+00:00,14075000000.0,-25104000000.0,23413000000.0,108250000000.0,177012000000.0,237054000000.0,23012000000.0,4071000000.0,700395000000.0,130685000000.0,632118000000.0,211845000000.0,,618043000000.0,1385000000.0,207642000000.0,181774000000.0,,230877000000.0,126954000000.0,80774000000.0,1829370000000.0,205472000000.0,219440000000.0,220825000000.0,1608545000000.0,1829370000000.0,13968000000.0,611318000000.0,-4628000000.0
Citigroup Inc,C,,831001,2015.0,Q1,,2015-03-31,2015-05-11 08:48:46+00:00,14598000000.0,-24691000000.0,21880000000.0,108155000000.0,175371000000.0,239015000000.0,23150000000.0,4244000000.0,691426000000.0,133896000000.0,621054000000.0,210522000000.0,,606456000000.0,1403000000.0,208221000000.0,173362000000.0,,232581000000.0,122463000000.0,97657000000.0,1831801000000.0,202652000000.0,214620000000.0,216023000000.0,1615778000000.0,1831801000000.0,11968000000.0,629798000000.0,-3275000000.0
Citigroup Inc,C,,831001,2016.0,FY,,2016-12-31,2018-02-23 08:44:36+00:00,12060000000.0,-32381000000.0,23043000000.0,108073000000.0,141821000000.0,236813000000.0,21659000000.0,5114000000.0,715092000000.0,137451000000.0,624369000000.0,206178000000.0,,612309000000.0,1023000000.0,214314000000.0,158459000000.0,,200676000000.0,146477000000.0,87853000000.0,1792077000000.0,205867000000.0,225120000000.0,226143000000.0,1565934000000.0,1792077000000.0,19253000000.0,597229000000.0,-16302000000.0
Citigroup Inc,C,,831001,2016.0,Q3,,2016-09-30,2016-10-31 08:27:30+00:00,12400000000.0,-27193000000.0,23419000000.0,107906000000.0,153124000000.0,236045000000.0,22539000000.0,5358000000.0,722397000000.0,132571000000.0,638435000000.0,209051000000.0,,626035000000.0,1115000000.0,217855000000.0,508837000000.0,,191552000000.0,143678000000.0,91448000000.0,2173096000000.0,212322000000.0,231575000000.0,232690000000.0,1585427000000.0,1818117000000.0,19253000000.0,618292000000.0,-12069000000.0
Citigroup Inc,C,,831001,2016.0,Q2,,2016-06-30,2016-08-01 08:25:56+00:00,12300000000.0,-26115000000.0,22140000000.0,107761000000.0,158001000000.0,228683000000.0,22496000000.0,5521000000.0,721133000000.0,127993000000.0,633515000000.0,207448000000.0,,621215000000.0,1133000000.0,216719000000.0,518963000000.0,,201987000000.0,140527000000.0,80462000000.0,2175068000000.0,212635000000.0,231888000000.0,233021000000.0,1585750000000.0,1818771000000.0,19253000000.0,628057000000.0,-9538000000.0
Citigroup Inc,C,,831001,2016.0,Q1,,2016-03-31,2016-05-02 16:49:25+00:00,12712000000.0,-26626000000.0,22240000000.0,107621000000.0,157208000000.0,225093000000.0,22575000000.0,3493000000.0,718573000000.0,136049000000.0,618824000000.0,207835000000.0,,606112000000.0,1239000000.0,216018000000.0,158406000000.0,,193422000000.0,136998000000.0,79150000000.0,1800967000000.0,209769000000.0,227522000000.0,228761000000.0,1572206000000.0,1800967000000.0,17753000000.0,626999000000.0,-8224000000.0
Citigroup Inc,C,,831001,2017.0,FY,,2017-12-31,2020-02-21 17:05:55+00:00,12355000000.0,,23775000000.0,,,,22256000000.0,,,156741000000.0,,,,-12355000000.0,,,,,,,,190417000000.0,,,,,,,,
Citigroup Inc,C,,831001,2017.0,Q3,,2017-09-30,2017-10-31 16:25:32+00:00,12400000000.0,-29891000000.0,22604000000.0,107927000000.0,161282000000.0,252608000000.0,22345000000.0,4732000000.0,752640000000.0,163505000000.0,653183000000.0,232673000000.0,,640783000000.0,988000000.0,211398000000.0,168941000000.0,,201164000000.0,155174000000.0,101354000000.0,1889133000000.0,208381000000.0,227634000000.0,228622000000.0,1660511000000.0,1889133000000.0,19253000000.0,613581000000.0,-24829000000.0
Citigroup Inc,C,,831001,2017.0,Q2,,2017-06-30,2017-08-01 16:44:04+00:00,12000000000.0,-29899000000.0,20940000000.0,107829000000.0,154780000000.0,234065000000.0,22349000000.0,4887000000.0,749444000000.0,165142000000.0,644695000000.0,225179000000.0,,632695000000.0,1088000000.0,209299000000.0,524404000000.0,,194788000000.0,152178000000.0,99466000000.0,2215798000000.0,210766000000.0,230019000000.0,231107000000.0,1632956000000.0,1864063000000.0,19253000000.0,611316000000.0,-19342000000.0
Citigroup Inc,C,,831001,2017.0,Q1,,2017-03-31,2017-05-01 16:36:21+00:00,12000000000.0,-30917000000.0,22272000000.0,107644000000.0,148230000000.0,242929000000.0,22265000000.0,5013000000.0,741491000000.0,157773000000.0,628595000000.0,208530000000.0,,616595000000.0,1021000000.0,208499000000.0,509915000000.0,,199950000000.0,149731000000.0,85782000000.0,2167498000000.0,208879000000.0,228132000000.0,229153000000.0,1592482000000.0,1821635000000.0,19253000000.0,590736000000.0,-17579000000.0
Citigroup Inc,C,,831001,2018.0,FY,,2018-12-31,2020-02-21 17:05:55+00:00,12315000000.0,-37170000000.0,23645000000.0,107953000000.0,177768000000.0,270684000000.0,22046000000.0,5220000000.0,826686000000.0,164460000000.0,684196000000.0,231999000000.0,,671881000000.0,854000000.0,186484000000.0,144723000000.0,,200455000000.0,151347000000.0,96917000000.0,1917383000000.0,177760000000.0,196220000000.0,197074000000.0,1720309000000.0,1917383000000.0,18460000000.0,614724000000.0,-44370000000.0
Citigroup Inc,C,,831001,2018.0,Q3,,2018-09-30,2018-10-30 17:15:57+00:00,12336000000.0,-38645000000.0,25727000000.0,107856000000.0,175915000000.0,280941000000.0,22187000000.0,4598000000.0,810530000000.0,173559000000.0,674909000000.0,235270000000.0,,662573000000.0,859000000.0,194646000000.0,152565000000.0,,203825000000.0,148436000000.0,107116000000.0,1925000000000.0,177969000000.0,197004000000.0,197863000000.0,1727302000000.0,1925165000000.0,19035000000.0,603015000000.0,-39678000000.0
Citigroup Inc,C,,831001,2018.0,Q2,,2018-06-30,2018-07-31 16:50:11+00:00,12100000000.0,-37494000000.0,21077000000.0,107755000000.0,177828000000.0,265526000000.0,22058000000.0,4729000000.0,793016000000.0,179825000000.0,671180000000.0,236822000000.0,,659054000000.0,874000000.0,203714000000.0,147400000000.0,,195081000000.0,145211000000.0,104905000000.0,1912334000000.0,181059000000.0,200094000000.0,200968000000.0,1711366000000.0,1912334000000.0,19035000000.0,612665000000.0,-34413000000.0
Citigroup Inc,C,,831001,2018.0,Q1,,2018-03-31,2018-05-01 17:06:06+00:00,12354000000.0,-34619000000.0,21850000000.0,107630000000.0,171759000000.0,257887000000.0,22659000000.0,4450000000.0,785410000000.0,180854000000.0,672938000000.0,237938000000.0,,660584000000.0,951000000.0,215809000000.0,153041000000.0,,202543000000.0,141863000000.0,105779000000.0,1922000000000.0,182759000000.0,201915000000.0,202866000000.0,1719238000000.0,1922104000000.0,19156000000.0,620779000000.0,-32115000000.0
Citigroup Inc,C,,831001,2019.0,FY,,2019-12-31,2020-05-04 17:27:21+00:00,12783000000.0,-36318000000.0,23967000000.0,107871000000.0,166339000000.0,251322000000.0,22126000000.0,4822000000.0,886087000000.0,169952000000.0,,248760000000.0,,-12783000000.0,704000000.0,184503000000.0,927824000000.0,,177873000000.0,165369000000.0,93650000000.0,1951158000000.0,175262000000.0,193242000000.0,193946000000.0,1757212000000.0,1951158000000.0,17980000000.0,563928000000.0,-61660000000.0
Citigroup Inc,C,,831001,2019.0,Q3,,2019-09-30,2019-11-01 16:48:13+00:00,12530000000.0,-36135000000.0,24086000000.0,107772000000.0,195047000000.0,261125000000.0,21822000000.0,4844000000.0,905315000000.0,196357000000.0,691743000000.0,242238000000.0,,679213000000.0,697000000.0,182454000000.0,162148000000.0,,194106000000.0,161797000000.0,98572000000.0,2014802000000.0,176893000000.0,196373000000.0,197070000000.0,1817732000000.0,2014802000000.0,19480000000.0,665207000000.0,-56541000000.0
Citigroup Inc,C,,831001,2019.0,Q2,,2019-06-30,2019-08-01 16:53:13+00:00,12466000000.0,-35203000000.0,24997000000.0,107688000000.0,181133000000.0,259769000000.0,22065000000.0,5026000000.0,867198000000.0,178246000000.0,688670000000.0,252189000000.0,,676204000000.0,751000000.0,178409000000.0,165386000000.0,,198906000000.0,158321000000.0,112281000000.0,1988226000000.0,179379000000.0,197359000000.0,198110000000.0,1790116000000.0,1988226000000.0,17980000000.0,656533000000.0,-51427000000.0
Citigroup Inc,C,,831001,2019.0,Q1,,2019-03-31,2019-04-30 17:28:06+00:00,12329000000.0,-36308000000.0,24448000000.0,107582000000.0,190372000000.0,264495000000.0,22037000000.0,5196000000.0,848407000000.0,181445000000.0,682346000000.0,243566000000.0,,670017000000.0,763000000.0,181948000000.0,154983000000.0,,195127000000.0,154859000000.0,101978000000.0,1958413000000.0,178272000000.0,196252000000.0,197015000000.0,1761398000000.0,1958413000000.0,17980000000.0,635792000000.0,-47861000000.0
Citigroup Inc,C,,831001,2020.0,Q1,,2020-03-31,2020-05-04 17:27:21+00:00,20841000000.0,-32521000000.0,23755000000.0,107581000000.0,222324000000.0,262536000000.0,21264000000.0,4560000000.0,986101000000.0,262165000000.0,,266098000000.0,,-20841000000.0,651000000.0,198810000000.0,984763000000.0,,224136000000.0,163438000000.0,129319000000.0,2219770000000.0,174351000000.0,192331000000.0,192982000000.0,2026788000000.0,2219770000000.0,17980000000.0,681568000000.0,-64147000000.0
