company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Citigroup Inc,C,,831001,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 08:48:46+00:00,1.24,1.24,,1.23,,2131000000.0,,15350000000.0,3591000000.0,458000000.0,3989000000.0,3952000000.0,37000000.0,3944000000.0,45000000.0,11759000000.0,2335000000.0,-73000000.0,2888000000.0,3346000000.0,5087000000.0,545000000.0,,1974000000.0,,6010000000.0,3591000000.0,15350000000.0,12149000000.0,8447000000.0,6083000000.0,20206000000.0,3180600000.0,3037400000.0,3043300000.0
Citigroup Inc,C,,831001,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 08:44:36+00:00,5.41,5.41,,5.4,,7440000000.0,,58551000000.0,11921000000.0,1547000000.0,17332000000.0,17386000000.0,-54000000.0,17242000000.0,90000000.0,46630000000.0,9459000000.0,417000000.0,6008000000.0,10840000000.0,23299000000.0,,,7913000000.0,,21769000000.0,11921000000.0,58551000000.0,43615000000.0,29724000000.0,24826000000.0,76354000000.0,3187100000.0,3004000000.0,3007700000.0
Citigroup Inc,C,,831001,2015.0,Q4,2015-10-01,2015-12-31,,1.02,1.02,,1.03,,1403000000.0,,14364000000.0,2901000000.0,371000000.0,3360000000.0,3405000000.0,-45000000.0,3335000000.0,25000000.0,11463000000.0,2407000000.0,-29000000.0,537000000.0,2911000000.0,7928000000.0,-1443000000.0,,2514000000.0,,5445000000.0,2901000000.0,14364000000.0,11134000000.0,6993000000.0,4808000000.0,18456000000.0,3187100000.0,3004000000.0,3007700000.0
Citigroup Inc,C,,831001,2015.0,Q3YTD,2015-01-01,2015-09-30,,4.39,4.39,,4.37,,6037000000.0,,44187000000.0,9020000000.0,1176000000.0,13972000000.0,13981000000.0,-9000000.0,13907000000.0,65000000.0,35167000000.0,7052000000.0,446000000.0,5471000000.0,7929000000.0,15371000000.0,1443000000.0,,5399000000.0,,16324000000.0,9020000000.0,44187000000.0,32481000000.0,22731000000.0,20018000000.0,57898000000.0,3155100000.0,2993300000.0,2996900000.0
Citigroup Inc,C,,831001,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.45,4.45,,4.43,,7114000000.0,,59447000000.0,12179000000.0,1660000000.0,14354000000.0,14364000000.0,-10000000.0,14251000000.0,103000000.0,47268000000.0,9459000000.0,1013000000.0,5465000000.0,12039000000.0,20127000000.0,1940000000.0,801000000.0,6611000000.0,,22131000000.0,12179000000.0,59447000000.0,46907000000.0,28545000000.0,21478000000.0,75813000000.0,3155100000.0,2993300000.0,2996900000.0
Citigroup Inc,C,,831001,2015.0,Q3,2015-07-01,2015-09-30,2016-10-31 08:27:30+00:00,1.36,1.36,,1.35,,1881000000.0,,14714000000.0,2941000000.0,391000000.0,4296000000.0,4306000000.0,-10000000.0,4291000000.0,5000000.0,11773000000.0,2350000000.0,71000000.0,1327000000.0,2607000000.0,5057000000.0,464000000.0,,1836000000.0,,5321000000.0,2941000000.0,14714000000.0,10669000000.0,6919000000.0,6187000000.0,18692000000.0,3155100000.0,2993300000.0,2996900000.0
Citigroup Inc,C,,831001,2015.0,Q2YTD,2015-01-01,2015-06-30,,3.03,3.03,,3.02,,4156000000.0,,29473000000.0,6079000000.0,785000000.0,9676000000.0,9675000000.0,1000000.0,9616000000.0,60000000.0,23394000000.0,4702000000.0,375000000.0,4144000000.0,5322000000.0,10314000000.0,979000000.0,,3563000000.0,,11003000000.0,6079000000.0,29473000000.0,21812000000.0,15812000000.0,13831000000.0,39206000000.0,3188200000.0,3020000000.0,3025000000.0
Citigroup Inc,C,,831001,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.97,3.97,,3.96,,7301000000.0,,60245000000.0,12563000000.0,1711000000.0,12958000000.0,12974000000.0,-16000000.0,12801000000.0,157000000.0,47682000000.0,9543000000.0,971000000.0,5687000000.0,13413000000.0,20448000000.0,2006000000.0,801000000.0,6525000000.0,,22924000000.0,12563000000.0,60245000000.0,49193000000.0,29112000000.0,20275000000.0,76794000000.0,3188200000.0,3020000000.0,3025000000.0
Citigroup Inc,C,,831001,2015.0,Q2,2015-04-01,2015-06-30,2016-08-01 08:25:56+00:00,1.52,1.52,,1.51,,2036000000.0,,14873000000.0,3051000000.0,393000000.0,4864000000.0,4858000000.0,6000000.0,4846000000.0,18000000.0,11822000000.0,2393000000.0,140000000.0,2173000000.0,2659000000.0,4853000000.0,482000000.0,,1648000000.0,,5483000000.0,3051000000.0,14873000000.0,10928000000.0,7648000000.0,6894000000.0,19470000000.0,3188200000.0,3020000000.0,3025000000.0
Citigroup Inc,C,,831001,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.48,2.48,,2.48,,7186000000.0,,60933000000.0,13127000000.0,1778000000.0,8325000000.0,8369000000.0,-44000000.0,8136000000.0,189000000.0,47806000000.0,9588000000.0,878000000.0,5357000000.0,17349000000.0,20646000000.0,2062000000.0,801000000.0,6607000000.0,,23469000000.0,13127000000.0,60933000000.0,53786000000.0,28943000000.0,15555000000.0,76749000000.0,3158900000.0,3034200000.0,3039300000.0
Citigroup Inc,C,,831001,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:49:25+00:00,1.51,1.51,,1.51,,2120000000.0,,14600000000.0,3028000000.0,392000000.0,4812000000.0,4817000000.0,-5000000.0,4770000000.0,42000000.0,11572000000.0,2309000000.0,235000000.0,1971000000.0,2663000000.0,5461000000.0,497000000.0,,1915000000.0,,5520000000.0,3028000000.0,14600000000.0,10884000000.0,8164000000.0,6937000000.0,19736000000.0,3158900000.0,3034200000.0,3039300000.0
Citigroup Inc,C,,831001,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:50:54+00:00,4.72,4.72,0.42,4.72,,6444000000.0,11678000000.0,57988000000.0,12512000000.0,1632000000.0,14975000000.0,15033000000.0,-58000000.0,14912000000.0,63000000.0,45476000000.0,9243000000.0,329000000.0,7857000000.0,10493000000.0,5457000000.0,,,6982000000.0,,20970000000.0,12512000000.0,57988000000.0,42338000000.0,25321000000.0,21477000000.0,70797000000.0,3159300000.0,2888100000.0,2888300000.0
Citigroup Inc,C,,831001,2016.0,Q4,2016-10-01,2016-12-31,,1.14,1.14,,1.14,-32000000.0,1509000000.0,11678000000.0,14812000000.0,3278000000.0,406000000.0,3588000000.0,3591000000.0,-3000000.0,3573000000.0,15000000.0,11534000000.0,2326000000.0,121000000.0,2081000000.0,3328000000.0,-6847000000.0,-665000000.0,,1792000000.0,,4982000000.0,3278000000.0,14812000000.0,11010000000.0,6368000000.0,5100000000.0,17902000000.0,3159300000.0,2888100000.0,2888300000.0
Citigroup Inc,C,,831001,2016.0,Q3,2016-07-01,2016-09-30,2017-10-31 16:25:32+00:00,1.24,1.24,,1.24,32000000.0,1733000000.0,,14653000000.0,3174000000.0,403000000.0,3857000000.0,3887000000.0,-30000000.0,3840000000.0,17000000.0,11479000000.0,2318000000.0,287000000.0,2238000000.0,2480000000.0,3604000000.0,184000000.0,,1736000000.0,,5203000000.0,3174000000.0,14653000000.0,10436000000.0,6313000000.0,5620000000.0,17792000000.0,3096800000.0,2879900000.0,2880100000.0
Citigroup Inc,C,,831001,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.58,3.58,,3.58,32000000.0,4935000000.0,,43176000000.0,9234000000.0,1226000000.0,11387000000.0,11442000000.0,-55000000.0,11339000000.0,48000000.0,33942000000.0,6917000000.0,208000000.0,5776000000.0,7165000000.0,12304000000.0,665000000.0,,5190000000.0,,15988000000.0,9234000000.0,43176000000.0,31328000000.0,18953000000.0,16377000000.0,52895000000.0,3096800000.0,2879900000.0,2880100000.0
Citigroup Inc,C,,831001,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.6,4.6,,4.61,32000000.0,6338000000.0,,57540000000.0,12135000000.0,1597000000.0,14747000000.0,14847000000.0,-100000000.0,14674000000.0,73000000.0,45405000000.0,9324000000.0,179000000.0,6313000000.0,10076000000.0,20232000000.0,-778000000.0,,7704000000.0,,21433000000.0,12135000000.0,57540000000.0,42462000000.0,25946000000.0,21185000000.0,71351000000.0,3096800000.0,2879900000.0,2880100000.0
Citigroup Inc,C,,831001,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 16:44:04+00:00,1.24,1.24,,1.24,,1723000000.0,,14356000000.0,3120000000.0,433000000.0,4024000000.0,4047000000.0,-23000000.0,3998000000.0,26000000.0,11236000000.0,2299000000.0,200000000.0,1698000000.0,2408000000.0,4197000000.0,217000000.0,,1409000000.0,,5229000000.0,3120000000.0,14356000000.0,10369000000.0,6312000000.0,5770000000.0,17548000000.0,3224200000.0,2915800000.0,2915900000.0
Citigroup Inc,C,,831001,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.34,2.34,,2.34,,3202000000.0,,28523000000.0,6060000000.0,823000000.0,7530000000.0,7555000000.0,-25000000.0,7499000000.0,31000000.0,22463000000.0,4599000000.0,-79000000.0,3538000000.0,4685000000.0,8700000000.0,481000000.0,,3454000000.0,,10785000000.0,6060000000.0,28523000000.0,20892000000.0,12640000000.0,10757000000.0,35103000000.0,3224200000.0,2915800000.0,2915900000.0
Citigroup Inc,C,,831001,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.72,4.72,,4.72,,6486000000.0,,57601000000.0,11902000000.0,1585000000.0,15186000000.0,15266000000.0,-80000000.0,15125000000.0,61000000.0,45699000000.0,9356000000.0,-37000000.0,5402000000.0,10203000000.0,21685000000.0,-498000000.0,,7804000000.0,,21551000000.0,11902000000.0,57601000000.0,42695000000.0,26552000000.0,21752000000.0,72251000000.0,3224200000.0,2915800000.0,2915900000.0
Citigroup Inc,C,,831001,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 16:36:21+00:00,1.1,1.1,,1.1,,1479000000.0,,14167000000.0,2940000000.0,390000000.0,3506000000.0,3508000000.0,-2000000.0,3501000000.0,5000000.0,11227000000.0,2300000000.0,-279000000.0,1840000000.0,2277000000.0,4503000000.0,264000000.0,,2045000000.0,,5556000000.0,2940000000.0,14167000000.0,10523000000.0,6328000000.0,4987000000.0,17555000000.0,3182700000.0,2943000000.0,2943100000.0
Citigroup Inc,C,,831001,2016.0,Q1TTM,2015-04-01,2016-03-31,,5.0,5.0,,4.99,,6799000000.0,,58118000000.0,11833000000.0,1545000000.0,16026000000.0,16077000000.0,-51000000.0,15973000000.0,53000000.0,46285000000.0,9450000000.0,-97000000.0,5877000000.0,10454000000.0,22341000000.0,-233000000.0,,8043000000.0,,21805000000.0,11833000000.0,58118000000.0,43254000000.0,27888000000.0,22876000000.0,74173000000.0,3182700000.0,2943000000.0,2943100000.0
Citigroup Inc,C,,831001,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 17:05:55+00:00,-2.98,-2.98,0.96,-2.98,,29388000000.0,12707000000.0,61579000000.0,16518000000.0,1608000000.0,-6738000000.0,-6627000000.0,-111000000.0,-6798000000.0,60000000.0,45061000000.0,9362000000.0,778000000.0,8877000000.0,9920000000.0,5021000000.0,,109000000.0,7503000000.0,,21181000000.0,16518000000.0,61579000000.0,42180000000.0,27383000000.0,22761000000.0,72444000000.0,2281200000.0,2698500000.0,2698500000.0
Citigroup Inc,C,,831001,2017.0,Q4,2017-10-01,2017-12-31,,-7.03,-7.03,,-7.03,,23864000000.0,12707000000.0,15850000000.0,4537000000.0,386000000.0,-18874000000.0,-18765000000.0,-109000000.0,-18893000000.0,19000000.0,11313000000.0,2408000000.0,199000000.0,892000000.0,2497000000.0,-7607000000.0,,109000000.0,2125000000.0,,4880000000.0,4537000000.0,15850000000.0,10280000000.0,6191000000.0,5099000000.0,17504000000.0,2281200000.0,2698500000.0,2698500000.0
Citigroup Inc,C,,831001,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 17:15:57+00:00,1.42,1.42,,1.42,,1866000000.0,,15914000000.0,4379000000.0,417000000.0,4132000000.0,4137000000.0,-5000000.0,4133000000.0,-1000000.0,11535000000.0,2372000000.0,198000000.0,2248000000.0,2324000000.0,4438000000.0,,,1999000000.0,,5304000000.0,4379000000.0,15914000000.0,10417000000.0,6884000000.0,6003000000.0,18419000000.0,2910600000.0,2683600000.0,2683700000.0
Citigroup Inc,C,,831001,2017.0,Q3YTD,2017-01-01,2017-09-30,,4.05,4.05,,4.05,,5524000000.0,,45729000000.0,11981000000.0,1222000000.0,12136000000.0,12138000000.0,-2000000.0,12095000000.0,41000000.0,33748000000.0,6954000000.0,579000000.0,7985000000.0,7423000000.0,12628000000.0,,,5378000000.0,,16301000000.0,11981000000.0,45729000000.0,31900000000.0,21192000000.0,17662000000.0,54940000000.0,2910600000.0,2683600000.0,2683700000.0
Citigroup Inc,C,,831001,2017.0,Q3TTM,2016-10-01,2017-09-30,,5.19,5.19,,5.19,-32000000.0,7033000000.0,11678000000.0,60541000000.0,15259000000.0,1628000000.0,15724000000.0,15729000000.0,-5000000.0,15668000000.0,56000000.0,45282000000.0,9280000000.0,700000000.0,10066000000.0,10751000000.0,5781000000.0,-665000000.0,,7170000000.0,,21283000000.0,15259000000.0,60541000000.0,42910000000.0,27560000000.0,22762000000.0,72842000000.0,2910600000.0,2683600000.0,2683700000.0
Citigroup Inc,C,,831001,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:50:11+00:00,1.28,1.28,,1.28,0.0,1795000000.0,,15294000000.0,4036000000.0,432000000.0,3904000000.0,3883000000.0,21000000.0,3872000000.0,32000000.0,11258000000.0,2299000000.0,201000000.0,2643000000.0,2566000000.0,4053000000.0,,,1717000000.0,,5463000000.0,4036000000.0,15294000000.0,10760000000.0,6897000000.0,5678000000.0,18155000000.0,3025000000.0,2739100000.0,2739200000.0
Citigroup Inc,C,,831001,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.63,2.63,,2.63,,3658000000.0,,29815000000.0,7602000000.0,805000000.0,8004000000.0,8001000000.0,3000000.0,7962000000.0,42000000.0,22213000000.0,4582000000.0,381000000.0,5737000000.0,5099000000.0,8190000000.0,,,3379000000.0,,10997000000.0,7602000000.0,29815000000.0,21483000000.0,14308000000.0,11659000000.0,36521000000.0,3025000000.0,2739100000.0,2739200000.0
Citigroup Inc,C,,831001,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.01,5.01,,5.01,,6900000000.0,11678000000.0,59280000000.0,14054000000.0,1614000000.0,15449000000.0,15479000000.0,-30000000.0,15375000000.0,74000000.0,45226000000.0,9226000000.0,789000000.0,10056000000.0,10907000000.0,4947000000.0,-481000000.0,,6907000000.0,,21182000000.0,14054000000.0,59280000000.0,42929000000.0,26989000000.0,22379000000.0,72215000000.0,3025000000.0,2739100000.0,2739200000.0
Citigroup Inc,C,,831001,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 17:06:06+00:00,1.35,1.35,,1.35,0.0,1863000000.0,,14521000000.0,3566000000.0,373000000.0,4100000000.0,4118000000.0,-18000000.0,4090000000.0,10000000.0,10955000000.0,2283000000.0,180000000.0,3094000000.0,2533000000.0,4137000000.0,,,1662000000.0,,5534000000.0,3566000000.0,14521000000.0,10723000000.0,7411000000.0,5981000000.0,18366000000.0,3029600000.0,2765300000.0,2765500000.0
Citigroup Inc,C,,831001,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.97,4.97,,4.97,,6828000000.0,11678000000.0,58342000000.0,13138000000.0,1615000000.0,15569000000.0,15643000000.0,-74000000.0,15501000000.0,68000000.0,45204000000.0,9226000000.0,788000000.0,9111000000.0,10749000000.0,5091000000.0,-264000000.0,,6599000000.0,,20948000000.0,13138000000.0,58342000000.0,42538000000.0,26404000000.0,22471000000.0,71608000000.0,3029600000.0,2765300000.0,2765500000.0
Citigroup Inc,C,,831001,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 17:05:55+00:00,6.69,6.69,1.54,6.68,,5357000000.0,11857000000.0,70828000000.0,24266000000.0,1545000000.0,18080000000.0,18088000000.0,-8000000.0,18045000000.0,35000000.0,46562000000.0,9517000000.0,421000000.0,8773000000.0,9738000000.0,5241000000.0,,101000000.0,7354000000.0,,21154000000.0,24266000000.0,70828000000.0,42055000000.0,26292000000.0,23445000000.0,72854000000.0,2697300000.0,2493300000.0,2494800000.0
Citigroup Inc,C,,831001,2018.0,Q4,2018-10-01,2018-12-31,,1.65,1.65,,1.64,,1001000000.0,11857000000.0,18776000000.0,6853000000.0,375000000.0,4297000000.0,4305000000.0,-8000000.0,4313000000.0,-16000000.0,11923000000.0,2428000000.0,80000000.0,1056000000.0,2529000000.0,-7890000000.0,,80000000.0,1732000000.0,,4576000000.0,6853000000.0,18776000000.0,10009000000.0,5103000000.0,5306000000.0,17026000000.0,2697300000.0,2493300000.0,2494800000.0
Citigroup Inc,C,,831001,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 16:48:13+00:00,1.73,1.73,,1.73,,1471000000.0,,18170000000.0,6368000000.0,378000000.0,4625000000.0,4633000000.0,-8000000.0,4622000000.0,3000000.0,11802000000.0,2371000000.0,69000000.0,2364000000.0,2313000000.0,4224000000.0,,,1974000000.0,,5319000000.0,6368000000.0,18170000000.0,10381000000.0,6657000000.0,6104000000.0,18459000000.0,2671700000.0,2479800000.0,2481400000.0
Citigroup Inc,C,,831001,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.04,5.04,,5.04,,4356000000.0,,52052000000.0,17413000000.0,1170000000.0,13783000000.0,13783000000.0,,13732000000.0,51000000.0,34639000000.0,7089000000.0,341000000.0,7717000000.0,7209000000.0,13131000000.0,,21000000.0,5622000000.0,,16578000000.0,17413000000.0,52052000000.0,32046000000.0,21189000000.0,18139000000.0,55828000000.0,2671700000.0,2479800000.0,2481400000.0
Citigroup Inc,C,,831001,2018.0,Q3TTM,2017-10-01,2018-09-30,,-1.99,-1.99,,-1.99,,28220000000.0,12707000000.0,67902000000.0,21950000000.0,1556000000.0,-5091000000.0,-4982000000.0,-109000000.0,-5161000000.0,70000000.0,45952000000.0,9497000000.0,540000000.0,8609000000.0,9706000000.0,5524000000.0,,130000000.0,7747000000.0,,21458000000.0,21950000000.0,67902000000.0,42326000000.0,27380000000.0,23238000000.0,73332000000.0,2671700000.0,2479800000.0,2481400000.0
Citigroup Inc,C,,831001,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:53:13+00:00,1.63,1.63,,1.63,,1444000000.0,,17550000000.0,5885000000.0,411000000.0,4516000000.0,4501000000.0,15000000.0,4490000000.0,26000000.0,11665000000.0,2367000000.0,102000000.0,2111000000.0,2482000000.0,4591000000.0,,21000000.0,1791000000.0,,5452000000.0,5885000000.0,17550000000.0,10712000000.0,6804000000.0,5945000000.0,18469000000.0,2754600000.0,2530900000.0,2532300000.0
Citigroup Inc,C,,831001,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.31,3.31,,3.31,,2885000000.0,,33882000000.0,11045000000.0,792000000.0,9158000000.0,9150000000.0,8000000.0,9110000000.0,48000000.0,22837000000.0,4718000000.0,272000000.0,5353000000.0,4896000000.0,8907000000.0,,21000000.0,3648000000.0,,11259000000.0,11045000000.0,33882000000.0,21665000000.0,14532000000.0,12035000000.0,37369000000.0,2754600000.0,2530900000.0,2532300000.0
Citigroup Inc,C,,831001,2018.0,Q2TTM,2017-07-01,2018-06-30,,-2.3,-2.3,,-2.3,,28615000000.0,12707000000.0,65646000000.0,19961000000.0,1595000000.0,-5584000000.0,-5478000000.0,-106000000.0,-5650000000.0,66000000.0,45685000000.0,9498000000.0,669000000.0,8493000000.0,9717000000.0,5738000000.0,,130000000.0,7772000000.0,,21443000000.0,19961000000.0,65646000000.0,42362000000.0,27607000000.0,23137000000.0,73292000000.0,2754600000.0,2530900000.0,2532300000.0
Citigroup Inc,C,,831001,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 17:28:06+00:00,1.68,1.68,0.32,1.68,,1441000000.0,,16332000000.0,5160000000.0,381000000.0,4642000000.0,4649000000.0,-7000000.0,4620000000.0,22000000.0,11172000000.0,2351000000.0,170000000.0,3242000000.0,2414000000.0,4316000000.0,,,1857000000.0,,5807000000.0,5160000000.0,16332000000.0,10953000000.0,7728000000.0,6090000000.0,18900000000.0,2750000000.0,2561600000.0,2563000000.0
Citigroup Inc,C,,831001,2018.0,Q1TTM,2017-04-01,2018-03-31,,-2.65,-2.65,,-2.65,,28966000000.0,12707000000.0,63390000000.0,18112000000.0,1616000000.0,-6196000000.0,-6096000000.0,-100000000.0,-6268000000.0,72000000.0,45278000000.0,9430000000.0,768000000.0,9025000000.0,9801000000.0,5200000000.0,,109000000.0,7698000000.0,,21454000000.0,18112000000.0,63390000000.0,42410000000.0,27700000000.0,22870000000.0,72978000000.0,2750000000.0,2561600000.0,2563000000.0
Citigroup Inc,C,,831001,2019.0,Q4,2019-10-01,2019-12-31,,2.16,2.16,,2.15,,703000000.0,8820000000.0,18545000000.0,6548000000.0,345000000.0,4995000000.0,4999000000.0,-4000000.0,4979000000.0,16000000.0,11997000000.0,2465000000.0,515000000.0,1393000000.0,2647000000.0,-4361000000.0,,42000000.0,2112000000.0,,5065000000.0,6548000000.0,18545000000.0,10564000000.0,6367000000.0,5702000000.0,18364000000.0,2401100000.0,2249200000.0,2265300000.0
Citigroup Inc,C,,831001,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 17:05:55+00:00,8.08,8.08,1.92,8.04,,4430000000.0,11746000000.0,76510000000.0,29163000000.0,1516000000.0,19467000000.0,19471000000.0,-4000000.0,19401000000.0,66000000.0,47347000000.0,9405000000.0,1474000000.0,8860000000.0,9740000000.0,4859000000.0,,73000000.0,8218000000.0,,21433000000.0,29163000000.0,76510000000.0,42167000000.0,26939000000.0,23901000000.0,74286000000.0,2401100000.0,2249200000.0,2265300000.0
Citigroup Inc,C,,831001,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 16:48:13+00:00,2.09,2.09,,2.07,,1079000000.0,,19177000000.0,7536000000.0,378000000.0,4928000000.0,4943000000.0,-15000000.0,4913000000.0,15000000.0,11641000000.0,2363000000.0,361000000.0,2802000000.0,2394000000.0,3784000000.0,,,2088000000.0,,5329000000.0,7536000000.0,19177000000.0,10464000000.0,6947000000.0,6022000000.0,18588000000.0,2350700000.0,2220800000.0,2237100000.0
Citigroup Inc,C,,831001,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.92,5.92,,5.89,,3727000000.0,2926000000.0,57965000000.0,22615000000.0,1171000000.0,14472000000.0,14472000000.0,,14422000000.0,50000000.0,35350000000.0,6940000000.0,959000000.0,7467000000.0,7093000000.0,9220000000.0,,31000000.0,6106000000.0,,16368000000.0,22615000000.0,57965000000.0,31603000000.0,20572000000.0,18199000000.0,55922000000.0,2350700000.0,2220800000.0,2237100000.0
Citigroup Inc,C,,831001,2019.0,Q3TTM,2018-10-01,2019-09-30,,7.57,7.57,,7.53,,4728000000.0,14783000000.0,76741000000.0,29468000000.0,1546000000.0,18769000000.0,18777000000.0,-8000000.0,18735000000.0,34000000.0,47273000000.0,9368000000.0,1039000000.0,8523000000.0,9622000000.0,1330000000.0,,111000000.0,7838000000.0,,20944000000.0,29468000000.0,76741000000.0,41612000000.0,25675000000.0,23505000000.0,72948000000.0,2350700000.0,2220800000.0,2237100000.0
Citigroup Inc,C,,831001,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:53:13+00:00,1.95,1.95,,1.95,,1373000000.0,,19712000000.0,7762000000.0,434000000.0,4809000000.0,4792000000.0,17000000.0,4799000000.0,10000000.0,11950000000.0,2293000000.0,468000000.0,1869000000.0,2392000000.0,4471000000.0,,19000000.0,2074000000.0,,5381000000.0,7762000000.0,19712000000.0,10519000000.0,6808000000.0,6165000000.0,18758000000.0,2461000000.0,2286100000.0,2289000000.0
Citigroup Inc,C,,831001,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.83,3.83,,3.82,,2648000000.0,2926000000.0,38788000000.0,15079000000.0,793000000.0,9544000000.0,9529000000.0,15000000.0,9509000000.0,35000000.0,23709000000.0,4577000000.0,598000000.0,4665000000.0,4699000000.0,5436000000.0,,31000000.0,4018000000.0,,11039000000.0,15079000000.0,38788000000.0,21139000000.0,13625000000.0,12177000000.0,37334000000.0,2461000000.0,2286100000.0,2289000000.0
Citigroup Inc,C,,831001,2019.0,Q2TTM,2018-07-01,2019-06-30,,7.21,7.21,,7.19,,5120000000.0,14783000000.0,75734000000.0,28300000000.0,1546000000.0,18466000000.0,18467000000.0,-1000000.0,18444000000.0,22000000.0,47434000000.0,9376000000.0,747000000.0,8085000000.0,9541000000.0,1770000000.0,,111000000.0,7724000000.0,,20934000000.0,28300000000.0,75734000000.0,41529000000.0,25385000000.0,23587000000.0,72819000000.0,2461000000.0,2286100000.0,2289000000.0
Citigroup Inc,C,,831001,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 17:27:21+00:00,1.88,1.88,0.45,1.87,,1275000000.0,2926000000.0,19076000000.0,7317000000.0,359000000.0,4735000000.0,4737000000.0,-2000000.0,4710000000.0,25000000.0,11759000000.0,2284000000.0,130000000.0,2796000000.0,2307000000.0,965000000.0,,12000000.0,1944000000.0,,5658000000.0,7317000000.0,19076000000.0,10620000000.0,6817000000.0,6012000000.0,18576000000.0,2505300000.0,2340400000.0,2342400000.0
Citigroup Inc,C,,831001,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.89,6.89,,6.87,,5191000000.0,14783000000.0,73572000000.0,26423000000.0,1523000000.0,18173000000.0,18176000000.0,-3000000.0,18135000000.0,38000000.0,47149000000.0,9450000000.0,381000000.0,8327000000.0,9631000000.0,1890000000.0,,113000000.0,7441000000.0,,21005000000.0,26423000000.0,73572000000.0,41722000000.0,25381000000.0,23367000000.0,72530000000.0,2505300000.0,2340400000.0,2342400000.0
Citigroup Inc,C,,831001,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 17:27:21+00:00,1.05,1.05,0.51,1.05,,576000000.0,3021000000.0,17139000000.0,5647000000.0,328000000.0,2516000000.0,2534000000.0,-18000000.0,2522000000.0,-6000000.0,11492000000.0,2288000000.0,432000000.0,5206000000.0,2887000000.0,580000000.0,,24000000.0,6440000000.0,,5654000000.0,5647000000.0,17139000000.0,11181000000.0,9239000000.0,3110000000.0,20731000000.0,2401900000.0,2097900000.0,2113700000.0
Citigroup Inc,C,,831001,2020.0,Q1TTM,2019-04-01,2020-03-31,,7.25,7.25,,7.22,,3731000000.0,11841000000.0,74573000000.0,27493000000.0,1485000000.0,17248000000.0,17268000000.0,-20000000.0,17213000000.0,35000000.0,47080000000.0,9409000000.0,1776000000.0,11270000000.0,10320000000.0,4474000000.0,,85000000.0,12714000000.0,,21429000000.0,27493000000.0,74573000000.0,42728000000.0,29361000000.0,20999000000.0,76441000000.0,2401900000.0,2097900000.0,2113700000.0
