company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-22 07:04:41+00:00,-9985000.0,,,132013000.0,4500000.0,-60002000.0,-115001000.0,30000000.0,-105481000.0,-126756000.0,318265000.0,-105481000.0,-126756000.0,318265000.0,24452000.0,277997000.0,293378000.0,-15381000.0,7875000.0,42787000.0,,-1574000.0,-97277000.0,-350583000.0,-86281000.0,-16537000.0,-64454000.0,304278000.0,11315000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2010.0,Q1TTM,2009-04-01,2010-03-31,,-221994000.0,111247000.0,116773000.0,233478000.0,9466000.0,2686000.0,59536000.0,127500000.0,-196125000.0,-381613000.0,715581000.0,-196125000.0,-381613000.0,715581000.0,189576000.0,411140000.0,433814000.0,-22674000.0,-11247000.0,44789000.0,,49047000.0,-192067000.0,-550806000.0,-120833000.0,-147646000.0,-28701000.0,482435000.0,20119000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2010.0,Q1,2010-01-01,2010-03-31,2011-04-21 07:33:38+00:00,,,,65940000.0,6000000.0,-31449000.0,-106756000.0,127500000.0,69551000.0,-148073000.0,87066000.0,69551000.0,-148073000.0,87066000.0,-24070000.0,108127000.0,121485000.0,-13358000.0,6397000.0,19448000.0,,-1165000.0,-48696000.0,-291687000.0,-39336000.0,,-28701000.0,173697000.0,3253000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q4,2011-10-01,2011-12-31,,-12965000.0,269895000.0,121715000.0,70146000.0,212725000.0,-10495000.0,44396000.0,,-169272000.0,127795000.0,249487000.0,-169272000.0,127795000.0,249487000.0,291359000.0,278289000.0,135759000.0,142530000.0,-814000.0,3190000.0,-18211000.0,93844000.0,-58108000.0,18211000.0,-73959000.0,-1503000.0,-112851000.0,,1994000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 08:25:34+00:00,-1382217000.0,269895000.0,121715000.0,290477000.0,516901000.0,16150000.0,-122010000.0,788971000.0,-50501000.0,-1012430000.0,948864000.0,-50501000.0,-1012430000.0,948864000.0,19394000.0,895243000.0,773186000.0,122057000.0,7211000.0,39826000.0,-18211000.0,117311000.0,-219154000.0,,-262676000.0,-417656000.0,-242488000.0,124410000.0,9363000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1428472000.0,100163000.0,115871000.0,268652000.0,304176000.0,43307000.0,16139000.0,755971000.0,8410000.0,-1146264000.0,1050902000.0,8410000.0,-1146264000.0,1050902000.0,45678000.0,815302000.0,744511000.0,70791000.0,21600000.0,64136000.0,,89323000.0,-212509000.0,-21517000.0,-232773000.0,-416194000.0,-182994000.0,220813000.0,11509000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q3,2011-07-01,2011-09-30,,-944628000.0,,,84275000.0,299360000.0,-29521000.0,73975000.0,-31145000.0,-134018000.0,-707875000.0,376614000.0,-134018000.0,-707875000.0,376614000.0,-483156000.0,172280000.0,223438000.0,-51158000.0,-5074000.0,2518000.0,,11644000.0,-58441000.0,,-65000000.0,-15695000.0,-31255000.0,,2393000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-17 07:07:05+00:00,-1369252000.0,,,220331000.0,304176000.0,26645000.0,-166406000.0,788971000.0,118771000.0,-1140225000.0,699377000.0,118771000.0,-1140225000.0,699377000.0,-271965000.0,616954000.0,637427000.0,-20473000.0,8025000.0,36636000.0,0.0,23467000.0,-161046000.0,-18211000.0,-188717000.0,-416153000.0,-129637000.0,124410000.0,7369000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q2TTM,2010-07-01,2011-06-30,,-519057000.0,100163000.0,115871000.0,233280000.0,4816000.0,125990000.0,-143129000.0,805116000.0,53482000.0,-472038000.0,834793000.0,53482000.0,-472038000.0,834793000.0,655912000.0,866781000.0,740108000.0,126673000.0,4534000.0,71052000.0,,113685000.0,-205427000.0,-134509000.0,-206733000.0,-459776000.0,-157483000.0,373598000.0,9847000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q2,2011-04-01,2011-06-30,,-626000.0,,,68425000.0,-55000.0,-836000.0,-109478000.0,8142000.0,-98088000.0,-89341000.0,205260000.0,-98088000.0,-89341000.0,205260000.0,21504000.0,249769000.0,239198000.0,10571000.0,7115000.0,14219000.0,,4509000.0,-51264000.0,-18211000.0,-72338000.0,-16000.0,-69169000.0,,1889000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-18 07:08:08+00:00,-424624000.0,,,136056000.0,4816000.0,56166000.0,-240381000.0,820116000.0,252789000.0,-432350000.0,322763000.0,252789000.0,-432350000.0,322763000.0,211191000.0,444674000.0,413989000.0,30685000.0,13099000.0,34118000.0,0.0,11823000.0,-102605000.0,-18211000.0,-123717000.0,-400458000.0,-98382000.0,124410000.0,4976000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q1TTM,2010-04-01,2011-03-31,,-528416000.0,100163000.0,115871000.0,230928000.0,3371000.0,98273000.0,-41896000.0,699474000.0,-23462000.0,-361380000.0,860732000.0,-23462000.0,-361380000.0,860732000.0,682930000.0,786882000.0,672803000.0,114079000.0,-1103000.0,80172000.0,,108767000.0,-202744000.0,-175194000.0,-181340000.0,-476297000.0,-124067000.0,504179000.0,16020000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2011.0,Q1,2011-01-01,2011-03-31,2012-04-18 07:10:02+00:00,-423998000.0,,,67631000.0,4871000.0,57002000.0,-130903000.0,811974000.0,350877000.0,-343009000.0,117503000.0,350877000.0,-343009000.0,117503000.0,189687000.0,194905000.0,174791000.0,20114000.0,5984000.0,19899000.0,,7314000.0,-51341000.0,,-51379000.0,-400442000.0,-29213000.0,124410000.0,3087000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q4,2012-10-01,2012-12-31,,-726163000.0,266517000.0,125770000.0,-31226000.0,,14981000.0,264636000.0,607500000.0,192304000.0,-658092000.0,277868000.0,192304000.0,-658092000.0,277868000.0,5977000.0,159860000.0,25180000.0,134680000.0,19278000.0,5081000.0,7184000.0,178916000.0,-61826000.0,,62347000.0,-2983000.0,-355468000.0,,-1460000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 08:05:52+00:00,-1080433000.0,266517000.0,125770000.0,229934000.0,0.0,22126000.0,58569000.0,607500000.0,-342942000.0,-1225330000.0,968369000.0,-342942000.0,-1225330000.0,968369000.0,-406679000.0,811070000.0,650075000.0,160995000.0,29791000.0,43054000.0,-7727000.0,171098000.0,-240959000.0,,-146502000.0,-3582000.0,-748955000.0,,9332000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q3TTM,2011-10-01,2012-09-30,,-367235000.0,269895000.0,121715000.0,331306000.0,212725000.0,-3350000.0,-161671000.0,,-704518000.0,-439443000.0,939988000.0,-704518000.0,-439443000.0,939988000.0,-121297000.0,929499000.0,760654000.0,168845000.0,9699000.0,41163000.0,-33122000.0,86026000.0,-237241000.0,18211000.0,-282808000.0,-2102000.0,-506338000.0,,12786000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q3,2012-07-01,2012-09-30,,,,,90315000.0,,8809000.0,-32226000.0,,-239831000.0,-57342000.0,285813000.0,-239831000.0,-57342000.0,285813000.0,8134000.0,241046000.0,233330000.0,7716000.0,-5606000.0,18620000.0,5637000.0,10685000.0,-63419000.0,,-67842000.0,-469000.0,-194563000.0,,4863000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-17 07:08:37+00:00,-354270000.0,,,261160000.0,0.0,7145000.0,-206067000.0,0.0,-535246000.0,-567238000.0,690501000.0,-535246000.0,-567238000.0,690501000.0,-412656000.0,651210000.0,624895000.0,26315000.0,10513000.0,37973000.0,-14911000.0,-7818000.0,-179133000.0,,-208849000.0,-599000.0,-393487000.0,,10792000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1311863000.0,269895000.0,121715000.0,325266000.0,512085000.0,-41680000.0,-55470000.0,-31145000.0,-598705000.0,-1089976000.0,1030789000.0,-598705000.0,-1089976000.0,1030789000.0,-612587000.0,860733000.0,750762000.0,109971000.0,10231000.0,25061000.0,-38759000.0,86985000.0,-232263000.0,18211000.0,-279966000.0,-17328000.0,-343030000.0,,10316000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q2,2012-04-01,2012-06-30,,-57756000.0,,,89535000.0,,-11544000.0,-58494000.0,,-208169000.0,-147110000.0,243361000.0,-208169000.0,-147110000.0,243361000.0,-114011000.0,214101000.0,205156000.0,8945000.0,7164000.0,3441000.0,-20548000.0,9451000.0,-57771000.0,,-72758000.0,-72000.0,-153767000.0,,3952000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-18 07:04:08+00:00,-354270000.0,,,170845000.0,0.0,-1664000.0,-173841000.0,0.0,-295415000.0,-509896000.0,404688000.0,-295415000.0,-509896000.0,404688000.0,-420790000.0,410164000.0,391565000.0,18599000.0,16119000.0,19353000.0,-20548000.0,-18503000.0,-115714000.0,,-141007000.0,-130000.0,-198924000.0,,5929000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1254733000.0,269895000.0,121715000.0,304156000.0,512030000.0,-30972000.0,-106454000.0,-23003000.0,-488624000.0,-1032207000.0,992688000.0,-488624000.0,-1032207000.0,992688000.0,-477072000.0,896401000.0,784804000.0,111597000.0,10182000.0,35839000.0,-18211000.0,82043000.0,-225756000.0,,-279546000.0,-17272000.0,-258432000.0,,8253000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2012.0,Q1,2012-01-01,2012-03-31,2013-04-17 07:07:08+00:00,-296514000.0,,,81310000.0,,9880000.0,-115347000.0,0.0,-87246000.0,-362786000.0,161327000.0,-87246000.0,-362786000.0,161327000.0,-306779000.0,196063000.0,186409000.0,9654000.0,8955000.0,15912000.0,0.0,-27954000.0,-57943000.0,,-68249000.0,-58000.0,-45157000.0,,1977000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,FY,2013-01-01,2013-12-31,2016-02-12 06:47:30+00:00,-322838000.0,318402000.0,123881000.0,278033000.0,76457000.0,-1351000.0,-136350000.0,403776000.0,-678542000.0,-361677000.0,979612000.0,-678542000.0,-361677000.0,979612000.0,3806000.0,1003129000.0,797527000.0,205602000.0,40402000.0,7619000.0,2597000.0,65764000.0,-247820000.0,0.0,-141694000.0,-384246000.0,-457871000.0,,23801000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q4,2013-10-01,2013-12-31,,-203848000.0,318402000.0,123881000.0,62923000.0,72701000.0,-1182000.0,156213000.0,342468000.0,-154707000.0,-158863000.0,391175000.0,-154707000.0,-158863000.0,391175000.0,64058000.0,193963000.0,146021000.0,47942000.0,26018000.0,789000.0,596000.0,-12365000.0,-63709000.0,,-43707000.0,-384246000.0,-50009000.0,,15395000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q3TTM,2012-10-01,2013-09-30,,-845153000.0,266517000.0,125770000.0,183884000.0,3756000.0,14812000.0,-27927000.0,668808000.0,-331531000.0,-860906000.0,866305000.0,-331531000.0,-860906000.0,866305000.0,-54275000.0,969026000.0,676686000.0,292340000.0,33662000.0,11911000.0,9185000.0,257045000.0,-245937000.0,,-35640000.0,-2983000.0,-763330000.0,,6946000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q3,2013-07-01,2013-09-30,,-49973000.0,,,72599000.0,,11416000.0,-15579000.0,6265000.0,-112479000.0,-90132000.0,281336000.0,-112479000.0,-90132000.0,281336000.0,133874000.0,269114000.0,226235000.0,42879000.0,-1919000.0,1854000.0,-1050000.0,43733000.0,-63873000.0,,-39644000.0,25000.0,-56750000.0,,535000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-16 07:08:17+00:00,-118990000.0,,,215110000.0,3756000.0,-169000.0,-292563000.0,61308000.0,-523835000.0,-202814000.0,588437000.0,-523835000.0,-202814000.0,588437000.0,-60252000.0,809166000.0,651506000.0,157660000.0,14384000.0,6830000.0,2001000.0,78129000.0,-184111000.0,,-97987000.0,0.0,-407862000.0,,8406000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q2TTM,2012-07-01,2013-06-30,,-795180000.0,266517000.0,125770000.0,201600000.0,3756000.0,12205000.0,-44574000.0,662543000.0,-458883000.0,-828116000.0,870782000.0,-458883000.0,-828116000.0,870782000.0,-180015000.0,940958000.0,683781000.0,257177000.0,29975000.0,28677000.0,15872000.0,223997000.0,-245483000.0,,-63838000.0,-3477000.0,-901143000.0,,11274000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q2,2013-04-01,2013-06-30,,-69017000.0,,,71809000.0,3756000.0,-3103000.0,-96738000.0,-36862000.0,-158684000.0,-91189000.0,249388000.0,-158684000.0,-91189000.0,249388000.0,34591000.0,330049000.0,258058000.0,71991000.0,16259000.0,-2735000.0,1926000.0,38179000.0,-59941000.0,,-32017000.0,31000.0,-59177000.0,,4163000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-17 07:17:50+00:00,-69017000.0,,,142511000.0,3756000.0,-11585000.0,-276984000.0,55043000.0,-411356000.0,-112682000.0,307101000.0,-411356000.0,-112682000.0,307101000.0,-194126000.0,540052000.0,425271000.0,114781000.0,16303000.0,4976000.0,3051000.0,34396000.0,-120238000.0,,-58343000.0,-25000.0,-351112000.0,,7871000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q1TTM,2012-04-01,2013-03-31,,-783919000.0,266517000.0,125770000.0,219326000.0,,3764000.0,-6330000.0,699405000.0,-508368000.0,-884037000.0,864755000.0,-508368000.0,-884037000.0,864755000.0,-328617000.0,825010000.0,630879000.0,194131000.0,20880000.0,34853000.0,-6602000.0,195269000.0,-243313000.0,,-104579000.0,-3580000.0,-995733000.0,,11063000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2013.0,Q1,2013-01-01,2013-03-31,2014-04-17 07:18:26+00:00,0.0,,,70702000.0,,-8482000.0,-180246000.0,91905000.0,-252672000.0,-21493000.0,57713000.0,-252672000.0,-21493000.0,57713000.0,-228717000.0,210003000.0,167213000.0,42790000.0,44000.0,7711000.0,1125000.0,-3783000.0,-60297000.0,,-26326000.0,-56000.0,-291935000.0,,3708000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 17:21:03+00:00,-802254000.0,372446000.0,128412000.0,307188000.0,191348000.0,-40426000.0,-181917000.0,251500000.0,-255489000.0,-782557000.0,950164000.0,-255489000.0,-782557000.0,950164000.0,-122301000.0,775235000.0,778140000.0,-2905000.0,46753000.0,359141000.0,-19991000.0,6007000.0,-258487000.0,0.0,-166033000.0,-6566000.0,-601077000.0,,14373000.0
Dover Corp,DOV,549300FMC2ALGA7N9E80,29905,2014.0,Q4,2014-10-01,2014-12-31,,-436704000.0,372446000.0,128412000.0,81286000.0,13236000.0,-21810000.0,169614000.0,251500000.0,49020000.0,-474519000.0,444778000.0,49020000.0,-474519000.0,444778000.0,-24653000.0,169294000.0,172563000.0,-3269000.0,22043000.0,836000.0,1775000.0,-22122000.0,-65854000.0,,-57256000.0,71027000.0,-208489000.0,,4430000.0
