company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q2,2016-04-01,2016-06-30,,,7000000.0,84000000.0,35000000.0,42000000.0,,-16000000.0,,,-66000000.0,-44000000.0,169000000.0,-66000000.0,-44000000.0,169000000.0,59000000.0,133000000.0,133000000.0,3000000.0,,,-24000000.0,-48000000.0,,-42000000.0,4000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 11:35:12+00:00,,7000000.0,39000000.0,1000000.0,41000000.0,,-137000000.0,,,-118000000.0,-37000000.0,54000000.0,-118000000.0,-37000000.0,54000000.0,-101000000.0,136000000.0,136000000.0,7000000.0,-50000000.0,,-24000000.0,-37000000.0,,-44000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q1TTM,2015-04-01,2016-03-31,,,31000000.0,255000000.0,74000000.0,156000000.0,,88000000.0,,600000000.0,-832000000.0,-184000000.0,905000000.0,-832000000.0,-184000000.0,905000000.0,-111000000.0,453000000.0,453000000.0,177000000.0,-50000000.0,21000000.0,-86000000.0,-205000000.0,-1049000000.0,-247000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:40:58+00:00,,46000000.0,223000000.0,72000000.0,165000000.0,3000000.0,-37000000.0,,600000000.0,-484000000.0,-349000000.0,814000000.0,-484000000.0,-349000000.0,814000000.0,-19000000.0,479000000.0,479000000.0,161000000.0,-56000000.0,21000000.0,-115000000.0,-382000000.0,-627000000.0,-286000000.0,9000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q4,2017-10-01,2017-12-31,,,12000000.0,50000000.0,35000000.0,42000000.0,,193000000.0,,600000000.0,-99000000.0,-133000000.0,434000000.0,-99000000.0,-133000000.0,434000000.0,202000000.0,64000000.0,64000000.0,123000000.0,,21000000.0,-33000000.0,-154000000.0,-627000000.0,-39000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 15:58:51+00:00,,34000000.0,173000000.0,37000000.0,123000000.0,3000000.0,-230000000.0,,,-385000000.0,-216000000.0,380000000.0,-385000000.0,-216000000.0,380000000.0,-221000000.0,415000000.0,415000000.0,38000000.0,-56000000.0,,-82000000.0,-228000000.0,,-247000000.0,9000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q3TTM,2016-10-01,2017-09-30,,-372000000.0,42000000.0,204000000.0,72000000.0,163000000.0,3000000.0,-124000000.0,,,-455000000.0,-728000000.0,725000000.0,-455000000.0,-728000000.0,725000000.0,-458000000.0,612000000.0,612000000.0,32000000.0,-56000000.0,,-110000000.0,-368000000.0,,-289000000.0,9000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q3,2017-07-01,2017-09-30,,,11000000.0,73000000.0,1000000.0,41000000.0,,-101000000.0,,,-67000000.0,-83000000.0,96000000.0,-67000000.0,-83000000.0,96000000.0,-54000000.0,149000000.0,149000000.0,-4000000.0,,,-27000000.0,-91000000.0,,-40000000.0,8000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 12:02:03+00:00,,23000000.0,100000000.0,36000000.0,82000000.0,3000000.0,-129000000.0,,,-318000000.0,-133000000.0,284000000.0,-318000000.0,-133000000.0,284000000.0,-167000000.0,266000000.0,266000000.0,42000000.0,-56000000.0,,-55000000.0,-137000000.0,,-207000000.0,1000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q2TTM,2016-07-01,2017-06-30,,-372000000.0,37000000.0,206000000.0,71000000.0,162000000.0,3000000.0,66000000.0,,,-477000000.0,-705000000.0,883000000.0,-477000000.0,-705000000.0,883000000.0,-299000000.0,570000000.0,570000000.0,48000000.0,-57000000.0,,-105000000.0,-337000000.0,,-315000000.0,1000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q2,2017-04-01,2017-06-30,,,10000000.0,96000000.0,35000000.0,41000000.0,3000000.0,-19000000.0,,,-166000000.0,-75000000.0,186000000.0,-166000000.0,-75000000.0,186000000.0,-55000000.0,147000000.0,147000000.0,7000000.0,,,-27000000.0,-79000000.0,,-139000000.0,1000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 11:38:19+00:00,,13000000.0,4000000.0,1000000.0,41000000.0,,-110000000.0,,,-152000000.0,-58000000.0,98000000.0,-152000000.0,-58000000.0,98000000.0,-112000000.0,119000000.0,119000000.0,35000000.0,-56000000.0,,-28000000.0,-58000000.0,,-68000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q1TTM,2016-04-01,2017-03-31,,-372000000.0,34000000.0,194000000.0,71000000.0,163000000.0,,69000000.0,,,-377000000.0,-674000000.0,866000000.0,-377000000.0,-674000000.0,866000000.0,-185000000.0,556000000.0,556000000.0,44000000.0,-57000000.0,,-102000000.0,-306000000.0,,-218000000.0,4000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:40:58+00:00,-77000000.0,40000000.0,142000000.0,62000000.0,167000000.0,,86000000.0,,95000000.0,-899000000.0,-476000000.0,914000000.0,-899000000.0,-476000000.0,914000000.0,-461000000.0,836000000.0,836000000.0,-215000000.0,-25000000.0,51000000.0,-132000000.0,-463000000.0,-95000000.0,-742000000.0,13000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q4,2018-10-01,2018-12-31,,-77000000.0,9000000.0,65000000.0,30000000.0,38000000.0,,350000000.0,,95000000.0,-267000000.0,-209000000.0,648000000.0,-267000000.0,-209000000.0,648000000.0,172000000.0,212000000.0,212000000.0,39000000.0,,28000000.0,-37000000.0,-170000000.0,-95000000.0,-230000000.0,10000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 11:36:19+00:00,,31000000.0,77000000.0,32000000.0,129000000.0,,-264000000.0,,,-632000000.0,-267000000.0,266000000.0,-632000000.0,-267000000.0,266000000.0,-633000000.0,624000000.0,624000000.0,-254000000.0,-25000000.0,23000000.0,-95000000.0,-293000000.0,,-512000000.0,3000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q3TTM,2017-10-01,2018-09-30,,,43000000.0,127000000.0,67000000.0,171000000.0,,-71000000.0,,600000000.0,-731000000.0,-400000000.0,700000000.0,-731000000.0,-400000000.0,700000000.0,-431000000.0,688000000.0,688000000.0,-131000000.0,-25000000.0,44000000.0,-128000000.0,-447000000.0,-627000000.0,-551000000.0,3000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q3,2018-07-01,2018-09-30,,,11000000.0,56000000.0,1000000.0,44000000.0,,-425000000.0,,,-135000000.0,-102000000.0,-93000000.0,-135000000.0,-102000000.0,-93000000.0,-330000000.0,229000000.0,229000000.0,48000000.0,,14000000.0,-31000000.0,-116000000.0,,-104000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 10:45:59+00:00,,20000000.0,21000000.0,31000000.0,85000000.0,,161000000.0,,,-497000000.0,-165000000.0,359000000.0,-497000000.0,-165000000.0,359000000.0,-303000000.0,395000000.0,395000000.0,-302000000.0,-25000000.0,9000000.0,-64000000.0,-177000000.0,,-408000000.0,3000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q2TTM,2017-07-01,2018-06-30,,,43000000.0,144000000.0,67000000.0,168000000.0,,253000000.0,,600000000.0,-663000000.0,-381000000.0,889000000.0,-663000000.0,-381000000.0,889000000.0,-155000000.0,608000000.0,608000000.0,-183000000.0,-25000000.0,30000000.0,-124000000.0,-422000000.0,-627000000.0,-487000000.0,11000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q2,2018-04-01,2018-06-30,,,10000000.0,20000000.0,30000000.0,44000000.0,,-49000000.0,,,-274000000.0,-95000000.0,239000000.0,-274000000.0,-95000000.0,239000000.0,-130000000.0,239000000.0,239000000.0,-5000000.0,,7000000.0,-32000000.0,-102000000.0,,-242000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 11:13:21+00:00,,10000000.0,1000000.0,1000000.0,41000000.0,,210000000.0,,,-223000000.0,-70000000.0,120000000.0,-223000000.0,-70000000.0,120000000.0,-173000000.0,156000000.0,156000000.0,-297000000.0,-25000000.0,2000000.0,-32000000.0,-75000000.0,,-166000000.0,3000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q1TTM,2017-04-01,2018-03-31,,,43000000.0,220000000.0,72000000.0,165000000.0,3000000.0,283000000.0,,600000000.0,-555000000.0,-361000000.0,836000000.0,-555000000.0,-361000000.0,836000000.0,-80000000.0,516000000.0,516000000.0,-171000000.0,-25000000.0,23000000.0,-119000000.0,-399000000.0,-627000000.0,-384000000.0,12000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q4,2019-10-01,2019-12-31,,,13000000.0,13000000.0,35000000.0,54000000.0,,80000000.0,,71000000.0,-366000000.0,-157000000.0,566000000.0,-366000000.0,-157000000.0,566000000.0,43000000.0,149000000.0,149000000.0,270000000.0,,24000000.0,-42000000.0,-181000000.0,-335000000.0,-60000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:40:58+00:00,-195000000.0,50000000.0,137000000.0,75000000.0,180000000.0,,26000000.0,,5119000000.0,-434000000.0,-627000000.0,896000000.0,-434000000.0,-627000000.0,896000000.0,-165000000.0,549000000.0,549000000.0,91000000.0,-23000000.0,98000000.0,-149000000.0,-530000000.0,-5119000000.0,-262000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q3TTM,2018-10-01,2019-09-30,,-272000000.0,46000000.0,189000000.0,70000000.0,164000000.0,,296000000.0,,5143000000.0,-335000000.0,-679000000.0,978000000.0,-335000000.0,-679000000.0,978000000.0,-36000000.0,612000000.0,612000000.0,-140000000.0,-23000000.0,102000000.0,-144000000.0,-519000000.0,-4879000000.0,-432000000.0,10000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q3,2019-07-01,2019-09-30,,1000000.0,13000000.0,35000000.0,5000000.0,43000000.0,,108000000.0,,1762000000.0,-251000000.0,-109000000.0,363000000.0,-251000000.0,-109000000.0,363000000.0,3000000.0,154000000.0,154000000.0,45000000.0,,5000000.0,-35000000.0,-115000000.0,-1912000000.0,-66000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 11:36:19+00:00,-195000000.0,37000000.0,124000000.0,40000000.0,126000000.0,,-54000000.0,,5048000000.0,-68000000.0,-470000000.0,330000000.0,-68000000.0,-470000000.0,330000000.0,-208000000.0,400000000.0,400000000.0,-179000000.0,-23000000.0,74000000.0,-107000000.0,-349000000.0,-4784000000.0,-202000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q2TTM,2018-07-01,2019-06-30,,-273000000.0,44000000.0,210000000.0,66000000.0,165000000.0,,-237000000.0,,3381000000.0,-219000000.0,-672000000.0,522000000.0,-219000000.0,-672000000.0,522000000.0,-369000000.0,687000000.0,687000000.0,-137000000.0,-23000000.0,111000000.0,-140000000.0,-520000000.0,-2967000000.0,-470000000.0,10000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q2,2019-04-01,2019-06-30,,-1000000.0,12000000.0,89000000.0,35000000.0,42000000.0,,-233000000.0,,2107000000.0,114000000.0,-92000000.0,-44000000.0,114000000.0,-92000000.0,-44000000.0,-22000000.0,128000000.0,128000000.0,7000000.0,,33000000.0,-36000000.0,-124000000.0,-1905000000.0,-52000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 10:45:59+00:00,-196000000.0,24000000.0,89000000.0,35000000.0,83000000.0,,-162000000.0,,3286000000.0,183000000.0,-361000000.0,-33000000.0,183000000.0,-361000000.0,-33000000.0,-211000000.0,246000000.0,246000000.0,-224000000.0,-23000000.0,69000000.0,-72000000.0,-234000000.0,-2872000000.0,-136000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 12:37:19+00:00,-195000000.0,12000000.0,,,41000000.0,,71000000.0,,1179000000.0,69000000.0,-269000000.0,11000000.0,69000000.0,-269000000.0,11000000.0,-189000000.0,118000000.0,118000000.0,-231000000.0,-23000000.0,36000000.0,-36000000.0,-110000000.0,-967000000.0,-84000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q1TTM,2018-04-01,2019-03-31,,-272000000.0,42000000.0,141000000.0,61000000.0,167000000.0,,-53000000.0,,1274000000.0,-607000000.0,-675000000.0,805000000.0,-607000000.0,-675000000.0,805000000.0,-477000000.0,798000000.0,798000000.0,-149000000.0,-23000000.0,85000000.0,-136000000.0,-498000000.0,-1062000000.0,-660000000.0,10000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2020.0,Q1TTM,2019-04-01,2020-03-31,,-378000000.0,50000000.0,139000000.0,76000000.0,186000000.0,,-94000000.0,,4413000000.0,-174000000.0,-802000000.0,953000000.0,-174000000.0,-802000000.0,953000000.0,-23000000.0,603000000.0,603000000.0,208000000.0,-13000000.0,67000000.0,-155000000.0,-491000000.0,-4157000000.0,-262000000.0,
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 12:37:19+00:00,-378000000.0,12000000.0,2000000.0,1000000.0,47000000.0,,-49000000.0,,473000000.0,329000000.0,-444000000.0,68000000.0,329000000.0,-444000000.0,68000000.0,-47000000.0,172000000.0,172000000.0,-114000000.0,-13000000.0,5000000.0,-42000000.0,-71000000.0,-5000000.0,-84000000.0,
