company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q2,,2013-06-30,2013-08-07 10:24:24+00:00,287000000.0,1101000000.0,209000000.0,,-1096000000.0,623000000.0,0.0,1905000000.0,108000000.0,179000000.0,,564000000.0,,881000000.0,,537000000.0,1765000000.0,321000000.0,1990000000.0,253000000.0,,2125000000.0,,,,,,,117000000.0,64000000.0,,45000000.0,91000000.0,52000000.0,6047000000.0,873000000.0,2269000000.0,1220000000.0,873000000.0,873000000.0,5174000000.0,6047000000.0,1788000000.0,3954000000.0,-27000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2013.0,Q1,,2013-03-31,2013-05-08 09:59:36+00:00,247000000.0,1199000000.0,191000000.0,,-1224000000.0,652000000.0,0.0,1893000000.0,114000000.0,209000000.0,,587000000.0,,881000000.0,,542000000.0,1779000000.0,310000000.0,2004000000.0,317000000.0,,2527000000.0,,,,,,,116000000.0,61000000.0,,21000000.0,39000000.0,38000000.0,6251000000.0,709000000.0,2391000000.0,1177000000.0,709000000.0,707000000.0,5544000000.0,6251000000.0,1856000000.0,4367000000.0,1000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,FY,,2014-12-31,2016-02-18 13:41:56+00:00,269000000.0,1038000000.0,249000000.0,1351000000.0,-862000000.0,990000000.0,0.0,1960000000.0,74000000.0,,,612000000.0,17000000.0,1026000000.0,3143000000.0,547000000.0,1562000000.0,339000000.0,1792000000.0,341000000.0,,1895000000.0,,,,,,,99000000.0,105000000.0,,50000000.0,525000000.0,108000000.0,6239000000.0,1365000000.0,2417000000.0,1312000000.0,1365000000.0,1365000000.0,4874000000.0,6239000000.0,2030000000.0,3562000000.0,-258000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q3,,2014-09-30,2014-11-06 11:19:16+00:00,268000000.0,1144000000.0,222000000.0,,-506000000.0,769000000.0,0.0,1908000000.0,53000000.0,167000000.0,,598000000.0,129000000.0,1086000000.0,,551000000.0,1650000000.0,272000000.0,1852000000.0,,118000000.0,1362000000.0,,,,,,,127000000.0,99000000.0,,28000000.0,492000000.0,93000000.0,6125000000.0,1662000000.0,2380000000.0,1234000000.0,1662000000.0,1662000000.0,4463000000.0,6125000000.0,1893000000.0,3229000000.0,-232000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q2,,2014-06-30,2014-08-07 10:46:58+00:00,297000000.0,1216000000.0,244000000.0,,-509000000.0,592000000.0,0.0,1897000000.0,58000000.0,179000000.0,,582000000.0,127000000.0,1089000000.0,,557000000.0,1679000000.0,294000000.0,1850000000.0,,112000000.0,1343000000.0,,,,,,,130000000.0,110000000.0,,46000000.0,406000000.0,86000000.0,6080000000.0,1569000000.0,2327000000.0,1267000000.0,1569000000.0,1569000000.0,4511000000.0,6080000000.0,1903000000.0,3244000000.0,-225000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2014.0,Q1,,2014-03-31,2014-05-08 10:02:27+00:00,263000000.0,1299000000.0,255000000.0,,-515000000.0,742000000.0,0.0,1905000000.0,78000000.0,163000000.0,,565000000.0,126000000.0,922000000.0,,528000000.0,1700000000.0,315000000.0,1856000000.0,,92000000.0,1408000000.0,,,,,,,131000000.0,106000000.0,,25000000.0,316000000.0,79000000.0,6107000000.0,1561000000.0,2544000000.0,1240000000.0,1561000000.0,1561000000.0,4546000000.0,6107000000.0,1707000000.0,3306000000.0,-145000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,FY,,2015-12-31,2017-02-16 11:44:26+00:00,317000000.0,1074000000.0,247000000.0,1489000000.0,-845000000.0,894000000.0,0.0,1979000000.0,125000000.0,,,585000000.0,,956000000.0,3316000000.0,495000000.0,1273000000.0,285000000.0,1827000000.0,336000000.0,,1884000000.0,,,,,,,126000000.0,103000000.0,,31000000.0,848000000.0,,6024000000.0,1490000000.0,2284000000.0,1274000000.0,1490000000.0,1490000000.0,4534000000.0,6024000000.0,1913000000.0,3260000000.0,-492000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q3,,2015-09-30,2015-11-05 10:21:26+00:00,296000000.0,1278000000.0,272000000.0,,-826000000.0,671000000.0,,1949000000.0,141000000.0,126000000.0,,585000000.0,28000000.0,973000000.0,,528000000.0,1305000000.0,308000000.0,1750000000.0,188000000.0,,1850000000.0,,,,,,,156000000.0,103000000.0,,36000000.0,821000000.0,,6042000000.0,1490000000.0,2419000000.0,1294000000.0,1490000000.0,1490000000.0,4552000000.0,6042000000.0,1873000000.0,3258000000.0,-454000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q2,,2015-06-30,2015-08-06 10:42:41+00:00,269000000.0,1244000000.0,264000000.0,,-836000000.0,960000000.0,,1943000000.0,117000000.0,132000000.0,,565000000.0,25000000.0,973000000.0,,534000000.0,1305000000.0,319000000.0,1757000000.0,204000000.0,,1831000000.0,,,,,,,125000000.0,102000000.0,,39000000.0,729000000.0,374000000.0,6312000000.0,1485000000.0,2694000000.0,1589000000.0,1485000000.0,1485000000.0,4827000000.0,6312000000.0,1861000000.0,3238000000.0,-351000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2015.0,Q1,,2015-03-31,2015-05-07 10:37:55+00:00,307000000.0,1219000000.0,290000000.0,,-849000000.0,904000000.0,,1923000000.0,78000000.0,132000000.0,,549000000.0,21000000.0,1032000000.0,,540000000.0,1592000000.0,336000000.0,1768000000.0,203000000.0,,1911000000.0,,,,,,,127000000.0,104000000.0,,37000000.0,593000000.0,108000000.0,6319000000.0,1380000000.0,2628000000.0,1332000000.0,1380000000.0,1380000000.0,4939000000.0,6319000000.0,1923000000.0,3607000000.0,-287000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,FY,,2016-12-31,2018-02-15 16:16:57+00:00,316000000.0,1164000000.0,256000000.0,1627000000.0,-951000000.0,720000000.0,0.0,1965000000.0,166000000.0,,,605000000.0,,1234000000.0,3613000000.0,548000000.0,1278000000.0,210000000.0,1986000000.0,314000000.0,,1988000000.0,,,,,,,128000000.0,90000000.0,,48000000.0,1323000000.0,,6352000000.0,1653000000.0,2142000000.0,1343000000.0,1653000000.0,1653000000.0,4699000000.0,6352000000.0,2224000000.0,3356000000.0,-684000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q3,,2016-09-30,2016-11-03 10:39:52+00:00,293000000.0,1046000000.0,255000000.0,,-808000000.0,957000000.0,0.0,1950000000.0,99000000.0,,,581000000.0,,956000000.0,,479000000.0,1277000000.0,268000000.0,1841000000.0,253000000.0,,1752000000.0,,,,,,,135000000.0,99000000.0,,73000000.0,1154000000.0,,6008000000.0,1652000000.0,2344000000.0,1228000000.0,1652000000.0,1652000000.0,4356000000.0,6008000000.0,1823000000.0,3128000000.0,-644000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q2,,2016-06-30,2016-08-04 10:29:06+00:00,252000000.0,1022000000.0,222000000.0,,-821000000.0,852000000.0,0.0,1940000000.0,100000000.0,,,567000000.0,,956000000.0,,484000000.0,1276000000.0,280000000.0,1813000000.0,282000000.0,,1742000000.0,,,,,,,127000000.0,88000000.0,,43000000.0,1069000000.0,,5859000000.0,1612000000.0,2197000000.0,1141000000.0,1612000000.0,1612000000.0,4247000000.0,5859000000.0,1849000000.0,3106000000.0,-576000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2016.0,Q1,,2016-03-31,2016-05-05 11:16:45+00:00,252000000.0,1086000000.0,274000000.0,,-833000000.0,793000000.0,,1934000000.0,72000000.0,,,557000000.0,,956000000.0,,490000000.0,1275000000.0,283000000.0,1809000000.0,313000000.0,,1845000000.0,,,,,,,125000000.0,100000000.0,,41000000.0,960000000.0,,5896000000.0,1521000000.0,2203000000.0,1155000000.0,1521000000.0,1521000000.0,4375000000.0,5896000000.0,1884000000.0,3220000000.0,-540000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,FY,,2017-12-31,2019-02-14 14:38:12+00:00,375000000.0,429000000.0,236000000.0,1770000000.0,-900000000.0,701000000.0,0.0,1943000000.0,146000000.0,,,634000000.0,,1217000000.0,3985000000.0,508000000.0,1279000000.0,183000000.0,2215000000.0,114000000.0,,1845000000.0,,759000000.0,,,,,125000000.0,101000000.0,,123000000.0,1687000000.0,,6374000000.0,1758000000.0,2195000000.0,1391000000.0,1758000000.0,1758000000.0,4616000000.0,6374000000.0,1964000000.0,3225000000.0,-972000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q3,,2017-09-30,2017-11-08 11:35:07+00:00,318000000.0,1200000000.0,240000000.0,,-949000000.0,499000000.0,0.0,1936000000.0,92000000.0,,,625000000.0,,1217000000.0,,518000000.0,1282000000.0,183000000.0,2093000000.0,288000000.0,,1804000000.0,,,,,,,117000000.0,99000000.0,,57000000.0,1656000000.0,,6172000000.0,1712000000.0,1939000000.0,1275000000.0,1712000000.0,1712000000.0,4460000000.0,6172000000.0,2140000000.0,3185000000.0,-931000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q2,,2017-06-30,2017-08-03 10:14:57+00:00,325000000.0,1201000000.0,219000000.0,,-919000000.0,553000000.0,0.0,1929000000.0,94000000.0,,,609000000.0,,1218000000.0,,528000000.0,1281000000.0,204000000.0,2034000000.0,267000000.0,,1917000000.0,,,,,,,110000000.0,95000000.0,,75000000.0,1534000000.0,,6190000000.0,1650000000.0,2033000000.0,1247000000.0,1650000000.0,1650000000.0,4540000000.0,6190000000.0,2123000000.0,3293000000.0,-894000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2017.0,Q1,,2017-03-31,2017-05-04 11:35:12+00:00,333000000.0,1178000000.0,279000000.0,,-935000000.0,608000000.0,0.0,1915000000.0,88000000.0,,,573000000.0,,1234000000.0,,537000000.0,1280000000.0,230000000.0,1986000000.0,292000000.0,,1954000000.0,,,,,,,122000000.0,89000000.0,,47000000.0,1414000000.0,,6234000000.0,1638000000.0,2063000000.0,1273000000.0,1638000000.0,1638000000.0,4596000000.0,6234000000.0,2185000000.0,3323000000.0,-756000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,FY,,2018-12-31,2020-02-13 16:40:58+00:00,562000000.0,252000000.0,332000000.0,1829000000.0,-1288000000.0,240000000.0,0.0,1955000000.0,331000000.0,94000000.0,,604000000.0,,1263000000.0,4346000000.0,492000000.0,1283000000.0,128000000.0,2517000000.0,163000000.0,,1566000000.0,,1003000000.0,,1000000.0,,,203000000.0,189000000.0,,27000000.0,2609000000.0,,6383000000.0,1516000000.0,1745000000.0,1829000000.0,1516000000.0,1516000000.0,4867000000.0,6383000000.0,2121000000.0,3038000000.0,-1760000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q3,,2018-09-30,2018-11-08 15:58:51+00:00,407000000.0,472000000.0,317000000.0,,-1070000000.0,68000000.0,0.0,1945000000.0,,,,640000000.0,,1217000000.0,,480000000.0,1282000000.0,180000000.0,2332000000.0,98000000.0,,1320000000.0,,1039000000.0,267000000.0,,,,213000000.0,141000000.0,,100000000.0,2434000000.0,,6199000000.0,1825000000.0,1859000000.0,1631000000.0,1825000000.0,1825000000.0,4374000000.0,6199000000.0,2008000000.0,2743000000.0,-1484000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q2,,2018-06-30,2018-08-02 12:02:03+00:00,378000000.0,364000000.0,277000000.0,,-1085000000.0,398000000.0,0.0,1933000000.0,,,,644000000.0,,1217000000.0,,490000000.0,1281000000.0,174000000.0,2258000000.0,92000000.0,,1756000000.0,,1078000000.0,210000000.0,,,,166000000.0,130000000.0,,138000000.0,2236000000.0,,6375000000.0,1699000000.0,2152000000.0,1509000000.0,1699000000.0,1699000000.0,4676000000.0,6375000000.0,1965000000.0,3167000000.0,-1385000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2018.0,Q1,,2018-03-31,2018-05-03 11:38:19+00:00,344000000.0,343000000.0,294000000.0,,-1098000000.0,528000000.0,0.0,1925000000.0,,,,635000000.0,,1217000000.0,,499000000.0,1280000000.0,188000000.0,2219000000.0,102000000.0,,1813000000.0,,1064000000.0,190000000.0,,,,129000000.0,102000000.0,,87000000.0,2029000000.0,,6376000000.0,1718000000.0,2210000000.0,1463000000.0,1718000000.0,1718000000.0,4658000000.0,6376000000.0,1947000000.0,3195000000.0,-1138000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,FY,,2019-12-31,2020-05-07 12:37:19+00:00,497000000.0,318000000.0,323000000.0,,-1409000000.0,75000000.0,0.0,1962000000.0,,148000000.0,,620000000.0,,1373000000.0,,492000000.0,1286000000.0,136000000.0,2832000000.0,108000000.0,,1812000000.0,201000000.0,989000000.0,373000000.0,95000000.0,77000000.0,,240000000.0,455000000.0,,24000000.0,3009000000.0,,7031000000.0,1588000000.0,1785000000.0,1890000000.0,1588000000.0,1588000000.0,5443000000.0,7031000000.0,2414000000.0,3553000000.0,-1974000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q3,,2019-09-30,2019-11-07 11:36:19+00:00,616000000.0,489000000.0,332000000.0,,-1232000000.0,32000000.0,0.0,1951000000.0,,,,658000000.0,,1402000000.0,,506000000.0,1549000000.0,139000000.0,2700000000.0,102000000.0,,1549000000.0,,1218000000.0,344000000.0,,,,449000000.0,431000000.0,,147000000.0,2902000000.0,,7184000000.0,1705000000.0,2025000000.0,1950000000.0,1705000000.0,1705000000.0,5479000000.0,7184000000.0,2459000000.0,3529000000.0,-1916000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q2,,2019-06-30,2019-08-01 10:45:59+00:00,616000000.0,564000000.0,307000000.0,,-1251000000.0,29000000.0,0.0,1944000000.0,,,,641000000.0,,1403000000.0,,518000000.0,1698000000.0,126000000.0,2626000000.0,120000000.0,,1568000000.0,,1259000000.0,338000000.0,,,,440000000.0,434000000.0,,145000000.0,2783000000.0,,7230000000.0,1628000000.0,2123000000.0,1902000000.0,1628000000.0,1628000000.0,5602000000.0,7230000000.0,2481000000.0,3700000000.0,-1848000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2019.0,Q1,,2019-03-31,2019-05-02 11:13:21+00:00,618000000.0,375000000.0,362000000.0,,-1269000000.0,51000000.0,0.0,1937000000.0,,,,620000000.0,,1402000000.0,,530000000.0,1496000000.0,127000000.0,2569000000.0,140000000.0,,1572000000.0,,1250000000.0,360000000.0,,,,437000000.0,409000000.0,,119000000.0,2691000000.0,,7000000000.0,1563000000.0,1922000000.0,1960000000.0,1563000000.0,1563000000.0,5437000000.0,7000000000.0,2509000000.0,3477000000.0,-1796000000.0
Huntington Ingalls Industries Inc,HII,5TZLZ6WJTBVJ0QWBG121,1501585,2020.0,Q1,,2020-03-31,2020-05-07 12:37:19+00:00,536000000.0,418000000.0,353000000.0,,-1394000000.0,28000000.0,0.0,1956000000.0,,108000000.0,,624000000.0,,1648000000.0,,481000000.0,1667000000.0,154000000.0,2848000000.0,85000000.0,,1781000000.0,185000000.0,1211000000.0,387000000.0,178000000.0,92000000.0,,231000000.0,444000000.0,,40000000.0,3139000000.0,88000000.0,7615000000.0,1643000000.0,2137000000.0,2080000000.0,1643000000.0,1643000000.0,5972000000.0,7615000000.0,2630000000.0,3892000000.0,-2058000000.0
