company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2013.0,FY,,2013-01-27,2014-03-12 19:18:57+00:00,356428000.0,454252000.0,619795000.0,9981000.0,18998000.0,732786000.0,0.0,3194343000.0,103736000.0,641030000.0,312332000.0,0.0,412467000.0,576144000.0,,107481000.0,589321000.0,76920000.0,,3246088000.0,,2995097000.0,6412245000.0,4827703000.0,4775258000.0,976223000.0,4827703000.0,4827703000.0,1584542000.0,6412245000.0,1060843000.0,608319000.0,0.0,-1622709000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2013.0,Q3,,2012-10-28,2012-11-19 16:38:36+00:00,390265000.0,444944000.0,601094000.0,10860000.0,19627000.0,525388000.0,0.0,3115714000.0,49931000.0,641030000.0,331248000.0,,428983000.0,566540000.0,,111499000.0,341312000.0,66197000.0,,3118981000.0,,2909384000.0,6075144000.0,4722846000.0,4424827000.0,991359000.0,4722846000.0,4722846000.0,1352298000.0,6075144000.0,1083777000.0,360939000.0,0.0,-1522709000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2013.0,Q2,,2012-07-29,2012-08-22 16:40:38+00:00,417250000.0,445312000.0,604710000.0,11159000.0,20237000.0,499618000.0,0.0,3041692000.0,49931000.0,641030000.0,346938000.0,,387185000.0,574056000.0,,116006000.0,396019000.0,53323000.0,,2909901000.0,,2778482000.0,5891881000.0,4453665000.0,4213851000.0,1021960000.0,4453665000.0,4453665000.0,1438216000.0,5891881000.0,1103974000.0,416256000.0,0.0,-1509087000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2013.0,Q1,,2012-04-29,2012-05-23 16:32:57+00:00,395578000.0,411155000.0,551826000.0,10447000.0,20830000.0,369135000.0,0.0,2995214000.0,49931000.0,641030000.0,363395000.0,,342707000.0,553541000.0,,118085000.0,452505000.0,97511000.0,,2790855000.0,,2761677000.0,5708167000.0,4287428000.0,4032116000.0,947404000.0,4287428000.0,4287428000.0,1420739000.0,5708167000.0,1122510000.0,473335000.0,0.0,-1509088000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2014.0,FY,,2014-01-26,2015-03-11 19:48:05+00:00,324391000.0,426357000.0,621105000.0,4877000.0,17500000.0,1151587000.0,0.0,3484074000.0,68494000.0,643179000.0,296012000.0,1356375000.0,387765000.0,582740000.0,,104252000.0,475125000.0,70285000.0,,3504742000.0,,3520223000.0,7250894000.0,4456398000.0,5624711000.0,945496000.0,4456398000.0,4456398000.0,2794496000.0,7250894000.0,1043443000.0,1849000000.0,0.0,-2537295000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2014.0,Q3,,2013-10-27,2013-11-19 16:30:37+00:00,333283000.0,447631000.0,652644000.0,5862000.0,17015000.0,562084000.0,0.0,3408621000.0,107236000.0,643179000.0,320589000.0,,380319000.0,595418000.0,,102346000.0,387784000.0,81701000.0,,3406154000.0,,2470870000.0,5711373000.0,4320647000.0,4049841000.0,985927000.0,4320647000.0,4320647000.0,1390726000.0,5711373000.0,1066114000.0,404799000.0,0.0,-2499990000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2014.0,Q2,,2013-07-28,2013-08-21 16:25:58+00:00,310271000.0,418123000.0,625520000.0,5897000.0,17685000.0,591321000.0,0.0,3105227000.0,108436000.0,641030000.0,322520000.0,,378280000.0,578948000.0,,104486000.0,443943000.0,81876000.0,,3330815000.0,,2344572000.0,5569592000.0,4172173000.0,3922608000.0,935791000.0,4172173000.0,4172173000.0,1397419000.0,5569592000.0,1068036000.0,461628000.0,0.0,-2269766000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2014.0,Q1,,2013-04-28,2013-05-22 17:06:15+00:00,328259000.0,346998000.0,597318000.0,10293000.0,18333000.0,561423000.0,0.0,3273955000.0,106336000.0,641030000.0,336733000.0,,377597000.0,588023000.0,,107125000.0,510681000.0,62334000.0,,3277713000.0,,3151928000.0,6279527000.0,4824936000.0,4606616000.0,925577000.0,4824936000.0,4824936000.0,1454591000.0,6279527000.0,1084888000.0,529014000.0,0.0,-1737025000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2015.0,FY,,2015-01-25,2015-11-18 16:39:57+00:00,293000000.0,474000000.0,603000000.0,8000000.0,14000000.0,497000000.0,0.0,3856000000.0,63000000.0,618000000.0,222000000.0,1384000000.0,483000000.0,557000000.0,,91000000.0,489000000.0,70000000.0,,3949000000.0,,4126000000.0,7201000000.0,4418000000.0,5713000000.0,896000000.0,4418000000.0,4418000000.0,2783000000.0,7201000000.0,931000000.0,1887000000.0,0.0,-3395000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2015.0,Q3,,2014-10-26,2014-11-18 19:09:07+00:00,328097000.0,563400000.0,605810000.0,9761000.0,14977000.0,394683000.0,0.0,3783851000.0,61498000.0,643179000.0,241301000.0,1377259000.0,408081000.0,566601000.0,,93679000.0,355133000.0,67333000.0,,3801966000.0,,3846114000.0,6885869000.0,4204593000.0,5341109000.0,933907000.0,4204593000.0,4204593000.0,2681276000.0,6885869000.0,978159000.0,1747369000.0,0.0,-3390985000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2015.0,Q2,,2014-07-27,2014-08-20 16:27:59+00:00,261627000.0,469625000.0,607102000.0,4378000.0,15842000.0,515092000.0,0.0,3683486000.0,66697000.0,643179000.0,260613000.0,1370249000.0,387434000.0,556911000.0,,95430000.0,374113000.0,67776000.0,,3675071000.0,,3870962000.0,6933719000.0,4304786000.0,5377586000.0,868729000.0,4304786000.0,4304786000.0,2628933000.0,6933719000.0,999222000.0,1760204000.0,0.0,-3058149000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2015.0,Q1,,2014-04-27,2014-05-21 16:11:13+00:00,309008000.0,396438000.0,588937000.0,6364000.0,16683000.0,509165000.0,0.0,3492883000.0,65196000.0,643179000.0,277530000.0,1363276000.0,393280000.0,570802000.0,,99354000.0,419774000.0,71067000.0,,3594527000.0,,3838652000.0,6864663000.0,4166985000.0,5273798000.0,897945000.0,4166985000.0,4166985000.0,2697678000.0,6864663000.0,1020063000.0,1799733000.0,0.0,-2926789000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2016.0,FY,,2016-01-31,2017-03-01 17:30:49+00:00,296000000.0,505000000.0,642000000.0,-4000000.0,10000000.0,596000000.0,0.0,4171000000.0,,618000000.0,166000000.0,0.0,418000000.0,466000000.0,,67000000.0,453000000.0,93000000.0,87000000.0,4350000000.0,1413000000.0,4441000000.0,7370000000.0,4469000000.0,6053000000.0,2351000000.0,4469000000.0,4469000000.0,2814000000.0,7370000000.0,851000000.0,463000000.0,0.0,-4048000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2016.0,Q3,,2015-10-25,2015-11-18 16:39:57+00:00,295000000.0,536000000.0,560000000.0,2000000.0,11000000.0,471000000.0,0.0,4171000000.0,52000000.0,618000000.0,172000000.0,1406000000.0,425000000.0,477000000.0,,73000000.0,437000000.0,93000000.0,,4204000000.0,,4257000000.0,7174000000.0,4465000000.0,5834000000.0,855000000.0,4465000000.0,4465000000.0,2709000000.0,7174000000.0,863000000.0,1854000000.0,0.0,-3912000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2016.0,Q2,,2015-07-26,2015-08-19 16:41:18+00:00,277000000.0,514000000.0,659000000.0,1000000.0,12000000.0,435000000.0,0.0,3939000000.0,59000000.0,618000000.0,190000000.0,1399000000.0,441000000.0,497000000.0,,66000000.0,447000000.0,89000000.0,,4010000000.0,,4070000000.0,6979000000.0,4185000000.0,5608000000.0,936000000.0,4185000000.0,4185000000.0,2794000000.0,6979000000.0,874000000.0,1858000000.0,0.0,-3765000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2016.0,Q1,,2015-04-26,2015-05-20 16:55:12+00:00,222000000.0,455000000.0,661000000.0,8000000.0,13000000.0,464000000.0,0.0,3987000000.0,58000000.0,618000000.0,205000000.0,1391000000.0,438000000.0,547000000.0,,89000000.0,448000000.0,89000000.0,,4037000000.0,,4328000000.0,7291000000.0,4556000000.0,5832000000.0,883000000.0,4556000000.0,4556000000.0,2735000000.0,7291000000.0,912000000.0,1852000000.0,0.0,-3476000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2017.0,FY,,2017-01-29,2018-02-28 16:31:19+00:00,485000000.0,826000000.0,507000000.0,-16000000.0,,1766000000.0,0.0,4709000000.0,,618000000.0,104000000.0,1983000000.0,794000000.0,521000000.0,,62000000.0,277000000.0,118000000.0,31000000.0,6108000000.0,796000000.0,5032000000.0,9841000000.0,5762000000.0,8536000000.0,1788000000.0,5762000000.0,5762000000.0,4048000000.0,9841000000.0,784000000.0,2260000000.0,0.0,-5039000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2017.0,Q3,,2016-10-30,2016-11-22 16:29:33+00:00,523000000.0,833000000.0,507000000.0,-4000000.0,7000000.0,1940000000.0,0.0,4582000000.0,,618000000.0,120000000.0,1982000000.0,679000000.0,503000000.0,,64000000.0,213000000.0,124000000.0,45000000.0,5529000000.0,1011000000.0,4731000000.0,9612000000.0,5324000000.0,8307000000.0,2041000000.0,5324000000.0,5324000000.0,4243000000.0,9612000000.0,802000000.0,2202000000.0,0.0,-4783000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2017.0,Q2,,2016-07-31,2016-08-23 17:20:18+00:00,423000000.0,644000000.0,556000000.0,4000000.0,8000000.0,426000000.0,0.0,4409000000.0,,618000000.0,138000000.0,,521000000.0,485000000.0,,64000000.0,494000000.0,112000000.0,72000000.0,4675000000.0,1430000000.0,4453000000.0,7461000000.0,4480000000.0,6156000000.0,2407000000.0,4480000000.0,4480000000.0,2909000000.0,7461000000.0,820000000.0,502000000.0,0.0,-4608000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2017.0,Q1,,2016-05-01,2016-05-25 16:55:13+00:00,320000000.0,523000000.0,636000000.0,1000000.0,9000000.0,547000000.0,0.0,4219000000.0,,618000000.0,155000000.0,,394000000.0,479000000.0,,66000000.0,447000000.0,119000000.0,79000000.0,4484000000.0,1420000000.0,4207000000.0,7108000000.0,4196000000.0,5790000000.0,2377000000.0,4196000000.0,4196000000.0,2833000000.0,7108000000.0,839000000.0,456000000.0,0.0,-4508000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2018.0,FY,,2018-01-28,2019-02-21 16:37:18+00:00,596000000.0,1265000000.0,542000000.0,-18000000.0,,4002000000.0,0.0,5352000000.0,,618000000.0,52000000.0,1985000000.0,796000000.0,997000000.0,,319000000.0,632000000.0,86000000.0,,8787000000.0,15000000.0,3106000000.0,11241000000.0,7471000000.0,9255000000.0,1153000000.0,7471000000.0,7471000000.0,3770000000.0,11241000000.0,989000000.0,2617000000.0,0.0,-6650000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2018.0,Q3,,2017-10-29,2017-11-21 16:25:20+00:00,511000000.0,1167000000.0,493000000.0,-14000000.0,1000000.0,2802000000.0,0.0,5220000000.0,,618000000.0,63000000.0,1985000000.0,857000000.0,600000000.0,,70000000.0,464000000.0,135000000.0,1000000.0,7760000000.0,23000000.0,3518000000.0,9830000000.0,6352000000.0,8479000000.0,1027000000.0,6352000000.0,6352000000.0,3477000000.0,9830000000.0,751000000.0,2450000000.0,0.0,-6614000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2018.0,Q2,,2017-07-30,2017-08-23 16:24:51+00:00,431000000.0,1213000000.0,517000000.0,-12000000.0,3000000.0,1988000000.0,0.0,5049000000.0,,618000000.0,76000000.0,1984000000.0,855000000.0,578000000.0,,60000000.0,408000000.0,125000000.0,2000000.0,7006000000.0,84000000.0,3889000000.0,9402000000.0,5973000000.0,8070000000.0,1032000000.0,5973000000.0,5973000000.0,3427000000.0,9402000000.0,754000000.0,2395000000.0,0.0,-6070000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2018.0,Q1,,2017-04-30,2017-05-23 16:34:55+00:00,348000000.0,976000000.0,420000000.0,-14000000.0,4000000.0,1989000000.0,0.0,4937000000.0,,618000000.0,90000000.0,1984000000.0,821000000.0,539000000.0,,47000000.0,300000000.0,113000000.0,7000000.0,6506000000.0,215000000.0,4217000000.0,9410000000.0,6132000000.0,8116000000.0,983000000.0,6132000000.0,6132000000.0,3271000000.0,9410000000.0,755000000.0,2288000000.0,0.0,-5297000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2019.0,FY,,2019-01-27,2020-02-20 16:38:18+00:00,511000000.0,1424000000.0,818000000.0,-12000000.0,,782000000.0,0.0,6052000000.0,,618000000.0,45000000.0,1988000000.0,1575000000.0,1404000000.0,560000000.0,108000000.0,633000000.0,136000000.0,,12565000000.0,,6640000000.0,13292000000.0,9342000000.0,10557000000.0,1329000000.0,9342000000.0,9342000000.0,3950000000.0,13292000000.0,1331000000.0,2621000000.0,0.0,-9263000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2019.0,Q3,,2018-10-28,2018-11-15 16:32:23+00:00,902000000.0,2219000000.0,703000000.0,-24000000.0,,721000000.0,0.0,5892000000.0,,618000000.0,49000000.0,1987000000.0,1417000000.0,1292000000.0,,312000000.0,587000000.0,159000000.0,,12096000000.0,3000000.0,6870000000.0,13657000000.0,9475000000.0,11386000000.0,1608000000.0,9475000000.0,9475000000.0,4182000000.0,13657000000.0,979000000.0,2574000000.0,0.0,-8489000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2019.0,Q2,,2018-07-29,2018-08-16 16:31:19+00:00,800000000.0,1662000000.0,648000000.0,-23000000.0,,718000000.0,0.0,5682000000.0,,618000000.0,51000000.0,1987000000.0,1090000000.0,1162000000.0,,220000000.0,638000000.0,136000000.0,,10957000000.0,14000000.0,7225000000.0,12882000000.0,8795000000.0,10831000000.0,1462000000.0,8795000000.0,8795000000.0,4087000000.0,12882000000.0,889000000.0,2625000000.0,0.0,-7821000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2019.0,Q1,,2018-04-29,2018-05-22 16:35:51+00:00,623000000.0,1220000000.0,469000000.0,-23000000.0,,765000000.0,0.0,5547000000.0,,618000000.0,55000000.0,1986000000.0,797000000.0,1066000000.0,,273000000.0,651000000.0,131000000.0,,9948000000.0,14000000.0,6535000000.0,11460000000.0,7717000000.0,9448000000.0,1106000000.0,7717000000.0,7717000000.0,3743000000.0,11460000000.0,946000000.0,2637000000.0,0.0,-7755000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2020.0,FY,,2020-01-26,2020-02-20 16:38:18+00:00,687000000.0,1657000000.0,1097000000.0,1000000.0,,10896000000.0,0.0,7046000000.0,,618000000.0,49000000.0,1991000000.0,979000000.0,1674000000.0,548000000.0,736000000.0,1336000000.0,157000000.0,,14971000000.0,,1000000.0,17315000000.0,12204000000.0,13690000000.0,1784000000.0,12204000000.0,12204000000.0,5111000000.0,17315000000.0,1951000000.0,3327000000.0,0.0,-9814000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2020.0,Q3,,2019-10-27,2019-11-14 16:36:33+00:00,591000000.0,1455000000.0,884000000.0,-3000000.0,,9765000000.0,0.0,6825000000.0,,618000000.0,43000000.0,1990000000.0,1047000000.0,1517000000.0,569000000.0,643000000.0,1131000000.0,149000000.0,,14118000000.0,,4000000.0,15810000000.0,11214000000.0,12420000000.0,1475000000.0,11214000000.0,11214000000.0,4596000000.0,15810000000.0,1873000000.0,3121000000.0,0.0,-9726000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2020.0,Q2,,2019-07-28,2019-08-15 17:20:59+00:00,437000000.0,1561000000.0,880000000.0,-1000000.0,,7105000000.0,0.0,6544000000.0,,618000000.0,49000000.0,1989000000.0,1204000000.0,1484000000.0,588000000.0,645000000.0,1133000000.0,151000000.0,,13317000000.0,,1370000000.0,14775000000.0,10336000000.0,11391000000.0,1317000000.0,10336000000.0,10336000000.0,4439000000.0,14775000000.0,1900000000.0,3122000000.0,0.0,-9524000000.0
NVIDIA Corp,NVDA,549300S4KLFTLO7GSQ80,1045810,2020.0,Q1,,2019-04-28,2019-05-16 16:36:34+00:00,368000000.0,1242000000.0,815000000.0,-2000000.0,,2772000000.0,0.0,6318000000.0,,618000000.0,54000000.0,1988000000.0,1426000000.0,1473000000.0,601000000.0,646000000.0,1146000000.0,159000000.0,,12862000000.0,,5030000000.0,14021000000.0,9704000000.0,10629000000.0,1183000000.0,9704000000.0,9704000000.0,4317000000.0,14021000000.0,1919000000.0,3134000000.0,0.0,-9474000000.0
