company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 17:00:47+00:00,0.87,0.87,0.04,142450000.0,0.86,11443000.0,13444000.0,93522000.0,,146418000.0,146418000.0,,146418000.0,151275000.0,474558000.0,10110000.0,,-46198000.0,142057000.0,,,0.0,54963000.0,161385000.0,455230000.0,39188000.0,176102000.0,279128000.0,-39188000.0,239940000.0,616615000.0,168300000.0,165841000.0,166460000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q3YTD,2014-01-01,2014-09-30,,2.11,2.11,0.12,404493000.0,2.1,39910000.0,57762000.0,230455000.0,,350328000.0,350328000.0,,350328000.0,445879000.0,1868736000.0,32632000.0,,-35679000.0,-28902000.0,-1682000.0,,,161063000.0,478511000.0,1361323000.0,154673000.0,625867000.0,735456000.0,-154673000.0,580783000.0,1839834000.0,168300000.0,165841000.0,166460000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.29,2.29,0.16,530710000.0,2.27,53975000.0,64355000.0,202132000.0,,378499000.0,378499000.0,,378499000.0,588751000.0,2445306000.0,43922000.0,12280000.0,-13640000.0,-88257000.0,87447000.0,,,221270000.0,632673000.0,1724376000.0,211908000.0,944117000.0,780259000.0,-199628000.0,580631000.0,2357049000.0,168300000.0,165841000.0,166460000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.24,1.24,0.08,262043000.0,1.24,28467000.0,44318000.0,136933000.0,,203910000.0,203910000.0,,203910000.0,294604000.0,1394178000.0,22522000.0,,10519000.0,-170959000.0,-1682000.0,,,106100000.0,317126000.0,906093000.0,115485000.0,449765000.0,456328000.0,-115485000.0,340843000.0,1223219000.0,164800000.0,161909000.0,162813000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.54,1.54,0.16,518603000.0,1.53,63028000.0,69615000.0,120476000.0,,251259000.0,251259000.0,,251259000.0,580458000.0,2447133000.0,45266000.0,12280000.0,30333000.0,-270669000.0,81439000.0,,,211226000.0,625724000.0,1550740000.0,217041000.0,974244000.0,576496000.0,-204761000.0,371735000.0,2176464000.0,164800000.0,161909000.0,162813000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q2,2014-04-01,2014-06-30,2015-07-28 16:54:48+00:00,1.04,1.04,0.04,133361000.0,1.04,13621000.0,34323000.0,117976000.0,,171389000.0,171389000.0,,171389000.0,146519000.0,789633000.0,10844000.0,,10519000.0,-24109000.0,,,0.0,56888000.0,157363000.0,608161000.0,70084000.0,248712000.0,359449000.0,-70084000.0,289365000.0,765524000.0,164800000.0,161909000.0,162813000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.38,1.38,0.16,505978000.0,1.37,62475000.0,54448000.0,99994000.0,,223853000.0,223853000.0,,223853000.0,549285000.0,2109809000.0,45535000.0,,12936000.0,-108800000.0,-1848000.0,,,256325000.0,594820000.0,1406189000.0,192028000.0,890314000.0,515875000.0,-192028000.0,323847000.0,2001009000.0,162600000.0,160794000.0,161825000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2014.0,Q1,2014-01-01,2014-03-31,2015-04-28 16:53:26+00:00,0.2,0.2,0.04,128682000.0,0.2,14846000.0,9995000.0,18957000.0,,32521000.0,32521000.0,,32521000.0,148085000.0,604192000.0,11678000.0,,-2035000.0,-146850000.0,,,,49212000.0,159763000.0,297579000.0,45401000.0,200700000.0,96879000.0,-45401000.0,51478000.0,457342000.0,162600000.0,160794000.0,161825000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:58:46+00:00,-4.29,-4.29,0.16,581155000.0,-4.29,21406000.0,637793000.0,-338677000.0,,-713685000.0,-713685000.0,,-713685000.0,648968000.0,774848000.0,33860000.0,,-77627000.0,416364000.0,,,15070000.0,194015000.0,682828000.0,508384000.0,188934000.0,1371812000.0,-863428000.0,-188934000.0,-1052362000.0,1191212000.0,166400000.0,166389000.0,166389000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q4,2015-10-01,2015-12-31,,-1.77,-1.77,0.08,275267000.0,-1.77,12146000.0,110864000.0,-170348000.0,-22382000.0,-382381000.0,-382381000.0,,-382381000.0,276583000.0,-40895000.0,17282000.0,5555000.0,-26640000.0,249151000.0,2228000.0,-17152000.0,14730000.0,65575000.0,293865000.0,-85609000.0,58039000.0,414636000.0,-500245000.0,-52484000.0,-552729000.0,208256000.0,166400000.0,166389000.0,166389000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q3,2015-07-01,2015-09-30,2016-11-16 16:18:01+00:00,-1.81,-1.81,0.04,153993000.0,-1.81,4235000.0,514599000.0,-134781000.0,,-300948000.0,-300948000.0,,-300948000.0,167023000.0,277929000.0,7336000.0,,-43705000.0,202004000.0,681000.0,,-77000.0,46178000.0,174359000.0,305574000.0,65399000.0,675904000.0,-370330000.0,-65399000.0,-435729000.0,479933000.0,166300000.0,166517000.0,166517000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q3YTD,2015-01-01,2015-09-30,,-2.52,-2.52,0.08,305888000.0,-2.52,9260000.0,526929000.0,-168329000.0,22382000.0,-331304000.0,-331304000.0,,-331304000.0,372385000.0,815743000.0,16578000.0,-5555000.0,-50987000.0,167213000.0,-2228000.0,17152000.0,340000.0,128440000.0,388963000.0,593993000.0,130895000.0,957176000.0,-363183000.0,-136450000.0,-499633000.0,982956000.0,166300000.0,166517000.0,166517000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q3TTM,2014-10-01,2015-09-30,,-0.82,-0.82,0.12,452427000.0,-0.83,32898000.0,544270000.0,-2281000.0,22382000.0,-47250000.0,-47250000.0,,-47250000.0,532258000.0,1275182000.0,28501000.0,-5555000.0,-89858000.0,579635000.0,-546000.0,17152000.0,8711000.0,180803000.0,560759000.0,1294058000.0,169795000.0,1168239000.0,125819000.0,-175350000.0,-49531000.0,1854817000.0,166300000.0,166517000.0,166517000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q2,2015-04-01,2015-06-30,2016-07-26 17:25:30+00:00,-0.71,-0.71,0.04,151895000.0,-0.71,5025000.0,12330000.0,-61975000.0,,-118594000.0,-118594000.0,,-118594000.0,157009000.0,279392000.0,9242000.0,,-7282000.0,-34791000.0,-2909000.0,,417000.0,55964000.0,166251000.0,78350000.0,43479000.0,215440000.0,-137090000.0,-43479000.0,-180569000.0,244601000.0,167000000.0,166421000.0,166421000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q2YTD,2015-01-01,2015-06-30,,-0.71,-0.71,0.04,151895000.0,-0.71,5025000.0,12330000.0,-33548000.0,22382000.0,-30356000.0,-30356000.0,,-30356000.0,205362000.0,537814000.0,9242000.0,-5555000.0,-7282000.0,-34791000.0,-2909000.0,17152000.0,417000.0,82262000.0,214604000.0,288419000.0,65496000.0,281272000.0,7147000.0,-71051000.0,-63904000.0,503023000.0,167000000.0,166421000.0,166421000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.86,1.86,0.12,440884000.0,1.84,40106000.0,43115000.0,226022000.0,22382000.0,400116000.0,400116000.0,,400116000.0,516510000.0,1471811000.0,31275000.0,-5555000.0,-92351000.0,519688000.0,-1227000.0,17152000.0,8788000.0,189588000.0,547785000.0,1443714000.0,143584000.0,668437000.0,775277000.0,-149139000.0,626138000.0,1991499000.0,167000000.0,166421000.0,166421000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:37:24+00:00,0.16,0.16,0.04,147290000.0,0.16,7886000.0,11491000.0,22366000.0,,27684000.0,27684000.0,,27684000.0,148125000.0,339968000.0,9928000.0,,-5624000.0,122839000.0,175000.0,,5950000.0,48329000.0,158053000.0,304754000.0,39207000.0,215497000.0,89257000.0,-39207000.0,50050000.0,462807000.0,173000000.0,166039000.0,166066000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.61,3.61,0.12,422350000.0,3.59,48702000.0,65108000.0,405973000.0,22382000.0,690099000.0,690099000.0,,690099000.0,506020000.0,1982052000.0,32877000.0,-5555000.0,-74550000.0,530370000.0,1682000.0,17152000.0,8371000.0,190512000.0,538897000.0,1973525000.0,170189000.0,701709000.0,1271816000.0,-175744000.0,1096072000.0,2512422000.0,,117139000.0,133850000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,FY,2016-01-01,2016-12-31,2019-02-25 17:12:13+00:00,-2.75,-2.75,0.08,524102000.0,-2.75,32325000.0,73116000.0,-280750000.0,,-521388000.0,-521388000.0,,-521388000.0,831173000.0,1361330000.0,25443000.0,,19153000.0,-261391000.0,7074000.0,,36706000.0,184772000.0,856616000.0,243323000.0,168213000.0,877248000.0,-633925000.0,-168213000.0,-802138000.0,1099939000.0,189600000.0,189868000.0,189868000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q4,2016-10-01,2016-12-31,,-0.61,-0.61,0.02,149662000.0,-0.61,13684000.0,6307000.0,-95581000.0,,-160709000.0,-160709000.0,,-160709000.0,241085000.0,503579000.0,6790000.0,,-11013000.0,-250057000.0,-470000.0,,-9000.0,57027000.0,247875000.0,5647000.0,46749000.0,215188000.0,-209541000.0,-46749000.0,-256290000.0,253522000.0,189600000.0,189868000.0,189868000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q3,2016-07-01,2016-09-30,2017-10-24 17:01:42+00:00,-0.23,-0.23,0.02,131489000.0,-0.23,6943000.0,6082000.0,-13705000.0,,-41971000.0,-41971000.0,,-41971000.0,205773000.0,348651000.0,6717000.0,,-11636000.0,64556000.0,2597000.0,,33927000.0,41024000.0,212490000.0,200717000.0,45967000.0,210426000.0,-9709000.0,-45967000.0,-55676000.0,413207000.0,182500000.0,180683000.0,180683000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q3YTD,2016-01-01,2016-09-30,,-2.14,-2.14,0.06,374440000.0,-2.14,18641000.0,66809000.0,-185169000.0,,-360679000.0,-360679000.0,,-360679000.0,590088000.0,857751000.0,18653000.0,,30166000.0,-11334000.0,7544000.0,,36715000.0,127745000.0,608741000.0,237676000.0,121464000.0,662060000.0,-424384000.0,-121464000.0,-545848000.0,846417000.0,182500000.0,180683000.0,180683000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q3TTM,2015-10-01,2016-09-30,,-4.07,-4.07,0.1,502417000.0,-4.07,22901000.0,166182000.0,-349456000.0,,-682506000.0,-682506000.0,,-682506000.0,766899000.0,735310000.0,26007000.0,,9150000.0,114978000.0,9597000.0,,45495000.0,171289000.0,792906000.0,57382000.0,162313000.0,927031000.0,-869649000.0,-162313000.0,-1031962000.0,850288000.0,182500000.0,180683000.0,180683000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 17:01:34+00:00,-1.35,-1.35,0.02,122390000.0,-1.35,6785000.0,7059000.0,-129488000.0,,-224936000.0,-224936000.0,,-224936000.0,198440000.0,264595000.0,6049000.0,,25746000.0,-162798000.0,3304000.0,,2626000.0,46064000.0,204489000.0,-102692000.0,37758000.0,213974000.0,-316666000.0,-37758000.0,-354424000.0,101797000.0,166600000.0,167126000.0,167126000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q2YTD,2016-01-01,2016-06-30,,-1.91,-1.91,0.04,242951000.0,-1.91,11698000.0,60727000.0,-171464000.0,,-318708000.0,-318708000.0,,-318708000.0,384315000.0,509100000.0,11936000.0,,41802000.0,-75890000.0,4947000.0,,2788000.0,86721000.0,396251000.0,36959000.0,75497000.0,451634000.0,-414675000.0,-75497000.0,-490172000.0,433210000.0,166600000.0,167126000.0,167126000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q2TTM,2015-07-01,2016-06-30,,-5.65,-5.65,0.12,524921000.0,-5.65,20193000.0,674699000.0,-470532000.0,,-941483000.0,-941483000.0,,-941483000.0,728149000.0,664588000.0,26626000.0,,-22919000.0,252426000.0,7681000.0,,11491000.0,176443000.0,754775000.0,162239000.0,181745000.0,1392509000.0,-1230270000.0,-181745000.0,-1412015000.0,917014000.0,166600000.0,167126000.0,167126000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q1,2016-01-01,2016-03-31,2017-04-24 17:02:06+00:00,-0.56,-0.56,0.02,120561000.0,-0.56,4913000.0,53668000.0,-41976000.0,,-93772000.0,-93772000.0,,-93772000.0,185875000.0,244505000.0,5887000.0,,16056000.0,86908000.0,1643000.0,,162000.0,40657000.0,191762000.0,139651000.0,37739000.0,237660000.0,-98009000.0,-37739000.0,-135748000.0,331413000.0,167500000.0,166803000.0,166803000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2016.0,Q1TTM,2015-04-01,2016-03-31,,-5.01,-5.01,0.14,554426000.0,-5.01,18433000.0,679970000.0,-403019000.0,,-835141000.0,-835141000.0,,-835141000.0,686718000.0,679385000.0,29819000.0,,-55947000.0,380433000.0,1468000.0,,9282000.0,186343000.0,716537000.0,343281000.0,187466000.0,1393975000.0,-1050694000.0,-187466000.0,-1238160000.0,1059818000.0,167500000.0,166803000.0,166803000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 17:06:51+00:00,1.34,1.34,0.08,624992000.0,1.34,53662000.0,333404000.0,-251026000.0,,333146000.0,333146000.0,,333146000.0,1115746000.0,2397680000.0,42882000.0,,-50915000.0,213350000.0,-23716000.0,,3770000.0,233406000.0,1158628000.0,1452402000.0,195679000.0,1174603000.0,277799000.0,-195679000.0,82120000.0,2611030000.0,248600000.0,245091000.0,245458000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q4,2017-10-01,2017-12-31,,0.89,0.89,0.02,162918000.0,0.89,7893000.0,217544000.0,-349080000.0,,221185000.0,221185000.0,,221185000.0,289352000.0,654008000.0,11757000.0,,-14077000.0,25024000.0,-207000.0,,-279000.0,80553000.0,301109000.0,377923000.0,51473000.0,454345000.0,-76422000.0,-51473000.0,-127895000.0,679032000.0,248600000.0,245091000.0,245458000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q3,2017-07-01,2017-09-30,2018-10-23 17:02:01+00:00,-0.52,-0.52,0.02,159749000.0,-0.52,22767000.0,106247000.0,-71992000.0,,-127700000.0,-127700000.0,,-127700000.0,288306000.0,570658000.0,11993000.0,,-9203000.0,-88426000.0,-102000.0,,-47000.0,53035000.0,300299000.0,181933000.0,49179000.0,332446000.0,-150513000.0,-49179000.0,-199692000.0,482232000.0,245600000.0,245244000.0,245244000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.45,0.45,0.06,462074000.0,0.45,45769000.0,115860000.0,98054000.0,,111961000.0,111961000.0,,111961000.0,826394000.0,1743672000.0,31125000.0,,-36838000.0,188326000.0,-23509000.0,,4049000.0,152853000.0,857519000.0,1074479000.0,144206000.0,720258000.0,354221000.0,-144206000.0,210015000.0,1931998000.0,245600000.0,245244000.0,245244000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q3TTM,2016-10-01,2017-09-30,,-0.16,-0.16,0.08,611736000.0,-0.16,59453000.0,122167000.0,2473000.0,,-48748000.0,-48748000.0,,-48748000.0,1067479000.0,2247251000.0,37915000.0,,-47851000.0,-61731000.0,-23979000.0,,4040000.0,209880000.0,1105394000.0,1080126000.0,190955000.0,935446000.0,144680000.0,-190955000.0,-46275000.0,2185520000.0,245600000.0,245244000.0,245244000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q2,2017-04-01,2017-06-30,2018-07-30 17:05:37+00:00,0.28,0.28,0.02,152504000.0,0.28,14498000.0,5193000.0,57651000.0,,69550000.0,69550000.0,,69550000.0,278867000.0,561916000.0,9969000.0,,-14466000.0,111195000.0,-807000.0,,-96000.0,52322000.0,288836000.0,384275000.0,47926000.0,209148000.0,175127000.0,-47926000.0,127201000.0,673111000.0,248400000.0,245177000.0,245335000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.97,0.97,0.04,302325000.0,0.97,23002000.0,9613000.0,170046000.0,,239661000.0,239661000.0,,239661000.0,538088000.0,1173014000.0,19132000.0,,-27635000.0,276752000.0,-23407000.0,,4096000.0,99818000.0,557220000.0,892546000.0,95027000.0,387812000.0,504734000.0,-95027000.0,409707000.0,1449766000.0,248400000.0,245177000.0,245335000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.13,0.13,0.08,583476000.0,0.13,43629000.0,22002000.0,60760000.0,,36981000.0,36981000.0,,36981000.0,984946000.0,2025244000.0,32639000.0,,-50284000.0,91251000.0,-21280000.0,,38014000.0,197869000.0,1017585000.0,1098910000.0,187743000.0,813426000.0,285484000.0,-187743000.0,97741000.0,2116495000.0,248400000.0,245177000.0,245335000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 17:11:05+00:00,0.69,0.69,0.02,149821000.0,0.69,8504000.0,4420000.0,112395000.0,,170111000.0,170111000.0,,170111000.0,259221000.0,611098000.0,9163000.0,,-13169000.0,165557000.0,-22600000.0,,4192000.0,47496000.0,268384000.0,508271000.0,47101000.0,178664000.0,329607000.0,-47101000.0,282506000.0,776655000.0,246500000.0,244652000.0,244803000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1.5,-1.5,0.08,553362000.0,-1.5,35916000.0,23868000.0,-126379000.0,,-257505000.0,-257505000.0,,-257505000.0,904519000.0,1727923000.0,28719000.0,,-10072000.0,-182742000.0,-17169000.0,,40736000.0,191611000.0,933238000.0,611943000.0,177575000.0,818252000.0,-206309000.0,-177575000.0,-383884000.0,1545181000.0,246500000.0,244652000.0,244803000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 17:06:51+00:00,-7.1,-7.1,0.08,635467000.0,-7.1,34117000.0,2178805000.0,-30489000.0,,-1746481000.0,-1746481000.0,,-1746481000.0,1753394000.0,3333837000.0,46149000.0,,-18631000.0,-51192000.0,10666000.0,,-373000.0,209812000.0,1799543000.0,1483102000.0,210209000.0,3049863000.0,-1566761000.0,-210209000.0,-1776970000.0,3282645000.0,246000000.0,246171000.0,246171000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q4,2019-10-01,2019-12-31,,-7.28,-7.28,0.02,130869000.0,-7.28,9350000.0,2289345000.0,-498859000.0,,-1805320000.0,-1805320000.0,,-1805320000.0,379835000.0,587113000.0,8963000.0,,960000.0,18491000.0,-407000.0,,6481000.0,42793000.0,388798000.0,216806000.0,41594000.0,2479391000.0,-2262585000.0,-41594000.0,-2304179000.0,605604000.0,248000000.0,247970000.0,247970000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 17:06:51+00:00,-6.92,-6.92,0.08,548843000.0,-6.92,36683000.0,2330976000.0,-500291000.0,,-1716297000.0,-1716297000.0,,-1716297000.0,1695465000.0,2600934000.0,37967000.0,,-15472000.0,226681000.0,30256000.0,,9506000.0,181109000.0,1733432000.0,1094183000.0,188870000.0,3121901000.0,-2027718000.0,-188870000.0,-2216588000.0,2827615000.0,248000000.0,247970000.0,247970000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 17:02:43+00:00,-0.11,-0.11,0.02,137751000.0,-0.11,11013000.0,16202000.0,-47219000.0,,-27581000.0,-27581000.0,,-27581000.0,411126000.0,547769000.0,7805000.0,,-8871000.0,74676000.0,36341000.0,,819000.0,41047000.0,418931000.0,203514000.0,44012000.0,234302000.0,-30788000.0,-44012000.0,-74800000.0,622445000.0,250700000.0,248082000.0,248082000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.36,0.36,0.06,417974000.0,0.36,27333000.0,41631000.0,-1432000.0,,89023000.0,89023000.0,,89023000.0,1315630000.0,2013821000.0,29004000.0,,-16432000.0,208190000.0,30663000.0,,3025000.0,138316000.0,1344634000.0,877377000.0,147276000.0,642510000.0,234867000.0,-147276000.0,87591000.0,2222011000.0,250700000.0,248082000.0,248082000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 17:02:07+00:00,0.46,0.46,0.02,141505000.0,0.46,8109000.0,12770000.0,40099000.0,,115185000.0,115185000.0,,115185000.0,436317000.0,656184000.0,9889000.0,,-11142000.0,195245000.0,-5867000.0,,2206000.0,50631000.0,446206000.0,405223000.0,51727000.0,198212000.0,207011000.0,-51727000.0,155284000.0,851429000.0,250400000.0,247770000.0,248436000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.47,0.47,0.04,280223000.0,0.47,16320000.0,25429000.0,45787000.0,,116604000.0,116604000.0,,116604000.0,904504000.0,1466052000.0,21199000.0,,-7561000.0,133514000.0,-5678000.0,,2206000.0,97269000.0,925703000.0,673863000.0,103264000.0,408208000.0,265655000.0,-103264000.0,162391000.0,1599566000.0,250400000.0,247770000.0,248436000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2019.0,Q1,2019-01-01,2019-03-31,2020-04-30 18:02:05+00:00,0.01,0.01,0.02,138718000.0,0.01,8211000.0,12659000.0,5688000.0,,1419000.0,1419000.0,,1419000.0,468187000.0,809868000.0,11310000.0,,3581000.0,-61731000.0,189000.0,,0.0,46638000.0,479497000.0,268640000.0,51537000.0,209996000.0,58644000.0,-51537000.0,7107000.0,748137000.0,141900000.0,247776000.0,249154000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2020.0,Q1TTM,2019-04-01,2020-03-31,,-6.35,-6.35,0.06,513111000.0,-6.35,35549000.0,2400730000.0,-455761000.0,,-1572741000.0,-1572741000.0,,-1572741000.0,1576702000.0,2251811000.0,35676000.0,,-27590000.0,521587000.0,-92032000.0,,11101000.0,176725000.0,1612378000.0,1161020000.0,171928000.0,3017594000.0,-1856574000.0,-171928000.0,-2028502000.0,2773398000.0,250000000.0,246218000.0,247684000.0
Range Resources Corp,RRC,H3Y3WLYCX0BTO1TRW162,315852,2020.0,Q1,2020-01-01,2020-03-31,2020-04-30 18:02:05+00:00,0.58,0.58,0.0,102986000.0,0.58,7077000.0,82413000.0,50218000.0,,144975000.0,144975000.0,,144975000.0,349424000.0,460745000.0,9019000.0,,-8537000.0,233175000.0,-122099000.0,,1595000.0,42254000.0,358443000.0,335477000.0,34595000.0,105689000.0,229788000.0,-34595000.0,195193000.0,693920000.0,250000000.0,246218000.0,247684000.0
