company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-29 17:14:06+00:00,0.0,,35776000.0,270257000.0,491190000.0,3038000.0,119169000.0,30738000.0,1132673000.0,583326000.0,-249232000.0,-836805000.0,1072382000.0,-249232000.0,-836805000.0,1072382000.0,-10617000.0,414972000.0,414972000.0,47051000.0,-23205000.0,-127269000.0,,-1175592000.0,,-1845495000.0,,,338787000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q1TTM,2013-04-01,2014-03-31,,,7596000.0,5551000.0,59246000.0,860104000.0,-40130000.0,130935000.0,53151000.0,7179990000.0,,3338035000.0,-5087765000.0,1681593000.0,3338035000.0,-5087765000.0,1681593000.0,-108267000.0,514573000.0,514573000.0,169795000.0,-10934000.0,-435241000.0,-1410000.0,-5659069000.0,,-3316399000.0,-132532000.0,,571304000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 17:18:16+00:00,0.0,,19094000.0,154497000.0,245763000.0,7238000.0,28997000.0,13795000.0,772673000.0,0.0,-152901000.0,-291056000.0,476582000.0,-152901000.0,-291056000.0,476582000.0,39863000.0,193313000.0,193313000.0,8509000.0,-22011000.0,-554000.0,,-429284000.0,,-916804000.0,,,138228000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:43:57+00:00,,6900000.0,,,1285300000.0,-29100000.0,3500000.0,2491000000.0,9057400000.0,1337900000.0,5593100000.0,-7741700000.0,2166900000.0,5593100000.0,-7741700000.0,2166900000.0,-10800000.0,672000000.0,672000000.0,199200000.0,-18600000.0,-795500000.0,,-8045200000.0,-728800000.0,-6479100000.0,0.0,,1032300000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q4,2015-10-01,2015-12-31,,5058895000.0,6900000.0,-130231000.0,-472079000.0,352328000.0,-31226000.0,-74706000.0,21349000.0,453989000.0,-46000.0,-39348000.0,-537423000.0,623285000.0,-39348000.0,-537423000.0,623285000.0,15288000.0,221588000.0,221588000.0,117175000.0,7265000.0,-221622000.0,,-4897604000.0,-728800000.0,-300283000.0,,,30086000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 16:58:39+00:00,-5058895000.0,,130231000.0,472079000.0,932972000.0,2126000.0,78206000.0,2469651000.0,8603411000.0,1337946000.0,5632448000.0,-7204277000.0,1543615000.0,5632448000.0,-7204277000.0,1543615000.0,-26088000.0,450412000.0,450412000.0,82025000.0,-25865000.0,-573878000.0,,-3147596000.0,,-6178817000.0,,,1002214000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q3TTM,2014-10-01,2015-09-30,,-5058895000.0,-4870000.0,77852000.0,33675000.0,1196518000.0,-26086000.0,218580000.0,2483989000.0,10104448000.0,1337946000.0,5959694000.0,-8050415000.0,2108598000.0,5959694000.0,-8050415000.0,2108598000.0,-8209000.0,632009000.0,632009000.0,66361000.0,-24754000.0,-724471000.0,,-4000765000.0,-974404000.0,-7158353000.0,,-59111000.0,1983649000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q3,2015-07-01,2015-09-30,,1521000.0,,100320000.0,180976000.0,341096000.0,-11847000.0,118993000.0,11960000.0,995805000.0,,642231000.0,-1124837000.0,507155000.0,642231000.0,-1124837000.0,507155000.0,12702000.0,97740000.0,97740000.0,-50674000.0,8802000.0,-213027000.0,,-1347103000.0,,-161309000.0,,,220745000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 17:06:57+00:00,-5060416000.0,,29911000.0,291103000.0,591876000.0,13973000.0,-40787000.0,2457691000.0,7607606000.0,1337946000.0,4990217000.0,-6079440000.0,1036460000.0,4990217000.0,-6079440000.0,1036460000.0,-38790000.0,352672000.0,352672000.0,132699000.0,-34667000.0,-360851000.0,,-1800493000.0,,-6017508000.0,,,781469000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q2TTM,2014-07-01,2015-06-30,,-5060416000.0,-4870000.0,-5865000.0,20846000.0,1104488000.0,-19599000.0,119540000.0,2489229000.0,10179847000.0,1337725000.0,5104858000.0,-7192183000.0,2098667000.0,5104858000.0,-7192183000.0,2098667000.0,-8257000.0,740899000.0,740899000.0,138610000.0,-101856000.0,-654226000.0,,-3050340000.0,-974404000.0,-8086750000.0,,-59111000.0,1877513000.0,15464000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q2,2015-04-01,2015-06-30,,-2397000.0,,15197000.0,92081000.0,328356000.0,24703000.0,-58119000.0,12195000.0,3957606000.0,-63000.0,230090000.0,-830021000.0,526530000.0,230090000.0,-830021000.0,526530000.0,-48698000.0,157180000.0,157180000.0,99113000.0,-11972000.0,-200939000.0,,-1536409000.0,,-3526737000.0,,,708785000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:45:21+00:00,-5058019000.0,,14714000.0,199022000.0,263520000.0,-10730000.0,17332000.0,2445496000.0,3650000000.0,1338009000.0,4760127000.0,-5249419000.0,509930000.0,4760127000.0,-5249419000.0,509930000.0,9908000.0,195492000.0,195492000.0,33586000.0,-22695000.0,-159912000.0,,-264084000.0,,-2490771000.0,,,72684000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2015.0,Q1TTM,2014-04-01,2015-03-31,,-5058019000.0,-4870000.0,-4380000.0,44525000.0,1021559000.0,-48502000.0,267831000.0,2493977000.0,6582241000.0,1921114000.0,4778437000.0,-6907911000.0,2167937000.0,4778437000.0,-6907911000.0,2167937000.0,-10039000.0,805378000.0,805378000.0,78039000.0,-91078000.0,-580002000.0,,-2260239000.0,-974404000.0,-5488704000.0,,-59111000.0,1369287000.0,15464000.0
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:46:19+00:00,,17700000.0,,,1525600000.0,-26500000.0,9300000.0,92500000.0,5683200000.0,,-99300000.0,-2102300000.0,2701700000.0,-99300000.0,-2102300000.0,2701700000.0,473600000.0,970400000.0,970400000.0,178700000.0,212000000.0,-993200000.0,,-1432900000.0,-682500000.0,-5093800000.0,0.0,,13100000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q4,2016-10-01,2016-12-31,,,17700000.0,-71868000.0,-516382000.0,388202000.0,-17216000.0,-76607000.0,15899000.0,846534000.0,,-126027000.0,-316098000.0,723269000.0,-126027000.0,-316098000.0,723269000.0,263928000.0,232894000.0,232894000.0,161080000.0,242123000.0,-260890000.0,,357761000.0,-682500000.0,-969693000.0,,,8641000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-31 16:46:37+00:00,,,71868000.0,516382000.0,1137398000.0,-9284000.0,85907000.0,76601000.0,4836666000.0,,26727000.0,-1786202000.0,1978431000.0,26727000.0,-1786202000.0,1978431000.0,209672000.0,737506000.0,737506000.0,17620000.0,-30123000.0,-732310000.0,,-1790661000.0,,-4124107000.0,0.0,,4459000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q3TTM,2015-10-01,2016-09-30,,5058895000.0,6900000.0,-58363000.0,44303000.0,1489726000.0,-40510000.0,11201000.0,97950000.0,5290655000.0,-46000.0,-12621000.0,-2323625000.0,2601716000.0,-12621000.0,-2323625000.0,2601716000.0,224960000.0,959094000.0,959094000.0,134795000.0,-22858000.0,-953932000.0,,-6688265000.0,-728800000.0,-4424390000.0,,,34545000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q3,2016-07-01,2016-09-30,,,,21455000.0,227502000.0,,-962000.0,,16240000.0,1201491000.0,,-303532000.0,-242801000.0,667115000.0,-303532000.0,-242801000.0,667115000.0,119820000.0,0.0,,,-6356000.0,-252183000.0,,-244659000.0,,-1262724000.0,,,1858000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 16:53:10+00:00,,,50413000.0,288880000.0,739399000.0,-8322000.0,18621000.0,60361000.0,3635175000.0,,330259000.0,-1543401000.0,1311316000.0,330259000.0,-1543401000.0,1311316000.0,89852000.0,473771000.0,473771000.0,85747000.0,-23767000.0,-480127000.0,,-1546002000.0,,-2861383000.0,0.0,,2601000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q2TTM,2015-07-01,2016-06-30,,5060416000.0,6900000.0,20502000.0,-2223000.0,1432823000.0,-51395000.0,62908000.0,93670000.0,5084969000.0,-46000.0,933142000.0,-3205661000.0,2441756000.0,933142000.0,-3205661000.0,2441756000.0,117842000.0,793099000.0,793099000.0,152248000.0,-7700000.0,-914776000.0,,-7790709000.0,-728800000.0,-3322975000.0,,,253432000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q2,2016-04-01,2016-06-30,,,,31045000.0,111306000.0,,-12107000.0,,60361000.0,2356208000.0,,696323000.0,-1357885000.0,747804000.0,696323000.0,-1357885000.0,747804000.0,74135000.0,0.0,,,-12750000.0,-243362000.0,,-1359302000.0,,-1464134000.0,,,1417000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:37:05+00:00,,,19368000.0,177574000.0,341634000.0,3785000.0,-71337000.0,,1278967000.0,,-366064000.0,-185516000.0,563512000.0,-366064000.0,-185516000.0,563512000.0,15717000.0,281307000.0,281307000.0,11908000.0,-11017000.0,-236765000.0,,-186700000.0,,-1397249000.0,0.0,,1184000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2016.0,Q1TTM,2015-04-01,2016-03-31,,5058019000.0,6900000.0,4654000.0,-21448000.0,1363414000.0,-14585000.0,-85169000.0,45504000.0,6686367000.0,-109000.0,466909000.0,-2677797000.0,2220482000.0,466909000.0,-2677797000.0,2220482000.0,-4991000.0,757815000.0,757815000.0,177522000.0,-6922000.0,-872353000.0,,-7967816000.0,-728800000.0,-5385578000.0,,,960800000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 16:10:15+00:00,,20000000.0,,,1715900000.0,6700000.0,-217100000.0,119700000.0,8033400000.0,,-113000000.0,-2800900000.0,2925600000.0,-113000000.0,-2800900000.0,2925600000.0,18400000.0,1225400000.0,1225400000.0,181400000.0,224300000.0,-1164400000.0,,-2012000000.0,-803600000.0,-6559700000.0,-766300000.0,,14700000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q4,2017-10-01,2017-12-31,,,20000000.0,-87700000.0,-584300000.0,466100000.0,700000.0,-23000000.0,14000000.0,3087000000.0,,500900000.0,-1290400000.0,789000000.0,500900000.0,-1290400000.0,789000000.0,200000.0,194800000.0,194800000.0,131100000.0,-12400000.0,-302400000.0,,-491400000.0,-803600000.0,-2188700000.0,-96600000.0,,4600000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:17:22+00:00,,,87700000.0,584300000.0,1249800000.0,6000000.0,-194100000.0,105700000.0,4946400000.0,,-613900000.0,-1510500000.0,2136600000.0,-613900000.0,-1510500000.0,2136600000.0,18200000.0,1030600000.0,1030600000.0,50300000.0,236700000.0,-862000000.0,,-1520600000.0,,-4371000000.0,-669700000.0,,10100000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q3TTM,2016-10-01,2017-09-30,,,17700000.0,15832000.0,67918000.0,1638002000.0,-11216000.0,-270707000.0,121599000.0,5792934000.0,,-739927000.0,-1826598000.0,2859869000.0,-739927000.0,-1826598000.0,2859869000.0,282128000.0,1263494000.0,1263494000.0,211380000.0,478823000.0,-1122890000.0,,-1162839000.0,-682500000.0,-5340693000.0,-669700000.0,,18741000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q3,2017-07-01,2017-09-30,,,,27300000.0,232300000.0,432300000.0,-3100000.0,-107300000.0,23100000.0,1158400000.0,,-323300000.0,-296000000.0,663800000.0,-323300000.0,-296000000.0,663800000.0,41400000.0,334700000.0,334700000.0,4100000.0,-500000.0,-293500000.0,,-291900000.0,,-1182500000.0,-28300000.0,,-4100000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 17:15:12+00:00,,,60400000.0,352000000.0,817500000.0,9100000.0,-86800000.0,82600000.0,3788000000.0,,-290600000.0,-1214500000.0,1472800000.0,-290600000.0,-1214500000.0,1472800000.0,-23200000.0,695900000.0,695900000.0,46200000.0,237200000.0,-568500000.0,,-1228700000.0,,-3188500000.0,-641400000.0,,14200000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q2TTM,2016-07-01,2017-06-30,,,17700000.0,9987000.0,63120000.0,1603701000.0,-9078000.0,-96121000.0,114739000.0,5836025000.0,,-720159000.0,-1773399000.0,2863184000.0,-720159000.0,-1773399000.0,2863184000.0,360548000.0,1192529000.0,1192529000.0,139153000.0,472967000.0,-1081573000.0,,-1115598000.0,-682500000.0,-5420917000.0,-641400000.0,,24699000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q2,2017-04-01,2017-06-30,,,,37300000.0,121000000.0,396400000.0,3100000.0,20000000.0,45700000.0,1791000000.0,,-448500000.0,-294200000.0,794600000.0,-448500000.0,-294200000.0,794600000.0,55000000.0,388500000.0,388500000.0,-10300000.0,-6400000.0,-291300000.0,,-282800000.0,,-1493300000.0,-494200000.0,,-11400000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 21:08:05+00:00,,,23100000.0,231000000.0,421100000.0,6000000.0,-106800000.0,36900000.0,1997000000.0,,157900000.0,-920300000.0,678200000.0,157900000.0,-920300000.0,678200000.0,-78200000.0,307400000.0,307400000.0,56500000.0,243600000.0,-277200000.0,,-945900000.0,,-1695200000.0,-147200000.0,,25600000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2017.0,Q1TTM,2016-04-01,2017-03-31,,,17700000.0,3732000.0,53426000.0,1605066000.0,-24285000.0,-26163000.0,129400000.0,6401233000.0,,424664000.0,-2837084000.0,2816388000.0,424664000.0,-2837084000.0,2816388000.0,379683000.0,996493000.0,996493000.0,223292000.0,466617000.0,-1033635000.0,,-2192100000.0,-682500000.0,-5391751000.0,-147200000.0,,37516000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 16:10:15+00:00,,22100000.0,,,2110800000.0,-41100000.0,-12200000.0,98900000.0,5848200000.0,,-607700000.0,-2749500000.0,3748300000.0,-607700000.0,-2749500000.0,3748300000.0,350000000.0,1264700000.0,1264700000.0,362900000.0,-77100000.0,-1356800000.0,,-3088500000.0,-913200000.0,-4888100000.0,-232800000.0,,1252200000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q4,2018-10-01,2018-12-31,,,22100000.0,-75300000.0,-640800000.0,765900000.0,16200000.0,-93000000.0,44800000.0,350000000.0,,-573400000.0,-694400000.0,1263200000.0,-573400000.0,-694400000.0,1263200000.0,11600000.0,292700000.0,292700000.0,275500000.0,5100000.0,-362800000.0,,63600000.0,-913200000.0,-558900000.0,-51600000.0,,155200000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-31 16:12:37+00:00,,0.0,75300000.0,640800000.0,1344900000.0,-57300000.0,80800000.0,54100000.0,5498200000.0,,-34300000.0,-2055100000.0,2485100000.0,-34300000.0,-2055100000.0,2485100000.0,338400000.0,972000000.0,972000000.0,87400000.0,-82200000.0,-994000000.0,,-3152100000.0,,-4329200000.0,-181200000.0,,1097000000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q3TTM,2017-10-01,2018-09-30,,,20000000.0,-12400000.0,56500000.0,1811000000.0,-56600000.0,57800000.0,68100000.0,8585200000.0,,466600000.0,-3345500000.0,3274100000.0,466600000.0,-3345500000.0,3274100000.0,338600000.0,1166800000.0,1166800000.0,218500000.0,-94600000.0,-1296400000.0,,-3643500000.0,-803600000.0,-6517900000.0,-277800000.0,,1101600000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q3,2018-07-01,2018-09-30,,,,30700000.0,258300000.0,448900000.0,4700000.0,-103500000.0,13900000.0,250000000.0,,-222700000.0,-212100000.0,753300000.0,-222700000.0,-212100000.0,753300000.0,323200000.0,377300000.0,377300000.0,30600000.0,7300000.0,-339500000.0,,-414600000.0,,-71800000.0,-82600000.0,,202500000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 16:09:27+00:00,,0.0,44600000.0,382500000.0,896000000.0,-62000000.0,184300000.0,40200000.0,5248200000.0,,188400000.0,-1843000000.0,1731800000.0,188400000.0,-1843000000.0,1731800000.0,15200000.0,594700000.0,594700000.0,56800000.0,-89500000.0,-654500000.0,,-2737500000.0,,-4257400000.0,-98600000.0,,894500000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q2TTM,2017-07-01,2018-06-30,,,20000000.0,-15800000.0,30500000.0,1794400000.0,-64400000.0,54000000.0,77300000.0,9493600000.0,,366000000.0,-3429400000.0,3184600000.0,366000000.0,-3429400000.0,3184600000.0,56800000.0,1124200000.0,1124200000.0,192000000.0,-102400000.0,-1250400000.0,,-3520800000.0,-803600000.0,-7628600000.0,-223500000.0,,895000000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q2,2018-04-01,2018-06-30,,,,19900000.0,153900000.0,449700000.0,-57500000.0,157900000.0,20200000.0,1499900000.0,,-628900000.0,-562400000.0,940000000.0,-628900000.0,-562400000.0,940000000.0,-308800000.0,314400000.0,314400000.0,18000000.0,-46600000.0,-331300000.0,,-1372900000.0,,-1672500000.0,-98600000.0,,810500000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:17:37+00:00,,0.0,24700000.0,228600000.0,446300000.0,-4500000.0,26400000.0,20000000.0,3748300000.0,,817300000.0,-1280600000.0,791800000.0,817300000.0,-1280600000.0,791800000.0,324000000.0,280300000.0,280300000.0,38800000.0,-42900000.0,-323200000.0,,-1364600000.0,,-2584900000.0,,,84000000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2018.0,Q1TTM,2017-04-01,2018-03-31,,,20000000.0,1600000.0,-2400000.0,1741100000.0,-3800000.0,-83900000.0,102800000.0,9784700000.0,,546400000.0,-3161200000.0,3039200000.0,546400000.0,-3161200000.0,3039200000.0,420600000.0,1198300000.0,1198300000.0,163700000.0,-62200000.0,-1210400000.0,,-2430700000.0,-803600000.0,-7449400000.0,-619100000.0,,73100000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:10:15+00:00,,25900000.0,,,1778400000.0,-13700000.0,-69400000.0,105500000.0,11926700000.0,,521700000.0,-3987500000.0,3735200000.0,521700000.0,-3987500000.0,3752600000.0,273100000.0,1916600000.0,1916600000.0,83700000.0,-629800000.0,-1614800000.0,,-3379700000.0,-991300000.0,-9246300000.0,-19600000.0,,383500000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-31 16:12:37+00:00,,440100000.0,111000000.0,621500000.0,1328600000.0,-40100000.0,-137200000.0,92700000.0,8159700000.0,,-1174600000.0,-1400800000.0,2755100000.0,-1174600000.0,-1400800000.0,2758900000.0,143400000.0,1347200000.0,1347200000.0,-223600000.0,-551400000.0,-1182200000.0,,-1779200000.0,,-7693400000.0,0.0,,378400000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q3TTM,2018-10-01,2019-09-30,,,462200000.0,35700000.0,-19300000.0,2094500000.0,-23900000.0,-230200000.0,137500000.0,8509700000.0,,-1748000000.0,-2095200000.0,4018300000.0,-1748000000.0,-2095200000.0,4022100000.0,155000000.0,1639900000.0,1639900000.0,51900000.0,-546300000.0,-1545000000.0,,-1715600000.0,-913200000.0,-8252300000.0,-51600000.0,,533600000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q3,2019-07-01,2019-09-30,,,141300000.0,33100000.0,202200000.0,442800000.0,-37600000.0,-116100000.0,36100000.0,710000000.0,,72800000.0,-810100000.0,933400000.0,72800000.0,-810100000.0,937200000.0,162300000.0,505300000.0,505300000.0,-39900000.0,-7000000.0,-407100000.0,,-819800000.0,,-259200000.0,,,9700000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 16:09:27+00:00,,298800000.0,77900000.0,419300000.0,885800000.0,-2500000.0,-21100000.0,56600000.0,7449700000.0,,-1247400000.0,-590700000.0,1821700000.0,-1247400000.0,-590700000.0,1821700000.0,-18900000.0,841900000.0,841900000.0,-183700000.0,-544400000.0,-775100000.0,,-959400000.0,,-7434200000.0,0.0,,368700000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q2TTM,2018-07-01,2019-06-30,,,320900000.0,33300000.0,36800000.0,2100600000.0,18400000.0,-217600000.0,115300000.0,8049700000.0,,-2043500000.0,-1497200000.0,3838200000.0,-2043500000.0,-1497200000.0,3838200000.0,315900000.0,1511900000.0,1511900000.0,122400000.0,-532000000.0,-1477400000.0,,-1310400000.0,-913200000.0,-8064900000.0,-134200000.0,,726400000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q2,2019-04-01,2019-06-30,,,298800000.0,41000000.0,170300000.0,448900000.0,14100000.0,58700000.0,29400000.0,3208100000.0,,-597000000.0,-267400000.0,1038200000.0,-597000000.0,-267400000.0,1036600000.0,186300000.0,434300000.0,434300000.0,-202500000.0,-28200000.0,-398000000.0,,-381200000.0,,-3408300000.0,,,113800000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:25:19+00:00,,,36900000.0,249000000.0,436900000.0,-16600000.0,-79800000.0,27200000.0,4241600000.0,,-650400000.0,-323300000.0,783500000.0,-650400000.0,-323300000.0,785100000.0,-205200000.0,407600000.0,407600000.0,18800000.0,-516200000.0,-377100000.0,,-578200000.0,,-4025900000.0,0.0,,254900000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2019.0,Q1TTM,2018-04-01,2019-03-31,,,22100000.0,12200000.0,20400000.0,2101400000.0,-53200000.0,-118400000.0,106100000.0,6341500000.0,,-2075400000.0,-1792200000.0,3740000000.0,-2075400000.0,-1792200000.0,3741600000.0,-179200000.0,1392000000.0,1392000000.0,342900000.0,-550400000.0,-1410700000.0,,-2302100000.0,-913200000.0,-6329100000.0,-232800000.0,,1423100000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:25:19+00:00,,,35100000.0,262000000.0,472300000.0,-118300000.0,-199600000.0,11100000.0,4888300000.0,,-606000000.0,-253400000.0,799000000.0,-606000000.0,-253400000.0,800000000.0,-177700000.0,418600000.0,418600000.0,107700000.0,-626100000.0,-454900000.0,,-263700000.0,,-4384700000.0,-39700000.0,,10300000.0,
American Tower Corp,AMT,5493006ORUSIL88JOE18,1053507,2020.0,Q1TTM,2019-04-01,2020-03-31,,,25900000.0,-1800000.0,13000000.0,1813800000.0,-115400000.0,-189200000.0,89400000.0,12573400000.0,,566100000.0,-3917600000.0,3750700000.0,566100000.0,-3917600000.0,3767500000.0,300600000.0,1927600000.0,1927600000.0,172600000.0,-739700000.0,-1692600000.0,,-3065200000.0,-991300000.0,-9605100000.0,-59300000.0,,138900000.0,
