company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2012.0,Q1,,2012-03-31,2012-04-24 14:55:53+00:00,400100000.0,186600000.0,-1900000.0,101800000.0,0.0,902700000.0,205100000.0,,,1585500000.0,74200000.0,120900000.0,5388000000.0,294500000.0,,,863400000.0,69500000.0,107900000.0,228400000.0,,1928800000.0,46400000.0,6254000000.0,2829600000.0,683900000.0,446500000.0,2835700000.0,3130200000.0,3123800000.0,6254000000.0,182100000.0,2677300000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2013.0,FY,,2013-12-31,2015-01-30 13:02:48+00:00,398600000.0,198300000.0,-2000000.0,429500000.0,0.0,943600000.0,131600000.0,,,1856900000.0,41100000.0,121300000.0,6356300000.0,306000000.0,,,1044600000.0,61700000.0,95600000.0,126700000.0,,2422900000.0,332000000.0,7435400000.0,3364500000.0,942400000.0,730600000.0,3370600000.0,3676600000.0,3758800000.0,7435400000.0,136700000.0,3028200000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2013.0,Q3,,2013-09-30,2013-10-18 11:31:41+00:00,403000000.0,211500000.0,-2100000.0,95900000.0,0.0,940400000.0,96700000.0,,,1728600000.0,53400000.0,135400000.0,6120400000.0,305400000.0,,,985400000.0,78200000.0,89500000.0,129500000.0,,2332900000.0,51800000.0,6881000000.0,3271200000.0,617700000.0,454800000.0,3277300000.0,3582700000.0,3298300000.0,6881000000.0,142900000.0,2843500000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2013.0,Q2,,2013-06-30,2013-07-19 13:26:35+00:00,356300000.0,199600000.0,-2100000.0,30000000.0,0.0,936300000.0,89100000.0,,,1765700000.0,49900000.0,139100000.0,6063500000.0,304800000.0,,,944300000.0,85900000.0,72800000.0,132000000.0,,2238200000.0,48300000.0,6729900000.0,3172400000.0,543700000.0,404600000.0,3178500000.0,3483300000.0,3246600000.0,6729900000.0,122700000.0,2842000000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2013.0,Q1,,2013-03-31,2013-04-22 13:50:18+00:00,356900000.0,202400000.0,-1800000.0,63700000.0,0.0,931700000.0,87700000.0,,,1431100000.0,69700000.0,140400000.0,5745700000.0,304500000.0,,,909400000.0,48800000.0,115100000.0,126500000.0,,2246600000.0,162500000.0,6473500000.0,3176500000.0,543000000.0,519400000.0,3182600000.0,3487100000.0,2986400000.0,6473500000.0,184800000.0,2467000000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2014.0,FY,,2014-12-31,2016-01-29 12:25:52+00:00,423900000.0,181600000.0,-3200000.0,348000000.0,0.0,950900000.0,,,,1826500000.0,36400000.0,111000000.0,7154700000.0,308600000.0,,,1056200000.0,77600000.0,67100000.0,130800000.0,,2801700000.0,474900000.0,7976400000.0,3749400000.0,718200000.0,898800000.0,3755500000.0,4064100000.0,3912300000.0,7976400000.0,103500000.0,3013500000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2014.0,Q3,,2014-09-30,2014-10-17 10:04:14+00:00,424100000.0,208500000.0,-2300000.0,285800000.0,0.0,950700000.0,115400000.0,,,1846100000.0,43300000.0,122800000.0,6909400000.0,307000000.0,,,1128000000.0,47800000.0,84000000.0,128900000.0,,2691600000.0,336800000.0,7817000000.0,3640000000.0,780300000.0,760900000.0,3646100000.0,3953100000.0,3863900000.0,7817000000.0,127300000.0,3103000000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2014.0,Q2,,2014-06-30,2014-07-18 10:52:25+00:00,383200000.0,213100000.0,-2000000.0,190200000.0,0.0,946500000.0,123300000.0,,,1852400000.0,38900000.0,125800000.0,6825800000.0,306700000.0,,,1097900000.0,55800000.0,77800000.0,129600000.0,,2584500000.0,345800000.0,7650700000.0,3529000000.0,708200000.0,729000000.0,3535100000.0,3841800000.0,3808900000.0,7650700000.0,116700000.0,3079900000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2014.0,Q1,,2014-03-31,2014-04-16 18:04:34+00:00,374400000.0,195600000.0,-2000000.0,167500000.0,0.0,943300000.0,125600000.0,,,1857300000.0,40800000.0,131800000.0,6540900000.0,306300000.0,,,1067400000.0,71200000.0,87600000.0,122700000.0,,2485600000.0,199900000.0,7361000000.0,3426900000.0,691700000.0,574300000.0,3433000000.0,3739300000.0,3621700000.0,7361000000.0,128400000.0,3047400000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,FY,,2015-12-31,2017-01-27 10:57:51+00:00,401500000.0,171900000.0,-4700000.0,136600000.0,,948200000.0,,,,2045000000.0,34700000.0,137900000.0,7705400000.0,310400000.0,,,1191100000.0,90600000.0,63900000.0,122600000.0,,2964700000.0,356100000.0,8341000000.0,3908200000.0,537000000.0,757600000.0,3914300000.0,4224700000.0,4116300000.0,8341000000.0,98600000.0,3358700000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q3,,2015-09-30,2015-10-16 11:00:50+00:00,440100000.0,196300000.0,-4600000.0,116600000.0,0.0,959800000.0,69800000.0,,,2319500000.0,40000000.0,127700000.0,7616500000.0,309700000.0,,,1210400000.0,71100000.0,84500000.0,142900000.0,,2913300000.0,25300000.0,8322500000.0,3868500000.0,581500000.0,465400000.0,3874600000.0,4184300000.0,4138200000.0,8322500000.0,124500000.0,3672800000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q2,,2015-06-30,2015-07-17 12:13:44+00:00,384100000.0,195300000.0,-3800000.0,50900000.0,0.0,963200000.0,71200000.0,,,1828500000.0,36600000.0,134100000.0,7419100000.0,309400000.0,,,1179400000.0,72000000.0,73100000.0,145700000.0,,2922600000.0,317100000.0,8052300000.0,3882000000.0,523500000.0,701200000.0,3888100000.0,4197500000.0,3854800000.0,8052300000.0,109700000.0,3153600000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q1,,2015-03-31,2015-04-21 10:44:44+00:00,390300000.0,204400000.0,-3600000.0,38400000.0,0.0,961000000.0,83800000.0,,,1833600000.0,40100000.0,127300000.0,7306000000.0,309000000.0,,,1164700000.0,61500000.0,79100000.0,145400000.0,,2866000000.0,268100000.0,7940600000.0,3823400000.0,515400000.0,658400000.0,3829500000.0,4138500000.0,3802100000.0,7940600000.0,119200000.0,3143700000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,FY,,2016-12-31,2018-01-26 16:56:39+00:00,537700000.0,191000000.0,-6200000.0,170600000.0,,955900000.0,,,,2271500000.0,32900000.0,152600000.0,8069700000.0,314600000.0,,,1289300000.0,133800000.0,66900000.0,107800000.0,,3134100000.0,206700000.0,8817500000.0,4083800000.0,648000000.0,744400000.0,4089900000.0,4404500000.0,4413000000.0,8817500000.0,99800000.0,3668600000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q3,,2016-09-30,2016-10-18 11:27:13+00:00,477000000.0,193700000.0,-5700000.0,293100000.0,,954900000.0,,,,2275700000.0,37900000.0,146000000.0,7951400000.0,313900000.0,,,1308000000.0,136200000.0,71200000.0,107900000.0,,3116600000.0,275100000.0,8829500000.0,4065800000.0,769000000.0,752100000.0,4071900000.0,4385800000.0,4443700000.0,8829500000.0,109100000.0,3691600000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q2,,2016-06-30,2016-07-19 11:23:59+00:00,405200000.0,176900000.0,-5400000.0,293600000.0,,951400000.0,,,,2281800000.0,34700000.0,141200000.0,7847800000.0,311100000.0,,,1268700000.0,112100000.0,71100000.0,114500000.0,,3068500000.0,275500000.0,8677400000.0,4014500000.0,723800000.0,680700000.0,4020600000.0,4331700000.0,4345700000.0,8677400000.0,105800000.0,3665000000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q1,,2016-03-31,2016-04-19 10:50:40+00:00,350900000.0,175400000.0,-4800000.0,39200000.0,0.0,948600000.0,,,,2038800000.0,38200000.0,141100000.0,7757100000.0,310700000.0,,,1228000000.0,95800000.0,69200000.0,116400000.0,,2991500000.0,329800000.0,8316000000.0,3935300000.0,451500000.0,680700000.0,3941400000.0,4252100000.0,4063900000.0,8316000000.0,107400000.0,3383200000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,FY,,2017-12-31,2019-01-25 16:59:10+00:00,587800000.0,237800000.0,-12900000.0,134100000.0,,944300000.0,,,,2235500000.0,44600000.0,150800000.0,8403800000.0,316500000.0,138900000.0,,987200000.0,157400000.0,70200000.0,,,3611400000.0,383900000.0,9198700000.0,4542800000.0,680100000.0,971700000.0,4548900000.0,4865400000.0,4333300000.0,9198700000.0,114800000.0,3361600000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q3,,2017-09-30,2017-10-20 12:15:07+00:00,528400000.0,237200000.0,-7900000.0,88400000.0,,931500000.0,,,,2238400000.0,51900000.0,151200000.0,8335600000.0,315800000.0,,,1432300000.0,163700000.0,72300000.0,98400000.0,,3160900000.0,396400000.0,9100300000.0,4084500000.0,640500000.0,924800000.0,4090600000.0,4406400000.0,4693900000.0,9100300000.0,124200000.0,3769100000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q2,,2017-06-30,2017-07-21 11:02:38+00:00,476300000.0,232900000.0,-7200000.0,166300000.0,,955700000.0,,,,2243600000.0,36200000.0,155400000.0,8247300000.0,315200000.0,,,1385400000.0,156800000.0,72700000.0,109500000.0,,3238000000.0,345000000.0,9067600000.0,4186500000.0,711400000.0,821300000.0,4192600000.0,4507800000.0,4559800000.0,9067600000.0,108900000.0,3738500000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q1,,2017-03-31,2017-04-21 11:03:20+00:00,415800000.0,208500000.0,-5400000.0,123100000.0,,956400000.0,,,,2263600000.0,38000000.0,154900000.0,8132500000.0,314900000.0,,,1331700000.0,146500000.0,74700000.0,105800000.0,,3196900000.0,292400000.0,8878200000.0,4147900000.0,633000000.0,708200000.0,4154000000.0,4468900000.0,4409300000.0,8878200000.0,112700000.0,3701100000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,FY,,2018-12-31,2020-01-24 15:32:02+00:00,436900000.0,301200000.0,-10900000.0,100500000.0,,947600000.0,,8691100000.0,,2679300000.0,44900000.0,160300000.0,8691100000.0,319700000.0,130900000.0,,1079900000.0,73400000.0,98400000.0,0.0,,3870600000.0,10100000.0,9469800000.0,4807300000.0,635400000.0,447000000.0,4813000000.0,5132700000.0,4337100000.0,9469800000.0,143300000.0,3890100000.0,5700000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q3,,2018-09-30,2018-10-19 11:36:31+00:00,455400000.0,272000000.0,-3400000.0,107100000.0,,950900000.0,,,,2680700000.0,46500000.0,155200000.0,8644500000.0,319000000.0,102500000.0,,1069200000.0,81600000.0,102200000.0,,,3818400000.0,10500000.0,9409100000.0,4765900000.0,615900000.0,465900000.0,4771800000.0,5090800000.0,4318300000.0,9409100000.0,148700000.0,3852400000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q2,,2018-06-30,2018-07-20 11:17:26+00:00,430100000.0,250000000.0,-7600000.0,61100000.0,,947400000.0,,,,2682300000.0,45600000.0,154000000.0,8595700000.0,318600000.0,122900000.0,,1020800000.0,62700000.0,94000000.0,,,3731700000.0,10800000.0,9263100000.0,4671500000.0,527800000.0,440900000.0,4677600000.0,4996200000.0,4266900000.0,9263100000.0,139600000.0,3826000000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q1,,2018-03-31,2018-04-20 13:35:54+00:00,445000000.0,271200000.0,-7900000.0,47000000.0,,946100000.0,,,,2230200000.0,46500000.0,160800000.0,8430600000.0,316900000.0,130000000.0,,1012700000.0,86900000.0,85100000.0,,,3670200000.0,378800000.0,9128100000.0,4608400000.0,565900000.0,823800000.0,4614500000.0,4931400000.0,4196700000.0,9128100000.0,131600000.0,3372900000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,FY,,2019-12-31,2020-07-17 14:23:21+00:00,473300000.0,274200000.0,-29100000.0,148800000.0,,844700000.0,,8806300000.0,,3228000000.0,47600000.0,150600000.0,8806300000.0,323400000.0,107900000.0,,1128000000.0,155000000.0,204300000.0,85700000.0,,3601300000.0,18000000.0,9786800000.0,4416900000.0,728600000.0,491300000.0,4422500000.0,4745900000.0,5040900000.0,9786800000.0,251900000.0,4549600000.0,5600000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q3,,2019-09-30,2019-10-18 12:30:54+00:00,497400000.0,273400000.0,-30600000.0,61600000.0,,948300000.0,,,,2394800000.0,53500000.0,161800000.0,8803800000.0,322700000.0,126700000.0,,1100400000.0,117100000.0,227200000.0,93100000.0,,3951200000.0,288800000.0,9698400000.0,4868900000.0,613900000.0,786200000.0,4874500000.0,5197200000.0,4501200000.0,9698400000.0,280700000.0,3715000000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q2,,2019-06-30,2019-07-19 11:43:30+00:00,483400000.0,296300000.0,-23300000.0,47600000.0,,948100000.0,,,,2401400000.0,48000000.0,154500000.0,8744600000.0,322300000.0,126000000.0,,1088100000.0,111300000.0,235800000.0,103800000.0,,3898800000.0,283900000.0,9638100000.0,4823600000.0,609700000.0,767300000.0,4829200000.0,5151500000.0,4486600000.0,9638100000.0,283800000.0,3719300000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q1,,2019-03-31,2019-04-17 14:22:28+00:00,470900000.0,277900000.0,-15800000.0,92700000.0,,947100000.0,,,,2677600000.0,47800000.0,166200000.0,8694300000.0,321900000.0,138700000.0,,1085200000.0,117600000.0,241200000.0,105600000.0,,3891100000.0,9700000.0,9637700000.0,4822400000.0,654400000.0,480600000.0,4828100000.0,5150000000.0,4487700000.0,9637700000.0,289000000.0,4007100000.0,
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2020.0,Q2,,2020-06-30,2020-07-17 14:23:21+00:00,440600000.0,222800000.0,-19600000.0,620100000.0,,923800000.0,,8947400000.0,,3765400000.0,44000000.0,131200000.0,8947400000.0,324500000.0,102300000.0,,1165200000.0,142100000.0,180500000.0,53300000.0,,3510700000.0,16300000.0,10288100000.0,4414900000.0,1116200000.0,456900000.0,4420500000.0,4745000000.0,5543100000.0,10288100000.0,224500000.0,5086200000.0,5600000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2020.0,Q1,,2020-03-31,2020-04-17 13:46:55+00:00,453600000.0,269800000.0,-25500000.0,91000000.0,,926000000.0,,,,3227000000.0,45900000.0,143600000.0,8924000000.0,323900000.0,105400000.0,,1149200000.0,117500000.0,173900000.0,51400000.0,,3532000000.0,17100000.0,9765700000.0,4432500000.0,621900000.0,470700000.0,4438100000.0,4762000000.0,5003700000.0,9765700000.0,219800000.0,4533000000.0,5600000.0
