company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.1,3.1,0.93,232100000.0,3.09,193000000.0,343100000.0,343100000.0,341100000.0,1800000.0,998200000.0,2423900000.0,-17200000.0,220500000.0,29900000.0,200000.0,,207500000.0,998200000.0,1425700000.0,201400000.0,19000000.0,690000000.0,735700000.0,-199600000.0,536100000.0,2423900000.0,110100000.0,110086000.0,110403000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2014.0,Q1,2014-01-01,2014-03-31,2015-04-21 10:44:44+00:00,0.85,0.85,0.28,61900000.0,0.85,49000000.0,94000000.0,94000000.0,93600000.0,300000.0,246200000.0,607400000.0,2600000.0,55200000.0,29900000.0,100000.0,,54200000.0,246200000.0,361200000.0,25300000.0,5700000.0,201200000.0,160000000.0,-17000000.0,143000000.0,607400000.0,110100000.0,110086000.0,110403000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,FY,2015-01-01,2015-12-31,2018-01-26 16:56:39+00:00,4.41,4.41,1.32,284600000.0,4.4,187300000.0,485300000.0,485300000.0,483300000.0,1800000.0,868500000.0,2418800000.0,-60000000.0,223000000.0,9600000.0,200000.0,,229300000.0,868500000.0,1550300000.0,89500000.0,18300000.0,746500000.0,803800000.0,-131200000.0,672600000.0,2418800000.0,109600000.0,109709000.0,109915000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q4,2015-10-01,2015-12-31,,1.29,1.29,0.33,73900000.0,1.28,46700000.0,140000000.0,140000000.0,139300000.0,700000.0,203000000.0,598000000.0,-4800000.0,50900000.0,,,,51300000.0,203000000.0,395000000.0,31300000.0,3900000.0,176100000.0,218900000.0,-32200000.0,186700000.0,598000000.0,109600000.0,109709000.0,109915000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q3,2015-07-01,2015-09-30,2016-10-18 11:27:13+00:00,1.2,1.2,0.33,71400000.0,1.2,40000000.0,131900000.0,131900000.0,131500000.0,300000.0,222400000.0,631900000.0,-31100000.0,57000000.0,0.0,100000.0,,61200000.0,222400000.0,409500000.0,21900000.0,5000000.0,189600000.0,219900000.0,-48000000.0,171900000.0,631900000.0,109600000.0,109692000.0,109901000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.12,3.12,0.99,210700000.0,3.12,140600000.0,345300000.0,345300000.0,344000000.0,1100000.0,665500000.0,1820800000.0,-55200000.0,172100000.0,9600000.0,200000.0,,178000000.0,665500000.0,1155300000.0,58200000.0,14400000.0,570400000.0,584900000.0,-99000000.0,485900000.0,1820800000.0,109600000.0,109692000.0,109901000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.4,4.4,1.27,278000000.0,4.39,169100000.0,487000000.0,487000000.0,485000000.0,1800000.0,913400000.0,2463300000.0,-85100000.0,234100000.0,9600000.0,200000.0,,229400000.0,913400000.0,1549900000.0,76500000.0,18900000.0,751100000.0,798800000.0,-142700000.0,656100000.0,2463300000.0,109600000.0,109692000.0,109901000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q2,2015-04-01,2015-06-30,2016-07-19 11:23:59+00:00,1.01,1.01,0.33,70800000.0,1.01,50200000.0,112200000.0,112200000.0,111800000.0,400000.0,215400000.0,585800000.0,-11700000.0,57000000.0,0.0,0.0,,55800000.0,215400000.0,370400000.0,17700000.0,5000000.0,183600000.0,186800000.0,-24400000.0,162400000.0,585800000.0,110700000.0,110334000.0,110515000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.92,1.92,0.66,139300000.0,1.92,100600000.0,213400000.0,213400000.0,212500000.0,800000.0,443100000.0,1188900000.0,-24100000.0,115100000.0,9600000.0,100000.0,,116800000.0,443100000.0,745800000.0,36300000.0,9400000.0,380800000.0,365000000.0,-51000000.0,314000000.0,1188900000.0,110700000.0,110334000.0,110515000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.45,4.45,1.22,271600000.0,4.44,194300000.0,493500000.0,493500000.0,491500000.0,1800000.0,953800000.0,2508900000.0,-66900000.0,241300000.0,9600000.0,200000.0,,224300000.0,953800000.0,1555100000.0,72500000.0,18900000.0,746800000.0,808300000.0,-120500000.0,687800000.0,2508900000.0,110700000.0,110334000.0,110515000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q1,2015-01-01,2015-03-31,2016-04-19 10:50:40+00:00,0.91,0.91,0.33,68500000.0,0.91,50400000.0,101200000.0,101200000.0,100700000.0,400000.0,227700000.0,603100000.0,-12400000.0,58100000.0,9600000.0,100000.0,,61000000.0,227700000.0,375400000.0,18600000.0,4400000.0,197200000.0,178200000.0,-26600000.0,151600000.0,603100000.0,110700000.0,110309000.0,110527000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2015.0,Q1TTM,2014-04-01,2015-03-31,,4.62,4.62,1.17,264700000.0,4.61,210200000.0,511500000.0,511500000.0,509500000.0,1800000.0,991100000.0,2572800000.0,-52700000.0,248100000.0,18000000.0,200000.0,,223600000.0,991100000.0,1581700000.0,72700000.0,19800000.0,754400000.0,827300000.0,-105600000.0,721700000.0,2572800000.0,110700000.0,110309000.0,110527000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,FY,2016-01-01,2016-12-31,2019-01-25 16:59:10+00:00,4.44,4.44,1.32,305000000.0,4.43,182800000.0,479900000.0,479900000.0,477900000.0,1800000.0,836200000.0,2334200000.0,-72700000.0,145700000.0,0.0,200000.0,,228800000.0,836200000.0,1498000000.0,97700000.0,14600000.0,679500000.0,818500000.0,-155800000.0,662700000.0,2334200000.0,107600000.0,107560000.0,107761000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q4,2016-10-01,2016-12-31,,1.2,1.2,0.33,78100000.0,1.21,35400000.0,130300000.0,130300000.0,129600000.0,700000.0,217300000.0,598500000.0,-24900000.0,36200000.0,,,,56000000.0,217300000.0,381200000.0,24500000.0,4200000.0,170300000.0,210900000.0,-45200000.0,165700000.0,598500000.0,107600000.0,107560000.0,107761000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q3,2016-07-01,2016-09-30,2017-10-20 12:15:07+00:00,1.12,1.12,0.33,76900000.0,1.12,37300000.0,121000000.0,121000000.0,120500000.0,400000.0,227500000.0,604500000.0,-19800000.0,38900000.0,,100000.0,,61400000.0,227500000.0,377000000.0,25200000.0,3500000.0,177200000.0,199800000.0,-41500000.0,158300000.0,604500000.0,107600000.0,107621000.0,107812000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.24,3.24,0.99,226900000.0,3.22,147400000.0,349600000.0,349600000.0,348300000.0,1100000.0,618900000.0,1735700000.0,-47800000.0,109500000.0,,200000.0,,172800000.0,618900000.0,1116800000.0,73200000.0,10400000.0,509200000.0,607600000.0,-110600000.0,497000000.0,1735700000.0,107600000.0,107621000.0,107812000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.53,4.53,1.32,300800000.0,4.5,194100000.0,489600000.0,489600000.0,487600000.0,1800000.0,821900000.0,2333700000.0,-52600000.0,160400000.0,,200000.0,,224100000.0,821900000.0,1511800000.0,104500000.0,14300000.0,685300000.0,826500000.0,-142800000.0,683700000.0,2333700000.0,107600000.0,107621000.0,107812000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q2,2016-04-01,2016-06-30,2017-07-21 11:02:38+00:00,1.12,1.12,0.33,75700000.0,1.11,53300000.0,120500000.0,120500000.0,120100000.0,400000.0,197800000.0,568500000.0,-24700000.0,19700000.0,,0.0,,55400000.0,197800000.0,370700000.0,24400000.0,3000000.0,150800000.0,219900000.0,-46100000.0,173800000.0,568500000.0,107200000.0,107720000.0,107907000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.12,2.12,0.66,150000000.0,2.1,110100000.0,228600000.0,228600000.0,227800000.0,700000.0,391400000.0,1131200000.0,-28000000.0,70600000.0,,100000.0,,111400000.0,391400000.0,739800000.0,48000000.0,6900000.0,332000000.0,407800000.0,-69100000.0,338700000.0,1131200000.0,107200000.0,107720000.0,107907000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.61,4.61,1.32,295300000.0,4.58,196800000.0,500500000.0,500500000.0,498600000.0,1700000.0,816800000.0,2361100000.0,-63900000.0,178500000.0,,200000.0,,223900000.0,816800000.0,1544300000.0,101200000.0,15800000.0,697700000.0,846600000.0,-149300000.0,697300000.0,2361100000.0,107200000.0,107720000.0,107907000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q1,2016-01-01,2016-03-31,2017-04-21 11:03:20+00:00,1.0,1.0,0.33,74300000.0,0.99,56800000.0,108100000.0,108100000.0,107700000.0,300000.0,193600000.0,562700000.0,-3300000.0,50900000.0,,100000.0,,56000000.0,193600000.0,369100000.0,23600000.0,3900000.0,181200000.0,187900000.0,-23000000.0,164900000.0,562700000.0,107700000.0,108057000.0,108275000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.5,4.5,1.32,290400000.0,4.48,193700000.0,492200000.0,492200000.0,490300000.0,1700000.0,834400000.0,2378400000.0,-50900000.0,215800000.0,,200000.0,,224300000.0,834400000.0,1544000000.0,94500000.0,17800000.0,730500000.0,813500000.0,-127600000.0,685900000.0,2378400000.0,107700000.0,108057000.0,108275000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,FY,2017-01-01,2017-12-31,2020-01-24 15:32:02+00:00,9.18,9.18,1.38,320900000.0,9.16,-89600000.0,963900000.0,963900000.0,961800000.0,1900000.0,895000000.0,2582900000.0,41400000.0,193700000.0,0.0,200000.0,0.0,251700000.0,895000000.0,1687900000.0,100200000.0,11500000.0,766300000.0,921600000.0,-47300000.0,874300000.0,2582900000.0,104800000.0,104728000.0,105040000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q4,2017-10-01,2017-12-31,,5.29,5.29,0.36,79300000.0,5.28,-359200000.0,552400000.0,552400000.0,551700000.0,700000.0,195700000.0,660400000.0,-21100000.0,82800000.0,,,,64800000.0,195700000.0,464700000.0,25300000.0,1800000.0,226900000.0,237800000.0,-44600000.0,193200000.0,660400000.0,104800000.0,104728000.0,105040000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q3,2017-07-01,2017-09-30,2018-10-19 11:36:31+00:00,1.24,1.24,0.36,81900000.0,1.23,82000000.0,129900000.0,129900000.0,129200000.0,600000.0,240000000.0,656600000.0,500000.0,35200000.0,0.0,100000.0,,65700000.0,240000000.0,416600000.0,25200000.0,2800000.0,182800000.0,233800000.0,-21900000.0,211900000.0,656600000.0,104200000.0,104324000.0,104678000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.89,3.89,1.02,241600000.0,3.88,269600000.0,411500000.0,411500000.0,410100000.0,1200000.0,699300000.0,1922500000.0,62500000.0,110900000.0,,200000.0,,186900000.0,699300000.0,1223200000.0,74900000.0,9700000.0,539400000.0,683800000.0,-2700000.0,681100000.0,1922500000.0,104200000.0,104324000.0,104678000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q3TTM,2016-10-01,2017-09-30,,5.09,5.09,1.35,319700000.0,5.09,305000000.0,541800000.0,541800000.0,539700000.0,1900000.0,916600000.0,2521000000.0,37600000.0,147100000.0,,200000.0,,242900000.0,916600000.0,1604400000.0,99400000.0,13900000.0,709700000.0,894700000.0,-47900000.0,846800000.0,2521000000.0,104200000.0,104324000.0,104678000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q2,2017-04-01,2017-06-30,2018-07-20 11:17:26+00:00,1.27,1.27,0.33,80400000.0,1.27,96600000.0,134700000.0,134700000.0,134400000.0,300000.0,235300000.0,656400000.0,14100000.0,38600000.0,,0.0,,62800000.0,235300000.0,421100000.0,25000000.0,2900000.0,181800000.0,239300000.0,-8000000.0,231300000.0,656400000.0,105800000.0,105473000.0,105758000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.65,2.65,0.66,159700000.0,2.65,187600000.0,281600000.0,281600000.0,280900000.0,600000.0,459300000.0,1265900000.0,62000000.0,75700000.0,,100000.0,,121200000.0,459300000.0,806600000.0,49700000.0,6900000.0,356600000.0,450000000.0,19200000.0,469200000.0,1265900000.0,105800000.0,105473000.0,105758000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.97,4.97,1.32,314700000.0,4.98,260300000.0,532900000.0,532900000.0,531000000.0,1700000.0,904100000.0,2468900000.0,17300000.0,150800000.0,,200000.0,,238600000.0,904100000.0,1564800000.0,99400000.0,14600000.0,704100000.0,860700000.0,-67500000.0,793200000.0,2468900000.0,105800000.0,105473000.0,105758000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q1,2017-01-01,2017-03-31,2018-04-20 13:35:54+00:00,1.38,1.38,0.33,79300000.0,1.38,91000000.0,146900000.0,146900000.0,146500000.0,300000.0,224000000.0,609500000.0,47900000.0,37100000.0,,100000.0,,58400000.0,224000000.0,385500000.0,24700000.0,4000000.0,174800000.0,210700000.0,27200000.0,237900000.0,609500000.0,106200000.0,106111000.0,106326000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.82,4.82,1.32,310000000.0,4.82,217000000.0,518700000.0,518700000.0,516700000.0,1800000.0,866600000.0,2381000000.0,-21500000.0,131900000.0,,200000.0,,231200000.0,866600000.0,1514400000.0,98800000.0,14700000.0,673100000.0,841300000.0,-105600000.0,735700000.0,2381000000.0,106200000.0,106111000.0,106326000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,FY,2018-01-01,2018-12-31,2020-01-24 15:32:02+00:00,6.16,6.16,1.44,346700000.0,6.13,257500000.0,629400000.0,629400000.0,627200000.0,2000000.0,932300000.0,2714000000.0,10200000.0,200700000.0,-17900000.0,200000.0,0.0,265900000.0,932300000.0,1781700000.0,112200000.0,2600000.0,795400000.0,986300000.0,-99400000.0,886900000.0,2714000000.0,101800000.0,101852000.0,102270000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q4,2018-10-01,2018-12-31,,1.59,1.59,0.36,89600000.0,1.58,60300000.0,161800000.0,161800000.0,161100000.0,700000.0,238600000.0,694000000.0,-6900000.0,51500000.0,-8500000.0,,,66400000.0,238600000.0,455400000.0,28200000.0,800000.0,199000000.0,256400000.0,-34300000.0,222100000.0,694000000.0,101800000.0,101852000.0,102270000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q3,2018-07-01,2018-09-30,2019-10-18 12:30:54+00:00,1.71,1.71,0.36,87500000.0,1.7,73000000.0,174000000.0,174000000.0,173500000.0,400000.0,237300000.0,699000000.0,10100000.0,52600000.0,-9400000.0,100000.0,0.0,65600000.0,237300000.0,461700000.0,28300000.0,-200000.0,196300000.0,265400000.0,-18400000.0,247000000.0,699000000.0,101500000.0,101658000.0,102110000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.57,4.57,1.08,257100000.0,4.55,197200000.0,467600000.0,467600000.0,466100000.0,1300000.0,693700000.0,2020000000.0,17100000.0,149200000.0,-9400000.0,200000.0,,199500000.0,693700000.0,1326300000.0,84000000.0,1800000.0,596400000.0,729900000.0,-65100000.0,664800000.0,2020000000.0,101500000.0,101658000.0,102110000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q3TTM,2017-10-01,2018-09-30,,9.86,9.86,1.44,336400000.0,9.83,-162000000.0,1020000000.0,1020000000.0,1017800000.0,2000000.0,889400000.0,2680400000.0,-4000000.0,232000000.0,-9400000.0,200000.0,,264300000.0,889400000.0,1791000000.0,109300000.0,3600000.0,823300000.0,967700000.0,-109700000.0,858000000.0,2680400000.0,101500000.0,101658000.0,102110000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q2,2018-04-01,2018-06-30,2019-07-19 11:43:30+00:00,1.45,1.45,0.36,86300000.0,1.45,47400000.0,148700000.0,148700000.0,148200000.0,500000.0,230500000.0,682400000.0,-20500000.0,49500000.0,,0.0,0.0,70300000.0,230500000.0,451900000.0,30200000.0,1000000.0,206100000.0,245800000.0,-49700000.0,196100000.0,682400000.0,102200000.0,102092000.0,102492000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.86,2.86,0.72,169600000.0,2.85,124200000.0,293600000.0,293600000.0,292600000.0,900000.0,456400000.0,1321000000.0,7000000.0,96600000.0,,100000.0,,133900000.0,456400000.0,864600000.0,55700000.0,2000000.0,400100000.0,464500000.0,-46700000.0,417800000.0,1321000000.0,102200000.0,102092000.0,102492000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q2TTM,2017-07-01,2018-06-30,,9.39,9.39,1.44,330800000.0,9.36,-153000000.0,975900000.0,975900000.0,973500000.0,2200000.0,892100000.0,2638000000.0,-13600000.0,214600000.0,,200000.0,,264400000.0,892100000.0,1745900000.0,106200000.0,6600000.0,809800000.0,936100000.0,-113200000.0,822900000.0,2638000000.0,102200000.0,102092000.0,102492000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q1,2018-01-01,2018-03-31,2019-04-17 14:22:28+00:00,1.41,1.41,0.36,83300000.0,1.4,76800000.0,144900000.0,144900000.0,144400000.0,400000.0,225900000.0,638600000.0,27500000.0,47100000.0,,100000.0,0.0,63600000.0,225900000.0,412700000.0,25500000.0,1000000.0,194000000.0,218700000.0,3000000.0,221700000.0,638600000.0,102400000.0,102574000.0,102976000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2018.0,Q1TTM,2017-04-01,2018-03-31,,9.21,9.21,1.41,324900000.0,9.18,-103800000.0,961900000.0,961900000.0,959700000.0,2000000.0,896900000.0,2612000000.0,21000000.0,203700000.0,,200000.0,,256900000.0,896900000.0,1715100000.0,101000000.0,8500000.0,785500000.0,929600000.0,-71500000.0,858100000.0,2612000000.0,102400000.0,102574000.0,102976000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q4,2019-10-01,2019-12-31,,2.59,1.3,0.76,88000000.0,1.29,79600000.0,127900000.0,127900000.0,127200000.0,700000.0,334200000.0,729500000.0,6400000.0,-31400000.0,,,38300000.0,64400000.0,334200000.0,395300000.0,32300000.0,-2600000.0,159300000.0,236000000.0,-28500000.0,207500000.0,729500000.0,99400000.0,99316000.0,99747000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,FY,2019-01-01,2019-12-31,2020-01-24 15:32:02+00:00,5.42,5.42,1.48,350700000.0,5.4,247600000.0,540800000.0,540800000.0,538700000.0,1900000.0,978100000.0,2866000000.0,18100000.0,219200000.0,0.0,200000.0,168800000.0,262900000.0,978100000.0,1887900000.0,117000000.0,1000000.0,1001600000.0,886300000.0,-97900000.0,788400000.0,2866000000.0,99400000.0,99316000.0,99747000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.83,4.12,0.72,262700000.0,4.11,168000000.0,412900000.0,412900000.0,411500000.0,1200000.0,643900000.0,2136500000.0,11700000.0,250600000.0,,200000.0,130500000.0,198500000.0,643900000.0,1492600000.0,84700000.0,3600000.0,842300000.0,650300000.0,-69400000.0,580900000.0,2136500000.0,99500000.0,99296000.0,99699000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q3TTM,2018-10-01,2019-09-30,,4.42,5.71,1.08,352300000.0,5.69,228300000.0,574700000.0,574700000.0,572600000.0,1900000.0,882500000.0,2830500000.0,4800000.0,302100000.0,-8500000.0,200000.0,130500000.0,264900000.0,882500000.0,1948000000.0,112900000.0,4400000.0,1041300000.0,906700000.0,-103700000.0,803000000.0,2830500000.0,99500000.0,99296000.0,99699000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q3,2019-07-01,2019-09-30,2019-10-18 12:30:54+00:00,1.81,1.81,0.36,86500000.0,1.81,74200000.0,180600000.0,180600000.0,180100000.0,400000.0,247000000.0,747700000.0,-1400000.0,53400000.0,0.0,100000.0,12000000.0,66800000.0,247000000.0,500700000.0,27900000.0,2100000.0,218700000.0,282000000.0,-27200000.0,254800000.0,747700000.0,99500000.0,99296000.0,99699000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q2,2019-04-01,2019-06-30,2020-07-17 14:23:21+00:00,,1.29,,87700000.0,1.28,59100000.0,129100000.0,129100000.0,128700000.0,400000.0,154600000.0,714000000.0,8400000.0,144400000.0,,0.0,51000000.0,68300000.0,154600000.0,559400000.0,28000000.0,-200000.0,351400000.0,208000000.0,-19800000.0,188200000.0,714000000.0,,100028000.0,100422000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.02,2.31,0.36,176200000.0,2.3,93800000.0,232300000.0,232300000.0,231400000.0,800000.0,396900000.0,1388800000.0,13100000.0,197200000.0,,100000.0,118500000.0,131700000.0,396900000.0,991900000.0,56800000.0,1500000.0,623600000.0,368300000.0,-42200000.0,326100000.0,1388800000.0,,100028000.0,100422000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.32,5.61,1.08,353300000.0,5.58,227100000.0,568100000.0,568100000.0,566000000.0,1900000.0,872800000.0,2781800000.0,16300000.0,301300000.0,-17900000.0,200000.0,118500000.0,263700000.0,872800000.0,1909000000.0,113300000.0,2100000.0,1018900000.0,890100000.0,-94900000.0,795200000.0,2781800000.0,,100028000.0,100422000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q1,2019-01-01,2019-03-31,2020-04-17 13:46:55+00:00,1.02,1.02,0.36,88500000.0,1.02,34700000.0,103200000.0,103200000.0,102700000.0,400000.0,242300000.0,674800000.0,4700000.0,52800000.0,,100000.0,67500000.0,63400000.0,242300000.0,432500000.0,28800000.0,1700000.0,272200000.0,160300000.0,-22400000.0,137900000.0,674800000.0,100700000.0,100500000.0,100915000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.77,5.77,1.44,351900000.0,5.75,215400000.0,587700000.0,587700000.0,585500000.0,2000000.0,948700000.0,2750200000.0,-12600000.0,206400000.0,-17900000.0,200000.0,67500000.0,265700000.0,948700000.0,1801500000.0,115500000.0,3300000.0,873600000.0,927900000.0,-124800000.0,803100000.0,2750200000.0,100700000.0,100500000.0,100915000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2020.0,Q2YTD,2020-01-01,2020-06-30,,1.59,2.75,0.4,178700000.0,2.74,86000000.0,262600000.0,262600000.0,261400000.0,1100000.0,391600000.0,1279600000.0,-49500000.0,97900000.0,,100000.0,16500000.0,125700000.0,391600000.0,888000000.0,72300000.0,1200000.0,418800000.0,469200000.0,-120600000.0,348600000.0,1279600000.0,,94476000.0,94893000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2020.0,Q2TTM,2019-07-01,2020-06-30,,5.99,5.86,1.52,353200000.0,5.84,239800000.0,571100000.0,571100000.0,568700000.0,2200000.0,972800000.0,2756800000.0,-44500000.0,119900000.0,,200000.0,66800000.0,256900000.0,972800000.0,1784000000.0,132500000.0,700000.0,796800000.0,987200000.0,-176300000.0,810900000.0,2756800000.0,,94476000.0,94893000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2020.0,Q2,2020-04-01,2020-06-30,2020-07-17 14:23:21+00:00,,1.16,,89300000.0,1.16,40800000.0,110300000.0,110300000.0,109700000.0,600000.0,161400000.0,547900000.0,8600000.0,44600000.0,,0.0,10500000.0,61700000.0,161400000.0,386500000.0,38100000.0,200000.0,206100000.0,180400000.0,-29300000.0,151100000.0,547900000.0,,94476000.0,94893000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.99,5.99,1.52,351600000.0,5.96,258100000.0,589900000.0,589900000.0,587700000.0,2000000.0,966000000.0,2922900000.0,-44700000.0,219700000.0,,200000.0,107300000.0,263500000.0,966000000.0,1956900000.0,122400000.0,300000.0,942100000.0,1014800000.0,-166800000.0,848000000.0,2922900000.0,95400000.0,95662000.0,96171000.0
Kansas City Southern,KSU,5493008C12PZMWP3WY03,54480,2020.0,Q1,2020-01-01,2020-03-31,2020-04-17 13:46:55+00:00,1.59,1.59,0.4,89400000.0,1.58,45200000.0,152300000.0,152300000.0,151700000.0,500000.0,230200000.0,731700000.0,-58100000.0,53300000.0,,100000.0,6000000.0,64000000.0,230200000.0,501500000.0,34200000.0,1000000.0,212700000.0,288800000.0,-91300000.0,197500000.0,731700000.0,95400000.0,95662000.0,96171000.0
