company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,amortizationofdeferredpolicyacquisitioncosts,basicdilutedeps,basiceps,capitalizedleaseobligationinterestexpense,cashdividendspershare,currentandfuturebenefits,depositsinterestexpense,depreciationexpense,dilutedeps,extraordinaryincome,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,othergains,otherinterestexpense,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,policyacquisitioncosts,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q4,2015-10-01,2015-12-31,,,338275000.0,0.98,0.98,,0.5,,,,0.97,,-3277000.0,44444000.0,,13765000.0,,65789000.0,65789000.0,,65789000.0,,-13765000.0,,160498000.0,,,,,6500000.0,1075713000.0,382806000.0,,,1994759000.0,1009854000.0,,,,13765000.0,2420565000.0,2544563000.0,110233000.0,2530798000.0,,68100000.0,68163825.0,69017209.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 16:25:27+00:00,,341439000.0,-0.1,-0.1,,0.3,,,,-0.1,,707000.0,-25229000.0,,13779000.0,,-7022000.0,-7022000.0,,-7022000.0,,-13779000.0,,158919000.0,,,,,,956984000.0,317523000.0,,,2058421000.0,1254205000.0,,,,13779000.0,2553335000.0,2534863000.0,-32251000.0,2521084000.0,,70200000.0,67632920.0,67632920.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q3YTD,2015-01-01,2015-09-30,,,1064325000.0,1.1,1.1,,0.87,,,,1.08,,3277000.0,15156000.0,,41335000.0,,75811000.0,75811000.0,,75811000.0,,-41335000.0,,497502000.0,,,,,6500000.0,2848387000.0,920694000.0,,,6356241000.0,3732646000.0,,,,41335000.0,7648635000.0,7780937000.0,90967000.0,7739602000.0,,70200000.0,67632920.0,67632920.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q3TTM,2014-10-01,2015-09-30,,,1451803000.0,1.82,1.82,,1.14,,,,1.79,,3277000.0,55747000.0,,55113000.0,,125566000.0,125566000.0,,125566000.0,,-55113000.0,,662608000.0,,,,,4994000.0,3855482000.0,1237649000.0,,,8498378000.0,4856641000.0,,,,55113000.0,10167203000.0,10403629000.0,181313000.0,10348516000.0,,70200000.0,67632920.0,67632920.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q2,2015-04-01,2015-06-30,2016-08-02 16:10:58+00:00,,353883000.0,0.48,0.48,,0.3,,,,0.47,,,7236000.0,,13778000.0,,32789000.0,32789000.0,,32789000.0,,-13778000.0,,179785000.0,,,,,3242000.0,969494000.0,323609000.0,,,2138258000.0,1267714000.0,,,,13778000.0,2591091000.0,2644894000.0,40025000.0,2631116000.0,,68300000.0,68558472.0,69244399.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q2YTD,2015-01-01,2015-06-30,,,722886000.0,1.2,1.2,,0.57,,,,1.18,,2570000.0,40385000.0,,27556000.0,,82833000.0,82833000.0,,82833000.0,,-27556000.0,,338583000.0,,,,,6500000.0,1891403000.0,603171000.0,,,4297820000.0,2478441000.0,,,,27556000.0,5095300000.0,5246074000.0,123218000.0,5218518000.0,,68300000.0,68558472.0,69244399.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q2TTM,2014-07-01,2015-06-30,,,1497073000.0,3.86,3.86,,1.11,,,,3.81,,2570000.0,165430000.0,,55110000.0,,272885000.0,272885000.0,,272885000.0,,-55110000.0,,687087000.0,,,,,4994000.0,3852057000.0,1181407000.0,,,8697766000.0,4726129000.0,,,,55110000.0,10077829000.0,10571254000.0,438315000.0,10516144000.0,,68300000.0,68558472.0,69244399.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:09:36+00:00,,369003000.0,0.72,0.72,,0.27,,,,0.71,,2570000.0,33149000.0,,13778000.0,,50044000.0,50044000.0,,50044000.0,,-13778000.0,,158798000.0,,,,,3258000.0,921909000.0,279562000.0,,,2159562000.0,1210727000.0,,,,13778000.0,2504209000.0,2601180000.0,83193000.0,2587402000.0,,69500000.0,69770224.0,70757549.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2015.0,Q1TTM,2014-04-01,2015-03-31,,,1509779000.0,5.36,5.36,,1.08,,,,5.29,,2570000.0,208371000.0,,55108000.0,,383706000.0,383706000.0,,383706000.0,,-55108000.0,,684541000.0,,,,,1752000.0,3766899000.0,1116926000.0,,,8731242000.0,4608028000.0,,,,55108000.0,9887276000.0,10534461000.0,592077000.0,10479353000.0,,69500000.0,69770224.0,70757549.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:48:45+00:00,,1351300000.0,9.23,9.23,,2.03,,,,9.13,,6900000.0,283200000.0,,57600000.0,,565400000.0,565400000.0,,565400000.0,0.0,-57600000.0,,691400000.0,,,,,394500000.0,3442800000.0,1422500000.0,,0.0,5007300000.0,1808500000.0,,,,57600000.0,6609500000.0,7515700000.0,848600000.0,7458100000.0,,61300000.0,61261288.0,61934774.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q4,2016-10-01,2016-12-31,,,344000000.0,0.73,0.73,,-1.5,,,,0.72,,6200000.0,23300000.0,,13900000.0,,31300000.0,31300000.0,,31300000.0,,-13900000.0,,-222400000.0,,,,,394500000.0,888200000.0,388800000.0,,,1174700000.0,428700000.0,,,,13900000.0,1667100000.0,1735600000.0,54600000.0,1721700000.0,,61300000.0,61261288.0,61934774.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 16:38:07+00:00,,330300000.0,2.4,2.4,,0.5,,,,2.37,,0.0,76500000.0,,14000000.0,,144400000.0,144400000.0,,144400000.0,,-14000000.0,,271300000.0,,,,,,833700000.0,347700000.0,,,1215100000.0,435200000.0,,,,14000000.0,1599200000.0,1834100000.0,220900000.0,1820100000.0,,60200000.0,60262073.0,60828341.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q3YTD,2016-01-01,2016-09-30,,,1007300000.0,8.5,8.5,,1.5,,,,8.41,,700000.0,259900000.0,,43700000.0,,534100000.0,534100000.0,,534100000.0,,-43700000.0,,913800000.0,,,,,,2554600000.0,1033700000.0,,,3832600000.0,1379800000.0,,,,43700000.0,4942400000.0,5780100000.0,794000000.0,5736400000.0,,60200000.0,60262073.0,60828341.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q3TTM,2015-10-01,2016-09-30,,,1345575000.0,9.48,9.48,,2.0,,,,9.38,,-2577000.0,304344000.0,,57465000.0,,599889000.0,599889000.0,,599889000.0,,-57465000.0,,1074298000.0,,,,,6500000.0,3630313000.0,1416506000.0,,,5827359000.0,2389654000.0,,,,57465000.0,7362965000.0,8324663000.0,904233000.0,8267198000.0,,60200000.0,60262073.0,60828341.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 16:07:00+00:00,,342700000.0,2.72,2.72,,0.5,,,,2.7,,0.0,66200000.0,,15200000.0,,169300000.0,169300000.0,,169300000.0,,-15200000.0,,267200000.0,,,,,,803600000.0,328300000.0,,,1202300000.0,400800000.0,,,,15200000.0,1547100000.0,1797800000.0,235500000.0,1782600000.0,,62200000.0,62244778.0,62723292.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q2YTD,2016-01-01,2016-06-30,,,677000000.0,6.1,6.1,,1.0,,,,6.04,,700000.0,183400000.0,,29700000.0,,389700000.0,389700000.0,,389700000.0,,-29700000.0,,642500000.0,,,,,,1720900000.0,686000000.0,,,2617500000.0,944600000.0,,,,29700000.0,3343200000.0,3946000000.0,573100000.0,3916300000.0,,62200000.0,62244778.0,62723292.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q2TTM,2015-07-01,2016-06-30,,,1356714000.0,6.98,6.98,,1.8,,,,6.91,,-1870000.0,202615000.0,,57244000.0,,448467000.0,448467000.0,,448467000.0,,-57244000.0,,961917000.0,,,,,6500000.0,3753597000.0,1386329000.0,,,6670680000.0,3208659000.0,,,,57244000.0,8317100000.0,9025426000.0,651082000.0,8968182000.0,,62200000.0,62244778.0,62723292.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:04:31+00:00,,334300000.0,3.38,3.38,,0.5,,,,3.34,,700000.0,117200000.0,,14500000.0,,220400000.0,220400000.0,,220400000.0,,-14500000.0,,375300000.0,,,,,,917300000.0,357700000.0,,,1415200000.0,543800000.0,,,,14500000.0,1796100000.0,2148200000.0,337600000.0,2133700000.0,,65200000.0,65086935.0,65920546.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2016.0,Q1TTM,2015-04-01,2016-03-31,,,1367897000.0,4.74,4.74,,1.6,,,,4.68,,-1870000.0,143651000.0,,55822000.0,,311956000.0,311956000.0,,311956000.0,,-55822000.0,,874502000.0,,,,,9742000.0,3919491000.0,1381638000.0,,,7606638000.0,4075573000.0,,,,55822000.0,9361091000.0,9872520000.0,455607000.0,9816698000.0,,65200000.0,65086935.0,65920546.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 17:13:43+00:00,,1340000000.0,9.45,9.45,,2.15,,,,9.39,,900000.0,-75100000.0,,49500000.0,,519600000.0,519600000.0,,519600000.0,0.0,-49500000.0,,524800000.0,,,,,103900000.0,2710400000.0,1383100000.0,,0.0,4404100000.0,1870600000.0,,,,49500000.0,5921900000.0,6415900000.0,444500000.0,6366400000.0,,55000000.0,54986654.0,55311032.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q4,2017-10-01,2017-12-31,,,346300000.0,5.76,5.76,,-1.06,,,,5.75,,500000.0,-154600000.0,,12300000.0,,312900000.0,312900000.0,,312900000.0,,-12300000.0,,40900000.0,,,,,103900000.0,745700000.0,366900000.0,,,1165400000.0,414000000.0,,,,12300000.0,1506500000.0,1677100000.0,158300000.0,1664800000.0,,55000000.0,54986654.0,55311032.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q3,2017-07-01,2017-09-30,2018-11-08 16:38:23+00:00,,332500000.0,-1.05,-1.05,,,,,,-1.05,,,-50300000.0,,12200000.0,,-57300000.0,-57300000.0,,-57300000.0,,-12200000.0,,164200000.0,,,,,,667100000.0,349100000.0,,0.0,1073100000.0,682200000.0,,,,12200000.0,1681800000.0,1586400000.0,-107600000.0,1574200000.0,,54600000.0,54524874.0,54524874.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q3YTD,2017-01-01,2017-09-30,,,993700000.0,3.69,3.69,,1.06,,,,3.64,,400000.0,79500000.0,,37200000.0,,206700000.0,206700000.0,,206700000.0,,-37200000.0,,483900000.0,,,,,,1964700000.0,1016200000.0,,,3238700000.0,1456600000.0,,,,37200000.0,4415400000.0,4738800000.0,286200000.0,4701600000.0,,54600000.0,54524874.0,54524874.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q3TTM,2016-10-01,2017-09-30,,,1337700000.0,4.42,4.42,,-0.44,,,,4.36,,6600000.0,102800000.0,,51100000.0,,238000000.0,238000000.0,,238000000.0,,-51100000.0,,261500000.0,,,,,394500000.0,2852900000.0,1405000000.0,,,4413400000.0,1885300000.0,,,,51100000.0,6082500000.0,6474400000.0,340800000.0,6423300000.0,,54600000.0,54524874.0,54524874.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q2,2017-04-01,2017-06-30,2018-08-09 16:04:11+00:00,,346700000.0,2.18,2.18,,0.53,,,,2.16,,,58500000.0,,12400000.0,,120200000.0,120200000.0,,120200000.0,,-12400000.0,,158300000.0,,,,,,646300000.0,326900000.0,,0.0,1115300000.0,416400000.0,,,,12400000.0,1409400000.0,1600500000.0,178700000.0,1588100000.0,,55100000.0,55230367.0,55509898.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q2YTD,2017-01-01,2017-06-30,,,661200000.0,4.74,4.74,,1.06,,,,4.69,,400000.0,129800000.0,,25000000.0,,264000000.0,264000000.0,,264000000.0,,-25000000.0,,319700000.0,,,,,,1297600000.0,667100000.0,,,2165600000.0,774400000.0,,,,25000000.0,2733600000.0,3152400000.0,393800000.0,3127400000.0,,55100000.0,55230367.0,55509898.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q2TTM,2016-07-01,2017-06-30,,,1335500000.0,7.87,7.87,,0.06,,,,7.78,,6600000.0,229600000.0,,52900000.0,,439700000.0,439700000.0,,439700000.0,,-52900000.0,,368600000.0,,,,,394500000.0,3019500000.0,1403600000.0,,,4555400000.0,1638300000.0,,,,52900000.0,5999900000.0,6722100000.0,669300000.0,6669200000.0,,55100000.0,55230367.0,55509898.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 17:17:01+00:00,,314500000.0,2.56,2.56,,0.53,,,,2.53,,400000.0,71300000.0,,12600000.0,,143800000.0,143800000.0,,143800000.0,,-12600000.0,,161400000.0,,,,,,651300000.0,340200000.0,,,1050300000.0,358000000.0,,,,12600000.0,1324200000.0,1551900000.0,215100000.0,1539300000.0,,56200000.0,56201342.0,56756641.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2017.0,Q1TTM,2016-04-01,2017-03-31,,,1331500000.0,8.41,8.41,,0.03,,,,8.32,,6600000.0,237300000.0,,55700000.0,,488800000.0,488800000.0,,488800000.0,,-55700000.0,,477500000.0,,,,,394500000.0,3176800000.0,1405000000.0,,,4642400000.0,1622700000.0,,,,55700000.0,6137600000.0,6919400000.0,726100000.0,6863700000.0,,56200000.0,56201342.0,56756641.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 17:13:43+00:00,,2300800000.0,4.0,4.0,,2.28,,,,3.98,,,80900000.0,,100300000.0,,252600000.0,252600000.0,,236800000.0,1600000.0,-100300000.0,,536300000.0,,,,,56300000.0,2980400000.0,1308100000.0,,14200000.0,6156900000.0,2342600000.0,,,,100300000.0,7623800000.0,8057600000.0,333500000.0,7957300000.0,,59200000.0,59239608.0,59545524.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q4,2018-10-01,2018-12-31,,,740600000.0,0.16,0.16,,,,,,0.17,,,16300000.0,,26300000.0,,26600000.0,26600000.0,,20300000.0,1600000.0,-26300000.0,,88600000.0,,,,,56800000.0,750700000.0,331500000.0,,4700000.0,1840100000.0,756500000.0,,,,26300000.0,2247800000.0,2317000000.0,42900000.0,2290700000.0,,59200000.0,59239608.0,59545524.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 16:05:26+00:00,,750600000.0,0.76,0.76,,,,,,0.76,,,22800000.0,,26500000.0,,53000000.0,53000000.0,,48300000.0,0.0,-26500000.0,,159300000.0,,,,,-500000.0,736500000.0,257900000.0,,4700000.0,1853600000.0,680900000.0,,,,26500000.0,2168000000.0,2270300000.0,75800000.0,2243800000.0,,63600000.0,63621184.0,63800347.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q3YTD,2018-01-01,2018-09-30,,,1560200000.0,3.84,3.84,,,,,,3.81,,,64600000.0,,74000000.0,,226000000.0,226000000.0,,216500000.0,,-74000000.0,,447700000.0,,,,,-500000.0,2229700000.0,976600000.0,,9500000.0,4316800000.0,1586100000.0,,,,74000000.0,5376000000.0,5740600000.0,290600000.0,5666600000.0,,63600000.0,63621184.0,63800347.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1906500000.0,9.6,9.6,,-1.06,,,,9.56,,500000.0,-90000000.0,,86300000.0,,538900000.0,538900000.0,,529400000.0,,-86300000.0,,488600000.0,,,,,103400000.0,2975400000.0,1343500000.0,,9500000.0,5482200000.0,2000100000.0,,,,86300000.0,6882500000.0,7417700000.0,448900000.0,7331400000.0,,63600000.0,63621184.0,63800347.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 16:08:33+00:00,,463200000.0,1.09,1.09,,,,,,1.09,,,11300000.0,,26000000.0,,67000000.0,67000000.0,,62200000.0,0.0,-26000000.0,,139200000.0,,,,,0.0,773600000.0,354200000.0,,4800000.0,1338300000.0,490600000.0,,,,26000000.0,1727400000.0,1831700000.0,78300000.0,1805700000.0,,57100000.0,57060313.0,57264408.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q2YTD,2018-01-01,2018-06-30,,,809600000.0,3.08,3.08,,,,,,3.05,,,41800000.0,,47500000.0,,173000000.0,173000000.0,,168200000.0,,-47500000.0,,288400000.0,,,,,,1493200000.0,718700000.0,,4800000.0,2463200000.0,905200000.0,,,,47500000.0,3208000000.0,3470300000.0,214800000.0,3422800000.0,,57100000.0,57060313.0,57264408.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q2TTM,2017-07-01,2018-06-30,,,1488400000.0,7.79,7.79,,-1.06,,,,7.75,,500000.0,-163100000.0,,72000000.0,,428600000.0,428600000.0,,423800000.0,,-72000000.0,,493500000.0,,,,,103900000.0,2906000000.0,1434700000.0,,4800000.0,4701700000.0,2001400000.0,,,,72000000.0,6396300000.0,6733800000.0,265500000.0,6661800000.0,,57100000.0,57060313.0,57264408.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:29:00+00:00,,346400000.0,1.99,1.99,,0.56,,,,1.96,,,30500000.0,,21500000.0,,106000000.0,106000000.0,,106000000.0,0.0,-21500000.0,,149200000.0,,,,,,719600000.0,364500000.0,,0.0,1124900000.0,414600000.0,,,,21500000.0,1480600000.0,1638600000.0,136500000.0,1617100000.0,,53300000.0,53169358.0,54189498.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1371900000.0,8.88,8.88,,-0.53,,,,8.82,,500000.0,-115900000.0,,58400000.0,,481800000.0,481800000.0,,481800000.0,,-58400000.0,,512600000.0,,,,,103900000.0,2778700000.0,1407400000.0,,,4478700000.0,1927200000.0,,,,58400000.0,6078300000.0,6502600000.0,365900000.0,6444200000.0,,53300000.0,53169358.0,54189498.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q4,2019-10-01,2019-12-31,,,859500000.0,2.02,2.02,,,,,,2.07,,-200000.0,50000000.0,,25400000.0,,128800000.0,128800000.0,,122900000.0,1200000.0,-25400000.0,,182500000.0,,,,,4700000.0,895100000.0,351700000.0,,4700000.0,2067500000.0,647800000.0,,,,25400000.0,2402200000.0,2606400000.0,178800000.0,2581000000.0,,62000000.0,61942969.0,62313468.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 17:13:43+00:00,,3322100000.0,5.87,5.87,,2.43,,,,5.84,,,167700000.0,,110600000.0,,386800000.0,386800000.0,,363900000.0,4200000.0,-110600000.0,,712500000.0,,,,,11700000.0,3413500000.0,1311200000.0,,18700000.0,8020000000.0,2654700000.0,,,,110600000.0,9390300000.0,10055400000.0,554500000.0,9944800000.0,,62000000.0,61942969.0,62313468.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 16:05:26+00:00,,869500000.0,-0.96,-0.96,,,,,,-0.96,,,28600000.0,,32200000.0,,-53200000.0,-53200000.0,,-59500000.0,1600000.0,-32200000.0,,157600000.0,,,,,-200000.0,885600000.0,295100000.0,,4700000.0,2015400000.0,705200000.0,,,,32200000.0,2460300000.0,2467900000.0,-24600000.0,2435700000.0,,62000000.0,61804492.0,61804492.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q3YTD,2019-01-01,2019-09-30,,,2462600000.0,3.85,3.85,,,,,,3.77,,200000.0,117700000.0,,85200000.0,,258000000.0,258000000.0,,241000000.0,3000000.0,-85200000.0,,530000000.0,,,,,7000000.0,2518400000.0,959500000.0,,14000000.0,5952500000.0,2006900000.0,,,,85200000.0,6988100000.0,7449000000.0,375700000.0,7363800000.0,,62000000.0,61804492.0,61804492.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q3TTM,2018-10-01,2019-09-30,,,3203200000.0,4.01,4.01,,,,,,3.94,,200000.0,134000000.0,,111500000.0,,284600000.0,284600000.0,,261300000.0,4600000.0,-111500000.0,,618600000.0,,,,,63800000.0,3269100000.0,1291000000.0,,18700000.0,7792600000.0,2763400000.0,,,,111500000.0,9235900000.0,9766000000.0,418600000.0,9654500000.0,,62000000.0,61804492.0,61804492.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 16:08:33+00:00,,815800000.0,2.24,2.24,,,,,,2.21,,,40700000.0,,26500000.0,,142600000.0,142600000.0,,139500000.0,-1500000.0,-26500000.0,,177300000.0,,,,,-600000.0,832900000.0,336100000.0,,4600000.0,2032700000.0,687000000.0,,,,26500000.0,2335700000.0,2545500000.0,183300000.0,2519000000.0,,62300000.0,62222090.0,65288447.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q2YTD,2019-01-01,2019-06-30,,,1593100000.0,4.81,4.81,,,,,,4.73,,200000.0,89100000.0,,53000000.0,,311200000.0,311200000.0,,300500000.0,1400000.0,-53000000.0,,372400000.0,,,,,7200000.0,1632800000.0,664400000.0,,9300000.0,3937100000.0,1301700000.0,,,,53000000.0,4527800000.0,4981100000.0,400300000.0,4928100000.0,,62300000.0,62222090.0,65288447.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q2TTM,2018-07-01,2019-06-30,,,3084300000.0,5.73,5.73,,,,,,5.66,,200000.0,128200000.0,,105800000.0,,390800000.0,390800000.0,,369100000.0,3000000.0,-105800000.0,,620300000.0,,,,,63500000.0,3120000000.0,1253800000.0,,18700000.0,7630800000.0,2739100000.0,,,,105800000.0,8943600000.0,9568400000.0,519000000.0,9462600000.0,,62300000.0,62222090.0,65288447.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 16:06:36+00:00,,777300000.0,2.57,2.57,,0.6,,,,2.52,,200000.0,48400000.0,,26500000.0,,168600000.0,168600000.0,,161000000.0,2900000.0,-26500000.0,,195100000.0,,,,,7800000.0,799900000.0,328300000.0,,4700000.0,1904400000.0,614700000.0,,,,26500000.0,2192100000.0,2435600000.0,217000000.0,2409100000.0,,62600000.0,62594828.0,65777945.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2019.0,Q1TTM,2018-04-01,2019-03-31,,,2731700000.0,4.58,4.58,,,,,,4.54,,200000.0,98800000.0,,105300000.0,,315200000.0,315200000.0,,291800000.0,4500000.0,-105300000.0,,582200000.0,,,,,64100000.0,3060700000.0,1271900000.0,,18900000.0,6936400000.0,2542700000.0,,,,105300000.0,8335300000.0,8854600000.0,414000000.0,8749300000.0,,62600000.0,62594828.0,65777945.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2020.0,Q1TTM,2019-04-01,2020-03-31,,,3459000000.0,5.78,5.78,,,,,,5.75,,1200000.0,72700000.0,,109600000.0,,374000000.0,374000000.0,,352900000.0,2400000.0,-109600000.0,,578100000.0,,,,,8100000.0,3521700000.0,1399800000.0,,18700000.0,8199400000.0,2647200000.0,,,,109600000.0,9629100000.0,10185400000.0,446700000.0,10075800000.0,,60500000.0,60602911.0,63626926.0
Assurant Inc,AIZ,H3F39CAXWQRVWURFXL38,1267238,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 16:06:36+00:00,,914200000.0,2.48,2.48,,0.63,,,,2.43,,1400000.0,-46600000.0,,25500000.0,,155800000.0,155800000.0,,150000000.0,1100000.0,-25500000.0,,60700000.0,,,,,4200000.0,908100000.0,416900000.0,,4700000.0,2083800000.0,607200000.0,,,,25500000.0,2430900000.0,2565600000.0,109200000.0,2540100000.0,,60500000.0,60602911.0,63626926.0
