company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.63,1.63,0.73,210900000.0,1.63,,82600000.0,126000000.0,131900000.0,131900000.0,,131900000.0,,442900000.0,1111700000.0,74600000.0,64000000.0,900000.0,200000.0,,88900000.0,442900000.0,669700000.0,47600000.0,7800000.0,446600000.0,223100000.0,34800000.0,257900000.0,1112600000.0,175200000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.4,1.4,0.72,201600000.0,1.4,,80600000.0,103500000.0,173400000.0,173400000.0,,173400000.0,,417400000.0,1199500000.0,,60000000.0,500000.0,200000.0,,117500000.0,417400000.0,782600000.0,58200000.0,12400000.0,459900000.0,322700000.0,-45800000.0,276900000.0,1200000000.0,177300000.0,175700000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 10:22:28+00:00,0.48,0.48,0.18,55300000.0,0.48,,0.0,50100000.0,85100000.0,85100000.0,,85100000.0,,205100000.0,456600000.0,,17900000.0,300000.0,0.0,,30300000.0,205100000.0,251800000.0,15800000.0,2700000.0,103500000.0,148300000.0,-13100000.0,135200000.0,456900000.0,177300000.0,175700000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q4,2015-10-01,2015-12-31,,0.29,0.29,0.21,53100000.0,0.29,,12400000.0,24200000.0,50900000.0,50900000.0,,50900000.0,,155200000.0,361500000.0,,12000000.0,3200000.0,16500000.0,,25700000.0,155200000.0,209500000.0,15600000.0,900000.0,119700000.0,89800000.0,-14700000.0,75100000.0,364700000.0,176900000.0,176100000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,FY,2015-01-01,2015-12-31,2016-02-18 16:19:15+00:00,1.18,1.18,0.84,216000000.0,1.18,,12500000.0,110600000.0,208700000.0,208700000.0,,208700000.0,,356800000.0,1128400000.0,,51300000.0,6500000.0,14900000.0,,109000000.0,356800000.0,778100000.0,63000000.0,7900000.0,403700000.0,374400000.0,-55100000.0,319300000.0,1134900000.0,176900000.0,176100000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.89,0.89,0.63,162900000.0,0.89,,100000.0,86400000.0,157800000.0,157800000.0,,157800000.0,,201600000.0,766900000.0,,39300000.0,3300000.0,-1600000.0,,83300000.0,201600000.0,568600000.0,47400000.0,7000000.0,284000000.0,284600000.0,-40400000.0,244200000.0,770200000.0,181100000.0,176200000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.25,1.25,0.82,213700000.0,1.25,,100000.0,122200000.0,220300000.0,220300000.0,,220300000.0,,360600000.0,1138700000.0,,52100000.0,4700000.0,-1200000.0,,121800000.0,360600000.0,782800000.0,63200000.0,9400000.0,386500000.0,396300000.0,-53800000.0,342500000.0,1143400000.0,181100000.0,176200000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q3,2015-07-01,2015-09-30,2015-11-05 14:35:04+00:00,0.18,0.18,0.21,55000000.0,0.18,,0.0,16200000.0,32600000.0,32600000.0,,32600000.0,,-14000000.0,140700000.0,,12700000.0,1600000.0,-200000.0,,26500000.0,-14000000.0,156300000.0,15700000.0,2200000.0,94000000.0,62300000.0,-13500000.0,48800000.0,142300000.0,181100000.0,176200000.0,176300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 18:09:41+00:00,0.23,0.23,0.21,53600000.0,0.23,,100000.0,21400000.0,40600000.0,40600000.0,,40600000.0,,31500000.0,198300000.0,,12800000.0,1000000.0,-1400000.0,0.0,27400000.0,31500000.0,167800000.0,15800000.0,2500000.0,92500000.0,75300000.0,-13300000.0,62000000.0,199300000.0,176500000.0,176400000.0,176600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.71,0.71,0.42,107900000.0,0.71,,100000.0,70200000.0,125200000.0,125200000.0,,125200000.0,,215600000.0,626200000.0,,26600000.0,1700000.0,-1400000.0,,56800000.0,215600000.0,412300000.0,31700000.0,4800000.0,190000000.0,222300000.0,-26900000.0,195400000.0,627900000.0,176500000.0,176400000.0,176600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q2TTM,2014-07-01,2015-06-30,,1.29,1.29,0.8,209500000.0,1.29,,100000.0,123500000.0,226300000.0,226300000.0,,226300000.0,,372800000.0,1155400000.0,,56200000.0,3600000.0,-2500000.0,,120000000.0,372800000.0,786200000.0,63200000.0,10100000.0,383300000.0,402900000.0,-53100000.0,349800000.0,1159000000.0,176500000.0,176400000.0,176600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 15:26:35+00:00,0.48,0.48,0.21,54300000.0,0.48,,0.0,48800000.0,84600000.0,84600000.0,,84600000.0,,184100000.0,427900000.0,,13800000.0,700000.0,0.0,0.0,29400000.0,184100000.0,244500000.0,15900000.0,2300000.0,97500000.0,147000000.0,-13600000.0,133400000.0,428600000.0,176300000.0,176200000.0,176500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.29,1.29,0.78,212700000.0,1.29,,2000000.0,124600000.0,226000000.0,226000000.0,,226000000.0,,359500000.0,1158000000.0,,62100000.0,3000000.0,-1200000.0,,121800000.0,359500000.0,801500000.0,63200000.0,9700000.0,397400000.0,404100000.0,-53500000.0,350600000.0,1161000000.0,176300000.0,176200000.0,176500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.64,0.64,0.44,112300000.0,0.64,,300000.0,61200000.0,111600000.0,111600000.0,,111600000.0,,221100000.0,627400000.0,,23100000.0,3000000.0,-400000.0,18300000.0,55600000.0,221100000.0,409300000.0,31300000.0,4000000.0,209200000.0,200100000.0,-27300000.0,172800000.0,630400000.0,174200000.0,176000000.0,176200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.11,1.11,0.86,220400000.0,1.11,,12700000.0,101600000.0,195100000.0,195100000.0,,195100000.0,,362300000.0,1129600000.0,,47800000.0,7800000.0,15900000.0,18300000.0,107800000.0,362300000.0,775100000.0,62600000.0,7100000.0,422900000.0,352200000.0,-55500000.0,296700000.0,1137400000.0,174200000.0,176000000.0,176200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q2,2016-04-01,2016-06-30,2016-08-03 18:09:41+00:00,0.19,0.19,0.22,56400000.0,0.19,,100000.0,17800000.0,33100000.0,33100000.0,,33100000.0,,12200000.0,173000000.0,,11400000.0,1100000.0,-100000.0,3700000.0,26000000.0,12200000.0,161900000.0,15500000.0,2000000.0,97500000.0,64400000.0,-13500000.0,50900000.0,174100000.0,174200000.0,176000000.0,176200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.15,1.15,0.85,217600000.0,1.15,,12700000.0,105200000.0,202600000.0,202600000.0,,202600000.0,,381600000.0,1154900000.0,,49200000.0,7700000.0,14600000.0,14600000.0,109200000.0,381600000.0,781000000.0,62900000.0,7600000.0,417900000.0,363100000.0,-55300000.0,307800000.0,1162600000.0,174400000.0,175800000.0,176100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q1,2016-01-01,2016-03-31,2016-04-28 15:26:35+00:00,0.45,0.45,0.22,55900000.0,0.45,,200000.0,43400000.0,78500000.0,78500000.0,,78500000.0,,208900000.0,454400000.0,,11700000.0,1900000.0,-300000.0,14600000.0,29600000.0,208900000.0,247400000.0,15800000.0,2000000.0,111700000.0,135700000.0,-13800000.0,121900000.0,456300000.0,174400000.0,175800000.0,176100000.0
