company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,otherequity,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2011.0,Q1,,2011-03-31,2012-05-03 16:16:05+00:00,165100000.0,62500000.0,,1796600000.0,,102100000.0,,,,,,14800000.0,,,4694400000.0,898500000.0,27800000.0,32500000.0,2897800000.0,,,509000000.0,149300000.0,,33400000.0,40100000.0,,,,20600000.0,45700000.0,,,6500000.0,,268000000.0,3095900000.0,,149700000.0,473200000.0,,,2177800000.0,2177800000.0,48400000.0,1704600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,FY,,2012-12-31,2014-02-25 17:18:05+00:00,167500000.0,181900000.0,,1970100000.0,-246300000.0,121600000.0,39300000.0,16800000.0,0.0,442400000.0,30200000.0,23700000.0,28000000.0,9800000.0,5333300000.0,1098900000.0,26500000.0,63500000.0,3363200000.0,,,603400000.0,303700000.0,,46700000.0,5800000.0,,9500000.0,,58100000.0,54100000.0,,,13100000.0,839500000.0,305700000.0,3803300000.0,1035600000.0,345700000.0,546700000.0,1035600000.0,1035600000.0,2767700000.0,3803300000.0,94400000.0,2221000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q3,,2012-09-30,2012-10-31 15:50:05+00:00,215600000.0,70600000.0,,1983200000.0,-225900000.0,105600000.0,,0.0,,457800000.0,,6500000.0,,,,988900000.0,26800000.0,87800000.0,3261200000.0,,,555900000.0,266700000.0,,56800000.0,9700000.0,,,,66200000.0,30400000.0,,,6500000.0,805500000.0,372200000.0,3582400000.0,1037400000.0,228200000.0,597500000.0,1037400000.0,1037400000.0,2545000000.0,3582400000.0,93000000.0,1947500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q2,,2012-06-30,2012-08-01 15:59:49+00:00,164500000.0,85500000.0,,1959300000.0,-226000000.0,103100000.0,,0.0,,468300000.0,,16200000.0,,,,991600000.0,27100000.0,59300000.0,3210800000.0,,,561000000.0,266200000.0,,25200000.0,16900000.0,,,,63600000.0,28100000.0,,,9700000.0,801500000.0,322200000.0,3497400000.0,1043800000.0,195900000.0,503600000.0,1043800000.0,1043800000.0,2453600000.0,3497400000.0,90700000.0,1950000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2012.0,Q1,,2012-03-31,2012-05-03 16:16:05+00:00,180400000.0,172500000.0,,1926600000.0,-226100000.0,105800000.0,,8100000.0,,516000000.0,,16200000.0,,,,992200000.0,27000000.0,44900000.0,3175100000.0,,,540000000.0,290400000.0,,26100000.0,62400000.0,,,,63500000.0,26200000.0,,,6400000.0,791100000.0,261400000.0,3539800000.0,1081000000.0,274200000.0,504200000.0,1081000000.0,1081000000.0,2458800000.0,3539800000.0,90500000.0,1954600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,FY,,2013-12-31,2015-02-19 17:34:32+00:00,158000000.0,212700000.0,42100000.0,2071700000.0,-141800000.0,128900000.0,38400000.0,16000000.0,0.0,464500000.0,19800000.0,14200000.0,34700000.0,9800000.0,5674700000.0,1247100000.0,25600000.0,63700000.0,3603000000.0,,,707200000.0,113200000.0,,35800000.0,14100000.0,,10200000.0,,64000000.0,64900000.0,,,9500000.0,876100000.0,276900000.0,4054300000.0,1198800000.0,351900000.0,555800000.0,1198800000.0,1198800000.0,2855500000.0,4054300000.0,99400000.0,2299700000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q3,,2013-09-30,2013-10-31 13:42:51+00:00,211600000.0,69700000.0,,2088800000.0,-230700000.0,110000000.0,,0.0,,449700000.0,,8800000.0,,,,1136100000.0,25800000.0,83400000.0,3495000000.0,,,645900000.0,257300000.0,,49300000.0,3400000.0,,,,72200000.0,31500000.0,,,6000000.0,839600000.0,355800000.0,3810200000.0,1058600000.0,217200000.0,570800000.0,1058600000.0,1058600000.0,2751600000.0,3810200000.0,98000000.0,2180800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q2,,2013-06-30,2013-08-01 13:16:43+00:00,186500000.0,98900000.0,,2089000000.0,-236400000.0,105300000.0,,0.0,,447700000.0,,17200000.0,,,,1136900000.0,25900000.0,45500000.0,3403700000.0,,,667400000.0,264900000.0,,36000000.0,8500000.0,,,,69900000.0,26900000.0,,,9800000.0,890400000.0,208800000.0,3706900000.0,1101700000.0,207400000.0,403800000.0,1101700000.0,1101700000.0,2605200000.0,3706900000.0,95800000.0,2201400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2013.0,Q1,,2013-03-31,2013-05-01 17:21:06+00:00,222800000.0,191700000.0,,2059100000.0,-246200000.0,109300000.0,,7200000.0,,444800000.0,,17200000.0,,,,1137600000.0,26100000.0,39800000.0,3340300000.0,,,633100000.0,279200000.0,,31300000.0,36800000.0,,,,68200000.0,23800000.0,,,6800000.0,882600000.0,204800000.0,3728600000.0,1081200000.0,294000000.0,464400000.0,1081200000.0,1081200000.0,2647400000.0,3728600000.0,94300000.0,2183000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,FY,,2014-12-31,2016-02-18 16:19:15+00:00,116000000.0,183300000.0,42300000.0,2226000000.0,-201300000.0,139200000.0,37400000.0,32000000.0,0.0,476800000.0,29400000.0,28500000.0,35500000.0,9800000.0,5961500000.0,1220100000.0,24700000.0,74100000.0,3735500000.0,,,709800000.0,185700000.0,,79600000.0,13400000.0,,11700000.0,,65200000.0,84100000.0,,,11200000.0,970700000.0,373100000.0,4243900000.0,1246200000.0,408700000.0,621400000.0,1246200000.0,1246200000.0,2997700000.0,4243900000.0,99700000.0,2376300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q3,,2014-09-30,2015-11-05 14:35:04+00:00,225400000.0,70100000.0,,2185200000.0,-133800000.0,137100000.0,,7300000.0,,471500000.0,,14700000.0,0.0,,5852300000.0,1283300000.0,24900000.0,94500000.0,3667100000.0,,,718500000.0,73300000.0,,84200000.0,11000000.0,,,,68800000.0,75000000.0,,,6300000.0,941600000.0,235000000.0,4037900000.0,1279300000.0,277100000.0,471400000.0,1279300000.0,1279300000.0,2758600000.0,4037900000.0,93700000.0,2287200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q2,,2014-06-30,2015-08-06 11:06:14+00:00,208500000.0,87900000.0,,2158400000.0,-136300000.0,135100000.0,,0.0,,469400000.0,,14500000.0,,,5789900000.0,1284000000.0,25000000.0,54200000.0,3631500000.0,,,711000000.0,78500000.0,,59000000.0,14500000.0,,,,69500000.0,72200000.0,,,9600000.0,936400000.0,177900000.0,3951200000.0,1269500000.0,225200000.0,400900000.0,1269500000.0,1269500000.0,2681700000.0,3951200000.0,94500000.0,2280800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q1,,2014-03-31,2015-04-30 10:22:28+00:00,229900000.0,186900000.0,,2121600000.0,-139100000.0,131800000.0,,5600000.0,,465700000.0,,14500000.0,,,5723500000.0,1284700000.0,25200000.0,31900000.0,3601900000.0,,,712600000.0,108500000.0,,29800000.0,17200000.0,,,,71100000.0,75600000.0,,,7500000.0,929600000.0,157900000.0,3974400000.0,1256200000.0,276200000.0,405000000.0,1256200000.0,1256200000.0,2718200000.0,3974400000.0,96300000.0,2313200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,FY,,2015-12-31,2016-08-03 18:09:41+00:00,224800000.0,259300000.0,,2333300000.0,-185300000.0,143200000.0,,25000000.0,,469000000.0,,,,,,998200000.0,23900000.0,73500000.0,3848700000.0,,,779500000.0,123000000.0,,70000000.0,6400000.0,,,,59100000.0,72700000.0,,,12300000.0,1031400000.0,708900000.0,4371800000.0,1315100000.0,440100000.0,940100000.0,1315100000.0,1315100000.0,3056700000.0,4371800000.0,83000000.0,2116600000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q3,,2015-09-30,2015-11-05 14:35:04+00:00,225900000.0,73500000.0,,2313900000.0,-189400000.0,148400000.0,,0.0,,465400000.0,,0.0,2800000.0,,6129900000.0,1004400000.0,24500000.0,104700000.0,3816000000.0,,,730900000.0,119300000.0,,89900000.0,6100000.0,,,,70600000.0,74500000.0,,,8200000.0,1017300000.0,581800000.0,4187400000.0,1293300000.0,276300000.0,816600000.0,1293300000.0,1293300000.0,2894100000.0,4187400000.0,95100000.0,2077500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q2,,2015-06-30,2016-08-03 18:09:41+00:00,201000000.0,64900000.0,,2272500000.0,-193800000.0,145500000.0,,0.0,,480800000.0,,,,,,998600000.0,24300000.0,61300000.0,3784700000.0,,,707300000.0,125100000.0,,57100000.0,5100000.0,,,,67600000.0,73700000.0,,,10200000.0,1021800000.0,505000000.0,4070100000.0,1308800000.0,193500000.0,711100000.0,1308800000.0,1308800000.0,2761300000.0,4070100000.0,91900000.0,2050200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q1,,2015-03-31,2016-04-28 15:26:35+00:00,200500000.0,146000000.0,,2277200000.0,-197500000.0,147500000.0,,4800000.0,,477600000.0,,,,,6033100000.0,992500000.0,24500000.0,41100000.0,3755900000.0,,,708400000.0,155700000.0,,43000000.0,5200000.0,,,,60700000.0,85200000.0,,,8700000.0,1018200000.0,491400000.0,4084700000.0,1298300000.0,243600000.0,697100000.0,1298300000.0,1298300000.0,2786400000.0,4084700000.0,85200000.0,2089300000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q2,,2016-06-30,2016-08-03 18:09:41+00:00,159700000.0,67600000.0,,2424200000.0,-180800000.0,156500000.0,,0.0,,475600000.0,,,,,6313400000.0,997900000.0,23500000.0,54000000.0,3889200000.0,,,783700000.0,108700000.0,,21000000.0,38200000.0,,,,65300000.0,75300000.0,,,20000000.0,1065500000.0,460300000.0,4140600000.0,1360300000.0,162600000.0,658200000.0,1360300000.0,1360300000.0,2780300000.0,4140600000.0,88800000.0,2122100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q1,,2016-03-31,2016-04-28 15:26:35+00:00,177200000.0,165800000.0,,2380400000.0,-182900000.0,152600000.0,,400000.0,,472400000.0,,,,,6240900000.0,992700000.0,23700000.0,39700000.0,3860500000.0,,,776000000.0,117300000.0,,20300000.0,63600000.0,,,,60400000.0,79400000.0,,,8400000.0,1071200000.0,459700000.0,4179200000.0,1360700000.0,234600000.0,700500000.0,1360700000.0,1360700000.0,2818500000.0,4179200000.0,84100000.0,2118000000.0
