company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q1TTM,2013-04-01,2014-03-31,,-104300000.0,33600000.0,102000000.0,208800000.0,,33800000.0,1000000.0,160300000.0,-16400000.0,-494200000.0,509000000.0,,,,-16400000.0,-494200000.0,509000000.0,-1600000.0,246300000.0,246300000.0,,20100000.0,13100000.0,-5300000.0,,-126400000.0,-385100000.0,-60900000.0,-3500000.0,500000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 10:22:28+00:00,0.0,,,57200000.0,,66700000.0,500000.0,,-152700000.0,-70600000.0,212900000.0,,,,-152700000.0,-70600000.0,212900000.0,-10400000.0,85100000.0,85100000.0,,3900000.0,500000.0,-900000.0,,-31600000.0,-69700000.0,-119300000.0,-2800000.0,0.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q4,2015-10-01,2015-12-31,,-800000.0,89000000.0,114600000.0,55200000.0,,-74400000.0,1000000.0,110600000.0,87200000.0,-109600000.0,47400000.0,,,,87200000.0,-109600000.0,47400000.0,25000000.0,50900000.0,50900000.0,,15700000.0,-2400000.0,-3400000.0,,-36800000.0,-104500000.0,16700000.0,-1900000.0,-900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,FY,2015-01-01,2015-12-31,2016-02-18 16:19:15+00:00,-12200000.0,89000000.0,114600000.0,223500000.0,,-44800000.0,3500000.0,110600000.0,-82900000.0,-335500000.0,411400000.0,,,,-82900000.0,-335500000.0,411400000.0,-7000000.0,208700000.0,208700000.0,,24000000.0,600000.0,-6200000.0,,-148000000.0,-318200000.0,-26300000.0,-23300000.0,1100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q3,2015-07-01,2015-09-30,,,,,57000000.0,,-29400000.0,1000000.0,,23700000.0,-86500000.0,62800000.0,,,,23700000.0,-86500000.0,62800000.0,,32600000.0,32600000.0,,2600000.0,500000.0,-1000000.0,,-37100000.0,-86400000.0,76600000.0,-17300000.0,900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q3TTM,2014-10-01,2015-09-30,,-63800000.0,97400000.0,113000000.0,233600000.0,,-21800000.0,4400000.0,71000000.0,-88200000.0,-364200000.0,445100000.0,,,,-88200000.0,-364200000.0,445100000.0,-7300000.0,220300000.0,220300000.0,,13000000.0,3900000.0,-5000000.0,,-144600000.0,-297500000.0,-1200000.0,-21700000.0,2100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q3YTD,2015-01-01,2015-09-30,2015-11-05 14:35:04+00:00,-11400000.0,,,168300000.0,,29600000.0,2500000.0,,-170100000.0,-225900000.0,364000000.0,,,,-170100000.0,-225900000.0,364000000.0,-32000000.0,157800000.0,157800000.0,,8300000.0,3000000.0,-2800000.0,,-111200000.0,-213700000.0,-43000000.0,-21400000.0,2000000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 18:09:41+00:00,-11400000.0,,,111300000.0,,59000000.0,1500000.0,,-193800000.0,-139400000.0,301200000.0,,,,-193800000.0,-139400000.0,301200000.0,-32000000.0,125200000.0,125200000.0,,5700000.0,2500000.0,-1800000.0,,-74100000.0,-127300000.0,-119600000.0,-4100000.0,1100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q2TTM,2014-07-01,2015-06-30,,-63800000.0,97400000.0,113000000.0,229300000.0,,-6300000.0,3400000.0,71000000.0,-90100000.0,-370900000.0,461000000.0,,,,-90100000.0,-370900000.0,461000000.0,,226300000.0,226300000.0,,11700000.0,2800000.0,-4900000.0,,-141000000.0,-312000000.0,-21000000.0,-5300000.0,9800000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q2,2015-04-01,2015-06-30,,,,,55100000.0,,-19800000.0,200000.0,,-21100000.0,-61500000.0,77800000.0,,,,-21100000.0,-61500000.0,77800000.0,-4800000.0,40600000.0,40600000.0,,1900000.0,2500000.0,-1200000.0,,-37000000.0,-61200000.0,13700000.0,-500000.0,900000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 15:26:35+00:00,-11400000.0,,,56200000.0,,78800000.0,1300000.0,,-172700000.0,-77900000.0,223400000.0,,,,-172700000.0,-77900000.0,223400000.0,-27200000.0,84600000.0,84600000.0,,3800000.0,0.0,-600000.0,,-37100000.0,-66100000.0,-133300000.0,-3600000.0,200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2015.0,Q1TTM,2014-04-01,2015-03-31,,-63800000.0,97400000.0,113000000.0,233400000.0,,-20200000.0,3700000.0,71000000.0,-80800000.0,-374100000.0,454100000.0,,,,-80800000.0,-374100000.0,454100000.0,-800000.0,226000000.0,226000000.0,,14900000.0,1700000.0,-4500000.0,,-137400000.0,-315500000.0,-14900000.0,-4900000.0,9700000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q2TTM,2015-07-01,2016-06-30,,-800000.0,89000000.0,114600000.0,230400000.0,,105100000.0,5900000.0,360600000.0,-211700000.0,-343400000.0,555100000.0,,,,-211700000.0,-343400000.0,555100000.0,,195100000.0,195100000.0,,24500000.0,2300000.0,-5900000.0,,-151400000.0,-337100000.0,-407100000.0,-22000000.0,400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q2,2016-04-01,2016-06-30,,,,,59800000.0,,15900000.0,400000.0,249100000.0,-34100000.0,-78200000.0,111900000.0,,,,-34100000.0,-78200000.0,111900000.0,-400000.0,33100000.0,33100000.0,,3100000.0,4100000.0,-600000.0,,-38800000.0,-77700000.0,-248900000.0,,100000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q2YTD,2016-01-01,2016-06-30,2016-08-03 18:09:41+00:00,0.0,,,118200000.0,,208900000.0,3900000.0,250000000.0,-322600000.0,-147300000.0,444900000.0,,,,-322600000.0,-147300000.0,444900000.0,-25000000.0,111600000.0,111600000.0,,6200000.0,4200000.0,-1500000.0,,-77500000.0,-146200000.0,-500400000.0,-2800000.0,400000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q1TTM,2015-04-01,2016-03-31,,-800000.0,89000000.0,114600000.0,225700000.0,,69400000.0,5700000.0,111500000.0,-198700000.0,-326700000.0,521000000.0,,,,-198700000.0,-326700000.0,521000000.0,-4400000.0,202600000.0,202600000.0,,23300000.0,700000.0,-6500000.0,,-149600000.0,-320600000.0,-144500000.0,-22500000.0,1200000.0
Questar Corp,STR,6I24RUKVDSWEO85W2995,751652,2016.0,Q1,2016-01-01,2016-03-31,2016-04-28 15:26:35+00:00,0.0,,,58400000.0,,193000000.0,3500000.0,900000.0,-288500000.0,-69100000.0,333000000.0,,,,-288500000.0,-69100000.0,333000000.0,-24600000.0,78500000.0,78500000.0,,3100000.0,100000.0,-900000.0,,-38700000.0,-68500000.0,-251500000.0,-2800000.0,300000.0
