company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
W. R. Grace & Co,GRA,,1045309,2012.0,Q3TTM,2011-10-01,2012-09-30,,-40500000.0,,,119000000.0,10000000.0,-8000000.0,-53700000.0,61900000.0,93100000.0,-214800000.0,457100000.0,93100000.0,-214800000.0,457100000.0,327400000.0,215400000.0,215400000.0,,176400000.0,50500000.0,-33800000.0,,,,-150500000.0,-19300000.0,,,
W. R. Grace & Co,GRA,,1045309,2012.0,Q3,2012-07-01,2012-09-30,,-40500000.0,,,29700000.0,,7100000.0,61100000.0,25900000.0,57800000.0,-97800000.0,172700000.0,57800000.0,-97800000.0,172700000.0,139800000.0,76000000.0,76000000.0,,5900000.0,30900000.0,-20100000.0,,,,-37200000.0,1000000.0,,,
W. R. Grace & Co,GRA,,1045309,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 11:38:40+00:00,0.0,,,59200000.0,,-7300000.0,-180500000.0,3800000.0,20600000.0,-69900000.0,119700000.0,20600000.0,-69900000.0,119700000.0,63100000.0,131000000.0,131000000.0,,110000000.0,17800000.0,-3500000.0,,,,-66400000.0,-1000000.0,,0.0,
W. R. Grace & Co,GRA,,1045309,2012.0,Q2TTM,2011-07-01,2012-06-30,,-55800000.0,,,120300000.0,10000000.0,-23200000.0,-152700000.0,47800000.0,53100000.0,-224600000.0,411400000.0,53100000.0,-224600000.0,411400000.0,216700000.0,220600000.0,220600000.0,,223200000.0,24500000.0,-26100000.0,,,,-152700000.0,-19200000.0,,,
W. R. Grace & Co,GRA,,1045309,2012.0,Q2,2012-04-01,2012-06-30,,,,,29800000.0,,-12300000.0,-92600000.0,1200000.0,6000000.0,-41900000.0,151400000.0,6000000.0,-41900000.0,151400000.0,103200000.0,69700000.0,69700000.0,,144500000.0,5800000.0,-500000.0,,,,-41400000.0,-1000000.0,,,
W. R. Grace & Co,GRA,,1045309,2012.0,Q1,2012-01-01,2012-03-31,2012-05-04 09:16:15+00:00,0.0,,,29400000.0,0.0,5000000.0,-87900000.0,2600000.0,14600000.0,-28000000.0,-31700000.0,14600000.0,-28000000.0,-31700000.0,-40100000.0,61300000.0,61300000.0,,-34500000.0,12000000.0,-3000000.0,,0.0,0.0,-25000000.0,0.0,,0.0,0.0
W. R. Grace & Co,GRA,,1045309,2012.0,Q1TTM,2011-04-01,2012-03-31,,-55800000.0,,,120200000.0,10000000.0,-8500000.0,-114400000.0,47900000.0,54000000.0,-224800000.0,368100000.0,54000000.0,-224800000.0,368100000.0,188800000.0,226400000.0,226400000.0,,135900000.0,22200000.0,-33400000.0,,,,-145600000.0,-16100000.0,,,
W. R. Grace & Co,GRA,,1045309,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 13:55:03+00:00,-526200000.0,,5500000.0,123100000.0,,1100000.0,-63100000.0,57500000.0,-8400000.0,-880700000.0,515900000.0,-8400000.0,-880700000.0,515900000.0,-372100000.0,257700000.0,257700000.0,,198200000.0,34400000.0,-198300000.0,,,,-156200000.0,-100300000.0,0.0,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q4,2013-10-01,2013-12-31,,-510400000.0,,5500000.0,31300000.0,-1800000.0,10900000.0,24400000.0,8400000.0,-8700000.0,-265400000.0,173300000.0,-8700000.0,-265400000.0,173300000.0,-89900000.0,30200000.0,30200000.0,,87400000.0,37200000.0,-214900000.0,,,500000000.0,-38300000.0,-54300000.0,,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q3TTM,2012-10-01,2013-09-30,,-55300000.0,,4100000.0,121900000.0,1800000.0,-4600000.0,-39900000.0,89400000.0,32200000.0,-727900000.0,503800000.0,32200000.0,-727900000.0,503800000.0,-196500000.0,61500000.0,61500000.0,,360300000.0,17500000.0,-21600000.0,,,-500000000.0,-152800000.0,-74700000.0,,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q3,2013-07-01,2013-09-30,,,,,30000000.0,1800000.0,6900000.0,18800000.0,28700000.0,-9700000.0,-57200000.0,172300000.0,-9700000.0,-57200000.0,172300000.0,112300000.0,77300000.0,77300000.0,,46200000.0,-28000000.0,-14800000.0,,,,-44200000.0,-10400000.0,,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-06 14:27:24+00:00,-15800000.0,,,91800000.0,1800000.0,-9800000.0,-87500000.0,49100000.0,300000.0,-615300000.0,342600000.0,300000.0,-615300000.0,342600000.0,-282200000.0,227500000.0,227500000.0,,110800000.0,-2800000.0,16600000.0,,,-500000000.0,-117900000.0,-46000000.0,0.0,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q2TTM,2012-07-01,2013-06-30,,-95800000.0,,4100000.0,121600000.0,,-4400000.0,2400000.0,86600000.0,99700000.0,-768500000.0,504200000.0,99700000.0,-768500000.0,504200000.0,-169000000.0,60200000.0,60200000.0,,320000000.0,76400000.0,-26900000.0,,,-500000000.0,-145800000.0,-63300000.0,,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q2,2013-04-01,2013-06-30,,-15800000.0,,,30700000.0,,-2400000.0,-34100000.0,16500000.0,20600000.0,-515800000.0,120200000.0,20600000.0,-515800000.0,120200000.0,-377400000.0,90800000.0,90800000.0,,32800000.0,18900000.0,35400000.0,,,-500000000.0,-35400000.0,-14800000.0,,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 10:37:24+00:00,-15800000.0,,,61800000.0,,-16700000.0,-106300000.0,20400000.0,10000000.0,-558100000.0,170300000.0,10000000.0,-558100000.0,170300000.0,-394500000.0,150200000.0,150200000.0,,64600000.0,25200000.0,31400000.0,,,-500000000.0,-73700000.0,-35600000.0,0.0,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 10:55:26+00:00,,,,31100000.0,,-14300000.0,-72200000.0,3900000.0,-10600000.0,-42300000.0,50100000.0,-10600000.0,-42300000.0,50100000.0,-17100000.0,59400000.0,59400000.0,,31800000.0,6300000.0,-4000000.0,,,,-38300000.0,-20800000.0,0.0,,
W. R. Grace & Co,GRA,,1045309,2013.0,Q1TTM,2012-04-01,2013-03-31,,-80000000.0,,4100000.0,120700000.0,,-14300000.0,-56100000.0,71300000.0,85100000.0,-294600000.0,535400000.0,85100000.0,-294600000.0,535400000.0,311600000.0,39100000.0,39100000.0,,431700000.0,63300000.0,-62800000.0,,,,-151800000.0,-49500000.0,,,
W. R. Grace & Co,GRA,,1045309,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:03:12+00:00,0.0,,692200000.0,102700000.0,,-5000000.0,-187900000.0,2096800000.0,864200000.0,261600000.0,-1695300000.0,864200000.0,261600000.0,-1695300000.0,-407300000.0,276200000.0,116900000.0,159300000.0,-1727000000.0,23400000.0,393900000.0,167200000.0,0.0,,-132300000.0,-786500000.0,-469500000.0,,0.0
W. R. Grace & Co,GRA,,1045309,2014.0,Q4,2014-10-01,2014-12-31,,,,692200000.0,400000.0,,4700000.0,1231700000.0,-17800000.0,-145700000.0,-17800000.0,-58900000.0,-145700000.0,-17800000.0,-58900000.0,-50500000.0,14200000.0,-145100000.0,159300000.0,-1145900000.0,5100000.0,-7200000.0,167200000.0,,,-10600000.0,2100000.0,-135100000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q3TTM,2013-10-01,2014-09-30,,-510400000.0,,5500000.0,133600000.0,-1800000.0,1200000.0,-1395200000.0,2123000000.0,1001200000.0,14000000.0,-1463100000.0,1001200000.0,14000000.0,-1463100000.0,-446700000.0,292200000.0,292200000.0,,-493700000.0,55500000.0,186200000.0,,,500000000.0,-160000000.0,-842900000.0,-334400000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-05 13:40:14+00:00,,,,102300000.0,,-9700000.0,-1419600000.0,2114600000.0,1009900000.0,279400000.0,-1636400000.0,1009900000.0,279400000.0,-1636400000.0,-356800000.0,262000000.0,262000000.0,,-581100000.0,18300000.0,401100000.0,,,,-121700000.0,-788600000.0,-334400000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q3,2014-07-01,2014-09-30,,,,,34300000.0,,-7900000.0,40800000.0,1012400000.0,815000000.0,-32900000.0,-450100000.0,815000000.0,-32900000.0,-450100000.0,324100000.0,75000000.0,75000000.0,,-600200000.0,5800000.0,7300000.0,,,,-40200000.0,-102500000.0,-100700000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q2TTM,2013-07-01,2014-06-30,,-510400000.0,,5500000.0,129300000.0,,16000000.0,-1417200000.0,1139300000.0,176500000.0,-10300000.0,-840700000.0,176500000.0,-10300000.0,-840700000.0,-658500000.0,294500000.0,294500000.0,,152700000.0,21700000.0,164100000.0,,,500000000.0,-164000000.0,-750800000.0,-233700000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-05 16:36:05+00:00,,,,68000000.0,,-1800000.0,-1460400000.0,1102200000.0,194900000.0,312300000.0,-1186300000.0,194900000.0,312300000.0,-1186300000.0,-680900000.0,187000000.0,187000000.0,,19100000.0,12500000.0,393800000.0,,,,-81500000.0,-686100000.0,-233700000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q2,2014-04-01,2014-06-30,,,,1600000.0,,,300000.0,,121700000.0,-165900000.0,-40400000.0,67000000.0,-165900000.0,-40400000.0,67000000.0,-139000000.0,0.0,,,,4800000.0,1000000.0,,,,-41400000.0,-119200000.0,-173200000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q1TTM,2013-04-01,2014-03-31,,-526200000.0,,3900000.0,126000000.0,,13300000.0,-1353500000.0,1034100000.0,363000000.0,-485700000.0,-787500000.0,363000000.0,-485700000.0,-787500000.0,-896900000.0,248600000.0,248600000.0,,193000000.0,35800000.0,198500000.0,,,,-158000000.0,-646400000.0,-60500000.0,,
W. R. Grace & Co,GRA,,1045309,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 16:14:18+00:00,,,-1600000.0,34000000.0,,-2100000.0,-1362600000.0,980500000.0,360800000.0,352700000.0,-1253300000.0,360800000.0,352700000.0,-1253300000.0,-541900000.0,50300000.0,50300000.0,,26600000.0,7700000.0,392800000.0,,,,-40100000.0,-566900000.0,-60500000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 13:50:43+00:00,0.0,,,74800000.0,0.0,-3400000.0,101600000.0,278700000.0,35900000.0,-88300000.0,-229400000.0,35900000.0,-88300000.0,-229400000.0,-226400000.0,123800000.0,96400000.0,27400000.0,-502200000.0,24900000.0,-2100000.0,58800000.0,0.0,,-86200000.0,-47600000.0,-220100000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,692200000.0,75200000.0,,1300000.0,1333300000.0,260900000.0,-109800000.0,-106100000.0,-288300000.0,-109800000.0,-106100000.0,-288300000.0,-276900000.0,138000000.0,-48700000.0,186700000.0,-1648100000.0,30000000.0,-9300000.0,226000000.0,,,-96800000.0,-45500000.0,-355200000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q3,2015-07-01,2015-09-30,,,,,24600000.0,,-1900000.0,523600000.0,500000.0,-113300000.0,-30900000.0,80000000.0,-113300000.0,-30900000.0,80000000.0,-35800000.0,13700000.0,33600000.0,-19900000.0,-501800000.0,3100000.0,-1900000.0,30300000.0,,,-29000000.0,-5500000.0,-111400000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 12:17:26+00:00,0.0,,,50200000.0,0.0,-1500000.0,-422000000.0,278200000.0,149200000.0,-57400000.0,-309400000.0,149200000.0,-57400000.0,-309400000.0,-190600000.0,110100000.0,62800000.0,47300000.0,-400000.0,21800000.0,-200000.0,28500000.0,0.0,,-57200000.0,-42100000.0,-108700000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,692200000.0,84900000.0,,-4700000.0,850500000.0,1272800000.0,818500000.0,-108100000.0,-818400000.0,818500000.0,-108100000.0,-818400000.0,83000000.0,199300000.0,-7300000.0,206600000.0,-1746500000.0,32700000.0,-100000.0,195700000.0,,,-108000000.0,-142500000.0,-344500000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q2,2015-04-01,2015-06-30,,,,,25000000.0,,600000.0,19200000.0,17000000.0,-58800000.0,-24400000.0,73200000.0,-58800000.0,-24400000.0,73200000.0,40100000.0,57400000.0,32600000.0,24800000.0,-3600000.0,8100000.0,-200000.0,49500000.0,,,-24200000.0,-30800000.0,-53100000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 16:30:54+00:00,,,,25200000.0,,-2100000.0,-441200000.0,261200000.0,208000000.0,-33000000.0,-382600000.0,208000000.0,-33000000.0,-382600000.0,-230700000.0,52700000.0,30200000.0,22500000.0,3200000.0,13700000.0,0.0,-21000000.0,,,-33000000.0,-11300000.0,-55600000.0,,
W. R. Grace & Co,GRA,,1045309,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,693800000.0,93900000.0,,-5000000.0,733500000.0,1377500000.0,711400000.0,-124100000.0,-824600000.0,711400000.0,-124100000.0,-824600000.0,-96100000.0,278600000.0,96800000.0,181800000.0,-1750400000.0,29400000.0,1100000.0,146200000.0,,,-125200000.0,-230900000.0,-464600000.0,,
W. R. Grace & Co,GRA,,1045309,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 11:58:16+00:00,-246500000.0,,,100300000.0,,-3000000.0,-26700000.0,39400000.0,-60200000.0,-344400000.0,267500000.0,-60200000.0,-344400000.0,267500000.0,-95300000.0,94100000.0,107000000.0,-12900000.0,86900000.0,767000000.0,5300000.0,44800000.0,-36000000.0,,-116900000.0,-635500000.0,-195100000.0,,13700000.0
W. R. Grace & Co,GRA,,1045309,2016.0,Q4,2016-10-01,2016-12-31,,-1400000.0,,,26500000.0,,-5700000.0,,18800000.0,-147600000.0,-19800000.0,59900000.0,-147600000.0,-19800000.0,59900000.0,-113200000.0,15600000.0,17600000.0,-2000000.0,15800000.0,3700000.0,6700000.0,,-11900000.0,,-27500000.0,-18200000.0,-140000000.0,,2400000.0
W. R. Grace & Co,GRA,,1045309,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-02 13:56:39+00:00,-245100000.0,,,73800000.0,,2700000.0,-26700000.0,20600000.0,87400000.0,-324600000.0,207600000.0,87400000.0,-324600000.0,207600000.0,17900000.0,78500000.0,89400000.0,-10900000.0,71100000.0,763300000.0,-1400000.0,44800000.0,-24100000.0,,-89400000.0,-617300000.0,-55100000.0,,11300000.0
W. R. Grace & Co,GRA,,1045309,2016.0,Q3,2016-07-01,2016-09-30,,,,,27000000.0,-11300000.0,800000.0,-20400000.0,4600000.0,-28600000.0,-32900000.0,70800000.0,-28600000.0,-32900000.0,70800000.0,10100000.0,39700000.0,41300000.0,-1600000.0,22900000.0,4100000.0,-800000.0,,-12100000.0,,-32100000.0,-5200000.0,-20000000.0,,11300000.0
W. R. Grace & Co,GRA,,1045309,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 13:46:43+00:00,-245100000.0,,,46800000.0,11300000.0,1900000.0,-6300000.0,16000000.0,116000000.0,-291700000.0,136800000.0,116000000.0,-291700000.0,136800000.0,7800000.0,38800000.0,48100000.0,-9300000.0,48200000.0,759200000.0,-600000.0,44800000.0,-12000000.0,,-57300000.0,-612100000.0,-35100000.0,,
W. R. Grace & Co,GRA,,1045309,2016.0,Q2,2016-04-01,2016-06-30,,-245100000.0,,,23600000.0,11300000.0,-700000.0,-11700000.0,6900000.0,-24400000.0,-257600000.0,62500000.0,-24400000.0,-257600000.0,62500000.0,-220200000.0,38500000.0,37900000.0,600000.0,12700000.0,5400000.0,-900000.0,,-12000000.0,,-22900000.0,-4600000.0,-20100000.0,,
W. R. Grace & Co,GRA,,1045309,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 15:07:27+00:00,,,,23200000.0,,2600000.0,5400000.0,9100000.0,140400000.0,-34100000.0,74300000.0,140400000.0,-34100000.0,74300000.0,228000000.0,300000.0,10200000.0,-9900000.0,35500000.0,753800000.0,300000.0,44800000.0,0.0,,-34400000.0,-607500000.0,-15000000.0,,
