company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,othercostofrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2014.0,Q1,2014-01-01,2014-03-30,2014-05-08 11:43:05+00:00,1.21,1.21,0.275,1.21,,142947000.0,265917000.0,265917000.0,,265917000.0,1018414000.0,1726048000.0,20331000.0,,,0.0,276421000.0,1038745000.0,687303000.0,3677000.0,1659000.0,276421000.0,410882000.0,-2018000.0,408864000.0,1726048000.0,219800000.0,219800000.0,219800000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2014.0,Q1TTM,2013-04-01,2014-03-30,,3.51,3.51,0.91,3.5,,408858000.0,775781000.0,775781000.0,,775781000.0,3644463000.0,6054707000.0,67229000.0,,,-5069000.0,1131806000.0,3711692000.0,2343015000.0,37542000.0,5903000.0,1126737000.0,1216278000.0,-31639000.0,1184639000.0,6054707000.0,219800000.0,219800000.0,219800000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,FY,2015-01-01,2015-12-31,2018-02-21 16:29:55+00:00,3.71,3.71,1.24,3.69,,397956000.0,752207000.0,752207000.0,,752207000.0,3518267000.0,5995402000.0,101345000.0,,,,1220095000.0,3619612000.0,2375790000.0,12117000.0,6585000.0,1220095000.0,1155695000.0,-5532000.0,1150163000.0,5995402000.0,202800000.0,202800000.0,203900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q4,2015-09-28,2015-12-31,,0.3,0.3,0.31,0.29,,18411000.0,42196000.0,42196000.0,,42196000.0,727183000.0,1180635000.0,32690000.0,,,,353537000.0,759873000.0,420762000.0,7220000.0,602000.0,353537000.0,67225000.0,-6618000.0,60607000.0,1180635000.0,202800000.0,202800000.0,203900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q3,2015-06-29,2015-09-27,2016-11-03 16:02:57+00:00,0.69,0.69,0.31,0.69,,73821000.0,140347000.0,140347000.0,,140347000.0,787496000.0,1317430000.0,27233000.0,,,,286865000.0,814729000.0,502701000.0,4879000.0,3211000.0,286865000.0,215836000.0,-1668000.0,214168000.0,1317430000.0,203400000.0,203400000.0,203400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q3YTD,2015-01-01,2015-09-27,,3.41,3.41,0.93,3.4,,379545000.0,710011000.0,710011000.0,,710011000.0,2791084000.0,4814767000.0,68655000.0,,,,866558000.0,2859739000.0,1955028000.0,4897000.0,5983000.0,866558000.0,1088470000.0,1086000.0,1089556000.0,4814767000.0,203400000.0,203400000.0,203400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q3TTM,2014-09-29,2015-09-27,,3.77,3.77,1.21,3.76,,404947000.0,784486000.0,784486000.0,,784486000.0,3552761000.0,6014924000.0,91812000.0,,,,1183548000.0,3644573000.0,2370351000.0,4912000.0,7542000.0,1183548000.0,1186803000.0,2630000.0,1189433000.0,6014924000.0,203400000.0,203400000.0,203400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q2,2015-03-30,2015-06-28,2016-08-04 13:22:30+00:00,1.44,1.44,0.31,1.44,,164147000.0,299810000.0,299810000.0,,299810000.0,1044757000.0,1824392000.0,15175000.0,,,,301944000.0,1059932000.0,764460000.0,9000.0,1450000.0,301944000.0,462516000.0,1441000.0,463957000.0,1824392000.0,208200000.0,208200000.0,208200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q2YTD,2015-01-01,2015-06-28,,2.72,2.72,0.62,2.71,,305724000.0,569664000.0,569664000.0,,569664000.0,2003588000.0,3497337000.0,41422000.0,,,,579693000.0,2045010000.0,1452327000.0,18000.0,2772000.0,579693000.0,872634000.0,2754000.0,875388000.0,3497337000.0,208200000.0,208200000.0,208200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q2TTM,2014-06-30,2015-06-28,,3.78,3.78,1.17,3.76,,406565000.0,794205000.0,794205000.0,,794205000.0,3541364000.0,5999098000.0,86076000.0,,,,1176618000.0,3627440000.0,2371658000.0,110000.0,5840000.0,1176618000.0,1195040000.0,5730000.0,1200770000.0,5999098000.0,208200000.0,208200000.0,208200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q1,2015-01-01,2015-03-29,2016-05-05 11:26:00+00:00,1.28,1.28,0.31,1.27,,141577000.0,269854000.0,269854000.0,,269854000.0,958831000.0,1672945000.0,26247000.0,,,,277749000.0,985078000.0,687867000.0,9000.0,1322000.0,277749000.0,410118000.0,1313000.0,411431000.0,1672945000.0,210800000.0,210800000.0,212500000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2015.0,Q1TTM,2014-03-31,2015-03-29,,3.97,3.97,1.14,3.94,,437339000.0,848548000.0,848548000.0,,848548000.0,3647494000.0,6175405000.0,86862000.0,,,,1160830000.0,3734356000.0,2441049000.0,494000.0,6162000.0,1160830000.0,1280219000.0,5668000.0,1285887000.0,6175405000.0,210800000.0,210800000.0,212500000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 09:17:31+00:00,3.85,3.85,1.4,3.83,,331747000.0,692164000.0,692164000.0,,692164000.0,3599753000.0,5996458000.0,136617000.0,2642000.0,,0.0,1213794000.0,3736370000.0,2260088000.0,29670000.0,4645000.0,1213794000.0,1046294000.0,-22383000.0,1023911000.0,5996458000.0,179800000.0,179800000.0,180700000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q4,2016-09-26,2016-12-31,,0.29,0.29,0.35,0.28,,15420000.0,47179000.0,47179000.0,,47179000.0,694870000.0,1110600000.0,39490000.0,2642000.0,,,309472000.0,734360000.0,376240000.0,7702000.0,891000.0,309472000.0,66768000.0,-4169000.0,62599000.0,1110600000.0,179800000.0,179800000.0,180700000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q3,2016-06-27,2016-09-25,2017-11-02 15:02:08+00:00,0.64,0.64,0.35,0.64,,58905000.0,114065000.0,114065000.0,,114065000.0,767184000.0,1274813000.0,36543000.0,,,,292710000.0,803727000.0,471086000.0,7706000.0,2300000.0,292710000.0,178376000.0,-5406000.0,172970000.0,1274813000.0,178200000.0,178200000.0,178200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q3YTD,2016-01-01,2016-09-25,,3.56,3.56,1.05,3.55,,316327000.0,644985000.0,644985000.0,,644985000.0,2904883000.0,4885858000.0,97127000.0,,,,904322000.0,3002010000.0,1883848000.0,21968000.0,3754000.0,904322000.0,979526000.0,-18214000.0,961312000.0,4885858000.0,178200000.0,178200000.0,178200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q3TTM,2015-09-28,2016-09-25,,3.86,3.86,1.36,3.84,,334738000.0,687181000.0,687181000.0,,687181000.0,3632066000.0,6066493000.0,129817000.0,,,,1257859000.0,3761883000.0,2304610000.0,29188000.0,4356000.0,1257859000.0,1046751000.0,-24832000.0,1021919000.0,6066493000.0,178200000.0,178200000.0,178200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q2,2016-03-28,2016-06-26,2017-08-03 14:01:13+00:00,1.55,1.55,0.35,1.55,,125485000.0,280431000.0,280431000.0,,280431000.0,1105450000.0,1861077000.0,23461000.0,,,,319844000.0,1128911000.0,732166000.0,7094000.0,688000.0,319844000.0,412322000.0,-6406000.0,405916000.0,1861077000.0,180900000.0,180900000.0,180900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q2YTD,2016-01-01,2016-06-26,,2.92,2.92,0.7,2.91,,257422000.0,530920000.0,530920000.0,,530920000.0,2137699000.0,3611045000.0,60584000.0,,,,611612000.0,2198283000.0,1412762000.0,14262000.0,1454000.0,611612000.0,801150000.0,-12808000.0,788342000.0,3611045000.0,180900000.0,180900000.0,180900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q2TTM,2015-06-29,2016-06-26,,3.91,3.91,1.32,3.89,,349654000.0,713463000.0,713463000.0,,713463000.0,3652378000.0,6109110000.0,120507000.0,,,,1252014000.0,3772885000.0,2336225000.0,26361000.0,5267000.0,1252014000.0,1084211000.0,-21094000.0,1063117000.0,6109110000.0,180900000.0,180900000.0,180900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q1,2016-01-01,2016-03-27,2017-05-04 11:39:09+00:00,1.37,1.37,0.35,1.36,,131937000.0,250489000.0,250489000.0,,250489000.0,1032249000.0,1749968000.0,37123000.0,,,,291768000.0,1069372000.0,680596000.0,7168000.0,766000.0,291768000.0,388828000.0,-6402000.0,382426000.0,1749968000.0,182800000.0,182800000.0,184200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q1TTM,2015-03-30,2016-03-27,,3.8,3.8,1.28,3.78,,388316000.0,732842000.0,732842000.0,,732842000.0,3591685000.0,6072425000.0,112221000.0,,,,1234114000.0,3703906000.0,2368519000.0,19276000.0,6029000.0,1234114000.0,1134405000.0,-13247000.0,1121158000.0,6072425000.0,182800000.0,182800000.0,184200000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 13:09:29+00:00,3.03,3.03,1.46,3.02,,342080000.0,521759000.0,521759000.0,,521759000.0,3452523000.0,5647224000.0,132444000.0,9182000.0,,0.0,1180176000.0,3584967000.0,2062257000.0,31004000.0,3580000.0,1180176000.0,882081000.0,-18242000.0,863839000.0,5647224000.0,172200000.0,172200000.0,172800000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q4,2017-09-25,2017-12-31,,0.09,0.09,0.37,0.09,,86513000.0,8314000.0,8314000.0,,8314000.0,772773000.0,1228928000.0,33385000.0,2295000.0,,,323570000.0,806158000.0,422770000.0,7709000.0,1041000.0,323570000.0,99200000.0,-4373000.0,94827000.0,1228928000.0,172200000.0,172200000.0,172800000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q3,2017-06-26,2017-09-24,2018-11-08 11:58:06+00:00,0.4,0.4,0.365,0.4,,21686000.0,68209000.0,68209000.0,,68209000.0,733992000.0,1151195000.0,29253000.0,2296000.0,,0.0,293538000.0,763245000.0,387950000.0,7896000.0,1083000.0,293538000.0,94412000.0,-4517000.0,89895000.0,1151195000.0,170500000.0,170500000.0,170500000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q3YTD,2017-01-01,2017-09-24,,2.94,2.94,1.1,2.93,,255567000.0,513445000.0,513445000.0,,513445000.0,2679750000.0,4418296000.0,99059000.0,6887000.0,,,856606000.0,2778809000.0,1639487000.0,23295000.0,2539000.0,856606000.0,782881000.0,-13869000.0,769012000.0,4418296000.0,170500000.0,170500000.0,170500000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q3TTM,2016-09-26,2017-09-24,,3.23,3.23,1.44,3.21,,270987000.0,560624000.0,560624000.0,,560624000.0,3374620000.0,5528896000.0,138549000.0,9529000.0,,,1166078000.0,3513169000.0,2015727000.0,30997000.0,3430000.0,1166078000.0,849649000.0,-18038000.0,831611000.0,5528896000.0,170500000.0,170500000.0,170500000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q2,2017-03-27,2017-06-25,2018-08-09 14:07:11+00:00,1.48,1.48,0.365,1.48,,135566000.0,258867000.0,258867000.0,,258867000.0,1048581000.0,1765169000.0,26217000.0,2295000.0,,0.0,291084000.0,1074798000.0,690371000.0,7726000.0,577000.0,291084000.0,399287000.0,-4854000.0,394433000.0,1765169000.0,174900000.0,174900000.0,174900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q2YTD,2017-01-01,2017-06-25,,2.54,2.54,0.73,2.53,,233881000.0,445236000.0,445236000.0,,445236000.0,1945758000.0,3267101000.0,69806000.0,4591000.0,,,563068000.0,2015564000.0,1251537000.0,15399000.0,1456000.0,563068000.0,688469000.0,-9352000.0,679117000.0,3267101000.0,174900000.0,174900000.0,174900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q2TTM,2016-06-27,2017-06-25,,3.47,3.47,1.43,3.45,,308206000.0,606480000.0,606480000.0,,606480000.0,3407812000.0,5652514000.0,145839000.0,7233000.0,,,1165250000.0,3553651000.0,2098863000.0,30807000.0,4647000.0,1165250000.0,933613000.0,-18927000.0,914686000.0,5652514000.0,174900000.0,174900000.0,174900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q1,2017-01-01,2017-03-26,2018-05-10 15:54:15+00:00,1.06,1.06,0.365,1.05,,98315000.0,186369000.0,186369000.0,,186369000.0,897177000.0,1501932000.0,43589000.0,2296000.0,,0.0,271984000.0,940766000.0,561166000.0,7673000.0,879000.0,271984000.0,289182000.0,-4498000.0,284684000.0,1501932000.0,175800000.0,175800000.0,177500000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q1TTM,2016-03-28,2017-03-26,,3.54,3.54,1.42,3.52,,298125000.0,628044000.0,628044000.0,,628044000.0,3464681000.0,5748422000.0,143083000.0,4938000.0,,,1194010000.0,3607764000.0,2140658000.0,30175000.0,4758000.0,1194010000.0,946648000.0,-20479000.0,926169000.0,5748422000.0,175800000.0,175800000.0,177500000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 13:09:29+00:00,3.21,3.21,1.48,3.19,,155178000.0,531451000.0,531451000.0,,531451000.0,3544983000.0,5716875000.0,,3039000.0,106870000.0,93401000.0,1258098000.0,3544983000.0,2171892000.0,30884000.0,951000.0,1458369000.0,713523000.0,-26894000.0,686629000.0,5716875000.0,165600000.0,165600000.0,166600000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q4,2018-10-01,2018-12-31,,0.03,0.03,0.37,0.03,,-4605000.0,495000.0,495000.0,,495000.0,740154000.0,1145862000.0,-72462000.0,1530000.0,106870000.0,19357000.0,348200000.0,667692000.0,478170000.0,7704000.0,-1679000.0,474427000.0,3743000.0,-7853000.0,-4110000.0,1145862000.0,165600000.0,165600000.0,166600000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q3,2018-07-02,2018-09-30,2019-11-07 11:41:30+00:00,0.69,0.69,0.37,0.68,,27337000.0,113855000.0,113855000.0,,113855000.0,821226000.0,1315669000.0,23530000.0,644000.0,,14832000.0,306665000.0,844756000.0,470913000.0,7762000.0,-1106000.0,321497000.0,149416000.0,-8224000.0,141192000.0,1315669000.0,165000000.0,165000000.0,167400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.18,3.18,1.11,3.16,,159783000.0,530956000.0,530956000.0,,530956000.0,2804829000.0,4571013000.0,72462000.0,1509000.0,,74044000.0,909898000.0,2877291000.0,1693722000.0,23180000.0,2630000.0,983942000.0,709780000.0,-19041000.0,690739000.0,4571013000.0,165000000.0,165000000.0,167400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q3TTM,2017-09-25,2018-09-30,,3.27,3.27,1.48,3.25,,246296000.0,539270000.0,539270000.0,,539270000.0,3577602000.0,5799941000.0,105847000.0,3804000.0,,74044000.0,1233468000.0,3683449000.0,2116492000.0,30889000.0,3671000.0,1307512000.0,808980000.0,-23414000.0,785566000.0,5799941000.0,165000000.0,165000000.0,167400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q2,2018-04-02,2018-07-01,2019-08-08 10:49:15+00:00,1.45,1.45,0.37,1.45,,77059000.0,242338000.0,242338000.0,,242338000.0,1044979000.0,1713223000.0,18880000.0,645000.0,,12370000.0,313047000.0,1063859000.0,649364000.0,7728000.0,2533000.0,325417000.0,323947000.0,-4550000.0,319397000.0,1713223000.0,167100000.0,167100000.0,167100000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q2YTD,2018-01-01,2018-07-01,,2.49,2.49,0.74,2.48,,132446000.0,417101000.0,417101000.0,,417101000.0,1983603000.0,3255344000.0,48932000.0,865000.0,,59212000.0,603233000.0,2032535000.0,1222809000.0,15418000.0,3736000.0,662445000.0,560364000.0,-10817000.0,549547000.0,3255344000.0,167100000.0,167100000.0,167100000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q2TTM,2017-06-26,2018-07-01,,2.98,2.98,1.47,2.97,,240645000.0,493624000.0,493624000.0,,493624000.0,3490368000.0,5635467000.0,111570000.0,5456000.0,,59212000.0,1220341000.0,3601938000.0,2033529000.0,31023000.0,5860000.0,1279553000.0,753976000.0,-19707000.0,734269000.0,5635467000.0,167100000.0,167100000.0,167100000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q1,2018-01-01,2018-04-01,2019-05-09 10:51:23+00:00,1.04,1.04,0.37,1.03,,55387000.0,174763000.0,174763000.0,,174763000.0,938624000.0,1542121000.0,30052000.0,220000.0,,46842000.0,290186000.0,968676000.0,573445000.0,7690000.0,1203000.0,337028000.0,236417000.0,-6267000.0,230150000.0,1542121000.0,168000000.0,168000000.0,169700000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q1TTM,2017-03-27,2018-04-01,,3.01,3.01,1.47,3.0,,299152000.0,510153000.0,510153000.0,,510153000.0,3493970000.0,5687413000.0,118907000.0,7106000.0,,46842000.0,1198378000.0,3612877000.0,2074536000.0,31021000.0,3904000.0,1245220000.0,829316000.0,-20011000.0,809305000.0,5687413000.0,168000000.0,168000000.0,169700000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q4,2019-09-30,2019-12-31,,0.12,0.12,0.38,0.1,,183000.0,13496000.0,13496000.0,,13496000.0,705507000.0,1072271000.0,-94621000.0,4657000.0,134536000.0,671000.0,313783000.0,610886000.0,461385000.0,7774000.0,4401000.0,448990000.0,12395000.0,1284000.0,13679000.0,1072271000.0,156900000.0,156900000.0,158100000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 13:09:29+00:00,2.7,2.7,1.5,2.68,,133780000.0,423635000.0,423635000.0,,423635000.0,3440236000.0,5361789000.0,,16514000.0,134536000.0,32353000.0,1199056000.0,3440236000.0,1921553000.0,31078000.0,16371000.0,1365945000.0,555608000.0,1807000.0,557415000.0,5361789000.0,156900000.0,156900000.0,158100000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q3,2019-07-01,2019-09-29,2019-11-07 11:41:30+00:00,0.55,0.55,0.375,0.55,,30693000.0,86563000.0,86563000.0,,86563000.0,802268000.0,1272519000.0,33747000.0,3160000.0,,7629000.0,309031000.0,836015000.0,436504000.0,7789000.0,2041000.0,316660000.0,119844000.0,-2588000.0,117256000.0,1272519000.0,157400000.0,157400000.0,157400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q3YTD,2019-01-01,2019-09-29,,2.58,2.58,1.13,2.58,,133597000.0,410139000.0,410139000.0,,410139000.0,2734729000.0,4289518000.0,94621000.0,11857000.0,,31682000.0,885273000.0,2829350000.0,1460168000.0,23304000.0,11970000.0,916955000.0,543213000.0,523000.0,543736000.0,4289518000.0,157400000.0,157400000.0,157400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q3TTM,2018-10-01,2019-09-29,,2.61,2.61,1.49,2.61,,128992000.0,410634000.0,410634000.0,,410634000.0,3474883000.0,5435380000.0,22159000.0,13387000.0,106870000.0,51039000.0,1233473000.0,3497042000.0,1938338000.0,31008000.0,10291000.0,1391382000.0,546956000.0,-7330000.0,539626000.0,5435380000.0,157400000.0,157400000.0,157400000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 10:49:15+00:00,1.23,1.23,0.375,1.23,,60450000.0,195631000.0,195631000.0,,195631000.0,1031939000.0,1632619000.0,26383000.0,4037000.0,,10423000.0,307617000.0,1058322000.0,574297000.0,7784000.0,3571000.0,318040000.0,256257000.0,-176000.0,256081000.0,1632619000.0,159000000.0,159000000.0,159000000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.03,2.03,0.75,2.03,,102904000.0,323576000.0,323576000.0,,323576000.0,1932461000.0,3016999000.0,60874000.0,8697000.0,,24053000.0,576242000.0,1993335000.0,1023664000.0,15515000.0,9929000.0,600295000.0,423369000.0,3111000.0,426480000.0,3016999000.0,159000000.0,159000000.0,159000000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q2TTM,2018-07-02,2019-06-30,,2.75,2.75,1.49,2.74,,125636000.0,437926000.0,437926000.0,,437926000.0,3493841000.0,5478530000.0,11942000.0,10871000.0,106870000.0,58242000.0,1231107000.0,3505783000.0,1972747000.0,30981000.0,7144000.0,1396219000.0,576528000.0,-12966000.0,563562000.0,5478530000.0,159000000.0,159000000.0,159000000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 15:38:42+00:00,0.8,0.8,0.375,0.8,,42454000.0,127945000.0,127945000.0,,127945000.0,900522000.0,1384380000.0,34491000.0,4660000.0,,13630000.0,268625000.0,935013000.0,449367000.0,7731000.0,6358000.0,282255000.0,167112000.0,3287000.0,170399000.0,1384380000.0,159900000.0,159900000.0,159900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q1TTM,2018-04-02,2019-03-31,,2.97,2.97,1.49,2.96,,142245000.0,484633000.0,484633000.0,,484633000.0,3506881000.0,5559134000.0,4439000.0,7479000.0,106870000.0,60189000.0,1236537000.0,3511320000.0,2047814000.0,30925000.0,6106000.0,1403596000.0,644218000.0,-17340000.0,626878000.0,5559134000.0,159900000.0,159900000.0,159900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2020.0,Q1TTM,2019-04-01,2020-03-29,,2.36,2.36,1.51,2.33,,116197000.0,365385000.0,365385000.0,,365385000.0,3373055000.0,5275653000.0,44928000.0,12009000.0,134536000.0,18723000.0,1208402000.0,3417983000.0,1857670000.0,31102000.0,4666000.0,1361661000.0,496009000.0,-14427000.0,481582000.0,5275653000.0,151500000.0,151500000.0,154900000.0
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2020.0,Q1,2020-01-01,2020-03-29,2020-05-07 15:38:42+00:00,0.46,0.46,0.38,0.45,,24871000.0,69695000.0,69695000.0,,69695000.0,833341000.0,1298244000.0,79419000.0,155000.0,,0.0,277971000.0,912760000.0,385484000.0,7755000.0,-5347000.0,277971000.0,107513000.0,-12947000.0,94566000.0,1298244000.0,151500000.0,151500000.0,154900000.0
