company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,effectofexchangeratechanges,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 09:17:31+00:00,0.0,,15782000.0,1255792000.0,-777885000.0,-392731000.0,,,,-777885000.0,-392731000.0,1174339000.0,3723000.0,,2251000.0,3175442000.0,,-252321000.0,-3664495000.0,-256263000.0,-1334048000.0,-465341000.0,352585000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q4,2016-09-26,2016-12-31,,,-6700000.0,9338000.0,-2013000.0,-290354000.0,-13828000.0,,,,-290354000.0,-13828000.0,246530000.0,-64352000.0,,960000.0,734725000.0,,-61934000.0,-655016000.0,-93537000.0,-145598000.0,-91107000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q3YTD,2016-01-01,2016-09-25,2017-11-02 15:02:08+00:00,,6700000.0,6444000.0,1257805000.0,-487531000.0,-378903000.0,,,,-487531000.0,-378903000.0,927809000.0,68075000.0,,1291000.0,2440717000.0,,-190387000.0,-3009479000.0,-162726000.0,-1188450000.0,-374234000.0,352585000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q3TTM,2015-09-28,2016-09-25,,,5689000.0,9868000.0,1497641000.0,-1199942000.0,-390987000.0,,,,-1199942000.0,-390987000.0,1006970000.0,-578270000.0,,1881000.0,3186549000.0,,-248198000.0,-3648482000.0,-283646000.0,-1444445000.0,-1016689000.0,354592000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q3,2016-06-27,2016-09-25,,,2782000.0,4077000.0,12989000.0,-285749000.0,-262938000.0,,,,-285749000.0,-262938000.0,471519000.0,-74386000.0,,960000.0,810338000.0,,-62587000.0,-1018095000.0,-55195000.0,-136365000.0,-104823000.0,14000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q2YTD,2016-01-01,2016-06-26,2017-08-03 14:01:13+00:00,,3918000.0,2367000.0,1244816000.0,-201782000.0,-115965000.0,,,,-201782000.0,-115965000.0,456290000.0,142461000.0,,331000.0,1630379000.0,,-127800000.0,-1991384000.0,-107531000.0,-1052085000.0,-269411000.0,352571000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q2TTM,2015-06-29,2016-06-26,,-59910000.0,-5064000.0,6882000.0,2513317000.0,-770197000.0,-550112000.0,,,,-770197000.0,-550112000.0,942464000.0,-382909000.0,,1398000.0,3199196000.0,,-247317000.0,-3766651000.0,-282325000.0,-1596471000.0,-1448006000.0,359578000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q2,2016-03-28,2016-06-26,,,837000.0,2091000.0,45606000.0,-212077000.0,-33262000.0,,,,-212077000.0,-33262000.0,415159000.0,170657000.0,,221000.0,858374000.0,,-63343000.0,-1175687000.0,-68520000.0,-77610000.0,-119042000.0,352571000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2016.0,Q1,2016-01-01,2016-03-27,2017-05-04 11:39:09+00:00,,3081000.0,276000.0,1199210000.0,10295000.0,-82703000.0,,,,10295000.0,-82703000.0,41131000.0,-28196000.0,,110000.0,772005000.0,,-64457000.0,-815697000.0,-39011000.0,-974475000.0,-150369000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,FY,2017-01-01,2017-12-31,2020-02-19 13:09:29+00:00,0.0,,11353000.0,1576409000.0,-550261000.0,-562468000.0,,,,-550261000.0,-562468000.0,1005061000.0,-107668000.0,,,3228858000.0,,-251862000.0,-3591948000.0,-206294000.0,-1420898000.0,-465263000.0,6916000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q4,2017-09-25,2017-12-31,,,,3469000.0,311488000.0,-45752000.0,-8468000.0,,,,-45752000.0,-8468000.0,55986000.0,1766000.0,,,741464000.0,,-61741000.0,-664576000.0,-92272000.0,-298872000.0,-96000.0,6916000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q3YTD,2017-01-01,2017-09-24,2018-11-08 11:58:06+00:00,,,7884000.0,1264921000.0,-504509000.0,-554000000.0,,,,-504509000.0,-554000000.0,949075000.0,-109434000.0,,,2487394000.0,,-190121000.0,-2927372000.0,-114022000.0,-1122026000.0,-465167000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q3TTM,2016-09-26,2017-09-24,,,-6700000.0,17222000.0,1262908000.0,-794863000.0,-567828000.0,,,,-794863000.0,-567828000.0,1195605000.0,-173786000.0,,960000.0,3222119000.0,,-252055000.0,-3582388000.0,-207559000.0,-1267624000.0,-556274000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q3,2017-06-26,2017-09-24,,,,452000.0,29628000.0,-493549000.0,-161175000.0,,,,-493549000.0,-161175000.0,322007000.0,-332717000.0,,,832564000.0,,-61669000.0,-949533000.0,-44206000.0,-239848000.0,-222112000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q2YTD,2017-01-01,2017-06-25,2018-08-09 14:07:11+00:00,,,7432000.0,1235293000.0,-10960000.0,-392825000.0,,,,-10960000.0,-392825000.0,627068000.0,223283000.0,,,1654830000.0,,-128452000.0,-1977839000.0,-69816000.0,-882178000.0,-243055000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q2TTM,2016-06-27,2017-06-25,,,-3918000.0,20847000.0,1246269000.0,-587063000.0,-669591000.0,,,,-587063000.0,-669591000.0,1345117000.0,84545000.0,,1920000.0,3199893000.0,,-252973000.0,-3650950000.0,-218548000.0,-1164141000.0,-438985000.0,14000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q2,2017-03-27,2017-06-25,,,,96000.0,432678000.0,-34103000.0,-305372000.0,,,,-34103000.0,-305372000.0,467129000.0,127654000.0,,,873624000.0,,-63841000.0,-1133147000.0,-45849000.0,-239734000.0,-163302000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q1,2017-01-01,2017-03-26,2018-05-10 15:54:15+00:00,,,7336000.0,802615000.0,23143000.0,-87453000.0,,,,23143000.0,-87453000.0,159939000.0,95629000.0,,,781206000.0,,-64611000.0,-844692000.0,-23967000.0,-642444000.0,-79753000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2017.0,Q1TTM,2016-03-28,2017-03-26,,,-3081000.0,22842000.0,859197000.0,-765037000.0,-397481000.0,,,,-765037000.0,-397481000.0,1293147000.0,127548000.0,,2141000.0,3184643000.0,,-252475000.0,-3693490000.0,-241219000.0,-1002017000.0,-394725000.0,352585000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,FY,2018-01-01,2018-12-31,2020-02-19 13:09:29+00:00,0.0,,3525000.0,2101570000.0,-14763000.0,-662269000.0,,,,-14763000.0,-662269000.0,1205921000.0,528889000.0,,,3314071000.0,,-245810000.0,-3762824000.0,-213516000.0,-1483442000.0,-390606000.0,0.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q4,2018-10-01,2018-12-31,,,,368000.0,734495000.0,255361000.0,-46206000.0,,,,255361000.0,-46206000.0,83366000.0,292521000.0,,,771129000.0,,-59705000.0,-723664000.0,-93671000.0,-225189000.0,-194608000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 11:41:30+00:00,0.0,,3157000.0,1367075000.0,-270124000.0,-616063000.0,,,,-270124000.0,-616063000.0,1122555000.0,236368000.0,,,2542942000.0,,-186105000.0,-3039160000.0,-119845000.0,-1258253000.0,-195998000.0,0.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q3TTM,2017-09-25,2018-09-30,,,,6626000.0,1678563000.0,-315876000.0,-624531000.0,,,,-315876000.0,-624531000.0,1178541000.0,238134000.0,,,3284406000.0,,-247846000.0,-3703736000.0,-212117000.0,-1557125000.0,-196094000.0,6916000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q3,2018-07-02,2018-09-30,,,,1192000.0,45874000.0,-195782000.0,-248110000.0,,,,-195782000.0,-248110000.0,386696000.0,-57196000.0,,,841816000.0,,-61425000.0,-1039374000.0,-50552000.0,-96652000.0,-84771000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q2YTD,2018-01-01,2018-07-01,2019-08-08 10:49:15+00:00,0.0,,1965000.0,1321201000.0,-74342000.0,-367953000.0,,,,-74342000.0,-367953000.0,735859000.0,293564000.0,,,1701126000.0,,-124680000.0,-1999786000.0,-69293000.0,-1161601000.0,-111227000.0,0.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q2,2018-04-02,2018-07-01,,,,246000.0,938144000.0,24588000.0,-346302000.0,,,,24588000.0,-346302000.0,544265000.0,222551000.0,,,896274000.0,,-61949000.0,-1201719000.0,-40857000.0,-813594000.0,-38259000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q2TTM,2017-06-26,2018-07-01,,,,5886000.0,1662317000.0,-613643000.0,-537596000.0,,,,-613643000.0,-537596000.0,1113852000.0,-37387000.0,,,3275154000.0,,-248090000.0,-3613895000.0,-205771000.0,-1700321000.0,-333435000.0,6916000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q1,2018-01-01,2018-04-01,2019-05-09 10:51:23+00:00,0.0,,1719000.0,383057000.0,-98930000.0,-21651000.0,,,,-98930000.0,-21651000.0,191594000.0,71013000.0,,,804852000.0,,-62731000.0,-798067000.0,-28436000.0,-348007000.0,-72968000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2018.0,Q1TTM,2017-03-27,2018-04-01,,,,5736000.0,1156851000.0,-672334000.0,-496666000.0,,,,-672334000.0,-496666000.0,1036716000.0,-132284000.0,,,3252504000.0,,-249982000.0,-3545323000.0,-210763000.0,-1126461000.0,-458478000.0,6916000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q4,2019-09-30,2019-12-31,,,,1409000.0,656681000.0,-108533000.0,43348000.0,,,,-108533000.0,43348000.0,19623000.0,-45562000.0,,,809323000.0,,-57812000.0,-705696000.0,-60279000.0,-629745000.0,-79066000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,FY,2019-01-01,2019-12-31,2020-02-19 13:09:29+00:00,-7000000.0,,3589000.0,2402639000.0,-712223000.0,-508126000.0,,,,-712223000.0,-508126000.0,868272000.0,-352077000.0,,,3517629000.0,,-237221000.0,-3847322000.0,-181440000.0,-2584710000.0,-296520000.0,10007000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q3YTD,2019-01-01,2019-09-29,2019-11-07 11:41:30+00:00,-7000000.0,,2180000.0,1745958000.0,-603690000.0,-551474000.0,,,,-603690000.0,-551474000.0,848649000.0,-306515000.0,,,2708306000.0,,-179409000.0,-3141626000.0,-121161000.0,-1954965000.0,-217454000.0,10007000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q3TTM,2018-10-01,2019-09-29,,-7000000.0,,2548000.0,2480453000.0,-348329000.0,-597680000.0,,,,-348329000.0,-597680000.0,932015000.0,-13994000.0,,,3479435000.0,,-239114000.0,-3865290000.0,-214832000.0,-2180154000.0,-412062000.0,10007000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q3,2019-07-01,2019-09-29,,,,1347000.0,154577000.0,-222744000.0,-186899000.0,,,,-222744000.0,-186899000.0,352417000.0,-57226000.0,,,927760000.0,,-58568000.0,-1076727000.0,-37932000.0,-207267000.0,-112833000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 10:49:15+00:00,-7000000.0,,833000.0,1591381000.0,-380946000.0,-364575000.0,,,,-380946000.0,-364575000.0,496232000.0,-249289000.0,,,1780546000.0,,-120841000.0,-2064899000.0,-83229000.0,-1747698000.0,-104621000.0,10007000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q2TTM,2018-07-02,2019-06-30,,-7000000.0,,2393000.0,2371750000.0,-321367000.0,-658891000.0,,,,-321367000.0,-658891000.0,966294000.0,-13964000.0,,,3393491000.0,,-241971000.0,-3827937000.0,-227452000.0,-2069539000.0,-384000000.0,10007000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q2,2019-04-01,2019-06-30,,,,217000.0,986199000.0,34733000.0,-287375000.0,,,,34733000.0,-287375000.0,463561000.0,210919000.0,,,964119000.0,,-59982000.0,-1213527000.0,-47974000.0,-848792000.0,-42909000.0,10007000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 15:38:42+00:00,-7000000.0,,616000.0,605182000.0,-415679000.0,-77200000.0,,,,-415679000.0,-77200000.0,32671000.0,-460208000.0,,,816427000.0,,-60859000.0,-851372000.0,-35255000.0,-898906000.0,-61712000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2019.0,Q1TTM,2018-04-02,2019-03-31,,-7000000.0,,2422000.0,2323695000.0,-331512000.0,-717818000.0,,,,-331512000.0,-717818000.0,1046998000.0,-2332000.0,,,3325646000.0,,-243938000.0,-3816129000.0,-220335000.0,-2034341000.0,-379350000.0,,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2020.0,Q1TTM,2019-04-01,2020-03-29,,,,3007000.0,3317546000.0,358964000.0,-402638000.0,,,,358964000.0,-402638000.0,827019000.0,783345000.0,,,3542479000.0,,-235179000.0,-3776011000.0,-179113000.0,-2484531000.0,-241879000.0,10007000.0,
Harley-Davidson Inc,HOG,ZDNAWZWXIKMWI51R2A08,793952,2020.0,Q1,2020-01-01,2020-03-29,2020-05-07 15:38:42+00:00,0.0,,34000.0,1520089000.0,655508000.0,28288000.0,,,,655508000.0,28288000.0,-8582000.0,675214000.0,,,841277000.0,,-58817000.0,-780061000.0,-32928000.0,-798727000.0,-7071000.0,,
