company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CF Industries Holdings Inc,CF,,1324404,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 12:38:53+00:00,2.97,2.97,,2.96,396000000.0,734000000.0,734000000.0,700000000.0,34000000.0,2761000000.0,4308000000.0,,,72000000.0,-4000000.0,35000000.0,57000000.0,262000000.0,2761000000.0,1547000000.0,133000000.0,2000000.0,354000000.0,1193000000.0,-135000000.0,1058000000.0,4308000000.0,235700000.0,235300000.0,236100000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q4,2015-10-01,2015-12-31,,0.11,0.11,0.35,0.11,63000000.0,36000000.0,36000000.0,27000000.0,9000000.0,835000000.0,1115000000.0,,,,1000000.0,55000000.0,20000000.0,68000000.0,835000000.0,280000000.0,40000000.0,1000000.0,143000000.0,137000000.0,-38000000.0,99000000.0,1115000000.0,235700000.0,235300000.0,236100000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 12:35:05+00:00,0.39,0.39,0.3,0.39,20000000.0,97000000.0,97000000.0,90000000.0,7000000.0,763000000.0,928000000.0,,,93000000.0,-5000000.0,-6000000.0,37000000.0,75000000.0,763000000.0,165000000.0,30000000.0,0.0,106000000.0,59000000.0,-35000000.0,24000000.0,928000000.0,230800000.0,233100000.0,234000000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q3YTD,2015-01-01,2015-09-30,,2.89,2.89,1.05,2.89,333000000.0,698000000.0,698000000.0,673000000.0,25000000.0,1926000000.0,3193000000.0,,,72000000.0,-5000000.0,-20000000.0,37000000.0,194000000.0,1926000000.0,1267000000.0,93000000.0,1000000.0,211000000.0,1056000000.0,-97000000.0,959000000.0,3193000000.0,230800000.0,233100000.0,234000000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.91,3.91,1.4,3.91,465100000.0,949300000.0,949300000.0,911000000.0,38300000.0,2698500000.0,4409300000.0,,,79200000.0,-3600000.0,-35700000.0,37000000.0,238100000.0,2698500000.0,1710800000.0,133900000.0,1300000.0,239400000.0,1471400000.0,-136200000.0,1335200000.0,4409300000.0,230800000.0,233100000.0,234000000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 11:38:00+00:00,1.5,1.5,0.3,1.49,200000000.0,365000000.0,365000000.0,352000000.0,13000000.0,625000000.0,1311000000.0,,,-36000000.0,0.0,-5000000.0,0.0,61000000.0,625000000.0,686000000.0,29000000.0,0.0,56000000.0,630000000.0,-29000000.0,601000000.0,1311000000.0,234700000.0,235200000.0,236100000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.48,2.48,0.7,2.48,313000000.0,601000000.0,601000000.0,583000000.0,18000000.0,1163000000.0,2265000000.0,,,-21000000.0,,-14000000.0,,119000000.0,1163000000.0,1102000000.0,63000000.0,1000000.0,105000000.0,997000000.0,-62000000.0,935000000.0,2265000000.0,234700000.0,235200000.0,236100000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q2TTM,2014-07-01,2015-06-30,,4.05,4.05,1.43,4.05,515600000.0,992900000.0,992900000.0,951900000.0,41000000.0,2555800000.0,4402700000.0,,,-3200000.0,1500000.0,-39100000.0,,227000000.0,2555800000.0,1846900000.0,150300000.0,1500000.0,187900000.0,1659000000.0,-147300000.0,1511700000.0,4402700000.0,234700000.0,235200000.0,236100000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:10:45+00:00,0.96,0.96,0.3,0.96,113000000.0,236000000.0,236000000.0,231000000.0,5000000.0,538000000.0,954000000.0,,,15000000.0,0.0,-9000000.0,0.0,58000000.0,538000000.0,416000000.0,34000000.0,1000000.0,49000000.0,367000000.0,-33000000.0,334000000.0,954000000.0,240600000.0,239700000.0,240600000.0
CF Industries Holdings Inc,CF,,1324404,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.81,3.81,1.34,3.81,472800000.0,952600000.0,952600000.0,912500000.0,40100000.0,2813200000.0,4564400000.0,,,34500000.0,800000.0,-36200000.0,,227100000.0,2813200000.0,1751200000.0,172000000.0,1800000.0,190900000.0,1560300000.0,-169400000.0,1390900000.0,4564400000.0,240600000.0,239700000.0,240600000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 14:31:40+00:00,-1.19,-1.19,1.2,-1.19,-68000000.0,-158000000.0,-158000000.0,-277000000.0,119000000.0,2842000000.0,3685000000.0,,,,-2000000.0,145000000.0,179000000.0,381000000.0,2842000000.0,843000000.0,367000000.0,5000000.0,705000000.0,138000000.0,-364000000.0,-226000000.0,3685000000.0,232800000.0,233100000.0,233100000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q4,2016-10-01,2016-12-31,,-1.37,-1.37,0.34,-1.37,-47000000.0,-288000000.0,-288000000.0,-320000000.0,32000000.0,770000000.0,867000000.0,,,,-3000000.0,134000000.0,,59000000.0,770000000.0,97000000.0,237000000.0,1000000.0,193000000.0,-96000000.0,-239000000.0,-335000000.0,867000000.0,232800000.0,233100000.0,233100000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 13:32:59+00:00,-0.13,-0.13,0.3,-0.13,-131000000.0,0.0,,-30000000.0,30000000.0,678000000.0,680000000.0,,,,-1000000.0,2000000.0,0.0,101000000.0,678000000.0,2000000.0,31000000.0,2000000.0,103000000.0,-101000000.0,-30000000.0,-131000000.0,680000000.0,230800000.0,233100000.0,233100000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.18,0.18,1.37,0.18,-21000000.0,130000000.0,130000000.0,43000000.0,87000000.0,2072000000.0,2818000000.0,,,,1000000.0,11000000.0,179000000.0,322000000.0,2072000000.0,746000000.0,130000000.0,4000000.0,512000000.0,234000000.0,-125000000.0,109000000.0,2818000000.0,230800000.0,233100000.0,233100000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.3,0.3,1.73,0.3,42000000.0,166000000.0,166000000.0,70000000.0,96000000.0,2907000000.0,3933000000.0,,,,2000000.0,66000000.0,199000000.0,390000000.0,2907000000.0,1026000000.0,170000000.0,5000000.0,655000000.0,371000000.0,-163000000.0,208000000.0,3933000000.0,230800000.0,233100000.0,233100000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q2,2016-04-01,2016-06-30,2017-08-03 11:45:43+00:00,0.2,0.2,0.3,0.2,95000000.0,83000000.0,83000000.0,47000000.0,36000000.0,607000000.0,1134000000.0,,,,0.0,9000000.0,165000000.0,115000000.0,607000000.0,527000000.0,61000000.0,1000000.0,289000000.0,238000000.0,-60000000.0,178000000.0,1134000000.0,235000000.0,233300000.0,233500000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.31,0.31,0.69,0.31,110000000.0,130000000.0,130000000.0,73000000.0,57000000.0,1394000000.0,2138000000.0,,,,2000000.0,9000000.0,179000000.0,221000000.0,1394000000.0,744000000.0,99000000.0,2000000.0,409000000.0,335000000.0,-95000000.0,240000000.0,2138000000.0,235000000.0,233300000.0,233500000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.81,0.81,1.38,0.81,193000000.0,263000000.0,263000000.0,190000000.0,73000000.0,2992000000.0,4181000000.0,,,93000000.0,-2000000.0,58000000.0,236000000.0,364000000.0,2992000000.0,1189000000.0,169000000.0,3000000.0,658000000.0,531000000.0,-168000000.0,363000000.0,4181000000.0,235000000.0,233300000.0,233500000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 11:09:12+00:00,0.11,0.11,0.3,0.11,15000000.0,47000000.0,47000000.0,26000000.0,21000000.0,787000000.0,1004000000.0,,,,2000000.0,0.0,14000000.0,106000000.0,787000000.0,217000000.0,38000000.0,1000000.0,120000000.0,97000000.0,-35000000.0,62000000.0,1004000000.0,236400000.0,233200000.0,233500000.0
CF Industries Holdings Inc,CF,,1324404,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.12,2.12,1.4,2.12,298000000.0,545000000.0,545000000.0,495000000.0,50000000.0,3010000000.0,4358000000.0,,,57000000.0,-2000000.0,44000000.0,71000000.0,310000000.0,3010000000.0,1348000000.0,137000000.0,2000000.0,425000000.0,923000000.0,-137000000.0,786000000.0,4358000000.0,236400000.0,233200000.0,233500000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q4,2017-10-01,2017-12-31,,1.99,1.99,0.3,1.99,-520000000.0,1219000000.0,503000000.0,465000000.0,130000000.0,956000000.0,1099000000.0,716000000.0,624000000.0,,1000000.0,1000000.0,,37000000.0,956000000.0,143000000.0,127000000.0,4000000.0,38000000.0,105000000.0,-122000000.0,-17000000.0,1099000000.0,234000000.0,233500000.0,233900000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 12:53:27+00:00,-0.37,-0.37,0.3,-0.37,-47000000.0,-68000000.0,-68000000.0,-87000000.0,19000000.0,859000000.0,870000000.0,,,,-2000000.0,5000000.0,,43000000.0,859000000.0,11000000.0,81000000.0,5000000.0,48000000.0,-37000000.0,-78000000.0,-115000000.0,870000000.0,235100000.0,233200000.0,233200000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.46,-0.46,1.44,-0.46,-55000000.0,-53000000.0,-53000000.0,-107000000.0,54000000.0,2740000000.0,3031000000.0,,,,-4000000.0,8000000.0,,154000000.0,2740000000.0,291000000.0,241000000.0,8000000.0,162000000.0,129000000.0,-237000000.0,-108000000.0,3031000000.0,235100000.0,233200000.0,233200000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q3TTM,2016-10-01,2017-09-30,,-1.83,-1.83,1.78,-1.83,-102000000.0,-341000000.0,-341000000.0,-427000000.0,86000000.0,3510000000.0,3898000000.0,,,,-7000000.0,142000000.0,,213000000.0,3510000000.0,388000000.0,478000000.0,9000000.0,355000000.0,33000000.0,-476000000.0,-443000000.0,3898000000.0,235100000.0,233200000.0,233200000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 12:38:37+00:00,0.01,0.01,0.3,0.01,5000000.0,24000000.0,24000000.0,3000000.0,21000000.0,951000000.0,1124000000.0,,,,-1000000.0,6000000.0,,59000000.0,951000000.0,173000000.0,80000000.0,2000000.0,65000000.0,108000000.0,-79000000.0,29000000.0,1124000000.0,300000000.0,233500000.0,233700000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.09,-0.09,0.85,-0.09,-8000000.0,15000000.0,15000000.0,-20000000.0,35000000.0,1881000000.0,2161000000.0,,,,-2000000.0,3000000.0,,111000000.0,1881000000.0,280000000.0,160000000.0,3000000.0,114000000.0,166000000.0,-159000000.0,7000000.0,2161000000.0,300000000.0,233500000.0,233700000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1.58,-1.58,1.88,-1.58,-186000000.0,-273000000.0,-273000000.0,-370000000.0,97000000.0,3329000000.0,3708000000.0,,,,-6000000.0,139000000.0,,271000000.0,3329000000.0,379000000.0,428000000.0,6000000.0,410000000.0,-31000000.0,-428000000.0,-459000000.0,3708000000.0,300000000.0,233500000.0,233700000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 13:32:22+00:00,-0.1,-0.1,0.3,-0.1,-13000000.0,-9000000.0,-9000000.0,-23000000.0,14000000.0,930000000.0,1037000000.0,,,,-1000000.0,-3000000.0,,52000000.0,930000000.0,107000000.0,80000000.0,1000000.0,49000000.0,58000000.0,-80000000.0,-22000000.0,1037000000.0,230000000.0,233100000.0,233100000.0
CF Industries Holdings Inc,CF,,1324404,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1.4,-1.4,1.89,-1.4,-96000000.0,-214000000.0,-214000000.0,-326000000.0,112000000.0,2985000000.0,3718000000.0,,,,-5000000.0,142000000.0,165000000.0,327000000.0,2985000000.0,733000000.0,409000000.0,5000000.0,634000000.0,99000000.0,-409000000.0,-310000000.0,3718000000.0,230000000.0,233100000.0,233100000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q4,2018-10-01,2018-12-31,,0.22,0.22,0.3,0.21,46000000.0,813000000.0,95000000.0,49000000.0,46000000.0,890000000.0,1132000000.0,718000000.0,718000000.0,,3000000.0,-25000000.0,,72000000.0,890000000.0,242000000.0,61000000.0,4000000.0,47000000.0,195000000.0,-54000000.0,141000000.0,1132000000.0,232000000.0,232600000.0,233800000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 12:42:13+00:00,0.13,0.13,0.3,0.13,12000000.0,71000000.0,71000000.0,30000000.0,41000000.0,867000000.0,1040000000.0,,,,2000000.0,-16000000.0,,53000000.0,867000000.0,173000000.0,59000000.0,4000000.0,37000000.0,136000000.0,-53000000.0,83000000.0,1040000000.0,230800000.0,233500000.0,235200000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q3YTD,2018-01-01,2018-09-30,,1.03,1.03,0.9,1.03,73000000.0,333000000.0,333000000.0,241000000.0,92000000.0,2622000000.0,3297000000.0,,,,6000000.0,-38000000.0,,142000000.0,2622000000.0,675000000.0,180000000.0,9000000.0,104000000.0,571000000.0,-165000000.0,406000000.0,3297000000.0,230800000.0,233500000.0,235200000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.02,3.02,1.2,3.02,-447000000.0,1552000000.0,836000000.0,706000000.0,222000000.0,3578000000.0,4396000000.0,716000000.0,624000000.0,,7000000.0,-37000000.0,,179000000.0,3578000000.0,818000000.0,307000000.0,13000000.0,142000000.0,676000000.0,-287000000.0,389000000.0,4396000000.0,230800000.0,233500000.0,235200000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 14:24:33+00:00,0.63,0.63,0.3,0.63,44000000.0,174000000.0,174000000.0,148000000.0,26000000.0,988000000.0,1300000000.0,,,,3000000.0,-15000000.0,,53000000.0,988000000.0,312000000.0,61000000.0,2000000.0,38000000.0,274000000.0,-56000000.0,218000000.0,1300000000.0,234900000.0,234000000.0,234900000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.9,0.9,0.6,0.9,61000000.0,262000000.0,262000000.0,211000000.0,51000000.0,1755000000.0,2257000000.0,,,,4000000.0,-22000000.0,,89000000.0,1755000000.0,502000000.0,121000000.0,5000000.0,67000000.0,435000000.0,-112000000.0,323000000.0,2257000000.0,234900000.0,234000000.0,234900000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q2TTM,2017-07-01,2018-06-30,,2.52,2.52,1.2,2.52,-506000000.0,1413000000.0,697000000.0,589000000.0,200000000.0,3570000000.0,4226000000.0,716000000.0,624000000.0,,3000000.0,-16000000.0,,169000000.0,3570000000.0,656000000.0,329000000.0,14000000.0,153000000.0,503000000.0,-312000000.0,191000000.0,4226000000.0,234900000.0,234000000.0,234900000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 14:49:24+00:00,0.27,0.27,0.3,0.27,17000000.0,88000000.0,88000000.0,63000000.0,25000000.0,767000000.0,957000000.0,,,,1000000.0,-7000000.0,,36000000.0,767000000.0,190000000.0,60000000.0,3000000.0,29000000.0,161000000.0,-56000000.0,105000000.0,957000000.0,233300000.0,233900000.0,234800000.0
CF Industries Holdings Inc,CF,,1324404,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.9,1.9,1.78,1.9,-545000000.0,1263000000.0,547000000.0,444000000.0,195000000.0,3533000000.0,4050000000.0,716000000.0,624000000.0,,-1000000.0,5000000.0,,175000000.0,3533000000.0,517000000.0,348000000.0,14000000.0,180000000.0,337000000.0,-335000000.0,2000000.0,4050000000.0,233300000.0,233900000.0,234800000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q4,2019-10-01,2019-12-31,,0.27,0.27,0.3,0.26,13000000.0,94000000.0,94000000.0,55000000.0,39000000.0,822000000.0,1049000000.0,,,,,-11000000.0,,63000000.0,822000000.0,227000000.0,76000000.0,8000000.0,52000000.0,175000000.0,-68000000.0,107000000.0,1049000000.0,220100000.0,220200000.0,221600000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 15:15:28+00:00,2.24,2.24,1.2,2.23,126000000.0,646000000.0,646000000.0,493000000.0,153000000.0,3416000000.0,4590000000.0,,,,7000000.0,-68000000.0,,239000000.0,3416000000.0,1174000000.0,258000000.0,20000000.0,171000000.0,1003000000.0,-231000000.0,772000000.0,4590000000.0,220100000.0,220200000.0,221600000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.97,1.97,0.9,1.97,113000000.0,552000000.0,552000000.0,438000000.0,114000000.0,2594000000.0,3541000000.0,,,,7000000.0,-57000000.0,,176000000.0,2594000000.0,947000000.0,182000000.0,12000000.0,119000000.0,828000000.0,-163000000.0,665000000.0,3541000000.0,224100000.0,219000000.0,220700000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.19,2.19,1.2,2.18,159000000.0,1365000000.0,647000000.0,487000000.0,160000000.0,3484000000.0,4673000000.0,718000000.0,718000000.0,,10000000.0,-82000000.0,,248000000.0,3484000000.0,1189000000.0,243000000.0,16000000.0,166000000.0,1023000000.0,-217000000.0,806000000.0,4673000000.0,224100000.0,219000000.0,220700000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 12:42:13+00:00,0.29,0.29,0.3,0.29,19000000.0,114000000.0,114000000.0,65000000.0,49000000.0,810000000.0,1038000000.0,,,,4000000.0,-16000000.0,,56000000.0,810000000.0,228000000.0,63000000.0,4000000.0,40000000.0,188000000.0,-55000000.0,133000000.0,1038000000.0,224100000.0,219000000.0,220700000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.68,1.68,0.6,1.68,94000000.0,438000000.0,438000000.0,373000000.0,65000000.0,1784000000.0,2503000000.0,,,,3000000.0,-41000000.0,,120000000.0,1784000000.0,719000000.0,119000000.0,8000000.0,79000000.0,640000000.0,-108000000.0,532000000.0,2503000000.0,221100000.0,221100000.0,222300000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.03,2.03,1.2,2.02,152000000.0,1322000000.0,604000000.0,452000000.0,152000000.0,3541000000.0,4675000000.0,718000000.0,718000000.0,,8000000.0,-82000000.0,,245000000.0,3541000000.0,1134000000.0,239000000.0,16000000.0,163000000.0,971000000.0,-215000000.0,756000000.0,4675000000.0,221100000.0,221100000.0,222300000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 14:24:33+00:00,1.28,1.28,0.3,1.28,102000000.0,320000000.0,320000000.0,283000000.0,37000000.0,1003000000.0,1502000000.0,,,,2000000.0,-38000000.0,,62000000.0,1003000000.0,499000000.0,59000000.0,4000000.0,24000000.0,475000000.0,-53000000.0,422000000.0,1502000000.0,221100000.0,221100000.0,222300000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 13:20:57+00:00,0.4,0.4,0.3,0.4,-8000000.0,118000000.0,118000000.0,90000000.0,28000000.0,781000000.0,1001000000.0,,,,1000000.0,-3000000.0,,58000000.0,781000000.0,220000000.0,60000000.0,4000000.0,55000000.0,165000000.0,-55000000.0,110000000.0,1001000000.0,225000000.0,223400000.0,224600000.0
CF Industries Holdings Inc,CF,,1324404,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.38,1.38,1.2,1.37,94000000.0,1176000000.0,458000000.0,317000000.0,141000000.0,3526000000.0,4473000000.0,718000000.0,718000000.0,,9000000.0,-59000000.0,,236000000.0,3526000000.0,947000000.0,241000000.0,14000000.0,177000000.0,770000000.0,-218000000.0,552000000.0,4473000000.0,225000000.0,223400000.0,224600000.0
CF Industries Holdings Inc,CF,,1324404,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.15,2.15,1.2,2.14,147000000.0,619000000.0,619000000.0,471000000.0,148000000.0,3402000000.0,4560000000.0,,,,6000000.0,-62000000.0,,235000000.0,3402000000.0,1158000000.0,242000000.0,17000000.0,173000000.0,985000000.0,-219000000.0,766000000.0,4560000000.0,219400000.0,216000000.0,216600000.0
CF Industries Holdings Inc,CF,,1324404,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 13:20:57+00:00,0.31,0.31,0.3,0.31,13000000.0,91000000.0,91000000.0,68000000.0,23000000.0,767000000.0,971000000.0,,,,0.0,3000000.0,,54000000.0,767000000.0,204000000.0,44000000.0,1000000.0,57000000.0,147000000.0,-43000000.0,104000000.0,971000000.0,219400000.0,216000000.0,216600000.0
