company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q3YTD,2016-01-01,2016-09-30,,70400000.0,2.87,2.87,,90700000.0,2.81,149500000.0,482000000.0,344100000.0,137900000.0,482000000.0,521400000.0,1489100000.0,3000000.0,,,224400000.0,521400000.0,967700000.0,91600000.0,,385500000.0,582200000.0,-88600000.0,493600000.0,1489100000.0,167900000.0,168874129.0,171785900.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q3TTM,2015-10-01,2016-09-30,,97802000.0,3.55,3.55,,118130000.0,3.47,195035000.0,595780000.0,452129000.0,143651000.0,595780000.0,682103000.0,1966500000.0,-14635000.0,,,300008000.0,682103000.0,1284397000.0,124073000.0,17415000.0,515940000.0,768457000.0,-121293000.0,647164000.0,1966500000.0,167900000.0,168874129.0,171785900.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q2,2016-04-01,2016-06-30,2017-08-01 16:26:36+00:00,23800000.0,1.56,1.56,,29300000.0,1.53,53800000.0,261800000.0,106800000.0,155000000.0,261800000.0,178400000.0,498300000.0,900000.0,,,75600000.0,178400000.0,319900000.0,31500000.0,,128700000.0,191200000.0,-30600000.0,160600000.0,498300000.0,167800000.0,168296318.0,171218782.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q2YTD,2016-01-01,2016-06-30,,47700000.0,2.11,2.11,,61200000.0,2.07,104700000.0,354400000.0,216500000.0,137900000.0,354400000.0,351700000.0,991000000.0,900000.0,,,146600000.0,351700000.0,639300000.0,63500000.0,,255500000.0,383800000.0,-62600000.0,321200000.0,991000000.0,167800000.0,168296318.0,171218782.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q2TTM,2015-07-01,2016-06-30,,87741000.0,3.57,3.57,,115735000.0,3.5,208093000.0,599994000.0,448710000.0,151284000.0,599994000.0,675277000.0,1938808000.0,1159000.0,,,292850000.0,675277000.0,1263531000.0,128976000.0,17415000.0,496326000.0,767205000.0,-110402000.0,656803000.0,1938808000.0,167800000.0,168296318.0,171218782.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:19:10+00:00,23900000.0,0.55,0.55,,31900000.0,0.54,50900000.0,92600000.0,109700000.0,-17100000.0,92600000.0,173300000.0,492700000.0,0.0,,,71000000.0,173300000.0,319400000.0,32000000.0,,126800000.0,192600000.0,-32000000.0,160600000.0,492700000.0,168400000.0,168453750.0,171480884.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q1TTM,2015-04-01,2016-03-31,,86845000.0,3.0,3.0,,109112000.0,2.94,188685000.0,501514000.0,500827000.0,687000.0,501514000.0,651516000.0,1869107000.0,,,,299586000.0,651516000.0,1217591000.0,135138000.0,102602000.0,495543000.0,722048000.0,-32536000.0,689512000.0,1869107000.0,168400000.0,168453750.0,171480884.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:37:32+00:00,101800000.0,3.36,3.36,,135600000.0,3.29,135900000.0,555100000.0,555100000.0,,555100000.0,783800000.0,2145200000.0,0.0,,,322800000.0,783800000.0,1361400000.0,119400000.0,9200000.0,560200000.0,801200000.0,-110200000.0,691000000.0,2145200000.0,165200000.0,165168224.0,168688868.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q4,2017-10-01,2017-12-31,,28100000.0,3.36,3.36,,36200000.0,3.29,-25400000.0,204600000.0,204600000.0,,204600000.0,208700000.0,570300000.0,-7900000.0,,,87200000.0,208700000.0,361600000.0,32200000.0,9200000.0,151500000.0,210100000.0,-30900000.0,179200000.0,570300000.0,165200000.0,165168224.0,168688868.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 16:18:23+00:00,27500000.0,,,,33800000.0,,60000000.0,120700000.0,120700000.0,,120700000.0,198500000.0,549100000.0,2600000.0,,,80900000.0,198500000.0,350600000.0,30300000.0,,142200000.0,208400000.0,-27700000.0,180700000.0,549100000.0,,164577575.0,167957058.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q3YTD,2017-01-01,2017-09-30,,73700000.0,,,,99400000.0,,161300000.0,350500000.0,350500000.0,,350500000.0,575100000.0,1574900000.0,7900000.0,,,235600000.0,575100000.0,999800000.0,87200000.0,,408700000.0,591100000.0,-79300000.0,511800000.0,1574900000.0,,164577575.0,167957058.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q3TTM,2016-10-01,2017-09-30,,95800000.0,0.64,0.64,,127800000.0,0.64,214000000.0,459700000.0,457900000.0,1800000.0,459700000.0,768100000.0,2081000000.0,4900000.0,,,312800000.0,768100000.0,1312900000.0,115600000.0,6100000.0,536400000.0,776500000.0,-104600000.0,671900000.0,2081000000.0,,164577575.0,167957058.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q2,2017-04-01,2017-06-30,2018-07-31 16:20:31+00:00,23900000.0,,,,31800000.0,,48900000.0,121000000.0,121000000.0,,121000000.0,193700000.0,523200000.0,3400000.0,,,78800000.0,193700000.0,329500000.0,28500000.0,,134500000.0,195000000.0,-25100000.0,169900000.0,523200000.0,,164922237.0,168314296.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q2YTD,2017-01-01,2017-06-30,,46200000.0,,,,65600000.0,,101300000.0,229800000.0,229800000.0,,229800000.0,376600000.0,1025800000.0,5300000.0,,,154700000.0,376600000.0,649200000.0,56900000.0,,266500000.0,382700000.0,-51600000.0,331100000.0,1025800000.0,,164922237.0,168314296.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q2TTM,2016-07-01,2017-06-30,,91000000.0,1.4,1.4,,123500000.0,1.38,198800000.0,466600000.0,464800000.0,1800000.0,466600000.0,739300000.0,2030000000.0,4400000.0,,,309700000.0,739300000.0,1290700000.0,113400000.0,6100000.0,524200000.0,766500000.0,-102900000.0,663600000.0,2030000000.0,,164922237.0,168314296.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:19:00+00:00,22300000.0,,,,33800000.0,,52400000.0,108800000.0,108800000.0,,108800000.0,182900000.0,502600000.0,1900000.0,,,75900000.0,182900000.0,319700000.0,28400000.0,,132000000.0,187700000.0,-26500000.0,161200000.0,502600000.0,,166442991.0,170150862.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q1TTM,2016-04-01,2017-03-31,,90900000.0,2.96,2.96,,121000000.0,2.91,203700000.0,607400000.0,450600000.0,156800000.0,607400000.0,724000000.0,2005100000.0,1900000.0,,,306500000.0,724000000.0,1281100000.0,116400000.0,6100000.0,518400000.0,762700000.0,-108400000.0,654300000.0,2005100000.0,,166442991.0,170150862.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:37:32+00:00,130800000.0,3.63,3.63,,165300000.0,3.56,121000000.0,598700000.0,598700000.0,,598700000.0,886200000.0,2395100000.0,0.0,,,378700000.0,886200000.0,1508900000.0,129700000.0,15300000.0,674800000.0,834100000.0,-114400000.0,719700000.0,2395100000.0,164900000.0,164808110.0,168297836.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q4,2018-10-01,2018-12-31,,32400000.0,3.63,3.63,,43700000.0,3.56,33400000.0,146200000.0,146200000.0,,146200000.0,223400000.0,613900000.0,-18700000.0,,,98200000.0,223400000.0,390500000.0,32600000.0,15300000.0,174300000.0,216200000.0,-36000000.0,179600000.0,613900000.0,164900000.0,164808110.0,168297836.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q3,2018-07-01,2018-09-30,2019-10-29 20:22:27+00:00,33200000.0,,,,39500000.0,,26800000.0,166000000.0,166000000.0,,166000000.0,219200000.0,598700000.0,14100000.0,,,95700000.0,219200000.0,379500000.0,32400000.0,,168400000.0,211100000.0,-18300000.0,192800000.0,598700000.0,,164829250.0,168200766.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q3YTD,2018-01-01,2018-09-30,,98400000.0,,,,121600000.0,,87600000.0,452500000.0,452500000.0,,452500000.0,662800000.0,1781200000.0,18700000.0,,,280500000.0,662800000.0,1118400000.0,97100000.0,,500500000.0,617900000.0,-78400000.0,540100000.0,1781200000.0,,164829250.0,168200766.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q3TTM,2017-10-01,2018-09-30,,126500000.0,3.36,3.36,,157800000.0,3.29,62200000.0,657100000.0,657100000.0,,657100000.0,871500000.0,2351500000.0,10800000.0,,,367700000.0,871500000.0,1480000000.0,129300000.0,9200000.0,652000000.0,828000000.0,-109300000.0,719300000.0,2351500000.0,,164829250.0,168200766.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:17:17+00:00,32000000.0,,,,41600000.0,,31500000.0,153500000.0,153500000.0,,153500000.0,222400000.0,601300000.0,4600000.0,,,93000000.0,222400000.0,378900000.0,31900000.0,,166600000.0,212300000.0,-27300000.0,185000000.0,601300000.0,,165015642.0,168651202.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q2YTD,2018-01-01,2018-06-30,,65200000.0,,,,82100000.0,,60800000.0,286500000.0,286500000.0,,286500000.0,443600000.0,1182500000.0,4600000.0,,,184800000.0,443600000.0,738900000.0,64700000.0,,332100000.0,406800000.0,-60100000.0,347300000.0,1182500000.0,,165015642.0,168651202.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q2TTM,2017-07-01,2018-06-30,,120800000.0,3.36,3.36,,152100000.0,3.29,95400000.0,611800000.0,611800000.0,,611800000.0,850800000.0,2301900000.0,-700000.0,,,352900000.0,850800000.0,1451100000.0,127200000.0,9200000.0,625800000.0,825300000.0,-118700000.0,707200000.0,2301900000.0,,165015642.0,168651202.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:21:58+00:00,33200000.0,,,,40500000.0,,29300000.0,133000000.0,133000000.0,,133000000.0,221200000.0,581200000.0,,,,91800000.0,221200000.0,360000000.0,32800000.0,,165500000.0,194500000.0,-32800000.0,162300000.0,581200000.0,,165043047.0,168992535.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q1TTM,2017-04-01,2018-03-31,,112700000.0,3.36,3.36,,142300000.0,3.29,112800000.0,579300000.0,579300000.0,,579300000.0,822100000.0,2223800000.0,-1900000.0,,,338700000.0,822100000.0,1401700000.0,123800000.0,9200000.0,593700000.0,808000000.0,-116500000.0,692100000.0,2223800000.0,,165043047.0,168992535.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q4,2019-10-01,2019-12-31,,37900000.0,2.75,2.75,-0.5,47600000.0,2.7,39900000.0,132200000.0,132200000.0,,132200000.0,259800000.0,676800000.0,5500000.0,6200000.0,,124800000.0,259800000.0,417000000.0,33100000.0,-1300000.0,216500000.0,200500000.0,-28900000.0,172100000.0,676800000.0,163600000.0,163535438.0,166560115.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:37:32+00:00,138000000.0,2.75,2.75,,185700000.0,2.7,118500000.0,449900000.0,449900000.0,,449900000.0,976800000.0,2607100000.0,,6200000.0,,603500000.0,976800000.0,1630300000.0,126800000.0,-1700000.0,933400000.0,696900000.0,-128500000.0,568400000.0,2607100000.0,163600000.0,163535438.0,166560115.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q3YTD,2019-01-01,2019-09-30,,100100000.0,,,0.5,138100000.0,,78600000.0,317700000.0,317700000.0,,317700000.0,717000000.0,1930300000.0,-5500000.0,,,478700000.0,717000000.0,1213300000.0,93700000.0,-400000.0,716900000.0,496400000.0,-99600000.0,396300000.0,1930300000.0,,163580563.0,166779618.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q3TTM,2018-10-01,2019-09-30,,132500000.0,3.63,3.63,0.5,181800000.0,3.56,112000000.0,463900000.0,463900000.0,,463900000.0,940400000.0,2544200000.0,-24200000.0,,,576900000.0,940400000.0,1603800000.0,126300000.0,14900000.0,891200000.0,712600000.0,-135600000.0,575900000.0,2544200000.0,,163580563.0,166779618.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 20:22:27+00:00,33300000.0,,,0.25,45800000.0,,6000000.0,32900000.0,32900000.0,,32900000.0,242900000.0,652700000.0,-5500000.0,,,255000000.0,242900000.0,409800000.0,31300000.0,,334100000.0,75700000.0,-36800000.0,38900000.0,652700000.0,,163580563.0,166779618.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q2YTD,2019-01-01,2019-06-30,,66800000.0,,,0.25,92300000.0,,72600000.0,284800000.0,284800000.0,,284800000.0,474100000.0,1277600000.0,,,,223700000.0,474100000.0,803500000.0,62400000.0,-400000.0,382800000.0,420700000.0,-62800000.0,357400000.0,1277600000.0,,163743835.0,166697276.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q2TTM,2018-07-01,2019-06-30,,132400000.0,3.63,3.63,0.25,175500000.0,3.56,132800000.0,597000000.0,597000000.0,,597000000.0,916700000.0,2490200000.0,-4600000.0,,,417600000.0,916700000.0,1573500000.0,127400000.0,14900000.0,725500000.0,848000000.0,-117100000.0,729800000.0,2490200000.0,,163743835.0,166697276.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 16:17:17+00:00,33600000.0,,,0.25,45700000.0,,36900000.0,150400000.0,150400000.0,,150400000.0,242700000.0,652600000.0,,,,112300000.0,242700000.0,409900000.0,30500000.0,,191600000.0,218300000.0,-30500000.0,187300000.0,652600000.0,,163743835.0,166697276.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:19:46+00:00,33200000.0,,,0.25,46600000.0,,35700000.0,134400000.0,134400000.0,,134400000.0,231400000.0,625000000.0,,0.0,,111400000.0,231400000.0,393600000.0,31900000.0,-400000.0,191200000.0,202400000.0,-32300000.0,170100000.0,625000000.0,,163528343.0,166544945.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q1TTM,2018-04-01,2019-03-31,,130800000.0,3.63,3.63,,171400000.0,3.56,127400000.0,600100000.0,600100000.0,,600100000.0,896400000.0,2438900000.0,,,,398300000.0,896400000.0,1542500000.0,128800000.0,14900000.0,700500000.0,842000000.0,-113900000.0,727500000.0,2438900000.0,,163528343.0,166544945.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2020.0,Q1TTM,2019-04-01,2020-03-31,,145800000.0,2.75,2.75,,185200000.0,2.7,127800000.0,487200000.0,487200000.0,,487200000.0,1003100000.0,2671900000.0,,-13200000.0,,604200000.0,1003100000.0,1668800000.0,128400000.0,-3400000.0,922000000.0,746800000.0,-131800000.0,615000000.0,2671900000.0,,162894306.0,165724120.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:19:46+00:00,41000000.0,,,,46100000.0,,45000000.0,171700000.0,171700000.0,,171700000.0,257700000.0,689800000.0,,-19400000.0,,112100000.0,257700000.0,432100000.0,33500000.0,-2100000.0,179800000.0,252300000.0,-35600000.0,216700000.0,689800000.0,,162894306.0,165724120.0
