company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q3TTM,2015-10-01,2016-09-30,,-100747000.0,114734000.0,268033000.0,125317000.0,131729000.0,719400000.0,-10189000.0,-8976000.0,-48000.0,34000.0,-1090235000.0,468202000.0,628156000.0,,-1090235000.0,468202000.0,628156000.0,-4066000.0,595680000.0,595680000.0,-205011000.0,18753000.0,-202000.0,,,-245000.0,-158935000.0,-906074000.0,-202900000.0,8931000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q3,2016-07-01,2016-09-30,,-43400000.0,24200000.0,71800000.0,12900000.0,29400000.0,,-8300000.0,-91100000.0,,,-51400000.0,-71300000.0,99300000.0,,-51400000.0,-71300000.0,99300000.0,-31700000.0,127500000.0,127500000.0,9300000.0,16100000.0,,,,-100000.0,-36400000.0,-1400000.0,-66100000.0,8600000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 16:26:36+00:00,-6200000.0,56100000.0,149600000.0,62900000.0,68300000.0,719400000.0,-1100000.0,148600000.0,,0.0,-976500000.0,650600000.0,385100000.0,,-976500000.0,650600000.0,385100000.0,58100000.0,354400000.0,354400000.0,-242300000.0,13400000.0,-600000.0,,,-100000.0,-62200000.0,-873500000.0,-116400000.0,300000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q2TTM,2015-07-01,2016-06-30,,-57347000.0,110213000.0,220186000.0,131023000.0,135830000.0,719400000.0,-13025000.0,77311000.0,-48000.0,-29966000.0,-1138964000.0,509558000.0,693399000.0,,-1138964000.0,509558000.0,693399000.0,50968000.0,599994000.0,599994000.0,-229949000.0,25628000.0,15400000.0,,,-170000.0,-168208000.0,-997778000.0,-136800000.0,483000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q2,2016-04-01,2016-06-30,,-6200000.0,25200000.0,146800000.0,45400000.0,29400000.0,719400000.0,200000.0,17500000.0,,,-698700000.0,681900000.0,81200000.0,,-698700000.0,681900000.0,81200000.0,64600000.0,261800000.0,261800000.0,-252700000.0,8700000.0,,,,-100000.0,-31400000.0,-707400000.0,,200000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 16:19:10+00:00,0.0,30900000.0,2800000.0,17500000.0,38900000.0,,-1300000.0,131100000.0,,,-277800000.0,-31300000.0,303900000.0,,-277800000.0,-31300000.0,303900000.0,-6500000.0,92600000.0,92600000.0,10400000.0,4700000.0,-600000.0,,,0.0,-30800000.0,-166100000.0,-116400000.0,100000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2941195000.0,123264000.0,158042000.0,106272000.0,135058000.0,,-480000.0,-11535000.0,720800000.0,2074000000.0,2295157000.0,-3012375000.0,696710000.0,,2295157000.0,-3012375000.0,696710000.0,-20988000.0,501514000.0,501514000.0,-51591000.0,32764000.0,15400000.0,,,-91000.0,-172140000.0,-395607000.0,-136800000.0,85651000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:37:32+00:00,-914900000.0,106000000.0,186300000.0,113900000.0,135600000.0,,6700000.0,-87100000.0,,615000000.0,362500000.0,-1105500000.0,743500000.0,,362500000.0,-1105500000.0,743500000.0,7200000.0,555100000.0,555100000.0,33900000.0,32100000.0,-7100000.0,,0.0,,-183500000.0,-8300000.0,-276300000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q4,2017-10-01,2017-12-31,,-204700000.0,29300000.0,35700000.0,45100000.0,36200000.0,,2300000.0,-127100000.0,,120000000.0,128200000.0,-281600000.0,151400000.0,,128200000.0,-281600000.0,151400000.0,300000.0,204600000.0,204600000.0,8400000.0,9000000.0,-7100000.0,,,300000.0,-69700000.0,-700000.0,-100000.0,-400000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:18:23+00:00,-710200000.0,76700000.0,150600000.0,68800000.0,99400000.0,,4400000.0,40000000.0,,495000000.0,234300000.0,-823900000.0,592100000.0,,234300000.0,-823900000.0,592100000.0,6900000.0,350500000.0,350500000.0,25500000.0,23100000.0,0.0,,,-300000.0,-113800000.0,-7600000.0,-276200000.0,400000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q3TTM,2016-10-01,2017-09-30,,-734700000.0,99800000.0,218400000.0,109600000.0,127900000.0,-4800000.0,4100000.0,-41800000.0,,495000000.0,198000000.0,-910000000.0,685200000.0,,198000000.0,-910000000.0,685200000.0,-22700000.0,459800000.0,459800000.0,39500000.0,31600000.0,9600000.0,,,-400000.0,-171700000.0,91900000.0,-420500000.0,-8000000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q3,2017-07-01,2017-09-30,,-587900000.0,28400000.0,44900000.0,14100000.0,33800000.0,,1100000.0,-29900000.0,,475000000.0,467100000.0,-629200000.0,162300000.0,,467100000.0,-629200000.0,162300000.0,1300000.0,120700000.0,120700000.0,9300000.0,3600000.0,,,,-100000.0,-41300000.0,-1400000.0,-10100000.0,100000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-31 16:20:31+00:00,-122300000.0,48300000.0,105700000.0,54700000.0,65600000.0,,3300000.0,69900000.0,,20000000.0,-232800000.0,-194700000.0,429800000.0,,-232800000.0,-194700000.0,429800000.0,5600000.0,229800000.0,229800000.0,16200000.0,19500000.0,0.0,,,-200000.0,-72500000.0,-6200000.0,-266100000.0,300000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q2TTM,2016-07-01,2017-06-30,,-190200000.0,95600000.0,245300000.0,108400000.0,123500000.0,-4800000.0,-5300000.0,-103000000.0,,20000000.0,-320500000.0,-352100000.0,622200000.0,,-320500000.0,-352100000.0,622200000.0,-55700000.0,466600000.0,466600000.0,39500000.0,44100000.0,9600000.0,,,-400000.0,-166800000.0,91900000.0,-476500000.0,500000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q2,2017-04-01,2017-06-30,,-46000000.0,24900000.0,100900000.0,40900000.0,31800000.0,,1600000.0,-74700000.0,,20000000.0,-40500000.0,-87300000.0,111900000.0,,-40500000.0,-87300000.0,111900000.0,-14300000.0,121000000.0,121000000.0,8900000.0,12000000.0,,,,-100000.0,-41400000.0,94300000.0,-166800000.0,200000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:19:00+00:00,-76300000.0,23400000.0,4800000.0,13800000.0,33800000.0,,1700000.0,144600000.0,,,-192300000.0,-107400000.0,317900000.0,,-192300000.0,-107400000.0,317900000.0,19900000.0,108800000.0,108800000.0,7300000.0,7500000.0,0.0,,,-100000.0,-31100000.0,-100500000.0,-99300000.0,100000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2017.0,Q1TTM,2016-04-01,2017-03-31,,-150400000.0,95900000.0,291200000.0,112900000.0,121100000.0,714600000.0,-6700000.0,-10800000.0,,,-978700000.0,417100000.0,591500000.0,,-978700000.0,417100000.0,591500000.0,23200000.0,607400000.0,607400000.0,-222100000.0,40800000.0,9600000.0,,,-400000.0,-156800000.0,-709800000.0,-309700000.0,500000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:37:32+00:00,-153100000.0,135000000.0,103200000.0,125200000.0,165300000.0,,-2000000.0,-6500000.0,,0.0,-669800000.0,-265400000.0,934400000.0,,-669800000.0,-265400000.0,934400000.0,-2800000.0,598700000.0,598700000.0,41900000.0,83600000.0,118700000.0,,0.0,,-231000000.0,-314800000.0,-438600000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q4,2018-10-01,2018-12-31,,-85400000.0,33400000.0,21500000.0,43800000.0,43700000.0,,1400000.0,-69600000.0,,,-21300000.0,-161600000.0,173800000.0,,-21300000.0,-161600000.0,173400000.0,-8100000.0,146200000.0,146200000.0,20100000.0,12400000.0,300000.0,,,,-76500000.0,122700000.0,-156400000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 20:22:27+00:00,-67700000.0,101600000.0,81700000.0,81400000.0,121600000.0,,-3400000.0,63100000.0,,0.0,-648500000.0,-103800000.0,760600000.0,,-648500000.0,-103800000.0,761000000.0,5300000.0,452500000.0,452500000.0,21800000.0,71200000.0,118400000.0,,0.0,,-154500000.0,-437500000.0,-282200000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q3TTM,2017-10-01,2018-09-30,,-272400000.0,130900000.0,117400000.0,126500000.0,157800000.0,,-1100000.0,-64000000.0,,120000000.0,-520300000.0,-385400000.0,912000000.0,,-520300000.0,-385400000.0,912400000.0,5600000.0,657100000.0,657100000.0,30200000.0,80200000.0,111300000.0,,,300000.0,-224200000.0,-438200000.0,-282300000.0,-400000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q3,2018-07-01,2018-09-30,,,34300000.0,23700000.0,17500000.0,39600000.0,,-6000000.0,-12700000.0,,,-271400000.0,66200000.0,226400000.0,,-271400000.0,66200000.0,226800000.0,15600000.0,166000000.0,166000000.0,-800000.0,27700000.0,121500000.0,,,100000.0,-55200000.0,-196300000.0,-102800000.0,-200000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:17:17+00:00,-67700000.0,67300000.0,58000000.0,63900000.0,82000000.0,,2600000.0,75800000.0,,0.0,-377100000.0,-170000000.0,534200000.0,,-377100000.0,-170000000.0,534200000.0,-10300000.0,286500000.0,286500000.0,22600000.0,43500000.0,-3100000.0,,0.0,-100000.0,-99300000.0,-241200000.0,-179400000.0,200000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q2TTM,2017-07-01,2018-06-30,,-860300000.0,125000000.0,138600000.0,123100000.0,152000000.0,,6000000.0,-81200000.0,,595000000.0,218200000.0,-1080800000.0,847900000.0,,218200000.0,-1080800000.0,847900000.0,-8700000.0,611800000.0,611800000.0,40300000.0,56100000.0,-10200000.0,,,100000.0,-210300000.0,-243300000.0,-189600000.0,-100000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q2,2018-04-01,2018-06-30,,-45500000.0,33100000.0,52900000.0,44600000.0,41500000.0,,-600000.0,-33200000.0,,,-122900000.0,-101500000.0,207200000.0,,-122900000.0,-101500000.0,207200000.0,-17800000.0,153500000.0,153500000.0,12300000.0,26000000.0,,,,,-56100000.0,-5700000.0,-143200000.0,100000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:21:58+00:00,-22200000.0,34200000.0,5100000.0,19300000.0,40500000.0,,3200000.0,109000000.0,,0.0,-254200000.0,-68500000.0,327000000.0,,-254200000.0,-68500000.0,327000000.0,7500000.0,133000000.0,133000000.0,10300000.0,17500000.0,-3100000.0,,0.0,-100000.0,-43200000.0,-235500000.0,-36200000.0,100000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2018.0,Q1TTM,2017-04-01,2018-03-31,,-860800000.0,116800000.0,186600000.0,119400000.0,142300000.0,,8200000.0,-122700000.0,,615000000.0,300600000.0,-1066600000.0,752600000.0,,300600000.0,-1066600000.0,752600000.0,-5200000.0,579300000.0,579300000.0,36900000.0,42100000.0,-10200000.0,,,,-195600000.0,-143300000.0,-213200000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q4,2019-10-01,2019-12-31,,-589700000.0,38300000.0,40900000.0,42800000.0,47700000.0,,4400000.0,-80700000.0,,80000000.0,345700000.0,-653400000.0,176400000.0,,345700000.0,-653400000.0,176400000.0,-127200000.0,132200000.0,132200000.0,38900000.0,6200000.0,300000.0,-300000.0,-40800000.0,,-64000000.0,400300000.0,-100000000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:37:32+00:00,-703700000.0,141900000.0,139800000.0,119900000.0,185700000.0,,6100000.0,51100000.0,,699700000.0,10900000.0,-927900000.0,956300000.0,,10900000.0,-927900000.0,956300000.0,45100000.0,449900000.0,449900000.0,127700000.0,46900000.0,-7400000.0,-300000.0,-163500000.0,,-216800000.0,-272200000.0,-300000000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q3TTM,2018-10-01,2019-09-30,,-199400000.0,137000000.0,120400000.0,120900000.0,181700000.0,,3100000.0,62200000.0,,619700000.0,-356100000.0,-436100000.0,953700000.0,,-356100000.0,-436100000.0,953300000.0,164200000.0,463900000.0,463900000.0,108900000.0,53100000.0,-7400000.0,,-122700000.0,,-229300000.0,-549800000.0,-356400000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q3,2019-07-01,2019-09-30,,-44900000.0,34800000.0,37500000.0,16500000.0,45800000.0,,,41600000.0,,221800000.0,51400000.0,-106400000.0,213500000.0,,51400000.0,-106400000.0,213500000.0,158500000.0,32900000.0,32900000.0,58400000.0,13500000.0,-200000.0,,-40800000.0,,-60700000.0,-68100000.0,-75000000.0,-600000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 20:22:27+00:00,-114000000.0,103600000.0,98900000.0,77100000.0,138000000.0,,1700000.0,131800000.0,,619700000.0,-334800000.0,-274500000.0,779900000.0,,-334800000.0,-274500000.0,779900000.0,172300000.0,317700000.0,317700000.0,88800000.0,40700000.0,-7700000.0,,-122700000.0,,-152800000.0,-672500000.0,-200000000.0,,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q2TTM,2018-07-01,2019-06-30,,-154500000.0,136500000.0,106600000.0,121900000.0,175500000.0,,-2900000.0,7900000.0,,397900000.0,-678900000.0,-263500000.0,966600000.0,,-678900000.0,-263500000.0,966600000.0,21300000.0,597000000.0,597000000.0,49700000.0,67300000.0,114300000.0,,-81900000.0,100000.0,-223800000.0,-678000000.0,-384200000.0,400000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q2,2019-04-01,2019-06-30,,,34700000.0,53900000.0,45300000.0,45600000.0,,1100000.0,-42000000.0,,,-179800000.0,-47800000.0,200300000.0,,-179800000.0,-47800000.0,200300000.0,-26200000.0,150400000.0,150400000.0,11600000.0,15600000.0,-1500000.0,,-41000000.0,,-46900000.0,-104400000.0,-50000000.0,600000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:17:17+00:00,-69100000.0,68800000.0,61400000.0,60600000.0,92200000.0,,1700000.0,90200000.0,,397900000.0,-386200000.0,-168100000.0,566400000.0,,-386200000.0,-168100000.0,566400000.0,13800000.0,284800000.0,284800000.0,30400000.0,27200000.0,-7500000.0,,-81900000.0,0.0,-92100000.0,-604400000.0,-125000000.0,600000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:19:46+00:00,-69100000.0,34100000.0,7500000.0,15300000.0,46600000.0,,600000.0,132200000.0,,397900000.0,-206400000.0,-120300000.0,366100000.0,,-206400000.0,-120300000.0,366100000.0,40000000.0,134400000.0,134400000.0,18800000.0,11600000.0,-6000000.0,,-40900000.0,,-45200000.0,-500000000.0,-75000000.0,,0.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2019.0,Q1TTM,2018-04-01,2019-03-31,,-200000000.0,134900000.0,105600000.0,121200000.0,171400000.0,,-4600000.0,16700000.0,,397900000.0,-622000000.0,-317200000.0,973500000.0,,-622000000.0,-317200000.0,973500000.0,29700000.0,600100000.0,600100000.0,50400000.0,77700000.0,115800000.0,,-40900000.0,100000.0,-233000000.0,-579300000.0,-477400000.0,-100000.0,
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2020.0,Q1TTM,2019-04-01,2020-03-31,,-698400000.0,149100000.0,136400000.0,127200000.0,185200000.0,,5300000.0,10600000.0,,321800000.0,-38100000.0,-895100000.0,952800000.0,,-38100000.0,-895100000.0,952800000.0,24600000.0,487200000.0,487200000.0,120700000.0,54500000.0,4700000.0,-300000.0,-166500000.0,,-224500000.0,150900000.0,-398800000.0,,23100000.0
Verisk Analytics Inc,VRSK,549300I1YSWNIRKBWP67,1442145,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:19:46+00:00,-63800000.0,41300000.0,4100000.0,22600000.0,46100000.0,,-200000.0,91700000.0,,20000000.0,-255400000.0,-87500000.0,362600000.0,,-255400000.0,-87500000.0,362600000.0,19500000.0,171700000.0,171700000.0,11800000.0,19200000.0,6100000.0,,-43900000.0,,-52900000.0,-76900000.0,-173800000.0,,23100000.0
