company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q2,2017-04-01,2017-06-30,,-2326000000.0,,396000000.0,319000000.0,,,73000000.0,,,3803000000.0,,-693000000.0,-2873000000.0,,-693000000.0,-2873000000.0,3401000000.0,-92000000.0,,,,,23049000000.0,1267000000.0,,-477000000.0,-30289000000.0,,-26116000000.0,-952000000.0,,28475000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 19:58:54+00:00,-3372000000.0,,109000000.0,255000000.0,,,213000000.0,,,391000000.0,0.0,1499000000.0,-4276000000.0,,1499000000.0,-4276000000.0,2098000000.0,-466000000.0,,,,,21525000000.0,2472000000.0,,-443000000.0,-28926000000.0,,-19116000000.0,-858000000.0,,25550000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 19:45:09+00:00,-4173000000.0,-1013000000.0,1935000000.0,1130000000.0,628000000.0,,,8204000000.0,,224000000.0,1274000000.0,-2801000000.0,-5634000000.0,11738000000.0,-2801000000.0,-5634000000.0,11738000000.0,3120000000.0,,5128000000.0,5128000000.0,-1209000000.0,92326000000.0,4118000000.0,-183000000.0,-1819000000.0,-125288000000.0,,-90814000000.0,-3992000000.0,,119709000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-04 20:36:58+00:00,-3745000000.0,,695000000.0,809000000.0,,,-187000000.0,,,743000000.0,1274000000.0,531000000.0,-10992000000.0,,531000000.0,-10992000000.0,10437000000.0,-211000000.0,,,,,71881000000.0,3304000000.0,,-1347000000.0,-97078000000.0,,-69228000000.0,-2792000000.0,,86527000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q3,2018-07-01,2018-09-30,,-1107000000.0,,118000000.0,217000000.0,,,-46000000.0,,,-904000000.0,,-1081000000.0,-6228000000.0,,-1081000000.0,-6228000000.0,3533000000.0,-3822000000.0,,,,,24926000000.0,764000000.0,,-451000000.0,-31468000000.0,,-24016000000.0,-636000000.0,,25583000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 20:48:45+00:00,-2638000000.0,,577000000.0,592000000.0,,,-141000000.0,,,1647000000.0,1274000000.0,1612000000.0,-4764000000.0,,1612000000.0,-4764000000.0,6904000000.0,3611000000.0,,,,,46955000000.0,2540000000.0,,-896000000.0,-65610000000.0,,-45212000000.0,-2156000000.0,,60944000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q2,2018-04-01,2018-06-30,,-446000000.0,,431000000.0,349000000.0,,,-338000000.0,,,966000000.0,780000000.0,1394000000.0,-4279000000.0,,1394000000.0,-4279000000.0,5608000000.0,2385000000.0,,,,,21957000000.0,520000000.0,,-474000000.0,-36628000000.0,,-20720000000.0,-1115000000.0,,32275000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 20:39:04+00:00,-2192000000.0,,146000000.0,243000000.0,,,197000000.0,,,681000000.0,494000000.0,218000000.0,-485000000.0,,218000000.0,-485000000.0,1296000000.0,1226000000.0,,,,,24998000000.0,2020000000.0,,-422000000.0,-28982000000.0,,-24492000000.0,-1041000000.0,,28669000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 19:45:09+00:00,-3749000000.0,-999000000.0,1099000000.0,964000000.0,630000000.0,,,7425000000.0,,3526000000.0,0.0,4568000000.0,-17586000000.0,13786000000.0,4568000000.0,-17586000000.0,13786000000.0,777000000.0,,5909000000.0,5909000000.0,821000000.0,91719000000.0,2347000000.0,9000000.0,-1821000000.0,-109041000000.0,,-86571000000.0,-2285000000.0,,92857000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q3,2019-07-01,2019-09-30,,-832000000.0,,86000000.0,137000000.0,,,-105000000.0,,,3103000000.0,,2327000000.0,-5351000000.0,,2327000000.0,-5351000000.0,4146000000.0,1017000000.0,,,,,24183000000.0,947000000.0,,-445000000.0,-23187000000.0,,-23729000000.0,-785000000.0,,17721000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 20:36:58+00:00,-3294000000.0,,842000000.0,647000000.0,,,-58000000.0,,,5210000000.0,0.0,5577000000.0,-10493000000.0,,5577000000.0,-10493000000.0,8605000000.0,3631000000.0,,,,,69363000000.0,2736000000.0,,-1358000000.0,-76701000000.0,,-65603000000.0,-2035000000.0,,66766000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q2,2019-04-01,2019-06-30,,-1231000000.0,,642000000.0,362000000.0,,,47000000.0,,,1719000000.0,,934000000.0,557000000.0,,934000000.0,557000000.0,2387000000.0,3929000000.0,,,,,21389000000.0,821000000.0,4000000.0,-476000000.0,-24185000000.0,,-20948000000.0,-750000000.0,,25152000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 20:48:45+00:00,-2462000000.0,,756000000.0,510000000.0,,,47000000.0,,,2107000000.0,0.0,3250000000.0,-5142000000.0,,3250000000.0,-5142000000.0,4459000000.0,2614000000.0,,,,,45180000000.0,1789000000.0,,-913000000.0,-53514000000.0,,-41874000000.0,-1250000000.0,,49045000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2019.0,Q1,2019-01-01,2019-03-31,2020-05-08 17:07:05+00:00,-1231000000.0,,114000000.0,148000000.0,,,,,,388000000.0,0.0,2316000000.0,-5699000000.0,,2316000000.0,-5699000000.0,2072000000.0,-1315000000.0,,,,,23791000000.0,968000000.0,-4000000.0,-437000000.0,-29329000000.0,,-20926000000.0,-500000000.0,,23893000000.0,
Metlife Inc,MET,C4BXATY60WC6XEOZDX54,1099219,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 17:07:05+00:00,-1440000000.0,,-35000000.0,136000000.0,,,,,,9920000000.0,972000000.0,14157000000.0,-8337000000.0,,14157000000.0,-8337000000.0,1847000000.0,7496000000.0,,,,,24696000000.0,4986000000.0,-171000000.0,-436000000.0,-34363000000.0,,-20495000000.0,-500000000.0,,22480000000.0,
