company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Garmin Ltd,GRMN,,1121788,2015.0,Q2TTM,2014-06-29,2015-06-27,,1.41,1.41,0.12,1.41,354356000.0,160753000.0,267956000.0,267956000.0,267956000.0,1276348000.0,2868813000.0,-39143000.0,415795000.0,386052000.0,1276348000.0,1592465000.0,,31590000.0,962600000.0,629865000.0,-7553000.0,622312000.0,2868813000.0,191300000.0,191101000.0,191600000.0
Garmin Ltd,GRMN,,1121788,2015.0,Q1,2014-12-28,2015-03-28,2016-04-27 16:44:00+00:00,0.35,0.35,,0.35,9403000.0,27672000.0,66793000.0,66793000.0,66793000.0,241272000.0,585394000.0,-43526000.0,106002000.0,98750000.0,241272000.0,344122000.0,,8024000.0,232424000.0,111698000.0,-35502000.0,76196000.0,585394000.0,190800000.0,191762000.0,192341000.0
Garmin Ltd,GRMN,,1121788,2015.0,Q1TTM,2014-03-30,2015-03-28,,1.63,1.63,,1.62,345288000.0,149877000.0,312186000.0,312186000.0,312186000.0,1255131000.0,2872831000.0,-58321000.0,404959000.0,380909000.0,1255131000.0,1617700000.0,,33840000.0,935745000.0,681955000.0,-24481000.0,657474000.0,2872831000.0,190800000.0,191762000.0,192341000.0
Garmin Ltd,GRMN,,1121788,2016.0,FY,2015-12-27,2016-12-31,2019-02-20 07:03:53+00:00,2.74,2.74,,2.73,120901000.0,177143000.0,517724000.0,517724000.0,517724000.0,1357272000.0,3045797000.0,-27645000.0,467960000.0,410558000.0,1357272000.0,1688525000.0,,33406000.0,1055661000.0,632864000.0,5761000.0,638625000.0,3045797000.0,189000000.0,189000000.0,189600000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q4,2016-09-25,2016-12-31,,0.77,0.77,-2.04,0.76,33998000.0,67702000.0,143514000.0,143514000.0,143514000.0,408161000.0,887898000.0,-556000.0,128952000.0,114312000.0,408161000.0,479737000.0,,9297000.0,310966000.0,168771000.0,8741000.0,177512000.0,887898000.0,189000000.0,189000000.0,189600000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q3,2016-06-26,2016-09-24,2017-11-01 07:02:20+00:00,0.66,0.66,0.0,0.66,24711000.0,32956000.0,125054000.0,125054000.0,125054000.0,316270000.0,722250000.0,-18077000.0,116449000.0,96959000.0,316270000.0,405980000.0,,8226000.0,246364000.0,159616000.0,-9851000.0,149765000.0,722250000.0,189500000.0,188692000.0,189238000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q3YTD,2015-12-27,2016-09-24,,1.97,1.97,2.04,1.97,86903000.0,109441000.0,374210000.0,374210000.0,374210000.0,949111000.0,2157899000.0,-27089000.0,339008000.0,296246000.0,949111000.0,1208788000.0,,24109000.0,744695000.0,464093000.0,-2980000.0,461113000.0,2157899000.0,189500000.0,188692000.0,189238000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q3TTM,2015-09-27,2016-09-24,,2.66,2.66,,2.66,107063000.0,166254000.0,506592000.0,506592000.0,506592000.0,1317325000.0,2939255000.0,-27667000.0,445020000.0,400801000.0,1317325000.0,1621930000.0,,31467000.0,1012075000.0,609855000.0,3800000.0,613655000.0,2939255000.0,189500000.0,188692000.0,189238000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q2,2016-03-27,2016-06-25,2017-08-02 16:47:51+00:00,0.85,0.85,2.04,0.85,42737000.0,44252000.0,161064000.0,161064000.0,161064000.0,348651000.0,811609000.0,-5328000.0,114355000.0,103677000.0,348651000.0,462958000.0,,8455000.0,262284000.0,200674000.0,3127000.0,203801000.0,811609000.0,189500000.0,188892000.0,189356000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q2YTD,2015-12-27,2016-06-25,,1.31,1.31,2.04,1.31,62192000.0,76485000.0,249156000.0,249156000.0,249156000.0,632841000.0,1435649000.0,-9012000.0,222559000.0,199287000.0,632841000.0,802808000.0,,15883000.0,498331000.0,304477000.0,6871000.0,311348000.0,1435649000.0,189500000.0,188892000.0,189356000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q2TTM,2015-06-28,2016-06-25,,2.63,2.63,,2.63,127944000.0,170185000.0,500837000.0,500837000.0,500837000.0,1318555000.0,2896695000.0,22993000.0,434360000.0,397899000.0,1318555000.0,1578140000.0,,30092000.0,1002444000.0,575696000.0,53085000.0,628781000.0,2896695000.0,189500000.0,188892000.0,189356000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q1,2015-12-27,2016-03-26,2017-05-03 16:51:03+00:00,0.46,0.46,,0.46,19455000.0,32233000.0,88092000.0,88092000.0,88092000.0,284190000.0,624040000.0,-3684000.0,108204000.0,95610000.0,284190000.0,339850000.0,,7428000.0,236047000.0,103803000.0,3744000.0,107547000.0,624040000.0,191500000.0,189497000.0,189651000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q1TTM,2015-03-29,2016-03-26,,2.5,2.5,,2.5,121012000.0,171727000.0,477526000.0,477526000.0,477526000.0,1324484000.0,2858916000.0,27795000.0,429245000.0,391774000.0,1324484000.0,1534432000.0,,29057000.0,992746000.0,541686000.0,56852000.0,598538000.0,2858916000.0,191500000.0,189497000.0,189651000.0
Garmin Ltd,GRMN,,1121788,2017.0,FY,2017-01-01,2017-12-30,2020-02-19 07:02:35+00:00,3.77,3.77,1.53,3.76,-11936000.0,164693000.0,709007000.0,709007000.0,709007000.0,1323619000.0,3121560000.0,-23491000.0,511634000.0,437977000.0,1323619000.0,1797941000.0,,36925000.0,1114304000.0,683637000.0,13434000.0,697071000.0,3121560000.0,187828000.0,187828000.0,187828000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q4,2017-10-01,2017-12-30,,0.75,0.75,1.53,0.76,41905000.0,58710000.0,142550000.0,142550000.0,142550000.0,393838000.0,897320000.0,-8877000.0,132552000.0,128881000.0,393838000.0,503482000.0,,9993000.0,320143000.0,183339000.0,1116000.0,184455000.0,897320000.0,187828000.0,187828000.0,187828000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q3,2017-07-02,2017-09-30,2018-10-31 07:17:45+00:00,0.81,0.81,0.0,0.8,38840000.0,32449000.0,151074000.0,151074000.0,151074000.0,313721000.0,751244000.0,7059000.0,129632000.0,101794000.0,313721000.0,437523000.0,,9207000.0,263875000.0,173648000.0,16266000.0,189914000.0,751244000.0,186500000.0,187616000.0,188490000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.02,3.02,,3.0,-53841000.0,105983000.0,566457000.0,566457000.0,566457000.0,929781000.0,2224240000.0,-14614000.0,379082000.0,309096000.0,929781000.0,1294459000.0,,26932000.0,794161000.0,500298000.0,12318000.0,512616000.0,2224240000.0,186500000.0,187616000.0,188490000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q3TTM,2016-09-25,2017-09-30,,3.79,3.79,-2.04,3.76,-19843000.0,173685000.0,709971000.0,709971000.0,709971000.0,1337942000.0,3112138000.0,-15170000.0,508034000.0,423408000.0,1337942000.0,1774196000.0,,36229000.0,1105127000.0,669069000.0,21059000.0,690128000.0,3112138000.0,186500000.0,187616000.0,188490000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q2,2017-04-02,2017-07-01,2018-08-01 07:02:01+00:00,0.94,0.94,,0.94,57348000.0,42009000.0,176979000.0,176979000.0,176979000.0,347356000.0,831486000.0,15424000.0,127248000.0,105251000.0,347356000.0,484130000.0,,9281000.0,274508000.0,209622000.0,24705000.0,234327000.0,831486000.0,188300000.0,187757000.0,188492000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q2YTD,2017-01-01,2017-07-01,,2.21,2.21,,2.2,-92681000.0,73534000.0,415383000.0,415383000.0,415383000.0,616060000.0,1472996000.0,-21673000.0,249450000.0,207302000.0,616060000.0,856936000.0,,17725000.0,530286000.0,326650000.0,-3948000.0,322702000.0,1472996000.0,188300000.0,187757000.0,188492000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q2TTM,2016-06-26,2017-07-01,,3.64,3.64,-2.04,3.62,-33972000.0,174192000.0,683951000.0,683951000.0,683951000.0,1340491000.0,3083144000.0,-40306000.0,494851000.0,418573000.0,1340491000.0,1742653000.0,,35248000.0,1087616000.0,655037000.0,-5058000.0,649979000.0,3083144000.0,188300000.0,187757000.0,188492000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q1,2017-01-01,2017-04-01,2018-05-02 07:02:13+00:00,1.27,1.27,,1.26,-150029000.0,31525000.0,238404000.0,238404000.0,238404000.0,268704000.0,641510000.0,-37097000.0,122202000.0,102051000.0,268704000.0,372806000.0,,8444000.0,255778000.0,117028000.0,-28653000.0,88375000.0,641510000.0,187700000.0,188333000.0,189031000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q1TTM,2016-03-27,2017-04-01,,3.55,3.55,,3.53,-48583000.0,176435000.0,668036000.0,668036000.0,668036000.0,1341786000.0,3063267000.0,-61058000.0,481958000.0,416999000.0,1341786000.0,1721481000.0,,34422000.0,1075392000.0,646089000.0,-26636000.0,619453000.0,3063267000.0,187700000.0,188333000.0,189031000.0
Garmin Ltd,GRMN,,1121788,2018.0,FY,2017-12-31,2018-12-29,2020-02-19 07:02:35+00:00,3.68,3.68,1.06,3.66,129167000.0,155394000.0,694080000.0,694080000.0,694080000.0,1367725000.0,3347444000.0,-2243000.0,567805000.0,478177000.0,1367725000.0,1979719000.0,,47147000.0,1201376000.0,778343000.0,44904000.0,823247000.0,3347444000.0,188635000.0,188635000.0,188635000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q4,2018-09-30,2018-12-29,,1.0,1.0,1.06,1.01,41722000.0,55394000.0,190150000.0,190150000.0,190150000.0,382942000.0,932109000.0,-5638000.0,145156000.0,125943000.0,382942000.0,549167000.0,,14836000.0,326493000.0,222674000.0,9198000.0,231872000.0,932109000.0,188635000.0,188635000.0,188635000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q3,2018-07-01,2018-09-29,2019-10-30 07:02:02+00:00,0.98,0.98,,0.97,17113000.0,31140000.0,184214000.0,184214000.0,184214000.0,329264000.0,810011000.0,-5721000.0,138979000.0,114669000.0,329264000.0,480747000.0,,11089000.0,284788000.0,195959000.0,5368000.0,201327000.0,810011000.0,188000000.0,188799000.0,190005000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q3YTD,2017-12-31,2018-09-29,,2.68,2.68,,2.65,87445000.0,100000000.0,503930000.0,503930000.0,503930000.0,984783000.0,2415335000.0,3395000.0,422649000.0,352234000.0,984783000.0,1430552000.0,,32311000.0,874883000.0,555669000.0,35706000.0,591375000.0,2415335000.0,188000000.0,188799000.0,190005000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q3TTM,2017-10-01,2018-09-29,,3.43,3.43,1.53,3.41,129350000.0,158710000.0,646480000.0,646480000.0,646480000.0,1378621000.0,3312655000.0,-5482000.0,555201000.0,481115000.0,1378621000.0,1934034000.0,,42304000.0,1195026000.0,739008000.0,36822000.0,775830000.0,3312655000.0,188000000.0,188799000.0,190005000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 07:01:57+00:00,1.01,1.01,,1.0,45726000.0,43549000.0,190342000.0,190342000.0,190342000.0,371182000.0,894452000.0,7565000.0,141713000.0,120500000.0,371182000.0,523270000.0,,10995000.0,305762000.0,217508000.0,18560000.0,236068000.0,894452000.0,188500000.0,188542000.0,189461000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q2YTD,2017-12-31,2018-06-30,,1.7,1.7,,1.68,70332000.0,68860000.0,319716000.0,319716000.0,319716000.0,655519000.0,1605324000.0,9116000.0,283670000.0,237565000.0,655519000.0,949805000.0,,21222000.0,590095000.0,359710000.0,30338000.0,390048000.0,1605324000.0,188500000.0,188542000.0,189461000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q2TTM,2017-07-02,2018-06-30,,3.26,3.26,1.53,3.24,151077000.0,160019000.0,613340000.0,613340000.0,613340000.0,1363078000.0,3253888000.0,7298000.0,545854000.0,468240000.0,1363078000.0,1890810000.0,,40422000.0,1174113000.0,716697000.0,47720000.0,764417000.0,3253888000.0,188500000.0,188542000.0,189461000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q1,2017-12-31,2018-03-31,2019-05-01 08:07:33+00:00,0.69,0.69,,0.68,24606000.0,25311000.0,129374000.0,129374000.0,129374000.0,284337000.0,710872000.0,1551000.0,141957000.0,117065000.0,284337000.0,426535000.0,,10227000.0,284333000.0,142202000.0,11778000.0,153980000.0,710872000.0,187500000.0,188322000.0,189292000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q1TTM,2017-04-02,2018-03-31,,3.19,3.19,1.53,3.18,162699000.0,158479000.0,599977000.0,599977000.0,599977000.0,1339252000.0,3190922000.0,15157000.0,531389000.0,452991000.0,1339252000.0,1851670000.0,,38708000.0,1142859000.0,708811000.0,53865000.0,762676000.0,3190922000.0,187500000.0,188322000.0,189292000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q4,2019-09-29,2019-12-28,,1.89,1.89,1.14,1.89,-73379000.0,62650000.0,360791000.0,360791000.0,360791000.0,462777000.0,1102232000.0,-2179000.0,162003000.0,138280000.0,462777000.0,639455000.0,,13069000.0,362933000.0,276522000.0,10890000.0,287412000.0,1102232000.0,189931000.0,189931000.0,189931000.0
Garmin Ltd,GRMN,,1121788,2019.0,FY,2018-12-30,2019-12-28,2020-02-19 07:02:35+00:00,5.01,5.01,1.14,4.99,34736000.0,164456000.0,952486000.0,952486000.0,952486000.0,1523529000.0,3757505000.0,-11181000.0,605366000.0,518568000.0,1523529000.0,2233976000.0,,52817000.0,1288390000.0,945586000.0,41636000.0,987222000.0,3757505000.0,189931000.0,189931000.0,189931000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q3YTD,2018-12-30,2019-09-28,,3.12,3.12,,3.1,108115000.0,101806000.0,591695000.0,591695000.0,591695000.0,1060752000.0,2655273000.0,-9002000.0,443363000.0,380288000.0,1060752000.0,1594521000.0,,39748000.0,925457000.0,669064000.0,30746000.0,699810000.0,2655273000.0,189900000.0,190102000.0,190962000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q3TTM,2018-09-30,2019-09-28,,4.12,4.12,1.06,4.11,149837000.0,157200000.0,781845000.0,781845000.0,781845000.0,1443694000.0,3587382000.0,-14640000.0,588519000.0,506231000.0,1443694000.0,2143688000.0,,54584000.0,1251950000.0,891738000.0,39944000.0,931682000.0,3587382000.0,189900000.0,190102000.0,190962000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q3,2019-06-30,2019-09-28,2019-10-30 07:02:02+00:00,1.2,1.2,,1.19,29901000.0,32668000.0,227866000.0,227866000.0,227866000.0,366925000.0,934383000.0,-16002000.0,148561000.0,124769000.0,366925000.0,567458000.0,,12309000.0,305998000.0,261460000.0,-3693000.0,257767000.0,934383000.0,189900000.0,190102000.0,190962000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q2YTD,2018-12-30,2019-06-29,,1.92,1.92,,1.91,78214000.0,69138000.0,363829000.0,363829000.0,363829000.0,693827000.0,1720890000.0,7000000.0,294802000.0,255519000.0,693827000.0,1027063000.0,,27439000.0,619459000.0,407604000.0,34439000.0,442043000.0,1720890000.0,189500000.0,189855000.0,190714000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q2TTM,2018-07-01,2019-06-29,,3.9,3.9,1.06,3.89,137049000.0,155672000.0,738193000.0,738193000.0,738193000.0,1406033000.0,3463010000.0,-4359000.0,578937000.0,496131000.0,1406033000.0,2056977000.0,,53364000.0,1230740000.0,826237000.0,49005000.0,875242000.0,3463010000.0,189500000.0,189855000.0,190714000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q2,2019-03-31,2019-06-29,2019-07-31 07:01:57+00:00,1.18,1.18,,1.17,52122000.0,41523000.0,223656000.0,223656000.0,223656000.0,379475000.0,954840000.0,5822000.0,148883000.0,128738000.0,379475000.0,575365000.0,,13735000.0,319144000.0,256221000.0,19557000.0,275778000.0,954840000.0,189500000.0,189855000.0,190714000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q1,2018-12-30,2019-03-30,2020-04-29 07:01:31+00:00,0.74,0.74,,0.74,26092000.0,27615000.0,140173000.0,140173000.0,140173000.0,314352000.0,766050000.0,1178000.0,145919000.0,126781000.0,314352000.0,451698000.0,,13704000.0,300315000.0,151383000.0,14882000.0,166265000.0,766050000.0,189400000.0,189601000.0,190599000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q1TTM,2018-04-01,2019-03-30,,3.73,3.73,1.06,3.72,130653000.0,157698000.0,704879000.0,704879000.0,704879000.0,1397740000.0,3402622000.0,-2616000.0,571767000.0,487893000.0,1397740000.0,2004882000.0,,50624000.0,1217358000.0,787524000.0,48008000.0,835532000.0,3402622000.0,189400000.0,189601000.0,190599000.0
Garmin Ltd,GRMN,,1121788,2020.0,Q1TTM,2019-03-31,2020-03-28,,5.11,5.11,1.14,5.09,25099000.0,163721000.0,973493000.0,973493000.0,973493000.0,1558345000.0,3847563000.0,-24232000.0,624839000.0,528973000.0,1558345000.0,2289218000.0,,51139000.0,1317533000.0,971685000.0,26907000.0,998592000.0,3847563000.0,191900000.0,190803000.0,191684000.0
Garmin Ltd,GRMN,,1121788,2020.0,Q1,2019-12-29,2020-03-28,2020-04-29 07:01:31+00:00,0.84,0.84,,0.84,16455000.0,26880000.0,161180000.0,161180000.0,161180000.0,349168000.0,856108000.0,-11873000.0,165392000.0,137186000.0,349168000.0,506940000.0,,12026000.0,329458000.0,177482000.0,153000.0,177635000.0,856108000.0,191900000.0,190803000.0,191684000.0
