company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,capitalleaseobligations,cashandequivalents,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,prepaidexpenses,retainedearnings,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Garmin Ltd,GRMN,,1121788,2014.0,Q3,,2014-09-27,2014-10-29 15:44:12+00:00,144882000.0,478722000.0,218437000.0,,47170000.0,,1154558000.0,1889579000.0,210621000.0,59186000.0,204669000.0,67496000.0,277378000.0,,,221566000.0,1453047000.0,466482000.0,431753000.0,271936000.0,84345000.0,36073000.0,0.0,52113000.0,56875000.0,1459000.0,293000.0,59058000.0,1649727000.0,151366000.0,4669364000.0,3236413000.0,2421485000.0,1123483000.0,3236413000.0,3236413000.0,1432951000.0,4669364000.0,1816126000.0,309468000.0,,-350063000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q2,,2014-06-28,2014-07-30 11:44:10+00:00,132581000.0,496979000.0,158562000.0,,73293000.0,,1234886000.0,1884792000.0,221079000.0,67496000.0,34513000.0,52689000.0,369826000.0,,,213242000.0,1456103000.0,429673000.0,428482000.0,288723000.0,86425000.0,1731000.0,0.0,47886000.0,60731000.0,1482000.0,250000.0,58748000.0,1796561000.0,160901000.0,4741802000.0,3480616000.0,2496569000.0,969250000.0,3480616000.0,3480616000.0,1261186000.0,4741802000.0,1816751000.0,291936000.0,,-274030000.0
Garmin Ltd,GRMN,,1121788,2014.0,Q1,,2014-03-29,2014-04-30 12:06:33+00:00,124241000.0,427457000.0,150716000.0,,35302000.0,,1136691000.0,1878272000.0,238285000.0,67792000.0,37983000.0,58166000.0,87717000.0,,,216260000.0,1571166000.0,442025000.0,417164000.0,286387000.0,87524000.0,1750000.0,42862000.0,52009000.0,59059000.0,1299000.0,246000.0,54999000.0,1984405000.0,163660000.0,4738914000.0,3752370000.0,2387495000.0,697108000.0,3752370000.0,3752370000.0,986544000.0,4738914000.0,1934255000.0,289436000.0,,-145609000.0
Garmin Ltd,GRMN,,1121788,2015.0,FY,,2015-12-26,2017-02-22 17:04:14+00:00,178905000.0,531481000.0,236845000.0,462560000.0,-30428000.0,,833070000.0,1859674000.0,164982000.0,,21674000.0,70601000.0,192991000.0,245552000.0,908649000.0,,1343387000.0,500554000.0,446089000.0,230420000.0,116518000.0,56210000.0,,49176000.0,136499000.0,1637000.0,259000.0,81645000.0,1930517000.0,215161000.0,4499391000.0,3345126000.0,2211087000.0,865998000.0,3345126000.0,3345126000.0,1154265000.0,4499391000.0,1842215000.0,288267000.0,,-414637000.0
Garmin Ltd,GRMN,,1121788,2015.0,Q3,,2015-09-26,2015-10-28 17:02:30+00:00,158663000.0,431942000.0,172661000.0,,-23149000.0,,914907000.0,1887314000.0,169225000.0,49857000.0,31520000.0,70622000.0,291965000.0,220848000.0,,,1290147000.0,503183000.0,439094000.0,214401000.0,67126000.0,43170000.0,,47526000.0,139045000.0,1560000.0,259000.0,72704000.0,1795900000.0,211834000.0,4388472000.0,3234685000.0,2231953000.0,894656000.0,3234685000.0,3234685000.0,1153787000.0,4388472000.0,1717425000.0,259131000.0,,-425380000.0
Garmin Ltd,GRMN,,1121788,2015.0,Q2,,2015-06-27,2015-07-29 15:42:22+00:00,146088000.0,502034000.0,182299000.0,,24075000.0,,938183000.0,1882668000.0,174365000.0,53858000.0,14457000.0,55185000.0,389287000.0,,,222968000.0,1309405000.0,458451000.0,445672000.0,210061000.0,67246000.0,41628000.0,,48033000.0,94543000.0,1534000.0,279000.0,83730000.0,1676601000.0,199007000.0,4423409000.0,3208505000.0,2283296000.0,961681000.0,3208505000.0,3208505000.0,1214904000.0,4423409000.0,1694441000.0,253223000.0,,-374839000.0
Garmin Ltd,GRMN,,1121788,2015.0,Q1,,2015-03-28,2015-04-29 16:03:19+00:00,125745000.0,425650000.0,152914000.0,,16575000.0,,1171388000.0,1878033000.0,185899000.0,56165000.0,203964000.0,63775000.0,91964000.0,,,224381000.0,1259102000.0,470444000.0,436104000.0,200569000.0,66664000.0,39448000.0,,48824000.0,56408000.0,1371000.0,313000.0,57624000.0,1928165000.0,270212000.0,4543279000.0,3477630000.0,2500307000.0,824261000.0,3477630000.0,3477630000.0,1065649000.0,4543279000.0,1606868000.0,241388000.0,,-345143000.0
Garmin Ltd,GRMN,,1121788,2016.0,FY,,2016-12-31,2018-02-21 07:02:06+00:00,172404000.0,527062000.0,262618000.0,496981000.0,-36761000.0,,846883000.0,1854026000.0,146564000.0,,16163000.0,88818000.0,96168000.0,305002000.0,979859000.0,,1213285000.0,484821000.0,482878000.0,261581000.0,110293000.0,61220000.0,,47395000.0,150546000.0,1594000.0,113000.0,89903000.0,2056702000.0,266952000.0,4525133000.0,3418003000.0,2263016000.0,782735000.0,3418003000.0,3418003000.0,1107130000.0,4525133000.0,1779239000.0,324395000.0,,-455964000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q3,,2016-09-24,2016-10-26 17:06:27+00:00,148030000.0,461355000.0,226933000.0,,25766000.0,,912559000.0,1862801000.0,146384000.0,,24004000.0,86104000.0,288540000.0,301983000.0,,,1327347000.0,534683000.0,454246000.0,251512000.0,121084000.0,56463000.0,,46569000.0,139522000.0,1707000.0,265000.0,90733000.0,1919846000.0,201560000.0,4591906000.0,3344250000.0,2247459000.0,919995000.0,3362229000.0,3362229000.0,1229677000.0,4591906000.0,1890201000.0,309682000.0,17979000.0,-464163000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q2,,2016-06-25,2016-07-27 16:40:10+00:00,151904000.0,510309000.0,230397000.0,,-1403000.0,,801464000.0,1870714000.0,150587000.0,,24714000.0,68067000.0,384760000.0,303348000.0,,,1306159000.0,508161000.0,450654000.0,242006000.0,118320000.0,54633000.0,,46552000.0,136258000.0,1680000.0,257000.0,93848000.0,1794792000.0,252253000.0,4527583000.0,3218835000.0,2212587000.0,1010429000.0,3218835000.0,3218835000.0,1308748000.0,4527583000.0,1864342000.0,298319000.0,,-445268000.0
Garmin Ltd,GRMN,,1121788,2016.0,Q1,,2016-03-26,2016-04-27 16:44:00+00:00,137162000.0,408283000.0,201782000.0,,-14864000.0,,857679000.0,1867848000.0,154965000.0,,14524000.0,75862000.0,96425000.0,306303000.0,,,1279799000.0,517767000.0,448967000.0,229766000.0,117467000.0,60915000.0,,50861000.0,128394000.0,1676000.0,261000.0,96396000.0,2018609000.0,198147000.0,4410324000.0,3437247000.0,2129133000.0,680720000.0,3437247000.0,3437247000.0,973077000.0,4410324000.0,1832224000.0,292357000.0,,-434346000.0
Garmin Ltd,GRMN,,1121788,2017.0,FY,,2017-12-30,2019-02-20 07:03:53+00:00,169640000.0,590882000.0,286920000.0,566473000.0,56428000.0,,891488000.0,1846365000.0,103140000.0,,33638000.0,102802000.0,95975000.0,409801000.0,1162157000.0,,1260033000.0,517644000.0,595684000.0,225355000.0,195981000.0,76612000.0,,30525000.0,140381000.0,1788000.0,271000.0,153912000.0,2418444000.0,161687000.0,4948289000.0,3852419000.0,2346138000.0,792115000.0,3852419000.0,3852419000.0,1095870000.0,4948289000.0,2006467000.0,303755000.0,,-468818000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q3,,2017-09-30,2017-11-01 07:02:20+00:00,158591000.0,457391000.0,253272000.0,,46487000.0,,891279000.0,1869508000.0,138570000.0,,15250000.0,89124000.0,191238000.0,313269000.0,,,1210323000.0,575335000.0,554441000.0,279719000.0,262473000.0,68204000.0,,47483000.0,162294000.0,1738000.0,117000.0,107287000.0,2230489000.0,253699000.0,4835391000.0,3639685000.0,2332474000.0,846045000.0,3639685000.0,3639685000.0,1195706000.0,4835391000.0,1948476000.0,349661000.0,,-506799000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q2,,2017-07-01,2017-08-02 16:47:51+00:00,161398000.0,514942000.0,236727000.0,,40147000.0,,859560000.0,1857566000.0,145603000.0,,10961000.0,86955000.0,286865000.0,309318000.0,,,1200432000.0,525167000.0,517290000.0,277469000.0,265719000.0,56691000.0,,49603000.0,150962000.0,1656000.0,117000.0,106758000.0,2083076000.0,248904000.0,4748772000.0,3484447000.0,2304934000.0,928509000.0,3484447000.0,3484447000.0,1264325000.0,4748772000.0,1926548000.0,335816000.0,,-496342000.0
Garmin Ltd,GRMN,,1121788,2017.0,Q1,,2017-04-01,2017-05-03 16:51:03+00:00,136901000.0,391345000.0,203926000.0,,32464000.0,,833577000.0,1849803000.0,140452000.0,,20288000.0,69892000.0,0.0,303414000.0,,,1211141000.0,533151000.0,503840000.0,262930000.0,283440000.0,62593000.0,,46124000.0,141819000.0,1637000.0,117000.0,94313000.0,2294654000.0,258400000.0,4600681000.0,3702062000.0,2156910000.0,571459000.0,3702062000.0,3702062000.0,898619000.0,4600681000.0,1939931000.0,327160000.0,,-474859000.0
Garmin Ltd,GRMN,,1121788,2018.0,FY,,2018-12-29,2020-02-19 07:02:35+00:00,204985000.0,569833000.0,254744000.0,609967000.0,8430000.0,,1201732000.0,1841617000.0,96372000.0,,51642000.0,113087000.0,200483000.0,417080000.0,1273494000.0,,1330123000.0,561840000.0,663527000.0,203777000.0,176959000.0,92944000.0,,28462000.0,129728000.0,1850000.0,73000.0,120512000.0,2710619000.0,182989000.0,5382858000.0,4162974000.0,2665368000.0,921313000.0,4162974000.0,4162974000.0,1219884000.0,5382858000.0,2053963000.0,298571000.0,,-397692000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q3,,2018-09-29,2018-10-31 07:17:45+00:00,197069000.0,467784000.0,214520000.0,,4624000.0,,1056397000.0,1860530000.0,97604000.0,,43519000.0,101190000.0,200124000.0,424776000.0,,,1301111000.0,556640000.0,650805000.0,204527000.0,186445000.0,82846000.0,,28235000.0,132066000.0,1860000.0,145000.0,117866000.0,2520828000.0,173697000.0,5095967000.0,3952708000.0,2400619000.0,854026000.0,3952708000.0,3952708000.0,1143259000.0,5095967000.0,2044543000.0,289233000.0,,-433274000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q2,,2018-06-30,2018-08-01 07:02:01+00:00,166499000.0,533076000.0,227950000.0,,9732000.0,,946656000.0,1846494000.0,98526000.0,,40016000.0,95969000.0,300187000.0,409459000.0,,,1302447000.0,501490000.0,637245000.0,224740000.0,188101000.0,74092000.0,,31924000.0,127675000.0,1860000.0,211000.0,137118000.0,2336614000.0,173318000.0,4988720000.0,3758881000.0,2323582000.0,929147000.0,3758881000.0,3758881000.0,1229839000.0,4988720000.0,2027893000.0,300692000.0,,-433959000.0
Garmin Ltd,GRMN,,1121788,2018.0,Q1,,2018-03-31,2018-05-02 07:02:13+00:00,136132000.0,409704000.0,195089000.0,,64442000.0,,898981000.0,1836511000.0,98660000.0,,37825000.0,90137000.0,0.0,421006000.0,,,1309185000.0,547412000.0,604813000.0,223590000.0,199090000.0,74714000.0,,29327000.0,129566000.0,1882000.0,279000.0,138114000.0,2546400000.0,167745000.0,4855222000.0,3997193000.0,2191283000.0,557843000.0,3997193000.0,3997193000.0,858029000.0,4855222000.0,2059126000.0,300186000.0,,-450160000.0
Garmin Ltd,GRMN,,1121788,2019.0,FY,,2019-12-28,2020-04-29 07:01:31+00:00,240831000.0,706763000.0,297939000.0,,55874000.0,49238000.0,1027567000.0,1853601000.0,94562000.0,,56913000.0,128426000.0,217262000.0,659629000.0,,,1205475000.0,752908000.0,728921000.0,173100000.0,268518000.0,114754000.0,,25105000.0,246335000.0,278000.0,71000.0,169044000.0,3229061000.0,376463000.0,6166799000.0,4793496000.0,3057850000.0,1035933000.0,4793496000.0,4793496000.0,1373303000.0,6166799000.0,2380028000.0,337370000.0,,-345040000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q3,,2019-09-28,2019-10-30 07:02:02+00:00,235548000.0,558299000.0,216709000.0,,20590000.0,,976402000.0,1859675000.0,95572000.0,,60728000.0,109323000.0,325075000.0,637716000.0,,,1252219000.0,749825000.0,710591000.0,174909000.0,158963000.0,113225000.0,,26450000.0,236737000.0,43122000.0,1036000.0,146325000.0,2868816000.0,300542000.0,5755105000.0,4380894000.0,2757843000.0,1042955000.0,4380894000.0,4380894000.0,1374211000.0,5755105000.0,2286671000.0,331256000.0,,-368187000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q2,,2019-06-29,2019-07-31 07:01:57+00:00,214763000.0,583913000.0,247093000.0,,34681000.0,,820181000.0,1843114000.0,94980000.0,,39879000.0,106331000.0,324655000.0,653014000.0,,,1319026000.0,648140000.0,702108000.0,193697000.0,162739000.0,105865000.0,,27040000.0,227245000.0,46554000.0,73000.0,141539000.0,2641371000.0,239765000.0,5524783000.0,4150966000.0,2460578000.0,1027701000.0,4150966000.0,4150966000.0,1373817000.0,5524783000.0,2362097000.0,346116000.0,,-368200000.0
Garmin Ltd,GRMN,,1121788,2019.0,Q1,,2019-03-30,2019-05-01 08:07:33+00:00,170474000.0,453069000.0,206589000.0,,18338000.0,,1115951000.0,1828175000.0,93653000.0,,55929000.0,95881000.0,0.0,411162000.0,,,1337771000.0,598387000.0,672299000.0,199870000.0,170935000.0,98959000.0,,27567000.0,175693000.0,43504000.0,148000.0,119778000.0,2850588000.0,197385000.0,5280145000.0,4315286000.0,2512137000.0,622526000.0,4315286000.0,4315286000.0,964859000.0,5280145000.0,2095709000.0,342333000.0,,-381815000.0
Garmin Ltd,GRMN,,1121788,2020.0,Q1,,2020-03-28,2020-04-29 07:01:31+00:00,200281000.0,500242000.0,217817000.0,,31807000.0,52834000.0,1048604000.0,1848031000.0,89817000.0,,54466000.0,110611000.0,108880000.0,658777000.0,,,1199613000.0,790180000.0,754549000.0,166845000.0,263687000.0,117792000.0,,23650000.0,248198000.0,250000.0,283000.0,174564000.0,3390053000.0,391646000.0,6053993000.0,4934400000.0,2928886000.0,781872000.0,4934400000.0,4934400000.0,1119593000.0,6053993000.0,2370558000.0,337721000.0,,-335491000.0
