company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q4,2015-10-01,2015-12-31,,0.46,0.46,0.18,0.47,36826000.0,63203000.0,63155000.0,62114000.0,1089000.0,896483000.0,1284448000.0,-8835000.0,265696000.0,896483000.0,387965000.0,17558000.0,4153000.0,265696000.0,122269000.0,-22240000.0,99981000.0,1284448000.0,133074000.0,133074000.0,133074000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 16:02:16+00:00,0.71,0.71,0.18,0.7,52099000.0,94536000.0,94536000.0,93623000.0,913000.0,707726000.0,1096476000.0,-5430000.0,223516000.0,707726000.0,388750000.0,16283000.0,3114000.0,223516000.0,165234000.0,-18599000.0,146635000.0,1096476000.0,132550000.0,132550000.0,132550000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.48,1.48,0.53,1.48,111525000.0,200813000.0,200861000.0,196297000.0,4516000.0,2183771000.0,3273343000.0,-30258000.0,707037000.0,2183771000.0,1089572000.0,47712000.0,7773000.0,707037000.0,382535000.0,-70197000.0,312386000.0,3273343000.0,132550000.0,132550000.0,132550000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.64,2.64,0.69,2.64,179302000.0,355893000.0,355941000.0,349860000.0,6033000.0,3083877000.0,4654702000.0,-27129000.0,958660000.0,3083877000.0,1570825000.0,62728000.0,12887000.0,958660000.0,612165000.0,-76970000.0,535243000.0,4654702000.0,132550000.0,132550000.0,132550000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 16:02:29+00:00,0.56,0.56,0.18,0.56,30920000.0,76632000.0,76680000.0,75008000.0,1624000.0,793155000.0,1162247000.0,-4882000.0,243594000.0,793155000.0,369092000.0,15392000.0,2328000.0,243594000.0,125498000.0,-17946000.0,107600000.0,1162247000.0,134237000.0,134237000.0,134237000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.76,0.76,0.34,0.76,59426000.0,106277000.0,106325000.0,102674000.0,3603000.0,1476045000.0,2176867000.0,-24828000.0,483521000.0,1476045000.0,700822000.0,31429000.0,4659000.0,483521000.0,217301000.0,-51598000.0,165751000.0,2176867000.0,134237000.0,134237000.0,134237000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.87,2.87,0.67,2.87,179928000.0,391957000.0,392005000.0,384799000.0,7158000.0,3158673000.0,4762238000.0,-16087000.0,966016000.0,3158673000.0,1603565000.0,61575000.0,11998000.0,966016000.0,637549000.0,-65664000.0,571933000.0,4762238000.0,134237000.0,134237000.0,134237000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:02:31+00:00,0.21,0.21,0.18,0.2,28506000.0,29645000.0,29645000.0,27666000.0,1979000.0,682890000.0,1014620000.0,-19946000.0,239927000.0,682890000.0,331730000.0,16037000.0,2331000.0,239927000.0,91803000.0,-33652000.0,58151000.0,1014620000.0,134918000.0,134918000.0,134918000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.21,3.21,0.65,3.21,199802000.0,440490000.0,440490000.0,433304000.0,7186000.0,3159590000.0,4824369000.0,-15041000.0,960600000.0,3159590000.0,1664779000.0,61210000.0,12364000.0,960600000.0,704179000.0,-63887000.0,640292000.0,4824369000.0,134918000.0,134918000.0,134918000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 16:04:30+00:00,1.02,1.02,0.76,1.01,77380000.0,135532000.0,135532000.0,132455000.0,3077000.0,2753689000.0,3990487000.0,-14103000.0,965376000.0,2753689000.0,1236798000.0,60137000.0,15730000.0,965376000.0,271422000.0,-58510000.0,212912000.0,3990487000.0,129900000.0,129900000.0,131100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q4,2016-10-01,2016-12-31,,0.7,0.46,-0.57,0.45,27864000.0,61910000.0,61854000.0,60057000.0,1853000.0,737934000.0,1070934000.0,-15173000.0,217862000.0,737934000.0,333000000.0,15154000.0,4963000.0,217862000.0,115138000.0,-25364000.0,89718000.0,1070934000.0,129900000.0,129900000.0,131100000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 16:02:20+00:00,-0.16,-0.12,0.19,-0.12,2827000.0,-15033000.0,-15033000.0,-15841000.0,808000.0,667960000.0,945939000.0,1899000.0,281261000.0,667960000.0,277979000.0,15141000.0,4318000.0,281261000.0,-3282000.0,-8924000.0,-12206000.0,945939000.0,99000000.0,130299000.0,130299000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.32,0.56,0.57,0.56,49516000.0,73622000.0,73678000.0,72398000.0,1224000.0,2015755000.0,2919553000.0,1070000.0,747514000.0,2015755000.0,903798000.0,44983000.0,10767000.0,747514000.0,156284000.0,-33146000.0,123194000.0,2919553000.0,99000000.0,130299000.0,130299000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.78,1.02,0.75,1.03,86342000.0,136825000.0,136833000.0,134512000.0,2313000.0,2912238000.0,4204001000.0,-7765000.0,1013210000.0,2912238000.0,1291763000.0,62541000.0,14920000.0,1013210000.0,278553000.0,-55386000.0,223175000.0,4204001000.0,99000000.0,130299000.0,130299000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q2,2016-04-01,2016-06-30,2017-08-11 17:33:47+00:00,0.48,0.42,0.19,0.42,29512000.0,54364000.0,54388000.0,54373000.0,-9000.0,706728000.0,1027393000.0,4735000.0,228704000.0,706728000.0,320665000.0,15274000.0,2454000.0,228704000.0,91961000.0,-8085000.0,83900000.0,1027393000.0,113300000.0,130454000.0,130454000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.48,0.68,0.38,0.68,46689000.0,88655000.0,88711000.0,88239000.0,416000.0,1347795000.0,1973614000.0,-829000.0,466253000.0,1347795000.0,625819000.0,29842000.0,6449000.0,466253000.0,159566000.0,-24222000.0,135400000.0,1973614000.0,113300000.0,130454000.0,130454000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.65,1.85,0.74,1.85,135614000.0,246394000.0,246402000.0,243976000.0,2418000.0,2952004000.0,4354538000.0,-15094000.0,955465000.0,2952004000.0,1402534000.0,63683000.0,13716000.0,955465000.0,447069000.0,-65061000.0,382016000.0,4354538000.0,113300000.0,130454000.0,130454000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q1,2016-01-01,2016-03-31,2017-08-11 17:30:37+00:00,0.0,0.26,0.19,0.26,17177000.0,34291000.0,34323000.0,33866000.0,425000.0,641067000.0,946221000.0,-5564000.0,237549000.0,641067000.0,305154000.0,14568000.0,3995000.0,237549000.0,67605000.0,-16137000.0,51500000.0,946221000.0,,130142000.0,130142000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.03,2.03,0.73,2.03,137022000.0,268662000.0,268694000.0,264611000.0,4051000.0,3038431000.0,4489392000.0,-24711000.0,970355000.0,3038431000.0,1450961000.0,63801000.0,13590000.0,970355000.0,480606000.0,-74922000.0,405716000.0,4489392000.0,,130142000.0,130142000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 06:07:43+00:00,0.02,0.02,0.76,0.02,258679000.0,4328000.0,4328000.0,2652000.0,1676000.0,2571878000.0,3660831000.0,119490000.0,901727000.0,2571878000.0,1088953000.0,59730000.0,16021000.0,901727000.0,187226000.0,75781000.0,263007000.0,3660831000.0,130703000.0,130703000.0,130703000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q4,2017-10-01,2017-12-31,,-0.81,-0.81,0.19,-0.81,172844000.0,-105887000.0,-105887000.0,-105881000.0,-6000.0,727575000.0,1034070000.0,-7695000.0,221424000.0,727575000.0,306495000.0,15040000.0,4621000.0,221424000.0,85071000.0,-18114000.0,66957000.0,1034070000.0,130703000.0,130703000.0,130703000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 16:03:04+00:00,0.36,0.36,0.19,0.36,19628000.0,48741000.0,48741000.0,47605000.0,1136000.0,615368000.0,883380000.0,17375000.0,206001000.0,615368000.0,268012000.0,15043000.0,4026000.0,206001000.0,62011000.0,6358000.0,68369000.0,883380000.0,130760000.0,130760000.0,130760000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.83,0.83,0.57,0.83,85835000.0,110215000.0,110215000.0,108533000.0,1682000.0,1844303000.0,2626761000.0,127185000.0,680303000.0,1844303000.0,782458000.0,44690000.0,11400000.0,680303000.0,102155000.0,93895000.0,196050000.0,2626761000.0,130760000.0,130760000.0,130760000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.53,1.29,,1.28,113699000.0,172125000.0,172069000.0,168590000.0,3535000.0,2582237000.0,3697695000.0,112012000.0,898165000.0,2582237000.0,1115458000.0,59844000.0,16363000.0,898165000.0,217293000.0,68531000.0,285768000.0,3697695000.0,130760000.0,130760000.0,130760000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 16:01:44+00:00,0.32,0.32,0.19,0.32,60887000.0,42185000.0,42185000.0,41878000.0,307000.0,631603000.0,877063000.0,121798000.0,252530000.0,631603000.0,245460000.0,14951000.0,3295000.0,252530000.0,-7070000.0,110142000.0,103072000.0,877063000.0,130732000.0,130732000.0,130732000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.47,0.47,0.38,0.47,66207000.0,61474000.0,61474000.0,60928000.0,546000.0,1228935000.0,1743381000.0,109810000.0,474302000.0,1228935000.0,514446000.0,29647000.0,7374000.0,474302000.0,40144000.0,87537000.0,127681000.0,1743381000.0,130732000.0,130732000.0,130732000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.01,0.81,,0.8,96898000.0,108351000.0,108295000.0,105144000.0,3207000.0,2634829000.0,3760254000.0,96536000.0,973425000.0,2634829000.0,1125425000.0,59942000.0,16655000.0,973425000.0,152000000.0,53249000.0,205193000.0,3760254000.0,130732000.0,130732000.0,130732000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:03:22+00:00,0.15,0.15,0.19,0.15,5320000.0,19289000.0,19289000.0,19050000.0,239000.0,597332000.0,866318000.0,-11988000.0,221772000.0,597332000.0,268986000.0,14696000.0,4079000.0,221772000.0,47214000.0,-22605000.0,24609000.0,866318000.0,130562000.0,130562000.0,130562000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.17,0.91,,0.9,65523000.0,120530000.0,120498000.0,117639000.0,2891000.0,2709954000.0,3910584000.0,-20527000.0,949599000.0,2709954000.0,1200630000.0,60265000.0,15814000.0,949599000.0,251031000.0,-64978000.0,186021000.0,3910584000.0,130562000.0,130562000.0,130562000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 06:07:43+00:00,0.91,0.91,0.76,0.91,51224000.0,125050000.0,125050000.0,119671000.0,5379000.0,2644830000.0,3832666000.0,-27296000.0,943714000.0,2644830000.0,1187836000.0,58160000.0,17608000.0,943714000.0,244122000.0,-67848000.0,176274000.0,3832666000.0,130823000.0,130823000.0,130823000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q4,2018-10-01,2018-12-31,,0.47,0.47,0.19,0.48,14253000.0,64365000.0,64291000.0,63103000.0,1262000.0,665022000.0,986867000.0,-2361000.0,231869000.0,665022000.0,321845000.0,14516000.0,5462000.0,231869000.0,89976000.0,-11415000.0,78544000.0,986867000.0,130823000.0,130823000.0,130823000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 16:02:59+00:00,0.22,0.22,0.19,0.21,14900000.0,29439000.0,29500000.0,28205000.0,1234000.0,644215000.0,952716000.0,-13010000.0,241878000.0,644215000.0,308501000.0,13826000.0,4564000.0,241878000.0,66623000.0,-22272000.0,44400000.0,952716000.0,130843000.0,130843000.0,130843000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.44,0.44,0.57,0.43,36971000.0,60685000.0,60759000.0,56568000.0,4117000.0,1979808000.0,2845799000.0,-24935000.0,711845000.0,1979808000.0,865991000.0,43644000.0,12146000.0,711845000.0,154146000.0,-56433000.0,97730000.0,2845799000.0,130843000.0,130843000.0,130843000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q3TTM,2017-10-01,2018-09-30,,-0.37,-0.37,0.76,-0.38,209815000.0,-45202000.0,-45128000.0,-49313000.0,4111000.0,2707383000.0,3879869000.0,-32630000.0,933269000.0,2707383000.0,1172486000.0,58684000.0,16767000.0,933269000.0,239217000.0,-74547000.0,164687000.0,3879869000.0,130843000.0,130843000.0,130843000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 16:03:26+00:00,0.1,0.1,0.19,0.1,13500000.0,14787000.0,14800000.0,13220000.0,1567000.0,687072000.0,973129000.0,-4770000.0,240791000.0,687072000.0,286057000.0,14939000.0,2775000.0,240791000.0,45266000.0,-16934000.0,28300000.0,973129000.0,130844000.0,130844000.0,130844000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.22,0.22,0.38,0.22,22071000.0,31246000.0,31259000.0,28363000.0,2883000.0,1335593000.0,1893083000.0,-11925000.0,469967000.0,1335593000.0,557490000.0,29818000.0,7582000.0,469967000.0,87523000.0,-34161000.0,53330000.0,1893083000.0,130844000.0,130844000.0,130844000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q2TTM,2017-07-01,2018-06-30,,-0.23,-0.23,0.76,-0.23,214543000.0,-25900000.0,-25887000.0,-29913000.0,4013000.0,2678536000.0,3810533000.0,-2245000.0,897392000.0,2678536000.0,1131997000.0,59901000.0,16229000.0,897392000.0,234605000.0,-45917000.0,188656000.0,3810533000.0,130844000.0,130844000.0,130844000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:09:07+00:00,0.12,0.12,0.19,0.12,8571000.0,16459000.0,16459000.0,15143000.0,1316000.0,648521000.0,919954000.0,-7155000.0,229176000.0,648521000.0,271433000.0,14879000.0,4807000.0,229176000.0,42257000.0,-17227000.0,25030000.0,919954000.0,130761000.0,130761000.0,130761000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.01,-0.01,0.76,-0.01,261930000.0,1498000.0,1498000.0,-1255000.0,2753000.0,2623067000.0,3714467000.0,124323000.0,909131000.0,2623067000.0,1091400000.0,59913000.0,16749000.0,909131000.0,182269000.0,81159000.0,263428000.0,3714467000.0,130761000.0,130761000.0,130761000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q4,2019-10-01,2019-12-31,,0.54,0.54,0.19,0.53,15483000.0,71247000.0,71184000.0,69792000.0,1455000.0,718599000.0,1068171000.0,-9521000.0,244767000.0,718599000.0,349572000.0,12955000.0,4341000.0,244767000.0,104805000.0,-18135000.0,86667000.0,1068171000.0,131034000.0,131034000.0,131034000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 06:07:43+00:00,1.94,1.94,0.76,1.93,80070000.0,261780000.0,261780000.0,253668000.0,8112000.0,2649480000.0,3944850000.0,-17619000.0,899813000.0,2649480000.0,1295370000.0,54980000.0,18892000.0,899813000.0,395557000.0,-53707000.0,341850000.0,3944850000.0,131034000.0,131034000.0,131034000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.4,1.4,0.57,1.4,64587000.0,190533000.0,190596000.0,183876000.0,6657000.0,1930881000.0,2876679000.0,-8098000.0,655046000.0,1930881000.0,945798000.0,42025000.0,14551000.0,655046000.0,290752000.0,-35572000.0,255183000.0,2876679000.0,131145000.0,131145000.0,131145000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.87,1.87,0.76,1.88,78840000.0,254898000.0,254887000.0,246979000.0,7919000.0,2595903000.0,3863546000.0,-10459000.0,886915000.0,2595903000.0,1267643000.0,56541000.0,20013000.0,886915000.0,380728000.0,-46987000.0,333727000.0,3863546000.0,131145000.0,131145000.0,131145000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 16:02:59+00:00,0.52,0.52,0.19,0.52,25600000.0,70563000.0,70600000.0,68443000.0,2120000.0,662855000.0,996544000.0,-1622000.0,226216000.0,662855000.0,333689000.0,13981000.0,4340000.0,226216000.0,107473000.0,-11263000.0,96200000.0,996544000.0,131145000.0,131145000.0,131145000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.88,0.88,0.38,0.88,38987000.0,119970000.0,119996000.0,115433000.0,4537000.0,1268026000.0,1880135000.0,-6476000.0,428830000.0,1268026000.0,612109000.0,28044000.0,10211000.0,428830000.0,183279000.0,-24309000.0,158983000.0,1880135000.0,131147000.0,131147000.0,131147000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.57,1.57,0.76,1.57,68140000.0,213774000.0,213787000.0,206741000.0,7033000.0,2577263000.0,3819718000.0,-21847000.0,902577000.0,2577263000.0,1242455000.0,56386000.0,20237000.0,902577000.0,339878000.0,-57996000.0,281927000.0,3819718000.0,131147000.0,131147000.0,131147000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 16:03:26+00:00,0.44,0.44,0.19,0.44,22400000.0,60474000.0,60500000.0,58172000.0,2302000.0,672051000.0,990084000.0,-3336000.0,223676000.0,672051000.0,318033000.0,14013000.0,5879000.0,223676000.0,94357000.0,-11470000.0,82900000.0,990084000.0,131147000.0,131147000.0,131147000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:02:56+00:00,0.44,0.44,0.19,0.44,16587000.0,59496000.0,59496000.0,57261000.0,2235000.0,595975000.0,890051000.0,-3140000.0,205154000.0,595975000.0,294076000.0,14031000.0,4332000.0,205154000.0,88922000.0,-12839000.0,76083000.0,890051000.0,130982000.0,130982000.0,130982000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.23,1.23,0.76,1.23,59240000.0,168087000.0,168087000.0,161789000.0,6298000.0,2592284000.0,3802763000.0,-23281000.0,919692000.0,2592284000.0,1210479000.0,57312000.0,17133000.0,919692000.0,290787000.0,-63460000.0,227327000.0,3802763000.0,130982000.0,130982000.0,130982000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.5,1.5,0.77,1.49,99793000.0,203774000.0,203774000.0,195797000.0,7977000.0,2681985000.0,3949256000.0,8983000.0,938280000.0,2681985000.0,1267271000.0,53912000.0,19505000.0,938280000.0,328991000.0,-25424000.0,303567000.0,3949256000.0,,,
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:02:56+00:00,0.0,0.0,0.2,0.0,36310000.0,1490000.0,1490000.0,-610000.0,2100000.0,628480000.0,894457000.0,23462000.0,243621000.0,628480000.0,265977000.0,12963000.0,4945000.0,243621000.0,22356000.0,15444000.0,37800000.0,894457000.0,,,
