company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,otherequity,othernoncurrentassets,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q2,,2016-06-30,2016-07-28 16:02:29+00:00,417218000.0,945966000.0,750728000.0,,-528550000.0,387226000.0,,266013000.0,,708766000.0,,,1227218000.0,222412000.0,1543557000.0,1057967000.0,755105000.0,18311000.0,71439000.0,,,8231000.0,232136000.0,153416000.0,3637837000.0,70656000.0,4931672000.0,1743976000.0,2423362000.0,1238602000.0,1743976000.0,1762287000.0,3169385000.0,4931672000.0,1753205000.0,1930783000.0,-2082308000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2016.0,Q1,,2016-03-31,2016-04-28 16:02:31+00:00,410115000.0,914684000.0,807121000.0,,-503637000.0,386812000.0,,310318000.0,,701360000.0,,,1240187000.0,228294000.0,1573450000.0,1088155000.0,767633000.0,18321000.0,82969000.0,,,9313000.0,232778000.0,116032000.0,3599869000.0,62566000.0,4981050000.0,1722665000.0,2429189000.0,1279802000.0,1722665000.0,1740986000.0,3240064000.0,4981050000.0,1784228000.0,1960262000.0,-2084240000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,FY,,2017-12-31,2018-02-28 16:03:59+00:00,443113000.0,856711000.0,724196000.0,,-505473000.0,496954000.0,,703445000.0,0.0,709317000.0,,,1218188000.0,210049000.0,1499658000.0,884273000.0,671796000.0,16367000.0,51974000.0,,,6354000.0,199722000.0,114316000.0,3503947000.0,75599000.0,4910474000.0,1654587000.0,2558745000.0,1242908000.0,1654587000.0,1670954000.0,3239520000.0,4910474000.0,1679933000.0,1996612000.0,-2059558000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q3,,2017-09-30,2017-11-01 16:02:20+00:00,360844000.0,851246000.0,706838000.0,,-540504000.0,412137000.0,,502143000.0,,709240000.0,,,1211544000.0,212425000.0,1506057000.0,951598000.0,673555000.0,18941000.0,93638000.0,,,6256000.0,203968000.0,134023000.0,3634750000.0,80635000.0,4834140000.0,1748688000.0,2439010000.0,1148317000.0,1748688000.0,1767629000.0,3066511000.0,4834140000.0,1721575000.0,1918194000.0,-2061054000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q2,,2017-06-30,2017-08-11 17:33:47+00:00,367347000.0,832036000.0,689137000.0,,-557792000.0,422016000.0,,505161000.0,,704773000.0,,,1202156000.0,214929000.0,1500988000.0,941816000.0,678907000.0,21796000.0,93846000.0,,,6183000.0,189722000.0,136542000.0,3612173000.0,89839000.0,4795115000.0,1703992000.0,2415555000.0,1146323000.0,1703992000.0,1725788000.0,3069327000.0,4795115000.0,1700653000.0,1923004000.0,-2061345000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2017.0,Q1,,2017-03-31,2017-08-11 17:30:37+00:00,354566000.0,831362000.0,653686000.0,,-590948000.0,415844000.0,,325783000.0,,702434000.0,,,1211153000.0,216724000.0,1477549000.0,940000000.0,715563000.0,21489000.0,82290000.0,,,6641000.0,186668000.0,154633000.0,3595368000.0,90632000.0,4664176000.0,1650410000.0,2251778000.0,1098884000.0,1650410000.0,1671899000.0,2992277000.0,4664176000.0,1696835000.0,1893393000.0,-2063085000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,FY,,2018-12-31,2020-02-18 06:07:43+00:00,418893000.0,792434000.0,391406000.0,,-573947000.0,459693000.0,,619683000.0,0.0,715542000.0,,,1197640000.0,190550000.0,1414829000.0,633871000.0,610096000.0,18465000.0,44682000.0,228579000.0,202458000.0,7117000.0,190164000.0,108578000.0,3543007000.0,68218000.0,4616277000.0,1642315000.0,2383145000.0,1080975000.0,1642315000.0,1660780000.0,2955497000.0,4616277000.0,1623036000.0,1874522000.0,-2049404000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q3,,2018-09-30,2018-11-07 16:03:04+00:00,400281000.0,780408000.0,398285000.0,,-559559000.0,497511000.0,,529942000.0,,710057000.0,,,1203768000.0,195864000.0,1436746000.0,655652000.0,608739000.0,17688000.0,61153000.0,261417000.0,174245000.0,7025000.0,210873000.0,97248000.0,3505051000.0,67269000.0,4605064000.0,1613039000.0,2324667000.0,1040080000.0,1613039000.0,1630727000.0,2974337000.0,4605064000.0,1671658000.0,1934257000.0,-2049535000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q2,,2018-06-30,2018-08-08 16:01:44+00:00,428835000.0,815708000.0,382157000.0,,-542198000.0,501269000.0,,517442000.0,,704468000.0,,,1206877000.0,200253000.0,1454947000.0,675325000.0,625979000.0,19891000.0,54576000.0,257224000.0,171940000.0,6933000.0,189946000.0,107292000.0,3502006000.0,69923000.0,4650622000.0,1621660000.0,2372991000.0,1052855000.0,1621660000.0,1641551000.0,3009071000.0,4650622000.0,1651652000.0,1956216000.0,-2049549000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2018.0,Q1,,2018-03-31,2018-05-10 16:03:22+00:00,399362000.0,775244000.0,405209000.0,,-487111000.0,512385000.0,,535657000.0,,702846000.0,,,1231761000.0,208690000.0,1501423000.0,701847000.0,668456000.0,18320000.0,47745000.0,286190000.0,176906000.0,6216000.0,202351000.0,112375000.0,3514296000.0,71484000.0,4770316000.0,1685227000.0,2411313000.0,1052961000.0,1685227000.0,1703547000.0,3066769000.0,4770316000.0,1690547000.0,2013808000.0,-2051020000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,FY,,2019-12-31,2020-05-07 16:02:56+00:00,447582000.0,795538000.0,401385000.0,,-584292000.0,473295000.0,151523000.0,670980000.0,,722036000.0,,,1193010000.0,180805000.0,1365977000.0,660837000.0,572175000.0,25602000.0,54879000.0,272914000.0,252649000.0,8334000.0,413403000.0,105101000.0,3695862000.0,11272000.0,4919642000.0,1790357000.0,2505370000.0,1112888000.0,1790357000.0,1815959000.0,3103683000.0,4919642000.0,1842097000.0,1990795000.0,-2051583000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q3,,2019-09-30,2019-10-30 16:02:59+00:00,398215000.0,789448000.0,385520000.0,,-593849000.0,449388000.0,146839000.0,547270000.0,,720921000.0,,,1178248000.0,182162000.0,1350265000.0,687239000.0,575845000.0,25469000.0,44113000.0,258299000.0,254722000.0,8277000.0,388464000.0,113404000.0,3651126000.0,9739000.0,4764492000.0,1744335000.0,2395660000.0,1048196000.0,1744335000.0,1769804000.0,2994688000.0,4764492000.0,1792987000.0,1946492000.0,-2042140000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q2,,2019-06-30,2019-07-31 16:03:26+00:00,402118000.0,806724000.0,339297000.0,,-567007000.0,472674000.0,153401000.0,596470000.0,,714028000.0,,,1195116000.0,183113000.0,1386475000.0,680898000.0,590213000.0,23477000.0,54576000.0,215440000.0,245961000.0,8219000.0,388867000.0,109792000.0,3607928000.0,71495000.0,4821209000.0,1726311000.0,2409324000.0,1058871000.0,1726311000.0,1749788000.0,3071421000.0,4821209000.0,1821672000.0,2012550000.0,-2036857000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2019.0,Q1,,2019-03-31,2019-05-02 16:09:07+00:00,398052000.0,781382000.0,405633000.0,,-566400000.0,464527000.0,160315000.0,637710000.0,,708664000.0,,,1191706000.0,186290000.0,1392238000.0,680191000.0,587915000.0,21187000.0,47745000.0,224850000.0,245549000.0,7107000.0,396218000.0,112490000.0,3575014000.0,72197000.0,4846497000.0,1686799000.0,2436623000.0,1121431000.0,1686799000.0,1707986000.0,3138511000.0,4846497000.0,1821959000.0,2017080000.0,-2037586000.0
Flowserve Corp,FLS,6Y0GK87T6V7NJKZJVM41,30625,2020.0,Q1,,2020-03-31,2020-05-07 16:02:56+00:00,425795000.0,732879000.0,410783000.0,,-660122000.0,466479000.0,147031000.0,622299000.0,,718712000.0,,,1180264000.0,174538000.0,1357108000.0,684113000.0,550853000.0,25995000.0,31517000.0,275927000.0,260473000.0,8324000.0,399388000.0,110296000.0,3661579000.0,8980000.0,4762074000.0,1659430000.0,2425514000.0,1106031000.0,1659430000.0,1685425000.0,3076649000.0,4762074000.0,1785707000.0,1970618000.0,-2069063000.0
