company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 15:13:44+00:00,117000000.0,2.96,2.96,0.542,2.93,266000000.0,1424000000.0,1424000000.0,1428000000.0,-4000000.0,1911000000.0,5825000000.0,83000000.0,,432000000.0,68000000.0,1484000000.0,1911000000.0,3914000000.0,206000000.0,2101000000.0,1813000000.0,-123000000.0,1690000000.0,5825000000.0,482400000.0,483063000.0,486898000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q4,2018-10-01,2018-12-31,,39000000.0,0.73,0.73,0.29,0.71,73000000.0,345000000.0,345000000.0,345000000.0,,544000000.0,1564000000.0,55000000.0,,125000000.0,14000000.0,420000000.0,544000000.0,1020000000.0,59000000.0,598000000.0,422000000.0,-4000000.0,418000000.0,1564000000.0,482400000.0,483063000.0,486898000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 12:51:29+00:00,32000000.0,0.72,0.72,0.0,0.71,71000000.0,347000000.0,347000000.0,347000000.0,0.0,473000000.0,1480000000.0,19000000.0,,108000000.0,47000000.0,367000000.0,473000000.0,1007000000.0,54000000.0,554000000.0,453000000.0,-35000000.0,418000000.0,1480000000.0,481900000.0,482000000.0,485800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q3YTD,2018-01-01,2018-09-30,,78000000.0,2.23,2.23,0.25,2.22,193000000.0,1079000000.0,1079000000.0,1083000000.0,-4000000.0,1367000000.0,4261000000.0,28000000.0,,307000000.0,54000000.0,1064000000.0,1367000000.0,2894000000.0,147000000.0,1503000000.0,1391000000.0,-119000000.0,1272000000.0,4261000000.0,481900000.0,482000000.0,485800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q3TTM,2017-10-02,2018-09-30,,101000000.0,2.4,2.4,0.48,2.38,543000000.0,1159000000.0,1159000000.0,1164000000.0,-5000000.0,1824000000.0,5721000000.0,11000000.0,,417000000.0,66000000.0,1425000000.0,1824000000.0,3897000000.0,197000000.0,2009000000.0,1888000000.0,-186000000.0,1702000000.0,5721000000.0,481900000.0,482000000.0,485800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q2,2018-04-01,2018-06-30,2019-08-06 14:54:18+00:00,23000000.0,0.79,0.79,0.126,0.79,55000000.0,382000000.0,382000000.0,384000000.0,-2000000.0,447000000.0,1415000000.0,4000000.0,,102000000.0,5000000.0,359000000.0,447000000.0,968000000.0,46000000.0,489000000.0,479000000.0,-42000000.0,437000000.0,1415000000.0,486100000.0,483800000.0,487500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q2YTD,2018-01-01,2018-06-30,,46000000.0,1.51,1.51,0.25,1.51,122000000.0,732000000.0,732000000.0,736000000.0,-4000000.0,894000000.0,2781000000.0,9000000.0,,199000000.0,7000000.0,697000000.0,894000000.0,1887000000.0,93000000.0,949000000.0,938000000.0,-84000000.0,854000000.0,2781000000.0,486100000.0,483800000.0,487500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q2TTM,2017-07-03,2018-06-30,,92000000.0,2.29,2.29,0.48,2.28,589000000.0,1108000000.0,1108000000.0,1115000000.0,-7000000.0,1786000000.0,5588000000.0,-9000000.0,,405000000.0,27000000.0,1386000000.0,1786000000.0,3802000000.0,186000000.0,1910000000.0,1892000000.0,-195000000.0,1697000000.0,5588000000.0,486100000.0,483800000.0,487500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 12:54:43+00:00,23000000.0,0.72,0.72,0.126,0.72,67000000.0,350000000.0,350000000.0,352000000.0,-2000000.0,447000000.0,1366000000.0,5000000.0,,97000000.0,2000000.0,338000000.0,447000000.0,919000000.0,47000000.0,460000000.0,459000000.0,-42000000.0,417000000.0,1366000000.0,488900000.0,485900000.0,489800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2018.0,Q1TTM,2017-04-03,2018-03-31,,92000000.0,2.0,2.0,0.46,1.99,632000000.0,973000000.0,973000000.0,978000000.0,-5000000.0,1779000000.0,5442000000.0,-11000000.0,,389000000.0,22000000.0,1363000000.0,1779000000.0,3663000000.0,181000000.0,1866000000.0,1797000000.0,-192000000.0,1605000000.0,5442000000.0,488900000.0,485900000.0,489800000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q4,2019-10-01,2019-12-31,,40000000.0,0.81,0.81,0.36,0.79,53000000.0,384000000.0,384000000.0,384000000.0,,530000000.0,1674000000.0,11000000.0,,132000000.0,18000000.0,472000000.0,530000000.0,1144000000.0,56000000.0,662000000.0,482000000.0,-45000000.0,437000000.0,1674000000.0,477700000.0,478128000.0,481787000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 15:13:44+00:00,155000000.0,3.14,3.14,0.6920000000000001,3.11,301000000.0,1500000000.0,1500000000.0,1500000000.0,0.0,1992000000.0,6260000000.0,57000000.0,,457000000.0,51000000.0,1638000000.0,1992000000.0,4268000000.0,223000000.0,2301000000.0,1967000000.0,-166000000.0,1801000000.0,6260000000.0,477700000.0,478128000.0,481787000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q3YTD,2019-01-01,2019-09-30,,115000000.0,2.33,2.33,0.33,2.32,248000000.0,1116000000.0,1116000000.0,1116000000.0,,1462000000.0,4586000000.0,46000000.0,,325000000.0,33000000.0,1166000000.0,1462000000.0,3124000000.0,167000000.0,1639000000.0,1485000000.0,-121000000.0,1364000000.0,4586000000.0,475800000.0,477800000.0,481500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q3TTM,2018-10-01,2019-09-30,,154000000.0,3.06,3.06,0.62,3.03,321000000.0,1461000000.0,1461000000.0,1461000000.0,,2006000000.0,6150000000.0,101000000.0,,450000000.0,47000000.0,1586000000.0,2006000000.0,4144000000.0,226000000.0,2237000000.0,1907000000.0,-125000000.0,1782000000.0,6150000000.0,475800000.0,477800000.0,481500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 12:51:29+00:00,38000000.0,0.91,0.91,0.0,0.9,95000000.0,433000000.0,433000000.0,433000000.0,0.0,479000000.0,1584000000.0,26000000.0,,112000000.0,6000000.0,391000000.0,479000000.0,1105000000.0,56000000.0,547000000.0,558000000.0,-30000000.0,528000000.0,1584000000.0,475800000.0,477800000.0,481500000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q2YTD,2019-01-01,2019-06-30,,77000000.0,1.42,1.42,0.33,1.42,153000000.0,683000000.0,683000000.0,683000000.0,,983000000.0,3002000000.0,20000000.0,,213000000.0,27000000.0,775000000.0,983000000.0,2019000000.0,111000000.0,1092000000.0,927000000.0,-91000000.0,836000000.0,3002000000.0,481800000.0,478800000.0,482300000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q2TTM,2018-07-01,2019-06-30,,148000000.0,2.87,2.87,0.62,2.84,297000000.0,1375000000.0,1375000000.0,1375000000.0,,2000000000.0,6046000000.0,94000000.0,,446000000.0,88000000.0,1562000000.0,2000000000.0,4046000000.0,224000000.0,2244000000.0,1802000000.0,-130000000.0,1672000000.0,6046000000.0,481800000.0,478800000.0,482300000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q2,2019-04-01,2019-06-30,2019-08-06 14:54:18+00:00,39000000.0,0.77,0.77,0.16399999999999998,0.77,84000000.0,371000000.0,371000000.0,371000000.0,0.0,465000000.0,1547000000.0,6000000.0,,111000000.0,22000000.0,406000000.0,465000000.0,1082000000.0,55000000.0,578000000.0,504000000.0,-49000000.0,455000000.0,1547000000.0,481800000.0,478800000.0,482300000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 12:46:37+00:00,38000000.0,0.65,0.65,0.16399999999999998,0.65,69000000.0,312000000.0,312000000.0,312000000.0,,518000000.0,1455000000.0,14000000.0,,102000000.0,5000000.0,369000000.0,518000000.0,937000000.0,56000000.0,514000000.0,423000000.0,-42000000.0,381000000.0,1455000000.0,480000000.0,479600000.0,483100000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2019.0,Q1TTM,2018-04-01,2019-03-31,,132000000.0,2.89,2.89,0.58,2.86,268000000.0,1386000000.0,1386000000.0,1388000000.0,-2000000.0,1982000000.0,5914000000.0,92000000.0,,437000000.0,71000000.0,1515000000.0,1982000000.0,3932000000.0,215000000.0,2155000000.0,1777000000.0,-123000000.0,1654000000.0,5914000000.0,480000000.0,479600000.0,483100000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2020.0,Q1TTM,2019-04-01,2020-03-31,,157000000.0,3.38,3.38,0.73,3.34,306000000.0,1611000000.0,1611000000.0,1611000000.0,,1933000000.0,6339000000.0,63000000.0,,462000000.0,55000000.0,1658000000.0,1933000000.0,4406000000.0,220000000.0,2332000000.0,2074000000.0,-157000000.0,1917000000.0,6339000000.0,475300000.0,475600000.0,479000000.0
Zoetis Inc,ZTS,549300HD9Q1LOC9KLJ48,1555280,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 12:46:37+00:00,40000000.0,0.89,0.89,0.2,0.88,74000000.0,423000000.0,423000000.0,423000000.0,,459000000.0,1534000000.0,20000000.0,,107000000.0,9000000.0,389000000.0,459000000.0,1075000000.0,53000000.0,545000000.0,530000000.0,-33000000.0,497000000.0,1534000000.0,475300000.0,475600000.0,479000000.0
