company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q2,,2013-06-30,2013-08-06 13:11:35+00:00,170122000.0,434798000.0,357803000.0,313922000.0,52457000.0,112470000.0,0.0,214338000.0,2117062000.0,528051000.0,487312000.0,1001858000.0,1139000.0,259470000.0,214129000.0,,99767000.0,32641000.0,,500000.0,85137000.0,386293000.0,,,1593057000.0,2215000.0,3811284000.0,1859852000.0,906505000.0,563281000.0,1859852000.0,1859852000.0,1951432000.0,3811284000.0,2690650000.0,1388151000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2013.0,Q1,,2013-03-31,2013-05-06 15:39:12+00:00,172166000.0,410782000.0,375156000.0,306501000.0,53400000.0,125871000.0,0.0,208048000.0,2111621000.0,519173000.0,506540000.0,1019345000.0,1180000.0,259762000.0,212672000.0,,100277000.0,17866000.0,,865000.0,79441000.0,381024000.0,,,1572975000.0,7301000.0,3808146000.0,1834423000.0,896692000.0,573354000.0,1834423000.0,1834423000.0,1973723000.0,3808146000.0,2698782000.0,1400369000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,FY,,2014-12-28,2016-03-01 11:34:26+00:00,173953000.0,470563000.0,403021000.0,,24800000.0,174821000.0,0.0,206757000.0,2284077000.0,,490265000.0,1045393000.0,1568000.0,285457000.0,176194000.0,,137710000.0,17124000.0,,2137000.0,106921000.0,442771000.0,,,1810545000.0,1075000.0,4127576000.0,2042102000.0,1068551000.0,597310000.0,2042102000.0,2042102000.0,2085474000.0,4127576000.0,2882831000.0,1488164000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q3,,2014-09-28,2014-11-04 13:10:00+00:00,160506000.0,427008000.0,381354000.0,328581000.0,47953000.0,203683000.0,0.0,227187000.0,2123235000.0,505905000.0,396466000.0,858578000.0,1391000.0,281617000.0,177324000.0,,161389000.0,22175000.0,650000.0,2241000.0,111898000.0,397705000.0,1809000.0,,1787614000.0,1157000.0,3886470000.0,2062754000.0,1074347000.0,567433000.0,2062754000.0,2062754000.0,1823716000.0,3886470000.0,2634799000.0,1256283000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q2,,2014-06-29,2014-08-05 13:15:38+00:00,155415000.0,443722000.0,404322000.0,328024000.0,80901000.0,205258000.0,0.0,221837000.0,2141819000.0,507700000.0,417308000.0,894282000.0,1327000.0,277991000.0,179676000.0,,151715000.0,14676000.0,1963000.0,3135000.0,113714000.0,407696000.0,2075000.0,,1753253000.0,1051000.0,3936568000.0,2055991000.0,1080649000.0,578599000.0,2055991000.0,2055991000.0,1880577000.0,3936568000.0,2676243000.0,1301978000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2014.0,Q1,,2014-03-30,2014-05-06 11:05:55+00:00,168039000.0,442976000.0,412962000.0,324797000.0,78193000.0,224113000.0,0.0,240576000.0,2142475000.0,507465000.0,437882000.0,926897000.0,1300000.0,279031000.0,182668000.0,,151462000.0,19410000.0,,2425000.0,109171000.0,409283000.0,,,1710667000.0,2626000.0,3971078000.0,2029436000.0,1097582000.0,605462000.0,2029436000.0,2029436000.0,1941642000.0,3971078000.0,2690828000.0,1336180000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q3,,2015-10-04,2015-11-10 11:14:39+00:00,149684000.0,414193000.0,389274000.0,330591000.0,-33398000.0,195066000.0,0.0,156696000.0,2253943000.0,494768000.0,424239000.0,1027269000.0,1574000.0,313047000.0,164177000.0,,151531000.0,12111000.0,,2100000.0,113897000.0,395798000.0,,,1931026000.0,1107000.0,4031667000.0,2054324000.0,1073837000.0,554276000.0,2054324000.0,2054324000.0,1977343000.0,4031667000.0,2793653000.0,1423067000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q2,,2015-06-28,2015-08-04 09:41:58+00:00,170677000.0,425698000.0,384182000.0,326180000.0,13311000.0,192170000.0,0.0,223594000.0,2275898000.0,492497000.0,454251000.0,986452000.0,1633000.0,304754000.0,166317000.0,,147706000.0,15402000.0,,2109000.0,114329000.0,401056000.0,,,1883999000.0,1974000.0,4082756000.0,2120904000.0,1070328000.0,574344000.0,2120904000.0,2120904000.0,1961852000.0,4082756000.0,2846111000.0,1387508000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2015.0,Q1,,2015-03-29,2015-05-05 13:20:24+00:00,157471000.0,415378000.0,376585000.0,316602000.0,1074000.0,168924000.0,0.0,215863000.0,2253208000.0,485101000.0,470012000.0,1014666000.0,1598000.0,291120000.0,168499000.0,,147113000.0,13312000.0,,2130000.0,112419000.0,403139000.0,,,1842948000.0,1083000.0,4028271000.0,2059885000.0,1022535000.0,550581000.0,2059885000.0,2059885000.0,1968386000.0,4028271000.0,2837237000.0,1417805000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2016.0,FY,,2017-01-01,2018-02-27 14:40:20+00:00,168033000.0,425588000.0,399700000.0,,-100861000.0,359265000.0,0.0,135747000.0,2247966000.0,,420224000.0,1045254000.0,,246847000.0,145494000.0,,99246000.0,7479000.0,58985000.0,26971000.0,204679000.0,459544000.0,68389000.0,14960000.0,2118684000.0,1172000.0,4276683000.0,2153570000.0,1189931000.0,603355000.0,2153570000.0,2153570000.0,2123113000.0,4276683000.0,2941258000.0,1519758000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2016.0,Q3,,2016-10-02,2016-11-08 16:11:37+00:00,162321000.0,443275000.0,373207000.0,350170000.0,-54785000.0,311663000.0,0.0,128720000.0,2313900000.0,525396000.0,452458000.0,1131925000.0,1539000.0,306041000.0,175226000.0,,92587000.0,9133000.0,,2170000.0,207867000.0,489218000.0,,,2061487000.0,1160000.0,4304556000.0,2135422000.0,1153566000.0,547991000.0,2135422000.0,2135422000.0,2169134000.0,4304556000.0,2975764000.0,1621143000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2016.0,Q2,,2016-07-03,2016-08-09 12:10:06+00:00,156442000.0,435822000.0,390000000.0,341757000.0,-45353000.0,248083000.0,0.0,122521000.0,2272202000.0,508953000.0,454407000.0,1056934000.0,1448000.0,300262000.0,167196000.0,,94780000.0,11492000.0,,2100000.0,219796000.0,487678000.0,,,2011035000.0,1147000.0,4193996000.0,2088203000.0,1078947000.0,561181000.0,2088203000.0,2088203000.0,2105793000.0,4193996000.0,2947853000.0,1544612000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2016.0,Q1,,2016-04-03,2016-05-10 11:16:51+00:00,159480000.0,436755000.0,380899000.0,339649000.0,-14357000.0,210731000.0,0.0,109015000.0,2296146000.0,507774000.0,481598000.0,1119830000.0,1379000.0,314060000.0,168125000.0,,88274000.0,10933000.0,,2100000.0,213653000.0,486864000.0,,,1954822000.0,1135000.0,4210721000.0,2049480000.0,1049820000.0,554547000.0,2049480000.0,2049480000.0,2161241000.0,4210721000.0,2992776000.0,1606694000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2017.0,FY,,2017-12-31,2019-02-26 15:48:56+00:00,222093000.0,552304000.0,500642000.0,,-46518000.0,202134000.0,0.0,169189000.0,3002198000.0,,1346940000.0,1788803000.0,,351675000.0,298066000.0,,93842000.0,8759000.0,,2102000.0,244304000.0,848570000.0,,,2380517000.0,217306000.0,6091463000.0,2503188000.0,1199955000.0,950902000.0,2503188000.0,2503188000.0,3588275000.0,6091463000.0,4593442000.0,2637373000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2017.0,Q3,,2017-10-01,2017-11-07 14:08:05+00:00,163735000.0,440649000.0,420263000.0,317441000.0,-53575000.0,709488000.0,0.0,160243000.0,2373009000.0,475106000.0,441425000.0,1109269000.0,,295176000.0,157665000.0,,100347000.0,10066000.0,0.0,2154000.0,221196000.0,496145000.0,0.0,0.0,2429361000.0,1294000.0,4738955000.0,2536029000.0,1545660000.0,597512000.0,2536029000.0,2536029000.0,2202926000.0,4738955000.0,3035630000.0,1605414000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2017.0,Q2,,2017-07-02,2017-08-08 14:09:24+00:00,153754000.0,440412000.0,418477000.0,306594000.0,-63427000.0,616308000.0,0.0,156077000.0,2356690000.0,460750000.0,453059000.0,1089395000.0,,275085000.0,154156000.0,,102021000.0,8559000.0,0.0,6373000.0,207373000.0,487685000.0,0.0,0.0,2345986000.0,2225000.0,4605104000.0,2438636000.0,1433826000.0,589388000.0,2438636000.0,2438636000.0,2166468000.0,4605104000.0,3017122000.0,1577080000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2017.0,Q1,,2017-04-02,2017-05-09 14:13:07+00:00,158118000.0,411084000.0,397814000.0,295369000.0,-81630000.0,288329000.0,0.0,141007000.0,2332533000.0,449306000.0,455128000.0,1052677000.0,,264633000.0,153937000.0,,96796000.0,11530000.0,55737000.0,30959000.0,215996000.0,462965000.0,66328000.0,15264000.0,2149610000.0,2187000.0,4340501000.0,2208987000.0,1116579000.0,600608000.0,2208987000.0,2208987000.0,2131514000.0,4340501000.0,3069985000.0,1530906000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2018.0,FY,,2018-12-30,2020-02-25 14:15:21+00:00,220949000.0,632669000.0,528827000.0,,-176481000.0,163111000.0,0.0,159369000.0,2952608000.0,,1199667000.0,1876624000.0,,338347000.0,318590000.0,0.0,100507000.0,4834000.0,,2165000.0,270023000.0,742312000.0,,,2602067000.0,14856000.0,5975522000.0,2584955000.0,1234634000.0,771631000.0,2584955000.0,2584955000.0,3390567000.0,5975522000.0,4422298000.0,2618936000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2018.0,Q3,,2018-09-30,2018-11-06 14:19:18+00:00,180693000.0,551385000.0,475743000.0,407004000.0,-160648000.0,149513000.0,0.0,201057000.0,2920689000.0,724053000.0,1223775000.0,1882502000.0,,354244000.0,317049000.0,,110353000.0,8079000.0,,2165000.0,235347000.0,720632000.0,,,2532060000.0,20072000.0,5862355000.0,2572469000.0,1165495000.0,686752000.0,2572469000.0,2572469000.0,3289886000.0,5862355000.0,4379811000.0,2603134000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2018.0,Q2,,2018-07-01,2018-08-07 14:17:54+00:00,197128000.0,564041000.0,488642000.0,402028000.0,-130566000.0,163392000.0,0.0,184456000.0,2940825000.0,706566000.0,1270867000.0,1983953000.0,,366961000.0,304538000.0,,108019000.0,7443000.0,,2165000.0,239135000.0,743955000.0,,,2463287000.0,17315000.0,5957778000.0,2517177000.0,1202413000.0,712693000.0,2517177000.0,2517177000.0,3440601000.0,5957778000.0,4450827000.0,2727908000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2018.0,Q1,,2018-04-01,2018-05-08 14:22:25+00:00,215404000.0,575740000.0,478230000.0,347708000.0,-27978000.0,180800000.0,0.0,176278000.0,2997851000.0,654942000.0,1334566000.0,1859698000.0,,374808000.0,307234000.0,,102656000.0,12445000.0,,2154000.0,252531000.0,785252000.0,,,2406952000.0,217751000.0,6126186000.0,2555252000.0,1234004000.0,925984000.0,2555252000.0,2555252000.0,3570934000.0,6126186000.0,4584948000.0,2644950000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2019.0,FY,,2019-12-29,2020-05-12 14:46:32+00:00,235855000.0,725184000.0,503332000.0,383357000.0,-199646000.0,191877000.0,0.0,201497000.0,3111227000.0,701580000.0,1283286000.0,2064041000.0,,356937000.0,318223000.0,,100381000.0,11559000.0,,2112000.0,451449000.0,897867000.0,,,2811973000.0,9974000.0,6538564000.0,2813824000.0,1374379000.0,762832000.0,2813824000.0,2813824000.0,3724740000.0,6538564000.0,4845962000.0,2961908000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2019.0,Q3,,2019-09-29,2019-11-05 14:13:10+00:00,190261000.0,646286000.0,472156000.0,370595000.0,-243457000.0,392969000.0,0.0,195089000.0,2987541000.0,668835000.0,1199461000.0,1750925000.0,,391820000.0,298240000.0,,117330000.0,16900000.0,,2112000.0,455434000.0,843257000.0,,,2755165000.0,506650000.0,6489081000.0,2706797000.0,1548405000.0,1188102000.0,2706797000.0,2706797000.0,3782284000.0,6489081000.0,4642436000.0,2594182000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2019.0,Q2,,2019-06-30,2019-08-06 14:16:10+00:00,188051000.0,654454000.0,497426000.0,368101000.0,-180752000.0,150016000.0,0.0,183252000.0,3042049000.0,670821000.0,1282440000.0,2104466000.0,,414330000.0,302720000.0,,118961000.0,11000000.0,,2130000.0,434102000.0,880940000.0,,,2704367000.0,8205000.0,6399072000.0,2706867000.0,1337761000.0,706799000.0,2706867000.0,2706867000.0,3692205000.0,6399072000.0,4758591000.0,2985406000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2019.0,Q1,,2019-03-31,2019-05-07 14:28:38+00:00,219341000.0,623927000.0,498221000.0,355375000.0,-173535000.0,134252000.0,0.0,168981000.0,2939082000.0,648517000.0,1167576000.0,1848935000.0,,376507000.0,293142000.0,,112960000.0,9238000.0,,2134000.0,439051000.0,856822000.0,,,2643026000.0,13334000.0,6086497000.0,2638472000.0,1247646000.0,742268000.0,2638472000.0,2638472000.0,3448025000.0,6086497000.0,4545709000.0,2705757000.0,0.0
PerkinElmer Inc,PKI,549300IKL1SDPFI7N655,31791,2020.0,Q1,,2020-04-05,2020-05-12 14:46:32+00:00,233227000.0,626150000.0,473853000.0,389409000.0,-278327000.0,195146000.0,0.0,201542000.0,3051694000.0,703266000.0,1200288000.0,2010525000.0,,393164000.0,313857000.0,,127366000.0,11298000.0,,2112000.0,476731000.0,883981000.0,,,2836531000.0,9654000.0,6384396000.0,2759746000.0,1341826000.0,730144000.0,2759746000.0,2759746000.0,3624650000.0,6384396000.0,4728713000.0,2894506000.0,0.0
