company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentemployeebenefitliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Nektar Therapeutics,NKTR,,906709,2013.0,Q3,,2013-09-30,2013-11-07 17:07:11+00:00,3723000.0,4557000.0,26010000.0,-1689000.0,9007000.0,65411000.0,0.0,1636173000.0,21300000.0,13910000.0,76501000.0,125000000.0,25000000.0,15076000.0,65082000.0,83981000.0,4759000.0,12803000.0,3167000.0,8510000.0,134384000.0,,-1684734000.0,,118139000.0,383035000.0,-50250000.0,207942000.0,80913000.0,-50250000.0,-50250000.0,433285000.0,383035000.0,110011000.0,352372000.0,0.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q2,,2013-06-30,2013-08-09 15:35:12+00:00,5572000.0,6041000.0,28291000.0,-1336000.0,9901000.0,41432000.0,0.0,1628978000.0,22113000.0,11087000.0,76501000.0,125000000.0,25000000.0,20479000.0,67849000.0,95483000.0,6018000.0,16297000.0,6917000.0,9036000.0,132697000.0,,-1668191000.0,,160453000.0,412809000.0,-40549000.0,234423000.0,90277000.0,-40549000.0,-40549000.0,453358000.0,412809000.0,110537000.0,363081000.0,0.0
Nektar Therapeutics,NKTR,,906709,2013.0,Q1,,2013-03-31,2013-05-09 16:46:19+00:00,4218000.0,3647000.0,30978000.0,-395000.0,10766000.0,28531000.0,0.0,1623218000.0,23239000.0,8952000.0,76501000.0,125000000.0,25000000.0,18381000.0,70112000.0,100103000.0,8813000.0,12667000.0,3167000.0,9252000.0,131431000.0,,-1625443000.0,,207664000.0,447901000.0,-2620000.0,267036000.0,83221000.0,-2620000.0,-2620000.0,450521000.0,447901000.0,110753000.0,367300000.0,0.0
Nektar Therapeutics,NKTR,,906709,2014.0,FY,,2014-12-31,2016-02-29 17:55:57+00:00,2703000.0,3607000.0,14126000.0,-1567000.0,4139000.0,12365000.0,0.0,1824208000.0,24473000.0,5749000.0,76501000.0,125000000.0,,12952000.0,70368000.0,76911000.0,8817000.0,5567000.0,6917000.0,6552000.0,135192000.0,25000000.0,-1786309000.0,4512000.0,225459000.0,441621000.0,36332000.0,288200000.0,64047000.0,36332000.0,36332000.0,405289000.0,441621000.0,83053000.0,341242000.0,0.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q3,,2014-09-30,2014-11-07 06:07:13+00:00,5428000.0,46074000.0,17403000.0,-1178000.0,5339000.0,32008000.0,0.0,1789022000.0,24626000.0,13753000.0,76501000.0,125000000.0,,11695000.0,69275000.0,82902000.0,4708000.0,16172000.0,3167000.0,7006000.0,135894000.0,25000000.0,-1740626000.0,,204635000.0,476902000.0,47218000.0,324120000.0,80549000.0,47218000.0,47218000.0,429684000.0,476902000.0,83507000.0,349135000.0,0.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q2,,2014-06-30,2014-07-31 21:11:16+00:00,7437000.0,3047000.0,19022000.0,-887000.0,6025000.0,30699000.0,0.0,1776758000.0,24766000.0,11386000.0,76501000.0,125000000.0,25000000.0,14111000.0,71070000.0,88918000.0,4629000.0,14827000.0,6917000.0,7343000.0,209199000.0,,-1811231000.0,,245737000.0,478137000.0,-35360000.0,298223000.0,84355000.0,-35360000.0,-35360000.0,513497000.0,478137000.0,108844000.0,429142000.0,0.0
Nektar Therapeutics,NKTR,,906709,2014.0,Q1,,2014-03-31,2014-05-07 20:09:26+00:00,3064000.0,1855000.0,20547000.0,-940000.0,7050000.0,32443000.0,0.0,1769725000.0,23542000.0,9427000.0,76501000.0,125000000.0,25000000.0,12872000.0,72968000.0,76549000.0,5972000.0,19566000.0,3167000.0,7774000.0,208910000.0,,-1778594000.0,,251628000.0,487013000.0,-9809000.0,304770000.0,79313000.0,-9809000.0,-9809000.0,496822000.0,487013000.0,109275000.0,417509000.0,0.0
Nektar Therapeutics,NKTR,,906709,2015.0,FY,,2015-12-31,2017-03-01 15:03:00+00:00,2363000.0,19947000.0,12376000.0,-2170000.0,1073000.0,55570000.0,0.0,1876085000.0,21428000.0,5998000.0,76501000.0,241699000.0,,11346000.0,71336000.0,62426000.0,9814000.0,10127000.0,4198000.0,754000.0,125769000.0,,-1867486000.0,4756000.0,253374000.0,498642000.0,6429000.0,350051000.0,61246000.0,6429000.0,6429000.0,492213000.0,498642000.0,77255000.0,430967000.0,0.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q3,,2015-09-30,2015-11-05 21:06:27+00:00,2279000.0,2966000.0,27663000.0,-1821000.0,1335000.0,18819000.0,0.0,1854223000.0,20611000.0,12805000.0,76501000.0,0.0,,10352000.0,72532000.0,68941000.0,5214000.0,10690000.0,3167000.0,13862000.0,131819000.0,0.0,-1813349000.0,130883000.0,249000000.0,449246000.0,39053000.0,286351000.0,208098000.0,39053000.0,39053000.0,410193000.0,449246000.0,90363000.0,202095000.0,0.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q2,,2015-06-30,2015-08-05 21:34:54+00:00,2833000.0,3680000.0,18659000.0,-1498000.0,2889000.0,20875000.0,0.0,1841743000.0,22987000.0,10824000.0,76501000.0,125000000.0,,10124000.0,72158000.0,73963000.0,8782000.0,13214000.0,6917000.0,5762000.0,138639000.0,25000000.0,-1805146000.0,5643000.0,233785000.0,456667000.0,35099000.0,302246000.0,81077000.0,35099000.0,35099000.0,421568000.0,456667000.0,82263000.0,340491000.0,0.0
Nektar Therapeutics,NKTR,,906709,2015.0,Q1,,2015-03-31,2015-04-30 21:38:28+00:00,5024000.0,2885000.0,16992000.0,-1276000.0,4386000.0,129452000.0,0.0,1831070000.0,24959000.0,9356000.0,76501000.0,125000000.0,,12511000.0,69267000.0,78418000.0,6092000.0,10534000.0,3167000.0,6151000.0,138659000.0,25000000.0,-1752489000.0,5412000.0,171353000.0,499212000.0,77305000.0,347293000.0,75444000.0,77305000.0,77305000.0,421907000.0,499212000.0,82652000.0,346463000.0,0.0
Nektar Therapeutics,NKTR,,906709,2016.0,FY,,2016-12-31,2018-03-01 16:10:53+00:00,2816000.0,15678000.0,12669000.0,-2363000.0,,59640000.0,0.0,2111498000.0,14352000.0,18280000.0,76501000.0,243464000.0,0.0,11109000.0,65601000.0,51887000.0,10063000.0,19907000.0,4198000.0,817000.0,113173000.0,,-2021010000.0,,329462000.0,568871000.0,88125000.0,425952000.0,72222000.0,88125000.0,88125000.0,480746000.0,568871000.0,77318000.0,408524000.0,0.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q3,,2016-09-30,2016-11-03 21:20:13+00:00,7118000.0,14249000.0,17707000.0,-1962000.0,2143000.0,63295000.0,0.0,1912920000.0,14101000.0,15733000.0,76501000.0,243004000.0,,10754000.0,65553000.0,57088000.0,4008000.0,15078000.0,4198000.0,519000.0,114408000.0,,-1978811000.0,2370000.0,190216000.0,425095000.0,-67853000.0,282522000.0,76305000.0,-67853000.0,-67853000.0,492948000.0,425095000.0,77020000.0,416643000.0,0.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q2,,2016-06-30,2016-08-04 15:33:13+00:00,2328000.0,27777000.0,20389000.0,-2019000.0,2756000.0,55676000.0,0.0,1898355000.0,16015000.0,12463000.0,76501000.0,242567000.0,,10262000.0,67774000.0,60135000.0,5427000.0,20327000.0,4144000.0,504000.0,117610000.0,,-1935587000.0,3616000.0,219178000.0,463099000.0,-39251000.0,318320000.0,79282000.0,-39251000.0,-39251000.0,502350000.0,463099000.0,77005000.0,423068000.0,0.0
Nektar Therapeutics,NKTR,,906709,2016.0,Q1,,2016-03-31,2016-05-04 16:22:48+00:00,2349000.0,39677000.0,16880000.0,-1835000.0,3325000.0,72549000.0,0.0,1888544000.0,17240000.0,10044000.0,76501000.0,242130000.0,,11250000.0,69852000.0,59587000.0,5593000.0,10506000.0,4144000.0,681000.0,121167000.0,,-1886984000.0,4782000.0,215776000.0,491879000.0,-275000.0,344845000.0,65945000.0,-275000.0,-275000.0,492154000.0,491879000.0,77182000.0,426209000.0,0.0
Nektar Therapeutics,NKTR,,906709,2017.0,FY,,2017-12-31,2019-03-01 06:05:46+00:00,4782000.0,5014000.0,19525000.0,-2111000.0,,4762000.0,0.0,2207880000.0,18949000.0,8263000.0,76501000.0,245207000.0,57088000.0,10726000.0,47463000.0,19021000.0,14948000.0,446000.0,4198000.0,994000.0,100647000.0,,-2117941000.0,,291370000.0,508866000.0,87828000.0,326820000.0,56163000.0,87828000.0,87828000.0,421038000.0,508866000.0,134583000.0,364875000.0,0.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q3,,2017-09-30,2017-11-07 21:44:28+00:00,8563000.0,3314000.0,16302000.0,-1907000.0,,37967000.0,0.0,2170184000.0,25491000.0,19088000.0,76501000.0,244771000.0,59596000.0,13654000.0,62396000.0,56225000.0,13260000.0,16420000.0,4198000.0,767000.0,104353000.0,,-2084115000.0,2482000.0,314600000.0,582055000.0,84162000.0,382795000.0,92544000.0,84162000.0,84162000.0,497893000.0,582055000.0,136864000.0,405349000.0,0.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q2,,2017-06-30,2017-08-08 21:36:35+00:00,6241000.0,4114000.0,13366000.0,-1662000.0,1056000.0,16149000.0,0.0,2150034000.0,13373000.0,14346000.0,76501000.0,244336000.0,45160000.0,11008000.0,64929000.0,48979000.0,7496000.0,18437000.0,4144000.0,1104000.0,105489000.0,,-2144986000.0,2706000.0,249398000.0,475859000.0,3386000.0,288165000.0,72613000.0,3386000.0,3386000.0,472473000.0,475859000.0,122765000.0,399860000.0,0.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q1,,2017-03-31,2017-05-09 20:19:50+00:00,6951000.0,1565000.0,14019000.0,-1849000.0,1609000.0,23480000.0,0.0,2131713000.0,24192000.0,11463000.0,76501000.0,243900000.0,3493000.0,13016000.0,66642000.0,51666000.0,7881000.0,14891000.0,4090000.0,865000.0,108047000.0,,-2085115000.0,2909000.0,335043000.0,528486000.0,44749000.0,380985000.0,78515000.0,44749000.0,44749000.0,483737000.0,528486000.0,80859000.0,405222000.0,0.0
Nektar Therapeutics,NKTR,,906709,2018.0,FY,,2018-12-31,2020-02-27 21:29:10+00:00,5854000.0,43213000.0,47628000.0,-6316000.0,,194905000.0,0.0,3147942000.0,13892000.0,9937000.0,76501000.0,246950000.0,582889000.0,11381000.0,48851000.0,10744000.0,47743000.0,493000.0,4198000.0,4244000.0,92901000.0,,-1424051000.0,0.0,1140445000.0,2150172000.0,1717575000.0,1437687000.0,82002000.0,1717575000.0,1717575000.0,432597000.0,2150172000.0,663634000.0,350595000.0,0.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q3,,2018-09-30,2018-11-07 21:22:09+00:00,7494000.0,31937000.0,46183000.0,-5378000.0,,222261000.0,0.0,3121339000.0,15676000.0,27922000.0,76501000.0,246514000.0,619140000.0,13296000.0,44881000.0,11410000.0,39539000.0,6610000.0,4198000.0,3394000.0,92969000.0,,-1325839000.0,,1198149000.0,2249098000.0,1790122000.0,1505182000.0,108083000.0,1790122000.0,1790122000.0,458976000.0,2249098000.0,699035000.0,350893000.0,0.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q2,,2018-06-30,2018-08-08 21:56:52+00:00,10674000.0,35315000.0,35021000.0,-4002000.0,,911125000.0,0.0,3094112000.0,17988000.0,18980000.0,76501000.0,246078000.0,282277000.0,11884000.0,45000000.0,13780000.0,34940000.0,10090000.0,4144000.0,3362000.0,95918000.0,,-1229696000.0,,912683000.0,2313087000.0,1860414000.0,1905947000.0,96897000.0,1860414000.0,1860414000.0,452673000.0,2313087000.0,362140000.0,355776000.0,0.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q1,,2018-03-31,2018-05-10 16:25:19+00:00,11375000.0,15607000.0,30466000.0,-2796000.0,,34805000.0,0.0,2262235000.0,19531000.0,15130000.0,76501000.0,245643000.0,37157000.0,10675000.0,46328000.0,12808000.0,13074000.0,105000.0,4090000.0,789000.0,99359000.0,,-2201156000.0,,261854000.0,496790000.0,58283000.0,336015000.0,80697000.0,58283000.0,58283000.0,438507000.0,496790000.0,114447000.0,357810000.0,0.0
Nektar Therapeutics,NKTR,,906709,2019.0,FY,,2019-12-31,2020-05-07 21:26:54+00:00,19234000.0,36802000.0,51344000.0,-1005000.0,,96363000.0,0.0,3271114000.0,5517000.0,11467000.0,76501000.0,,279119000.0,12665000.0,65665000.0,2554000.0,47565000.0,1692000.0,,134177000.0,214750000.0,,-1864718000.0,265407000.0,1228499000.0,1977356000.0,1405391000.0,1421894000.0,354661000.0,1405391000.0,1405391000.0,571965000.0,1977356000.0,489797000.0,217304000.0,0.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q3,,2019-09-30,2019-11-06 19:43:21+00:00,21963000.0,41205000.0,58378000.0,-1186000.0,,81224000.0,0.0,3241177000.0,8400000.0,23101000.0,76501000.0,248257000.0,231082000.0,13720000.0,64614000.0,6800000.0,28227000.0,,4198000.0,137273000.0,219197000.0,,-1751280000.0,9318000.0,1414448000.0,2088294000.0,1488711000.0,1578824000.0,125350000.0,1488711000.0,1488711000.0,599583000.0,2088294000.0,444856000.0,474254000.0,0.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q2,,2019-06-30,2019-08-08 20:26:01+00:00,9346000.0,37299000.0,66529000.0,-788000.0,,85424000.0,0.0,3210415000.0,9892000.0,19710000.0,76501000.0,247821000.0,276305000.0,13188000.0,65453000.0,8029000.0,30951000.0,,4144000.0,84577000.0,173278000.0,,-1652472000.0,3749000.0,1429955000.0,2099653000.0,1557155000.0,1596817000.0,113370000.0,1557155000.0,1557155000.0,542498000.0,2099653000.0,437383000.0,429128000.0,0.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q1,,2019-03-31,2019-05-08 19:42:50+00:00,11012000.0,42894000.0,53504000.0,-2716000.0,,106752000.0,0.0,3178790000.0,11092000.0,18371000.0,76501000.0,247386000.0,455867000.0,11778000.0,58158000.0,9340000.0,46777000.0,,4090000.0,85842000.0,176527000.0,,-1542563000.0,1649000.0,1281913000.0,2166482000.0,1633511000.0,1490114000.0,99718000.0,1633511000.0,1633511000.0,532971000.0,2166482000.0,618210000.0,433253000.0,0.0
Nektar Therapeutics,NKTR,,906709,2020.0,Q1,,2020-03-31,2020-05-07 21:26:54+00:00,21789000.0,42031000.0,59047000.0,-6877000.0,,227035000.0,0.0,3306672000.0,3007000.0,22412000.0,76501000.0,,185900000.0,14320000.0,62307000.0,2554000.0,27091000.0,1459000.0,,133901000.0,211482000.0,,-2003369000.0,269757000.0,1118847000.0,1887933000.0,1296426000.0,1429324000.0,377471000.0,1296426000.0,1296426000.0,591507000.0,1887933000.0,396302000.0,214036000.0,0.0
