company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Nektar Therapeutics,NKTR,,906709,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 21:29:10+00:00,-0.62,-0.62,-0.62,15981000.0,616000.0,-96692000.0,-96692000.0,-96692000.0,30547000.0,307711000.0,4520000.0,268461000.0,52364000.0,30547000.0,277164000.0,40954000.0,,336806000.0,-59642000.0,-36434000.0,-96076000.0,307711000.0,156000000.0,155953000.0,155953000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q4,2017-10-01,2017-12-31,,-0.2,-0.2,-0.18,15981000.0,182000.0,-33826000.0,-33826000.0,-33826000.0,9753000.0,95466000.0,1357000.0,81429000.0,12337000.0,9753000.0,85713000.0,10967000.0,,109747000.0,-24034000.0,-9610000.0,-33644000.0,95466000.0,156000000.0,155953000.0,155953000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 21:22:09+00:00,0.39,0.39,0.37,,202000.0,60871000.0,60871000.0,60871000.0,5674000.0,152928000.0,1599000.0,65714000.0,12055000.0,5674000.0,147254000.0,10011000.0,,77769000.0,69485000.0,-8412000.0,61073000.0,152928000.0,156100000.0,156411000.0,162641000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q3YTD,2017-01-01,2017-09-30,,-0.42,-0.42,-0.44,,434000.0,-62866000.0,-62866000.0,-62866000.0,20794000.0,212245000.0,3163000.0,187032000.0,40027000.0,20794000.0,191451000.0,29987000.0,,227059000.0,-35608000.0,-26824000.0,-62432000.0,212245000.0,156100000.0,156411000.0,162641000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q3TTM,2016-10-01,2017-09-30,,-0.7,-0.7,-0.72,,877000.0,-105065000.0,-105065000.0,-105065000.0,27398000.0,249695000.0,3885000.0,237264000.0,52786000.0,27398000.0,222297000.0,40320000.0,,290050000.0,-67753000.0,-36435000.0,-104188000.0,249695000.0,156100000.0,156411000.0,162641000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 21:56:52+00:00,-0.39,-0.39,-0.39,,99000.0,-59871000.0,-59871000.0,-59871000.0,8989000.0,34589000.0,906000.0,60260000.0,15996000.0,8989000.0,25600000.0,10022000.0,,76256000.0,-50656000.0,-9116000.0,-59772000.0,34589000.0,153500000.0,155352000.0,155352000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.81,-0.81,-0.81,,232000.0,-123737000.0,-123737000.0,-123737000.0,15120000.0,59317000.0,1564000.0,121318000.0,27972000.0,15120000.0,44197000.0,19976000.0,,149290000.0,-105093000.0,-18412000.0,-123505000.0,59317000.0,153500000.0,155352000.0,155352000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1.41,-1.41,-1.41,,814000.0,-209160000.0,-209160000.0,-209160000.0,28757000.0,133103000.0,2618000.0,223501000.0,50984000.0,28757000.0,104346000.0,40825000.0,,274485000.0,-170139000.0,-38207000.0,-208346000.0,133103000.0,153500000.0,155352000.0,155352000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:25:19+00:00,-0.42,-0.42,-0.42,,133000.0,-63866000.0,-63866000.0,-63866000.0,6131000.0,24728000.0,658000.0,61058000.0,11976000.0,6131000.0,18597000.0,9954000.0,,73034000.0,-54437000.0,-9296000.0,-63733000.0,24728000.0,153666000.0,152100000.0,152100000.0
Nektar Therapeutics,NKTR,,906709,2017.0,Q1TTM,2016-04-01,2017-03-31,,-1.38,-1.38,-1.38,,842000.0,-197892000.0,-197892000.0,-197892000.0,27476000.0,131282000.0,2170000.0,215591000.0,46023000.0,27476000.0,103806000.0,41412000.0,,261614000.0,-157808000.0,-39242000.0,-197050000.0,131282000.0,153666000.0,152100000.0,152100000.0
Nektar Therapeutics,NKTR,,906709,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 21:29:10+00:00,4.02,4.02,3.78,0.0,1412000.0,681313000.0,681313000.0,681313000.0,24412000.0,1193323000.0,37571000.0,399536000.0,81443000.0,24412000.0,1168911000.0,42778000.0,,480979000.0,687932000.0,-5207000.0,682725000.0,1193323000.0,169500000.0,169600000.0,180119000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q4,2018-10-01,2018-12-31,,-0.49,-0.49,-0.39,,-1838000.0,-98212000.0,-98212000.0,-98212000.0,7461000.0,39826000.0,12048000.0,108883000.0,23777000.0,7461000.0,32365000.0,11803000.0,,132660000.0,-100295000.0,245000.0,-100050000.0,39826000.0,169500000.0,169600000.0,180119000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 19:43:21+00:00,-0.56,-0.56,-0.56,,-900000.0,-96143000.0,-96143000.0,-96143000.0,4783000.0,27762000.0,11847000.0,102895000.0,18718000.0,4783000.0,22979000.0,10256000.0,,121613000.0,-98634000.0,1591000.0,-97043000.0,27762000.0,171700000.0,172698000.0,172698000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.51,4.51,4.17,,3250000.0,779525000.0,779525000.0,779525000.0,16951000.0,1153497000.0,25523000.0,290653000.0,57666000.0,16951000.0,1136546000.0,30975000.0,,348319000.0,788227000.0,-5452000.0,782775000.0,1153497000.0,171700000.0,172698000.0,172698000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.31,4.31,3.99,15981000.0,3432000.0,745699000.0,745699000.0,745699000.0,26704000.0,1248963000.0,26880000.0,372082000.0,70003000.0,26704000.0,1222259000.0,41942000.0,,458066000.0,764193000.0,-15062000.0,749131000.0,1248963000.0,171700000.0,172698000.0,172698000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q2,2018-04-01,2018-06-30,2019-08-08 20:26:01+00:00,5.67,5.67,5.33,,3885000.0,971460000.0,971460000.0,971460000.0,5522000.0,1087717000.0,12105000.0,88334000.0,20261000.0,5522000.0,1082195000.0,10360000.0,,108595000.0,973600000.0,1745000.0,975345000.0,1087717000.0,171300000.0,171378000.0,182291000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q2YTD,2018-01-01,2018-06-30,,5.07,5.07,4.73,,4150000.0,875668000.0,875668000.0,875668000.0,12168000.0,1125735000.0,13676000.0,187758000.0,38948000.0,12168000.0,1113567000.0,20719000.0,,226706000.0,886861000.0,-7043000.0,879818000.0,1125735000.0,171300000.0,171378000.0,182291000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.26,5.26,4.92,15981000.0,4534000.0,902713000.0,902713000.0,902713000.0,27595000.0,1374129000.0,16632000.0,334901000.0,63340000.0,27595000.0,1346534000.0,41697000.0,,414222000.0,932312000.0,-25065000.0,907247000.0,1374129000.0,171300000.0,171378000.0,182291000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 19:42:50+00:00,-0.6,-0.6,-0.6,,265000.0,-95792000.0,-95792000.0,-95792000.0,6646000.0,38018000.0,1571000.0,99424000.0,18687000.0,6646000.0,31372000.0,10359000.0,,118111000.0,-86739000.0,-8788000.0,-95527000.0,38018000.0,160884000.0,159700000.0,159700000.0
Nektar Therapeutics,NKTR,,906709,2018.0,Q1TTM,2017-04-01,2018-03-31,,-0.8,-0.8,-0.8,15981000.0,748000.0,-128618000.0,-128618000.0,-128618000.0,31062000.0,321001000.0,5433000.0,306827000.0,59075000.0,31062000.0,289939000.0,41359000.0,,381883000.0,-91944000.0,-35926000.0,-127870000.0,321001000.0,160884000.0,159700000.0,159700000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q4,2019-10-01,2019-12-31,,-0.64,-0.64,-0.64,,432000.0,-112318000.0,-112318000.0,-112318000.0,5989000.0,33862000.0,10371000.0,110369000.0,27142000.0,5989000.0,27873000.0,12619000.0,,137511000.0,-109638000.0,-2248000.0,-111886000.0,33862000.0,174900000.0,174993000.0,174993000.0
Nektar Therapeutics,NKTR,,906709,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 21:29:10+00:00,-2.52,-2.52,-2.52,0.0,613000.0,-440667000.0,-440667000.0,-440667000.0,21374000.0,114617000.0,46335000.0,434566000.0,98712000.0,21374000.0,93243000.0,46354000.0,,533278000.0,-440035000.0,-19000.0,-440054000.0,114617000.0,174900000.0,174993000.0,174993000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q3YTD,2019-01-01,2019-09-30,,-1.88,-1.88,-1.88,,181000.0,-328349000.0,-328349000.0,-328349000.0,15385000.0,80755000.0,35964000.0,324197000.0,71570000.0,15385000.0,65370000.0,33735000.0,,395767000.0,-330397000.0,2229000.0,-328168000.0,80755000.0,176400000.0,175402000.0,175402000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q3TTM,2018-10-01,2019-09-30,,-2.37,-2.37,-2.27,,-1657000.0,-426561000.0,-426561000.0,-426561000.0,22846000.0,120581000.0,48012000.0,433080000.0,95347000.0,22846000.0,97735000.0,45538000.0,,528427000.0,-430692000.0,2474000.0,-428218000.0,120581000.0,176400000.0,175402000.0,175402000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 19:43:21+00:00,-0.56,-0.56,-0.56,,322000.0,-98808000.0,-98808000.0,-98808000.0,4927000.0,29218000.0,11492000.0,99048000.0,23983000.0,4927000.0,24291000.0,11238000.0,,123031000.0,-98740000.0,254000.0,-98486000.0,29218000.0,176400000.0,175402000.0,175402000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q2YTD,2019-01-01,2019-06-30,,-1.32,-1.32,-1.32,,-141000.0,-229541000.0,-229541000.0,-229541000.0,10458000.0,51537000.0,24472000.0,225149000.0,47587000.0,10458000.0,41079000.0,22497000.0,,272736000.0,-231657000.0,1975000.0,-229682000.0,51537000.0,174500000.0,174549000.0,174549000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q2TTM,2018-07-01,2019-06-30,,-2.37,-2.37,-2.27,,-2879000.0,-423896000.0,-423896000.0,-423896000.0,22702000.0,119125000.0,48367000.0,436927000.0,90082000.0,22702000.0,96423000.0,44556000.0,,527009000.0,-430586000.0,3811000.0,-426775000.0,119125000.0,174500000.0,174549000.0,174549000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q2,2019-04-01,2019-06-30,2019-08-08 20:26:01+00:00,-0.63,-0.63,-0.63,,-278000.0,-109909000.0,-109909000.0,-109909000.0,5018000.0,23315000.0,11989000.0,106686000.0,22581000.0,5018000.0,18297000.0,11206000.0,,129267000.0,-110970000.0,783000.0,-110187000.0,23315000.0,174500000.0,174549000.0,174549000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 21:26:54+00:00,-0.69,-0.69,-0.69,0.0,137000.0,-119632000.0,-119632000.0,-119632000.0,5440000.0,28222000.0,12483000.0,118463000.0,25006000.0,5440000.0,22782000.0,11291000.0,,143469000.0,-120687000.0,1192000.0,-119495000.0,28222000.0,173859000.0,173400000.0,173400000.0
Nektar Therapeutics,NKTR,,906709,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.93,3.93,3.69,,1284000.0,657473000.0,657473000.0,657473000.0,23206000.0,1183527000.0,48483000.0,418575000.0,87762000.0,23206000.0,1160321000.0,43710000.0,,506337000.0,653984000.0,4773000.0,658757000.0,1183527000.0,173859000.0,173400000.0,173400000.0
Nektar Therapeutics,NKTR,,906709,2020.0,Q1TTM,2019-04-01,2020-03-31,,-2.61,-2.61,-2.61,45189000.0,676000.0,-459686000.0,-459686000.0,-459686000.0,19745000.0,136968000.0,42204000.0,425090000.0,99923000.0,19745000.0,117223000.0,48235000.0,,570202000.0,-452979000.0,-6031000.0,-459010000.0,136968000.0,177185000.0,177800000.0,177800000.0
Nektar Therapeutics,NKTR,,906709,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 21:26:54+00:00,-0.78,-0.78,-0.78,45189000.0,200000.0,-138651000.0,-138651000.0,-138651000.0,3811000.0,50573000.0,8352000.0,108987000.0,26217000.0,3811000.0,46762000.0,13172000.0,,180393000.0,-133631000.0,-4820000.0,-138451000.0,50573000.0,177185000.0,177800000.0,177800000.0
