company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2011.0,Q1,,2011-04-02,2011-05-02 12:51:20+00:00,560000000.0,1406000000.0,2793000000.0,-2140000000.0,2764000000.0,7953000000.0,911000000.0,1429000000.0,,2093000000.0,195000000.0,521000000.0,915000000.0,96000000.0,1984000000.0,751000000.0,,1053000000.0,946000000.0,720000000.0,3011000000.0,456000000.0,146000000.0,,497000000.0,605000000.0,3455000000.0,16560000000.0,6310000000.0,10861000000.0,4904000000.0,6310000000.0,6406000000.0,10154000000.0,16560000000.0,4784000000.0,5250000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,FY,,2012-12-31,2014-02-13 15:22:11+00:00,705000000.0,1881000000.0,2626000000.0,-3300000000.0,1468000000.0,4940000000.0,604000000.0,1510000000.0,,1859000000.0,240000000.0,513000000.0,839000000.0,25000000.0,2416000000.0,800000000.0,,,,273000000.0,4195000000.0,,,,1625000000.0,4000000.0,2135000000.0,12679000000.0,3265000000.0,7401000000.0,3335000000.0,3265000000.0,3290000000.0,9389000000.0,12679000000.0,4439000000.0,6054000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q3,,2012-09-29,2012-10-24 10:13:18+00:00,646000000.0,1704000000.0,2475000000.0,-2653000000.0,1779000000.0,5164000000.0,662000000.0,1430000000.0,,1860000000.0,162000000.0,538000000.0,860000000.0,25000000.0,2017000000.0,828000000.0,,,,280000000.0,3138000000.0,,,,1361000000.0,4000000.0,1760000000.0,12020000000.0,3872000000.0,7271000000.0,3125000000.0,3872000000.0,3897000000.0,8123000000.0,12020000000.0,3889000000.0,4998000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q2,,2012-06-30,2012-07-25 10:46:42+00:00,637000000.0,1590000000.0,2349000000.0,-2793000000.0,1772000000.0,5413000000.0,679000000.0,1430000000.0,,1861000000.0,200000000.0,488000000.0,857000000.0,25000000.0,2190000000.0,761000000.0,,,,293000000.0,3469000000.0,,,,1228000000.0,4000000.0,1933000000.0,12193000000.0,3848000000.0,7223000000.0,2990000000.0,3848000000.0,3873000000.0,8320000000.0,12193000000.0,4113000000.0,5330000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2012.0,Q1,,2012-03-31,2012-05-14 16:19:02+00:00,594000000.0,1717000000.0,2573000000.0,-2827000000.0,1720000000.0,5803000000.0,640000000.0,1430000000.0,,1126000000.0,168000000.0,471000000.0,874000000.0,25000000.0,2318000000.0,772000000.0,,10000000.0,12000000.0,274000000.0,3624000000.0,2000000.0,,,1109000000.0,404000000.0,2047000000.0,12443000000.0,4085000000.0,7377000000.0,3583000000.0,4085000000.0,4110000000.0,8333000000.0,12443000000.0,4192000000.0,4750000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,FY,,2013-12-31,2015-02-13 14:12:13+00:00,583000000.0,1369000000.0,1763000000.0,-2287000000.0,3225000000.0,3521000000.0,451000000.0,361000000.0,,2457000000.0,232000000.0,347000000.0,610000000.0,30000000.0,1990000000.0,635000000.0,,993000000.0,870000000.0,89000000.0,2314000000.0,1549000000.0,171000000.0,,2425000000.0,4000000.0,,11851000000.0,3659000000.0,7020000000.0,3220000000.0,3659000000.0,3689000000.0,8162000000.0,11851000000.0,4221000000.0,4942000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q3,,2013-09-28,2013-10-23 10:59:26+00:00,633000000.0,1823000000.0,2203000000.0,-3272000000.0,1721000000.0,3786000000.0,586000000.0,1507000000.0,,2458000000.0,259000000.0,521000000.0,841000000.0,29000000.0,2668000000.0,760000000.0,,,,203000000.0,4055000000.0,,,,2162000000.0,4000000.0,1169000000.0,12058000000.0,2676000000.0,6580000000.0,2840000000.0,2676000000.0,2705000000.0,9353000000.0,12058000000.0,4637000000.0,6513000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q2,,2013-06-29,2013-07-24 10:51:48+00:00,597000000.0,1707000000.0,2193000000.0,-3309000000.0,1457000000.0,4165000000.0,641000000.0,1502000000.0,,2452000000.0,142000000.0,498000000.0,830000000.0,28000000.0,2530000000.0,779000000.0,,,,315000000.0,4095000000.0,,,,1935000000.0,4000000.0,1759000000.0,12160000000.0,2791000000.0,6841000000.0,2794000000.0,2791000000.0,2819000000.0,9341000000.0,12160000000.0,4489000000.0,6547000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2013.0,Q1,,2013-03-30,2013-05-28 14:10:23+00:00,593000000.0,1644000000.0,2292000000.0,-3319000000.0,1470000000.0,4670000000.0,621000000.0,1505000000.0,,2450000000.0,148000000.0,515000000.0,825000000.0,25000000.0,2422000000.0,868000000.0,,,,331000000.0,4136000000.0,,,,1746000000.0,4000000.0,2248000000.0,12597000000.0,3097000000.0,7366000000.0,2889000000.0,3097000000.0,3122000000.0,9475000000.0,12597000000.0,4406000000.0,6586000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,FY,,2014-12-31,2015-11-04 10:21:52+00:00,540000000.0,1409000000.0,1706000000.0,-1855000000.0,3954000000.0,1180000000.0,431000000.0,383000000.0,,3396000000.0,316000000.0,345000000.0,549000000.0,31000000.0,2151000000.0,740000000.0,,0.0,,145000000.0,2011000000.0,0.0,,,3410000000.0,4000000.0,,10423000000.0,2735000000.0,6879000000.0,2250000000.0,2735000000.0,2766000000.0,7657000000.0,10423000000.0,2995000000.0,5407000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q3,,2014-09-27,2014-11-04 12:13:31+00:00,501000000.0,1162000000.0,1673000000.0,-2625000000.0,2845000000.0,2552000000.0,1192000000.0,383000000.0,,3401000000.0,240000000.0,331000000.0,664000000.0,31000000.0,2141000000.0,604000000.0,,1034000000.0,846000000.0,138000000.0,2364000000.0,1461000000.0,164000000.0,,3284000000.0,4000000.0,,12195000000.0,3211000000.0,7168000000.0,3024000000.0,3211000000.0,3242000000.0,8953000000.0,12195000000.0,4363000000.0,5929000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q2,,2014-06-28,2014-08-05 10:44:10+00:00,453000000.0,1185000000.0,1615000000.0,-2245000000.0,2876000000.0,3165000000.0,1205000000.0,383000000.0,,2446000000.0,236000000.0,330000000.0,682000000.0,30000000.0,1909000000.0,527000000.0,,943000000.0,852000000.0,128000000.0,2151000000.0,1464000000.0,178000000.0,,3219000000.0,4000000.0,,11868000000.0,4139000000.0,7066000000.0,2924000000.0,4139000000.0,4169000000.0,7699000000.0,11868000000.0,4120000000.0,4775000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2014.0,Q1,,2014-03-29,2014-05-01 12:10:06+00:00,655000000.0,1727000000.0,2367000000.0,-2270000000.0,3141000000.0,3514000000.0,624000000.0,1531000000.0,,2462000000.0,260000000.0,576000000.0,795000000.0,30000000.0,2004000000.0,713000000.0,,,,244000000.0,2380000000.0,,,,2473000000.0,4000000.0,,11615000000.0,3717000000.0,6781000000.0,3026000000.0,3717000000.0,3747000000.0,7868000000.0,11615000000.0,4039000000.0,4842000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2015.0,FY,,2015-12-31,2017-02-21 06:11:48+00:00,518000000.0,1362000000.0,1671000000.0,-1866000000.0,1980000000.0,44000000.0,,420000000.0,,4345000000.0,231000000.0,296000000.0,487000000.0,10000000.0,2278000000.0,954000000.0,,27000000.0,,271000000.0,1904000000.0,40000000.0,,,1716000000.0,4000000.0,,8346000000.0,-106000000.0,4619000000.0,2193000000.0,-106000000.0,-96000000.0,8442000000.0,8346000000.0,3240000000.0,6249000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2015.0,Q3,,2015-10-03,2015-11-04 10:21:52+00:00,443000000.0,1222000000.0,1582000000.0,-2006000000.0,2200000000.0,10000000.0,430000000.0,423000000.0,,4386000000.0,292000000.0,334000000.0,467000000.0,9000000.0,1889000000.0,574000000.0,,27000000.0,,183000000.0,1969000000.0,45000000.0,,,1689000000.0,4000000.0,,8086000000.0,-307000000.0,4787000000.0,2029000000.0,-307000000.0,-298000000.0,8384000000.0,8086000000.0,2832000000.0,6355000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2015.0,Q2,,2015-07-04,2015-08-05 09:15:53+00:00,417000000.0,1141000000.0,1550000000.0,-1985000000.0,3112000000.0,315000000.0,422000000.0,423000000.0,,3393000000.0,285000000.0,364000000.0,542000000.0,8000000.0,2118000000.0,593000000.0,,,,160000000.0,1973000000.0,,,,3485000000.0,4000000.0,,9160000000.0,1815000000.0,5632000000.0,1971000000.0,1815000000.0,1823000000.0,7337000000.0,9160000000.0,2986000000.0,5366000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2015.0,Q1,,2015-04-04,2015-05-06 10:18:56+00:00,437000000.0,1084000000.0,1536000000.0,-1913000000.0,3353000000.0,587000000.0,416000000.0,390000000.0,,3392000000.0,285000000.0,381000000.0,530000000.0,8000000.0,2179000000.0,650000000.0,,,,157000000.0,1962000000.0,,,,3412000000.0,4000000.0,,9425000000.0,2086000000.0,5884000000.0,1977000000.0,2086000000.0,2094000000.0,7331000000.0,9425000000.0,3011000000.0,5354000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2016.0,FY,,2016-12-31,2018-02-16 15:14:22+00:00,553000000.0,1410000000.0,2111000000.0,-2317000000.0,967000000.0,205000000.0,,728000000.0,821000000.0,4392000000.0,238000000.0,273000000.0,789000000.0,12000000.0,2219000000.0,755000000.0,,,,200000000.0,2355000000.0,,,63000000.0,1148000000.0,4000000.0,,8463000000.0,-964000000.0,3468000000.0,2668000000.0,-964000000.0,-952000000.0,9415000000.0,8463000000.0,4206000000.0,6747000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2016.0,Q3,,2016-10-01,2016-11-03 17:49:30+00:00,406000000.0,1164000000.0,1750000000.0,-1931000000.0,1687000000.0,176000000.0,,597000000.0,,5044000000.0,238000000.0,283000000.0,780000000.0,11000000.0,2187000000.0,670000000.0,,0.0,,1013000000.0,2062000000.0,0.0,,,1096000000.0,5000000.0,,8619000000.0,-659000000.0,3804000000.0,2161000000.0,-659000000.0,-648000000.0,9267000000.0,8619000000.0,4035000000.0,7106000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2016.0,Q2,,2016-07-02,2016-08-04 17:42:30+00:00,409000000.0,1083000000.0,1631000000.0,-1888000000.0,1545000000.0,119000000.0,,597000000.0,,5028000000.0,223000000.0,284000000.0,778000000.0,11000000.0,2261000000.0,635000000.0,,0.0,,1061000000.0,2072000000.0,0.0,,,1080000000.0,5000000.0,,8467000000.0,-689000000.0,3547000000.0,2045000000.0,-689000000.0,-678000000.0,9145000000.0,8467000000.0,4142000000.0,7100000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2016.0,Q1,,2016-04-02,2016-05-05 17:44:30+00:00,424000000.0,1148000000.0,1604000000.0,-1845000000.0,1940000000.0,101000000.0,,590000000.0,,5023000000.0,228000000.0,287000000.0,997000000.0,10000000.0,2330000000.0,626000000.0,,0.0,,884000000.0,2131000000.0,19000000.0,,,1597000000.0,4000000.0,,9049000000.0,-147000000.0,4001000000.0,2032000000.0,-147000000.0,-137000000.0,9186000000.0,9049000000.0,4051000000.0,7154000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2017.0,FY,,2017-12-31,2019-02-15 14:38:15+00:00,593000000.0,1523000000.0,2286000000.0,-2562000000.0,1205000000.0,353000000.0,,938000000.0,861000000.0,4419000000.0,247000000.0,327000000.0,856000000.0,15000000.0,1023000000.0,832000000.0,0.0,,,333000000.0,2585000000.0,,,63000000.0,467000000.0,52000000.0,,8208000000.0,-1742000000.0,3950000000.0,2931000000.0,-1742000000.0,-1727000000.0,9935000000.0,8208000000.0,3402000000.0,7004000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2017.0,Q3,,2017-09-30,2017-11-02 18:21:33+00:00,473000000.0,1382000000.0,2043000000.0,-2126000000.0,653000000.0,315000000.0,,932000000.0,896000000.0,4423000000.0,249000000.0,364000000.0,889000000.0,12000000.0,2115000000.0,873000000.0,,,,201000000.0,2450000000.0,,,64000000.0,981000000.0,47000000.0,,8618000000.0,-830000000.0,3336000000.0,2563000000.0,-830000000.0,-818000000.0,9436000000.0,8618000000.0,4393000000.0,6873000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2017.0,Q2,,2017-07-01,2017-08-03 18:11:05+00:00,440000000.0,1211000000.0,1924000000.0,-2199000000.0,742000000.0,266000000.0,,749000000.0,868000000.0,4421000000.0,248000000.0,391000000.0,859000000.0,12000000.0,2160000000.0,804000000.0,,,,200000000.0,2440000000.0,,,63000000.0,945000000.0,46000000.0,,8295000000.0,-988000000.0,3211000000.0,2410000000.0,-988000000.0,-976000000.0,9271000000.0,8295000000.0,4225000000.0,6861000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2017.0,Q1,,2017-04-01,2017-05-04 17:57:35+00:00,433000000.0,1070000000.0,1908000000.0,-2264000000.0,766000000.0,244000000.0,,737000000.0,878000000.0,4414000000.0,237000000.0,345000000.0,820000000.0,13000000.0,2198000000.0,829000000.0,,,,197000000.0,2378000000.0,,,63000000.0,970000000.0,44000000.0,,8140000000.0,-1050000000.0,3073000000.0,2385000000.0,-1050000000.0,-1037000000.0,9177000000.0,8140000000.0,4247000000.0,6792000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2018.0,FY,,2018-12-31,2020-02-13 19:41:57+00:00,592000000.0,1293000000.0,1210000000.0,-2765000000.0,1257000000.0,421000000.0,,1514000000.0,1230000000.0,5289000000.0,169000000.0,356000000.0,895000000.0,17000000.0,985000000.0,1366000000.0,1263000000.0,,,344000000.0,2300000000.0,,,,1051000000.0,31000000.0,,9409000000.0,-1293000000.0,4272000000.0,3096000000.0,-1293000000.0,-1276000000.0,10685000000.0,9409000000.0,4242000000.0,7589000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2018.0,Q3,,2018-09-29,2018-11-01 17:42:04+00:00,456000000.0,1179000000.0,1168000000.0,-2571000000.0,839000000.0,372000000.0,,1541000000.0,1297000000.0,5095000000.0,176000000.0,367000000.0,892000000.0,16000000.0,949000000.0,1267000000.0,1127000000.0,,,444000000.0,2175000000.0,,,12000000.0,788000000.0,337000000.0,,8963000000.0,-1411000000.0,3664000000.0,3088000000.0,-1411000000.0,-1395000000.0,10358000000.0,8963000000.0,4407000000.0,7270000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2018.0,Q2,,2018-06-30,2018-08-02 17:44:14+00:00,430000000.0,1159000000.0,1096000000.0,-2580000000.0,878000000.0,446000000.0,,1528000000.0,1340000000.0,5298000000.0,172000000.0,391000000.0,895000000.0,15000000.0,945000000.0,1090000000.0,1049000000.0,,,420000000.0,2153000000.0,,,63000000.0,627000000.0,347000000.0,,8881000000.0,-1507000000.0,3581000000.0,2922000000.0,-1507000000.0,-1492000000.0,10373000000.0,8881000000.0,4405000000.0,7451000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2018.0,Q1,,2018-03-31,2018-05-03 17:52:26+00:00,463000000.0,1179000000.0,1072000000.0,-2508000000.0,795000000.0,423000000.0,,1535000000.0,1436000000.0,5304000000.0,174000000.0,441000000.0,900000000.0,15000000.0,973000000.0,1143000000.0,1069000000.0,,,412000000.0,2190000000.0,,,63000000.0,531000000.0,492000000.0,,9051000000.0,-1554000000.0,3621000000.0,3096000000.0,-1554000000.0,-1539000000.0,10590000000.0,9051000000.0,4530000000.0,7494000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2019.0,FY,,2019-12-31,2020-05-07 17:56:29+00:00,618000000.0,1412000000.0,1356000000.0,-2440000000.0,1001000000.0,501000000.0,,2067000000.0,1327000000.0,5113000000.0,159000000.0,447000000.0,992000000.0,17000000.0,943000000.0,1318000000.0,1449000000.0,,,976000000.0,2773000000.0,,,,1239000000.0,16000000.0,,10642000000.0,-700000000.0,4178000000.0,3439000000.0,-700000000.0,-683000000.0,11325000000.0,10642000000.0,5472000000.0,7886000000.0,0.0
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2019.0,Q3,,2019-09-28,2019-10-30 17:53:07+00:00,557000000.0,1295000000.0,1259000000.0,-2759000000.0,1138000000.0,438000000.0,,2006000000.0,1331000000.0,5112000000.0,159000000.0,460000000.0,963000000.0,17000000.0,866000000.0,1259000000.0,1223000000.0,,,894000000.0,2689000000.0,,,2000000.0,1220000000.0,617000000.0,,10373000000.0,-1101000000.0,4154000000.0,3656000000.0,-1101000000.0,-1084000000.0,11457000000.0,10373000000.0,5256000000.0,7801000000.0,
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2019.0,Q2,,2019-06-29,2019-08-01 17:48:02+00:00,544000000.0,1206000000.0,1117000000.0,-2737000000.0,953000000.0,716000000.0,,1852000000.0,1332000000.0,5315000000.0,175000000.0,424000000.0,940000000.0,16000000.0,913000000.0,1237000000.0,1187000000.0,,,931000000.0,2737000000.0,,,11000000.0,1051000000.0,28000000.0,,9974000000.0,-970000000.0,3831000000.0,2876000000.0,-970000000.0,-954000000.0,10928000000.0,9974000000.0,5203000000.0,8052000000.0,
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2019.0,Q1,,2019-03-30,2019-05-02 17:47:19+00:00,558000000.0,1150000000.0,1235000000.0,-2724000000.0,886000000.0,653000000.0,,1860000000.0,1416000000.0,5287000000.0,163000000.0,425000000.0,937000000.0,18000000.0,953000000.0,1242000000.0,1158000000.0,,,950000000.0,2817000000.0,,,11000000.0,963000000.0,28000000.0,,9993000000.0,-1108000000.0,3714000000.0,2979000000.0,-1108000000.0,-1090000000.0,11083000000.0,9993000000.0,5342000000.0,8104000000.0,
Motorola Solutions Inc,MSI,6S552MUG6KGJVEBSEC55,68505,2020.0,Q1,,2020-03-28,2020-05-07 17:56:29+00:00,531000000.0,1122000000.0,1256000000.0,-2566000000.0,1672000000.0,544000000.0,,2075000000.0,1242000000.0,5111000000.0,154000000.0,442000000.0,932000000.0,18000000.0,918000000.0,1245000000.0,1278000000.0,,,914000000.0,2656000000.0,,,,1074000000.0,814000000.0,,10716000000.0,-948000000.0,4481000000.0,3879000000.0,-948000000.0,-930000000.0,11646000000.0,10716000000.0,5303000000.0,7767000000.0,0.0
