company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q1TTM,2013-01-28,2014-01-26,,-1000000.0,190000000.0,92000000.0,398000000.0,,-327000000.0,151000000.0,,-473000000.0,115000000.0,979000000.0,-473000000.0,115000000.0,979000000.0,621000000.0,475000000.0,475000000.0,433000000.0,41000000.0,-468000000.0,-627000000.0,-196000000.0,,-197000000.0,932000000.0,7000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q1,2013-10-28,2014-01-26,2015-02-19 16:35:54+00:00,,26000000.0,39000000.0,94000000.0,,21000000.0,10000000.0,,-92000000.0,153000000.0,372000000.0,-92000000.0,153000000.0,372000000.0,433000000.0,253000000.0,253000000.0,4000000.0,18000000.0,-120000000.0,-163000000.0,-48000000.0,,,364000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,FY,2014-10-27,2015-10-25,2017-12-15 16:36:31+00:00,-4000000.0,407000000.0,92000000.0,371000000.0,,-716000000.0,88000000.0,2581000000.0,913000000.0,-281000000.0,1163000000.0,913000000.0,-281000000.0,1163000000.0,1795000000.0,1377000000.0,1377000000.0,131000000.0,56000000.0,-487000000.0,-1162000000.0,-215000000.0,0.0,-1325000000.0,1100000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q4,2015-07-27,2015-10-25,,-2000000.0,149000000.0,7000000.0,96000000.0,,-5000000.0,45000000.0,2581000000.0,1809000000.0,-57000000.0,471000000.0,1809000000.0,-57000000.0,471000000.0,2223000000.0,336000000.0,336000000.0,44000000.0,2000000.0,-119000000.0,-202000000.0,-53000000.0,,-700000000.0,200000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q3YTD,2014-10-27,2015-07-26,2016-08-25 16:18:25+00:00,-2000000.0,258000000.0,85000000.0,275000000.0,,-711000000.0,43000000.0,,-896000000.0,-224000000.0,692000000.0,-896000000.0,-224000000.0,692000000.0,-428000000.0,1041000000.0,1041000000.0,87000000.0,54000000.0,-368000000.0,-960000000.0,-162000000.0,0.0,-625000000.0,900000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q3TTM,2014-07-28,2015-07-26,,-14000000.0,345000000.0,92000000.0,369000000.0,,-695000000.0,83000000.0,,-974000000.0,-277000000.0,1099000000.0,-974000000.0,-277000000.0,1099000000.0,-152000000.0,1297000000.0,1297000000.0,128000000.0,58000000.0,-490000000.0,-1139000000.0,-225000000.0,,-625000000.0,1076000000.0,25000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q3,2015-04-27,2015-07-26,,-2000000.0,51000000.0,39000000.0,93000000.0,1000000.0,-131000000.0,1000000.0,,-744000000.0,-84000000.0,334000000.0,-744000000.0,-84000000.0,334000000.0,-493000000.0,329000000.0,329000000.0,43000000.0,3000000.0,-123000000.0,-616000000.0,-49000000.0,,-625000000.0,583000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q2YTD,2014-10-27,2015-04-26,2016-05-26 16:20:52+00:00,0.0,207000000.0,46000000.0,182000000.0,-1000000.0,-580000000.0,42000000.0,,-152000000.0,-140000000.0,358000000.0,-152000000.0,-140000000.0,358000000.0,65000000.0,712000000.0,712000000.0,44000000.0,51000000.0,-245000000.0,-344000000.0,-113000000.0,0.0,0.0,317000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q2TTM,2014-04-28,2015-04-26,,-12000000.0,343000000.0,92000000.0,369000000.0,-1000000.0,-417000000.0,83000000.0,,-349000000.0,-385000000.0,1349000000.0,-349000000.0,-385000000.0,1349000000.0,614000000.0,1269000000.0,1269000000.0,128000000.0,56000000.0,-488000000.0,-831000000.0,-241000000.0,,,674000000.0,25000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q2,2015-01-26,2015-04-26,,,118000000.0,7000000.0,90000000.0,-1000000.0,-191000000.0,42000000.0,,-69000000.0,-90000000.0,298000000.0,-69000000.0,-90000000.0,298000000.0,138000000.0,364000000.0,364000000.0,35000000.0,12000000.0,-123000000.0,-203000000.0,-64000000.0,,,177000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q1,2014-10-27,2015-01-25,2016-02-25 16:30:46+00:00,,89000000.0,39000000.0,92000000.0,,-389000000.0,0.0,,-83000000.0,-50000000.0,60000000.0,-83000000.0,-50000000.0,60000000.0,-73000000.0,348000000.0,348000000.0,9000000.0,39000000.0,-122000000.0,-141000000.0,-49000000.0,0.0,0.0,140000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q1TTM,2014-01-27,2015-01-25,,-12000000.0,258000000.0,92000000.0,373000000.0,,-204000000.0,97000000.0,,-339000000.0,-364000000.0,1488000000.0,-339000000.0,-364000000.0,1488000000.0,785000000.0,1167000000.0,1167000000.0,152000000.0,51000000.0,-487000000.0,-789000000.0,-242000000.0,,,654000000.0,25000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,FY,2015-10-26,2016-10-30,2018-12-13 16:16:55+00:00,-16000000.0,157000000.0,151000000.0,389000000.0,,255000000.0,88000000.0,0.0,-3532000000.0,-425000000.0,2566000000.0,-3532000000.0,-425000000.0,2566000000.0,-1391000000.0,1721000000.0,1721000000.0,201000000.0,-77000000.0,-444000000.0,-1390000000.0,-253000000.0,-1207000000.0,-1892000000.0,1234000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q4,2016-08-01,2016-10-30,,-11000000.0,13000000.0,41000000.0,100000000.0,,118000000.0,44000000.0,,-330000000.0,11000000.0,897000000.0,-330000000.0,11000000.0,897000000.0,578000000.0,610000000.0,610000000.0,69000000.0,-95000000.0,-108000000.0,-443000000.0,-88000000.0,,-171000000.0,553000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q3YTD,2015-10-26,2016-07-31,2017-08-24 16:29:02+00:00,-5000000.0,144000000.0,110000000.0,289000000.0,,137000000.0,44000000.0,0.0,-3202000000.0,-436000000.0,1669000000.0,-3202000000.0,-436000000.0,1669000000.0,-1969000000.0,1111000000.0,1111000000.0,132000000.0,18000000.0,-336000000.0,-947000000.0,-165000000.0,-1207000000.0,-1721000000.0,681000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q3TTM,2015-07-27,2016-07-31,,-7000000.0,293000000.0,117000000.0,385000000.0,,132000000.0,89000000.0,2581000000.0,-1393000000.0,-493000000.0,2140000000.0,-1393000000.0,-493000000.0,2140000000.0,254000000.0,1447000000.0,1447000000.0,176000000.0,20000000.0,-455000000.0,-1149000000.0,-218000000.0,-1207000000.0,-2421000000.0,881000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q3,2016-05-02,2016-07-31,,3000000.0,49000000.0,34000000.0,97000000.0,,336000000.0,,,-301000000.0,-322000000.0,981000000.0,-301000000.0,-322000000.0,981000000.0,358000000.0,505000000.0,505000000.0,43000000.0,5000000.0,-108000000.0,-483000000.0,-50000000.0,-2000000.0,-196000000.0,208000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q2YTD,2015-10-26,2016-05-01,2017-05-25 16:20:09+00:00,-8000000.0,95000000.0,76000000.0,192000000.0,,-199000000.0,44000000.0,,-2901000000.0,-114000000.0,688000000.0,-2901000000.0,-114000000.0,688000000.0,-2327000000.0,606000000.0,606000000.0,89000000.0,13000000.0,-228000000.0,-464000000.0,-115000000.0,-1205000000.0,-1525000000.0,473000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q2TTM,2015-04-27,2016-05-01,,-12000000.0,295000000.0,122000000.0,381000000.0,1000000.0,-335000000.0,90000000.0,2581000000.0,-1836000000.0,-255000000.0,1493000000.0,-1836000000.0,-255000000.0,1493000000.0,-597000000.0,1271000000.0,1271000000.0,176000000.0,18000000.0,-470000000.0,-1282000000.0,-217000000.0,-1205000000.0,-2850000000.0,1256000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q2,2016-02-01,2016-05-01,,-8000000.0,51000000.0,42000000.0,96000000.0,,20000000.0,42000000.0,,-968000000.0,-5000000.0,481000000.0,-968000000.0,-5000000.0,481000000.0,-492000000.0,320000000.0,320000000.0,45000000.0,3000000.0,-113000000.0,-182000000.0,-47000000.0,,-900000000.0,232000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q1,2015-10-26,2016-01-31,2017-02-23 16:06:53+00:00,,44000000.0,34000000.0,96000000.0,,-219000000.0,2000000.0,,-1933000000.0,-109000000.0,207000000.0,-1933000000.0,-109000000.0,207000000.0,-1835000000.0,286000000.0,286000000.0,44000000.0,10000000.0,-115000000.0,-282000000.0,-68000000.0,-1205000000.0,-625000000.0,241000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q1TTM,2015-01-26,2016-01-31,,-4000000.0,362000000.0,87000000.0,375000000.0,,-546000000.0,90000000.0,2581000000.0,-937000000.0,-340000000.0,1310000000.0,-937000000.0,-340000000.0,1310000000.0,33000000.0,1315000000.0,1315000000.0,166000000.0,27000000.0,-480000000.0,-1303000000.0,-234000000.0,-1205000000.0,-1950000000.0,1201000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,FY,2016-10-31,2017-10-29,2019-12-13 16:07:21+00:00,-68000000.0,194000000.0,186000000.0,407000000.0,,-490000000.0,97000000.0,2176000000.0,341000000.0,-2526000000.0,3789000000.0,341000000.0,-2526000000.0,3789000000.0,1604000000.0,3519000000.0,3519000000.0,353000000.0,-125000000.0,-430000000.0,-4856000000.0,-345000000.0,-205000000.0,-1172000000.0,2743000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q4,2017-07-31,2017-10-29,,-12000000.0,26000000.0,76000000.0,105000000.0,,-654000000.0,50000000.0,,-448000000.0,-529000000.0,709000000.0,-448000000.0,-529000000.0,709000000.0,-268000000.0,1067000000.0,1067000000.0,191000000.0,-6000000.0,-107000000.0,-1314000000.0,-124000000.0,,-385000000.0,921000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q3YTD,2016-10-31,2017-07-30,2018-08-23 16:21:27+00:00,-56000000.0,168000000.0,110000000.0,302000000.0,,164000000.0,47000000.0,2176000000.0,789000000.0,-1997000000.0,3080000000.0,789000000.0,-1997000000.0,3080000000.0,1872000000.0,2452000000.0,2452000000.0,162000000.0,-119000000.0,-323000000.0,-3542000000.0,-221000000.0,-205000000.0,-787000000.0,1822000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q3TTM,2016-08-01,2017-07-30,,-67000000.0,181000000.0,151000000.0,402000000.0,,282000000.0,91000000.0,2176000000.0,459000000.0,-1986000000.0,3977000000.0,459000000.0,-1986000000.0,3977000000.0,2450000000.0,3062000000.0,3062000000.0,231000000.0,-214000000.0,-431000000.0,-3985000000.0,-309000000.0,-205000000.0,-958000000.0,2375000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q3,2017-05-01,2017-07-30,,-30000000.0,103000000.0,35000000.0,102000000.0,,295000000.0,1000000.0,,-694000000.0,-349000000.0,1377000000.0,-694000000.0,-349000000.0,1377000000.0,334000000.0,925000000.0,925000000.0,55000000.0,-8000000.0,-107000000.0,-1174000000.0,-80000000.0,-205000000.0,-375000000.0,935000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q2YTD,2016-10-31,2017-04-30,2018-05-24 16:26:51+00:00,-26000000.0,65000000.0,75000000.0,200000000.0,,-131000000.0,46000000.0,2176000000.0,1483000000.0,-1648000000.0,1703000000.0,1483000000.0,-1648000000.0,1703000000.0,1538000000.0,1527000000.0,1527000000.0,107000000.0,-111000000.0,-216000000.0,-2368000000.0,-141000000.0,,-412000000.0,887000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q2TTM,2016-05-02,2017-04-30,,-34000000.0,127000000.0,150000000.0,397000000.0,,323000000.0,90000000.0,2176000000.0,852000000.0,-1959000000.0,3581000000.0,852000000.0,-1959000000.0,3581000000.0,2474000000.0,2642000000.0,2642000000.0,219000000.0,-201000000.0,-432000000.0,-3294000000.0,-279000000.0,-2000000.0,-779000000.0,1648000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q2,2017-01-30,2017-04-30,,-26000000.0,30000000.0,41000000.0,103000000.0,,-69000000.0,46000000.0,2176000000.0,1823000000.0,-1281000000.0,911000000.0,1823000000.0,-1281000000.0,911000000.0,1453000000.0,824000000.0,824000000.0,53000000.0,-9000000.0,-108000000.0,-1779000000.0,-77000000.0,,-282000000.0,601000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q1,2016-10-31,2017-01-29,2018-02-22 16:33:48+00:00,0.0,35000000.0,34000000.0,97000000.0,,-62000000.0,,,-340000000.0,-367000000.0,792000000.0,-340000000.0,-367000000.0,792000000.0,85000000.0,703000000.0,703000000.0,54000000.0,-102000000.0,-108000000.0,-589000000.0,-64000000.0,,-130000000.0,286000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q1TTM,2016-02-01,2017-01-29,,-16000000.0,148000000.0,151000000.0,390000000.0,,412000000.0,86000000.0,,-1939000000.0,-683000000.0,3151000000.0,-1939000000.0,-683000000.0,3151000000.0,529000000.0,2138000000.0,2138000000.0,211000000.0,-189000000.0,-437000000.0,-1697000000.0,-249000000.0,-2000000.0,-1397000000.0,1279000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,FY,2017-10-30,2018-10-28,2019-12-13 16:07:21+00:00,-6000000.0,300000000.0,219000000.0,457000000.0,,-41000000.0,124000000.0,0.0,-5928000000.0,571000000.0,3787000000.0,-5928000000.0,571000000.0,3787000000.0,-1570000000.0,3038000000.0,3038000000.0,333000000.0,-164000000.0,-605000000.0,-2077000000.0,-622000000.0,0.0,-5283000000.0,3276000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q4,2018-07-30,2018-10-28,,-1000000.0,19000000.0,76000000.0,120000000.0,,261000000.0,68000000.0,,-882000000.0,-129000000.0,1077000000.0,-882000000.0,-129000000.0,1077000000.0,66000000.0,757000000.0,757000000.0,-61000000.0,-4000000.0,-195000000.0,-416000000.0,-165000000.0,,-751000000.0,453000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q3YTD,2017-10-30,2018-07-29,2019-08-22 15:55:25+00:00,-5000000.0,281000000.0,143000000.0,337000000.0,,-302000000.0,56000000.0,,-5046000000.0,700000000.0,2710000000.0,-5046000000.0,700000000.0,2710000000.0,-1636000000.0,2281000000.0,2281000000.0,394000000.0,-160000000.0,-410000000.0,-1661000000.0,-457000000.0,,-4532000000.0,2823000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q3TTM,2017-07-31,2018-07-29,,-17000000.0,307000000.0,219000000.0,442000000.0,,-956000000.0,106000000.0,,-5494000000.0,171000000.0,3419000000.0,-5494000000.0,171000000.0,3419000000.0,-1904000000.0,3348000000.0,3348000000.0,585000000.0,-166000000.0,-517000000.0,-2975000000.0,-581000000.0,,-4917000000.0,3744000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q3,2018-04-30,2018-07-29,,,64000000.0,33000000.0,110000000.0,,-476000000.0,,,-1455000000.0,-674000000.0,633000000.0,-1455000000.0,-674000000.0,633000000.0,-1496000000.0,1016000000.0,1016000000.0,-17000000.0,-6000000.0,-199000000.0,-932000000.0,-133000000.0,,-1250000000.0,391000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q2YTD,2017-10-30,2018-04-29,2019-05-23 16:03:33+00:00,-5000000.0,217000000.0,110000000.0,227000000.0,,174000000.0,56000000.0,,-3591000000.0,1374000000.0,2077000000.0,-3591000000.0,1374000000.0,2077000000.0,-140000000.0,1265000000.0,1265000000.0,411000000.0,-154000000.0,-211000000.0,-729000000.0,-324000000.0,,-3282000000.0,2432000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q2TTM,2017-05-01,2018-04-29,,-47000000.0,346000000.0,221000000.0,434000000.0,,-185000000.0,107000000.0,,-4733000000.0,496000000.0,4163000000.0,-4733000000.0,496000000.0,4163000000.0,-74000000.0,3257000000.0,3257000000.0,657000000.0,-168000000.0,-425000000.0,-3217000000.0,-528000000.0,-205000000.0,-4042000000.0,4288000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q2,2018-01-29,2018-04-29,,,139000000.0,76000000.0,108000000.0,,-593000000.0,56000000.0,,-2562000000.0,22000000.0,611000000.0,-2562000000.0,22000000.0,611000000.0,-1929000000.0,1100000000.0,1100000000.0,-4000000.0,-13000000.0,-105000000.0,-345000000.0,-121000000.0,,-2500000000.0,488000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q1,2017-10-30,2018-01-28,2019-02-21 16:33:42+00:00,-5000000.0,78000000.0,34000000.0,119000000.0,,767000000.0,,,-1029000000.0,1352000000.0,1466000000.0,-1029000000.0,1352000000.0,1466000000.0,1789000000.0,165000000.0,165000000.0,415000000.0,-141000000.0,-106000000.0,-384000000.0,-203000000.0,,-782000000.0,1944000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q1TTM,2017-01-30,2018-01-28,,-73000000.0,237000000.0,186000000.0,429000000.0,,339000000.0,97000000.0,2176000000.0,-348000000.0,-807000000.0,4463000000.0,-348000000.0,-807000000.0,4463000000.0,3308000000.0,2981000000.0,2981000000.0,714000000.0,-164000000.0,-428000000.0,-4651000000.0,-484000000.0,-205000000.0,-1824000000.0,4401000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,FY,2018-10-29,2019-10-27,2019-12-13 16:07:21+00:00,-28000000.0,522000000.0,219000000.0,363000000.0,,-228000000.0,145000000.0,0.0,-3115000000.0,-443000000.0,3239000000.0,-3115000000.0,-443000000.0,3247000000.0,-311000000.0,2706000000.0,2706000000.0,398000000.0,-86000000.0,-771000000.0,-1914000000.0,-441000000.0,0.0,-2403000000.0,1940000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q3TTM,2018-07-30,2019-07-28,,-29000000.0,472000000.0,219000000.0,391000000.0,,-23000000.0,141000000.0,,-3372000000.0,-486000000.0,3498000000.0,-3372000000.0,-486000000.0,3498000000.0,-360000000.0,2765000000.0,2765000000.0,365000000.0,-87000000.0,-772000000.0,-1786000000.0,-509000000.0,,-2654000000.0,1838000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q3,2019-04-29,2019-07-28,,-5000000.0,221000000.0,33000000.0,89000000.0,,23000000.0,,,-727000000.0,-162000000.0,787000000.0,-727000000.0,-162000000.0,787000000.0,-102000000.0,571000000.0,571000000.0,104000000.0,-3000000.0,-196000000.0,-543000000.0,-93000000.0,,-528000000.0,479000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q3YTD,2018-10-29,2019-07-28,2019-08-22 15:55:25+00:00,-28000000.0,453000000.0,143000000.0,271000000.0,,-284000000.0,73000000.0,,-2490000000.0,-357000000.0,2421000000.0,-2490000000.0,-357000000.0,2421000000.0,-426000000.0,2008000000.0,2008000000.0,426000000.0,-83000000.0,-577000000.0,-1370000000.0,-344000000.0,,-1903000000.0,1385000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q2YTD,2018-10-29,2019-04-28,2020-05-21 16:06:27+00:00,-23000000.0,232000000.0,110000000.0,182000000.0,,-307000000.0,73000000.0,0.0,-1763000000.0,-195000000.0,1634000000.0,-1763000000.0,-195000000.0,1634000000.0,-324000000.0,1437000000.0,1437000000.0,322000000.0,-80000000.0,-381000000.0,-827000000.0,-251000000.0,,-1375000000.0,906000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q2TTM,2018-04-30,2019-04-28,,-24000000.0,315000000.0,219000000.0,412000000.0,,-522000000.0,141000000.0,,-4100000000.0,-998000000.0,3344000000.0,-4100000000.0,-998000000.0,3344000000.0,-1754000000.0,3210000000.0,3210000000.0,244000000.0,-90000000.0,-775000000.0,-2175000000.0,-549000000.0,,-3376000000.0,1750000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q2,2019-01-28,2019-04-28,,-23000000.0,198000000.0,76000000.0,94000000.0,,-62000000.0,73000000.0,,-747000000.0,-129000000.0,800000000.0,-747000000.0,-129000000.0,800000000.0,-76000000.0,666000000.0,666000000.0,102000000.0,-6000000.0,-189000000.0,-430000000.0,-118000000.0,,-625000000.0,442000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q1,2018-10-29,2019-01-27,2020-02-20 15:51:00+00:00,,34000000.0,34000000.0,88000000.0,,-245000000.0,0.0,,-1016000000.0,-66000000.0,834000000.0,-1016000000.0,-66000000.0,834000000.0,-248000000.0,771000000.0,771000000.0,220000000.0,-74000000.0,-192000000.0,-397000000.0,-133000000.0,,-750000000.0,464000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q1TTM,2018-01-29,2019-01-27,,-1000000.0,256000000.0,219000000.0,426000000.0,,-1053000000.0,124000000.0,,-5915000000.0,-847000000.0,3155000000.0,-5915000000.0,-847000000.0,3155000000.0,-3607000000.0,3644000000.0,3644000000.0,138000000.0,-97000000.0,-691000000.0,-2090000000.0,-552000000.0,,-5251000000.0,1796000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q2TTM,2019-04-29,2020-04-26,,-32000000.0,571000000.0,219000000.0,366000000.0,,-293000000.0,163000000.0,1498000000.0,-710000000.0,-245000000.0,3227000000.0,-710000000.0,-245000000.0,3235000000.0,2280000000.0,2916000000.0,2916000000.0,238000000.0,-169000000.0,-775000000.0,-1919000000.0,-363000000.0,,-1427000000.0,2069000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q2,2020-01-27,2020-04-26,,-27000000.0,199000000.0,76000000.0,91000000.0,,-216000000.0,76000000.0,1498000000.0,1172000000.0,165000000.0,635000000.0,1172000000.0,165000000.0,635000000.0,1972000000.0,755000000.0,755000000.0,5000000.0,-10000000.0,-193000000.0,-404000000.0,-71000000.0,,-199000000.0,667000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q2YTD,2019-10-28,2020-04-26,2020-05-21 16:06:27+00:00,-27000000.0,281000000.0,110000000.0,185000000.0,,-372000000.0,91000000.0,1498000000.0,642000000.0,3000000.0,1622000000.0,642000000.0,3000000.0,1622000000.0,2267000000.0,1647000000.0,1647000000.0,162000000.0,-163000000.0,-385000000.0,-832000000.0,-173000000.0,,-399000000.0,1035000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q1TTM,2019-01-28,2020-01-26,,-28000000.0,570000000.0,219000000.0,369000000.0,,-139000000.0,160000000.0,,-2629000000.0,-539000000.0,3392000000.0,-2629000000.0,-539000000.0,3400000000.0,232000000.0,2827000000.0,2827000000.0,335000000.0,-165000000.0,-771000000.0,-1945000000.0,-410000000.0,,-1853000000.0,1844000000.0,
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q1,2019-10-28,2020-01-26,2020-02-20 15:51:00+00:00,,82000000.0,34000000.0,94000000.0,,-156000000.0,15000000.0,,-530000000.0,-162000000.0,987000000.0,-530000000.0,-162000000.0,987000000.0,295000000.0,892000000.0,892000000.0,157000000.0,-153000000.0,-192000000.0,-428000000.0,-102000000.0,,-200000000.0,368000000.0,
