company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q1TTM,2013-01-28,2014-01-26,,0.39,0.39,0.1,0.39,269000000.0,172000000.0,437000000.0,475000000.0,475000000.0,475000000.0,4826000000.0,8126000000.0,20000000.0,-17000000.0,,1372000000.0,63000000.0,453000000.0,4826000000.0,3300000000.0,96000000.0,,2577000000.0,723000000.0,-76000000.0,647000000.0,8126000000.0,1204800000.0,1206000000.0,1225000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2014.0,Q1,2013-10-28,2014-01-26,2015-02-19 16:35:54+00:00,0.21,0.21,,0.21,,62000000.0,109000000.0,253000000.0,253000000.0,253000000.0,1299000000.0,2190000000.0,10000000.0,-24000000.0,,356000000.0,,120000000.0,1299000000.0,891000000.0,25000000.0,,561000000.0,330000000.0,-15000000.0,315000000.0,2190000000.0,1204800000.0,1206000000.0,1225000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,FY,2014-10-27,2015-10-25,2017-12-15 16:36:31+00:00,1.13,1.13,0.1,1.12,,221000000.0,428000000.0,1377000000.0,1377000000.0,1377000000.0,5707000000.0,9659000000.0,8000000.0,-89000000.0,,1451000000.0,,469000000.0,5707000000.0,3952000000.0,103000000.0,,2259000000.0,1693000000.0,-95000000.0,1598000000.0,9659000000.0,1218600000.0,1214000000.0,1226000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q4,2015-07-27,2015-10-25,,0.28,0.28,0.1,0.28,,61000000.0,96000000.0,336000000.0,336000000.0,336000000.0,1409000000.0,2368000000.0,6000000.0,,,363000000.0,,77000000.0,1409000000.0,959000000.0,32000000.0,,536000000.0,423000000.0,-26000000.0,397000000.0,2368000000.0,1218600000.0,1214000000.0,1226000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q3,2015-04-27,2015-07-26,2016-08-25 16:18:25+00:00,0.27,0.27,,0.27,,46000000.0,112000000.0,329000000.0,329000000.0,329000000.0,1472000000.0,2490000000.0,3000000.0,3000000.0,,372000000.0,,135000000.0,1472000000.0,1018000000.0,24000000.0,,622000000.0,396000000.0,-21000000.0,375000000.0,2490000000.0,1218500000.0,1221000000.0,1231000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q3YTD,2014-10-27,2015-07-26,,0.85,0.85,,0.84,,160000000.0,332000000.0,1041000000.0,1041000000.0,1041000000.0,4298000000.0,7291000000.0,2000000.0,-89000000.0,,1088000000.0,,392000000.0,4298000000.0,2993000000.0,71000000.0,,1723000000.0,1270000000.0,-69000000.0,1201000000.0,7291000000.0,1218500000.0,1221000000.0,1231000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q3TTM,2014-07-28,2015-07-26,,1.05,1.05,0.1,1.05,,302000000.0,431000000.0,1297000000.0,1297000000.0,1297000000.0,5603000000.0,9555000000.0,11000000.0,-128000000.0,,1448000000.0,,519000000.0,5603000000.0,3952000000.0,94000000.0,,2270000000.0,1682000000.0,-83000000.0,1599000000.0,9555000000.0,1218500000.0,1221000000.0,1231000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q2,2015-01-26,2015-04-26,2016-05-26 16:20:52+00:00,0.3,0.3,,0.29,,25000000.0,109000000.0,364000000.0,364000000.0,364000000.0,1426000000.0,2442000000.0,-3000000.0,-14000000.0,,365000000.0,,140000000.0,1426000000.0,1016000000.0,24000000.0,,600000000.0,416000000.0,-27000000.0,389000000.0,2442000000.0,1213300000.0,1230000000.0,1241000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q2YTD,2014-10-27,2015-04-26,,0.58,0.58,,0.57,,114000000.0,220000000.0,712000000.0,712000000.0,712000000.0,2826000000.0,4801000000.0,-1000000.0,-92000000.0,,716000000.0,,257000000.0,2826000000.0,1975000000.0,47000000.0,,1101000000.0,874000000.0,-48000000.0,826000000.0,4801000000.0,1213300000.0,1230000000.0,1241000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q2TTM,2014-04-28,2015-04-26,,1.03,1.03,0.1,1.02,,325000000.0,427000000.0,1269000000.0,1269000000.0,1269000000.0,5404000000.0,9330000000.0,11000000.0,-121000000.0,,1433000000.0,,510000000.0,5404000000.0,3926000000.0,94000000.0,,2249000000.0,1677000000.0,-83000000.0,1594000000.0,9330000000.0,1213300000.0,1230000000.0,1241000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q1,2014-10-27,2015-01-25,2016-02-25 16:30:46+00:00,0.28,0.28,,0.28,,89000000.0,111000000.0,348000000.0,348000000.0,348000000.0,1400000000.0,2359000000.0,2000000.0,-78000000.0,,351000000.0,,117000000.0,1400000000.0,959000000.0,23000000.0,,501000000.0,458000000.0,-21000000.0,437000000.0,2359000000.0,1242900000.0,1224000000.0,1240000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2015.0,Q1TTM,2014-01-27,2015-01-25,,0.95,0.95,0.1,0.94,,403000000.0,425000000.0,1167000000.0,1167000000.0,1167000000.0,5330000000.0,9241000000.0,15000000.0,-84000000.0,,1423000000.0,,499000000.0,5330000000.0,3911000000.0,93000000.0,,2263000000.0,1648000000.0,-78000000.0,1570000000.0,9241000000.0,1242900000.0,1224000000.0,1240000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,FY,2015-10-26,2016-10-30,2018-12-13 16:16:55+00:00,1.56,1.56,0.4,1.54,,292000000.0,429000000.0,1721000000.0,1721000000.0,1721000000.0,6314000000.0,10825000000.0,16000000.0,,,1540000000.0,,390000000.0,6314000000.0,4511000000.0,155000000.0,,2359000000.0,2152000000.0,-139000000.0,2013000000.0,10825000000.0,1103200000.0,1107000000.0,1116000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q4,2016-08-01,2016-10-30,,0.55,0.55,,0.54,,130000000.0,114000000.0,610000000.0,610000000.0,610000000.0,1898000000.0,3297000000.0,1000000.0,,,394000000.0,,114000000.0,1898000000.0,1399000000.0,38000000.0,,622000000.0,777000000.0,-37000000.0,740000000.0,3297000000.0,1103200000.0,1107000000.0,1116000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q3,2016-05-02,2016-07-31,2017-08-24 16:29:02+00:00,0.47,0.47,,0.46,,59000000.0,107000000.0,505000000.0,505000000.0,505000000.0,1629000000.0,2821000000.0,6000000.0,,,386000000.0,,103000000.0,1629000000.0,1192000000.0,38000000.0,,596000000.0,596000000.0,-32000000.0,564000000.0,2821000000.0,1074500000.0,1083000000.0,1093000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q3YTD,2015-10-26,2016-07-31,,1.01,1.01,,1.0,,162000000.0,315000000.0,1111000000.0,1111000000.0,1111000000.0,4416000000.0,7528000000.0,15000000.0,,,1146000000.0,,276000000.0,4416000000.0,3112000000.0,117000000.0,,1737000000.0,1375000000.0,-102000000.0,1273000000.0,7528000000.0,1074500000.0,1083000000.0,1093000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q3TTM,2015-07-27,2016-07-31,,1.29,1.29,0.1,1.28,,223000000.0,411000000.0,1447000000.0,1447000000.0,1447000000.0,5825000000.0,9896000000.0,21000000.0,,,1509000000.0,,353000000.0,5825000000.0,4071000000.0,149000000.0,,2273000000.0,1798000000.0,-128000000.0,1670000000.0,9896000000.0,1074500000.0,1083000000.0,1093000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q2,2016-02-01,2016-05-01,2017-05-25 16:20:09+00:00,0.29,0.29,,0.29,,75000000.0,102000000.0,320000000.0,320000000.0,320000000.0,1446000000.0,2450000000.0,7000000.0,,,386000000.0,,91000000.0,1446000000.0,1004000000.0,37000000.0,,579000000.0,425000000.0,-30000000.0,395000000.0,2450000000.0,1103400000.0,1113000000.0,1119000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q2YTD,2015-10-26,2016-05-01,,0.54,0.54,,0.54,,103000000.0,208000000.0,606000000.0,606000000.0,606000000.0,2787000000.0,4707000000.0,9000000.0,,,760000000.0,,173000000.0,2787000000.0,1920000000.0,79000000.0,,1141000000.0,779000000.0,-70000000.0,709000000.0,4707000000.0,1103400000.0,1113000000.0,1119000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q2TTM,2015-04-27,2016-05-01,,1.09,1.09,0.1,1.09,,210000000.0,416000000.0,1271000000.0,1271000000.0,1271000000.0,5668000000.0,9565000000.0,18000000.0,3000000.0,,1495000000.0,,385000000.0,5668000000.0,3897000000.0,135000000.0,,2299000000.0,1598000000.0,-117000000.0,1481000000.0,9565000000.0,1103400000.0,1113000000.0,1119000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q1,2015-10-26,2016-01-31,2017-02-23 16:06:53+00:00,0.25,0.25,,0.25,,28000000.0,106000000.0,286000000.0,286000000.0,286000000.0,1341000000.0,2257000000.0,2000000.0,,,374000000.0,,82000000.0,1341000000.0,916000000.0,42000000.0,,562000000.0,354000000.0,-40000000.0,314000000.0,2257000000.0,1144000000.0,1146000000.0,1154000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2016.0,Q1TTM,2015-01-26,2016-01-31,,1.1,1.1,0.1,1.09,,160000000.0,423000000.0,1315000000.0,1315000000.0,1315000000.0,5648000000.0,9557000000.0,8000000.0,-11000000.0,,1474000000.0,,434000000.0,5648000000.0,3909000000.0,122000000.0,,2320000000.0,1589000000.0,-114000000.0,1475000000.0,9557000000.0,1144000000.0,1146000000.0,1154000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,FY,2016-10-31,2017-10-29,2019-12-13 16:07:21+00:00,3.28,3.28,0.4,3.25,,297000000.0,457000000.0,3519000000.0,3519000000.0,3519000000.0,8086000000.0,14698000000.0,78000000.0,,,1781000000.0,,438000000.0,8086000000.0,6612000000.0,198000000.0,,2676000000.0,3936000000.0,-120000000.0,3816000000.0,14698000000.0,1072900000.0,1073000000.0,1084000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q4,2017-07-31,2017-10-29,,1.01,1.01,,0.99,,92000000.0,106000000.0,1067000000.0,1067000000.0,1067000000.0,2263000000.0,4130000000.0,50000000.0,,,473000000.0,,122000000.0,2263000000.0,1867000000.0,57000000.0,,701000000.0,1166000000.0,-7000000.0,1159000000.0,4130000000.0,1072900000.0,1073000000.0,1084000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q3,2017-05-01,2017-07-30,2018-08-23 16:21:27+00:00,0.86,0.86,,0.85,,53000000.0,117000000.0,925000000.0,925000000.0,925000000.0,2044000000.0,3744000000.0,14000000.0,,,454000000.0,,106000000.0,2044000000.0,1700000000.0,59000000.0,,677000000.0,1023000000.0,-45000000.0,978000000.0,3744000000.0,1075600000.0,1071000000.0,1083000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q3YTD,2016-10-31,2017-07-30,,2.27,2.27,,2.26,,205000000.0,351000000.0,2452000000.0,2452000000.0,2452000000.0,5823000000.0,10568000000.0,28000000.0,,,1308000000.0,,316000000.0,5823000000.0,4745000000.0,141000000.0,,1975000000.0,2770000000.0,-113000000.0,2657000000.0,10568000000.0,1075600000.0,1071000000.0,1083000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q3TTM,2016-08-01,2017-07-30,,2.82,2.82,,2.8,,335000000.0,465000000.0,3062000000.0,3062000000.0,3062000000.0,7721000000.0,13865000000.0,29000000.0,,,1702000000.0,,430000000.0,7721000000.0,6144000000.0,179000000.0,,2597000000.0,3547000000.0,-150000000.0,3397000000.0,13865000000.0,1075600000.0,1071000000.0,1083000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q2,2017-01-30,2017-04-30,2018-05-24 16:26:51+00:00,0.76,0.76,,0.76,,84000000.0,116000000.0,824000000.0,824000000.0,824000000.0,1946000000.0,3546000000.0,12000000.0,,,437000000.0,,107000000.0,1946000000.0,1600000000.0,44000000.0,,660000000.0,940000000.0,-32000000.0,908000000.0,3546000000.0,1084200000.0,1078000000.0,1087000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q2YTD,2016-10-31,2017-04-30,,1.41,1.41,,1.41,,152000000.0,234000000.0,1527000000.0,1527000000.0,1527000000.0,3779000000.0,6824000000.0,14000000.0,,,854000000.0,,210000000.0,3779000000.0,3045000000.0,82000000.0,,1298000000.0,1747000000.0,-68000000.0,1679000000.0,6824000000.0,1084200000.0,1078000000.0,1087000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q2TTM,2016-05-02,2017-04-30,,2.43,2.43,,2.41,,341000000.0,455000000.0,2642000000.0,2642000000.0,2642000000.0,7306000000.0,12942000000.0,21000000.0,,,1634000000.0,,427000000.0,7306000000.0,5636000000.0,158000000.0,,2516000000.0,3120000000.0,-137000000.0,2983000000.0,12942000000.0,1084200000.0,1078000000.0,1087000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q1,2016-10-31,2017-01-29,2018-02-22 16:33:48+00:00,0.65,0.65,,0.65,,68000000.0,118000000.0,703000000.0,703000000.0,703000000.0,1833000000.0,3278000000.0,2000000.0,,,417000000.0,,103000000.0,1833000000.0,1445000000.0,38000000.0,,638000000.0,807000000.0,-36000000.0,771000000.0,3278000000.0,1081500000.0,1078000000.0,1089000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2017.0,Q1TTM,2016-02-01,2017-01-29,,1.96,1.96,,1.94,,332000000.0,441000000.0,2138000000.0,2138000000.0,2138000000.0,6806000000.0,11846000000.0,16000000.0,,,1583000000.0,,411000000.0,6806000000.0,5040000000.0,151000000.0,,2435000000.0,2605000000.0,-135000000.0,2470000000.0,11846000000.0,1081500000.0,1078000000.0,1089000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,FY,2017-10-30,2018-10-28,2019-12-13 16:07:21+00:00,3.0,3.0,0.7,2.96,,1358000000.0,521000000.0,3038000000.0,3038000000.0,3038000000.0,9188000000.0,16705000000.0,139000000.0,,,2022000000.0,,483000000.0,9188000000.0,7517000000.0,234000000.0,,3026000000.0,4491000000.0,-95000000.0,4396000000.0,16705000000.0,1012700000.0,1013000000.0,1026000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q4,2018-07-30,2018-10-28,,0.75,0.75,-0.5,0.74,,118000000.0,127000000.0,757000000.0,757000000.0,757000000.0,2102000000.0,3759000000.0,44000000.0,,,519000000.0,,120000000.0,2102000000.0,1657000000.0,60000000.0,,766000000.0,891000000.0,-16000000.0,875000000.0,3759000000.0,1012700000.0,1013000000.0,1026000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q3,2018-04-30,2018-07-29,2019-08-22 15:55:25+00:00,1.02,1.02,0.2,1.01,,61000000.0,138000000.0,1016000000.0,1016000000.0,1016000000.0,2298000000.0,4162000000.0,43000000.0,,,505000000.0,,128000000.0,2298000000.0,1864000000.0,59000000.0,,771000000.0,1093000000.0,-16000000.0,1077000000.0,4162000000.0,996100000.0,994000000.0,1005000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q3YTD,2017-10-30,2018-07-29,,2.25,2.25,0.5,2.22,,1240000000.0,394000000.0,2281000000.0,2281000000.0,2281000000.0,7086000000.0,12946000000.0,95000000.0,,,1503000000.0,,363000000.0,7086000000.0,5860000000.0,174000000.0,,2260000000.0,3600000000.0,-79000000.0,3521000000.0,12946000000.0,996100000.0,994000000.0,1005000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q3TTM,2017-07-31,2018-07-29,,3.26,3.26,0.5,3.21,,1332000000.0,500000000.0,3348000000.0,3348000000.0,3348000000.0,9349000000.0,17076000000.0,145000000.0,,,1976000000.0,,485000000.0,9349000000.0,7727000000.0,231000000.0,,2961000000.0,4766000000.0,-86000000.0,4680000000.0,17076000000.0,996100000.0,994000000.0,1005000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q2,2018-01-29,2018-04-29,2019-05-23 16:03:33+00:00,1.1,1.07,0.2,1.06,,161000000.0,130000000.0,1100000000.0,1100000000.0,1100000000.0,2523000000.0,4579000000.0,25000000.0,,,509000000.0,,125000000.0,2523000000.0,2056000000.0,56000000.0,,764000000.0,1292000000.0,-31000000.0,1261000000.0,4579000000.0,1000000000.0,1029000000.0,1040000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q2YTD,2017-10-30,2018-04-29,,1.23,1.23,0.3,1.21,,1179000000.0,256000000.0,1265000000.0,1265000000.0,1265000000.0,4788000000.0,8784000000.0,52000000.0,,,998000000.0,,235000000.0,4788000000.0,3996000000.0,115000000.0,,1489000000.0,2507000000.0,-63000000.0,2444000000.0,8784000000.0,1000000000.0,1029000000.0,1040000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q2TTM,2017-05-01,2018-04-29,,3.1,3.1,0.3,3.05,,1324000000.0,479000000.0,3257000000.0,3257000000.0,3257000000.0,9095000000.0,16658000000.0,116000000.0,,,1925000000.0,,463000000.0,9095000000.0,7563000000.0,231000000.0,,2867000000.0,4696000000.0,-115000000.0,4581000000.0,16658000000.0,1000000000.0,1029000000.0,1040000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q1,2017-10-30,2018-01-28,2019-02-21 16:33:42+00:00,0.13,0.16,0.1,0.15,,1018000000.0,126000000.0,165000000.0,165000000.0,165000000.0,2265000000.0,4205000000.0,27000000.0,,,489000000.0,,110000000.0,2265000000.0,1940000000.0,59000000.0,,725000000.0,1215000000.0,-32000000.0,1183000000.0,4205000000.0,1269200000.0,1056000000.0,1071000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2018.0,Q1TTM,2017-01-30,2018-01-28,,2.76,2.79,0.1,2.75,,1247000000.0,465000000.0,2981000000.0,2981000000.0,2981000000.0,8518000000.0,15625000000.0,103000000.0,,,1853000000.0,,445000000.0,8518000000.0,7107000000.0,219000000.0,,2763000000.0,4344000000.0,-116000000.0,4228000000.0,15625000000.0,1269200000.0,1056000000.0,1071000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q4,2019-07-29,2019-10-27,,0.76,0.76,0.21,0.75,,142000000.0,129000000.0,698000000.0,698000000.0,698000000.0,2120000000.0,3754000000.0,35000000.0,,,515000000.0,,126000000.0,2120000000.0,1634000000.0,59000000.0,,770000000.0,864000000.0,-24000000.0,840000000.0,3754000000.0,936300000.0,937000000.0,945000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,FY,2018-10-29,2019-10-27,2019-12-13 16:07:21+00:00,2.89,2.89,0.83,2.86,,563000000.0,521000000.0,2706000000.0,2706000000.0,2706000000.0,8222000000.0,14608000000.0,156000000.0,,,2054000000.0,,461000000.0,8222000000.0,6386000000.0,237000000.0,,3036000000.0,3350000000.0,-81000000.0,3269000000.0,14608000000.0,936300000.0,937000000.0,945000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q3YTD,2018-10-29,2019-07-28,,2.13,2.13,0.62,2.11,,421000000.0,392000000.0,2008000000.0,2008000000.0,2008000000.0,6102000000.0,10854000000.0,121000000.0,,,1539000000.0,,335000000.0,6102000000.0,4752000000.0,178000000.0,,2266000000.0,2486000000.0,-57000000.0,2429000000.0,10854000000.0,936100000.0,929000000.0,937000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q3TTM,2018-07-30,2019-07-28,,2.88,2.88,0.82,2.85,,539000000.0,519000000.0,2765000000.0,2765000000.0,2765000000.0,8204000000.0,14613000000.0,165000000.0,,,2058000000.0,,455000000.0,8204000000.0,6409000000.0,238000000.0,,3032000000.0,3377000000.0,-73000000.0,3304000000.0,14613000000.0,936100000.0,929000000.0,937000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q3,2019-04-29,2019-07-28,2019-08-22 15:55:25+00:00,0.61,0.61,0.21,0.61,,211000000.0,128000000.0,571000000.0,571000000.0,571000000.0,2005000000.0,3562000000.0,38000000.0,,,515000000.0,,112000000.0,2005000000.0,1557000000.0,58000000.0,,755000000.0,802000000.0,-20000000.0,782000000.0,3562000000.0,936100000.0,929000000.0,937000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q2,2019-01-28,2019-04-28,2020-05-21 16:06:27+00:00,0.71,0.71,0.21,0.7,,93000000.0,133000000.0,666000000.0,666000000.0,666000000.0,2009000000.0,3539000000.0,43000000.0,,,508000000.0,,113000000.0,2009000000.0,1530000000.0,60000000.0,,754000000.0,776000000.0,-17000000.0,759000000.0,3539000000.0,938000000.0,942000000.0,948000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q2YTD,2018-10-29,2019-04-28,,1.52,1.52,0.41,1.5,,210000000.0,264000000.0,1437000000.0,1437000000.0,1437000000.0,4097000000.0,7292000000.0,83000000.0,,,1024000000.0,,223000000.0,4097000000.0,3195000000.0,120000000.0,,1511000000.0,1684000000.0,-37000000.0,1647000000.0,7292000000.0,938000000.0,942000000.0,948000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q2TTM,2018-04-30,2019-04-28,,3.29,3.29,0.81,3.25,,389000000.0,529000000.0,3210000000.0,3210000000.0,3210000000.0,8497000000.0,15213000000.0,170000000.0,,,2048000000.0,,471000000.0,8497000000.0,6716000000.0,239000000.0,,3048000000.0,3668000000.0,-69000000.0,3599000000.0,15213000000.0,938000000.0,942000000.0,948000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q1,2018-10-29,2019-01-27,2020-02-20 15:51:00+00:00,0.81,0.81,0.2,0.8,,117000000.0,131000000.0,771000000.0,771000000.0,771000000.0,2088000000.0,3753000000.0,40000000.0,,,516000000.0,,110000000.0,2088000000.0,1665000000.0,60000000.0,,757000000.0,908000000.0,-20000000.0,888000000.0,3753000000.0,951900000.0,957000000.0,965000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2019.0,Q1TTM,2018-01-29,2019-01-27,,3.68,3.65,0.8,3.61,,457000000.0,526000000.0,3644000000.0,3644000000.0,3644000000.0,9011000000.0,16253000000.0,152000000.0,,,2049000000.0,,483000000.0,9011000000.0,7242000000.0,235000000.0,,3058000000.0,4184000000.0,-83000000.0,4101000000.0,16253000000.0,951900000.0,957000000.0,965000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q2YTD,2019-10-28,2020-04-26,,1.79,1.79,0.43,1.78,,236000000.0,265000000.0,1647000000.0,1647000000.0,1647000000.0,4512000000.0,8119000000.0,29000000.0,,,1102000000.0,,266000000.0,4512000000.0,3607000000.0,120000000.0,,1633000000.0,1974000000.0,-91000000.0,1883000000.0,8119000000.0,920700000.0,917000000.0,923000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q2TTM,2019-04-29,2020-04-26,,3.16,3.16,0.85,3.14,,589000000.0,522000000.0,2916000000.0,2916000000.0,2916000000.0,8637000000.0,15435000000.0,102000000.0,,,2132000000.0,,504000000.0,8637000000.0,6798000000.0,237000000.0,,3158000000.0,3640000000.0,-135000000.0,3505000000.0,15435000000.0,920700000.0,917000000.0,923000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q2,2020-01-27,2020-04-26,2020-05-21 16:06:27+00:00,0.82,0.82,0.22,0.82,,123000000.0,130000000.0,755000000.0,755000000.0,755000000.0,2208000000.0,3957000000.0,7000000.0,,,550000000.0,,137000000.0,2208000000.0,1749000000.0,61000000.0,,817000000.0,932000000.0,-54000000.0,878000000.0,3957000000.0,920700000.0,917000000.0,923000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q1TTM,2019-01-28,2020-01-26,,3.05,3.05,0.84,3.02,,559000000.0,525000000.0,2827000000.0,2827000000.0,2827000000.0,8438000000.0,15017000000.0,138000000.0,,,2090000000.0,,480000000.0,8438000000.0,6579000000.0,236000000.0,,3095000000.0,3484000000.0,-98000000.0,3386000000.0,15017000000.0,919600000.0,916000000.0,927000000.0
Applied Materials Inc,AMAT,41BNNE1AFPNAZELZ6K07,6951,2020.0,Q1,2019-10-28,2020-01-26,2020-02-20 15:51:00+00:00,0.97,0.97,0.21,0.96,,113000000.0,135000000.0,892000000.0,892000000.0,892000000.0,2304000000.0,4162000000.0,22000000.0,,,552000000.0,,129000000.0,2304000000.0,1858000000.0,59000000.0,,816000000.0,1042000000.0,-37000000.0,1005000000.0,4162000000.0,919600000.0,916000000.0,927000000.0
