company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,restructuringcharge,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Apartment Investment and Management Co,AIV,,922864,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.08,2.08,0.06,290484000.0,2.08,,-24677000.0,6907000.0,213290000.0,362812000.0,79856000.0,,311124000.0,39673000.0,-206383000.0,363308000.0,,3573000.0,282956000.0,,,,66288000.0,950129000.0,,12015000.0,,,213290000.0,6907000.0,720080000.0,978069000.0,55179000.0,771686000.0,27940000.0,155900000.0,155524000.0,155954000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 15:20:10+00:00,0.58,0.58,0.28,74432000.0,0.58,,-6921000.0,1725000.0,53520000.0,104150000.0,18457000.0,,89344000.0,11284000.0,-51795000.0,95492000.0,,2264000.0,85693000.0,,,,13274000.0,238289000.0,,3522000.0,,,53520000.0,1725000.0,183198000.0,244265000.0,11536000.0,192470000.0,5976000.0,154000000.0,153821000.0,154277000.0
Apartment Investment and Management Co,AIV,,922864,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.2,2.2,0.02,286733000.0,2.2,,-24210000.0,6873000.0,218746000.0,378729000.0,73892000.0,,325330000.0,42384000.0,-211873000.0,369878000.0,,3412000.0,304837000.0,,,,64950000.0,950984000.0,,11015000.0,,,218746000.0,6873000.0,721561000.0,979704000.0,49682000.0,767831000.0,28720000.0,154000000.0,153821000.0,154277000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 15:59:36+00:00,0.07,0.07,0.33,84848000.0,0.07,,-3462000.0,2163000.0,49377000.0,30036000.0,15538000.0,,11176000.0,14537000.0,-47214000.0,92166000.0,,558000.0,14498000.0,,,,13158000.0,244115000.0,,4323000.0,,,49377000.0,2163000.0,190172000.0,248904000.0,12076000.0,201690000.0,4789000.0,159700000.0,156079000.0,156527000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.64,1.64,1.23,245356000.0,1.64,,-16469000.0,5841000.0,145905000.0,305874000.0,68648000.0,,255781000.0,40255000.0,-140064000.0,269523000.0,,5541000.0,237226000.0,,,,44780000.0,728467000.0,,9838000.0,,,145905000.0,5841000.0,559659000.0,746361000.0,52179000.0,606297000.0,17894000.0,159700000.0,156079000.0,156527000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.07,2.07,1.62,324838000.0,2.07,,-22979000.0,7623000.0,194180000.0,381250000.0,93905000.0,,322420000.0,46235000.0,-186557000.0,359596000.0,,5297000.0,287345000.0,,,,55616000.0,968113000.0,,12595000.0,,,194180000.0,7623000.0,740050000.0,992236000.0,70926000.0,805679000.0,24123000.0,159700000.0,156079000.0,156527000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 13:36:17+00:00,1.42,1.42,0.33,80680000.0,1.41,,-7121000.0,1843000.0,48894000.0,245953000.0,29412000.0,,221382000.0,21813000.0,-47051000.0,88960000.0,,4906000.0,216541000.0,,,,17142000.0,242871000.0,,2758000.0,,,48894000.0,1843000.0,186782000.0,251218000.0,22291000.0,204167000.0,8347000.0,155900000.0,156375000.0,156793000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.56,1.56,0.77,160508000.0,1.56,,-13007000.0,3678000.0,96528000.0,275838000.0,53110000.0,,244605000.0,25718000.0,-92850000.0,177357000.0,,4983000.0,222728000.0,,,,31622000.0,484352000.0,,5515000.0,,,96528000.0,3678000.0,369487000.0,497457000.0,40103000.0,404607000.0,13105000.0,155900000.0,156375000.0,156793000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.11,2.11,1.52,317227000.0,2.11,,-27796000.0,7197000.0,193088000.0,374983000.0,102136000.0,,330423000.0,33531000.0,-185891000.0,356051000.0,,2756000.0,272847000.0,,,,58966000.0,964380000.0,,11029000.0,,,193088000.0,7197000.0,732244000.0,989719000.0,74340000.0,803828000.0,25339000.0,155900000.0,156375000.0,156793000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 19:35:32+00:00,0.15,0.15,0.33,79828000.0,0.15,,-5886000.0,1835000.0,47634000.0,29885000.0,23698000.0,,23223000.0,3905000.0,-45799000.0,88397000.0,,77000.0,6187000.0,,,,14480000.0,241481000.0,,2757000.0,,,47634000.0,1835000.0,182705000.0,246239000.0,17812000.0,200440000.0,4758000.0,154800000.0,155791000.0,156117000.0
Apartment Investment and Management Co,AIV,,922864,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.09,1.09,1.67,311697000.0,1.09,,-26489000.0,7059000.0,193799000.0,197718000.0,96631000.0,,169845000.0,16844000.0,-186740000.0,355021000.0,,-1800000.0,101087000.0,,,,57884000.0,960146000.0,,11029000.0,,,193799000.0,7059000.0,724602000.0,983284000.0,70142000.0,796544000.0,23138000.0,154800000.0,155791000.0,156117000.0
Apartment Investment and Management Co,AIV,,922864,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 21:48:40+00:00,0.11,0.11,0.36,92513000.0,0.11,,-4870000.0,2047000.0,50682000.0,22144000.0,22377000.0,,17430000.0,2566000.0,-48635000.0,90116000.0,,,-233000.0,,,,5864000.0,251940000.0,,2148000.0,,,50682000.0,2047000.0,188493000.0,254635000.0,17507000.0,206000000.0,2695000.0,158500000.0,156306000.0,156835000.0
Apartment Investment and Management Co,AIV,,922864,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.29,0.29,1.22,268836000.0,0.29,,-14878000.0,6251000.0,145422000.0,60890000.0,60009000.0,,44764000.0,9681000.0,-139171000.0,266413000.0,,665000.0,881000.0,,,,31322000.0,741966000.0,,6445000.0,,,145422000.0,6251000.0,566571000.0,750208000.0,45131000.0,611037000.0,8242000.0,158500000.0,156306000.0,156835000.0
Apartment Investment and Management Co,AIV,,922864,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 20:20:46+00:00,0.1,0.1,0.36,89155000.0,0.1,,-5023000.0,2012000.0,46858000.0,21591000.0,20083000.0,,15843000.0,3599000.0,-44846000.0,87473000.0,,200000.0,1508000.0,,,,12758000.0,246236000.0,,2149000.0,,,46858000.0,2012000.0,189386000.0,249092000.0,15060000.0,204246000.0,2856000.0,158400000.0,156305000.0,156715000.0
Apartment Investment and Management Co,AIV,,922864,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.17,0.17,0.82,176323000.0,0.17,,-10008000.0,4204000.0,94740000.0,38746000.0,37632000.0,,27334000.0,7115000.0,-90536000.0,176297000.0,,665000.0,1114000.0,,,,25458000.0,490026000.0,,4297000.0,,,94740000.0,4204000.0,378078000.0,495573000.0,27624000.0,405037000.0,5547000.0,158400000.0,156305000.0,156715000.0
Apartment Investment and Management Co,AIV,,922864,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 16:30:18+00:00,0.07,0.07,0.36,87168000.0,0.07,,-4985000.0,2192000.0,47882000.0,17155000.0,17549000.0,,11491000.0,3516000.0,-45690000.0,88824000.0,,465000.0,-394000.0,,,,12700000.0,243790000.0,,2148000.0,,,47882000.0,2192000.0,188692000.0,246481000.0,12564000.0,200791000.0,2691000.0,164200000.0,156259000.0,156754000.0
Apartment Investment and Management Co,AIV,,922864,2019.0,FY,2019-01-01,2019-12-31,2020-02-24 16:44:45+00:00,3.16,3.16,3.19,380171000.0,3.15,0.0,-3135000.0,,168807000.0,508027000.0,7006000.0,,466144000.0,34548000.0,-168807000.0,,,1531000.0,503168000.0,,2950000.0,914294000.0,365926000.0,,,7335000.0,,,168807000.0,,746097000.0,914294000.0,921000.0,745487000.0,,147500000.0,147718000.0,147944000.0
