company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q3,2015-07-01,2015-09-30,2016-10-27 18:26:46+00:00,2.94,2.94,1.17,2.92,122825000.0,196622000.0,196622000.0,192201000.0,4421000.0,1471021000.0,2532900000.0,-1875000.0,721150000.0,1471021000.0,1061879000.0,13899000.0,-5508000.0,721150000.0,340729000.0,-21282000.0,319447000.0,2532900000.0,65400000.0,64720037.0,65289144.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q3YTD,2015-01-01,2015-09-30,,9.33,9.33,3.42,9.24,379769000.0,636003000.0,636003000.0,623764000.0,12239000.0,4266072000.0,7495126000.0,-3861000.0,2180361000.0,4266072000.0,3229054000.0,19719000.0,-9341000.0,2180361000.0,1048693000.0,-32921000.0,1015772000.0,7495126000.0,65400000.0,64720037.0,65289144.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q3TTM,2014-10-01,2015-09-30,,11.51,11.51,4.5,11.38,490368000.0,787117000.0,787117000.0,772603000.0,14514000.0,5722230000.0,10006085000.0,-6951000.0,2968648000.0,5722230000.0,4283855000.0,21815000.0,-8956000.0,2968648000.0,1315207000.0,-37722000.0,1277485000.0,10006085000.0,65400000.0,64720037.0,65289144.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q2,2015-04-01,2015-06-30,2016-07-28 15:04:58+00:00,3.28,3.28,1.17,3.25,123451000.0,225235000.0,225235000.0,220548000.0,4687000.0,1449133000.0,2522565000.0,178000.0,716715000.0,1449133000.0,1073432000.0,4184000.0,-4025000.0,716715000.0,356717000.0,-8031000.0,348686000.0,2522565000.0,67200000.0,66652130.0,67317131.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q2YTD,2015-01-01,2015-06-30,,6.39,6.39,2.25,6.32,256944000.0,439381000.0,439381000.0,431563000.0,7818000.0,2795051000.0,4962226000.0,-1986000.0,1459211000.0,2795051000.0,2167175000.0,5820000.0,-3833000.0,1459211000.0,707964000.0,-11639000.0,696325000.0,4962226000.0,67200000.0,66652130.0,67317131.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q2TTM,2014-07-01,2015-06-30,,11.9,11.9,4.41,11.76,517128000.0,823545000.0,823545000.0,810724000.0,12821000.0,5710688000.0,10035448000.0,-6207000.0,2964769000.0,5710688000.0,4324760000.0,10293000.0,-2818000.0,2964769000.0,1359991000.0,-19318000.0,1340673000.0,10035448000.0,67200000.0,66652130.0,67317131.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 15:00:13+00:00,3.11,3.11,1.08,3.07,133493000.0,214146000.0,214146000.0,211015000.0,3131000.0,1345918000.0,2439661000.0,-2164000.0,742496000.0,1345918000.0,1093743000.0,1636000.0,192000.0,742496000.0,351247000.0,-3608000.0,347639000.0,2439661000.0,67900000.0,67229653.0,67982362.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q1TTM,2014-04-01,2015-03-31,,11.59,11.59,4.32,11.45,523025000.0,807387000.0,807387000.0,796091000.0,11296000.0,5686973000.0,10018987000.0,-6367000.0,2987989000.0,5686973000.0,4332014000.0,8866000.0,1620000.0,2987989000.0,1344025000.0,-13613000.0,1330412000.0,10018987000.0,67900000.0,67229653.0,67982362.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:51:08+00:00,9.94,9.94,4.83,9.87,386000000.0,633000000.0,633000000.0,606000000.0,27000000.0,6022000000.0,10137000000.0,12000000.0,3002000000.0,6022000000.0,4115000000.0,76000000.0,-30000000.0,3002000000.0,1113000000.0,-94000000.0,1019000000.0,10137000000.0,61000000.0,60430892.0,60839930.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q4,2016-10-01,2016-12-31,,1.06,1.06,1.22,1.05,76749000.0,68502000.0,68502000.0,60738000.0,7764000.0,1480370000.0,2470506000.0,13290000.0,822404000.0,1480370000.0,990136000.0,27445000.0,-8326000.0,822404000.0,167732000.0,-22481000.0,145251000.0,2470506000.0,61000000.0,60430892.0,60839930.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 17:14:21+00:00,3.07,3.07,1.22,3.05,99776000.0,193409000.0,193409000.0,185873000.0,7536000.0,1556536000.0,2596288000.0,-1192000.0,717165000.0,1556536000.0,1039752000.0,18024000.0,-10186000.0,717165000.0,322587000.0,-29402000.0,293185000.0,2596288000.0,60500000.0,60016550.0,60416151.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q3YTD,2016-01-01,2016-09-30,,8.88,8.88,3.61,8.82,309251000.0,564498000.0,564498000.0,545262000.0,19236000.0,4541630000.0,7666494000.0,-1290000.0,2179596000.0,4541630000.0,3124864000.0,48555000.0,-21674000.0,2179596000.0,945268000.0,-71519000.0,873749000.0,7666494000.0,60500000.0,60016550.0,60416151.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q3TTM,2015-10-01,2016-09-30,,11.24,11.24,4.78,11.16,395013000.0,713669000.0,713669000.0,690494000.0,23175000.0,6017514000.0,10144752000.0,-2899000.0,2930343000.0,6017514000.0,4127238000.0,62407000.0,-22907000.0,2930343000.0,1196895000.0,-88213000.0,1108682000.0,10144752000.0,60500000.0,60016550.0,60416151.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 17:21:47+00:00,2.81,2.81,1.22,2.79,103535000.0,179445000.0,179445000.0,172676000.0,6769000.0,1523609000.0,2563668000.0,-538000.0,734470000.0,1523609000.0,1040059000.0,16806000.0,-5265000.0,734470000.0,305589000.0,-22609000.0,282980000.0,2563668000.0,61500000.0,60891298.0,61301545.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q2YTD,2016-01-01,2016-06-30,,5.81,5.81,2.39,5.77,209475000.0,371089000.0,371089000.0,359389000.0,11700000.0,2985094000.0,5070206000.0,-98000.0,1462431000.0,2985094000.0,2085112000.0,30531000.0,-11488000.0,1462431000.0,622681000.0,-42117000.0,580564000.0,5070206000.0,61500000.0,60891298.0,61301545.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q2TTM,2015-07-01,2016-06-30,,11.11,11.11,4.73,11.03,418062000.0,716882000.0,716882000.0,696822000.0,20060000.0,5931999000.0,10081364000.0,-3582000.0,2934328000.0,5931999000.0,4149365000.0,58282000.0,-18229000.0,2934328000.0,1215037000.0,-80093000.0,1134944000.0,10081364000.0,61500000.0,60891298.0,61301545.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:46:29+00:00,3.0,3.0,1.17,2.98,105940000.0,191644000.0,191644000.0,186713000.0,4931000.0,1461485000.0,2506538000.0,440000.0,727961000.0,1461485000.0,1045053000.0,13725000.0,-6223000.0,727961000.0,317092000.0,-19508000.0,297584000.0,2506538000.0,62200000.0,61668682.0,62099801.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q1TTM,2015-04-01,2016-03-31,,11.58,11.58,4.68,11.49,437978000.0,762672000.0,762672000.0,744694000.0,17978000.0,5857523000.0,10040261000.0,-2866000.0,2916573000.0,5857523000.0,4182738000.0,45660000.0,-16989000.0,2916573000.0,1266165000.0,-65515000.0,1200650000.0,10040261000.0,62200000.0,61668682.0,62099801.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 07:54:17+00:00,10.07,10.07,5.06,10.02,313000000.0,623000000.0,623000000.0,586000000.0,37000000.0,6327000000.0,10425000000.0,-13000000.0,3063000000.0,6327000000.0,4098000000.0,86000000.0,,3063000000.0,1035000000.0,-99000000.0,936000000.0,10425000000.0,58200000.0,57700000.0,58000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q4,2017-10-01,2017-12-31,,2.64,2.64,1.28,2.63,45761000.0,162372000.0,162372000.0,151329000.0,11043000.0,1610931000.0,2632603000.0,-30284000.0,785991000.0,1610931000.0,1021672000.0,21029000.0,23765000.0,785991000.0,235681000.0,-27548000.0,208133000.0,2632603000.0,58200000.0,57700000.0,58000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q3,2017-07-01,2017-09-30,2018-11-01 16:39:12+00:00,2.8,2.8,1.28,2.79,79182000.0,170816000.0,170816000.0,162006000.0,8810000.0,1618819000.0,2635999000.0,5978000.0,739442000.0,1618819000.0,1017180000.0,23790000.0,-9928000.0,739442000.0,277738000.0,-27740000.0,249998000.0,2635999000.0,57900000.0,57316532.0,57521348.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q3YTD,2017-01-01,2017-09-30,,7.43,7.43,3.78,7.39,267239000.0,460628000.0,460628000.0,434671000.0,25957000.0,4716069000.0,7792397000.0,17284000.0,2277009000.0,4716069000.0,3076328000.0,64971000.0,-23765000.0,2277009000.0,799319000.0,-71452000.0,727867000.0,7792397000.0,57900000.0,57316532.0,57521348.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q3TTM,2016-10-01,2017-09-30,,8.49,8.49,5.0,8.44,343988000.0,529130000.0,529130000.0,495409000.0,33721000.0,6196439000.0,10262903000.0,30574000.0,3099413000.0,6196439000.0,4066464000.0,92416000.0,-32091000.0,3099413000.0,967051000.0,-93933000.0,873118000.0,10262903000.0,57900000.0,57316532.0,57521348.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 17:04:51+00:00,1.68,1.68,1.28,1.67,100237000.0,106959000.0,106959000.0,97921000.0,9038000.0,1575313000.0,2615269000.0,6240000.0,810876000.0,1575313000.0,1039956000.0,22468000.0,-5656000.0,810876000.0,229080000.0,-21884000.0,207196000.0,2615269000.0,58300000.0,58012731.0,58287312.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q2YTD,2017-01-01,2017-06-30,,4.63,4.63,2.5,4.6,188057000.0,289812000.0,289812000.0,272665000.0,17147000.0,3097250000.0,5156398000.0,11306000.0,1537567000.0,3097250000.0,2059148000.0,41181000.0,-13837000.0,1537567000.0,521581000.0,-43712000.0,477869000.0,5156398000.0,58300000.0,58012731.0,58287312.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q2TTM,2016-07-01,2017-06-30,,8.76,8.76,4.94,8.7,364582000.0,551723000.0,551723000.0,519276000.0,32447000.0,6134156000.0,10223192000.0,23404000.0,3077136000.0,6134156000.0,4089036000.0,86650000.0,-32349000.0,3077136000.0,1011900000.0,-95595000.0,916305000.0,10223192000.0,58300000.0,58012731.0,58287312.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:42:31+00:00,2.95,2.95,1.22,2.93,87820000.0,182853000.0,182853000.0,174744000.0,8109000.0,1521937000.0,2541129000.0,5066000.0,726691000.0,1521937000.0,1019192000.0,18713000.0,-8181000.0,726691000.0,292501000.0,-21828000.0,270673000.0,2541129000.0,59200000.0,58720066.0,59202882.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q1TTM,2016-04-01,2017-03-31,,9.89,9.89,4.88,9.82,367880000.0,624209000.0,624209000.0,594031000.0,30178000.0,6082452000.0,10171591000.0,16626000.0,3000730000.0,6082452000.0,4089139000.0,80988000.0,-31958000.0,3000730000.0,1088409000.0,-96320000.0,992089000.0,10171591000.0,59200000.0,58720066.0,59202882.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 07:54:17+00:00,13.82,13.82,5.36,13.73,258000000.0,823000000.0,823000000.0,782000000.0,41000000.0,6873000000.0,11221000000.0,5000000.0,3190000000.0,6873000000.0,4348000000.0,82000000.0,,3190000000.0,1158000000.0,-77000000.0,1081000000.0,11221000000.0,56600000.0,56100000.0,56500000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q4,2018-10-01,2018-12-31,,3.7,3.7,1.36,3.68,60000000.0,219000000.0,219000000.0,209000000.0,10000000.0,1697000000.0,2763000000.0,-6000000.0,776000000.0,1697000000.0,1066000000.0,12000000.0,7000000.0,776000000.0,290000000.0,-11000000.0,279000000.0,2763000000.0,56600000.0,56100000.0,56500000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q3,2018-07-01,2018-09-30,2019-10-23 16:35:32+00:00,1.84,1.84,1.36,1.82,56000000.0,115000000.0,115000000.0,104000000.0,11000000.0,1752000000.0,2831000000.0,2000000.0,890000000.0,1752000000.0,1079000000.0,22000000.0,2000000.0,890000000.0,189000000.0,-18000000.0,171000000.0,2831000000.0,56500000.0,56339630.0,56803857.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q3YTD,2018-01-01,2018-09-30,,10.12,10.12,4.0,10.05,198000000.0,604000000.0,604000000.0,573000000.0,31000000.0,5176000000.0,8458000000.0,11000000.0,2414000000.0,5176000000.0,3282000000.0,70000000.0,-7000000.0,2414000000.0,868000000.0,-66000000.0,802000000.0,8458000000.0,56500000.0,56339630.0,56803857.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q3TTM,2017-10-01,2018-09-30,,12.76,12.76,5.28,12.68,243761000.0,766372000.0,766372000.0,724329000.0,42043000.0,6786931000.0,11090603000.0,-19284000.0,3199991000.0,6786931000.0,4303672000.0,91029000.0,16765000.0,3199991000.0,1103681000.0,-93548000.0,1010133000.0,11090603000.0,56500000.0,56339630.0,56803857.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q2,2018-04-01,2018-06-30,2019-07-24 16:20:14+00:00,4.19,4.19,1.36,4.16,76000000.0,248000000.0,248000000.0,237000000.0,11000000.0,1750000000.0,2861000000.0,1000000.0,767000000.0,1750000000.0,1111000000.0,23000000.0,2000000.0,767000000.0,344000000.0,-20000000.0,324000000.0,2861000000.0,56600000.0,56109809.0,56552644.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q2YTD,2018-01-01,2018-06-30,,8.28,8.28,2.64,8.23,142000000.0,489000000.0,489000000.0,469000000.0,20000000.0,3424000000.0,5627000000.0,9000000.0,1524000000.0,3424000000.0,2203000000.0,48000000.0,-9000000.0,1524000000.0,679000000.0,-48000000.0,631000000.0,5627000000.0,56600000.0,56109809.0,56552644.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q2TTM,2017-07-01,2018-06-30,,13.72,13.72,5.2,13.65,266943000.0,822188000.0,822188000.0,782335000.0,39853000.0,6653750000.0,10895602000.0,-15306000.0,3049433000.0,6653750000.0,4241852000.0,92819000.0,4837000.0,3049433000.0,1192419000.0,-103288000.0,1089131000.0,10895602000.0,56600000.0,56109809.0,56552644.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q1,2018-01-01,2018-03-31,2019-04-22 17:11:25+00:00,4.09,4.09,1.28,4.07,66000000.0,241000000.0,241000000.0,232000000.0,9000000.0,1674000000.0,2766000000.0,8000000.0,757000000.0,1674000000.0,1092000000.0,25000000.0,-11000000.0,757000000.0,335000000.0,-28000000.0,307000000.0,2766000000.0,56700000.0,56062607.0,56403246.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q1TTM,2017-04-01,2018-03-31,,11.21,11.21,5.12,11.16,291180000.0,681147000.0,681147000.0,643256000.0,37891000.0,6479063000.0,10649871000.0,-10066000.0,3093309000.0,6479063000.0,4170808000.0,92287000.0,-2819000.0,3093309000.0,1077499000.0,-105172000.0,972327000.0,10649871000.0,56700000.0,56062607.0,56403246.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q4,2019-10-01,2019-12-31,,1.93,1.93,1.44,1.92,53000000.0,117000000.0,117000000.0,103000000.0,14000000.0,1765000000.0,2847000000.0,8000000.0,901000000.0,1765000000.0,1082000000.0,17000000.0,-2000000.0,901000000.0,181000000.0,-11000000.0,170000000.0,2847000000.0,55200000.0,54700000.0,54900000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 07:54:17+00:00,15.39,15.39,5.68,15.32,314000000.0,895000000.0,895000000.0,849000000.0,46000000.0,7089000000.0,11486000000.0,26000000.0,3135000000.0,7089000000.0,4397000000.0,79000000.0,,3135000000.0,1262000000.0,-53000000.0,1209000000.0,11486000000.0,55200000.0,54700000.0,54900000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q3YTD,2019-01-01,2019-09-30,,13.46,13.46,4.24,13.4,261000000.0,778000000.0,778000000.0,746000000.0,32000000.0,5324000000.0,8639000000.0,18000000.0,2234000000.0,5324000000.0,3315000000.0,62000000.0,2000000.0,2234000000.0,1081000000.0,-42000000.0,1039000000.0,8639000000.0,54600000.0,54125184.0,54354904.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q3TTM,2018-10-01,2019-09-30,,17.16,17.16,5.6,17.08,321000000.0,997000000.0,997000000.0,955000000.0,42000000.0,7021000000.0,11402000000.0,12000000.0,3010000000.0,7021000000.0,4381000000.0,74000000.0,9000000.0,3010000000.0,1371000000.0,-53000000.0,1318000000.0,11402000000.0,54600000.0,54125184.0,54354904.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 16:35:32+00:00,4.27,4.27,1.44,4.25,78000000.0,244000000.0,244000000.0,233000000.0,11000000.0,1848000000.0,2947000000.0,4000000.0,761000000.0,1848000000.0,1099000000.0,21000000.0,1000000.0,761000000.0,338000000.0,-16000000.0,322000000.0,2947000000.0,54600000.0,54125184.0,54354904.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q2YTD,2019-01-01,2019-06-30,,9.19,9.19,2.8,9.15,183000000.0,534000000.0,534000000.0,513000000.0,21000000.0,3476000000.0,5692000000.0,14000000.0,1473000000.0,3476000000.0,2216000000.0,41000000.0,1000000.0,1473000000.0,743000000.0,-26000000.0,717000000.0,5692000000.0,55400000.0,55139799.0,55378936.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q2TTM,2018-07-01,2019-06-30,,14.73,14.73,5.52,14.65,299000000.0,868000000.0,868000000.0,826000000.0,42000000.0,6925000000.0,11286000000.0,10000000.0,3139000000.0,6925000000.0,4361000000.0,75000000.0,10000000.0,3139000000.0,1222000000.0,-55000000.0,1167000000.0,11286000000.0,55400000.0,55139799.0,55378936.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q2,2019-04-01,2019-06-30,2019-07-24 16:20:14+00:00,4.69,4.69,1.44,4.67,94000000.0,272000000.0,272000000.0,260000000.0,12000000.0,1772000000.0,2893000000.0,7000000.0,741000000.0,1772000000.0,1121000000.0,22000000.0,1000000.0,741000000.0,380000000.0,-14000000.0,366000000.0,2893000000.0,55400000.0,55139799.0,55378936.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 16:30:49+00:00,4.5,4.5,1.36,4.48,89000000.0,262000000.0,262000000.0,253000000.0,9000000.0,1704000000.0,2799000000.0,7000000.0,732000000.0,1704000000.0,1095000000.0,19000000.0,,732000000.0,363000000.0,-12000000.0,351000000.0,2799000000.0,56200000.0,55600000.0,55900000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q1TTM,2018-04-01,2019-03-31,,14.23,14.23,5.44,14.14,281000000.0,844000000.0,844000000.0,803000000.0,41000000.0,6903000000.0,11254000000.0,4000000.0,3165000000.0,6903000000.0,4351000000.0,76000000.0,11000000.0,3165000000.0,1186000000.0,-61000000.0,1125000000.0,11254000000.0,56200000.0,55600000.0,55900000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2020.0,Q1TTM,2019-04-01,2020-03-31,,14.09,14.09,5.76,14.03,182000000.0,818000000.0,818000000.0,769000000.0,49000000.0,7265000000.0,11688000000.0,23000000.0,3365000000.0,7265000000.0,4423000000.0,81000000.0,,3365000000.0,1058000000.0,-58000000.0,1000000000.0,11688000000.0,54100000.0,53600000.0,53800000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 16:30:49+00:00,3.2,3.2,1.44,3.19,-43000000.0,185000000.0,185000000.0,173000000.0,12000000.0,1880000000.0,3001000000.0,4000000.0,962000000.0,1880000000.0,1121000000.0,21000000.0,,962000000.0,159000000.0,-17000000.0,142000000.0,3001000000.0,54100000.0,53600000.0,53800000.0
