company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q1TTM,2013-04-01,2014-03-31,,-153915000.0,414363000.0,12954000.0,187444000.0,,-18811000.0,-80338000.0,175459000.0,-658612000.0,-410128000.0,977599000.0,-658612000.0,-410128000.0,977599000.0,-109952000.0,812277000.0,812277000.0,58216000.0,110262000.0,12955000.0,-263602000.0,89000.0,-294847000.0,-161502000.0,-519229000.0,,25590000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 13:26:38+00:00,,,,45776000.0,,-4862000.0,-108317000.0,66821000.0,-165557000.0,-52179000.0,167518000.0,-165557000.0,-52179000.0,167518000.0,-55080000.0,219055000.0,219055000.0,11004000.0,16977000.0,13023000.0,-64682000.0,,-65664000.0,-34120000.0,-150553000.0,,462000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 17:02:16+00:00,-484813000.0,442486000.0,31591000.0,227967000.0,,-20503000.0,-52655000.0,1686953000.0,-108756000.0,-843358000.0,1036109000.0,-108756000.0,-843358000.0,1036109000.0,63492000.0,785174000.0,785174000.0,75623000.0,42233000.0,466000.0,-306474000.0,,-373868000.0,-131397000.0,-1400071000.0,,14857000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q4,2015-10-01,2015-12-31,,-5824000.0,442486000.0,31591000.0,63767000.0,,479000.0,56319000.0,220565000.0,-145356000.0,-123317000.0,300179000.0,-145356000.0,-123317000.0,300179000.0,31985000.0,149171000.0,149171000.0,30922000.0,-35870000.0,672000.0,-75526000.0,,-120671000.0,-31695000.0,-222830000.0,,2506000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-27 18:26:46+00:00,-478989000.0,,,164200000.0,,-20982000.0,-108974000.0,1466388000.0,36600000.0,-720041000.0,735930000.0,36600000.0,-720041000.0,735930000.0,31507000.0,636003000.0,636003000.0,44701000.0,78103000.0,-206000.0,-230948000.0,,-253197000.0,-99702000.0,-1177241000.0,,12351000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q3TTM,2014-10-01,2015-09-30,,-499096000.0,509378000.0,10172000.0,224775000.0,,-34478000.0,-71018000.0,1542950000.0,-190841000.0,-869175000.0,1032911000.0,-190841000.0,-869175000.0,1032911000.0,-61583000.0,787117000.0,787117000.0,92037000.0,89551000.0,268000.0,-307078000.0,,-400391000.0,-131323000.0,-1384941000.0,,30044000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q3,2015-07-01,2015-09-30,,-468799000.0,,,57263000.0,-1114000.0,-13386000.0,105758000.0,443666000.0,-365030000.0,-549644000.0,366425000.0,-365030000.0,-549644000.0,366425000.0,-561635000.0,196622000.0,196622000.0,6782000.0,25448000.0,361000.0,-77042000.0,,-82324000.0,-22456000.0,-734646000.0,,2232000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 15:04:58+00:00,-10190000.0,,,106937000.0,1114000.0,-7596000.0,-214732000.0,1022722000.0,401630000.0,-170397000.0,369505000.0,401630000.0,-170397000.0,369505000.0,593142000.0,439381000.0,439381000.0,37919000.0,52655000.0,-567000.0,-153906000.0,,-170873000.0,-77246000.0,-442595000.0,,10119000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q2TTM,2014-07-01,2015-06-30,,-40903000.0,509378000.0,10172000.0,221467000.0,-18085000.0,-30649000.0,-149271000.0,1187264000.0,-59265000.0,-422860000.0,1000853000.0,-59265000.0,-422860000.0,1000853000.0,488079000.0,823545000.0,823545000.0,105112000.0,81013000.0,6723000.0,-304416000.0,,-402053000.0,-291258000.0,-731868000.0,,31458000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q2,2015-04-01,2015-06-30,,-10190000.0,,,54526000.0,1114000.0,-370000.0,-90933000.0,818342000.0,441626000.0,-78193000.0,213296000.0,441626000.0,-78193000.0,213296000.0,576359000.0,225235000.0,225235000.0,24468000.0,43453000.0,-519000.0,-80513000.0,,-71384000.0,-47053000.0,-292603000.0,,2786000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 15:00:13+00:00,0.0,,,52411000.0,,-7226000.0,-123799000.0,204380000.0,-39996000.0,-92204000.0,156209000.0,-39996000.0,-92204000.0,156209000.0,16783000.0,214146000.0,214146000.0,13451000.0,9202000.0,-48000.0,-73393000.0,,-99489000.0,-30193000.0,-149992000.0,,7333000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2015.0,Q1TTM,2014-04-01,2015-03-31,,-30713000.0,509378000.0,10172000.0,214961000.0,,-23997000.0,-182224000.0,401784000.0,-632562000.0,-424083000.0,948505000.0,-632562000.0,-424083000.0,948505000.0,-132137000.0,807387000.0,807387000.0,108381000.0,74576000.0,-5781000.0,-300106000.0,,-421215000.0,-284257000.0,-524559000.0,,33626000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 16:51:08+00:00,-34000000.0,360000000.0,63000000.0,249000000.0,,-2000000.0,32000000.0,592000000.0,-776000000.0,-262000000.0,1024000000.0,-776000000.0,-262000000.0,1024000000.0,-16000000.0,633000000.0,633000000.0,110000000.0,25000000.0,1000000.0,-303000000.0,,-284000000.0,-300000000.0,-790000000.0,,55000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q4,2016-10-01,2016-12-31,,-14701000.0,360000000.0,63000000.0,71605000.0,,-12759000.0,156745000.0,9374000.0,-257558000.0,-76604000.0,335076000.0,-257558000.0,-76604000.0,335076000.0,-11845000.0,68502000.0,68502000.0,38224000.0,2115000.0,1564000.0,-81869000.0,,-70378000.0,-10376000.0,-176802000.0,,6911000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-26 17:14:21+00:00,-19299000.0,,,177395000.0,,10759000.0,-124745000.0,582626000.0,-518442000.0,-185396000.0,688924000.0,-518442000.0,-185396000.0,688924000.0,-4155000.0,564498000.0,564498000.0,71776000.0,22885000.0,-564000.0,-221131000.0,,-213622000.0,-289624000.0,-613198000.0,,48089000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q3TTM,2015-10-01,2016-09-30,,-25123000.0,442486000.0,31591000.0,241162000.0,,11238000.0,-68426000.0,803191000.0,-663798000.0,-308713000.0,989103000.0,-663798000.0,-308713000.0,989103000.0,27830000.0,713669000.0,713669000.0,102698000.0,-12985000.0,108000.0,-296657000.0,,-334293000.0,-321319000.0,-836028000.0,,50595000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q3,2016-07-01,2016-09-30,,-8959000.0,,,63899000.0,,-4028000.0,46980000.0,150953000.0,-259958000.0,-111861000.0,345831000.0,-259958000.0,-111861000.0,345831000.0,-30016000.0,193409000.0,193409000.0,41543000.0,3628000.0,33000.0,-73651000.0,,-107905000.0,-140337000.0,-200551000.0,,4970000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-27 17:21:47+00:00,-10340000.0,,,113496000.0,,14787000.0,-171725000.0,431673000.0,-258484000.0,-73535000.0,343093000.0,-258484000.0,-73535000.0,343093000.0,25861000.0,371089000.0,371089000.0,30233000.0,19257000.0,-597000.0,-147480000.0,,-105717000.0,-149287000.0,-412647000.0,,43119000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q2TTM,2015-07-01,2016-06-30,,-484963000.0,442486000.0,31591000.0,234526000.0,-1114000.0,1880000.0,-9648000.0,1095904000.0,-768870000.0,-746496000.0,1009697000.0,-768870000.0,-746496000.0,1009697000.0,-503789000.0,716882000.0,716882000.0,67937000.0,8835000.0,436000.0,-300048000.0,,-308712000.0,-203438000.0,-1370123000.0,,47857000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q2,2016-04-01,2016-06-30,,-3141000.0,,,57202000.0,,2021000.0,-53556000.0,204755000.0,-120249000.0,-28150000.0,182456000.0,-120236000.0,-28150000.0,182456000.0,36091000.0,179445000.0,179445000.0,-635000.0,3657000.0,-391000.0,-74848000.0,,-53920000.0,-13213000.0,-240600000.0,,29302000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 16:46:29+00:00,-7199000.0,,,56294000.0,,12766000.0,-118169000.0,226918000.0,-138235000.0,-45385000.0,160637000.0,-138248000.0,-45385000.0,160637000.0,-10230000.0,191644000.0,191644000.0,30868000.0,15600000.0,-206000.0,-72632000.0,,-51797000.0,-136074000.0,-172047000.0,,13817000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2016.0,Q1TTM,2015-04-01,2016-03-31,,-492012000.0,442486000.0,31591000.0,231850000.0,,-511000.0,-47025000.0,1709491000.0,-206995000.0,-796539000.0,1040537000.0,-207008000.0,-796539000.0,1040537000.0,36479000.0,762672000.0,762672000.0,93040000.0,48631000.0,308000.0,-305713000.0,,-326176000.0,-237278000.0,-1422126000.0,,21341000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 07:54:17+00:00,-35000000.0,335000000.0,78000000.0,264000000.0,,9000000.0,70000000.0,475000000.0,-867000000.0,-146000000.0,1057000000.0,-867000000.0,-146000000.0,1057000000.0,53000000.0,623000000.0,623000000.0,100000000.0,19000000.0,6000000.0,-304000000.0,,-237000000.0,-452000000.0,-605000000.0,,120000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q4,2017-10-01,2017-12-31,,-12570000.0,335000000.0,78000000.0,69662000.0,,719000.0,67592000.0,17049000.0,-247908000.0,-46362000.0,336122000.0,-247908000.0,-46362000.0,336122000.0,42571000.0,162372000.0,162372000.0,36496000.0,9291000.0,2446000.0,-78496000.0,,-45817000.0,-26735000.0,-169017000.0,,9579000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 16:39:12+00:00,-22430000.0,,,194338000.0,,8281000.0,2408000.0,457951000.0,-619092000.0,-99638000.0,720878000.0,-619092000.0,-99638000.0,720878000.0,10429000.0,460628000.0,460628000.0,63504000.0,9709000.0,3554000.0,-225504000.0,,-191183000.0,-425265000.0,-435983000.0,,110421000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q3TTM,2016-10-01,2017-09-30,,-37131000.0,360000000.0,63000000.0,265943000.0,,-4478000.0,159153000.0,467325000.0,-876650000.0,-176242000.0,1055954000.0,-876650000.0,-176242000.0,1055954000.0,-1416000.0,529130000.0,529130000.0,101728000.0,11824000.0,5118000.0,-307373000.0,,-261561000.0,-435641000.0,-612785000.0,,117332000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q3,2017-07-01,2017-09-30,,-9130000.0,,,66143000.0,,221000.0,100729000.0,11905000.0,-314608000.0,-24803000.0,348700000.0,-314608000.0,-24803000.0,348700000.0,9510000.0,170816000.0,170816000.0,11012000.0,-636000.0,3700000.0,-73867000.0,,-60036000.0,-129589000.0,-122421000.0,,40663000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-26 17:04:51+00:00,-13300000.0,,,128195000.0,,8060000.0,-98321000.0,446046000.0,-304484000.0,-74835000.0,372178000.0,-304484000.0,-74835000.0,372178000.0,919000.0,289812000.0,289812000.0,52492000.0,10345000.0,-146000.0,-151637000.0,,-131147000.0,-295676000.0,-313562000.0,,69758000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q2TTM,2016-07-01,2017-06-30,,-36960000.0,360000000.0,63000000.0,263699000.0,,-8727000.0,105404000.0,606373000.0,-822000000.0,-263300000.0,1053085000.0,-822000000.0,-263300000.0,1053085000.0,-40942000.0,551723000.0,551723000.0,132259000.0,16088000.0,1451000.0,-307157000.0,,-309430000.0,-446389000.0,-690915000.0,,81639000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q2,2017-04-01,2017-06-30,,-6233000.0,,,65946000.0,,3622000.0,-33714000.0,397300000.0,-121284000.0,-37306000.0,191232000.0,-121284000.0,-37306000.0,191232000.0,36264000.0,106959000.0,106959000.0,52041000.0,-4375000.0,-146000.0,-79519000.0,,-52379000.0,-280274000.0,-154416000.0,,21452000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:42:31+00:00,-7067000.0,,,62249000.0,,4438000.0,-64607000.0,48746000.0,-183200000.0,-37529000.0,180946000.0,-183200000.0,-37529000.0,180946000.0,-35345000.0,182853000.0,182853000.0,451000.0,14720000.0,,-72118000.0,,-78768000.0,-15402000.0,-159146000.0,,48306000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2017.0,Q1TTM,2016-04-01,2017-03-31,,-33868000.0,360000000.0,63000000.0,254955000.0,,-10328000.0,85562000.0,413828000.0,-820965000.0,-254144000.0,1044309000.0,-820952000.0,-254144000.0,1044309000.0,-41115000.0,624209000.0,624209000.0,79583000.0,24120000.0,1206000.0,-302486000.0,,-310971000.0,-179328000.0,-777099000.0,,89489000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 07:54:17+00:00,-13000000.0,229000000.0,86000000.0,257000000.0,,-10000000.0,-234000000.0,29000000.0,-670000000.0,-166000000.0,1057000000.0,-670000000.0,-166000000.0,1057000000.0,211000000.0,823000000.0,823000000.0,211000000.0,169000000.0,0.0,-316000000.0,,-239000000.0,-127000000.0,-425000000.0,,86000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q4,2018-10-01,2018-12-31,,-1000000.0,229000000.0,86000000.0,65000000.0,,1000000.0,10000000.0,2000000.0,-233000000.0,-61000000.0,314000000.0,-233000000.0,-61000000.0,314000000.0,21000000.0,219000000.0,219000000.0,20000000.0,1000000.0,,-84000000.0,,-70000000.0,-10000000.0,-142000000.0,,10000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-23 16:35:32+00:00,-12000000.0,,,192000000.0,,-11000000.0,-244000000.0,27000000.0,-437000000.0,-105000000.0,743000000.0,-437000000.0,-105000000.0,743000000.0,190000000.0,604000000.0,604000000.0,191000000.0,168000000.0,,-232000000.0,,-169000000.0,-117000000.0,-283000000.0,,76000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q3TTM,2017-10-01,2018-09-30,,-24570000.0,335000000.0,78000000.0,261662000.0,,-10281000.0,-176408000.0,44049000.0,-684908000.0,-151362000.0,1079122000.0,-684908000.0,-151362000.0,1079122000.0,232571000.0,766372000.0,766372000.0,227496000.0,177291000.0,2446000.0,-310496000.0,,-214817000.0,-143735000.0,-452017000.0,,85579000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q3,2018-07-01,2018-09-30,,2000000.0,,,64000000.0,,-7000000.0,14000000.0,2000000.0,-106000000.0,-31000000.0,348000000.0,-106000000.0,-31000000.0,348000000.0,204000000.0,115000000.0,115000000.0,155000000.0,110000000.0,,-77000000.0,,-66000000.0,-59000000.0,-82000000.0,,33000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-24 16:20:14+00:00,-14000000.0,,,128000000.0,,-4000000.0,-258000000.0,25000000.0,-331000000.0,-74000000.0,395000000.0,-331000000.0,-74000000.0,395000000.0,-14000000.0,489000000.0,489000000.0,36000000.0,58000000.0,,-155000000.0,,-103000000.0,-58000000.0,-201000000.0,,43000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q2TTM,2017-07-01,2018-06-30,,-35700000.0,335000000.0,78000000.0,263805000.0,,-3060000.0,-89679000.0,53954000.0,-893516000.0,-145165000.0,1079822000.0,-893516000.0,-145165000.0,1079822000.0,38081000.0,822188000.0,822188000.0,83508000.0,66655000.0,6146000.0,-307363000.0,,-208853000.0,-214324000.0,-492438000.0,,93242000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q2,2018-04-01,2018-06-30,,-6000000.0,,,64000000.0,,-9000000.0,-81000000.0,-75000000.0,-185000000.0,-43000000.0,248000000.0,-185000000.0,-43000000.0,248000000.0,11000000.0,248000000.0,248000000.0,17000000.0,14000000.0,,-83000000.0,,-54000000.0,-13000000.0,-28000000.0,,17000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q1,2018-01-01,2018-03-31,2019-04-22 17:11:25+00:00,-8000000.0,,,64000000.0,,5000000.0,-177000000.0,100000000.0,-146000000.0,-31000000.0,147000000.0,-146000000.0,-31000000.0,147000000.0,-25000000.0,241000000.0,241000000.0,19000000.0,44000000.0,,-72000000.0,,-49000000.0,-45000000.0,-173000000.0,,26000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2018.0,Q1TTM,2017-04-01,2018-03-31,,-35933000.0,335000000.0,78000000.0,265751000.0,,9562000.0,-42393000.0,526254000.0,-829800000.0,-139471000.0,1023054000.0,-829800000.0,-139471000.0,1023054000.0,63345000.0,681147000.0,681147000.0,118549000.0,48280000.0,6000000.0,-303882000.0,,-207232000.0,-481598000.0,-618854000.0,,97694000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q4,2019-10-01,2019-12-31,,,322000000.0,84000000.0,58000000.0,,7000000.0,-23000000.0,,-148000000.0,-57000000.0,272000000.0,-148000000.0,-57000000.0,272000000.0,74000000.0,117000000.0,117000000.0,120000000.0,29000000.0,,-86000000.0,,-58000000.0,9000000.0,-100000000.0,,1000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 07:54:17+00:00,,322000000.0,84000000.0,229000000.0,,5000000.0,-255000000.0,24000000.0,-1023000000.0,-202000000.0,1042000000.0,-1023000000.0,-202000000.0,1042000000.0,-178000000.0,895000000.0,895000000.0,173000000.0,38000000.0,0.0,-328000000.0,,-221000000.0,-57000000.0,-700000000.0,2000000.0,17000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1000000.0,229000000.0,86000000.0,236000000.0,,-1000000.0,-222000000.0,26000000.0,-1108000000.0,-206000000.0,1084000000.0,-1108000000.0,-206000000.0,1084000000.0,-231000000.0,997000000.0,997000000.0,73000000.0,10000000.0,,-326000000.0,,-233000000.0,-76000000.0,-742000000.0,2000000.0,26000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q3,2019-07-01,2019-09-30,,,,,58000000.0,-2000000.0,-6000000.0,1000000.0,3000000.0,-289000000.0,-54000000.0,320000000.0,-289000000.0,-54000000.0,320000000.0,-29000000.0,244000000.0,244000000.0,17000000.0,3000000.0,,-79000000.0,,-56000000.0,-16000000.0,-200000000.0,2000000.0,2000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-23 16:35:32+00:00,,,,171000000.0,,-2000000.0,-232000000.0,24000000.0,-875000000.0,-145000000.0,770000000.0,-875000000.0,-145000000.0,770000000.0,-252000000.0,778000000.0,778000000.0,53000000.0,9000000.0,,-242000000.0,,-163000000.0,-66000000.0,-600000000.0,2000000.0,16000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q2TTM,2018-07-01,2019-06-30,,1000000.0,229000000.0,86000000.0,242000000.0,2000000.0,-2000000.0,-209000000.0,25000000.0,-925000000.0,-183000000.0,1112000000.0,-925000000.0,-183000000.0,1112000000.0,2000000.0,868000000.0,868000000.0,211000000.0,117000000.0,,-324000000.0,,-243000000.0,-119000000.0,-624000000.0,,57000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q2,2019-04-01,2019-06-30,,,,,56000000.0,2000000.0,4000000.0,-38000000.0,10000000.0,-365000000.0,-39000000.0,323000000.0,-365000000.0,-39000000.0,323000000.0,-77000000.0,272000000.0,272000000.0,33000000.0,6000000.0,-2000000.0,-87000000.0,,-47000000.0,-29000000.0,-265000000.0,,8000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-24 16:20:14+00:00,,,,113000000.0,2000000.0,4000000.0,-233000000.0,21000000.0,-586000000.0,-91000000.0,450000000.0,-586000000.0,-91000000.0,450000000.0,-223000000.0,534000000.0,534000000.0,36000000.0,6000000.0,,-163000000.0,,-107000000.0,-50000000.0,-400000000.0,,14000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 16:30:49+00:00,,,,57000000.0,,0.0,-195000000.0,11000000.0,-221000000.0,-52000000.0,127000000.0,-221000000.0,-52000000.0,127000000.0,-146000000.0,262000000.0,262000000.0,3000000.0,0.0,2000000.0,-76000000.0,,-60000000.0,-21000000.0,-135000000.0,,6000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2019.0,Q1TTM,2018-04-01,2019-03-31,,-5000000.0,229000000.0,86000000.0,250000000.0,,-15000000.0,-252000000.0,-60000000.0,-745000000.0,-187000000.0,1037000000.0,-745000000.0,-187000000.0,1037000000.0,90000000.0,844000000.0,844000000.0,195000000.0,125000000.0,2000000.0,-320000000.0,,-250000000.0,-103000000.0,-387000000.0,,66000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2020.0,Q1TTM,2019-04-01,2020-03-31,,,322000000.0,84000000.0,217000000.0,,-10000000.0,-234000000.0,1522000000.0,153000000.0,-202000000.0,1159000000.0,153000000.0,-202000000.0,1159000000.0,1100000000.0,818000000.0,818000000.0,358000000.0,52000000.0,-4000000.0,-330000000.0,,-211000000.0,-426000000.0,-665000000.0,2000000.0,11000000.0
W W Grainger Inc,GWW,549300TWZSP6O1IH2V34,277135,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 16:30:49+00:00,,,,45000000.0,,-15000000.0,-174000000.0,1509000000.0,955000000.0,-52000000.0,244000000.0,955000000.0,-52000000.0,244000000.0,1132000000.0,185000000.0,185000000.0,188000000.0,14000000.0,-2000000.0,-78000000.0,,-50000000.0,-390000000.0,-100000000.0,,0.0
