company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otherrevenue,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Capri Holdings,CPRI,,1530721,2019.0,Q1,2018-04-01,2018-06-30,2019-08-13 16:04:25+00:00,1.25,1.25,56000000.0,1.22,4000000.0,19000000.0,186000000.0,186000000.0,186000000.0,,452000000.0,1203000000.0,,-2000000.0,,11000000.0,465000000.0,452000000.0,751000000.0,8000000.0,536000000.0,215000000.0,-10000000.0,205000000.0,1203000000.0,148800000.0,149502101.0,152399655.0
Capri Holdings,CPRI,,1530721,2019.0,Q1TTM,2017-07-02,2018-06-30,,4.33,4.33,216400000.0,4.24,37000000.0,144400000.0,652500000.0,652500000.0,652500000.0,,1934300000.0,4969600000.0,,11200000.0,,113000000.0,1854300000.0,1934300000.0,3035300000.0,28900000.0,2220700000.0,814600000.0,-17700000.0,796900000.0,4969600000.0,148800000.0,149502101.0,152399655.0
Capri Holdings,CPRI,,1530721,2020.0,FY,2019-03-31,2020-03-28,2020-07-08 16:18:59+00:00,-1.48,-1.48,249000000.0,-1.48,708000000.0,10000000.0,-225000000.0,-225000000.0,-223000000.0,-2000000.0,2280000000.0,5551000000.0,,-5000000.0,,42000000.0,2464000000.0,2280000000.0,3271000000.0,18000000.0,3463000000.0,-192000000.0,-23000000.0,-215000000.0,5551000000.0,150700000.0,150714598.0,150714598.0
Capri Holdings,CPRI,,1530721,2020.0,Q3YTD,2019-03-31,2019-12-28,,2.17,2.17,188000000.0,2.15,220000000.0,-2000000.0,327000000.0,327000000.0,328000000.0,-1000000.0,1719000000.0,4359000000.0,,,-6000000.0,37000000.0,1851000000.0,1719000000.0,2640000000.0,19000000.0,2296000000.0,344000000.0,-19000000.0,325000000.0,4353000000.0,151100000.0,150826196.0,152154372.0
Capri Holdings,CPRI,,1530721,2020.0,Q3TTM,2018-12-30,2019-12-28,,2.28,2.28,253000000.0,2.27,224000000.0,1000000.0,346000000.0,346000000.0,347000000.0,-1000000.0,2270000000.0,5703000000.0,,-1000000.0,-7000000.0,112000000.0,2460000000.0,2270000000.0,3433000000.0,36000000.0,3049000000.0,384000000.0,-37000000.0,347000000.0,5696000000.0,151100000.0,150826196.0,152154372.0
Capri Holdings,CPRI,,1530721,2020.0,Q3,2019-09-29,2019-12-28,2020-02-05 16:07:34+00:00,1.39,1.39,63000000.0,1.38,19000000.0,-4000000.0,209000000.0,209000000.0,210000000.0,-1000000.0,639000000.0,1571000000.0,,3000000.0,-4000000.0,15000000.0,630000000.0,639000000.0,932000000.0,3000000.0,727000000.0,205000000.0,,205000000.0,1567000000.0,151100000.0,150826196.0,152154372.0
Capri Holdings,CPRI,,1530721,2020.0,Q2YTD,2019-03-31,2019-09-28,,0.78,0.78,125000000.0,0.77,201000000.0,2000000.0,118000000.0,118000000.0,118000000.0,,1080000000.0,2788000000.0,,-3000000.0,-2000000.0,22000000.0,1221000000.0,1080000000.0,1708000000.0,16000000.0,1569000000.0,139000000.0,-19000000.0,120000000.0,2786000000.0,152100000.0,151602502.0,152576283.0
Capri Holdings,CPRI,,1530721,2020.0,Q2TTM,2018-09-30,2019-09-28,,2.23,2.23,241000000.0,2.22,211000000.0,47000000.0,337000000.0,337000000.0,337000000.0,,2196000000.0,5570000000.0,,-45000000.0,-2000000.0,116000000.0,2337000000.0,2196000000.0,3374000000.0,40000000.0,2905000000.0,469000000.0,-85000000.0,384000000.0,5568000000.0,152100000.0,151602502.0,152576283.0
Capri Holdings,CPRI,,1530721,2020.0,Q2,2019-06-30,2019-09-28,2019-11-07 16:56:47+00:00,0.48,0.48,65000000.0,0.47,104000000.0,-4000000.0,73000000.0,73000000.0,73000000.0,0.0,568000000.0,1442000000.0,,-3000000.0,,7000000.0,623000000.0,568000000.0,874000000.0,3000000.0,799000000.0,75000000.0,-6000000.0,69000000.0,1442000000.0,152100000.0,151602502.0,152576283.0
Capri Holdings,CPRI,,1530721,2020.0,Q1TTM,2018-07-01,2019-06-29,,2.67,2.67,229000000.0,2.66,114000000.0,66000000.0,401000000.0,401000000.0,402000000.0,-1000000.0,2118000000.0,5381000000.0,,-74000000.0,-2000000.0,128000000.0,2208000000.0,2118000000.0,3263000000.0,43000000.0,2679000000.0,584000000.0,-117000000.0,467000000.0,5379000000.0,150000000.0,151049572.0,152334153.0
Capri Holdings,CPRI,,1530721,2020.0,Q1,2019-03-31,2019-06-29,2019-08-13 16:04:25+00:00,0.3,0.3,60000000.0,0.3,97000000.0,6000000.0,45000000.0,45000000.0,45000000.0,,512000000.0,1346000000.0,,0.0,-2000000.0,15000000.0,598000000.0,512000000.0,834000000.0,13000000.0,770000000.0,64000000.0,-13000000.0,51000000.0,1344000000.0,150000000.0,151049572.0,152334153.0
