company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.77,1.35,,1.33,532000000.0,1010000000.0,1031000000.0,-21000000.0,1010000000.0,,53672000000.0,65414000000.0,,,-4000000.0,,23000000.0,6577000000.0,3379000000.0,53672000000.0,11742000000.0,456000000.0,260000000.0,9979000000.0,1763000000.0,-200000000.0,1563000000.0,65414000000.0,735500000.0,735500000.0,742900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2010.0,Q1,2010-01-01,2010-03-31,2010-04-21 12:36:16+00:00,0.71,0.71,0.42,0.7,531000000.0,519000000.0,519000000.0,,519000000.0,,12144000000.0,15216000000.0,,,-2000000.0,,4000000.0,1000000000.0,953000000.0,12144000000.0,3072000000.0,122000000.0,59000000.0,1957000000.0,1115000000.0,-65000000.0,1050000000.0,15216000000.0,731000000.0,731000000.0,740100000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.7,1.7,,1.68,610000000.0,1221000000.0,1239000000.0,-18000000.0,1221000000.0,,54939000000.0,66995000000.0,,,8000000.0,,25000000.0,6536000000.0,3526000000.0,54939000000.0,12056000000.0,404000000.0,276000000.0,10087000000.0,1969000000.0,-120000000.0,1849000000.0,66995000000.0,731000000.0,731000000.0,740100000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q4,2011-10-01,2011-12-31,,1.86,1.86,-1.26,1.85,56000000.0,1393000000.0,1387000000.0,8000000.0,1393000000.0,,-11275000000.0,-14715000000.0,,,6684000000.0,,-4000000.0,913000000.0,865000000.0,-11275000000.0,-3440000000.0,103000000.0,76000000.0,1774000000.0,-5214000000.0,6657000000.0,1443000000.0,-14715000000.0,745500000.0,745500000.0,752400000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 12:00:10+00:00,5.39,5.39,,5.34,1382000000.0,4018000000.0,4011000000.0,7000000.0,4018000000.0,,55888000000.0,68735000000.0,,,47000000.0,,-24000000.0,3918000000.0,3408000000.0,55888000000.0,12847000000.0,477000000.0,278000000.0,7302000000.0,5545000000.0,-152000000.0,5393000000.0,68735000000.0,745500000.0,745500000.0,752400000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q3,2011-07-01,2011-09-30,2011-10-26 12:31:11+00:00,1.47,1.47,0.42,1.46,548000000.0,1098000000.0,1094000000.0,,1098000000.0,,28714000000.0,35454000000.0,,,-3321000000.0,,,901000000.0,807000000.0,28714000000.0,6740000000.0,121000000.0,52000000.0,1708000000.0,5032000000.0,-3390000000.0,1642000000.0,35454000000.0,746900000.0,746900000.0,753900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q3YTD,2011-01-01,2011-09-30,,3.53,3.53,1.26,3.49,1326000000.0,2625000000.0,2624000000.0,-1000000.0,2625000000.0,,67163000000.0,83450000000.0,,,-6637000000.0,,-20000000.0,3005000000.0,2543000000.0,67163000000.0,16287000000.0,374000000.0,202000000.0,5528000000.0,10759000000.0,-6809000000.0,3950000000.0,83450000000.0,746900000.0,746900000.0,753900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q3TTM,2010-10-01,2011-09-30,,5.11,5.11,,5.06,1163000000.0,3789000000.0,3790000000.0,-3000000.0,3789000000.0,,80576000000.0,100000000000.0,,,-6605000000.0,,-17000000.0,4139000000.0,3520000000.0,80576000000.0,19424000000.0,506000000.0,282000000.0,7642000000.0,11782000000.0,-6829000000.0,4953000000.0,100000000000.0,746900000.0,746900000.0,753900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q2,2011-04-01,2011-06-30,2011-07-27 12:37:42+00:00,1.27,1.27,0.42,1.25,483000000.0,941000000.0,942000000.0,-1000000.0,941000000.0,,26400000000.0,33086000000.0,,,-3329000000.0,,-20000000.0,1047000000.0,870000000.0,26400000000.0,6686000000.0,123000000.0,88000000.0,1897000000.0,4789000000.0,-3364000000.0,1425000000.0,33086000000.0,740900000.0,740900000.0,752600000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q2YTD,2011-01-01,2011-06-30,,2.06,2.06,0.84,2.03,778000000.0,1527000000.0,1530000000.0,-1000000.0,1527000000.0,,38449000000.0,47996000000.0,,,-3316000000.0,,-20000000.0,2104000000.0,1736000000.0,38449000000.0,9547000000.0,253000000.0,150000000.0,3820000000.0,5727000000.0,-3419000000.0,2308000000.0,47996000000.0,740900000.0,740900000.0,752600000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.77,4.77,,4.72,1022000000.0,3528000000.0,3533000000.0,-3000000.0,3528000000.0,,65608000000.0,81513000000.0,,,-3297000000.0,,-31000000.0,4224000000.0,3649000000.0,65608000000.0,15905000000.0,515000000.0,304000000.0,7842000000.0,8063000000.0,-3508000000.0,4555000000.0,81513000000.0,740900000.0,740900000.0,752600000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q1,2011-01-01,2011-03-31,2011-04-27 12:19:19+00:00,0.79,0.79,0.42,0.78,295000000.0,586000000.0,588000000.0,,586000000.0,,12049000000.0,14910000000.0,,,13000000.0,,,1057000000.0,866000000.0,12049000000.0,2861000000.0,130000000.0,62000000.0,1923000000.0,938000000.0,-55000000.0,883000000.0,14910000000.0,741800000.0,741800000.0,749000000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2011.0,Q1TTM,2010-04-01,2011-03-31,,4.57,4.57,,4.53,960000000.0,3374000000.0,3380000000.0,-4000000.0,3374000000.0,,51748000000.0,64000000000.0,,,67000000.0,,-10000000.0,4178000000.0,3557000000.0,51748000000.0,12252000000.0,524000000.0,270000000.0,7725000000.0,4527000000.0,-187000000.0,4340000000.0,64000000000.0,741800000.0,741800000.0,749000000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q4,2012-10-01,2012-12-31,,1.28,1.28,-1.32,1.27,557000000.0,978000000.0,978000000.0,,978000000.0,,-30541000000.0,-37094000000.0,,,9816000000.0,,-7000000.0,753000000.0,943000000.0,-30541000000.0,-6553000000.0,96000000.0,57000000.0,1689000000.0,-8242000000.0,9777000000.0,1535000000.0,-37094000000.0,757300000.0,757300000.0,763200000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,FY,2012-01-01,2012-12-31,2015-02-12 15:32:40+00:00,5.15,5.15,,5.11,2007000000.0,3900000000.0,3903000000.0,-3000000.0,3900000000.0,,68665000000.0,81698000000.0,,,62000000.0,,-4000000.0,3298000000.0,3717000000.0,68665000000.0,13033000000.0,442000000.0,268000000.0,7011000000.0,6022000000.0,-112000000.0,5910000000.0,81698000000.0,757300000.0,757300000.0,763200000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q3,2012-07-01,2012-09-30,2012-10-24 14:18:20+00:00,1.36,1.36,0.44,1.35,432000000.0,1032000000.0,1034000000.0,-2000000.0,1032000000.0,,33588000000.0,40016000000.0,,,-3197000000.0,,1000000.0,853000000.0,916000000.0,33588000000.0,6428000000.0,115000000.0,120000000.0,1770000000.0,4658000000.0,-3192000000.0,1466000000.0,40016000000.0,758800000.0,758800000.0,765200000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q3YTD,2012-01-01,2012-09-30,,3.87,3.87,1.32,3.84,1450000000.0,2922000000.0,2925000000.0,-3000000.0,2922000000.0,,99206000000.0,118792000000.0,,,-9754000000.0,,3000000.0,2545000000.0,2774000000.0,99206000000.0,19586000000.0,346000000.0,211000000.0,5322000000.0,14264000000.0,-9889000000.0,4375000000.0,118792000000.0,758800000.0,758800000.0,765200000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q3TTM,2011-10-01,2012-09-30,,5.73,5.73,0.06,5.69,1506000000.0,4315000000.0,4312000000.0,5000000.0,4315000000.0,,87931000000.0,104077000000.0,,,-3070000000.0,,-1000000.0,3458000000.0,3639000000.0,87931000000.0,16146000000.0,449000000.0,287000000.0,7096000000.0,9050000000.0,-3232000000.0,5818000000.0,104077000000.0,758800000.0,758800000.0,765200000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q2,2012-04-01,2012-06-30,2012-07-25 13:22:22+00:00,1.28,1.28,0.44,1.27,479000000.0,967000000.0,967000000.0,0.0,967000000.0,,33480000000.0,40010000000.0,,,-3255000000.0,,2000000.0,857000000.0,903000000.0,33480000000.0,6530000000.0,112000000.0,45000000.0,1762000000.0,4768000000.0,-3322000000.0,1446000000.0,40010000000.0,755500000.0,755500000.0,762000000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.51,2.51,0.88,2.49,1018000000.0,1890000000.0,1891000000.0,-1000000.0,1890000000.0,,65618000000.0,78776000000.0,,,-6557000000.0,,2000000.0,1692000000.0,1858000000.0,65618000000.0,13158000000.0,231000000.0,91000000.0,3552000000.0,9606000000.0,-6697000000.0,2909000000.0,78776000000.0,755500000.0,755500000.0,762000000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q2TTM,2011-07-01,2012-06-30,,5.84,5.84,0.04,5.8,1622000000.0,4381000000.0,4372000000.0,7000000.0,4381000000.0,,83057000000.0,99515000000.0,,,-3194000000.0,,-2000000.0,3506000000.0,3530000000.0,83057000000.0,16458000000.0,455000000.0,219000000.0,7034000000.0,9424000000.0,-3430000000.0,5994000000.0,99515000000.0,755500000.0,755500000.0,762000000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q1,2012-01-01,2012-03-31,2012-04-25 13:46:19+00:00,1.23,1.23,0.44,1.22,539000000.0,923000000.0,924000000.0,-1000000.0,923000000.0,,32138000000.0,38766000000.0,,,-3302000000.0,,,835000000.0,955000000.0,32138000000.0,6628000000.0,119000000.0,46000000.0,1790000000.0,4838000000.0,-3375000000.0,1463000000.0,38766000000.0,750400000.0,750400000.0,759600000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2012.0,Q1TTM,2011-04-01,2012-03-31,,5.83,5.83,0.02,5.78,1626000000.0,4355000000.0,4347000000.0,6000000.0,4355000000.0,,75977000000.0,92591000000.0,,,-3268000000.0,,-24000000.0,3696000000.0,3497000000.0,75977000000.0,16614000000.0,466000000.0,262000000.0,7169000000.0,9445000000.0,-3472000000.0,5973000000.0,92591000000.0,750400000.0,750400000.0,759600000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q4,2013-10-01,2013-12-31,,1.62,1.62,-1.46,1.6,201000000.0,1233000000.0,1233000000.0,,1233000000.0,,-32492000000.0,-39053000000.0,,,9973000000.0,,1000000.0,848000000.0,1100000000.0,-32492000000.0,-6561000000.0,96000000.0,67000000.0,1949000000.0,-8510000000.0,9944000000.0,1434000000.0,-39053000000.0,760400000.0,760400000.0,769300000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,FY,2013-01-01,2013-12-31,2015-02-12 15:32:40+00:00,6.03,6.03,,5.96,1646000000.0,4585000000.0,4586000000.0,-1000000.0,4585000000.0,,73268000000.0,86623000000.0,,,56000000.0,,-20000000.0,3071000000.0,3956000000.0,73268000000.0,13355000000.0,386000000.0,214000000.0,7007000000.0,6348000000.0,-116000000.0,6232000000.0,86623000000.0,760400000.0,760400000.0,769300000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q3,2013-07-01,2013-09-30,2013-10-23 14:07:39+00:00,1.53,1.53,0.485,1.51,567000000.0,1158000000.0,1160000000.0,-2000000.0,1158000000.0,,37348000000.0,44260000000.0,,,-3437000000.0,,1000000.0,755000000.0,956000000.0,37348000000.0,6912000000.0,95000000.0,59000000.0,1712000000.0,5200000000.0,-3473000000.0,1727000000.0,44260000000.0,756900000.0,756900000.0,769100000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q3YTD,2013-01-01,2013-09-30,,4.41,4.41,1.46,4.36,1445000000.0,3352000000.0,3353000000.0,-1000000.0,3352000000.0,,105760000000.0,125676000000.0,,,-9917000000.0,,-21000000.0,2223000000.0,2856000000.0,105760000000.0,19916000000.0,290000000.0,147000000.0,5058000000.0,14858000000.0,-10060000000.0,4798000000.0,125676000000.0,756900000.0,756900000.0,769100000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q3TTM,2012-10-01,2013-09-30,,5.69,5.69,0.14,5.63,2002000000.0,4330000000.0,4331000000.0,-1000000.0,4330000000.0,,75219000000.0,88582000000.0,,,-101000000.0,,-28000000.0,2976000000.0,3799000000.0,75219000000.0,13363000000.0,386000000.0,204000000.0,6747000000.0,6616000000.0,-283000000.0,6333000000.0,88582000000.0,756900000.0,756900000.0,769100000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q2,2013-04-01,2013-06-30,2013-07-24 13:01:21+00:00,1.43,1.43,0.485,1.41,546000000.0,1088000000.0,1087000000.0,1000000.0,1088000000.0,,36900000000.0,43630000000.0,,,-3352000000.0,,0.0,763000000.0,929000000.0,36900000000.0,6730000000.0,96000000.0,43000000.0,1692000000.0,5038000000.0,-3405000000.0,1633000000.0,43630000000.0,760800000.0,760800000.0,771800000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.88,2.88,0.98,2.85,878000000.0,2194000000.0,2193000000.0,1000000.0,2194000000.0,,68412000000.0,81416000000.0,,,-6480000000.0,,-22000000.0,1468000000.0,1900000000.0,68412000000.0,13004000000.0,195000000.0,88000000.0,3346000000.0,9658000000.0,-6587000000.0,3071000000.0,81416000000.0,760800000.0,760800000.0,771800000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q2TTM,2012-07-01,2013-06-30,,5.52,5.52,0.09,5.47,1867000000.0,4204000000.0,4205000000.0,-1000000.0,4204000000.0,,71459000000.0,84338000000.0,,,139000000.0,,-28000000.0,3074000000.0,3759000000.0,71459000000.0,12879000000.0,406000000.0,265000000.0,6805000000.0,6074000000.0,-2000000.0,6072000000.0,84338000000.0,760800000.0,760800000.0,771800000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q1,2013-01-01,2013-03-31,2013-04-24 15:24:57+00:00,1.45,1.45,0.49,1.44,332000000.0,1106000000.0,1106000000.0,0.0,1106000000.0,,31512000000.0,37786000000.0,,,-3128000000.0,,-22000000.0,705000000.0,971000000.0,31512000000.0,6274000000.0,99000000.0,45000000.0,1654000000.0,4620000000.0,-3182000000.0,1438000000.0,37786000000.0,762800000.0,762800000.0,768700000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2013.0,Q1TTM,2012-04-01,2013-03-31,,5.37,5.37,0.05,5.33,1800000000.0,4083000000.0,4085000000.0,-2000000.0,4083000000.0,,68039000000.0,80718000000.0,,,236000000.0,,-26000000.0,3168000000.0,3733000000.0,68039000000.0,12679000000.0,422000000.0,267000000.0,6875000000.0,5804000000.0,81000000.0,5885000000.0,80718000000.0,762800000.0,762800000.0,768700000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2014.0,FY,2014-01-01,2014-12-31,2017-02-08 15:37:44+00:00,7.47,7.47,,7.38,1691000000.0,5446000000.0,5446000000.0,,5446000000.0,,76752000000.0,90762000000.0,,,-3000000.0,,10000000.0,3047000000.0,3767000000.0,76752000000.0,14010000000.0,333000000.0,287000000.0,6824000000.0,7186000000.0,-49000000.0,7137000000.0,90762000000.0,729000000.0,729000000.0,737900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2014.0,Q4,2014-10-01,2014-12-31,,2.03,2.03,-2.19,2.0,464000000.0,1466000000.0,1466000000.0,,1466000000.0,,20711000000.0,24468000000.0,,,-14000000.0,,12000000.0,755000000.0,1040000000.0,20711000000.0,3757000000.0,81000000.0,75000000.0,1807000000.0,1950000000.0,-20000000.0,1930000000.0,24468000000.0,729000000.0,729000000.0,737900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2014.0,Q3,2014-07-01,2014-09-30,2015-10-21 12:26:40+00:00,1.88,1.88,0.73,1.86,669000000.0,1362000000.0,1362000000.0,,1362000000.0,,20075000000.0,23784000000.0,,,-9000000.0,,0.0,750000000.0,932000000.0,20075000000.0,3709000000.0,79000000.0,92000000.0,1682000000.0,2027000000.0,4000000.0,2031000000.0,23784000000.0,724500000.0,724500000.0,731900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2014.0,Q3YTD,2014-01-01,2014-09-30,,5.44,5.44,2.19,5.38,1227000000.0,3980000000.0,3980000000.0,,3980000000.0,,56041000000.0,66294000000.0,,,11000000.0,,-2000000.0,2292000000.0,2727000000.0,56041000000.0,10253000000.0,252000000.0,212000000.0,5017000000.0,5236000000.0,-29000000.0,5207000000.0,66294000000.0,724500000.0,724500000.0,731900000.0
Boeing Co,BA,RVHJWBXLJ1RFUBSY1F30,12927,2014.0,Q3TTM,2013-10-01,2014-09-30,,7.06,7.06,0.73,6.98,1428000000.0,5213000000.0,5213000000.0,,5213000000.0,,23549000000.0,27241000000.0,,,9984000000.0,,-1000000.0,3140000000.0,3827000000.0,23549000000.0,3692000000.0,348000000.0,279000000.0,6966000000.0,-3274000000.0,9915000000.0,6641000000.0,27241000000.0,724500000.0,724500000.0,731900000.0
