company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:24:42+00:00,-0.36,-0.36,-0.36,80000000.0,1000000.0,-46000000.0,-46000000.0,-46000000.0,276000000.0,545000000.0,,-1000000.0,57000000.0,174000000.0,276000000.0,269000000.0,3000000.0,1000000.0,311000000.0,-42000000.0,-3000000.0,-45000000.0,545000000.0,127800000.0,129400000.0,129400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2.04,-2.04,-2.04,558000000.0,63000000.0,-282000000.0,-282000000.0,-282000000.0,1225000000.0,2493000000.0,,58000000.0,222000000.0,755000000.0,1225000000.0,1268000000.0,11000000.0,1000000.0,1535000000.0,-267000000.0,48000000.0,-219000000.0,2493000000.0,127800000.0,129400000.0,129400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 17:03:39+00:00,0.11,0.11,0.1,,-7000000.0,13000000.0,13000000.0,13000000.0,276000000.0,526000000.0,,-2000000.0,80000000.0,161000000.0,276000000.0,250000000.0,4000000.0,3000000.0,241000000.0,9000000.0,-3000000.0,6000000.0,526000000.0,118200000.0,123700000.0,125800000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.06,0.06,0.05,,-6000000.0,7000000.0,7000000.0,7000000.0,813000000.0,1530000000.0,,-4000000.0,228000000.0,481000000.0,813000000.0,717000000.0,11000000.0,8000000.0,709000000.0,8000000.0,-7000000.0,1000000.0,1530000000.0,118200000.0,123700000.0,125800000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 16:31:38+00:00,-0.03,-0.03,-0.03,,1000000.0,-4000000.0,-4000000.0,-4000000.0,271000000.0,513000000.0,,-1000000.0,78000000.0,165000000.0,271000000.0,242000000.0,4000000.0,3000000.0,243000000.0,-1000000.0,-2000000.0,-3000000.0,513000000.0,133300000.0,127900000.0,127900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.05,-0.05,-0.05,,1000000.0,-6000000.0,-6000000.0,-6000000.0,537000000.0,1004000000.0,,-2000000.0,148000000.0,320000000.0,537000000.0,467000000.0,7000000.0,5000000.0,468000000.0,-1000000.0,-4000000.0,-5000000.0,1004000000.0,133300000.0,127900000.0,127900000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 14:27:06+00:00,-0.02,-0.02,-0.02,,0.0,-2000000.0,-2000000.0,-2000000.0,266000000.0,491000000.0,,-1000000.0,70000000.0,155000000.0,266000000.0,225000000.0,3000000.0,2000000.0,225000000.0,0.0,-2000000.0,-2000000.0,491000000.0,100000000.0,130400000.0,130400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:05:26+00:00,0.25,0.25,0.25,,-3000000.0,30000000.0,22000000.0,30000000.0,1138000000.0,2164000000.0,8000000.0,-16000000.0,317000000.0,666000000.0,1138000000.0,1026000000.0,22000000.0,14000000.0,983000000.0,43000000.0,-24000000.0,19000000.0,2164000000.0,120000000.0,119200000.0,121200000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q4,2018-10-01,2018-12-31,,0.13,0.13,0.13,,4000000.0,15000000.0,7000000.0,15000000.0,299000000.0,588000000.0,8000000.0,-9000000.0,81000000.0,185000000.0,299000000.0,289000000.0,6000000.0,3000000.0,266000000.0,23000000.0,-12000000.0,11000000.0,588000000.0,120000000.0,119200000.0,121200000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q3,2018-07-01,2018-09-30,2019-11-12 16:40:53+00:00,0.15,0.15,0.15,,-8000000.0,18000000.0,18000000.0,18000000.0,262000000.0,526000000.0,,-2000000.0,84000000.0,166000000.0,262000000.0,264000000.0,6000000.0,4000000.0,250000000.0,14000000.0,-4000000.0,10000000.0,526000000.0,120000000.0,118700000.0,120700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.12,0.12,0.12,,-7000000.0,15000000.0,15000000.0,15000000.0,839000000.0,1576000000.0,,-7000000.0,236000000.0,481000000.0,839000000.0,737000000.0,16000000.0,11000000.0,717000000.0,20000000.0,-12000000.0,8000000.0,1576000000.0,120000000.0,118700000.0,120700000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 19:16:56+00:00,0.03,0.03,0.03,,2000000.0,4000000.0,4000000.0,4000000.0,294000000.0,544000000.0,,-3000000.0,77000000.0,163000000.0,294000000.0,250000000.0,5000000.0,4000000.0,240000000.0,10000000.0,-4000000.0,6000000.0,544000000.0,133300000.0,119500000.0,121500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q2YTD,2018-01-01,2018-06-30,,-0.03,-0.03,-0.03,,1000000.0,-3000000.0,-3000000.0,-3000000.0,577000000.0,1050000000.0,,-5000000.0,152000000.0,315000000.0,577000000.0,473000000.0,10000000.0,7000000.0,467000000.0,6000000.0,-8000000.0,-2000000.0,1050000000.0,133300000.0,119500000.0,121500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 17:16:39+00:00,-0.06,-0.06,-0.06,,-1000000.0,-7000000.0,-7000000.0,-7000000.0,283000000.0,506000000.0,,-2000000.0,75000000.0,152000000.0,283000000.0,223000000.0,5000000.0,3000000.0,227000000.0,-4000000.0,-4000000.0,-8000000.0,506000000.0,116700000.0,121400000.0,121400000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q4,2019-10-01,2019-12-31,,-0.17,-0.17,-0.17,,-7000000.0,-19000000.0,-19000000.0,-19000000.0,246000000.0,494000000.0,,-16000000.0,82000000.0,171000000.0,246000000.0,248000000.0,1000000.0,-4000000.0,253000000.0,-5000000.0,-21000000.0,-26000000.0,494000000.0,111100000.0,114200000.0,114200000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:05:26+00:00,-0.18,-0.18,-0.18,,-7000000.0,-20000000.0,-20000000.0,-20000000.0,944000000.0,1899000000.0,,-23000000.0,327000000.0,618000000.0,944000000.0,955000000.0,26000000.0,12000000.0,945000000.0,10000000.0,-37000000.0,-27000000.0,1899000000.0,111100000.0,114200000.0,114200000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q3YTD,2019-01-01,2019-09-30,,-0.01,-0.01,-0.01,,,-1000000.0,-1000000.0,-1000000.0,698000000.0,1405000000.0,,-7000000.0,245000000.0,447000000.0,698000000.0,707000000.0,25000000.0,16000000.0,692000000.0,15000000.0,-16000000.0,-1000000.0,1405000000.0,111100000.0,113200000.0,114200000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q3TTM,2018-10-01,2019-09-30,,0.12,0.12,0.12,,4000000.0,14000000.0,6000000.0,14000000.0,997000000.0,1993000000.0,8000000.0,-16000000.0,326000000.0,632000000.0,997000000.0,996000000.0,31000000.0,19000000.0,958000000.0,38000000.0,-28000000.0,10000000.0,1993000000.0,111100000.0,113200000.0,114200000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q3,2019-07-01,2019-09-30,2019-11-12 16:40:53+00:00,0.09,0.09,0.09,,-6000000.0,10000000.0,10000000.0,10000000.0,212000000.0,459000000.0,,-2000000.0,86000000.0,151000000.0,212000000.0,247000000.0,8000000.0,4000000.0,237000000.0,10000000.0,-6000000.0,4000000.0,459000000.0,111100000.0,113200000.0,114200000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q2YTD,2019-01-01,2019-06-30,,-0.1,-0.1,-0.1,,6000000.0,-11000000.0,-11000000.0,-11000000.0,486000000.0,946000000.0,,-5000000.0,159000000.0,296000000.0,486000000.0,460000000.0,17000000.0,12000000.0,455000000.0,5000000.0,-10000000.0,-5000000.0,946000000.0,100000000.0,115500000.0,115500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.18,0.18,0.18,,2000000.0,22000000.0,14000000.0,22000000.0,1047000000.0,2060000000.0,8000000.0,-16000000.0,324000000.0,647000000.0,1047000000.0,1013000000.0,29000000.0,19000000.0,971000000.0,42000000.0,-26000000.0,16000000.0,2060000000.0,100000000.0,115500000.0,115500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 19:16:56+00:00,-0.01,-0.01,-0.01,,6000000.0,-1000000.0,-1000000.0,-1000000.0,242000000.0,478000000.0,,-3000000.0,81000000.0,145000000.0,242000000.0,236000000.0,8000000.0,6000000.0,226000000.0,10000000.0,-5000000.0,5000000.0,478000000.0,100000000.0,115500000.0,115500000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 13:50:34+00:00,-0.09,-0.09,-0.09,,0.0,-10000000.0,-10000000.0,-10000000.0,244000000.0,468000000.0,,-2000000.0,78000000.0,151000000.0,244000000.0,224000000.0,9000000.0,6000000.0,229000000.0,-5000000.0,-5000000.0,-10000000.0,468000000.0,111100000.0,117100000.0,117100000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.22,0.22,0.22,,-2000000.0,27000000.0,19000000.0,27000000.0,1099000000.0,2126000000.0,8000000.0,-16000000.0,320000000.0,665000000.0,1099000000.0,1027000000.0,26000000.0,17000000.0,985000000.0,42000000.0,-25000000.0,17000000.0,2126000000.0,111100000.0,117100000.0,117100000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.43,1.43,1.42,,-189000000.0,158000000.0,158000000.0,158000000.0,909000000.0,1865000000.0,,-24000000.0,322000000.0,625000000.0,909000000.0,956000000.0,24000000.0,8000000.0,947000000.0,9000000.0,-40000000.0,-31000000.0,1865000000.0,110500000.0,110300000.0,111300000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 13:50:34+00:00,1.52,1.52,1.51,,-182000000.0,168000000.0,168000000.0,168000000.0,209000000.0,434000000.0,,-3000000.0,73000000.0,158000000.0,209000000.0,225000000.0,7000000.0,2000000.0,231000000.0,-6000000.0,-8000000.0,-14000000.0,434000000.0,110500000.0,110300000.0,111300000.0
