company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,othernetchangesincash,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-06 13:29:27+00:00,-16000000.0,,,97000000.0,92000000.0,3000000.0,101000000.0,28000000.0,-243000000.0,-5000000.0,394000000.0,-243000000.0,-5000000.0,394000000.0,149000000.0,67000000.0,67000000.0,129000000.0,,,,-86000000.0,-202000000.0,-69000000.0,,5000000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q3TTM,2015-10-01,2016-09-30,,-24000000.0,98000000.0,8000000.0,138000000.0,92000000.0,-1000000.0,-2000000.0,98000000.0,-287000000.0,-23000000.0,425000000.0,-287000000.0,-23000000.0,425000000.0,114000000.0,18000000.0,18000000.0,271000000.0,2000000.0,,,-112000000.0,-202000000.0,-185000000.0,16000000.0,5000000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q3,2016-07-01,2016-09-30,,-12000000.0,,,32000000.0,92000000.0,3000000.0,-52000000.0,9000000.0,-16000000.0,47000000.0,45000000.0,-16000000.0,47000000.0,45000000.0,79000000.0,49000000.0,49000000.0,16000000.0,,,,-33000000.0,-7000000.0,-18000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 15:01:53+00:00,-4000000.0,,,65000000.0,,0.0,153000000.0,19000000.0,-227000000.0,-52000000.0,349000000.0,-227000000.0,-52000000.0,349000000.0,70000000.0,18000000.0,18000000.0,113000000.0,,,,-53000000.0,-195000000.0,-51000000.0,,5000000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q2TTM,2015-07-01,2016-06-30,,-21000000.0,98000000.0,8000000.0,151000000.0,-14000000.0,-11000000.0,17000000.0,203000000.0,-390000000.0,-59000000.0,448000000.0,-390000000.0,-59000000.0,448000000.0,-12000000.0,47000000.0,47000000.0,233000000.0,2000000.0,,,-114000000.0,-195000000.0,-400000000.0,85000000.0,5000000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q2,2016-04-01,2016-06-30,,-1000000.0,,,31000000.0,,-2000000.0,-8000000.0,10000000.0,-82000000.0,-23000000.0,99000000.0,-82000000.0,-23000000.0,99000000.0,-8000000.0,64000000.0,64000000.0,12000000.0,,,,-27000000.0,-88000000.0,-4000000.0,,5000000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:24:42+00:00,-3000000.0,,,34000000.0,,2000000.0,161000000.0,9000000.0,-145000000.0,-29000000.0,250000000.0,-145000000.0,-29000000.0,250000000.0,78000000.0,-46000000.0,-46000000.0,101000000.0,,,,-26000000.0,-107000000.0,-47000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2016.0,Q1TTM,2015-04-01,2016-03-31,,-20000000.0,98000000.0,8000000.0,162000000.0,,-5000000.0,-10000000.0,201000000.0,-339000000.0,-49000000.0,429000000.0,-339000000.0,-49000000.0,429000000.0,36000000.0,-282000000.0,-282000000.0,559000000.0,2000000.0,,,-114000000.0,-107000000.0,-435000000.0,85000000.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:05:26+00:00,-21000000.0,25000000.0,14000000.0,138000000.0,,,185000000.0,452000000.0,-109000000.0,-108000000.0,324000000.0,-109000000.0,-108000000.0,324000000.0,115000000.0,-67000000.0,-67000000.0,68000000.0,0.0,8000000.0,,-87000000.0,-210000000.0,-351000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q4,2017-10-01,2017-12-31,,-3000000.0,25000000.0,14000000.0,35000000.0,,,45000000.0,252000000.0,65000000.0,-24000000.0,23000000.0,65000000.0,-24000000.0,23000000.0,72000000.0,-74000000.0,-74000000.0,17000000.0,,8000000.0,,-21000000.0,-187000000.0,,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 17:03:39+00:00,-18000000.0,,,103000000.0,,,140000000.0,200000000.0,-174000000.0,-84000000.0,301000000.0,-174000000.0,-84000000.0,301000000.0,43000000.0,7000000.0,7000000.0,51000000.0,,,,-66000000.0,-23000000.0,-351000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q3TTM,2016-10-01,2017-09-30,,-18000000.0,105000000.0,12000000.0,134000000.0,,-17000000.0,92000000.0,202000000.0,-193000000.0,-114000000.0,353000000.0,-193000000.0,-114000000.0,353000000.0,29000000.0,65000000.0,65000000.0,62000000.0,,,,-98000000.0,-31000000.0,-364000000.0,2000000.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q3,2017-07-01,2017-09-30,,,,,33000000.0,,-8000000.0,-70000000.0,188000000.0,-20000000.0,-32000000.0,-8000000.0,-20000000.0,-32000000.0,-8000000.0,-68000000.0,13000000.0,13000000.0,16000000.0,,,,-32000000.0,-8000000.0,-200000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-06 16:31:38+00:00,-18000000.0,,,70000000.0,,8000000.0,210000000.0,12000000.0,-154000000.0,-52000000.0,309000000.0,-154000000.0,-52000000.0,309000000.0,111000000.0,-6000000.0,-6000000.0,35000000.0,,,,-34000000.0,-15000000.0,-151000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q2TTM,2016-07-01,2017-06-30,,-30000000.0,105000000.0,12000000.0,133000000.0,92000000.0,-6000000.0,110000000.0,23000000.0,-189000000.0,-35000000.0,406000000.0,-189000000.0,-35000000.0,406000000.0,176000000.0,101000000.0,101000000.0,62000000.0,,,,-99000000.0,-30000000.0,-182000000.0,2000000.0,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q2,2017-04-01,2017-06-30,,-18000000.0,,,34000000.0,,4000000.0,12000000.0,5000000.0,-110000000.0,-34000000.0,61000000.0,-110000000.0,-34000000.0,61000000.0,-79000000.0,-4000000.0,-4000000.0,19000000.0,,,,-16000000.0,-7000000.0,-108000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q1,2017-01-01,2017-03-31,2018-05-08 14:27:06+00:00,,,,36000000.0,,4000000.0,198000000.0,7000000.0,-44000000.0,-18000000.0,248000000.0,-44000000.0,-18000000.0,248000000.0,190000000.0,-2000000.0,-2000000.0,16000000.0,,,,-18000000.0,-8000000.0,-43000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2017.0,Q1TTM,2016-04-01,2017-03-31,,-13000000.0,105000000.0,12000000.0,130000000.0,92000000.0,-12000000.0,90000000.0,28000000.0,-161000000.0,-24000000.0,444000000.0,-161000000.0,-24000000.0,444000000.0,247000000.0,169000000.0,169000000.0,55000000.0,,,,-110000000.0,-111000000.0,-78000000.0,2000000.0,5000000.0
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:05:26+00:00,-3000000.0,33000000.0,23000000.0,130000000.0,,,139000000.0,31000000.0,-554000000.0,-163000000.0,364000000.0,-554000000.0,-163000000.0,364000000.0,-373000000.0,30000000.0,30000000.0,65000000.0,-5000000.0,-20000000.0,,-160000000.0,-280000000.0,-300000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q4,2018-10-01,2018-12-31,,-3000000.0,33000000.0,23000000.0,35000000.0,,,42000000.0,8000000.0,-90000000.0,-66000000.0,107000000.0,-90000000.0,-66000000.0,107000000.0,-69000000.0,15000000.0,15000000.0,15000000.0,-5000000.0,-20000000.0,,-63000000.0,1000000.0,-94000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 16:40:53+00:00,,,,95000000.0,,,97000000.0,23000000.0,-464000000.0,-97000000.0,257000000.0,-464000000.0,-97000000.0,257000000.0,-304000000.0,15000000.0,15000000.0,50000000.0,,,,-97000000.0,-281000000.0,-206000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q3TTM,2017-10-01,2018-09-30,,-3000000.0,25000000.0,14000000.0,130000000.0,,,142000000.0,275000000.0,-399000000.0,-121000000.0,280000000.0,-399000000.0,-121000000.0,280000000.0,-232000000.0,-59000000.0,-59000000.0,67000000.0,,8000000.0,,-118000000.0,-468000000.0,-206000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q3,2018-07-01,2018-09-30,,,,,31000000.0,,,-97000000.0,5000000.0,-45000000.0,-35000000.0,-33000000.0,-45000000.0,-35000000.0,-33000000.0,-113000000.0,18000000.0,18000000.0,15000000.0,,,,-35000000.0,-1000000.0,-49000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 19:16:56+00:00,,,,64000000.0,,,194000000.0,18000000.0,-419000000.0,-62000000.0,290000000.0,-419000000.0,-62000000.0,290000000.0,-191000000.0,-3000000.0,-3000000.0,35000000.0,,,,-62000000.0,-280000000.0,-157000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q2TTM,2017-07-01,2018-06-30,,-3000000.0,25000000.0,14000000.0,132000000.0,,-8000000.0,169000000.0,458000000.0,-374000000.0,-118000000.0,305000000.0,-374000000.0,-118000000.0,305000000.0,-187000000.0,-64000000.0,-64000000.0,68000000.0,,8000000.0,,-115000000.0,-475000000.0,-357000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q2,2018-04-01,2018-06-30,,,,,30000000.0,,,56000000.0,8000000.0,-114000000.0,-34000000.0,106000000.0,-114000000.0,-34000000.0,106000000.0,-42000000.0,4000000.0,4000000.0,16000000.0,,,,-34000000.0,-25000000.0,-97000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 17:16:39+00:00,,,,34000000.0,,,138000000.0,10000000.0,-305000000.0,-28000000.0,184000000.0,-305000000.0,-28000000.0,184000000.0,-149000000.0,-7000000.0,-7000000.0,19000000.0,,,,-28000000.0,-255000000.0,-60000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2018.0,Q1TTM,2017-04-01,2018-03-31,,-21000000.0,25000000.0,14000000.0,136000000.0,,-4000000.0,125000000.0,455000000.0,-370000000.0,-118000000.0,260000000.0,-370000000.0,-118000000.0,260000000.0,-224000000.0,-72000000.0,-72000000.0,71000000.0,,8000000.0,,-97000000.0,-457000000.0,-368000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q4,2019-10-01,2019-12-31,,,33000000.0,26000000.0,37000000.0,,,12000000.0,4000000.0,-79000000.0,-13000000.0,54000000.0,-79000000.0,-13000000.0,54000000.0,-39000000.0,-19000000.0,-19000000.0,24000000.0,-33000000.0,-1000000.0,,-13000000.0,11000000.0,-61000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:05:26+00:00,0.0,33000000.0,26000000.0,150000000.0,,,-65000000.0,44000000.0,-308000000.0,-59000000.0,148000000.0,-308000000.0,-59000000.0,148000000.0,-220000000.0,-20000000.0,-20000000.0,83000000.0,-33000000.0,-1000000.0,,-59000000.0,-19000000.0,-300000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q3TTM,2018-10-01,2019-09-30,,-3000000.0,33000000.0,23000000.0,148000000.0,,,-35000000.0,48000000.0,-319000000.0,-112000000.0,201000000.0,-319000000.0,-112000000.0,201000000.0,-250000000.0,14000000.0,14000000.0,74000000.0,-5000000.0,-20000000.0,,-109000000.0,-29000000.0,-333000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q3,2019-07-01,2019-09-30,,,,,36000000.0,,,-78000000.0,4000000.0,-75000000.0,-17000000.0,-10000000.0,-75000000.0,-17000000.0,-10000000.0,-102000000.0,10000000.0,10000000.0,22000000.0,,,,-17000000.0,-15000000.0,-64000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 16:40:53+00:00,,,,113000000.0,,,-77000000.0,40000000.0,-229000000.0,-46000000.0,94000000.0,-229000000.0,-46000000.0,94000000.0,-181000000.0,-1000000.0,-1000000.0,59000000.0,,,,-46000000.0,-30000000.0,-239000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q2TTM,2018-07-01,2019-06-30,,-3000000.0,33000000.0,23000000.0,143000000.0,,,-54000000.0,49000000.0,-289000000.0,-130000000.0,178000000.0,-289000000.0,-130000000.0,178000000.0,-261000000.0,22000000.0,22000000.0,67000000.0,-5000000.0,-20000000.0,,-127000000.0,-15000000.0,-318000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q2,2019-04-01,2019-06-30,,,,,40000000.0,,,-6000000.0,3000000.0,-128000000.0,-13000000.0,55000000.0,-128000000.0,-13000000.0,55000000.0,-86000000.0,-1000000.0,-1000000.0,22000000.0,3000000.0,,,-13000000.0,-15000000.0,-119000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 19:16:56+00:00,,,,77000000.0,,,1000000.0,36000000.0,-154000000.0,-29000000.0,104000000.0,-154000000.0,-29000000.0,104000000.0,-79000000.0,-11000000.0,-11000000.0,37000000.0,,,,-29000000.0,-15000000.0,-175000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 13:50:34+00:00,,,,37000000.0,,,7000000.0,33000000.0,-26000000.0,-16000000.0,49000000.0,-26000000.0,-16000000.0,49000000.0,7000000.0,-10000000.0,-10000000.0,15000000.0,-3000000.0,,,-16000000.0,0.0,-56000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2019.0,Q1TTM,2018-04-01,2019-03-31,,-3000000.0,33000000.0,23000000.0,133000000.0,,,8000000.0,54000000.0,-275000000.0,-151000000.0,229000000.0,-275000000.0,-151000000.0,229000000.0,-217000000.0,27000000.0,27000000.0,61000000.0,-8000000.0,-20000000.0,,-148000000.0,-25000000.0,-296000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2020.0,Q1TTM,2019-04-01,2020-03-31,,,33000000.0,26000000.0,155000000.0,,,-293000000.0,11000000.0,-370000000.0,-55000000.0,109000000.0,-370000000.0,-55000000.0,109000000.0,-317000000.0,158000000.0,158000000.0,89000000.0,-39000000.0,-1000000.0,,-55000000.0,-25000000.0,-317000000.0,,
Teradata Corp,TDC,549300JU9SOUHV4U4R71,816761,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 13:50:34+00:00,,,,42000000.0,,,-221000000.0,0.0,-88000000.0,-12000000.0,10000000.0,-88000000.0,-12000000.0,10000000.0,-90000000.0,168000000.0,168000000.0,21000000.0,-9000000.0,,,-12000000.0,-6000000.0,-73000000.0,,
