company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:42:35+00:00,236800000.0,200700000.0,263400000.0,55200000.0,-145600000.0,-1136300000.0,,1603100000.0,,-2956400000.0,3617500000.0,-145500000.0,-2956400000.0,3617500000.0,-145500000.0,370000000.0,-4998500000.0,772000000.0,772000000.0,-113700000.0,-71700000.0,1105600000.0,-426500000.0,,-212800000.0,-1500000.0,-17125800000.0,-197500000.0,,-453800000.0,,21481000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q2,2018-04-01,2018-06-30,,113100000.0,171000000.0,147400000.0,27400000.0,-197700000.0,-200100000.0,,605400000.0,,6210800000.0,-7538700000.0,332300000.0,6210800000.0,-7538700000.0,332300000.0,-1193300000.0,2842600000.0,390400000.0,390400000.0,98200000.0,,3063600000.0,-1484700000.0,,-111900000.0,1500000.0,-8114300000.0,-111700000.0,1700000.0,-190600000.0,,2073800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 16:54:52+00:00,123700000.0,29700000.0,116000000.0,27800000.0,52100000.0,-936200000.0,,997700000.0,,-9167200000.0,11156200000.0,-477800000.0,-9167200000.0,11156200000.0,-477800000.0,1563300000.0,-7841100000.0,381600000.0,381600000.0,-211900000.0,-71700000.0,-1958000000.0,1058200000.0,,-100900000.0,-3000000.0,-9011500000.0,-85800000.0,-1700000.0,-263200000.0,,19407200000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q4,2019-10-01,2019-12-31,,103500000.0,76700000.0,169600000.0,26700000.0,73800000.0,1104400000.0,,,392500000.0,10114800000.0,-12403400000.0,1636400000.0,10114800000.0,-12403400000.0,1636400000.0,-578400000.0,10619100000.0,371100000.0,371100000.0,-130000000.0,31700000.0,599400000.0,1286100000.0,,-166000000.0,-1000000.0,-13256800000.0,-245300000.0,-1065800000.0,-264400000.0,,-57400000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 17:06:15+00:00,420300000.0,437000000.0,845500000.0,103200000.0,74700000.0,561200000.0,,498000000.0,392500000.0,615900000.0,-3405000000.0,2592000000.0,615900000.0,-3405000000.0,2592000000.0,-122400000.0,4263600000.0,1492200000.0,1492200000.0,486300000.0,29600000.0,-1677400000.0,821000000.0,,-576100000.0,-14500000.0,-32773600000.0,-599800000.0,-1184500000.0,-1100200000.0,,28661100000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q3TTM,2018-10-01,2019-09-30,,420200000.0,501600000.0,904700000.0,103200000.0,-6700000.0,-628700000.0,,669800000.0,,-9421100000.0,7977300000.0,1414700000.0,-9421100000.0,7977300000.0,1414700000.0,-35800000.0,-6222200000.0,1531000000.0,1531000000.0,933900000.0,6500000.0,-2121500000.0,-571300000.0,,-549200000.0,-17500000.0,-28797700000.0,-532400000.0,-127600000.0,-1070400000.0,,36944800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q3,2019-07-01,2019-09-30,,102600000.0,127300000.0,206700000.0,26800000.0,-71400000.0,69700000.0,,,,-2483500000.0,1667100000.0,577100000.0,-2483500000.0,1667100000.0,577100000.0,-310700000.0,-2051800000.0,384600000.0,384600000.0,106900000.0,400000.0,-16000000.0,-796300000.0,,-135000000.0,-7000000.0,-7834000000.0,-118000000.0,26500000.0,-307200000.0,,10308500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-28 16:37:48+00:00,316800000.0,360300000.0,675900000.0,76500000.0,900000.0,-543200000.0,,498000000.0,,-9498900000.0,8998400000.0,955600000.0,-9498900000.0,8998400000.0,955600000.0,456000000.0,-6355500000.0,1121100000.0,1121100000.0,616300000.0,-2100000.0,-2276800000.0,-465100000.0,,-410100000.0,-13500000.0,-19516800000.0,-354500000.0,-118700000.0,-835800000.0,,28718500000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q2TTM,2018-07-01,2019-06-30,,425600000.0,525800000.0,876000000.0,103100000.0,5000000.0,255200000.0,,1253700000.0,,-9877200000.0,8040900000.0,2291500000.0,-9877200000.0,8040900000.0,2291500000.0,460200000.0,-5468400000.0,1520900000.0,1520900000.0,728800000.0,6200000.0,-3689800000.0,708000000.0,,-514100000.0,-19500000.0,-29594800000.0,-545000000.0,-459500000.0,-999100000.0,,36743900000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q2,2019-04-01,2019-06-30,,0.0,205800000.0,225000000.0,0.0,34700000.0,0.0,,498000000.0,,4431000000.0,-4276300000.0,84800000.0,4431000000.0,-4276300000.0,84800000.0,274200000.0,4534500000.0,389400000.0,389400000.0,-111100000.0,-304600000.0,-195400000.0,750900000.0,,-148400000.0,0.0,-6124300000.0,-145500000.0,13500000.0,-271200000.0,,1353700000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:42:35+00:00,214200000.0,233000000.0,469200000.0,49700000.0,72300000.0,-612900000.0,,498000000.0,,-7015400000.0,7331300000.0,378500000.0,-7015400000.0,7331300000.0,378500000.0,766700000.0,-4303700000.0,736500000.0,736500000.0,509400000.0,-2500000.0,-2260800000.0,331200000.0,,-275100000.0,-6500000.0,-11682800000.0,-236500000.0,-145200000.0,-528600000.0,,18410000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 16:40:52+00:00,109000000.0,27200000.0,244200000.0,24900000.0,37600000.0,-184500000.0,,,,-11446400000.0,11607600000.0,294400000.0,-11446400000.0,11607600000.0,293700000.0,492500000.0,-8838200000.0,347100000.0,347100000.0,620500000.0,-2800000.0,-2065400000.0,-419700000.0,,-126700000.0,700000.0,-5558500000.0,-91000000.0,-158700000.0,-257400000.0,0.0,17056300000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q1TTM,2018-04-01,2019-03-31,,433500000.0,491000000.0,798400000.0,105700000.0,-227400000.0,483500000.0,,1361100000.0,,-8097400000.0,4778500000.0,2539700000.0,-8097400000.0,4778500000.0,2539000000.0,-1007300000.0,-7160300000.0,1521900000.0,1521900000.0,938100000.0,5900000.0,-430800000.0,-1527600000.0,,-477600000.0,-10800000.0,-31584800000.0,-511200000.0,-471300000.0,-918500000.0,,37464000000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2020.0,Q1TTM,2019-04-01,2020-03-31,,429400000.0,482400000.0,728000000.0,106400000.0,-111300000.0,-2496800000.0,,498000000.0,392500000.0,37770300000.0,-36512900000.0,-387700000.0,37770300000.0,-36512900000.0,-387000000.0,759100000.0,37058300000.0,1505700000.0,1505700000.0,-496400000.0,21800000.0,3767200000.0,-1200000.0,,-602300000.0,45800000.0,-55696900000.0,-641200000.0,-1803800000.0,-1139600000.0,-400000000.0,20322800000.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 16:40:52+00:00,118100000.0,72600000.0,126700000.0,28100000.0,-148400000.0,-3242500000.0,,,,25708000000.0,-21500300000.0,-2685300000.0,25708000000.0,-21500300000.0,-2685300000.0,1374000000.0,23956500000.0,360600000.0,360600000.0,-362200000.0,-10600000.0,3379200000.0,-1241900000.0,,-152900000.0,61000000.0,-28481800000.0,-132400000.0,-778000000.0,-296800000.0,-400000000.0,8718000000.0
