company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q2,2014-04-01,2014-06-30,2014-07-28 17:25:26+00:00,0.76,0.76,,0.75,88800000.0,293800000.0,47200000.0,181900000.0,181900000.0,181900000.0,246600000.0,163300000.0,53300000.0,,,,206800000.0,57100000.0,,,,440900000.0,47200000.0,293800000.0,811000000.0,835100000.0,270700000.0,1081700000.0,724700000.0,239300000.0,236012703.0,237753679.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q1,2014-01-01,2014-03-31,2014-04-28 16:35:21+00:00,0.75,0.75,,0.75,88100000.0,295400000.0,49700000.0,181400000.0,181400000.0,181400000.0,245700000.0,145500000.0,46100000.0,,,,213800000.0,54500000.0,,,3000000.0,408700000.0,49700000.0,295400000.0,768000000.0,794800000.0,269500000.0,1040500000.0,694200000.0,241900000.0,237208151.0,239050714.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2014.0,Q1TTM,2013-04-01,2014-03-31,,3.08,3.08,,3.07,353800000.0,1164200000.0,211500000.0,748700000.0,748700000.0,748700000.0,952700000.0,562300000.0,229300000.0,,,,881400000.0,248400000.0,,,18000000.0,1589200000.0,211500000.0,1164200000.0,3032900000.0,3200700000.0,1102500000.0,4153400000.0,2723000000.0,241900000.0,237208151.0,239050714.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 17:02:44+00:00,4.03,4.03,,3.99,491200000.0,1224000000.0,153900000.0,973800000.0,973800000.0,950400000.0,1070100000.0,628300000.0,261500000.0,,,,923700000.0,311800000.0,,23400000.0,-43000000.0,1728600000.0,153900000.0,1224000000.0,3280600000.0,3632500000.0,1465000000.0,4702600000.0,3059200000.0,235800000.0,232279849.0,234221729.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q4,2015-10-01,2015-12-31,,1.0,1.0,,0.99,111100000.0,330700000.0,41300000.0,239300000.0,239300000.0,233400000.0,289400000.0,160300000.0,52500000.0,,,,229600000.0,49200000.0,,5900000.0,-18500000.0,434900000.0,41300000.0,330700000.0,824800000.0,867300000.0,350400000.0,1156700000.0,765600000.0,235800000.0,232279849.0,234221729.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q3,2015-07-01,2015-09-30,2016-10-26 17:26:32+00:00,0.97,0.97,,0.96,118600000.0,305700000.0,36800000.0,234600000.0,234600000.0,228800000.0,268900000.0,157300000.0,62900000.0,,,,223600000.0,54200000.0,,5800000.0,-10000000.0,431400000.0,36800000.0,305700000.0,812300000.0,886600000.0,353200000.0,1155500000.0,769500000.0,235900000.0,232231720.0,234163190.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.03,3.03,,3.0,380100000.0,893300000.0,112600000.0,734500000.0,734500000.0,717000000.0,780700000.0,468000000.0,209000000.0,,,,694100000.0,262600000.0,,17500000.0,-24500000.0,1293700000.0,112600000.0,893300000.0,2455800000.0,2765200000.0,1114600000.0,3545900000.0,2293600000.0,235900000.0,232231720.0,234163190.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.01,4.01,,3.98,481900000.0,1197200000.0,152600000.0,978500000.0,978500000.0,951500000.0,1044600000.0,616600000.0,268700000.0,,,,908400000.0,320000000.0,,27000000.0,-21500000.0,1712100000.0,152600000.0,1197200000.0,3237100000.0,3631400000.0,1460400000.0,4676000000.0,3042700000.0,235900000.0,232231720.0,234163190.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q2,2015-04-01,2015-06-30,2016-07-27 16:37:37+00:00,1.11,1.11,,1.1,142200000.0,288800000.0,37600000.0,269200000.0,269200000.0,263400000.0,251200000.0,157400000.0,74400000.0,,,,262000000.0,153500000.0,,5800000.0,-10000000.0,435100000.0,37600000.0,288800000.0,854500000.0,1004700000.0,411400000.0,1255900000.0,776800000.0,237300000.0,233149020.0,235232835.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.06,2.06,,2.04,261500000.0,587600000.0,75800000.0,499900000.0,499900000.0,488200000.0,511800000.0,310700000.0,146100000.0,,,,470500000.0,208400000.0,,11700000.0,-14500000.0,862300000.0,75800000.0,587600000.0,1643500000.0,1878600000.0,761400000.0,2390400000.0,1524100000.0,237300000.0,233149020.0,235232835.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.89,3.89,,3.86,463000000.0,1185300000.0,160300000.0,948400000.0,948400000.0,927200000.0,1025000000.0,603600000.0,252500000.0,,,,896600000.0,316300000.0,,21200000.0,-11500000.0,1699300000.0,160300000.0,1185300000.0,3199500000.0,3574400000.0,1411400000.0,4599400000.0,3005600000.0,237300000.0,233149020.0,235232835.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 16:33:36+00:00,0.95,0.95,,0.94,119300000.0,298800000.0,38200000.0,230700000.0,230700000.0,224800000.0,260600000.0,153300000.0,71700000.0,,,,208500000.0,54900000.0,,5900000.0,-4500000.0,427200000.0,38200000.0,298800000.0,789000000.0,873900000.0,350000000.0,1134500000.0,747300000.0,236600000.0,233381168.0,235288695.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.54,3.54,,3.51,409600000.0,1190300000.0,169900000.0,861100000.0,861100000.0,845700000.0,1020400000.0,609500000.0,231400000.0,,,,841400000.0,219900000.0,,15400000.0,-1500000.0,1705100000.0,169900000.0,1190300000.0,3156000000.0,3404800000.0,1270700000.0,4425200000.0,2953500000.0,236600000.0,233381168.0,235288695.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:37:47+00:00,4.35,4.35,,4.32,484600000.0,1416900000.0,182000000.0,1032500000.0,1032500000.0,1009100000.0,1234900000.0,644800000.0,233400000.0,,,3108100000.0,991500000.0,304000000.0,,23400000.0,-26000000.0,1834400000.0,182000000.0,1416900000.0,3470700000.0,3726900000.0,1517100000.0,4961800000.0,81400000.0,232000000.0,227580584.0,229151406.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q4,2016-10-01,2016-12-31,,1.12,1.12,,1.11,123000000.0,371000000.0,46700000.0,266500000.0,266500000.0,260700000.0,324300000.0,167700000.0,56800000.0,,,3108100000.0,238200000.0,44400000.0,,5800000.0,-22000000.0,468000000.0,46700000.0,371000000.0,873900000.0,917100000.0,389500000.0,1241400000.0,-2292200000.0,232000000.0,227580584.0,229151406.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 17:13:56+00:00,1.09,1.09,,1.08,116100000.0,349200000.0,46100000.0,257600000.0,257600000.0,251700000.0,303100000.0,158700000.0,53800000.0,,,,229000000.0,48100000.0,,5900000.0,-3000000.0,455300000.0,46100000.0,349200000.0,843000000.0,910600000.0,373700000.0,1213700000.0,808700000.0,230900000.0,226540086.0,228055195.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.23,3.23,,3.21,361600000.0,1045900000.0,135300000.0,766000000.0,766000000.0,748400000.0,910600000.0,477100000.0,176600000.0,,,,753300000.0,259600000.0,,17600000.0,-4000000.0,1366400000.0,135300000.0,1045900000.0,2596800000.0,2809800000.0,1127600000.0,3720400000.0,2373600000.0,230900000.0,226540086.0,228055195.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.23,4.23,,4.2,472700000.0,1376600000.0,176600000.0,1005300000.0,1005300000.0,981800000.0,1200000000.0,637400000.0,229100000.0,,,,982900000.0,308800000.0,,23500000.0,-22500000.0,1801300000.0,176600000.0,1376600000.0,3421600000.0,3677100000.0,1478000000.0,4877100000.0,3139200000.0,230900000.0,226540086.0,228055195.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 16:26:45+00:00,1.11,1.11,,1.1,131700000.0,344700000.0,45000000.0,263000000.0,263000000.0,257200000.0,299700000.0,163300000.0,62000000.0,,,,300000000.0,157200000.0,,5800000.0,-3000000.0,461700000.0,45000000.0,344700000.0,925000000.0,1017000000.0,394700000.0,1316700000.0,797800000.0,231700000.0,227535701.0,229279540.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q2YTD,2016-01-01,2016-06-30,,2.14,2.14,,2.13,245500000.0,696700000.0,89200000.0,508400000.0,508400000.0,496700000.0,607500000.0,318400000.0,122800000.0,,,,524300000.0,211500000.0,,11700000.0,-1000000.0,911100000.0,89200000.0,696700000.0,1753800000.0,1899200000.0,753900000.0,2506700000.0,1564900000.0,231700000.0,227535701.0,229279540.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q2TTM,2015-07-01,2016-06-30,,4.11,4.11,,4.08,475200000.0,1333100000.0,167300000.0,982300000.0,982300000.0,958900000.0,1165800000.0,636000000.0,238200000.0,,,,977500000.0,314900000.0,,23400000.0,-29500000.0,1777400000.0,167300000.0,1333100000.0,3390900000.0,3653100000.0,1457500000.0,4818900000.0,3100000000.0,231700000.0,227535701.0,229279540.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q1,2016-01-01,2016-03-31,2017-05-02 17:01:46+00:00,1.03,1.03,,1.03,113800000.0,352000000.0,44200000.0,245400000.0,245400000.0,239500000.0,307800000.0,155100000.0,60800000.0,,,,224300000.0,54300000.0,,5900000.0,2000000.0,449400000.0,44200000.0,352000000.0,828800000.0,882200000.0,359200000.0,1190000000.0,767100000.0,232500000.0,228619089.0,229797945.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2016.0,Q1TTM,2015-04-01,2016-03-31,,4.11,4.11,,4.08,485700000.0,1277200000.0,159900000.0,988500000.0,988500000.0,965100000.0,1117300000.0,630100000.0,250600000.0,,,,939500000.0,311200000.0,,23400000.0,-36500000.0,1750800000.0,159900000.0,1277200000.0,3320400000.0,3640800000.0,1474200000.0,4758100000.0,3079000000.0,232500000.0,228619089.0,229797945.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 17:06:15+00:00,4.95,4.95,1.6,4.92,434900000.0,1769400000.0,340200000.0,1199000000.0,1199000000.0,1149200000.0,1429200000.0,715800000.0,208300000.0,,,3434300000.0,1000000000.0,213900000.0,,49800000.0,-28000000.0,2053600000.0,340200000.0,1769400000.0,3769400000.0,3946100000.0,1633900000.0,5375300000.0,89600000.0,232200000.0,228257664.0,229654401.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q4,2017-10-01,2017-12-31,,1.52,1.52,,1.51,79000000.0,488100000.0,108100000.0,356600000.0,356600000.0,350700000.0,380000000.0,185300000.0,62300000.0,,,1718200000.0,267800000.0,48400000.0,,5900000.0,-13000000.0,548800000.0,108100000.0,488100000.0,1001900000.0,1044500000.0,435600000.0,1424500000.0,-784400000.0,232200000.0,228257664.0,229654401.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q3,2017-07-01,2017-09-30,2018-10-29 16:37:19+00:00,1.21,1.21,,1.2,118200000.0,453800000.0,99600000.0,298400000.0,298400000.0,281100000.0,354200000.0,177800000.0,48700000.0,,,867900000.0,264700000.0,53200000.0,,17300000.0,-7000000.0,493100000.0,99600000.0,453800000.0,935600000.0,991000000.0,416600000.0,1345200000.0,21200000.0,232300000.0,228010866.0,229313645.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.43,3.43,,3.41,355900000.0,1281300000.0,232100000.0,842400000.0,842400000.0,798500000.0,1049200000.0,530500000.0,146000000.0,,,1716100000.0,732200000.0,165500000.0,,43900000.0,-15000000.0,1504800000.0,232100000.0,1281300000.0,2767500000.0,2901600000.0,1198300000.0,3950800000.0,874000000.0,232300000.0,228010866.0,229313645.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.55,4.55,,4.52,478900000.0,1652300000.0,278800000.0,1108900000.0,1108900000.0,1059200000.0,1373500000.0,698200000.0,202800000.0,,,4824200000.0,970400000.0,209900000.0,,49700000.0,-37000000.0,1972800000.0,278800000.0,1652300000.0,3641400000.0,3818700000.0,1587800000.0,5192200000.0,-1418200000.0,232300000.0,228010866.0,229313645.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q2,2017-04-01,2017-06-30,2018-07-30 16:37:05+00:00,1.12,1.12,,1.12,122900000.0,417200000.0,75700000.0,267900000.0,267900000.0,262000000.0,341500000.0,180000000.0,49500000.0,,,848200000.0,249300000.0,57900000.0,,5900000.0,-7000000.0,508100000.0,75700000.0,417200000.0,937400000.0,979700000.0,390800000.0,1321200000.0,24100000.0,233900000.0,229196531.0,230637823.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.22,2.22,,2.21,237700000.0,827500000.0,132500000.0,544000000.0,544000000.0,517400000.0,695000000.0,352700000.0,97300000.0,,,848200000.0,467500000.0,112300000.0,,26600000.0,-8000000.0,1011700000.0,132500000.0,827500000.0,1831900000.0,1910600000.0,781700000.0,2605600000.0,852800000.0,233900000.0,229196531.0,230637823.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.43,4.43,,4.4,476800000.0,1547700000.0,225300000.0,1068100000.0,1068100000.0,1029800000.0,1322400000.0,679100000.0,207900000.0,,,3956300000.0,934700000.0,204800000.0,,38300000.0,-33000000.0,1935000000.0,225300000.0,1547700000.0,3548800000.0,3738300000.0,1544900000.0,5060700000.0,-630700000.0,233900000.0,229196531.0,230637823.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:42:40+00:00,1.1,1.1,,1.09,114800000.0,410300000.0,56800000.0,276100000.0,276100000.0,255400000.0,353500000.0,172700000.0,47800000.0,,,,218200000.0,54400000.0,,20700000.0,-1000000.0,503600000.0,56800000.0,410300000.0,894500000.0,930900000.0,390900000.0,1284400000.0,828700000.0,232200000.0,229059540.0,230630876.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.42,4.42,,4.38,485600000.0,1475200000.0,194600000.0,1063200000.0,1063200000.0,1025000000.0,1280600000.0,662400000.0,220400000.0,,,3108100000.0,985400000.0,304100000.0,,38200000.0,-29000000.0,1888600000.0,194600000.0,1475200000.0,3536400000.0,3775600000.0,1548800000.0,5056200000.0,143000000.0,232200000.0,229059540.0,230630876.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 17:06:15+00:00,6.68,6.68,1.94,6.64,401400000.0,2321400000.0,698700000.0,1556400000.0,1556400000.0,1510000000.0,1622700000.0,783300000.0,306200000.0,,,3753700000.0,1070000000.0,179300000.0,,46400000.0,-14500000.0,2163600000.0,698700000.0,2321400000.0,4016900000.0,4337500000.0,1957800000.0,5960200000.0,98300000.0,226000000.0,223148335.0,224488326.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q4,2018-10-01,2018-12-31,,1.81,1.81,,1.8,76000000.0,648600000.0,231400000.0,409900000.0,409900000.0,404000000.0,417200000.0,202100000.0,77400000.0,,,1876800000.0,284700000.0,52200000.0,,5900000.0,-4000000.0,535100000.0,231400000.0,648600000.0,1021900000.0,1086600000.0,485900000.0,1503800000.0,-919800000.0,226000000.0,223148335.0,224488326.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q3,2018-07-01,2018-09-30,2019-10-28 16:37:48+00:00,1.59,1.59,,1.58,106500000.0,599200000.0,191000000.0,374500000.0,374500000.0,357200000.0,408200000.0,196700000.0,71600000.0,,,939200000.0,284000000.0,33400000.0,,17300000.0,-9000000.0,521600000.0,191000000.0,599200000.0,1002300000.0,1066100000.0,481000000.0,1474300000.0,21900000.0,224700000.0,222442797.0,223860014.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.87,4.87,,4.84,325400000.0,1672800000.0,467300000.0,1146500000.0,1146500000.0,1106000000.0,1205500000.0,581200000.0,228800000.0,,,1876900000.0,785300000.0,127100000.0,,40500000.0,-10500000.0,1628500000.0,467300000.0,1672800000.0,2995000000.0,3250900000.0,1471900000.0,4456400000.0,1018100000.0,224700000.0,222442797.0,223860014.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q3TTM,2017-10-01,2018-09-30,,6.39,6.39,,6.35,404400000.0,2160900000.0,575400000.0,1503100000.0,1503100000.0,1456700000.0,1585500000.0,766500000.0,291100000.0,,,3595100000.0,1053100000.0,175500000.0,,46400000.0,-23500000.0,2177300000.0,575400000.0,2160900000.0,3996900000.0,4295400000.0,1907500000.0,5880900000.0,233700000.0,224700000.0,222442797.0,223860014.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 16:42:35+00:00,1.69,1.69,,1.68,116800000.0,567700000.0,154400000.0,390400000.0,390400000.0,384500000.0,413300000.0,193000000.0,78900000.0,,,,260900000.0,44900000.0,,5900000.0,1500000.0,543500000.0,154400000.0,567700000.0,997400000.0,1092800000.0,507200000.0,1506100000.0,969000000.0,227500000.0,224207590.0,225611397.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.28,3.28,,3.26,218900000.0,1073600000.0,276300000.0,772000000.0,772000000.0,748800000.0,797300000.0,384500000.0,157200000.0,,,937700000.0,501300000.0,93700000.0,,23200000.0,-1500000.0,1106900000.0,276300000.0,1073600000.0,1992700000.0,2184800000.0,990900000.0,2982100000.0,996200000.0,227500000.0,224207590.0,225611397.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q2TTM,2017-07-01,2018-06-30,,6.01,6.01,,5.97,416100000.0,2015500000.0,484000000.0,1427000000.0,1427000000.0,1380600000.0,1531500000.0,747600000.0,268200000.0,,,3523800000.0,1033800000.0,195300000.0,,46400000.0,-21500000.0,2148800000.0,484000000.0,2015500000.0,3930200000.0,4220300000.0,1843100000.0,5751800000.0,233000000.0,227500000.0,224207590.0,225611397.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q1,2018-01-01,2018-03-31,2019-04-29 16:54:52+00:00,1.59,1.59,,1.58,102100000.0,505900000.0,121900000.0,381600000.0,381600000.0,364300000.0,384000000.0,191500000.0,78300000.0,,,937700000.0,240400000.0,48800000.0,,17300000.0,-3000000.0,563400000.0,121900000.0,505900000.0,995300000.0,1092000000.0,483700000.0,1476000000.0,27200000.0,229100000.0,225681167.0,227047519.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2018.0,Q1TTM,2017-04-01,2018-03-31,,5.44,5.44,,5.41,422200000.0,1865000000.0,405300000.0,1304500000.0,1304500000.0,1258100000.0,1459700000.0,734600000.0,238800000.0,,,4372000000.0,1022200000.0,208300000.0,,46400000.0,-30000000.0,2113400000.0,405300000.0,1865000000.0,3870200000.0,4107200000.0,1726700000.0,5566900000.0,-711900000.0,229100000.0,225681167.0,227047519.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q4,2019-10-01,2019-12-31,,1.71,1.71,,1.71,105300000.0,1238900000.0,155300000.0,371100000.0,371100000.0,365300000.0,420800000.0,222300000.0,64000000.0,,-662800000.0,1947700000.0,293900000.0,42900000.0,,5800000.0,-1000000.0,556100000.0,155300000.0,576100000.0,1072300000.0,1126900000.0,476400000.0,1547700000.0,-927700000.0,217100000.0,214525547.0,215601149.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 17:06:15+00:00,6.66,6.66,2.6,6.63,451900000.0,2499900000.0,822000000.0,1492200000.0,1492200000.0,1445800000.0,1677900000.0,825000000.0,249500000.0,,,3852100000.0,1104300000.0,190000000.0,,46400000.0,-14500000.0,2214200000.0,822000000.0,2499900000.0,4143500000.0,4395200000.0,1944100000.0,6073100000.0,103600000.0,217100000.0,214525547.0,215601149.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.95,4.95,,4.92,346600000.0,1261000000.0,666700000.0,1121100000.0,1121100000.0,1080500000.0,1257100000.0,602700000.0,185500000.0,,662800000.0,1904400000.0,810400000.0,147100000.0,,40600000.0,-13500000.0,1658100000.0,666700000.0,1923800000.0,3071200000.0,3268300000.0,1467700000.0,4525400000.0,1031300000.0,216000000.0,213176809.0,214206576.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q3TTM,2018-10-01,2019-09-30,,6.76,6.76,,6.72,422600000.0,1909600000.0,898100000.0,1531000000.0,1531000000.0,1484500000.0,1674300000.0,804800000.0,262900000.0,,662800000.0,3781200000.0,1095100000.0,199300000.0,,46500000.0,-17500000.0,2193200000.0,898100000.0,2572400000.0,4093100000.0,4354900000.0,1953600000.0,6029200000.0,111500000.0,216000000.0,213176809.0,214206576.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q3,2019-07-01,2019-09-30,2019-10-28 16:37:48+00:00,1.7,1.7,,1.69,124000000.0,620800000.0,203100000.0,384600000.0,384600000.0,367200000.0,417700000.0,204700000.0,59300000.0,,,975500000.0,286000000.0,56300000.0,,17400000.0,-7000000.0,545600000.0,203100000.0,620800000.0,1036300000.0,1120200000.0,508600000.0,1537900000.0,29100000.0,216000000.0,213176809.0,214206576.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.25,3.25,,3.23,222600000.0,640200000.0,463600000.0,736500000.0,736500000.0,713300000.0,839400000.0,398000000.0,126200000.0,,662800000.0,928900000.0,524400000.0,90800000.0,,23200000.0,-6500000.0,1112500000.0,463600000.0,1303000000.0,2034900000.0,2148100000.0,959100000.0,2987500000.0,1002200000.0,217900000.0,216139033.0,217169539.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q2TTM,2018-07-01,2019-06-30,,6.65,6.65,,6.61,405100000.0,1888000000.0,886000000.0,1520900000.0,1520900000.0,1474500000.0,1664800000.0,796800000.0,275200000.0,,662800000.0,3744900000.0,1093100000.0,176400000.0,,46400000.0,-19500000.0,2169200000.0,886000000.0,2550800000.0,4059100000.0,4300800000.0,1926000000.0,5965600000.0,104300000.0,217900000.0,216139033.0,217169539.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 16:42:35+00:00,1.76,1.76,,1.75,117500000.0,640200000.0,222800000.0,389400000.0,389400000.0,383500000.0,417400000.0,198100000.0,60200000.0,,,,263300000.0,50100000.0,,5900000.0,-6500000.0,544800000.0,222800000.0,640200000.0,1006200000.0,1089200000.0,506900000.0,1506600000.0,978900000.0,217900000.0,216139033.0,217169539.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 16:40:52+00:00,1.49,1.49,0.6,1.48,105100000.0,,240800000.0,347100000.0,347100000.0,329800000.0,422000000.0,199900000.0,66000000.0,,662800000.0,928900000.0,261100000.0,40700000.0,,17300000.0,0.0,567700000.0,240800000.0,662800000.0,1028700000.0,1058900000.0,452200000.0,1480900000.0,23300000.0,221300000.0,218236802.0,219270215.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2019.0,Q1TTM,2018-04-01,2019-03-31,,6.58,6.58,,6.54,404400000.0,1815500000.0,817600000.0,1521900000.0,1521900000.0,1475500000.0,1660700000.0,791700000.0,293900000.0,,662800000.0,3744900000.0,1090700000.0,171200000.0,,46400000.0,-11500000.0,2167900000.0,817600000.0,2478300000.0,4050300000.0,4304400000.0,1926300000.0,5965100000.0,94400000.0,221300000.0,218236802.0,219270215.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2020.0,Q1TTM,2019-04-01,2020-03-31,,6.73,6.73,,6.7,447300000.0,2499900000.0,702300000.0,1505700000.0,1505700000.0,1446100000.0,1664000000.0,838400000.0,272400000.0,,-133600000.0,3926800000.0,1097800000.0,194700000.0,,59600000.0,46500000.0,2244200000.0,702300000.0,2366300000.0,4180400000.0,4515900000.0,1953000000.0,6179900000.0,122000000.0,211600000.0,208881131.0,209816822.0
Northern Trust Corp,NTRS,549300GLF98S992BC502,73124,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 16:40:52+00:00,1.56,1.56,0.7,1.55,100500000.0,,121100000.0,360600000.0,360600000.0,330100000.0,408100000.0,213300000.0,88900000.0,,529200000.0,1003600000.0,254600000.0,45400000.0,,30500000.0,61000000.0,597700000.0,121100000.0,529200000.0,1065600000.0,1179600000.0,461100000.0,1587700000.0,41700000.0,211600000.0,208881131.0,209816822.0
