Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/2004,513.560172,527.71,515.9,,14.212057,2.236868,1.411126,1.438263,0.801907,1.379546,1.406075,0.783893,0.0,-4.004652,-4.004652,12.271201,42.148907,,
12/31/2004,526.632235,526.8,516.9,,14.2929,2.395047,1.12,1.14,1.36,1.08,1.12,1.34,0.625,5.256336,5.256336,15.327584,42.42809,40.574805,
03/31/2005,524.292453,532.0,523.8,,14.725086,2.728141,1.773578,1.775487,1.189385,1.746241,1.74812,1.171052,0.0,1.029019,1.029019,16.206604,42.760486,,
06/30/2005,513.4,527.2,518.5,,16.075217,2.796528,1.702989,1.78785,1.134716,1.674886,1.758346,1.11599,0.0,3.897782,3.897782,16.137515,45.917413,,
09/30/2005,507.0,520.3,511.1,,15.243592,2.467228,2.668754,2.698102,2.012327,2.621564,2.650394,1.976743,0.0,2.698102,2.698102,16.52071,46.656805,,
12/31/2005,499.494042,512.1,501.8,,15.665604,1.520526,0.725389,0.769231,0.568852,0.710799,0.753759,0.557411,0.78,0.185333,0.185333,15.6138,45.572115,43.900424,
03/31/2006,491.9,506.1,496.6,,15.807491,2.351994,1.476037,1.488119,1.1639,1.44833,1.460186,1.1639,0.0,0.898107,0.898107,17.479162,45.403537,,
06/30/2006,486.6,499.1,490.2,,14.918401,1.644227,0.924113,0.944512,1.377669,0.907634,0.92767,1.354839,0.0,-1.034272,-1.034272,17.285245,44.171804,,
09/30/2006,479.3,492.5,482.8,,17.31773,3.545982,2.495857,2.359155,1.821976,2.446701,2.31269,1.786091,0.0,4.310273,4.310273,19.960359,48.39975,,
12/31/2006,473.1,486.3,475.2,,18.400673,3.933081,2.182239,2.138047,1.675107,2.132429,2.089245,1.636849,0.95,4.953704,4.953704,18.154724,48.387233,46.410907,
03/31/2007,467.596956,479.2,470.4,,18.654337,3.758503,2.380952,2.298044,2.258395,2.337229,2.255843,2.216194,0.0,1.468963,1.468963,14.559547,50.333946,,
06/30/2007,463.6,474.8,465.7,,18.091046,3.210221,1.81662,1.878892,1.722568,1.781803,1.842881,1.693229,0.0,4.48572,4.48572,13.958154,49.488783,,
09/30/2007,456.1,466.9,459.0,,18.285403,3.233115,1.888889,1.897603,1.995315,1.856929,1.865496,1.961555,0.0,2.877996,2.877996,21.716729,50.37711,,
12/31/2007,449.4,460.3,452.1,,19.380668,3.034727,1.926565,1.895598,1.654059,1.892244,1.861829,1.624593,1.15,4.125194,4.125194,24.610592,52.196262,50.091233,
03/31/2008,437.4,448.9,444.1,,17.0322,0.961495,0.135105,0.132853,1.467687,0.13366,0.131432,1.451993,0.0,3.080387,3.080387,22.313672,51.890718,,
06/30/2008,426.3,438.5,433.9,,17.752938,2.143351,1.339018,1.345932,0.62,1.324971,1.331813,,0.0,5.194745,5.194745,23.32395,50.595825,,
09/30/2008,421.7,425.8,425.8,,16.510099,0.321747,-0.25,-0.27,1.02,-0.25,-0.27,1.02,0.0,6.36449,6.36449,26.940953,44.341949,,
12/31/2008,421.3,423.0,423.0,,16.364066,-2.91253,-3.89,-3.92,-2.04,-3.89,-3.92,-2.04,0.58,10.692671,10.692671,35.670544,31.858533,30.192262,
03/31/2009,424.822261,425.2,424.1,,20.101391,0.721528,0.033011,0.023579,1.602216,0.032926,0.023518,1.598071,0.0,5.979722,5.979722,33.745878,30.436258,,
06/30/2009,462.482581,434.3,432.9,,15.890506,0.676831,0.37653,0.32571,2.442827,0.375317,0.32466,2.434953,0.0,2.825133,2.825133,29.170828,39.078229,37.551685,
09/30/2009,463.302733,466.6,463.2,,18.443437,2.44171,2.335924,2.335924,2.536593,2.318903,2.318903,2.51811,0.0,2.037997,2.037997,25.838397,52.44519,50.912715,
12/31/2009,464.1,472.3,463.8,,18.583441,2.164726,4.021129,4.182837,0.749235,3.948761,4.107558,0.721134,0.7,2.451488,2.451488,28.364577,54.287869,51.993105,
03/31/2010,465.6,473.5,465.0,,19.886022,2.169892,1.498925,1.492473,1.298172,1.472017,1.465681,1.274868,0.0,-0.109677,-0.109677,20.674399,57.989691,,
06/30/2010,464.111213,475.3,466.3,,23.562084,3.877332,2.309672,2.277504,0.926764,2.265937,2.234378,0.909215,0.0,5.580099,5.580099,24.459655,64.044994,,
09/30/2010,466.949802,475.2,466.8,,21.244644,4.406598,2.664953,2.660668,2.151028,2.617845,2.613636,2.113005,0.0,4.398029,4.398029,25.640872,71.840699,70.324476,
12/31/2010,485.8,485.5,477.2,,16.867142,0.924141,0.370914,0.343671,3.466995,0.364573,0.337796,3.407724,1.15,4.06119,4.06119,26.585014,66.72499,64.54508,
03/31/2011,487.6,495.9,486.9,,20.887246,1.942904,1.152187,1.123434,1.680119,1.131276,1.103045,1.649627,0.0,4.58205,4.58205,22.549221,67.054963,,
06/30/2011,488.120271,496.8,488.0,,25.090164,2.893443,1.616803,1.584016,1.300307,1.588164,1.555958,1.277275,0.0,6.030738,6.030738,28.495026,71.791733,,
09/30/2011,473.896978,491.3,483.2,,30.900248,5.664321,3.249172,3.267798,0.337955,3.195604,3.213922,0.332383,0.0,11.686672,11.686672,32.762395,78.390456,78.025397,
12/31/2011,470.038651,478.7,470.8,,24.808836,2.202634,0.889975,0.860238,3.915569,0.875287,0.846041,3.85095,1.45,3.305013,3.305013,30.318783,72.872731,70.270817,
03/31/2012,470.0,479.5,471.2,,20.422326,-0.893463,-1.975806,-1.990662,0.56961,-1.975806,-1.990662,0.525292,0.0,1.627759,1.627759,30.214894,74.344681,,
06/30/2012,466.027726,475.5,468.1,,34.471267,7.088229,4.72335,4.708396,1.544382,4.643533,4.628812,1.514038,0.0,11.256142,11.256142,30.560413,81.585275,,
09/30/2012,464.022728,466.4,466.4,,28.181818,-1.25,-1.243568,-1.23928,1.414237,-1.243568,-1.23928,1.414237,0.0,12.249142,12.249142,29.96836,83.347211,82.974384,
12/31/2012,465.033367,466.8,464.6,,98.889367,-0.230306,-0.083943,-0.0904,4.010224,-0.083943,-0.0904,3.990928,1.6,19.715885,19.715885,38.921938,82.796209,73.26571,
03/31/2013,467.3,471.7,464.3,,21.906095,-2.573767,-1.546414,-1.548568,2.525949,-1.546414,-1.548568,2.28,0.4,0.402757,0.402757,30.980098,85.518939,76.601755,
06/30/2013,464.955748,472.2,464.1,,21.635423,-0.943762,-1.109675,-1.113984,2.223219,-1.109675,-1.113984,2.223219,0.4,4.738203,4.738203,28.056433,75.594291,67.322536,
09/30/2013,463.887015,474.0,464.6,,24.343521,4.020663,2.195437,2.178218,2.561558,2.006329,1.989451,2.36519,0.4,6.665949,6.665949,27.269571,74.065449,65.794038,
12/31/2013,463.055252,463.3,463.3,,21.344701,-1.264839,-1.025254,-1.01662,7.025254,-1.025254,-1.01662,7.025254,0.53,6.393266,6.393266,24.703316,76.185293,65.782647,
03/31/2014,462.427045,472.3,462.9,,27.768417,4.48693,2.63,2.637719,2.112188,2.59,2.581531,2.06646,0.53,4.275221,4.275221,26.970741,82.657363,74.850726,
06/30/2014,460.403997,470.5,459.4,,28.615586,3.97475,2.344362,2.335655,2.047889,2.204038,2.195537,1.914559,0.53,7.784066,7.784066,26.411587,89.475765,81.875918,
09/30/2014,459.09383,467.2,458.0,,27.030568,1.456332,1.10262,1.10262,2.88941,0.980308,0.980308,2.731914,0.53,12.810044,12.810044,37.513029,90.981401,83.588577,
12/31/2014,454.833477,459.0,449.8,,34.959982,-2.045353,-3.234771,-3.243664,0.998012,-3.234771,-3.243664,0.913172,0.58,17.727879,17.727879,32.798817,91.835808,83.127127,
03/31/2015,453.522236,463.0,454.3,,34.232886,6.766454,4.44,4.44,1.006273,4.37,4.37,0.988035,0.58,12.168171,12.168171,42.156698,99.320378,93.7771,
06/30/2015,451.912251,461.4,452.6,,30.296067,5.44852,3.07,3.07,2.418471,3.03,3.03,2.387607,0.58,-4.536014,-4.536014,37.70201,92.325446,85.700266,
09/30/2015,449.44383,459.7,451.0,,30.152993,5.297118,3.22,3.22,2.238692,3.16,3.16,2.199917,0.58,18.525499,18.525499,44.960012,95.05081,88.716314,
12/31/2015,447.101369,457.4,449.0,,31.750557,2.601336,1.659243,1.659243,5.468241,1.628771,1.628771,5.367818,0.7,4.703786,4.703786,39.391514,93.692399,84.846531,
03/31/2016,443.146404,453.2,445.3,,32.178307,4.623849,2.97,2.97,1.733101,2.93,2.93,1.718063,0.7,14.208399,14.208399,50.755235,111.119033,105.292516,
06/30/2016,438.739038,449.3,441.1,,32.734074,3.856268,2.06,2.06,0.702902,2.04,2.04,0.702902,0.7,16.316028,16.316028,55.025876,125.698867,121.252032,
09/30/2016,431.704363,444.3,435.9,,38.910301,6.035788,4.14,4.14,6.250172,4.07,4.07,6.137184,0.7,39.169534,39.169534,57.27994,130.71677,125.715663,
12/31/2016,429.574173,436.923077,436.923077,,29.867958,1.457923,0.65,0.65,-3.32,0.65,0.65,-3.32,0.7,-5.030634,-5.030634,32.886055,106.763867,98.716363,
03/31/2017,429.296283,439.1,429.9,,31.798093,4.808095,3.14,3.14,2.332984,3.09,3.09,2.295079,0.75,3.83345,3.83345,30.99957,108.978349,103.699943,
06/30/2017,427.044124,437.2,428.3,,31.382209,2.183049,1.13,1.13,3.269204,1.12,1.12,3.213321,0.75,7.151529,7.151529,38.88357,113.440268,108.998104,
09/30/2017,424.733235,435.0,426.2,,38.275458,7.862506,5.19,5.19,0.812177,5.09,5.09,0.802989,0.75,9.561239,9.561239,34.235607,118.599148,114.321169,
12/31/2017,422.552221,432.7,423.7,,38.38801,3.450555,8.886004,8.886004,10.587326,8.701179,8.701179,10.367114,0.75,11.03139,11.03139,34.29162,127.958149,121.388547,
03/31/2018,421.022732,430.9,422.0,,32.599526,4.824645,3.19,3.19,2.400071,3.14,3.14,2.364484,0.9,5.452607,5.452607,37.233144,123.104992,118.36653,
06/30/2018,417.711331,428.0,419.5,,34.934446,1.425507,0.46,0.46,1.783957,0.46,0.46,1.757593,0.9,10.426698,10.426698,35.713659,115.467301,110.614668,
09/30/2018,414.391151,424.7,416.2,,38.798654,5.273907,3.97,3.97,3.312999,3.9,3.9,3.254533,0.9,8.632869,8.632869,30.082689,112.755786,108.021129,
12/31/2018,410.712452,421.2,412.7,,44.661982,3.457717,2.040223,2.040223,1.153937,1.99905,1.99905,1.130651,0.9,27.613278,27.613278,37.381384,118.372355,110.919452,
03/31/2019,407.349595,417.6,409.2,,36.879277,3.734115,2.25,2.25,4.566031,2.22,2.22,4.486331,1.0,7.539101,7.539101,36.084484,135.043709,131.177251,
06/30/2019,402.981374,413.9,405.3,,37.966938,3.135949,1.73,1.73,3.888749,1.71,1.71,3.826719,1.0,12.926227,12.926227,38.267277,153.009553,149.964748,
09/30/2019,398.286867,408.5,404.1,,37.379362,5.211581,3.47,3.47,2.162089,3.44,3.44,2.144284,1.0,18.10443,18.10443,45.919164,165.202535,162.425642,
12/31/2019,398.832408,403.7,400.7,,47.973546,4.31994,2.815074,2.815074,2.858448,2.794154,2.794154,2.837206,1.0,9.945096,9.945096,40.936994,158.249427,146.40736,
03/31/2020,393.848969,397.0,397.0,,33.914358,0.128463,-0.7,-0.7,-0.985743,-0.7,-0.7,-0.990529,1.1,37.193955,37.193955,80.350598,153.477614,150.760836,
06/30/2020,394.610929,394.6,394.6,,30.701977,-4.9037,-6.12,-6.12,7.815991,-6.12,-6.12,7.815991,1.1,-3.261531,-3.261531,53.594562,166.992334,164.356827,
09/30/2020,,,,,,,2.315,2.315,2.673,2.315,2.315,2.673,1.1,3.29,,,166.576,,
12/31/2020,,,,,,,2.225,2.225,2.544,2.225,2.225,2.544,1.1,3.3,,,167.697,,
