Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2010,7577.681,597.642,574.716,22.926,1070.633,1070.633,,69.386,,,,,527.489,,,,256.653,,270.836,2265.15,1106.028,,,7.19,7.19,4199.313,4140.699,4013.711,126.988,25.412,33.202,5312.531,,592.829,238.219,5.97,,348.64,96.59,0.0,,,,96.59,429.399,,,425.93,1118.818,3287.523,3281.53,5.993,5.993,,467.171,,,,,349.617,117.554,3754.694,4873.512,,638.508,0.135,638.373,-865.186,2529.41,-1.461,2301.271,402.898,2704.169,7577.681,
09/30/2010,7627.105,557.51,534.565,22.945,1082.676,1082.676,0.0,68.95,,,,,552.869,,,,220.342,44.284,288.243,2262.005,1121.604,,,8.049,8.049,4235.447,4177.34,4053.123,124.217,25.679,32.428,5365.1,,678.311,321.179,,,357.132,96.252,0.0,,,,96.252,337.221,,,337.221,1111.784,3266.19,3259.234,6.956,6.956,,504.286,,,,,387.717,116.569,3770.476,4882.26,0.0,631.197,0.135,631.062,-958.68,2648.797,0.119,2321.433,423.412,2744.845,7627.105,
12/31/2010,8114.424,883.12,860.117,23.003,1048.976,1048.976,0.0,76.008,,,,,614.75,,0.0,,226.06,40.33,348.36,2622.854,1170.808,2310.553,-1139.745,8.848,8.848,4311.914,4253.942,4091.307,162.635,25.918,32.054,5491.57,,506.51,181.033,0.0,0.0,325.477,74.892,0.0,,,,74.892,342.943,0.0,0.0,342.943,924.345,4233.85,4225.85,8.0,8.0,,536.043,0.0,0.0,0.0,0.0,421.436,114.607,4769.893,5694.238,0.0,620.681,0.135,620.546,-1360.579,2717.817,0.503,1978.422,441.764,2420.186,8114.424,
03/31/2011,8322.941,1029.016,1006.01,23.006,1069.437,1069.437,0.0,69.641,,,,,558.822,,9.595,,224.996,10.419,323.407,2726.916,1183.744,,,8.434,8.434,4403.847,4338.69,4182.076,156.614,24.498,31.064,5596.025,,580.332,227.401,,,352.931,74.551,0.0,,,,74.551,352.49,,0.947,352.49,1007.373,4218.201,4209.174,9.027,9.027,,554.478,,,,,443.878,109.653,4772.679,5780.052,0.0,618.497,0.135,618.362,-1354.744,2812.319,-1.677,2074.395,468.494,2542.889,8322.941,
06/30/2011,8192.721,752.839,729.825,23.014,1132.051,1132.051,0.0,68.629,,,,,559.845,,5.374,,229.827,5.451,324.567,2513.364,1223.662,,,10.083,10.083,4445.612,4380.242,4227.386,152.856,30.106,29.89,5679.357,,643.094,254.129,,,388.965,75.226,0.0,,,,75.226,317.291,,14.247,317.291,1035.611,4210.823,4210.823,,,,583.657,,,,,456.361,113.049,4794.48,5830.091,0.0,614.439,0.135,614.304,-1634.127,2912.334,-11.787,1880.859,481.771,2362.63,8192.721,
09/30/2011,8706.668,565.867,541.206,24.661,1165.01,1165.01,,73.293,,,,,565.997,,1.492,,256.325,,309.672,2370.167,1335.789,,,8.857,8.857,4991.855,4929.754,4769.965,159.789,30.34,30.269,6336.501,,760.247,259.459,38.8,,461.988,82.497,0.0,,,,82.497,363.176,,24.629,363.176,1205.92,4417.468,4385.963,31.505,31.505,,549.985,,,,,393.54,131.816,4967.453,6173.373,,611.968,0.135,611.833,-1639.554,3047.695,-20.856,1999.253,534.042,2533.295,8706.668,
12/31/2011,8903.808,411.151,393.752,17.399,1195.163,1195.163,0.0,75.731,,,,,611.199,48.256,1.381,,280.382,0.0,282.561,2293.244,1432.651,2737.143,-1304.492,9.89,9.89,5168.023,5106.467,4946.976,159.491,27.325,32.85,6610.564,,748.8,289.653,37.412,0.0,421.735,87.345,0.0,,,,87.345,328.607,0.0,23.145,328.607,1164.752,4417.624,4374.624,43.0,43.0,,575.091,0.0,0.0,0.0,0.0,423.098,128.848,4992.715,6157.467,0.0,596.435,0.135,596.3,-1631.694,3195.818,-19.484,2141.075,605.266,2746.341,8903.808,
03/31/2012,9157.084,457.906,449.29,8.616,1266.869,1266.869,0.0,72.285,,,,,577.34,,0.958,,313.355,,263.985,2374.4,1490.572,,,9.897,9.897,5282.215,5225.194,5064.577,160.617,26.956,29.107,6782.684,,805.373,269.029,80.519,,455.825,89.646,0.0,,,,89.646,347.096,,23.196,347.096,1242.115,4401.865,4401.865,,,,606.683,,,,,448.372,135.115,5008.548,6250.663,0.0,575.499,0.135,575.364,-1618.134,3335.938,-18.773,2274.53,631.891,2906.421,9157.084,
06/30/2012,9254.933,282.074,273.445,8.629,1249.995,1249.995,0.0,77.684,,,,,568.998,,22.704,,300.276,11.586,257.136,2178.751,1586.46,,,12.143,12.143,5477.579,5420.378,5258.056,162.322,27.578,6.919,7076.182,,735.278,299.005,,,436.273,105.562,0.0,,,,105.562,395.024,,0.279,395.024,1235.864,4392.908,4392.908,,,,595.466,,,,,431.196,163.991,4988.374,6224.238,0.0,564.93,0.135,564.795,-1598.231,3431.275,-19.382,2378.592,652.103,3030.695,9254.933,
09/30/2012,10824.112,388.03,382.194,5.836,1248.05,1248.05,0.0,78.322,,,,,611.272,,0.158,,323.219,33.625,254.428,2325.674,1654.657,,,13.249,13.249,6830.532,5502.502,5324.96,177.542,28.705,1299.167,8498.438,,802.119,272.627,,,529.492,117.821,0.0,,,,117.821,416.897,,,394.708,1336.837,5620.716,5620.716,,,,646.154,,,,,484.918,161.236,6266.87,7603.707,0.0,543.886,0.135,543.751,-1564.178,3575.996,-18.283,2537.421,682.984,3220.405,10824.112,
12/31/2012,16018.596,540.886,533.748,7.138,1421.303,1421.303,0.0,78.126,0.0,0.0,0.0,,838.479,75.853,0.065,,315.782,55.454,391.39,2878.794,1872.37,3394.676,-1522.306,59.341,59.341,11208.091,11092.747,8964.969,2127.778,35.15,80.129,13139.802,,1227.018,660.107,,,566.911,227.791,0.0,,,,227.791,563.365,0.0,18.994,563.365,2018.174,8326.534,8326.534,,,,1165.148,0.0,0.0,0.0,0.0,706.748,439.406,9491.682,11509.856,0.0,1208.935,0.135,1208.8,-1162.336,3731.835,-15.297,3763.137,745.603,4508.74,16018.596,
03/31/2013,16413.477,706.813,699.671,7.142,1516.642,1516.642,0.0,76.582,,,,,891.131,,5.689,,441.828,,449.303,3191.168,1915.453,3461.719,-1546.266,63.451,63.451,11243.405,11119.079,9015.035,2104.044,37.52,81.117,13222.309,,1231.758,628.569,37.983,,565.206,228.219,0.0,3.0,3.0,,225.219,865.262,,16.751,865.262,2325.239,8277.259,8171.259,106.0,106.0,,1248.554,,,,,737.521,494.282,9525.813,11851.052,0.0,1208.45,0.135,1208.315,-1154.266,3761.999,-16.741,3799.442,762.983,4562.425,16413.477,
06/30/2013,16455.509,624.698,617.904,6.794,1445.099,1445.099,0.0,77.997,,,,,984.04,,13.875,,434.035,68.047,481.958,3131.834,1990.963,,,65.765,65.765,11266.947,11133.522,9056.589,2076.933,35.53,84.02,13323.675,,1147.292,592.587,,,554.705,242.324,0.0,,,,242.324,825.272,,13.041,812.07,2214.888,8234.29,8234.29,,,,1123.548,,,,,751.446,359.061,9357.838,11572.726,0.0,1244.828,0.135,1244.693,-1132.988,4016.375,-3.334,4124.881,757.902,4882.783,16455.509,
09/30/2013,16827.319,977.49,970.694,6.796,1404.05,1404.05,,84.899,,,,,914.969,,17.938,,398.138,64.351,452.48,3381.408,2048.235,3747.676,-1699.441,72.568,72.568,11325.108,11203.81,9144.242,2059.568,41.465,61.895,13445.911,,1314.516,629.164,,,685.352,259.77,0.0,,,,259.77,878.84,,,864.57,2453.126,8181.434,8181.434,,,,1134.096,,,,,769.713,364.383,9315.53,11768.656,0.0,1120.489,0.213,1120.276,0.0,3151.711,-4.214,4267.986,790.677,5058.663,16827.319,
12/31/2013,17098.877,953.05,946.249,6.801,1485.163,1485.163,0.0,88.805,,,,,945.26,0.0,17.571,,409.441,10.315,525.504,3472.278,2189.411,3967.67,-1778.259,79.557,79.557,11357.631,11237.347,9212.974,2024.373,40.686,62.027,13626.599,,1325.93,722.917,,,603.013,274.697,0.0,,,,274.697,861.422,,,849.353,2462.049,8141.231,8141.231,,,,1192.756,,,,,812.419,380.337,9333.987,11796.036,0.0,1071.135,0.213,1070.922,0.0,3363.989,-2.645,4432.479,870.362,5302.841,17098.877,
03/31/2014,17398.342,1116.149,1108.069,8.08,1539.728,1539.728,0.0,101.173,,,,,950.183,,16.3,,406.538,0.0,543.645,3707.233,2224.439,4082.157,-1857.718,81.033,81.033,11385.637,11268.001,9242.179,2025.822,40.727,60.609,13691.109,,1390.389,677.666,83.054,,629.669,292.22,0.0,6.0,6.0,,286.22,883.565,,,872.66,2566.174,8071.622,7914.622,157.0,157.0,,1230.13,,,,,822.842,407.288,9301.752,11867.926,0.0,1113.928,0.214,1113.714,0.0,3547.278,-1.639,4659.567,870.849,5530.416,17398.342,
06/30/2014,17925.571,1484.808,1420.973,63.835,1550.252,1550.252,,99.65,,,,,1026.537,,6.237,,399.361,6.965,620.211,4161.247,2290.844,4227.338,-1936.494,87.614,87.614,11385.866,11276.918,9254.043,2022.875,42.842,59.869,13764.324,,1336.919,710.302,,,626.617,408.987,291.907,,,,117.08,862.242,,,862.242,2608.148,8390.578,8390.578,,,,1209.778,,,,,823.745,386.033,9600.356,12208.504,0.0,1090.144,0.215,1089.929,0.0,3694.961,0.666,4785.771,931.296,5717.067,17925.571,
09/30/2014,18101.416,1669.157,1527.035,142.122,1468.563,1468.563,,114.677,,,,,926.038,,7.251,,407.071,0.0,518.967,4178.435,2359.203,4357.097,-1997.894,87.307,87.307,11476.471,11342.413,9344.641,1997.772,66.728,60.079,13922.981,,1558.903,748.259,48.732,,761.912,121.53,0.0,,,,121.53,917.198,,,915.163,2597.631,8380.903,8380.903,,,,1212.664,,,,,844.189,368.475,9593.567,12191.198,0.0,1107.583,0.215,1107.368,0.0,3879.083,-11.624,4975.042,935.176,5910.218,18101.416,
12/31/2014,17617.432,1302.64,965.241,337.399,1525.849,1525.849,0.0,136.084,,,,,671.597,102.466,17.215,,,83.839,483.835,3636.17,2469.099,4498.605,-2029.506,89.389,89.389,11422.774,11280.137,9415.295,1864.842,65.637,59.785,13981.262,,1458.274,759.799,,,698.475,120.154,0.0,,,,120.154,510.223,0.0,,510.223,2088.651,8298.624,8298.624,,,,1039.881,0.0,0.0,0.0,0.0,650.075,389.806,9338.505,11427.156,0.0,1108.427,0.216,1108.211,0.0,4087.103,-25.017,5170.513,1019.763,6190.276,17617.432,
03/31/2015,18366.663,1433.636,1011.271,422.365,1675.182,1675.182,0.0,145.74,,,,,1046.237,,8.468,,436.359,0.0,609.878,4300.795,2500.596,4624.414,-2123.818,91.441,91.441,11473.831,11335.566,9431.39,1904.176,70.017,59.78,14065.868,,1485.029,728.191,23.13,,733.708,118.076,0.0,8.0,8.0,,110.076,1076.411,,,1074.972,2679.516,8380.153,8149.153,231.0,231.0,,1287.888,,,,,880.82,407.068,9668.041,12347.557,0.0,1112.612,0.216,1112.396,-70.063,3976.486,-47.625,4971.41,1047.696,6019.106,18366.663,
06/30/2015,18946.818,1875.876,933.735,942.141,1666.969,1666.969,,159.353,,,,,1078.723,,4.819,,239.012,193.681,646.03,4780.921,2564.708,4772.028,-2207.32,92.864,92.864,11508.325,11319.378,9450.946,1868.432,67.173,116.955,14165.897,,1509.245,830.392,,,678.853,108.795,0.0,6.0,6.0,,102.795,716.25,,,715.119,2334.29,9101.052,8861.052,240.0,240.0,,1301.434,,,,,900.959,400.475,10402.486,12736.776,0.0,1128.378,0.217,1128.161,-84.113,4146.963,-44.379,5146.849,1063.193,6210.042,18946.818,
09/30/2015,18894.828,1970.267,1047.419,922.848,1699.892,1699.892,0.0,173.05,,,,,894.677,,2.219,,253.067,48.963,592.647,4737.886,2621.918,4927.059,-2305.141,90.393,90.393,11444.631,11314.361,9487.579,1826.782,67.883,60.168,14156.942,,1663.606,828.088,,,835.518,114.617,0.0,4.0,4.0,,110.617,632.331,,,631.417,2410.554,9082.096,8830.096,252.0,252.0,,1312.842,,,,,906.807,406.035,10394.938,12805.492,0.0,1106.559,0.217,1106.342,-424.705,4362.835,-54.336,4990.353,1098.983,6089.336,18894.828,
12/31/2015,18514.875,1907.2,1499.116,408.084,1724.228,1724.228,0.0,185.575,,,,,686.277,105.216,15.127,,,60.07,520.475,4503.28,2788.74,5185.747,-2397.007,89.122,89.122,11133.733,10981.805,9294.479,1687.326,78.368,58.433,14011.595,,1587.978,846.052,,,741.926,129.037,0.0,30.538,30.538,,98.499,682.123,0.0,0.0,682.123,2399.138,9001.308,8748.661,252.647,252.647,,1166.191,0.0,0.0,0.0,0.0,726.962,439.229,10167.499,12566.637,0.0,1118.543,0.217,1118.326,-544.772,4356.835,-59.826,4870.78,1077.458,5948.238,18514.875,
03/31/2016,18514.198,1437.895,1041.427,396.468,1855.285,1855.285,0.0,192.689,,,,,713.691,,6.868,,0.0,0.856,712.835,4199.56,2911.205,,,97.77,97.77,11305.663,11164.335,9485.628,1678.707,75.059,59.401,14314.638,,1526.511,798.035,,,728.476,137.966,0.0,13.0,13.0,,124.966,779.141,,,779.116,2443.618,8979.855,8704.855,275.0,275.0,,2168.993,,,,,792.038,1376.955,11148.848,13592.466,0.0,1089.522,0.217,1089.305,-786.352,4454.269,-53.513,4703.926,217.806,4921.732,18514.198,
06/30/2016,18691.63,1677.582,1283.416,394.166,1875.403,1875.403,,197.388,,,,,745.844,,2.753,,0.0,0.0,745.844,4496.217,2972.407,5594.883,-2622.476,102.374,102.374,11120.632,10991.958,9360.957,1631.001,64.42,61.501,14195.413,,1660.734,804.917,48.682,,807.135,144.183,0.0,10.0,10.0,,134.183,840.745,,,840.675,2645.662,8957.257,8679.257,278.0,278.0,,2130.008,,,,,772.329,1357.679,11087.265,13732.927,0.0,1048.037,0.217,1047.82,-749.598,4507.651,-60.036,4746.054,212.649,4958.703,18691.63,
09/30/2016,18925.653,1572.974,913.496,659.478,1850.425,1850.425,0.0,200.563,,,,,637.397,,2.453,,0.0,8.196,629.201,4261.359,3044.988,5773.205,-2728.217,100.786,100.786,11518.52,10959.153,9382.996,1576.157,516.383,40.531,14664.294,,1658.17,812.291,,,845.879,152.764,0.0,4.0,4.0,,148.764,828.535,,,828.535,2639.469,8972.002,8682.002,290.0,290.0,,2194.791,,,,,802.109,1392.682,11166.793,13806.262,0.0,1032.956,0.217,1032.739,-1147.967,5078.983,-52.226,4911.746,207.645,5119.391,18925.653,
12/31/2016,18755.776,981.757,674.776,306.981,1503.95,1503.95,0.0,160.419,,,,,1348.622,96.818,9.929,960.956,,0.0,290.848,3994.748,2864.121,5562.397,-2698.276,29.997,29.997,11866.91,6088.879,6015.375,73.504,492.039,5276.063,14761.028,,1164.577,456.619,1.394,,706.564,160.262,0.0,22.0,22.0,,138.262,1386.125,0.0,0.0,1386.125,2710.964,8944.676,8666.994,277.682,277.682,,2250.395,0.0,0.0,0.0,0.0,530.869,1719.526,11195.071,13906.035,0.0,1027.377,0.195,1027.182,0.0,3710.313,-89.643,4648.047,201.694,4849.741,18755.776,
03/31/2017,19388.264,1785.497,1472.232,313.265,1900.561,1900.561,0.0,174.159,,,,,743.683,,4.712,,0.0,0.0,743.683,4603.9,3171.199,6125.436,-2954.237,108.368,108.368,11504.797,10939.499,9452.47,1487.029,521.848,38.738,14784.364,,1859.554,854.471,249.081,,756.002,170.217,0.0,15.0,15.0,,155.217,783.806,,,783.806,2813.577,8918.878,8636.878,282.0,282.0,,2315.218,,,,,830.99,1484.228,11234.096,14047.673,0.0,1058.805,0.195,1058.61,0.0,4158.01,-76.886,5139.929,200.662,5340.591,19388.264,
06/30/2017,19341.784,923.433,711.997,211.436,2053.812,2053.812,0.0,199.304,,,,,847.219,,1.743,,,0.0,847.219,4023.768,3248.03,6378.827,-3130.797,114.693,114.693,11955.293,11352.685,9889.791,1462.894,542.468,58.397,15318.016,,1705.728,830.128,115.316,,760.284,182.323,0.0,11.0,11.0,,171.323,885.274,,,885.274,2773.325,8910.814,8615.814,295.0,295.0,,2385.749,,,,,855.159,1530.59,11296.563,14069.888,0.0,1058.285,0.195,1058.09,-231.674,4285.011,-27.308,5084.314,187.582,5271.896,19341.784,
09/30/2017,19013.339,983.468,846.11,137.358,2091.074,2091.074,0.0,154.422,,,,,804.585,,0.962,,,0.0,804.585,4033.549,3386.056,6537.458,-3151.402,120.129,120.129,11473.605,10866.91,9415.877,1451.033,545.053,60.68,14979.79,,1756.848,967.177,14.391,,775.28,189.822,0.0,4.0,4.0,,185.822,928.123,,,928.123,2874.793,8908.703,8582.703,326.0,326.0,,2260.714,,,,,685.598,1575.116,11169.417,14044.21,0.0,1059.371,0.195,1059.176,-348.801,4070.535,3.476,4784.581,184.548,4969.129,19013.339,
12/31/2017,18974.536,541.064,508.234,32.83,1714.75,1714.75,0.0,181.799,,,,,6333.088,104.727,1.032,5761.642,,49.44,417.279,8770.701,3149.213,6252.875,-3103.662,37.695,37.695,7016.927,6724.106,6610.279,113.827,245.534,46.255,10203.835,,1125.232,509.116,0.0,,616.116,178.213,0.0,20.0,20.0,,158.213,1764.075,0.0,0.0,1764.075,3067.52,9158.018,8880.848,277.17,277.17,,1862.932,0.0,0.0,0.0,0.0,486.247,1376.685,11020.95,14088.47,0.0,1043.081,0.182,1042.899,0.0,3633.713,13.235,4690.029,196.037,4886.066,18974.536,
03/31/2018,18942.372,363.476,358.874,4.602,1830.59,1830.59,0.0,125.555,,,,,6353.934,,2.446,5724.265,0.0,18.66,611.009,8673.555,3185.223,6415.94,-3230.717,34.344,34.344,7049.25,6751.958,6638.592,113.366,245.564,49.282,10268.817,,963.916,437.733,,,526.183,184.136,0.0,16.0,16.0,,168.136,1799.471,,,1799.471,2947.523,9279.885,8991.885,288.0,288.0,,1932.883,,,,,507.226,1425.657,11212.768,14160.291,0.0,1030.955,0.183,1030.772,-298.377,3820.767,27.335,4580.68,201.401,4782.081,18942.372,
06/30/2018,19435.564,393.792,389.264,4.528,1842.108,1842.108,0.0,112.729,,,,,6736.733,,2.085,6053.081,,23.54,660.112,9085.362,3229.098,6557.274,-3328.176,34.2,34.2,7086.904,6778.814,6678.559,100.255,249.02,56.985,10350.202,,1175.364,542.272,,,633.092,1768.514,0.0,12.0,12.0,,1756.514,1839.9,,,1839.9,4783.778,8175.573,7895.573,280.0,280.0,,1991.706,,,,,526.425,1465.281,10167.279,14951.057,0.0,1022.966,0.183,1022.783,-809.9,4088.043,-21.925,4279.184,205.323,4484.507,19435.564,
09/30/2018,19357.789,452.945,448.215,4.73,1847.086,1847.086,0.0,91.102,,,,,6538.368,,2.135,5947.786,,26.002,564.58,8929.501,3275.636,6729.743,-3454.107,35.047,35.047,7117.605,6800.268,6702.659,97.609,240.82,74.382,10428.288,,1090.726,458.927,,,631.799,1784.065,0.0,7.0,7.0,,1777.065,1980.313,,,1980.313,4855.104,8440.673,8158.673,282.0,282.0,,2032.75,,,,,515.893,1516.857,10473.423,15328.527,0.0,1056.022,0.183,1055.839,-1153.511,3951.247,-29.109,3824.649,204.613,4029.262,19357.789,
12/31/2018,19110.252,325.973,323.038,2.935,1858.608,1858.608,0.0,107.381,,,,,6132.197,111.84,0.851,5389.565,,68.614,562.178,8424.159,3393.669,6917.767,-3524.098,35.424,35.424,7257.0,6960.806,6841.96,118.846,224.611,70.732,10686.093,,1122.183,463.27,0.0,,658.913,1929.369,0.0,22.0,22.0,,1907.369,1839.609,0.0,0.0,1839.609,4891.161,8172.847,7912.11,260.737,260.737,,2137.846,0.0,0.0,0.0,0.0,562.536,1575.31,10310.693,15201.854,0.0,995.172,0.166,995.006,0.0,2743.194,-34.924,3703.442,204.956,3908.398,19110.252,
03/31/2019,22605.944,463.277,459.242,4.035,1953.422,1953.422,0.0,104.236,,,,,6704.141,,0.07,6004.948,,42.65,656.543,9225.076,6128.802,9667.794,-3538.992,34.414,34.414,7217.652,6917.692,6799.368,118.324,226.309,73.581,13380.868,,860.519,365.192,,,495.327,5044.104,0.0,398.115,30.702,367.413,4645.989,2326.254,,,2326.254,8230.877,8412.789,5541.151,2871.638,245.862,2625.776,1875.605,,,,,588.805,1286.8,10288.394,18519.271,0.0,990.546,0.166,990.38,0.0,2932.359,-47.551,3875.354,211.319,4086.673,22605.944,
06/30/2019,19930.96,3580.851,3575.638,5.213,2010.801,2010.801,0.0,96.819,,,,,702.158,,0.028,0.0,0.0,15.783,686.375,6390.629,6196.2,9846.178,-3649.978,35.051,35.051,7309.08,6985.96,6865.386,120.574,225.677,97.415,13540.331,,1016.977,388.955,,,628.022,3963.956,0.0,389.118,16.493,372.625,3574.838,726.011,,,726.011,5706.944,8067.047,5116.711,2950.336,261.087,2689.249,1913.9,,,,,593.562,1320.338,9980.947,15687.891,0.0,989.188,0.167,989.021,-112.189,3205.91,-33.611,4049.298,193.771,4243.069,19930.96,
09/30/2019,17451.83,1353.969,1253.256,100.713,1901.225,1901.225,0.0,98.641,,,,,644.883,,20.642,0.0,,16.236,628.647,3998.718,6200.526,9993.209,-3792.683,35.041,35.041,7217.545,6883.325,6765.659,117.666,219.386,94.192,13453.112,,994.962,332.136,,,662.826,495.655,0.0,382.598,8.384,374.214,113.057,716.023,,,716.023,2206.64,10696.6,7742.721,2953.879,271.754,2682.125,2036.067,,,,,604.921,1431.146,12732.667,14939.307,0.0,907.157,0.167,906.99,-1860.157,3349.18,-77.604,2318.576,193.947,2512.523,17451.83,
12/31/2019,17311.394,1113.944,1102.372,11.572,1795.598,1795.598,0.0,97.949,,,,,682.679,66.866,24.452,0.0,,19.772,596.041,3690.17,6303.431,10272.997,-3969.566,36.519,36.519,7281.274,6923.319,6787.635,135.684,241.983,91.52,13621.224,,1141.304,403.84,42.412,,695.052,474.62,0.0,381.536,37.624,343.912,93.084,756.174,0.0,0.0,756.174,2372.098,10701.326,7746.616,2954.71,230.91,2723.8,1918.728,0.0,0.0,0.0,0.0,577.543,1341.185,12620.054,14992.152,0.0,749.169,0.126,749.043,0.0,1431.738,-47.498,2133.409,185.833,2319.242,17311.394,
03/31/2020,17596.3,1391.14,1381.764,9.376,1820.132,1820.132,0.0,95.685,,,,,716.982,,7.106,,,31.324,685.658,4023.939,6293.199,10385.365,-4092.166,34.657,34.657,7244.505,6895.976,6778.023,117.953,254.499,86.924,13572.361,,960.611,340.092,23.52,,596.999,502.351,0.0,386.324,30.291,356.033,116.027,757.784,,,757.784,2220.746,11176.506,8197.335,2979.171,244.801,2734.37,2065.704,,,,,675.728,1389.976,13242.21,15462.956,0.0,720.179,0.126,720.053,-303.139,1671.331,-140.525,1947.846,185.498,2133.344,17596.3,
06/30/2020,19305.091,3083.025,2928.91,154.115,1772.259,1772.259,0.0,97.902,,,,,826.644,,4.675,,,41.963,784.681,5779.83,6244.538,10473.901,-4229.363,28.34,28.34,7252.383,6903.985,6790.606,113.379,255.489,88.234,13525.261,,1105.579,357.283,61.596,,686.7,2266.965,0.0,360.405,,360.405,1906.56,902.019,,,902.019,4274.563,10604.243,7618.164,2986.079,276.51,2709.569,2092.468,,,,,706.41,1386.058,12696.711,16971.274,0.0,719.228,0.126,719.102,-303.139,1872.933,-135.107,2153.915,179.902,2333.817,19305.091,
