Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2010,6793.623,331.095,331.095,0.0,189.503,189.503,0.0,,0.0,0.0,0.0,0.0,0.0,106.33,26.493,,,79.837,0.0,626.928,3115.991,7864.523,-4748.532,0.0,,3050.704,2875.797,2642.323,233.474,174.907,6166.695,,110.077,110.077,,,,7.228,0.0,,,,7.228,208.742,,,208.742,326.047,4796.474,4796.474,,,,1363.473,,,,,730.371,633.102,6159.947,6485.994,0.0,951.352,87.364,863.988,-458.368,45.321,-241.542,296.763,10.866,307.629,6793.623,
06/30/2010,6795.822,231.155,231.155,0.0,201.757,201.757,0.0,,0.0,0.0,0.0,0.0,0.0,207.398,21.52,,,60.36,125.518,640.31,3116.201,7939.604,-4823.403,0.0,,3039.311,2861.945,2642.323,219.622,177.366,6155.512,,110.424,110.424,,,,7.215,0.0,,,,7.215,246.13,,,246.13,363.769,4798.822,4798.822,,,,1361.698,,,,,736.401,625.297,6160.52,6524.289,0.0,953.787,87.364,866.423,-458.465,2.091,-237.565,259.848,11.685,271.533,6795.822,
09/30/2010,17994.938,351.065,351.065,0.0,568.914,568.914,0.0,,0.0,0.0,0.0,0.0,0.0,216.27,159.2,,,57.07,0.0,1136.249,7575.8,12714.009,-5138.209,0.0,,9282.889,8901.365,6256.282,2645.083,381.524,16858.689,,346.39,346.39,,,,79.987,0.0,,,,79.987,901.522,,,901.522,1327.899,8181.603,8181.603,,,,3151.457,,,,,2043.575,1107.882,11333.06,12660.959,0.0,5965.017,256.997,5708.02,-433.179,31.115,-241.347,5321.606,12.373,5333.979,17994.938,
12/31/2010,17890.23,251.263,251.263,0.0,568.308,568.308,0.0,,0.0,0.0,0.0,0.0,0.0,308.848,100.603,0.0,,208.245,0.0,1128.419,7590.614,12795.28,-5204.666,0.0,,9171.197,8783.389,6292.194,2491.195,387.808,16761.811,,774.971,436.886,167.857,170.228,0.0,280.002,0.0,0.0,0.0,,280.002,384.384,0.0,0.0,212.782,1439.357,7983.693,7983.693,0.0,0.0,,3257.437,0.0,816.588,,,2220.677,220.172,11241.13,12680.487,0.0,5782.468,256.997,5525.471,-433.286,77.107,-229.549,5196.74,13.003,5209.743,17890.23,
03/31/2011,17778.523,359.382,359.382,0.0,519.239,519.239,0.0,,0.0,0.0,0.0,0.0,0.0,298.267,93.284,,,204.983,0.0,1176.888,7572.985,12973.725,-5400.74,0.0,,9028.65,8631.66,6277.637,2354.023,396.99,16601.635,,749.229,385.48,148.981,214.768,,279.873,0.0,,,,279.873,381.154,,,213.089,1410.256,7986.248,7986.248,,,,3301.009,,827.735,,,2264.679,208.595,11287.257,12697.513,0.0,5578.793,256.997,5321.796,-414.695,131.818,-227.894,5068.022,12.988,5081.01,17778.523,
06/30/2011,17662.571,232.672,232.672,0.0,513.852,513.852,0.0,,0.0,0.0,0.0,0.0,0.0,299.731,93.237,,,206.494,0.0,1046.255,7590.723,13153.166,-5562.443,0.0,,9025.593,8636.898,6416.473,2220.425,388.695,16616.316,,680.662,438.2,73.22,169.242,,203.659,0.0,,,,203.659,424.404,,,257.565,1308.725,7988.813,7988.813,,,,3430.788,,834.799,,,2400.01,195.979,11419.601,12728.326,,5395.915,256.997,5138.918,-414.261,164.079,-224.559,4921.174,13.071,4934.245,17662.571,
09/30/2011,17493.767,205.817,205.817,0.0,527.395,527.395,0.0,,0.0,0.0,0.0,0.0,0.0,236.534,84.404,,,152.13,0.0,969.746,7630.515,13364.227,-5733.712,0.0,,8893.506,8511.693,6416.473,2095.22,381.813,16524.021,,753.042,469.219,71.694,212.129,,43.763,0.0,,,,43.763,371.337,,,209.393,1168.142,8151.081,8151.081,,,,3397.956,,780.142,,,2377.518,240.296,11549.037,12717.179,,5213.34,256.997,4956.343,-414.997,184.474,-221.225,4761.592,14.996,4776.588,17493.767,
12/31/2011,17460.768,326.094,326.094,0.0,616.157,616.157,0.0,,0.0,0.0,0.0,0.0,0.0,327.779,63.422,0.0,,264.357,0.0,1270.03,7547.523,13638.136,-6090.613,0.0,,8643.215,8302.224,6337.719,1964.505,340.991,16190.738,,753.28,519.548,64.392,169.34,0.0,94.016,0.0,0.0,0.0,,94.016,335.92,0.0,0.0,183.136,1183.216,8205.841,8205.841,0.0,0.0,,3602.577,0.0,918.701,,,2458.018,225.858,11808.418,12991.634,0.0,5030.38,256.997,4773.383,-415.001,226.721,-386.963,4455.137,13.997,4469.134,17460.768,
03/31/2012,17218.25,365.814,365.814,0.0,525.252,525.252,0.0,,0.0,0.0,0.0,0.0,0.0,326.11,61.949,,,264.161,0.0,1217.176,7501.149,13779.23,-6278.081,0.0,,8499.925,8155.62,6337.719,1817.901,344.305,16001.074,,612.598,327.584,72.907,212.107,,674.746,0.0,,,,674.746,288.873,,,138.699,1576.217,7614.392,7614.392,,,,3627.661,,929.21,,,2478.924,219.527,11242.053,12818.27,0.0,4986.335,256.997,4729.338,-370.016,153.638,-382.696,4387.261,12.719,4399.98,17218.25,
06/30/2012,17145.595,410.014,410.014,0.0,545.818,545.818,0.0,,0.0,0.0,0.0,0.0,0.0,342.947,63.474,,,279.473,0.0,1298.779,7481.896,13962.614,-6480.718,0.0,,8364.92,8057.153,6337.719,1719.434,307.767,15846.816,,552.366,314.706,71.388,166.272,,616.575,0.0,,,,616.575,370.611,,,222.97,1539.552,7670.517,7670.517,,,,3603.902,,908.976,,,2491.867,203.059,11274.419,12813.971,0.0,4989.39,256.997,4732.393,-369.142,71.776,-377.129,4314.895,16.729,4331.624,17145.595,
09/30/2012,17838.486,1099.489,1099.489,0.0,557.573,557.573,0.0,,0.0,0.0,0.0,0.0,0.0,472.164,69.595,,,347.602,54.967,2129.226,7482.9,14133.935,-6651.035,0.0,,8226.36,7968.684,6337.719,1630.965,257.676,15709.26,,624.331,322.811,83.995,217.525,,596.545,0.0,,,,596.545,300.11,,,152.882,1520.986,8257.599,8257.599,,,,3756.501,,923.634,,,2608.051,224.816,12014.1,13535.086,0.0,4992.513,256.997,4735.516,-368.578,38.931,-374.821,4288.045,15.355,4303.4,17838.486,
12/31/2012,17733.631,1326.532,1326.532,0.0,533.704,533.704,0.0,,0.0,0.0,0.0,0.0,0.0,226.967,66.972,0.0,,144.587,15.408,2087.203,7504.896,14353.763,-6848.867,0.0,,8141.532,7880.458,6337.719,1542.739,261.074,15646.428,,613.817,338.148,66.342,209.327,0.0,560.55,0.0,,,,560.55,379.153,0.0,0.0,232.836,1553.52,8381.947,8381.947,,,,3678.893,0.0,1055.058,630.679,424.379,2357.21,266.625,12060.84,13614.36,0.0,4896.56,256.997,4639.563,-368.593,63.205,-483.576,4107.596,11.675,4119.271,17733.631,
03/31/2013,17009.562,875.909,875.909,0.0,480.746,480.746,0.0,,0.0,0.0,0.0,0.0,0.0,191.5,65.762,,,103.612,22.126,1548.155,7417.746,14429.251,-7011.505,0.0,,8043.661,7793.675,6337.719,1455.956,249.986,15461.407,,501.126,219.009,74.003,208.114,0.0,57.899,0.0,,,,57.899,356.912,,,213.144,915.937,8368.729,8368.729,,,,3654.514,,1054.246,,,2335.286,264.982,12023.243,12939.18,0.0,4793.654,256.997,4536.657,-365.705,111.345,-476.83,4062.464,7.918,4070.382,17009.562,
06/30/2013,16600.066,548.63,548.63,0.0,486.495,486.495,0.0,,0.0,0.0,0.0,0.0,0.0,241.816,69.954,,,162.602,9.26,1276.941,7361.756,14579.736,-7217.98,0.0,,7961.369,7706.654,6337.719,1368.935,254.715,15323.125,,525.827,271.942,65.337,188.548,,257.905,0.0,,,,257.905,364.428,,,224.423,1148.16,7900.922,7900.922,,,,3615.979,,1045.978,,,2317.113,252.888,11516.901,12665.061,0.0,4665.649,256.997,4408.652,-333.445,72.885,-470.084,3935.005,0.0,3935.005,16600.066,
09/30/2013,16493.414,660.997,660.997,0.0,472.223,472.223,0.0,,0.0,0.0,0.0,0.0,0.0,190.316,64.492,,,116.564,9.26,1323.536,7289.567,14710.342,-7420.775,0.0,,7880.311,7629.673,6337.719,1291.954,250.638,15169.878,,508.243,231.451,73.409,203.383,,257.91,0.0,,,,257.91,358.738,,,219.234,1124.891,7887.296,7887.296,,,,3575.165,,1022.765,,,2297.447,254.953,11462.461,12587.352,0.0,4574.47,256.997,4317.473,-337.914,108.285,-438.779,3906.062,0.0,3906.062,16493.414,
12/31/2013,16635.484,880.039,880.039,0.0,479.21,479.21,0.0,,0.0,0.0,0.0,0.0,0.0,259.59,68.573,0.0,,179.606,11.411,1618.839,7255.762,14850.697,-7594.935,0.0,,7760.883,7552.651,6337.719,1214.932,208.232,15016.645,,582.171,327.256,66.276,188.639,0.0,257.916,0.0,,,,257.916,461.5,0.0,0.0,324.181,1301.587,7873.667,7873.667,,,,3404.749,0.0,725.333,351.996,373.337,2417.108,262.308,11278.416,12580.003,0.0,4578.053,256.997,4321.056,-338.15,76.108,-260.53,4055.481,0.0,4055.481,16635.484,
03/31/2014,16468.874,954.241,954.241,0.0,463.081,463.081,0.0,,0.0,0.0,0.0,0.0,0.0,182.092,62.547,,,108.133,11.412,1599.414,7190.258,14984.356,-7794.098,0.0,,7679.202,7476.76,6337.719,1139.041,202.442,14869.46,,501.422,218.022,81.076,202.324,,365.625,0.0,,,,365.625,464.829,,,329.583,1331.876,7762.672,7762.672,,,,3376.654,,713.777,,,2396.448,266.429,11139.326,12471.202,0.0,4438.48,256.997,4181.483,-298.699,115.382,-257.491,3997.672,0.0,3997.672,16468.874,
06/30/2014,16179.278,801.697,801.697,0.0,463.932,463.932,0.0,,0.0,0.0,0.0,0.0,0.0,145.626,64.596,,,77.83,3.2,1411.255,7162.649,15139.272,-7976.623,0.0,,7605.374,7400.869,6337.719,1063.15,204.505,14768.023,,567.628,275.119,107.379,185.13,,262.527,0.0,,,,262.527,452.099,,,318.539,1282.254,7650.833,7650.833,,,,3303.041,,697.708,,,2355.494,249.839,10953.874,12236.128,0.0,4343.545,256.997,4086.548,-298.856,153.062,-254.601,3943.15,0.0,3943.15,16179.278,
09/30/2014,17639.688,808.518,808.518,0.0,462.299,462.299,0.0,,0.0,0.0,0.0,0.0,0.0,1656.532,70.745,,,66.787,1519.0,2927.349,7152.461,15311.984,-8159.523,0.0,,7559.878,7335.016,6337.719,997.297,224.862,14712.339,,636.389,282.796,154.57,199.023,,262.534,0.0,,,,262.534,439.446,,,306.598,1338.369,9185.603,9185.603,,,,3223.197,,676.564,,,2306.326,240.307,12408.8,13747.169,0.0,4248.586,256.997,3991.589,-298.981,195.055,-252.141,3892.519,0.0,3892.519,17639.688,
12/31/2014,18810.0,682.0,682.0,0.0,614.0,614.0,0.0,,0.0,0.0,0.0,0.0,0.0,119.0,61.0,0.0,,58.0,0.0,1415.0,8566.0,16946.0,-8380.0,0.0,,8829.0,8705.0,7205.0,1500.0,124.0,17395.0,,673.0,379.0,80.0,214.0,0.0,298.0,0.0,,,,298.0,541.0,0.0,0.0,362.0,1512.0,9393.0,9393.0,,,,4247.0,0.0,1141.0,,,2868.0,238.0,13640.0,15152.0,0.0,4247.0,257.0,3990.0,-294.0,109.0,-404.0,3658.0,0.0,3658.0,18810.0,
03/31/2015,18721.0,509.0,509.0,0.0,526.0,526.0,0.0,,0.0,0.0,0.0,0.0,0.0,373.0,62.0,,,311.0,0.0,1408.0,8478.0,17095.0,-8617.0,0.0,,8835.0,8621.0,7213.0,1408.0,214.0,17313.0,,539.0,260.0,71.0,208.0,,193.0,0.0,,,,193.0,708.0,,,532.0,1440.0,9464.0,9464.0,,,,4310.0,,1173.0,,,2930.0,207.0,13774.0,15214.0,0.0,4134.0,257.0,3877.0,-284.0,58.0,-401.0,3507.0,0.0,3507.0,18721.0,
06/30/2015,21286.0,1246.0,1246.0,0.0,541.0,541.0,0.0,,0.0,0.0,0.0,0.0,0.0,2301.0,68.0,,,393.0,1840.0,4088.0,8432.0,17280.0,-8848.0,0.0,,8766.0,8534.0,7234.0,1300.0,232.0,17198.0,,614.0,324.0,70.0,220.0,,97.0,0.0,,,,97.0,697.0,,,527.0,1408.0,9440.0,9440.0,,,,4390.0,,1122.0,,,3060.0,208.0,13830.0,15238.0,1925.0,4767.0,298.0,4469.0,-278.0,30.0,-396.0,6048.0,0.0,6048.0,21286.0,
09/30/2015,27365.0,1011.0,1011.0,0.0,554.0,554.0,0.0,,0.0,0.0,0.0,0.0,0.0,8630.0,86.0,,,104.0,8440.0,10195.0,8439.0,17522.0,-9083.0,0.0,,8731.0,8386.0,7166.0,1220.0,345.0,17170.0,,656.0,335.0,106.0,215.0,,97.0,0.0,,,,97.0,675.0,,,510.0,1428.0,16016.0,16016.0,,,,4066.0,,1146.0,,,2704.0,216.0,20082.0,21510.0,1925.0,4583.0,298.0,4285.0,-278.0,16.0,-391.0,5855.0,0.0,5855.0,27365.0,
12/31/2015,27084.0,936.0,936.0,0.0,571.0,571.0,0.0,,0.0,0.0,0.0,0.0,0.0,8624.0,100.0,0.0,,80.0,8444.0,10131.0,8493.0,17801.0,-9308.0,0.0,,8460.0,8309.0,7166.0,1143.0,151.0,16953.0,,957.0,,87.0,403.0,467.0,384.0,0.0,,,,384.0,552.0,0.0,0.0,392.0,1893.0,15508.0,15508.0,,,,4069.0,0.0,1163.0,,,2666.0,240.0,19577.0,21470.0,1925.0,4407.0,298.0,4109.0,-278.0,-87.0,-353.0,5614.0,0.0,5614.0,27084.0,
03/31/2016,26454.0,500.0,500.0,0.0,544.0,544.0,0.0,,0.0,0.0,0.0,0.0,0.0,8532.0,129.0,,,,8403.0,9576.0,8495.0,18035.0,-9540.0,0.0,,8383.0,8233.0,7166.0,1067.0,150.0,16878.0,,794.0,474.0,87.0,233.0,,370.0,0.0,,,,370.0,570.0,,,412.0,1734.0,15496.0,15496.0,,,,3970.0,,1178.0,,,2551.0,241.0,19466.0,21200.0,1925.0,4174.0,298.0,3876.0,-225.0,-273.0,-347.0,5254.0,0.0,5254.0,26454.0,
06/30/2016,29456.0,683.0,683.0,0.0,1034.0,1034.0,0.0,,0.0,0.0,0.0,0.0,0.0,164.0,108.0,,,56.0,0.0,1881.0,16161.0,26140.0,-9979.0,0.0,,11414.0,11296.0,9198.0,2098.0,118.0,27575.0,,1282.0,722.0,126.0,434.0,,1043.0,0.0,,,,1043.0,867.0,,,544.0,3192.0,16923.0,16923.0,,,,4279.0,,1470.0,,,2501.0,308.0,21202.0,24394.0,1925.0,3994.0,298.0,3696.0,-215.0,-300.0,-342.0,5062.0,0.0,5062.0,29456.0,
09/30/2016,29045.0,331.0,331.0,0.0,1004.0,1004.0,0.0,,0.0,0.0,0.0,0.0,0.0,309.0,109.0,,,200.0,0.0,1644.0,14899.0,25186.0,-10287.0,0.0,,12502.0,12379.0,9507.0,2872.0,123.0,27401.0,,1098.0,700.0,158.0,240.0,,509.0,0.0,,,,509.0,799.0,,,487.0,2406.0,17434.0,17434.0,,,,4448.0,,1570.0,,,2552.0,326.0,21882.0,24288.0,1925.0,3829.0,298.0,3531.0,-214.0,-380.0,-403.0,4757.0,0.0,4757.0,29045.0,
12/31/2016,29013.0,522.0,522.0,0.0,938.0,938.0,0.0,,0.0,0.0,0.0,0.0,0.0,196.0,88.0,0.0,,108.0,0.0,1656.0,14902.0,25541.0,-10639.0,0.0,,12455.0,12336.0,9674.0,2662.0,119.0,27357.0,,1433.0,698.0,134.0,437.0,164.0,363.0,0.0,,,,363.0,648.0,0.0,0.0,347.0,2444.0,17560.0,17560.0,,,,4490.0,0.0,1602.0,,,2516.0,372.0,22050.0,24494.0,1925.0,3656.0,20.0,3636.0,-215.0,-460.0,-387.0,4519.0,0.0,4519.0,29013.0,
03/31/2017,28449.0,341.0,341.0,0.0,836.0,836.0,0.0,,0.0,0.0,0.0,0.0,0.0,207.0,104.0,,,,103.0,1384.0,14616.0,25626.0,-11010.0,0.0,,12449.0,12331.0,9772.0,2559.0,118.0,27065.0,,1087.0,532.0,140.0,237.0,178.0,363.0,0.0,,,,363.0,630.0,,,340.0,2080.0,17526.0,17526.0,,,,4517.0,,1568.0,,,2512.0,437.0,22043.0,24123.0,1925.0,3409.0,298.0,3111.0,-148.0,-534.0,-326.0,4326.0,0.0,4326.0,28449.0,
06/30/2017,27511.0,387.0,387.0,0.0,789.0,789.0,0.0,,0.0,0.0,0.0,0.0,0.0,249.0,109.0,,,,140.0,1425.0,14482.0,25857.0,-11375.0,0.0,,11604.0,11488.0,9102.0,2386.0,116.0,26086.0,,1173.0,523.0,144.0,407.0,99.0,166.0,0.0,,,,166.0,640.0,,,354.0,1979.0,17680.0,17680.0,,,,4286.0,,1613.0,,,2299.0,374.0,21966.0,23945.0,1925.0,3313.0,20.0,3293.0,-147.0,-1196.0,-329.0,3566.0,0.0,3566.0,27511.0,
09/30/2017,27076.0,286.0,286.0,0.0,780.0,780.0,0.0,,0.0,0.0,0.0,0.0,0.0,196.0,98.0,,,,98.0,1262.0,14375.0,26124.0,-11749.0,0.0,,11439.0,11325.0,9102.0,2223.0,114.0,25814.0,,1021.0,509.0,177.0,205.0,130.0,166.0,0.0,,,,166.0,606.0,,,329.0,1793.0,17604.0,17604.0,,,,4269.0,,1647.0,,,2253.0,369.0,21873.0,23666.0,1925.0,3219.0,20.0,3199.0,-151.0,-1234.0,-349.0,3410.0,0.0,3410.0,27076.0,
12/31/2017,24884.0,362.0,362.0,0.0,819.0,819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,78.0,0.0,,,64.0,1323.0,14377.0,26496.0,-12119.0,0.0,,9184.0,9087.0,7024.0,2063.0,97.0,23561.0,,1223.0,564.0,156.0,401.0,102.0,656.0,0.0,,,,656.0,629.0,0.0,0.0,359.0,2508.0,16970.0,16970.0,,,,3132.0,0.0,1676.0,,,1139.0,317.0,20102.0,22610.0,1925.0,3129.0,20.0,3109.0,-151.0,-2263.0,-366.0,2274.0,0.0,2274.0,24884.0,
03/31/2018,24678.0,201.0,201.0,0.0,778.0,778.0,0.0,,0.0,0.0,0.0,0.0,0.0,223.0,78.0,,,,145.0,1202.0,14321.0,26786.0,-12465.0,0.0,,9155.0,8927.0,7024.0,1903.0,228.0,23476.0,,965.0,537.0,156.0,167.0,105.0,1060.0,0.0,,,,1060.0,634.0,,,363.0,2659.0,16470.0,16470.0,,,,3153.0,,1656.0,,,1217.0,280.0,19623.0,22282.0,1925.0,2942.0,20.0,2922.0,-15.0,-2089.0,-367.0,2396.0,0.0,2396.0,24678.0,
06/30/2018,24730.0,384.0,384.0,0.0,751.0,751.0,0.0,,0.0,0.0,0.0,0.0,0.0,293.0,90.0,,,,203.0,1428.0,14282.0,27085.0,-12803.0,0.0,,9020.0,8784.0,7024.0,1760.0,236.0,23302.0,,1147.0,513.0,159.0,387.0,88.0,1228.0,0.0,,,,1228.0,681.0,,,416.0,3056.0,16209.0,16209.0,,,,3064.0,,1571.0,,,1219.0,274.0,19273.0,22329.0,0.0,4815.0,27.0,4788.0,-11.0,-2107.0,-296.0,2401.0,0.0,2401.0,24730.0,
09/30/2018,24033.0,238.0,238.0,0.0,744.0,744.0,0.0,,0.0,0.0,0.0,0.0,0.0,300.0,95.0,,,,205.0,1282.0,14268.0,27391.0,-13123.0,0.0,,8483.0,8250.0,6624.0,1626.0,233.0,22751.0,,998.0,457.0,197.0,233.0,111.0,1005.0,0.0,,,,1005.0,614.0,,,353.0,2617.0,16402.0,16402.0,,,,3071.0,,1571.0,,,1204.0,296.0,19473.0,22090.0,0.0,4820.0,27.0,4793.0,-14.0,-2533.0,-330.0,1943.0,0.0,1943.0,24033.0,
12/31/2018,23659.0,354.0,354.0,0.0,723.0,723.0,0.0,,0.0,0.0,0.0,0.0,0.0,253.0,,,,,253.0,1330.0,14187.0,,,0.0,,8142.0,,,,8142.0,22329.0,,,,,,,814.0,0.0,,,,814.0,1747.0,,,1747.0,2561.0,16358.0,16358.0,,,,3140.0,,,,,,3140.0,19498.0,22059.0,,,,,,,1600.0,1600.0,0.0,1600.0,23659.0,
03/31/2019,23362.0,119.0,119.0,0.0,715.0,715.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,231.0,104.0,,,61.0,66.0,1110.0,14237.0,28127.0,-13890.0,0.0,,8015.0,7747.0,6383.0,1364.0,268.0,22252.0,,897.0,473.0,198.0,226.0,,473.0,0.0,80.0,35.0,45.0,393.0,640.0,20.0,,333.0,2010.0,16839.0,16526.0,313.0,150.0,163.0,2978.0,,1733.0,,,1132.0,93.0,19817.0,21827.0,0.0,4832.0,27.0,4805.0,-14.0,-2749.0,-534.0,1535.0,0.0,1535.0,23362.0,
06/30/2019,17565.0,267.0,267.0,0.0,674.0,674.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,1527.0,106.0,,1405.0,,16.0,2614.0,13197.0,26199.0,-13002.0,0.0,,1754.0,1497.0,276.0,1221.0,257.0,14951.0,,1055.0,452.0,188.0,415.0,,512.0,0.0,72.0,28.0,44.0,440.0,733.0,18.0,,460.0,2300.0,16648.0,16357.0,291.0,131.0,160.0,2388.0,,1681.0,,,599.0,90.0,19036.0,21336.0,0.0,4833.0,27.0,4806.0,-12.0,-8067.0,-525.0,-3771.0,0.0,-3771.0,17565.0,
09/30/2019,17561.0,683.0,683.0,0.0,654.0,654.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1632.0,110.0,,1402.0,55.0,65.0,3009.0,13169.0,26470.0,-13301.0,0.0,,1383.0,1120.0,0.0,1120.0,263.0,14552.0,,960.0,453.0,213.0,294.0,,1066.0,0.0,72.0,28.0,44.0,994.0,714.0,18.0,,443.0,2740.0,16597.0,16305.0,292.0,133.0,159.0,2327.0,,1641.0,,,580.0,88.0,18924.0,21664.0,0.0,4837.0,27.0,4810.0,-12.0,-8411.0,-517.0,-4103.0,0.0,-4103.0,17561.0,
12/31/2019,17488.0,760.0,760.0,0.0,629.0,629.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,1506.0,89.0,0.0,1401.0,,16.0,3037.0,13167.0,26756.0,-13589.0,0.0,,1284.0,1020.0,0.0,1020.0,264.0,14451.0,,1050.0,437.0,206.0,407.0,0.0,1063.0,0.0,69.0,25.0,44.0,994.0,691.0,21.0,0.0,431.0,2804.0,16617.0,16308.0,309.0,142.0,167.0,2461.0,0.0,1896.0,,,462.0,82.0,19078.0,21882.0,0.0,4842.0,27.0,4815.0,-13.0,-8573.0,-650.0,-4394.0,0.0,-4394.0,17488.0,
03/31/2020,17488.0,941.0,941.0,0.0,596.0,596.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,1636.0,98.0,,1406.0,,132.0,3202.0,12890.0,26788.0,-13898.0,0.0,,1396.0,921.0,,921.0,475.0,14286.0,,1185.0,357.0,209.0,619.0,,17306.0,0.0,,,,17306.0,738.0,21.0,,471.0,19229.0,0.0,,,,,2752.0,,1864.0,,,477.0,390.0,2752.0,21981.0,0.0,4843.0,27.0,4816.0,-13.0,-8759.0,-564.0,-4493.0,0.0,-4493.0,17488.0,
06/30/2020,17467.0,2290.0,2290.0,0.0,602.0,602.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,307.0,147.0,,0.0,,160.0,3219.0,12845.0,27047.0,-14202.0,0.0,,1403.0,838.0,,838.0,565.0,14248.0,,767.0,534.0,216.0,17.0,,6446.0,0.0,,,,6446.0,599.0,20.0,,314.0,7812.0,0.0,,,,,14752.0,,2438.0,,,311.0,11983.0,14752.0,22564.0,0.0,4843.0,27.0,4816.0,-13.0,-8940.0,-987.0,-5097.0,0.0,-5097.0,17467.0,
