Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2005,67257.0,34701.0,4083.0,30618.0,7758.0,7758.0,,1003.0,496.0,0.0,507.0,0.0,3232.0,,,,46694.0,2452.0,,,9095,,9016.0,4019.0,3553.0,466.0,,4997.0,20563.0,,2477.0,2477.0,,,,0.0,0.0,0.0,0.0,,,14270.0,,,,14270.0,16747.0,0,0.0,0.0,0.0,,6302,,,,,6302,6302,23049.0,0,60140.0,,,0.0,-15932.0,0.0,44208.0,0,44208.0,67257.0,
03/31/2006,66854.0,34816.0,4351.0,30465.0,6818.0,6818.0,,1113.0,465.0,,648.0,0.0,3881.0,,,,46628.0,2543.0,,,8888,,8795.0,4070.0,3609.0,461.0,,4725.0,20226.0,,2354.0,2354.0,,,,0.0,0.0,0.0,0.0,,,16013.0,,,,16013.0,18367.0,0,0.0,0.0,0.0,,6449,,,,,6449,6449,24816.0,0,59850.0,,,0.0,-17812.0,0.0,42038.0,0,42038.0,66854.0,
06/30/2006,69597.0,34161.0,6714.0,27447.0,9316.0,9316.0,,1478.0,465.0,0.0,1013.0,0.0,4055.0,,,,49010.0,3044.0,7223.0,-4179.0,9232,,8311.0,3892.0,3866.0,26.0,,4419.0,20587.0,,2909.0,2909.0,,,,0.0,0.0,0.0,0.0,,,19533.0,,,,19533.0,22442.0,0,0.0,0.0,0.0,,7051,,,,,7051,7051,29493.0,0,59005.0,,,0.0,-18901.0,0.0,40104.0,0,40104.0,69597.0,
09/30/2006,65354.0,31832.0,9076.0,22756.0,6879.0,6879.0,,2521.0,2116.0,,405.0,0.0,4126.0,,,,45358.0,3193.0,,,8762,,8041.0,4873.0,4153.0,720.0,,3168.0,19996.0,,2406.0,2406.0,,,,0.0,0.0,0.0,0.0,,,19566.0,,,,19566.0,21972.0,0,0.0,0.0,0.0,,7281,,,,,7281,7281,29253.0,0,57657.0,,,0.0,-21556.0,0.0,36101.0,0,36101.0,65354.0,
12/31/2006,66371.0,28873.0,6859.0,22014.0,9895.0,9895.0,,1725.0,294.0,0.0,1431.0,0.0,4687.0,,,,45180.0,3686.0,,,9631,,7874.0,4934.0,4189.0,745.0,,2940.0,21191.0,,2944.0,2944.0,,,,0.0,0.0,0.0,0.0,,,19271.0,,,,19271.0,22215.0,0,0.0,0.0,0.0,,7522,,,,,7522,7522,29737.0,0,61152.0,,,0.0,-24518.0,0.0,36634.0,0,36634.0,66371.0,
03/31/2007,63891.0,28236.0,7611.0,20625.0,8454.0,8454.0,,1750.0,420.0,,1330.0,0.0,4343.0,,,,42783.0,3923.0,,,9624,,7561.0,4916.0,4217.0,699.0,,2645.0,21108.0,,2843.0,2843.0,,,,0.0,0.0,0.0,0.0,,,18784.0,,,,18784.0,21627.0,0,0.0,0.0,0.0,,7291,,,,,7291,7291,28918.0,0,60827.0,,,0.0,-25854.0,0.0,34973.0,0,34973.0,63891.0,
06/30/2007,63171.0,23411.0,6111.0,17300.0,11338.0,11338.0,,1127.0,435.0,148.0,544.0,0.0,4292.0,,,,40168.0,4350.0,9366.0,-5016.0,10117,,8536.0,5638.0,4760.0,878.0,,2898.0,23003.0,,3247.0,3247.0,,,,0.0,0.0,0.0,0.0,,,20507.0,,,,20507.0,23754.0,0,0.0,0.0,0.0,,8320,,,,,8320,8320,32074.0,0,60557.0,,,0.0,-29460.0,0.0,31097.0,0,31097.0,63171.0,
09/30/2007,65645.0,21574.0,6637.0,14937.0,8982.0,8982.0,,1178.0,290.0,252.0,636.0,0.0,4119.0,,,,35853.0,4615.0,,,9707,,15470.0,11869.0,10151.0,1718.0,,3601.0,29792.0,,3206.0,3206.0,,,,0.0,,,,,,19538.0,,,,19538.0,22744.0,0,,,,,10766,,,,,10766,10766,33510.0,0,60699.0,,,0.0,-28564.0,0.0,32135.0,0,32135.0,65645.0,
12/31/2007,67339.0,21076.0,7460.0,13616.0,11621.0,11621.0,,755.0,241.0,77.0,437.0,0.0,4323.0,,,,37775.0,4965.0,,,9413,,15186.0,12026.0,10309.0,1717.0,,3160.0,29564.0,,3612.0,3612.0,,,,0.0,,,,,,18446.0,,,,18446.0,22058.0,0,,,,,10850,,,,,10850,10850,32908.0,0,62528.0,,,0.0,-28097.0,0.0,34431.0,0,34431.0,67339.0,
03/31/2008,70747.0,26341.0,11820.0,14521.0,9871.0,9871.0,,774.0,444.0,66.0,264.0,0.0,4503.0,,,,41489.0,5516.0,,,0,,23742.0,11985.0,10346.0,1639.0,8659.0,3098.0,29258.0,,3600.0,3600.0,,,,0.0,,,,,,23428.0,,,,23428.0,27028.0,0,,,,,6165,,,,,6165,6165,33193.0,0,63375.0,,,0.0,-25821.0,0.0,37554.0,0,37554.0,70747.0,
06/30/2008,72793.0,23662.0,10339.0,13323.0,13589.0,13589.0,,985.0,417.0,31.0,537.0,0.0,5006.0,,,,43242.0,6242.0,12544.0,-6302.0,6588,,16721.0,14081.0,12108.0,1973.0,,2640.0,29551.0,,4034.0,4034.0,,,,0.0,,,,,,25852.0,,,,25852.0,29886.0,0,,,,,6621,,,,,6621,6621,36507.0,0,62849.0,,,0.0,-26563.0,0.0,36286.0,0,36286.0,72793.0,
09/30/2008,65117.0,20722.0,9004.0,11718.0,9535.0,9535.0,0.0,1640.0,402.0,58.0,1180.0,0.0,5305.0,,1041.0,3331.0,37202.0,6552.0,13174.0,-6622.0,4381,4381.0,16982.0,14190.0,12291.0,1899.0,,1751.0,27915.0,,6003.0,3351.0,514.0,,2138.0,1975.0,1975.0,,,,,16405.0,1662.0,,,4590.0,24383.0,0,0.0,,,,7140,,,,,5478,7140,31523.0,0,61655.0,0.056106,61654.943894,0.0,-28061.0,,33594.0,0,33594.0,65117.0,
12/31/2008,65786.0,20715.0,8346.0,12369.0,10953.0,10953.0,0.0,968.0,263.0,57.0,648.0,0.0,5094.0,,1109.0,3590.0,37730.0,6996.0,13955.0,-6959.0,3922,3922.0,17138.0,14305.0,12490.0,1815.0,,1724.0,28056.0,,6620.0,3533.0,848.0,,2239.0,2000.0,2000.0,,,,,15090.0,1534.0,,,3558.0,23710.0,0,,,,,7598,,,,,6064,7598,31308.0,0,61392.0,0.055556,61391.944444,0.0,-26914.0,,34478.0,0,34478.0,65786.0,
03/31/2009,68853.0,25340.0,7285.0,18055.0,9182.0,9182.0,0.0,657.0,173.0,58.0,426.0,0.0,5545.0,,956.0,2652.0,40724.0,7112.0,14348.0,-7236.0,4112,4112.0,16905.0,14310.0,12554.0,1756.0,,1639.0,28129.0,,6434.0,3017.0,773.0,,2644.0,1999.0,1999.0,,,,,15390.0,1388.0,,,4033.0,23823.0,0,,,,,8087,,,,,6699,8087,31910.0,0,61896.0,0.055613,61895.944387,0.0,-24953.0,,36943.0,0,36943.0,68853.0,
06/30/2009,77888.0,31447.0,6076.0,25371.0,11192.0,11192.0,0.0,717.0,170.0,45.0,502.0,0.0,5924.0,0.0,279.0,3246.0,49280.0,7535.0,15082.0,-7547.0,4933,4933.0,16140.0,14262.0,12503.0,1759.0,,1599.0,28608.0,,7205.0,3324.0,725.0,0.0,3156.0,2000.0,2000.0,,,,,17829.0,1281.0,0.0,,4477.0,27034.0,3746,3746.0,,,,7550,0.0,0.0,0.0,0.0,6269,11296,38330.0,0,62382.0,,,0.0,-22824.0,0.0,39558.0,0,39558.0,77888.0,
09/30/2009,81612.0,36728.0,8823.0,27905.0,8587.0,8587.0,0.0,1150.0,165.0,30.0,955.0,0.0,5766.0,,0.0,2986.0,52231.0,7512.0,15365.0,-7853.0,6006,6006.0,15863.0,14235.0,12582.0,1653.0,,1628.0,29381.0,,6358.0,3287.0,847.0,,2224.0,2250.0,2250.0,,,,,20153.0,1201.0,,155.0,6175.0,28761.0,3746,3746.0,,,,7893,,,,,6537,11639,40400.0,0,62293.0,0.055625,62292.944375,0.0,-21081.0,,41212.0,0,41212.0,81612.0,
12/31/2009,82096.0,36099.0,9422.0,26677.0,11196.0,11196.0,0.0,589.0,100.0,11.0,478.0,0.0,4603.0,,0.0,2183.0,52487.0,7402.0,15572.0,-8170.0,6976,6976.0,15231.0,13714.0,12368.0,1346.0,,1517.0,29609.0,,6309.0,3171.0,721.0,,2417.0,2249.0,2249.0,,,,,17157.0,1167.0,,377.0,5592.0,25715.0,3746,3746.0,,,,8352,,,,,6808,12098,37813.0,0,62566.0,0.055069,62565.944931,0.0,-18283.0,,44283.0,0,44283.0,82096.0,
03/31/2010,84910.0,39666.0,8155.0,31511.0,9137.0,9137.0,0.0,501.0,120.0,4.0,377.0,0.0,5214.0,,0.0,2517.0,54518.0,7372.0,15765.0,-8393.0,7797,7797.0,15223.0,13745.0,12463.0,1282.0,,1478.0,30392.0,,7065.0,3279.0,901.0,,2885.0,2249.0,2249.0,,,,,17110.0,1089.0,,828.0,5710.0,26424.0,3746,3746.0,,,,9030,,,,,7113,12776,39200.0,0,62517.0,0.054762,62516.945237,0.0,-16807.0,,45710.0,0,45710.0,84910.0,
06/30/2010,86113.0,36788.0,5505.0,31283.0,13014.0,13014.0,0.0,740.0,172.0,16.0,552.0,0.0,5134.0,0.0,0.0,2353.0,55676.0,7630.0,16259.0,-8629.0,7754,7754.0,15053.0,13552.0,12394.0,1158.0,,1501.0,30437.0,,8382.0,4025.0,1074.0,0.0,3283.0,1000.0,1000.0,0.0,0.0,,0.0,16765.0,1178.0,0.0,229.0,2948.0,26147.0,4939,4939.0,0.0,0.0,,8852,0.0,0.0,0.0,0.0,7445,13791,39938.0,0,62856.0,,,0.0,-16681.0,0.0,46175.0,0,46175.0,86113.0,
09/30/2010,91540.0,44173.0,8161.0,36012.0,9646.0,9646.0,0.0,1242.0,189.0,10.0,1043.0,0.0,4520.0,,,1927.0,59581.0,7771.0,16713.0,-8942.0,9211,9211.0,14977.0,13548.0,12471.0,1077.0,,1429.0,31959.0,,8042.0,3654.0,2136.0,,2252.0,1000.0,1000.0,,,,,16815.0,1152.0,,540.0,3529.0,25857.0,9665,9665.0,,,,9076,,,,,7384,18741,44598.0,0,61935.0,0.053512,61934.946487,0.0,-14993.0,,46942.0,0,46942.0,91540.0,
12/31/2010,92306.0,41252.0,4023.0,37229.0,12874.0,12874.0,0.0,861.0,151.0,54.0,656.0,0.0,4697.0,,,1961.0,59684.0,7799.0,17078.0,-9279.0,10022,10022.0,14801.0,13494.0,12502.0,992.0,,1307.0,32622.0,,7704.0,3863.0,1439.0,,2402.0,0.0,0.0,,,,,16608.0,1354.0,,826.0,4075.0,24312.0,9671,9671.0,,,,9842,,,,,7662,19513,43825.0,0,61646.0,0.052519,61645.947481,0.0,-13165.0,,48481.0,0,48481.0,92306.0,
03/31/2011,99727.0,50150.0,7021.0,43129.0,10033.0,10033.0,0.0,1056.0,175.0,54.0,827.0,0.0,5024.0,,,2258.0,66263.0,7969.0,17533.0,-9564.0,10748,10748.0,14747.0,13394.0,12554.0,840.0,,1353.0,33464.0,,7585.0,3829.0,839.0,,2917.0,0.0,0.0,,,,,16457.0,1132.0,,1185.0,4210.0,24042.0,11915,11915.0,,,,10318,,,,,8001,22233,46275.0,0,63234.0,0.052694,63233.947306,0.0,-9782.0,,53452.0,0,53452.0,99727.0,
06/30/2011,108704.0,52772.0,9610.0,43162.0,14987.0,14987.0,0.0,1372.0,232.0,56.0,1084.0,0.0,5787.0,0.0,0.0,3124.0,74918.0,8162.0,17991.0,-9829.0,10865,10865.0,14759.0,13325.0,12581.0,744.0,,1434.0,33786.0,,8352.0,4197.0,580.0,0.0,3575.0,0.0,0.0,0.0,0.0,,0.0,20422.0,1398.0,0.0,1456.0,4437.0,28774.0,11921,11921.0,0.0,0.0,,10926,0.0,0.0,0.0,0.0,8072,22847,51621.0,0,63415.0,0.05235,63414.94765,0.0,-6332.0,0.0,57083.0,0,57083.0,108704.0,
09/30/2011,107415.0,57403.0,12881.0,44522.0,10153.0,10153.0,0.0,2270.0,235.0,56.0,1979.0,0.0,5445.0,,,2689.0,75271.0,8033.0,18242.0,-10209.0,8576,8576.0,15535.0,13563.0,12537.0,1026.0,,1972.0,32144.0,,6812.0,3719.0,705.0,,2388.0,0.0,0.0,,,,,18731.0,1313.0,,1040.0,4071.0,25543.0,11927,11927.0,,,,10554,,,,,8201,22481,48024.0,0,63492.0,0.052562,63491.947437,0.0,-4101.0,,59391.0,0,59391.0,107415.0,
12/31/2011,112243.0,51736.0,10610.0,41126.0,13643.0,13643.0,0.0,1351.0,243.0,81.0,1027.0,0.0,5783.0,,,3157.0,72513.0,8010.0,18556.0,-10546.0,7550,7550.0,24170.0,22251.0,19670.0,2581.0,,1919.0,39730.0,,7482.0,3884.0,921.0,,2677.0,0.0,0.0,,,,,17891.0,1349.0,,1082.0,3712.0,25373.0,11932,11932.0,,,,10817,,,,,8386,22749,48122.0,0,63902.0,0.052387,63901.947613,0.0,219.0,,64121.0,0,64121.0,112243.0,
03/31/2012,118010.0,59529.0,6388.0,53141.0,10961.0,10961.0,0.0,1412.0,233.0,73.0,1106.0,0.0,4958.0,,,2430.0,76860.0,8225.0,19177.0,-10952.0,9068,9068.0,23857.0,22454.0,19698.0,2756.0,,1403.0,41150.0,,8020.0,3790.0,958.0,,3272.0,0.0,0.0,,,,,18150.0,1262.0,,1456.0,4135.0,26170.0,11938,11938.0,,,,11243,,,,,8525,23181,49351.0,0,65273.0,0.0525,65272.9475,0.0,3386.0,,68659.0,0,68659.0,118010.0,
06/30/2012,121271.0,63040.0,6938.0,56102.0,15780.0,15780.0,0.0,1137.0,210.0,96.0,831.0,0.0,5127.0,0.0,0.0,2830.0,85084.0,8269.0,19231.0,-10962.0,9776,9776.0,18142.0,16622.0,13452.0,3170.0,,1520.0,36187.0,,8839.0,4175.0,789.0,0.0,3875.0,1231.0,0.0,0.0,0.0,,1231.0,22618.0,1406.0,0.0,1893.0,3810.0,32688.0,10713,10713.0,0.0,0.0,,11507,0.0,0.0,0.0,0.0,8208,22220,54908.0,0,65797.0,0.052381,65796.947619,0.0,-856.0,1422.0,66363.0,0,66363.0,121271.0,
09/30/2012,121876.0,66644.0,5036.0,61608.0,9871.0,9871.0,0.0,1624.0,461.0,48.0,1115.0,0.0,5912.0,,,3723.0,84051.0,8329.0,19730.0,-11401.0,10038,10038.0,19458.0,17889.0,14466.0,3423.0,,1569.0,37825.0,,7144.0,3631.0,847.0,,2666.0,2236.0,0.0,,,,2236.0,22022.0,1292.0,,2209.0,3620.0,31402.0,9714,9714.0,,,,11924,,,,,8423,21638,53040.0,0,66084.0,0.052637,66083.947362,0.0,932.0,1820.0,68836.0,0,68836.0,121876.0,
12/31/2012,128683.0,68312.0,6017.0,62295.0,14317.0,14317.0,0.0,1661.0,646.0,76.0,939.0,0.0,5284.0,,,3174.0,89574.0,8698.0,20471.0,-11773.0,10707,10707.0,19704.0,18068.0,14727.0,3341.0,,1636.0,39109.0,,7928.0,4356.0,630.0,,2942.0,2241.0,0.0,,,,2241.0,21741.0,1459.0,,2394.0,3271.0,31910.0,11947,11947.0,,,,12250,,,,,8397,24197,56107.0,0,66334.0,0.052338,66333.947662,0.0,4236.0,2006.0,72576.0,0,72576.0,128683.0,
03/31/2013,134105.0,74483.0,5240.0,69243.0,11991.0,11991.0,0.0,2133.0,802.0,11.0,1320.0,0.0,4917.0,,,3078.0,93524.0,9204.0,21451.0,-12247.0,11193,11193.0,20184.0,17922.0,14682.0,3240.0,,2262.0,40581.0,,8695.0,4532.0,689.0,,3474.0,2246.0,0.0,,,,2246.0,20988.0,1394.0,,2424.0,4362.0,31929.0,11949,11949.0,,,,13539,,,,,9721,25488,57417.0,0,66826.0,0.052181,66825.947819,0.0,7657.0,2205.0,76688.0,0,76688.0,134105.0,
06/30/2013,142431.0,77022.0,3804.0,73218.0,17486.0,17486.0,0.0,1938.0,328.0,201.0,1409.0,0.0,5020.0,0.0,,3134.0,101466.0,9991.0,22504.0,-12513.0,10844,10844.0,20130.0,17738.0,14655.0,3083.0,,2392.0,40965.0,,9537.0,4828.0,592.0,0.0,4117.0,2999.0,0.0,0.0,0.0,,2999.0,24881.0,1760.0,0.0,1709.0,4107.0,37417.0,12601,12601.0,0.0,0.0,,13469,0.0,0.0,0.0,0.0,10000,26070,63487.0,0,67306.0,0.05205,67305.94795,0.0,9895.0,1743.0,78944.0,0,78944.0,142431.0,
09/30/2013,142348.0,80672.0,4023.0,76649.0,11007.0,11007.0,0.0,2613.0,673.0,166.0,1774.0,0.0,5158.0,,,3766.0,99450.0,10774.0,23812.0,-13038.0,11995,11995.0,20129.0,17649.0,14667.0,2982.0,,2480.0,42898.0,,8531.0,4841.0,834.0,,2856.0,3300.0,1300.0,0.0,0.0,,2000.0,22792.0,1629.0,,2236.0,4092.0,34623.0,12632,12632.0,0.0,0.0,,13452,,,,,9587,26084,60707.0,0,67230.0,0.052163,67229.947838,0.0,11680.0,2731.0,81641.0,0,81641.0,142348.0,
12/31/2013,153543.0,83944.0,10059.0,73885.0,15986.0,15986.0,0.0,1594.0,389.0,80.0,1125.0,0.0,5346.0,,,3899.0,106870.0,11567.0,25253.0,-13686.0,14607,14607.0,20499.0,17625.0,14680.0,2945.0,,2874.0,46673.0,,9158.0,5398.0,591.0,,3169.0,2300.0,300.0,0.0,0.0,,2000.0,22284.0,1858.0,12.0,2377.0,4653.0,33742.0,20676,20676.0,0.0,0.0,,14025,,,,,9778,34701,68443.0,0,67476.0,0.051875,67475.948125,0.0,14347.0,3277.0,85100.0,0,85100.0,153543.0,
03/31/2014,156119.0,88425.0,11572.0,76853.0,13497.0,13497.0,0.0,1920.0,508.0,60.0,1352.0,0.0,5164.0,,,3647.0,109006.0,11771.0,26212.0,-14441.0,14792,14792.0,20550.0,17652.0,14751.0,2901.0,,2898.0,47113.0,,9164.0,4583.0,694.0,,3887.0,2000.0,0.0,0.0,0.0,,2000.0,22739.0,1842.0,,2318.0,4976.0,33903.0,20679,20679.0,0.0,0.0,,14113,,,,,9953,34792,68695.0,0,67803.0,0.051625,67802.948375,0.0,16289.0,3332.0,87424.0,0,87424.0,156119.0,
06/30/2014,172384.0,85709.0,8669.0,77040.0,19544.0,19544.0,0.0,2660.0,944.0,266.0,1450.0,0.0,6333.0,0.0,131.0,4283.0,114246.0,13011.0,27804.0,-14793.0,14597,14597.0,30530.0,27108.0,20127.0,6981.0,,3291.0,58138.0,,13011.0,7432.0,782.0,0.0,4797.0,2000.0,2000.0,0.0,0.0,,0.0,30614.0,2008.0,0.0,2728.0,7055.0,45625.0,20645,20645.0,0.0,0.0,,16330,0.0,0.0,0.0,0.0,11594,36975,82600.0,0,68366.0,0.051494,68365.948506,0.0,17710.0,3708.0,89784.0,0,89784.0,172384.0,
09/30/2014,169656.0,89193.0,6302.0,82891.0,12887.0,12887.0,0.0,3141.0,840.0,286.0,2015.0,0.0,7218.0,,,4961.0,112439.0,13229.0,28602.0,-15373.0,13943,13943.0,30045.0,26774.0,20081.0,6693.0,,3271.0,57217.0,,11412.0,6769.0,903.0,,3740.0,5248.0,3500.0,,,,1748.0,28034.0,1825.0,,2714.0,6839.0,44694.0,18472,18472.0,,,,16320,,,,,11781,34792,79486.0,0,68362.0,0.04953,68361.95047,0.0,18051.0,3757.0,90170.0,0,90170.0,169656.0,
12/31/2014,174848.0,90249.0,6426.0,83823.0,16186.0,16186.0,0.0,2053.0,681.0,260.0,1112.0,0.0,7874.0,,,5345.0,116362.0,13607.0,29799.0,-16192.0,12665,12665.0,32214.0,29154.0,21855.0,7299.0,,3060.0,58486.0,,11122.0,6932.0,711.0,,3479.0,10048.0,8299.0,0.0,0.0,,1749.0,26245.0,2051.0,,2820.0,6545.0,47415.0,18260,18260.0,0.0,0.0,,17294,,,,,12423,35554,82969.0,0,68765.0,0.051362,68764.948637,0.0,19731.0,3383.0,91879.0,0,91879.0,174848.0,
03/31/2015,176683.0,95438.0,7414.0,88024.0,12427.0,12427.0,0.0,2469.0,1019.0,293.0,1157.0,0.0,8064.0,,,5301.0,118398.0,14375.0,31214.0,-16839.0,12019,12019.0,31891.0,28691.0,21728.0,6963.0,,3200.0,58285.0,,11350.0,6690.0,758.0,,3902.0,4224.0,1725.0,,,,2499.0,25174.0,1966.0,,2919.0,6440.0,40748.0,27644,27644.0,,,,18159,,,,,13274,45803,86551.0,0,68475.0,0.050706,68474.949294,0.0,18186.0,3471.0,90132.0,0,90132.0,176683.0,
06/30/2015,174472.0,96526.0,5595.0,90931.0,17908.0,17908.0,0.0,2902.0,1100.0,202.0,1600.0,0.0,5461.0,0.0,228.0,4742.0,122797.0,14731.0,32337.0,-17606.0,12053,12053.0,24891.0,21774.0,16939.0,4835.0,,2889.0,51675.0,,12293.0,6591.0,606.0,0.0,5096.0,7484.0,4985.0,0.0,0.0,,2499.0,29870.0,2095.0,0.0,1295.0,6429.0,49647.0,27808,27808.0,0.0,0.0,,16934,0.0,0.0,0.0,0.0,13544,44742,94389.0,0,68465.0,0.050169,68464.949831,0.0,9096.0,2522.0,80083.0,0,80083.0,174472.0,
09/30/2015,172896.0,99355.0,5431.0,93924.0,11444.0,11444.0,0.0,3816.0,1192.0,155.0,2469.0,0.0,7041.0,,,4777.0,121656.0,15046.0,33055.0,-18009.0,11438,11438.0,24756.0,21887.0,17142.0,4745.0,,2869.0,51240.0,,10687.0,6630.0,607.0,,3450.0,10748.0,9998.0,,,,750.0,27964.0,2784.0,,2169.0,6032.0,49399.0,27819,27819.0,,,,18233,,,,,13280,46052,95451.0,0,68093.0,0.049912,68092.950087,0.0,7614.0,1738.0,77445.0,0,77445.0,172896.0,
12/31/2015,180098.0,102640.0,7185.0,95455.0,14507.0,14507.0,0.0,2702.0,1791.0,120.0,791.0,0.0,7963.0,,,5604.0,127812.0,15789.0,33797.0,-18008.0,11514,11514.0,24983.0,22055.0,17436.0,4619.0,,2928.0,52286.0,,11078.0,6936.0,493.0,,3649.0,3750.0,3000.0,,,,750.0,27815.0,4102.0,,2194.0,6615.0,42643.0,40679,40679.0,,,,19996,,,,,13700,60675,103318.0,0,68279.0,0.049531,68278.950469,0.0,6728.0,1773.0,76780.0,0,76780.0,180098.0,
03/31/2016,181869.0,105552.0,7170.0,98382.0,12247.0,12247.0,0.0,2450.0,636.0,122.0,1692.0,0.0,8172.0,,,5992.0,128421.0,16831.0,35716.0,-18885.0,11315,11315.0,25302.0,22407.0,17948.0,4459.0,,2895.0,53448.0,,11720.0,6759.0,685.0,,4276.0,5498.0,5498.0,,,,0.0,27136.0,5017.0,,2674.0,5885.0,44354.0,40896,40896.0,,,,21813,,,,,14122,62709,107063.0,0,68012.0,0.049188,68011.950812,0.0,4954.0,1840.0,74806.0,0,74806.0,181869.0,
06/30/2016,202897.0,113240.0,6510.0,106730.0,20636.0,20636.0,0.0,2251.0,612.0,158.0,1481.0,0.0,6061.0,0.0,219.0,5513.0,142188.0,23554.0,43354.0,-19800.0,10431,10431.0,26724.0,21605.0,17872.0,3733.0,,4900.0,60709.0,,12742.0,6898.0,580.0,0.0,5264.0,12904.0,12904.0,,,,0.0,27456.0,2016.0,0.0,6313.0,6649.0,53102.0,44814,40557.0,4257.0,,4257.0,21891,0.0,0.0,0.0,0.0,13562,66705,119807.0,0,68178.0,0.046848,68177.953152,0.0,13118.0,1794.0,83090.0,0,83090.0,202897.0,
09/30/2016,222008.0,136932.0,13928.0,123004.0,13479.0,13479.0,0.0,3122.0,582.0,110.0,2430.0,0.0,6893.0,,,6413.0,160426.0,19224.0,,,10486,10486.0,31872.0,21429.0,17907.0,3522.0,,10443.0,61582.0,,10637.0,6296.0,720.0,,3621.0,14536.0,14536.0,,,,0.0,27062.0,1717.0,,6929.0,8222.0,52235.0,60154,59107.0,1047.0,1047.0,,27157,,,,,18511,87311,139546.0,0,67747.0,0.04865,67746.95135,0.0,12756.0,1959.0,82462.0,0,82462.0,222008.0,
12/31/2016,235298.0,122781.0,8468.0,114313.0,16737.0,16737.0,0.0,1961.0,363.0,98.0,1500.0,0.0,6040.0,,,5268.0,147519.0,21379.0,,,8912,8912.0,57488.0,45525.0,34524.0,11001.0,,11963.0,87779.0,,11070.0,6580.0,508.0,,3982.0,25664.0,25065.0,,,,599.0,27325.0,1925.0,,7080.0,8983.0,64059.0,59306,57772.0,1534.0,1534.0,,30104,,,,,21099,89410,153469.0,0,68177.0,0.048313,68176.951687,0.0,13000.0,652.0,81829.0,0,81829.0,235298.0,
03/31/2017,225017.0,126018.0,6713.0,119305.0,12882.0,12882.0,0.0,1979.0,555.0,127.0,1297.0,0.0,5434.0,87.0,,5012.0,146313.0,21962.0,44954.0,-22992.0,7381,7381.0,49361.0,45215.0,34668.0,10547.0,,4059.0,78704.0,,11475.0,6217.0,654.0,,4604.0,7786.0,7187.0,,,,599.0,32744.0,9215.0,68.0,465.0,5906.0,52005.0,76222,74395.0,1827.0,1827.0,,27061,,,,,17313,103283,155288.0,0,68554.0,0.048269,68553.951731,0.0,531.0,644.0,69729.0,0,69729.0,225017.0,
06/30/2017,250312.0,132981.0,7663.0,125318.0,22431.0,22431.0,0.0,2181.0,797.0,145.0,1239.0,0.0,5103.0,6.0,248.0,4767.0,162696.0,30289.0,54468.0,-24179.0,6023,6023.0,51304.0,45228.0,35122.0,10106.0,,5822.0,87616.0,,13927.0,7390.0,718.0,,5819.0,11657.0,9072.0,1536.0,113.0,1423.0,1049.0,30161.0,2643.0,8.0,5734.0,5811.0,55745.0,83870,76073.0,7797.0,2425.0,5372.0,22986,0.0,0.0,0.0,0.0,14601,106856,162601.0,0,69315.0,0.048175,69314.951825,0.0,17769.0,627.0,87711.0,0,87711.0,250312.0,
09/30/2017,249097.0,138471.0,6884.0,131587.0,14561.0,14561.0,0.0,3211.0,766.0,112.0,2333.0,0.0,4788.0,20.0,,4606.0,161031.0,31653.0,57176.0,-25523.0,5343,5343.0,51070.0,44987.0,35389.0,9598.0,,6063.0,88066.0,,11894.0,6866.0,920.0,,4108.0,10618.0,8170.0,1398.0,146.0,1252.0,1050.0,29103.0,2126.0,7.0,5513.0,5877.0,51615.0,85150,76255.0,8895.0,3127.0,5768.0,22685,,,,,15039,107835,159450.0,0,69419.0,0.04825,69418.95175,0.0,19702.0,526.0,89647.0,0,89647.0,249097.0,
