Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/03/2005,2747.509,782.019,211.456,570.563,284.897,284.897,,185.74,17.602,83.241,84.897,0.0,60.965,,,,1313.621,288.513,,,0.0,1145.375,1038.7,965.468,73.232,,,106.675,1433.888,,121.285,121.285,,,,0.0,0.0,0.0,0.0,,273.213,,,273.213,394.498,625.956,625.956,0.0,0.0,75.28,,,75.28,701.236,1095.734,0.0,2990.11,,,0.0,-1354.34,15.758,1651.528,0.247,1651.775,2747.509,
10/02/2005,2718.523,845.034,225.654,619.38,298.5,298.5,,189.133,23.36,89.099,76.674,0.0,151.71,,,,1484.377,97.856,,,0.0,1136.29,1023.007,965.468,57.539,,,113.283,1234.146,,129.812,129.812,,,,0.0,0.0,0.0,0.0,,299.807,,,299.807,429.619,624.802,624.802,0.0,0.0,77.333,,,77.333,702.135,1131.754,0.0,3001.1,,,0.0,-1427.734,13.16,1586.526,0.243,1586.769,2718.523,
12/31/2005,2796.066,938.909,264.649,674.26,323.31,323.31,,194.814,30.541,62.167,102.106,0.0,163.086,,,,1620.119,98.285,584.637,-486.352,0.0,1077.662,974.516,928.542,45.974,,,103.146,1175.947,,171.632,171.632,,,,273.94,273.94,0.0,0.0,,297.197,,,297.197,742.769,350.0,350.0,0.0,0.0,75.11,,,75.11,425.11,1167.879,0.0,3014.106,,,0.0,-1389.944,3.788,1627.95,0.237,1628.187,2796.066,
04/02/2006,2809.405,1031.589,303.83,727.759,266.409,266.409,,186.121,30.784,53.705,101.632,0.0,159.807,,,,1643.926,94.29,,,0.0,1071.189,963.3,928.542,34.758,,,107.889,1165.479,,150.985,150.985,,,,273.225,273.225,0.0,0.0,,300.032,,,300.032,724.242,350.0,350.0,0.0,0.0,74.39,,,74.39,424.39,1148.632,0.0,3022.839,,,0.0,-1376.776,14.475,1660.538,0.235,1660.773,2809.405,
07/02/2006,2922.011,1200.562,359.454,841.108,310.807,310.807,,173.753,27.853,46.468,99.432,0.0,85.664,,,,1770.786,94.082,,,0.0,1057.143,949.174,928.542,20.632,,,107.969,1151.225,,188.736,188.736,,,,272.607,272.607,0.0,0.0,,294.193,,,294.193,755.536,350.0,350.0,0.0,0.0,73.532,,,73.532,423.532,1179.068,0.0,3055.448,,,0.0,-1322.929,10.188,1742.707,0.236,1742.943,2922.011,
10/01/2006,2978.91,1268.133,398.41,869.723,320.251,320.251,,183.731,35.263,49.887,98.581,0.0,64.036,,,,1836.151,83.259,,,0.0,1059.5,941.366,927.169,14.197,,,118.134,1142.759,,169.525,169.525,,,,272.038,272.038,0.0,0.0,,300.665,,,300.665,742.228,350.0,350.0,0.0,0.0,82.47,,,82.47,432.47,1174.698,0.0,3070.158,,,0.0,-1279.319,13.139,1803.978,0.234,1804.212,2978.91,
12/31/2006,2852.144,1008.937,327.8,681.137,348.638,348.638,,209.47,44.151,52.497,112.822,0.0,68.692,,,,1635.737,86.045,428.52,-342.475,0.0,1130.362,991.807,932.323,59.484,,,138.555,1216.407,,200.189,200.189,,,,0.0,0.0,0.0,0.0,,326.582,,,326.582,526.771,350.0,350.0,0.0,0.0,79.4,,,79.4,429.4,956.171,,3106.215,,,0.0,-1220.306,9.829,1895.738,0.235,1895.973,2852.144,
04/01/2007,2801.829,1016.642,445.521,571.121,303.369,303.369,,229.067,48.301,54.67,126.096,0.0,62.315,,,,1611.393,89.246,,,0.0,1101.19,997.777,932.978,64.799,,,103.413,1190.436,,162.904,162.904,,,,0.0,0.0,0.0,0.0,,220.781,,,220.781,383.685,350.0,350.0,0.0,0.0,131.54,,,131.54,481.54,865.225,0.0,3120.95,,,0.0,-1198.079,13.498,1936.369,0.235,1936.604,2801.829,
07/01/2007,6825.11,1158.279,725.47,432.809,424.406,424.406,,285.011,34.163,116.082,134.766,0.0,252.417,,,,2120.113,246.075,,,0.0,4458.922,4231.774,2517.261,1714.513,,,227.148,4704.997,,236.698,236.698,,,,0.0,0.0,0.0,0.0,,462.71,,,462.71,699.408,719.495,719.495,0.0,0.0,519.742,,,519.742,1239.237,1938.645,0.0,6453.554,,,0.0,-1575.924,8.61,4886.24,0.225,4886.465,6825.11,
09/30/2007,6624.416,1097.925,749.933,347.992,436.021,436.021,,218.416,26.712,83.235,108.469,0.0,708.142,,,,2460.504,236.501,,,0.0,3927.411,3701.398,2459.419,1241.979,,,226.013,4163.912,,236.036,236.036,,,,0.0,0.0,0.0,0.0,,510.895,,,510.895,746.931,718.725,718.725,0.0,0.0,520.352,,,520.352,1239.077,1986.008,0.0,6334.998,,,0.0,-1716.524,19.689,4638.163,0.245,4638.408,6624.416,
12/31/2007,4396.39,1397.597,1021.569,376.028,406.368,406.368,,240.842,30.023,95.262,115.557,0.0,147.751,,,,2192.558,229.732,589.912,-360.18,0.0,1974.1,1724.747,499.551,1225.196,,,249.353,2203.832,,329.444,329.444,,,,0.0,0.0,0.0,0.0,,433.012,,,433.012,762.456,717.967,717.967,0.0,0.0,430.722,,,430.722,1148.689,1911.145,0.0,6159.227,,,0.0,-3738.522,64.291,2484.996,0.249,2485.245,4396.39,
03/30/2008,4139.682,1236.754,869.878,366.876,332.115,332.115,,258.561,26.773,94.022,137.766,0.0,158.659,,,,1986.089,235.219,,,0.0,1918.374,1665.851,496.344,1169.507,,,252.523,2153.593,,290.625,290.625,,,,0.0,0.0,0.0,0.0,,438.397,,,438.397,729.022,717.193,717.193,0.0,0.0,406.953,,,406.953,1124.146,1853.168,0.0,5959.255,,,0.0,-3752.15,79.126,2286.231,0.283,2286.514,4139.682,
06/29/2008,4127.882,1147.22,769.061,378.159,359.3,359.3,,240.941,34.191,76.539,130.211,0.0,179.129,,,,1926.59,240.17,,,0.0,1961.122,1692.314,503.202,1189.112,,,268.808,2201.292,,282.789,282.789,,,,0.0,0.0,0.0,0.0,,400.676,,,400.676,683.465,716.4,716.4,0.0,0.0,406.612,,,406.612,1123.012,1806.477,0.0,6019.273,,,0.0,-3765.797,67.669,2321.145,0.26,2321.405,4127.882,
09/28/2008,4125.449,1173.927,784.91,389.017,401.101,401.101,,209.958,31.56,63.696,114.702,0.0,174.587,,,,1959.573,234.028,,,0.0,1931.848,1666.107,537.517,1128.59,,,265.741,2165.876,,237.397,237.397,,,,0.0,0.0,0.0,0.0,,395.9,,,395.9,633.297,715.595,715.595,0.0,0.0,420.73,,,420.73,1136.325,1769.622,0.0,6042.39,,,0.0,-3754.426,67.598,2355.562,0.265,2355.827,4125.449,
12/31/2008,3344.194,1119.142,829.301,289.841,303.971,303.971,,220.535,44.208,52.242,124.085,0.0,155.814,,,,1799.462,235.963,602.477,-366.514,0.0,1308.769,1065.619,175.624,889.995,,,243.15,1544.732,,201.035,201.035,,,,245.107,245.107,0.0,0.0,,351.391,,,351.391,797.533,350.0,350.0,0.0,0.0,755.739,,,755.739,1105.739,1903.272,0.0,6065.267,,,0.0,-4360.775,-263.57,1440.922,0.0,1440.922,3344.194,
04/05/2009,3177.984,1073.805,822.505,251.3,273.281,273.281,0.0,201.195,35.269,37.169,128.757,0.0,136.721,,,136.496,1685.002,226.644,,,0.0,1266.338,1022.888,175.624,847.264,,,243.45,1492.982,,488.462,136.03,2.766,,349.666,244.564,0.0,,,244.564,1.586,,,0.0,734.612,350.0,350.0,,,750.835,,444.571,306.264,1100.835,1835.447,0.0,6088.394,6.488,6081.906,0.0,-4464.322,-281.535,1342.537,0.0,1342.537,3177.984,
07/05/2009,2882.317,873.633,654.954,218.679,267.917,267.917,0.0,158.658,33.784,26.36,98.514,0.0,140.466,,,137.877,1440.674,217.541,,,0.0,1224.102,988.506,179.212,809.294,,,235.596,1441.643,,463.896,145.714,,,318.182,350.0,0.0,,,350.0,0.238,,,0.0,814.134,0.0,0.0,,,750.758,,444.458,306.3,750.758,1564.892,0.0,6111.763,6.514,6105.249,0.0,-4525.805,-268.533,1317.425,0.0,1317.425,2882.317,
10/04/2009,2925.189,907.127,705.385,201.742,307.191,307.191,0.0,155.521,28.002,28.395,99.124,0.0,140.225,,,138.741,1510.064,215.932,,,0.0,1199.193,970.676,188.862,781.814,,,228.517,1415.125,,484.313,193.653,,,290.66,350.0,0.0,,,350.0,0.263,,,0.0,834.576,0.0,0.0,,,690.6,,432.054,258.546,690.6,1525.176,0.0,6129.582,6.523,6123.059,0.0,-4473.32,-256.249,1400.013,0.0,1400.013,2925.189,
12/31/2009,2967.93,962.072,778.291,183.781,338.961,338.961,0.0,169.335,24.038,19.09,126.207,0.0,115.084,0.0,,115.084,1585.452,218.972,563.795,-344.823,0.0,1163.506,927.942,188.698,739.244,21.176,,214.388,1382.478,,504.075,213.008,0.0,0.0,291.067,350.0,0.0,0.0,0.0,350.0,0.31,0.0,0.0,0.0,854.385,0.0,0.0,0.0,0.0,652.441,0.0,455.134,197.307,652.441,1506.826,0.0,6149.239,6.565,6142.674,0.0,-4408.494,-279.641,1461.104,0.0,1461.104,2967.93,
04/04/2010,2950.522,1015.536,843.379,172.157,298.565,298.565,0.0,185.776,33.981,33.502,118.293,0.0,124.445,,,124.445,1624.322,215.368,,,0.0,1110.832,887.705,188.698,699.007,,,223.127,1326.2,,509.405,200.234,,,309.171,350.0,0.0,,,350.0,0.0,,,0.0,859.405,0.0,0.0,,,618.934,,451.571,167.363,618.934,1478.339,0.0,6141.575,6.539,6135.036,0.0,-4385.974,-283.418,1472.183,0.0,1472.183,2950.522,
07/04/2010,2564.055,669.858,511.377,158.481,307.074,307.074,0.0,191.582,30.562,35.058,125.962,0.0,110.479,,,110.479,1278.993,212.836,,,0.0,1072.226,847.47,188.698,658.772,,,224.756,1285.062,,489.574,194.093,,,295.481,0.0,0.0,,,0.0,0.0,,,0.0,489.574,0.0,0.0,,,609.821,,443.763,166.058,609.821,1099.395,0.0,6123.813,6.477,6117.336,0.0,-4378.542,-280.611,1464.66,0.0,1464.66,2564.055,
10/03/2010,2475.642,600.852,438.981,161.871,313.867,313.867,0.0,220.12,31.645,39.899,148.576,0.0,103.4,,,103.4,1238.239,208.831,,,0.0,1028.572,807.234,188.698,618.536,,,221.338,1237.403,,499.327,184.544,0.0,0.0,314.783,0.0,0.0,,,0.0,0.0,0.0,,0.0,499.327,0.0,0.0,,,599.846,0.0,429.829,170.017,599.846,1099.173,0.0,6003.967,6.163,5997.804,0.0,-4355.121,-272.377,1376.469,0.0,1376.469,2475.642,
12/31/2010,2424.912,676.666,521.786,154.88,326.604,326.604,0.0,186.772,30.691,33.513,122.568,0.0,73.778,0.0,,72.978,1263.82,223.181,582.753,-359.572,0.0,937.911,749.835,188.698,561.137,23.853,,164.223,1161.092,,484.328,173.919,0.0,0.0,310.409,0.0,0.0,0.0,0.0,,0.3,0.0,0.0,0.0,484.628,0.0,0.0,0.0,0.0,622.782,0.0,463.119,159.663,622.782,1107.41,0.0,6004.289,6.152,5998.137,0.0,-4368.522,-318.265,1317.502,0.0,1317.502,2424.912,
04/03/2011,2354.874,682.314,526.528,155.786,286.133,286.133,,155.023,31.706,45.93,77.387,0.0,304.665,,236.296,68.369,1428.135,188.002,,,,738.737,591.965,72.377,519.588,,,146.772,926.739,,484.251,198.836,,,285.415,0.0,,,,,0.0,,,0.0,484.251,0.0,0.0,,,610.974,,454.75,156.224,610.974,1095.225,,5932.368,6.062,5926.306,0.0,-4358.368,-314.351,1259.649,,1259.649,2354.874,
07/03/2011,2315.898,906.51,755.442,151.068,234.127,234.127,0.0,193.802,1.76,73.242,118.8,0.0,92.363,,18.558,73.805,1426.802,178.517,,,0.0,710.579,563.366,72.377,490.989,,,147.213,889.096,,447.721,185.458,,,262.263,0.0,0.0,,,,0.0,,,0.0,447.721,0.0,0.0,,,567.453,,443.392,124.061,567.453,1015.174,0.0,5678.463,5.712,5672.751,0.0,-4064.584,-313.155,1300.724,0.0,1300.724,2315.898,
10/02/2011,2273.08,878.869,725.15,153.719,248.389,248.389,0.0,210.434,1.213,66.095,143.126,0.0,91.38,,16.619,74.761,1429.072,176.669,,,0.0,667.339,534.84,72.377,462.463,,,132.499,844.008,,464.414,173.753,,,290.661,0.0,0.0,,,,0.0,,,0.0,464.414,0.0,0.0,,,533.687,,409.692,123.995,533.687,998.101,,5629.553,5.633,5623.92,0.0,-4035.245,-319.329,1274.979,0.0,1274.979,2273.08,
12/31/2011,2232.048,935.455,779.811,155.644,246.539,246.539,0.0,180.035,0.236,78.886,100.913,0.0,60.659,,,60.659,1422.688,180.589,483.008,-302.419,0.0,628.771,506.167,72.377,433.79,,0.0,122.604,809.36,,460.871,175.093,0.0,0.0,285.778,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,460.871,0.0,0.0,0.0,0.0,712.237,0.0,597.183,115.054,712.237,1173.108,,5629.199,5.618,5623.581,0.0,-4037.031,-533.228,1058.94,0.0,1058.94,2232.048,
04/01/2012,2367.116,623.074,460.66,162.414,302.095,302.095,0.0,200.85,0.147,74.068,126.635,0.0,62.425,,,62.425,1188.444,235.063,,,,943.609,831.971,255.838,576.133,,,111.638,1178.672,,470.298,222.21,,,248.088,0.0,0.0,0.0,0.0,,0.0,,,0.0,470.298,0.0,0.0,0.0,0.0,693.539,0.0,584.112,109.427,693.539,1163.837,0.0,5691.416,5.711,5685.705,0.0,-3961.834,-526.303,1203.279,0.0,1203.279,2367.116,
07/01/2012,2310.603,601.084,402.144,198.94,296.84,296.84,,204.013,0.147,56.248,147.618,0.0,63.394,,0.0,63.394,1165.331,235.669,,,,909.603,801.956,255.838,546.118,,,107.647,1145.272,,468.4,206.041,,,262.359,0.0,,,,,0.0,,,0.0,468.4,0.0,,,,678.801,,566.811,111.99,678.801,1147.201,0.0,5594.506,5.571,5588.935,0.0,-3903.121,-527.983,1163.402,,1163.402,2310.603,
09/30/2012,2303.371,643.027,440.507,202.52,256.492,256.492,0.0,209.104,0.176,52.809,156.119,0.0,64.526,,,64.526,1173.149,250.206,,,0.0,880.016,771.942,255.838,516.104,,,108.074,1130.222,,476.833,184.358,,,292.475,0.0,0.0,,,,0.0,,,0.0,476.833,0.0,0.0,,,628.566,,512.545,116.021,628.566,1105.399,0.0,5579.607,5.531,5574.076,0.0,-3863.456,-518.179,1197.972,0.0,1197.972,2303.371,
12/31/2012,2356.165,675.985,471.528,204.457,264.112,264.112,0.0,206.323,0.176,52.003,154.144,0.0,80.372,,,80.372,1226.792,269.747,563.115,-293.368,0.0,859.626,741.124,255.005,486.119,16.191,0.0,102.311,1129.373,,516.894,209.699,0.0,0.0,307.195,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,516.894,0.0,0.0,0.0,0.0,679.647,0.0,559.252,120.395,679.647,1196.541,0.0,5578.757,5.509,5573.248,0.0,-3840.803,-578.33,1159.624,0.0,1159.624,2356.165,
03/31/2013,2240.895,658.53,425.225,233.305,223.185,223.185,0.0,181.071,0.071,39.281,141.719,0.0,70.046,,,70.046,1132.832,277.995,,,,830.068,711.495,255.005,456.49,,,118.573,1108.063,,441.528,170.334,,,271.194,0.0,,,,,0.0,,,0.0,441.528,0.0,,,,658.397,,541.397,117.0,658.397,1099.925,0.0,5535.906,5.488,5530.418,0.0,-3822.371,-572.565,1140.97,0.0,1140.97,2240.895,
06/30/2013,2234.58,673.479,409.571,263.908,241.962,241.962,0.0,173.568,0.074,42.524,130.97,0.0,68.605,,,68.605,1157.614,281.459,,,0.0,795.507,681.866,255.005,426.861,,,113.641,1076.966,,443.767,191.001,,,252.766,0.0,0.0,,,,0.0,,,0.0,443.767,0.0,0.0,,,650.496,,528.666,121.83,650.496,1094.263,0.0,5516.761,5.463,5511.298,0.0,-3797.751,-578.693,1140.317,0.0,1140.317,2234.58,
09/29/2013,2251.314,664.633,396.251,268.382,292.567,292.567,0.0,170.132,0.07,28.623,141.439,0.0,66.658,,,66.658,1193.99,286.881,,,0.0,770.443,652.237,255.005,397.232,,,118.206,1057.324,,460.083,162.712,,,297.371,0.0,0.0,,,,0.0,,,0.0,460.083,0.0,0.0,,,638.688,,512.407,126.281,638.688,1098.771,0.0,5503.819,5.436,5498.383,0.0,-3777.503,-573.773,1152.543,0.0,1152.543,2251.314,
12/31/2013,2361.705,809.838,542.768,267.07,270.849,270.849,0.0,156.294,0.066,23.94,132.288,0.0,71.6,,,71.6,1308.581,302.288,571.48,-269.192,,750.836,622.608,255.005,367.603,29.742,,98.486,1053.124,,482.981,174.213,,,308.768,0.0,0.0,0.0,0.0,,0.0,,,0.0,482.981,0.0,0.0,0.0,0.0,443.002,,337.063,105.939,443.002,925.983,0.0,5576.002,5.524,5570.478,0.0,-3748.938,-391.342,1435.722,0.0,1435.722,2361.705,
03/30/2014,2399.477,883.329,642.588,240.741,251.223,251.223,0.0,161.91,0.069,32.213,129.628,0.0,85.018,,,85.018,1381.48,298.582,,,0.0,719.415,592.542,255.005,337.537,,,126.873,1017.997,,453.957,173.614,,,280.343,0.0,0.0,,,,0.0,,,0.0,453.957,0.0,0.0,,,421.075,,324.037,97.038,421.075,875.032,0.0,5626.407,5.64,5620.767,0.0,-3715.705,-386.257,1524.445,0.0,1524.445,2399.477,
