Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
02/28/2017,194.263,20.665,191.416,32.005,15.318,-15.185,31.872,-49.823,93.283,12.999,0.0,-156.105,0.0,-143.9,-139.317,17.491,17.491,0.0,-156.808,-156.808,0.0,0.0,0.0,0.0,-5.256,0.0,-5.256,0.0,0.673,-52.918,-14.881,-8.788,-27.75,11.25,-39.0,-1.499,10.238,7.683,,,
05/31/2017,186.82,-25.281,190.24,46.26,18.35,-13.236,41.146,-24.399,-8.112,-196.628,,180.341,0.0,-168.955,-137.591,24.474,24.474,0.0,-162.065,-162.065,0.0,0.0,0.0,0.0,-31.364,0.0,-31.364,0.0,0.0,-21.514,-14.61,79.506,-237.447,11.246,-248.693,0.003,-7.518,-11.167,,,
08/31/2017,-1997.108,45.679,189.848,37.547,15.167,-18.085,40.465,-2270.182,-2742.567,-228.94,0.0,701.325,0.0,2618.545,-102.183,131.563,131.563,0.0,-233.746,-233.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.728,-181.62,-14.409,-106.61,-59.67,,,-0.931,6.171,445.988,,,
11/30/2017,-649.645,63.795,194.633,30.666,44.974,-11.507,-2.801,-938.739,-872.907,-320.814,,254.982,0.0,300.846,-198.287,20.33,20.33,0.0,-218.617,-218.617,0.0,0.0,0.0,0.0,-95.858,0.0,-95.858,0.0,594.991,-90.796,-16.231,43.401,-114.054,0.0,-114.054,-3.912,-4.066,-443.661,,,
02/28/2018,-214.354,37.308,187.689,11.551,14.964,-13.028,9.615,-450.902,-372.586,-97.493,,19.177,0.0,455.035,-109.798,215.986,215.986,0.0,-325.784,-325.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.833,-50.148,-14.2,91.936,-120.559,12.838,-133.397,-7.325,4.005,194.538,,,
05/31/2018,-512.306,42.541,201.324,3.317,15.039,-15.227,3.505,-759.488,-446.715,38.649,,-351.422,0.0,130.454,-264.712,10.054,10.054,0.0,-274.766,-274.766,0.0,0.0,0.0,0.0,-13.806,0.0,-13.806,0.0,408.972,133.746,-13.843,239.691,-91.463,0.006,-91.469,-0.639,-15.198,-263.304,,,
08/31/2018,270.857,-57.314,190.058,104.993,15.687,92.467,-3.161,33.12,-642.159,-119.447,,794.726,0.0,354.579,-113.563,103.921,103.921,0.0,-217.484,-217.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.142,-39.846,-13.559,96.38,-121.975,12.021,-133.996,-0.692,-5.133,580.457,,,
11/30/2018,-91.693,123.6,188.836,64.032,17.249,4.371,42.412,-468.161,-600.63,242.506,,-110.037,0.0,-131.252,-221.286,10.227,10.227,0.0,-231.513,-231.513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.034,-235.46,-14.528,-6.638,-214.302,0.0,-214.302,0.008,4.865,-453.54,,,
02/28/2019,199.458,67.354,192.674,24.337,15.697,19.55,-10.91,-84.907,235.438,-17.47,,-302.875,0.0,-258.356,-170.886,134.741,134.741,0.0,-305.627,-305.627,0.0,0.0,0.0,0.0,-80.778,0.0,-80.778,0.0,-6.692,-3.652,-12.894,143.388,-132.638,14.587,-147.225,-1.508,7.198,-55.352,,,
05/31/2019,4.891,43.482,193.412,-0.949,14.506,-9.913,-5.542,-231.054,-163.405,124.216,,-191.865,0.0,-314.487,-229.401,22.685,22.685,0.0,-252.086,-252.086,0.0,0.0,0.0,0.0,-72.461,0.0,-72.461,0.0,-12.625,259.021,-12.314,272.034,-0.699,0.0,-0.699,0.0,-4.396,-54.971,,,
08/31/2019,1080.41,52.675,196.911,38.049,-17.82,6.99,48.879,792.775,-57.914,133.822,,716.867,0.0,-168.359,-165.199,51.055,51.055,0.0,-216.254,-216.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.16,-435.681,-12.268,-435.81,12.397,12.412,-0.015,0.0,-7.113,469.257,,,
11/30/2019,20.944,40.422,202.859,45.647,30.223,-6.645,22.069,-267.984,-863.21,-286.775,,882.001,0.0,-325.73,-207.184,23.209,23.209,0.0,-230.393,-230.393,0.0,0.0,0.0,0.0,-116.767,0.0,-116.767,0.0,-1.779,-136.88,-13.731,-7.442,-115.707,0.0,-115.707,0.0,-1.835,-443.501,,,
02/29/2020,63.222,-3.283,199.488,52.412,15.109,9.732,27.571,-185.395,1288.181,7.111,,-1480.687,0.0,-229.619,-204.957,13.415,13.415,0.0,-218.372,-218.372,0.0,0.0,0.0,0.0,-24.428,0.0,-24.428,0.0,-0.234,151.153,-12.549,235.103,-59.784,16.179,-75.963,-11.617,-7.853,-23.097,,,
05/31/2020,486.56,-50.958,198.345,49.941,16.882,15.192,17.867,289.232,-282.501,50.266,,521.467,0.0,-124.114,-143.125,57.055,57.055,0.0,-200.18,-200.18,0.0,0.0,0.0,0.0,-4.4,0.0,-4.4,0.0,23.411,-273.865,-12.131,-239.33,-20.915,0.0,-20.915,-1.489,-21.989,66.592,,,
