Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2007,1856.13,311.058,215.654,95.404,398.703,398.703,,0.0,0.0,0.0,0.0,0.0,97.29,,,,,,807.051,375.555,,,185.615,,487.909,419.676,354.133,65.543,68.233,1049.079,,18.632,18.632,,,,0.0,,,,,488.536,,,,488.536,507.168,0.0,,,,315.51,,,,,315.51,315.51,822.678,0,696.021,,,0.0,316.934,20.497,1033.452,0.0,1033.452,1856.13,
12/31/2007,1813.273,265.791,178.62,87.171,413.203,413.203,,0.0,0.0,0.0,0.0,0.0,74.191,,,,,,753.185,370.641,,,200.506,,488.941,492.553,353.104,139.449,-3.612,1060.088,,19.069,19.069,,,,0.0,,,,,466.855,,,,466.855,485.924,0.0,,,,363.916,,,,,363.916,363.916,849.84,0,672.086,,,0.0,272.43,18.917,963.433,0.0,963.433,1813.273,
03/31/2008,2018.557,286.417,215.943,70.474,535.094,535.094,,0.0,0.0,0.0,0.0,0.0,97.405,,,,,,918.916,365.691,553.722,-188.031,244.388,,489.562,417.92,356.267,61.653,71.642,1099.641,,18.772,18.772,,,,0.0,0.0,0.0,0.0,,626.108,,,,626.108,644.88,0.0,0.0,0.0,0.0,446.646,,,,,446.646,446.646,1091.526,0,646.16,,,0.0,261.754,19.117,927.031,0.0,927.031,2018.557,
06/30/2008,1951.006,272.88,216.457,56.423,479.861,479.861,0.0,0.0,0.0,0.0,0.0,0.0,87.157,,,35.52,4.189,37.162,839.898,360.476,,,266.509,266.509,484.123,426.492,356.026,70.466,22.111,1111.108,,141.241,17.551,15.262,,108.428,0.0,0.0,,,,444.705,406.528,,30.09,0.0,585.946,0.0,0.0,,,455.144,18.526,,,,0.0,455.144,1041.09,0,637.445,2.56,634.885,0.0,252.43,20.041,909.916,0.0,909.916,1951.006,
09/30/2008,1765.811,172.136,161.323,10.813,424.718,424.718,0.0,0.0,0.0,0.0,0.0,0.0,68.203,,,33.789,3.472,29.376,665.057,355.978,,,267.389,267.389,477.387,419.735,353.393,66.342,23.863,1100.754,,127.173,22.499,2.145,,102.529,0.0,0.0,,,,405.622,371.22,,20.992,0.0,532.795,0.0,0.0,,,411.97,19.758,,,,0.0,411.97,944.765,0,627.781,2.465,625.316,0.0,182.547,10.718,821.046,0.0,821.046,1765.811,
12/31/2008,1812.405,163.716,163.716,0.0,522.514,522.514,0.0,0.0,0.0,0.0,0.0,0.0,65.496,,,28.96,3.243,26.85,751.726,358.66,,,238.591,238.591,463.428,411.377,349.245,62.132,23.091,1060.679,,127.275,14.997,8.103,,104.175,0.0,0.0,,,,422.216,363.812,,20.527,0.0,549.491,0.0,0.0,,,406.723,22.384,,,,0.0,406.723,956.214,0,634.733,2.466,632.267,0.0,217.499,3.959,856.191,0.0,856.191,1812.405,
03/31/2009,1874.85,278.112,278.112,0.0,472.011,472.011,0.0,0.0,0.0,0.0,0.0,0.0,108.641,0.0,27.354,30.851,2.578,41.35,858.764,353.182,535.436,-182.254,224.681,224.681,438.223,383.358,339.134,44.224,24.014,1016.086,,125.647,13.796,24.646,0.0,87.205,0.0,0.0,0.0,0.0,,435.88,378.094,0.0,24.47,24.73,561.527,0.0,0.0,0.0,0.0,432.675,30.111,0.0,0.0,0.0,0.0,432.675,994.202,0,631.373,2.418,628.955,0.0,249.897,-0.622,880.648,0.0,880.648,1874.85,
06/30/2009,1852.551,390.68,390.68,0.0,379.771,379.771,0.0,0.0,0.0,0.0,0.0,0.0,72.227,,,32.493,3.793,27.203,842.678,349.258,,,217.207,217.207,443.408,386.193,341.841,44.352,24.722,1009.873,,138.221,24.101,39.927,,74.193,0.0,0.0,,,,398.624,351.006,,28.361,0.0,536.845,0.0,0.0,,,407.581,28.214,,,,0.0,407.581,944.426,0,628.799,2.378,626.421,0.0,279.951,-0.625,908.125,0.0,908.125,1852.551,
09/30/2009,1827.025,332.975,332.975,0.0,407.645,407.645,0.0,0.0,0.0,0.0,0.0,0.0,68.62,,,34.275,3.357,24.855,809.24,345.158,,,229.078,229.078,443.549,383.648,341.502,42.146,25.626,1017.785,,139.475,23.142,32.227,,84.106,0.0,0.0,,,,396.351,345.534,,29.845,0.0,535.826,0.0,0.0,,,405.601,30.222,,,,0.0,405.601,941.427,0,613.775,2.306,611.469,0.0,273.799,-1.976,885.598,0.0,885.598,1827.025,
12/31/2009,1999.23,87.862,87.862,0.0,509.339,509.339,0.0,0.0,0.0,0.0,0.0,0.0,77.077,,,34.823,4.237,26.198,674.278,346.27,,,234.428,234.428,744.254,682.671,592.948,89.723,26.76,1324.952,,152.825,17.723,23.207,,111.895,0.0,0.0,,,,459.58,383.274,,46.704,0.0,612.405,35.0,35.0,,,464.342,34.364,,,,0.0,499.342,1111.747,0,609.309,2.274,607.035,0.0,282.133,-3.959,887.483,0.0,887.483,1999.23,
03/31/2010,2013.325,149.897,149.897,0.0,456.504,456.504,0.0,0.0,0.0,0.0,0.0,0.0,98.88,0.0,,38.969,6.16,46.434,705.281,341.696,538.247,-196.551,222.344,222.344,744.004,676.625,591.87,84.755,28.41,1308.044,,142.759,15.713,16.314,0.0,110.732,0.0,0.0,0.0,0.0,,469.834,398.515,0.0,55.211,0.0,612.593,0.0,0.0,0.0,0.0,486.919,33.193,0.0,0.0,0.0,0.0,486.919,1099.512,0,608.734,2.25,606.484,0.0,305.441,-0.362,913.813,0.0,913.813,2013.325,
06/30/2010,1896.407,138.67,138.67,0.0,399.976,399.976,0.0,0.0,0.0,0.0,0.0,0.0,80.02,,,35.293,4.965,25.645,618.666,338.739,,,200.309,200.309,738.693,675.095,591.455,83.64,28.305,1277.741,,108.494,14.339,23.211,,70.944,0.0,0.0,,,,441.068,342.273,,48.989,0.0,549.562,0.0,0.0,,,424.638,33.376,,,,0.0,424.638,974.2,0,611.485,2.236,609.249,0.0,307.394,3.328,922.207,0.0,922.207,1896.407,
09/30/2010,1892.808,77.268,77.268,0.0,433.373,433.373,0.0,0.0,0.0,0.0,0.0,0.0,84.766,,,35.35,4.252,28.979,595.407,335.614,,,201.759,201.759,760.028,694.03,606.326,87.704,30.648,1297.401,,121.919,15.789,20.768,,85.362,0.0,0.0,,,,429.328,344.334,,54.029,0.0,551.247,0.0,0.0,,,432.26,33.897,,,,0.0,432.26,983.507,0,601.651,2.183,599.468,0.0,305.585,2.065,909.301,0.0,909.301,1892.808,
12/31/2010,1971.836,81.863,81.863,0.0,517.775,517.775,0.0,0.0,0.0,0.0,0.0,0.0,85.16,,,32.061,4.624,30.675,684.798,334.482,,,192.47,192.47,760.086,694.361,608.228,86.133,33.664,1287.038,,136.865,18.139,21.304,,97.422,0.0,0.0,,,0.0,449.342,354.296,,56.638,0.0,586.207,0.0,0.0,,,447.354,36.42,,,,0.0,447.354,1033.561,0,638.898,2.185,636.713,0.0,297.419,1.958,938.275,0.0,938.275,1971.836,
03/31/2011,2038.377,180.244,180.244,0.0,474.479,474.479,0.0,0.0,0.0,0.0,0.0,0.0,88.017,0.0,,35.754,6.815,40.446,742.74,333.166,531.981,-198.815,206.887,206.887,755.584,690.766,607.765,83.001,29.064,1295.637,,136.459,18.931,12.286,0.0,105.242,0.0,0.0,0.0,0.0,,462.376,393.78,0.0,65.134,0.0,598.835,0.0,0.0,0.0,0.0,486.93,28.016,0.0,0.0,0.0,0.0,486.93,1085.765,0,656.286,2.177,654.109,0.0,297.067,-0.741,952.612,0.0,952.612,2038.377,
06/30/2011,2003.531,194.866,194.866,0.0,419.978,419.978,0.0,0.0,0.0,0.0,0.0,0.0,83.061,,,43.333,6.213,34.278,697.905,331.272,,,204.397,204.397,769.957,688.67,607.794,80.876,37.954,1305.626,,111.687,17.858,12.264,,81.565,0.0,0.0,,,,446.309,366.374,,72.552,0.0,557.996,0.0,0.0,,,464.332,25.406,,,,0.0,464.332,1022.328,0,668.718,2.185,666.533,0.0,314.052,-1.567,981.203,0.0,981.203,2003.531,
09/30/2011,2111.944,63.866,63.866,0.0,433.506,433.506,0.0,0.0,0.0,0.0,0.0,0.0,80.07,,,42.366,5.54,30.357,577.442,330.079,,,200.028,200.028,1004.395,924.599,803.289,121.31,37.43,1534.502,,137.55,21.943,22.67,,92.937,0.0,0.0,,,,421.897,329.212,,78.639,0.0,559.447,125.6,125.6,,,435.566,27.715,,,,0.0,561.166,1120.613,0,676.502,2.184,674.318,0.0,334.723,-19.894,991.331,0.0,991.331,2111.944,
12/31/2011,2170.81,82.201,82.201,0.0,470.724,470.724,0.0,0.0,0.0,0.0,0.0,0.0,84.377,,,40.789,4.634,32.283,637.302,326.099,,,216.735,216.735,990.674,914.338,797.163,117.175,35.547,1533.508,,143.39,16.805,19.073,,107.512,110.0,0.0,,,110.0,435.219,356.693,,77.1,0.0,688.609,0.0,,,,461.701,27.908,,,,0.0,461.701,1150.31,0,683.547,2.188,681.359,0.0,355.65,-18.697,1020.5,0.0,1020.5,2170.81,
03/31/2012,2167.538,99.18,99.18,0.0,455.427,455.427,0.0,0.0,0.0,0.0,0.0,0.0,86.751,0.0,,40.672,14.807,34.279,641.358,321.991,532.423,-210.432,205.869,205.869,998.32,920.862,801.889,118.973,36.786,1526.18,,139.922,16.169,3.919,0.0,119.834,0.0,0.0,0.0,0.0,,447.05,373.359,0.0,82.161,0.0,586.972,45.0,45.0,0.0,0.0,485.629,30.109,0.0,0.0,0.0,0.0,530.629,1117.601,0,688.079,2.175,685.904,0.0,372.408,-10.55,1049.937,0.0,1049.937,2167.538,
06/30/2012,2037.853,83.507,83.507,0.0,359.61,359.61,0.0,0.0,0.0,0.0,0.0,0.0,85.743,,,39.803,8.47,34.489,528.86,316.363,,,206.004,206.004,986.626,910.289,791.946,118.343,36.534,1508.993,,103.854,17.842,3.168,,82.844,0.0,0.0,,,,406.476,334.537,,82.904,0.0,510.33,36.5,36.5,0.0,0.0,444.263,26.822,,,,0.0,480.763,991.093,0,693.651,2.166,691.485,0.0,372.487,-19.378,1046.76,0.0,1046.76,2037.853,
09/30/2012,2015.078,63.516,63.516,0.0,365.143,365.143,0.0,0.0,0.0,0.0,0.0,0.0,81.227,,,37.973,9.93,31.884,509.886,319.472,,,199.574,199.574,986.146,912.384,794.989,117.395,35.789,1505.192,,105.175,17.296,5.49,,82.389,0.0,0.0,,,,399.103,300.695,,84.193,0.0,504.278,59.3,59.3,,,409.614,24.726,,,,0.0,468.914,973.192,0,695.704,2.148,693.556,0.0,362.648,-16.466,1041.886,0.0,1041.886,2015.078,
12/31/2012,2084.924,64.884,64.884,0.0,449.964,449.964,0.0,0.0,0.0,0.0,0.0,0.0,74.739,,,36.254,3.693,32.377,589.587,314.404,,,190.613,190.613,990.32,918.864,799.823,119.041,35.202,1495.337,,126.563,13.509,14.883,,98.171,0.0,0.0,,,,413.446,311.036,,84.648,0.0,540.009,70.0,70.0,,,424.823,29.139,,,,0.0,494.823,1034.832,0,694.254,2.121,692.133,0.0,368.445,-12.607,1050.092,0.0,1050.092,2084.924,
03/31/2013,1973.282,89.873,89.873,0.0,424.587,424.587,0.0,0.0,0.0,0.0,0.0,0.0,78.779,0.0,,31.754,4.951,36.21,593.239,302.492,528.651,-226.159,174.891,174.891,902.66,838.705,722.042,116.663,32.201,1380.043,,137.218,18.717,14.507,0.0,103.994,0.0,0.0,0.0,0.0,,417.862,310.453,0.0,63.65,0.0,555.08,18.0,18.0,0.0,0.0,401.976,27.873,0.0,0.0,0.0,0.0,419.976,975.056,0,715.712,2.132,713.58,0.0,301.298,-18.784,998.226,0.0,998.226,1973.282,
06/30/2013,1897.536,81.329,81.329,0.0,354.404,354.404,0.0,0.0,0.0,0.0,0.0,0.0,83.469,,,30.587,4.674,35.733,519.202,297.405,,,181.343,181.343,899.586,838.548,724.8,113.748,30.451,1378.334,,129.631,12.9,24.729,,92.002,0.0,0.0,,,,386.105,294.988,,54.588,0.0,515.736,15.0,15.0,,,367.561,17.985,,,,0.0,382.561,898.297,0,733.763,2.141,731.622,0.0,280.78,-15.304,999.239,0.0,999.239,1897.536,
09/30/2013,1970.48,50.372,50.372,0.0,381.892,381.892,0.0,0.0,0.0,0.0,0.0,0.0,149.278,,,30.351,4.628,101.813,581.542,295.264,,,191.208,191.208,902.466,843.427,732.265,111.162,28.688,1388.938,,128.129,16.894,18.266,,92.969,0.0,0.0,,,,387.878,285.119,,52.769,0.0,516.007,14.0,14.0,,,356.162,18.274,,,,0.0,370.162,886.169,0,801.804,2.157,799.647,0.0,268.937,-7.539,1063.202,21.109,1084.311,1970.48,
12/31/2013,2037.108,108.897,108.897,0.0,466.669,466.669,0.0,0.0,0.0,0.0,0.0,0.0,86.011,,,29.289,9.552,33.6,661.577,292.872,,,181.636,181.636,901.023,845.059,735.411,109.648,26.675,1375.531,,147.408,25.61,8.737,,113.061,0.0,0.0,,,,408.505,304.721,,64.666,0.0,555.913,0.0,0.0,,,384.936,15.549,,,,0.0,384.936,940.849,0,814.52,2.178,812.342,0.0,265.099,-4.213,1075.406,20.853,1096.259,2037.108,
03/31/2014,1997.109,300.059,300.059,0.0,385.232,385.232,0.0,0.0,0.0,0.0,0.0,0.0,67.263,0.0,,16.514,4.161,27.231,752.554,287.013,513.293,-226.28,168.875,168.875,788.667,747.308,648.546,98.762,24.845,1244.555,,154.796,14.251,33.093,0.0,107.452,0.0,0.0,0.0,0.0,,382.558,302.565,0.0,36.391,0.0,537.354,0.0,0.0,0.0,0.0,358.721,19.765,0.0,0.0,0.0,0.0,358.721,896.075,0,830.457,2.193,828.264,0.0,257.236,-6.915,1080.778,20.256,1101.034,1997.109,
06/30/2014,1866.088,275.514,275.514,0.0,288.031,288.031,0.0,0.0,0.0,0.0,0.0,0.0,68.918,,,16.582,4.519,27.629,632.463,283.107,,,165.01,165.01,785.508,744.313,647.445,96.868,24.613,1233.625,,105.83,14.133,16.249,,75.448,0.0,0.0,,,,354.683,274.482,,33.857,0.0,460.513,0.0,0.0,,,328.266,19.927,,,,0.0,328.266,788.779,0,839.973,2.2,837.773,0.0,229.037,-7.648,1061.362,15.947,1077.309,1866.088,
09/30/2014,1849.871,255.27,255.27,0.0,313.944,313.944,0.0,0.0,0.0,0.0,0.0,0.0,72.397,,,16.011,4.313,30.892,641.611,279.748,,,161.13,161.13,767.382,727.911,632.106,95.805,23.46,1208.26,,113.396,18.947,14.998,,79.451,0.0,0.0,,,,347.092,250.646,,36.378,0.0,460.488,0.0,0.0,,,307.103,20.079,,,,0.0,307.103,767.591,0,849.38,2.208,847.172,0.0,237.874,-21.635,1065.619,16.661,1082.28,1849.871,
