Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/01/2011,5008.6,1242.8,643.4,599.4,338.1,338.1,,697.7,5.7,1.4,690.6,0.0,234.5,,,137.5,,135.1,2513.1,756.4,,,65.5,65.5,1673.6,1388.7,996.7,392.0,,147.4,2495.5,,792.5,176.5,39.9,,576.1,0.0,,,,,,0.0,,9.1,0.0,792.5,275.1,275.1,,,,528.0,,,,,,144.7,374.2,803.1,1595.6,,1395.4,1.2,1394.2,-1545.4,3381.0,182.0,3413.0,,3413.0,5008.6,
04/02/2011,4981.1,1046.9,453.0,593.9,442.8,442.8,0.0,702.1,7.5,1.8,692.8,0.0,286.2,,0.0,76.7,57.8,134.3,2478.0,788.8,1810.3,-1021.5,83.6,83.6,1630.7,1404.0,1016.3,387.7,,150.0,2503.1,,832.0,214.7,8.9,0.0,608.4,0.0,0.0,,,,0.0,0.0,0.0,17.8,0.0,832.0,291.9,251.5,40.4,40.4,,552.5,0.0,0.0,0.0,0.0,0.0,156.4,378.3,844.4,1676.4,0.0,1445.9,1.2,1444.7,-1792.3,3435.3,215.8,3304.7,0.0,3304.7,4981.1,
07/02/2011,4960.2,951.5,431.5,520.0,388.1,388.1,0.0,896.3,9.2,1.5,885.6,0.0,279.8,,2.4,83.7,22.2,153.4,2515.7,785.1,1860.9,-1075.8,29.6,29.6,1629.8,1404.3,1023.1,381.2,,139.4,2444.5,,882.7,196.8,51.0,,634.9,7.7,7.7,,,,,18.0,,1.1,0.0,908.4,296.7,296.7,,,,553.4,,,,,,160.8,391.5,850.1,1758.5,0.0,1477.6,1.2,1476.4,-2116.8,3600.9,240.0,3201.7,0.0,3201.7,4960.2,
10/01/2011,5328.4,885.6,407.7,477.9,633.5,633.5,0.0,988.4,6.1,1.1,981.2,0.0,266.4,,2.0,75.5,5.9,126.4,2773.9,833.5,1939.6,-1106.1,93.8,93.8,1627.2,1403.1,1024.5,378.6,,146.6,2554.5,,1022.4,190.0,123.1,,709.3,100.0,100.0,,,,,0.0,,0.8,0.0,1122.4,273.7,273.7,,,,548.4,,,,,,160.2,387.4,822.1,1944.5,0.0,1530.6,1.2,1529.4,-2210.1,3816.0,247.4,3383.9,0.0,3383.9,5328.4,
12/31/2011,5326.5,1202.1,815.8,386.3,440.2,440.2,0.0,894.7,6.8,0.8,887.1,0.0,289.5,,,72.2,9.8,139.8,2826.5,826.5,1964.4,-1137.9,72.5,72.5,1601.0,1383.6,1013.4,370.2,,145.2,2500.0,,974.8,169.7,142.8,,662.3,0.0,0.0,,,,,4.4,,280.0,0.0,979.2,265.6,265.6,,,,552.0,,,,,,162.8,109.2,817.6,1796.8,0.0,1568.2,1.2,1567.0,-2211.7,3966.5,206.7,3529.7,0.0,3529.7,5326.5,
03/31/2012,5416.4,1187.3,671.6,515.7,547.2,547.2,0.0,841.6,5.1,1.1,835.4,0.0,323.8,90.3,0.0,39.8,17.2,59.3,2899.9,884.1,2058.5,-1174.4,99.9,99.9,1532.5,1363.0,1004.0,359.0,33.4,96.3,2516.5,,946.2,180.6,71.9,0.0,693.7,0.0,0.0,,,,,0.0,78.2,0.0,0.0,946.2,312.7,274.4,38.3,38.3,,505.0,0.0,0.0,0.0,0.0,227.7,168.0,31.1,817.7,1763.9,0.0,1625.2,1.2,1624.0,-2211.7,4042.4,196.6,3652.5,0.0,3652.5,5416.4,
06/30/2012,5194.1,1031.5,468.5,563.0,395.3,395.3,0.0,964.1,9.4,1.5,953.2,0.0,328.4,,,33.3,19.7,147.7,2719.3,869.7,2080.3,-1210.6,82.1,82.1,1523.0,1357.6,1002.7,354.9,,132.1,2474.8,,933.0,206.5,65.1,,661.4,0.0,0.0,,,,,0.0,,0.6,0.0,933.0,261.0,261.0,,,,528.3,,,,,,164.2,363.5,789.3,1722.3,0.0,1669.3,1.2,1668.1,-2558.2,4199.3,161.4,3471.8,0.0,3471.8,5194.1,
09/29/2012,5523.5,1012.8,543.7,469.1,606.8,606.8,0.0,1060.2,5.2,1.1,1053.9,0.0,323.2,,,34.8,22.2,157.2,3003.0,911.9,2175.7,-1263.8,84.9,84.9,1523.7,1363.7,1014.0,349.7,,125.2,2520.5,,958.1,224.4,35.1,,698.6,0.0,0.0,,,,,0.0,,278.5,0.0,958.1,265.8,265.8,,,,563.2,,,,,,186.5,98.2,829.0,1787.1,0.0,1720.8,1.2,1719.6,-2558.4,4376.5,197.5,3736.4,0.0,3736.4,5523.5,
12/29/2012,5489.2,1312.3,999.1,313.2,383.9,383.9,0.0,981.1,4.5,2.1,974.5,0.0,324.7,,,16.2,18.9,164.9,3002.0,926.4,2239.0,-1312.6,89.0,89.0,1471.8,1332.9,993.1,339.8,,122.7,2487.2,,917.5,146.2,89.3,,682.0,274.1,0.0,,,,274.1,0.0,,285.5,0.0,1191.6,0.0,0.0,,,,527.9,,,,,,155.6,86.8,527.9,1719.5,0.0,1761.4,1.2,1760.2,-2708.4,4555.9,160.8,3769.7,0.0,3769.7,5489.2,
03/30/2013,5418.0,1299.0,974.0,325.0,458.0,458.0,0.0,896.0,5.0,1.0,890.0,0.0,310.0,84.0,0.0,22.0,29.0,62.0,2963.0,932.0,2253.0,-1321.0,81.0,81.0,1442.0,1296.0,968.0,328.0,23.0,101.0,2455.0,,854.0,147.0,43.0,0.0,664.0,267.0,0.0,,,,267.0,0.0,58.0,,0.0,1121.0,0.0,0.0,,,,512.0,0.0,0.0,0.0,0.0,199.0,150.0,105.0,512.0,1633.0,0.0,1753.0,1.0,1752.0,-2709.0,4647.0,94.0,3785.0,0.0,3785.0,5418.0,
06/29/2013,5460.0,1351.0,940.0,411.0,349.0,349.0,0.0,1053.0,5.0,2.0,1046.0,0.0,331.0,,,22.0,28.0,164.0,3084.0,944.0,2310.0,-1366.0,9.0,9.0,1423.0,1288.0,963.0,325.0,,113.0,2376.0,,908.0,196.0,71.0,,641.0,271.0,0.0,,,,271.0,0.0,,276.0,0.0,1179.0,0.0,0.0,,,,520.0,,,,,,151.0,93.0,520.0,1699.0,0.0,1798.0,1.0,1797.0,-2910.0,4791.0,82.0,3761.0,0.0,3761.0,5460.0,
09/28/2013,6266.0,1411.0,839.0,572.0,577.0,577.0,0.0,1215.0,2.0,1.0,1212.0,0.0,355.0,,,22.0,34.0,178.0,3558.0,1280.0,2704.0,-1424.0,7.0,7.0,1421.0,1285.0,967.0,318.0,,114.0,2708.0,,935.0,219.0,22.0,,694.0,283.0,0.0,,,,283.0,0.0,48.0,,0.0,1218.0,300.0,300.0,,,,757.0,,,,,134.0,155.0,420.0,1057.0,2275.0,0.0,1885.0,1.0,1884.0,-2969.0,4961.0,114.0,3991.0,0.0,3991.0,6266.0,
12/28/2013,6060.0,1415.0,882.0,533.0,425.0,425.0,0.0,1117.0,2.0,1.0,1114.0,0.0,385.0,,,21.0,32.0,228.0,3342.0,1299.0,2778.0,-1479.0,5.0,5.0,1414.0,1263.0,958.0,305.0,,130.0,2718.0,,984.0,207.0,49.0,,728.0,0.0,0.0,,,,0.0,0.0,,,0.0,984.0,300.0,300.0,,,,742.0,,,,,,122.0,620.0,1042.0,2026.0,0.0,1953.0,1.0,1952.0,-3167.0,5144.0,104.0,4034.0,0.0,4034.0,6060.0,
03/29/2014,6088.0,1285.0,797.0,488.0,588.0,588.0,0.0,1020.0,3.0,2.0,1015.0,0.0,436.0,76.0,0.0,39.0,62.0,146.0,3329.0,1322.0,2848.0,-1526.0,0.0,,1437.0,1263.0,964.0,299.0,4.0,131.0,2759.0,,970.0,203.0,153.0,0.0,614.0,0.0,0.0,,,,0.0,0.0,39.0,0.0,0.0,970.0,298.0,298.0,,,,786.0,0.0,0.0,0.0,0.0,29.0,132.0,586.0,1084.0,2054.0,0.0,1980.0,1.0,1979.0,-3317.0,5257.0,114.0,4034.0,0.0,4034.0,6088.0,
06/28/2014,6130.0,1369.0,711.0,658.0,357.0,357.0,0.0,1180.0,3.0,2.0,1175.0,0.0,415.0,,2.0,39.0,61.0,197.0,3321.0,1363.0,2947.0,-1584.0,0.0,,1446.0,1256.0,963.0,293.0,,149.0,2809.0,,1036.0,260.0,183.0,,593.0,18.0,0.0,18.0,18.0,,,7.0,35.0,1.0,0.0,1061.0,556.0,300.0,256.0,256.0,,541.0,,,,,43.0,,462.0,1097.0,2158.0,0.0,2018.0,1.0,2017.0,-3528.0,5369.0,113.0,3972.0,0.0,3972.0,6130.0,
09/27/2014,6398.0,1191.0,483.0,708.0,641.0,641.0,0.0,1292.0,2.0,2.0,1288.0,0.0,436.0,32.0,1.0,45.0,62.0,180.0,3560.0,1411.0,3027.0,-1616.0,0.0,,1427.0,1223.0,940.0,283.0,,158.0,2838.0,,1055.0,255.0,155.0,,645.0,228.0,0.0,18.0,18.0,,210.0,0.0,30.0,1.0,0.0,1283.0,549.0,300.0,249.0,249.0,,537.0,,,,,42.0,,464.0,1086.0,2369.0,0.0,2057.0,1.0,2056.0,-3598.0,5530.0,40.0,4029.0,0.0,4029.0,6398.0,
12/27/2014,6344.0,1407.0,763.0,644.0,416.0,416.0,0.0,1211.0,2.0,1.0,1208.0,0.0,485.0,51.0,23.0,49.0,60.0,174.0,3519.0,1454.0,3113.0,-1659.0,0.0,,1371.0,1190.0,917.0,273.0,,109.0,2825.0,,1117.0,229.0,244.0,,644.0,133.0,0.0,20.0,20.0,,113.0,8.0,25.0,,0.0,1258.0,543.0,300.0,243.0,243.0,,468.0,,,,,9.0,0.0,434.0,1011.0,2269.0,0.0,2090.0,1.0,2089.0,-3699.0,5706.0,-22.0,4075.0,0.0,4075.0,6344.0,
03/28/2015,6106.0,1144.0,500.0,644.0,655.0,655.0,0.0,1042.0,3.0,2.0,1037.0,0.0,483.0,88.0,0.0,45.0,57.0,139.0,3324.0,1436.0,3115.0,-1679.0,0.0,,1346.0,1170.0,903.0,267.0,,131.0,2782.0,,952.0,210.0,135.0,,607.0,234.0,0.0,,,,234.0,0.0,20.0,0.0,0.0,1186.0,298.0,142.0,156.0,156.0,,731.0,0.0,0.0,0.0,0.0,9.0,87.0,615.0,1029.0,2215.0,0.0,2118.0,1.0,2117.0,-3849.0,5787.0,-165.0,3891.0,0.0,3891.0,6106.0,
06/27/2015,6068.0,1151.0,490.0,661.0,390.0,390.0,0.0,1270.0,3.0,1.0,1266.0,0.0,493.0,95.0,1.0,50.0,69.0,112.0,3304.0,1419.0,3168.0,-1749.0,0.0,,1345.0,1161.0,901.0,260.0,,133.0,2764.0,,1044.0,207.0,154.0,,683.0,174.0,0.0,19.0,19.0,,155.0,11.0,15.0,17.0,0.0,1229.0,519.0,297.0,222.0,222.0,,513.0,,,,,9.0,,472.0,1032.0,2261.0,0.0,2171.0,1.0,2170.0,-4018.0,5808.0,-154.0,3807.0,0.0,3807.0,6068.0,
09/26/2015,6443.0,1126.0,380.0,746.0,594.0,594.0,0.0,1380.0,2.0,2.0,1376.0,0.0,480.0,94.0,25.0,43.0,65.0,146.0,3580.0,1519.0,3299.0,-1780.0,0.0,,1344.0,1161.0,906.0,255.0,,115.0,2863.0,,1119.0,206.0,149.0,,764.0,150.0,0.0,20.0,20.0,,130.0,9.0,10.0,15.0,0.0,1278.0,871.0,597.0,274.0,274.0,,483.0,,,,,9.0,,449.0,1354.0,2632.0,0.0,2200.0,1.0,2199.0,-4148.0,5926.0,-167.0,3811.0,0.0,3811.0,6443.0,
12/26/2015,6341.0,1215.0,527.0,688.0,473.0,473.0,0.0,1271.0,3.0,0.0,1268.0,0.0,493.0,95.0,1.0,38.0,70.0,130.0,3452.0,1564.0,3404.0,-1840.0,0.0,,1325.0,1149.0,901.0,248.0,,137.0,2889.0,,1172.0,195.0,201.0,,776.0,35.0,0.0,20.0,20.0,,15.0,7.0,5.0,11.0,0.0,1214.0,865.0,596.0,269.0,269.0,,458.0,,,,,8.0,87.0,347.0,1323.0,2537.0,0.0,2237.0,1.0,2236.0,-4248.0,6015.0,-200.0,3804.0,0.0,3804.0,6341.0,
04/02/2016,6213.0,1085.0,456.0,629.0,517.0,517.0,0.0,1125.0,0.0,0.0,1125.0,0.0,326.0,110.0,6.0,119.0,58.0,142.0,3053.0,1583.0,3487.0,-1904.0,187.0,187.0,1390.0,1162.0,918.0,244.0,,103.0,3160.0,,1056.0,151.0,172.0,41.0,692.0,116.0,0.0,,,,116.0,26.0,223.0,33.0,0.0,1198.0,597.0,411.0,186.0,186.0,,674.0,0.0,0.0,0.0,0.0,8.0,17.0,393.0,1271.0,2469.0,0.0,2259.0,1.0,2258.0,-4349.0,6015.0,-181.0,3744.0,0.0,3744.0,6213.0,
07/02/2016,6118.0,1076.0,457.0,619.0,338.0,338.0,0.0,1242.0,0.0,0.0,1242.0,0.0,346.0,127.0,11.0,116.0,60.0,138.0,3002.0,1565.0,3517.0,-1952.0,149.0,149.0,1402.0,1170.0,930.0,240.0,,105.0,3116.0,,1157.0,192.0,22.0,41.0,902.0,112.0,0.0,22.0,22.0,,90.0,27.0,,26.0,0.0,1296.0,866.0,602.0,264.0,264.0,,390.0,,,,,8.0,13.0,343.0,1256.0,2552.0,0.0,2260.0,1.0,2259.0,-4454.0,5952.0,-192.0,3566.0,0.0,3566.0,6118.0,
10/01/2016,6067.0,965.0,434.0,531.0,490.0,490.0,0.0,1173.0,0.0,0.0,1173.0,0.0,348.0,120.0,7.0,118.0,59.0,149.0,2976.0,1564.0,3559.0,-1995.0,122.0,122.0,1405.0,1171.0,936.0,235.0,,109.0,3091.0,,1043.0,159.0,20.0,41.0,823.0,117.0,0.0,22.0,22.0,,95.0,57.0,,49.0,38.0,1217.0,856.0,597.0,259.0,259.0,,396.0,,,,,8.0,13.0,326.0,1252.0,2469.0,0.0,2285.0,1.0,2284.0,-4463.0,5956.0,-180.0,3598.0,0.0,3598.0,6067.0,
12/31/2016,5966.0,1381.0,928.0,453.0,285.0,285.0,0.0,984.0,0.0,0.0,984.0,0.0,384.0,117.0,19.0,91.0,63.0,144.0,3034.0,1514.0,3514.0,-2000.0,82.0,82.0,1336.0,1125.0,900.0,225.0,,101.0,2932.0,,1086.0,158.0,38.0,41.0,849.0,22.0,0.0,22.0,22.0,,0.0,43.0,208.0,9.0,34.0,1151.0,841.0,589.0,252.0,252.0,,364.0,,,,,8.0,14.0,125.0,1205.0,2356.0,0.0,2300.0,1.0,2299.0,-4464.0,5997.0,-223.0,3610.0,0.0,3610.0,5966.0,
04/01/2017,5652.0,1353.0,668.3,684.7,450.2,450.2,0.0,791.5,0.0,0.0,791.5,0.0,359.8,103.4,9.6,125.9,79.4,154.0,2954.5,1316.0,3336.7,-2020.7,21.4,21.4,1360.1,1124.4,904.6,219.8,,100.2,2697.5,,1117.9,147.7,201.7,40.5,728.0,0.0,0.0,,,,0.0,42.0,0.0,9.4,29.7,1159.9,588.2,414.7,173.5,173.5,,604.3,0.0,0.0,0.0,0.0,7.8,11.8,575.3,1192.5,2352.4,0.0,2310.0,1.2,2308.8,-4563.9,5751.9,-198.4,3299.6,0.0,3299.6,5652.0,
07/01/2017,5814.0,1570.9,830.4,740.5,279.2,279.2,0.0,859.9,0.0,0.0,859.9,0.0,376.7,116.4,0.0,141.4,77.5,166.1,3086.7,1273.3,3340.4,-2067.1,80.1,80.1,1373.9,1137.9,924.2,213.7,,94.6,2727.3,,1148.2,160.9,240.4,40.6,706.3,22.1,0.0,22.1,22.1,,,46.6,,39.2,30.6,1216.9,837.1,590.4,246.7,246.7,,399.9,,,,,7.4,12.1,341.2,1237.0,2453.9,0.0,2331.7,1.3,2330.4,-4578.3,5770.8,-164.1,3360.1,0.0,3360.1,5814.0,
09/30/2017,6028.3,1618.7,1111.6,507.1,470.3,470.3,0.0,864.6,0.0,0.0,864.6,0.0,370.8,110.5,3.9,143.2,70.5,178.0,3324.4,1240.5,3329.0,-2088.5,82.6,82.6,1380.8,1140.7,933.0,207.7,,93.0,2703.9,,1219.6,172.8,56.7,40.6,949.5,320.7,0.0,22.1,22.1,,298.6,49.8,,62.7,33.1,1590.1,534.4,291.8,242.6,242.6,,394.2,,,,,7.3,7.0,317.2,928.6,2518.7,0.0,2349.5,1.3,2348.2,-4578.5,5874.0,-135.4,3509.6,0.0,3509.6,6028.3,
12/30/2017,6199.0,2038.0,1175.7,862.3,295.2,295.2,0.0,825.4,0.0,0.0,825.4,0.0,374.6,122.5,0.2,133.1,69.8,175.6,3533.2,1215.9,3366.1,-2150.2,83.3,83.3,1366.6,1136.5,935.0,201.5,,96.8,2665.8,,1309.4,184.3,138.5,40.6,946.0,320.4,0.0,22.1,22.1,,298.3,80.4,203.7,37.8,33.9,1710.2,528.6,290.3,238.3,238.3,,552.7,,,,,6.9,7.5,296.8,1081.3,2791.5,0.0,2366.4,1.3,2365.1,-4579.8,5751.5,-130.6,3407.5,0.0,3407.5,6199.0,
03/31/2018,6143.3,2004.0,1304.6,699.4,421.4,421.4,0.0,761.3,0.0,0.0,761.3,0.0,361.7,99.2,0.0,86.6,38.0,212.2,3548.4,1186.3,3227.6,-2041.3,86.2,86.2,1322.4,1138.5,950.5,188.0,,97.3,2594.9,,1187.8,165.6,224.2,40.6,757.4,308.2,10.1,,,,298.1,91.2,0.0,49.2,30.4,1587.2,288.0,132.6,155.4,155.4,,810.7,0.0,0.0,0.0,0.0,7.0,36.5,718.0,1098.7,2685.9,0.0,2384.7,1.3,2383.4,-4581.0,5752.2,-98.5,3457.4,0.0,3457.4,6143.3,
06/30/2018,6035.3,2020.0,532.3,1487.7,260.0,260.0,0.0,890.0,0.0,0.0,890.0,0.0,380.1,111.9,1.3,70.7,37.3,211.8,3550.1,1141.7,3368.3,-2226.6,69.5,69.5,1274.0,1110.1,928.7,181.4,,91.9,2485.2,,1189.0,202.7,245.4,50.7,690.2,319.0,0.0,20.0,20.0,,299.0,55.7,,29.3,25.5,1563.7,517.1,288.0,229.1,229.1,,533.5,,,,,6.8,33.3,464.1,1050.6,2614.3,0.0,2428.0,1.3,2426.7,-4711.0,5805.4,-101.4,3421.0,0.0,3421.0,6035.3,
09/29/2018,6155.5,1872.6,553.1,1319.5,432.3,432.3,0.0,994.6,0.0,0.0,994.6,0.0,394.0,90.8,,67.6,34.9,252.5,3693.5,1130.5,3411.4,-2280.9,69.9,69.9,1261.6,1103.6,928.6,175.0,,90.4,2462.0,,1198.0,202.1,42.8,50.3,902.8,21.1,0.0,21.1,21.1,,0.0,22.0,203.5,37.1,19.0,1241.1,906.9,683.9,223.0,223.0,,545.5,,,,,,44.3,260.6,1452.4,2693.5,0.0,2449.3,1.3,2448.0,-4804.9,5925.4,-107.8,3462.0,0.0,3462.0,6155.5,
12/29/2018,6092.0,2063.0,680.5,1382.5,304.0,304.0,0.0,914.5,0.0,0.0,914.5,0.0,414.9,97.6,5.2,76.5,34.4,266.4,3696.4,1079.3,3326.1,-2246.8,45.7,45.7,1270.6,1094.3,924.8,169.5,,94.6,2395.6,,1227.4,169.1,67.6,49.1,941.6,21.9,0.0,21.9,21.9,,0.0,24.4,199.4,20.2,20.1,1273.7,904.7,686.8,217.9,217.9,,559.7,,,,,,47.9,292.2,1464.4,2738.1,0.0,2471.8,1.3,2470.5,-5012.9,5996.3,-101.3,3353.9,0.0,3353.9,6092.0,
03/30/2019,5942.8,1987.5,584.1,1403.4,398.1,398.1,0.0,817.8,0.0,0.0,817.8,0.0,391.4,91.7,12.2,67.0,32.1,253.8,3594.8,1039.2,3142.0,-2102.8,44.9,44.9,1263.9,1083.3,919.6,163.7,,101.4,2348.0,,469.8,202.3,29.4,48.8,189.3,54.1,22.3,31.8,31.8,,0.0,676.2,0.0,11.9,658.5,1200.1,689.1,498.7,190.4,190.4,,766.4,193.2,0.0,0.0,0.0,232.5,50.2,278.6,1455.5,2655.6,0.0,2495.1,1.3,2493.8,-5083.6,5979.1,-103.4,3287.2,0.0,3287.2,5942.8,
06/29/2019,7343.7,1929.1,648.4,1280.7,290.7,290.7,0.0,988.6,0.0,0.0,988.6,0.0,445.7,105.6,9.6,94.3,33.0,298.5,3654.1,2402.8,4515.0,-2112.2,34.1,34.1,1252.7,1083.5,925.3,158.2,,65.3,3689.6,,1270.0,351.5,228.6,53.1,636.8,304.8,0.0,304.8,11.0,293.8,,16.2,,15.7,16.2,1591.0,2375.4,692.1,1683.3,199.4,1483.9,364.5,,,,,,10.7,338.1,2739.9,4330.9,0.0,2518.1,1.3,2516.8,-5274.7,5878.6,-109.2,3012.8,0.0,3012.8,7343.7,
09/28/2019,7228.5,1589.5,548.1,1041.4,483.2,483.2,0.0,1012.5,0.0,0.0,1012.5,0.0,301.5,79.8,30.2,97.6,33.6,161.8,3386.7,2578.1,4727.1,-2149.0,0.0,0.0,1263.7,1066.1,913.8,152.3,,69.8,3841.8,,1134.5,350.3,126.9,51.3,606.0,581.2,0.0,283.9,10.7,273.2,297.3,20.3,,0.0,15.1,1736.0,2243.5,396.1,1847.4,196.1,1651.3,335.4,,,,,,13.1,322.3,2578.9,4314.9,0.0,2545.9,1.3,2544.6,-5526.3,6009.4,-115.4,2913.6,0.0,2913.6,7228.5,
12/28/2019,7445.9,1908.4,1079.9,828.5,349.4,349.4,0.0,904.6,0.0,0.0,904.6,0.0,286.5,98.0,23.3,240.6,32.3,128.0,3448.9,2601.6,4729.0,-2127.4,0.0,0.0,1395.4,1063.3,917.1,146.2,,68.2,3997.0,,1155.2,267.6,69.1,50.7,767.8,595.9,0.0,297.8,10.3,287.5,298.1,24.3,15.3,0.0,15.1,1775.4,2224.9,396.3,1828.6,191.1,1637.5,329.1,,,,,,11.8,302.0,2554.0,4329.4,0.0,2568.0,1.3,2566.7,-5625.7,6292.8,-118.6,3116.5,0.0,3116.5,7445.9,
03/28/2020,7279.9,2116.3,1620.4,495.9,277.1,277.1,0.0,736.2,0.0,0.0,736.2,0.0,245.6,60.1,48.6,245.2,84.8,87.0,3375.2,2491.1,4619.5,-2128.4,0.0,0.0,1413.6,1056.5,915.5,141.0,,63.3,3904.7,,523.5,246.8,65.1,49.8,161.8,1072.8,475.0,298.2,9.8,288.4,299.6,495.7,0.0,0.0,474.2,2092.0,1964.7,207.0,1757.7,189.4,1568.3,530.1,200.0,0.0,0.0,0.0,186.2,10.0,133.9,2494.8,4586.8,0.0,2595.7,1.3,2594.4,-5778.4,5994.0,-118.2,2693.1,0.0,2693.1,7279.9,
06/27/2020,7740.4,2710.6,2451.3,259.3,108.7,108.7,0.0,773.2,0.0,0.0,773.2,0.0,264.5,64.5,42.9,309.5,63.9,126.5,3857.0,2409.9,4605.9,-2196.0,0.0,0.0,1473.5,1058.0,921.9,136.1,,63.1,3883.4,,856.6,144.2,135.9,0.0,576.5,614.6,0.0,314.7,,314.7,299.9,15.7,,17.5,15.0,1486.9,3147.8,1440.4,1707.4,189.7,1517.7,550.2,,,,,,10.5,522.2,3698.0,5184.9,0.0,2610.8,1.3,2609.5,-5812.3,5866.3,-109.3,2555.5,0.0,2555.5,7740.4,
