Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/2012,901.7,212.1,-96.5,199.8,586.3,-690.5,0.0,-17.3,-3075.2,2402.0,0.0,-1393.2,-62.5,-7.5,1.0,-0.8,19.0,-64.2,-1267.3,-10.9,-1182.0,
06/30/2012,600.3,175.9,106.3,-72.8,390.9,-136.3,0.0,-7.4,-2277.8,2211.4,-62.5,-469.3,-53.7,163.0,8.1,-0.7,3.4,-139.0,-441.4,-9.0,-5.3,
09/30/2012,871.7,195.4,116.9,-214.4,773.8,-892.4,,-10.9,-3084.0,2202.5,0.0,653.1,-69.9,-236.5,593.8,-0.6,12.1,-69.5,381.4,42.3,632.4,
12/31/2012,707.1,223.2,100.3,-375.7,759.3,107.9,0.0,-3.3,-2674.2,2803.3,-17.9,1083.2,-78.2,12.2,890.5,-448.5,5.2,0.0,705.1,-3.1,1898.2,
03/31/2013,595.9,186.5,90.5,162.8,156.1,-1525.4,6.7,0.0,-3113.6,2849.8,-1268.3,-1586.5,-67.6,0.0,3.5,-0.4,24.1,-90.9,-1432.3,-22.9,-2516.0,
06/30/2013,783.6,230.6,176.8,-168.8,545.0,-1922.6,0.0,-11.9,-6777.1,6134.7,-1268.3,-1927.7,-143.4,131.7,9.1,-211.9,44.6,-91.4,-1614.1,-52.3,-3066.7,
09/30/2013,614.3,253.9,73.7,-265.8,552.5,489.8,,-10.8,-2345.4,2846.0,0.0,-507.5,-93.0,-0.1,15.0,-0.3,44.2,-62.0,-171.3,-240.0,596.6,
12/31/2013,823.3,241.7,90.5,-82.2,573.3,206.5,0.0,-36.7,-2149.5,2392.7,0.0,-365.1,-85.0,-23.6,14.1,-6.0,47.1,-0.2,-351.0,39.5,664.7,
03/31/2014,591.3,301.9,115.4,-231.1,405.1,-835.3,,-49.8,-3091.8,2306.3,0.0,-734.7,-82.7,-0.3,14.0,-100.1,21.0,-89.0,-431.8,-65.8,-978.7,
06/30/2014,759.2,314.6,109.1,-202.5,538.0,338.7,0.0,-43.5,-2528.3,2910.5,0.0,-775.5,-110.6,0.0,13.4,0.0,10.9,-60.8,-621.4,-7.0,322.4,
09/30/2014,847.1,248.9,181.1,-79.7,496.8,-330.7,,-24.2,-2780.3,2473.8,0.0,-961.1,-108.1,-20.2,9.1,-0.2,46.3,-72.7,-626.8,-188.5,-444.7,
12/31/2014,905.3,278.7,131.1,165.8,329.7,-345.4,,-18.5,-3186.6,2859.7,0.0,33.2,-108.2,-97.8,2.0,0.0,9.0,-0.2,219.2,9.2,593.1,
03/31/2015,630.9,422.4,103.1,-119.4,224.8,-229.5,,-32.8,-2867.4,2670.7,,-813.3,-114.5,-0.1,3.1,-19.8,30.9,-75.4,-594.1,-43.4,-411.9,
06/30/2015,1486.5,257.6,81.8,-24.6,1171.7,-707.6,,-34.5,-3396.9,2723.8,0.0,33.5,-120.3,0.1,794.3,0.0,12.8,-550.2,-97.7,-5.5,812.4,
09/30/2015,1205.6,300.4,187.6,-47.0,764.6,-829.7,,-29.0,-2719.1,2212.1,-293.7,-126.1,-111.9,197.2,3.0,-32.8,43.0,-112.6,-92.2,-19.8,249.8,
12/31/2015,1054.1,253.6,91.3,106.3,602.9,-1400.8,,-40.1,-3841.7,2269.6,211.4,397.3,-110.8,-40.2,4.5,0.0,5.1,-112.4,609.5,41.6,50.6,
03/31/2016,895.5,368.0,145.4,-369.7,751.8,-1853.3,,-44.2,-4109.9,2300.8,,535.9,-110.4,-59.9,3.2,0.0,15.0,-105.6,810.0,-16.4,-421.9,
06/30/2016,1230.1,322.3,119.4,116.1,672.3,-1820.7,,-30.5,-4625.1,2834.9,,703.1,-112.8,-97.0,0.5,0.0,0.0,-107.9,996.7,23.6,112.5,
09/30/2016,801.7,308.2,138.8,82.1,272.6,-823.6,,-34.4,-4068.4,3279.2,0.0,-15.3,-117.9,13.5,7.3,0.0,16.6,-31.7,100.4,-3.5,-37.2,
12/31/2016,930.5,318.0,-289.6,182.5,719.6,-656.3,,-45.8,-3933.1,3287.1,35.5,227.2,-123.8,12.0,645.1,-799.3,18.2,-32.1,471.1,36.0,501.4,
03/31/2017,522.9,348.9,100.4,-426.8,500.4,-1831.0,,-43.8,-4958.1,3123.8,47.1,123.2,-130.0,7.6,0.0,0.0,70.8,-142.8,325.2,-7.6,-1184.9,
06/30/2017,1306.2,309.5,102.0,279.9,614.8,-673.3,,-60.3,-3807.1,3194.1,0.0,-161.2,-132.7,-17.4,0.0,0.0,42.5,-26.4,2.9,-30.1,471.7,
09/30/2017,1799.6,810.2,116.2,-762.1,1635.3,-813.4,,-29.2,-3762.1,2567.9,410.0,-197.6,-135.8,14.7,0.0,-56.2,29.8,-48.9,-46.8,45.6,788.6,
12/31/2017,559.3,841.8,111.7,-57.6,-336.6,-278.0,,-31.5,-3871.4,3143.0,481.9,-148.4,-141.5,-20.4,2.8,-0.3,19.4,-2.3,-41.5,35.4,132.9,
03/31/2018,746.5,397.1,123.6,69.2,156.6,-979.9,,-26.0,-4056.8,3160.3,-57.4,98.3,-147.3,38.0,18.0,-0.3,32.5,-199.6,247.5,109.5,-135.1,
06/30/2018,891.7,456.6,115.6,-387.4,706.9,-1361.6,,-17.6,-4671.2,3347.8,-20.6,476.2,-148.5,-10.4,23.3,-0.4,12.1,-196.9,839.4,-42.4,6.3,
09/30/2018,2075.7,456.3,72.8,-22.8,1569.4,-2067.2,,-29.8,-4657.6,2663.4,-43.2,576.2,-150.7,-28.4,25.5,-0.3,7.8,-65.0,780.0,7.3,584.7,
12/31/2018,1442.6,236.5,170.4,-291.7,1327.4,-1293.8,,-18.9,-4362.5,3087.6,0.0,-98.0,-152.1,9.3,14.0,-0.3,11.6,-210.1,-147.7,377.3,50.8,
03/31/2019,1176.4,429.9,,,,-1491.1,,-29.4,-3735.6,2273.9,0.0,-403.1,-150.2,0.1,6.7,-0.3,5.8,-153.6,-75.2,-36.4,-717.8,
06/30/2019,1502.0,386.3,,,,-852.9,,-36.0,-4347.0,3473.1,57.0,407.1,-150.4,33.0,496.0,-0.4,16.3,-0.1,-98.2,110.9,1056.2,
09/30/2019,1786.4,277.1,228.2,-122.9,1404.0,-2582.2,,-32.7,-3898.9,2519.7,-1170.3,677.9,-153.0,25.5,1.3,-0.3,8.8,-43.8,433.6,405.8,-117.9,
12/31/2019,1028.4,300.9,124.6,450.4,152.5,-2762.3,,-34.3,-6259.9,3530.8,1.1,1051.8,-152.4,-1.1,0.9,-31.2,6.8,-83.5,1192.1,120.2,-682.1,
03/31/2020,1589.1,288.9,,,,-912.7,,-18.0,-4042.8,3148.1,0.0,290.4,-153.6,24.6,0.0,-64.5,9.0,-231.8,470.1,236.6,966.8,
06/30/2020,457.0,398.3,,,,-1308.4,,-28.4,-5244.7,3964.7,0.0,519.1,-153.5,-33.9,493.1,-0.4,14.1,0.0,127.1,72.6,-332.3,
