Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,29221.0,5808.0,1526.0,4282.0,1461.0,1461.0,,888.0,117.0,565.0,206.0,,1013.0,,,9170.0,4712.0,6792.0,-2080.0,0.0,,15339.0,14558.0,10525.0,4033.0,,781.0,20051.0,,507.0,507.0,,,,1173.0,,,,,,2477.0,,,,2477.0,4157.0,3937.0,,,,,1422.0,,,,,1422.0,5359.0,9516.0,0.0,22078.0,,,,-2376.0,3.0,19705.0,0.0,19705.0,29221.0,
03/31/2005,27420.0,4035.0,1183.0,2852.0,1584.0,1584.0,,932.0,138.0,600.0,194.0,0.0,873.0,,,7424.0,4790.0,,,0.0,,15206.0,14484.0,10519.0,3965.0,,722.0,19996.0,,549.0,549.0,,,,1744.0,,,,,,2485.0,,,,2485.0,4778.0,2198.0,,,,,1404.0,,,,,1404.0,3602.0,8380.0,0.0,22237.0,,,,-3197.0,0.0,19040.0,0.0,19040.0,27420.0,
06/30/2005,28038.0,4440.0,1621.0,2819.0,1707.0,1707.0,,984.0,148.0,595.0,241.0,0.0,894.0,,,8025.0,4863.0,,,0.0,,15150.0,14391.0,10519.0,3872.0,,759.0,20013.0,,503.0,503.0,,,,1749.0,,,,,,2675.0,,,,2675.0,4927.0,2198.0,,,,,1332.0,,,,,1332.0,3530.0,8457.0,0.0,22468.0,,,0.0,-2918.0,31.0,19581.0,0.0,19581.0,28038.0,
09/30/2005,29132.0,5551.0,2151.0,3400.0,1664.0,1664.0,,1059.0,147.0,654.0,258.0,0.0,919.0,,,9193.0,4894.0,,,0.0,,15045.0,14275.0,10496.0,3779.0,,770.0,19939.0,,497.0,497.0,,,,1754.0,,,,,,2855.0,,,,2855.0,5106.0,2198.0,,,,,1298.0,,,,,1298.0,3496.0,8602.0,0.0,23233.0,,,0.0,-2720.0,17.0,20530.0,0.0,20530.0,29132.0,
12/31/2005,29297.0,5255.0,1840.0,3415.0,1769.0,1769.0,,1258.0,145.0,758.0,355.0,0.0,953.0,,,9235.0,5038.0,7321.0,-2283.0,0.0,,15024.0,14237.0,10495.0,3742.0,,787.0,20062.0,,596.0,596.0,,,,0.0,,,,,,2999.0,,,,2999.0,3595.0,3957.0,,,,,1294.0,,,,,1294.0,5251.0,8846.0,0.0,23561.0,,,,-3132.0,22.0,20451.0,0.0,20451.0,29297.0,
03/31/2006,31315.0,5047.0,1747.0,3300.0,1794.0,1794.0,,1273.0,179.0,783.0,311.0,0.0,3043.0,,,11157.0,5122.0,,,0.0,,15036.0,14138.0,10492.0,3646.0,,898.0,20158.0,,442.0,442.0,,,,1763.0,,,,,,3178.0,,,,3178.0,5383.0,7198.0,,,,,1343.0,,,,,1343.0,8541.0,13924.0,0.0,22915.0,,,,-5517.0,-7.0,17391.0,0.0,17391.0,31315.0,
06/30/2006,31288.0,4970.0,1947.0,3023.0,2018.0,2018.0,,1520.0,196.0,1015.0,309.0,0.0,995.0,,,9503.0,5438.0,,,0.0,,16347.0,15175.0,11210.0,3965.0,,1172.0,21785.0,,668.0,668.0,,,,1768.0,,,,,,3477.0,,,,3477.0,5913.0,7232.0,,,,,1304.0,,,,,1304.0,8536.0,14449.0,0.0,23240.0,,,,-6385.0,-16.0,16839.0,0.0,16839.0,31288.0,
09/30/2006,32586.0,5781.0,1291.0,4490.0,2124.0,2124.0,,1711.0,200.0,1054.0,457.0,0.0,1040.0,,,10656.0,5673.0,,,0.0,,16257.0,15025.0,11206.0,3819.0,,1232.0,21930.0,,569.0,569.0,,,,1773.0,,,,,,3946.0,,,,3946.0,6288.0,7233.0,,,,,1344.0,,,,,1344.0,8577.0,14865.0,0.0,23500.0,,,0.0,-5789.0,10.0,17721.0,0.0,17721.0,32586.0,
12/31/2006,33788.0,6277.0,1283.0,4994.0,2124.0,2124.0,,1903.0,205.0,1090.0,608.0,0.0,1408.0,,,11712.0,5921.0,8688.0,-2767.0,0.0,,16155.0,15049.0,11302.0,3747.0,,1106.0,22076.0,,555.0,555.0,,,,1798.0,,,,,,4589.0,,,,4589.0,6942.0,7214.0,,,,,668.0,,,,,668.0,7882.0,14824.0,0.0,24155.0,,,,-5203.0,12.0,18964.0,0.0,18964.0,33788.0,
03/31/2007,32570.0,4837.0,1067.0,3770.0,2157.0,2157.0,,2115.0,227.0,1259.0,629.0,0.0,1418.0,,,10527.0,6027.0,,,0.0,,16016.0,14912.0,11269.0,3643.0,,1104.0,22043.0,,601.0,601.0,,,,100.0,,,,,,3906.0,,,,3906.0,4607.0,7214.0,,,,,1034.0,,,,,1034.0,8248.0,12855.0,0.0,24335.0,,,,-4638.0,18.0,19715.0,0.0,19715.0,32570.0,
06/30/2007,32971.0,5306.0,1727.0,3579.0,2163.0,2163.0,,2206.0,231.0,1359.0,616.0,0.0,1521.0,,,11196.0,5970.0,,,0.0,,15805.0,14804.0,11265.0,3539.0,,1001.0,21775.0,,542.0,542.0,,,,100.0,,,,,,3587.0,,,,3587.0,4229.0,11212.0,,,,,1061.0,,,,,1061.0,12273.0,16502.0,0.0,24576.0,,,,-8093.0,-14.0,16469.0,0.0,16469.0,32971.0,
09/30/2007,33452.0,5950.0,1389.0,4561.0,2154.0,2154.0,,2076.0,184.0,1228.0,664.0,0.0,1526.0,,,11706.0,5922.0,,,0.0,,15824.0,14759.0,11314.0,3445.0,,1065.0,21746.0,,438.0,438.0,,,,136.0,,,,,,3654.0,,,,3654.0,4228.0,11177.0,,,,,1142.0,,,,,1142.0,12319.0,16547.0,0.0,24806.0,,,0.0,-7894.0,-7.0,16905.0,0.0,16905.0,33452.0,
12/31/2007,34639.0,7151.0,2024.0,5127.0,2101.0,2101.0,,2091.0,173.0,1246.0,672.0,0.0,1698.0,,,13041.0,5941.0,9501.0,-3560.0,0.0,,15657.0,14572.0,11240.0,3332.0,,1085.0,21598.0,,378.0,378.0,,,,2000.0,,,,,,3801.0,,,,3801.0,6179.0,9177.0,,,,,1414.0,,,,,1414.0,10591.0,16770.0,0.0,24976.0,,,0.0,-7160.0,53.0,17869.0,0.0,17869.0,34639.0,
03/31/2008,36128.0,8647.0,4324.0,4323.0,2224.0,2224.0,,2091.0,176.0,1217.0,698.0,0.0,1565.0,,,14527.0,5949.0,,,,,15652.0,14618.0,11347.0,3271.0,,1034.0,21601.0,,522.0,522.0,,,,2000.0,,,,,,3432.0,,,,3432.0,5954.0,9177.0,,,,,1910.0,,,,,1910.0,11087.0,17041.0,,25088.0,,,0.0,-6031.0,30.0,19087.0,,19087.0,36128.0,
06/30/2008,36061.0,8483.0,3392.0,5091.0,2331.0,2331.0,,2134.0,152.0,1382.0,600.0,0.0,1579.0,,,14527.0,5968.0,,,,,15566.0,14514.0,11338.0,3176.0,,1052.0,21534.0,,764.0,764.0,,,,1000.0,,,,,,3665.0,,,,3665.0,5429.0,10175.0,,,,,1924.0,,,,,1924.0,12099.0,17528.0,,25199.0,,,0.0,-6653.0,-13.0,18533.0,,18533.0,36061.0,
09/30/2008,36998.0,9757.0,2522.0,7235.0,2114.0,2114.0,,2004.0,139.0,1434.0,431.0,0.0,1745.0,,,15620.0,5972.0,,,0.0,,15406.0,14435.0,11340.0,3095.0,,971.0,21378.0,,538.0,538.0,,,,1000.0,,,,,,3413.0,,,,3413.0,4951.0,10176.0,,,,,2039.0,,,,,2039.0,12215.0,17166.0,0.0,25348.0,,,0.0,-5519.0,3.0,19832.0,0.0,19832.0,36998.0,
12/31/2008,36427.0,9552.0,1774.0,7778.0,2073.0,2073.0,,2075.0,,,,,1521.0,,,15221.0,5879.0,,,0.0,,15327.0,14327.0,11339.0,2988.0,,1000.0,21206.0,,504.0,504.0,,,,1000.0,,,,,,3382.0,,,,3382.0,4886.0,8352.0,,,,,2304.0,,,,,2304.0,10656.0,15542.0,0.0,26441.0,,,,-5673.0,117.0,20885.0,0.0,20885.0,36427.0,
03/31/2009,37380.0,10378.0,2777.0,7601.0,2009.0,2009.0,0.0,2080.0,120.0,1417.0,543.0,0.0,1609.0,,1608.0,16076.0,5804.0,,,0.0,,15500.0,14218.0,11336.0,2882.0,,1282.0,21304.0,,3673.0,687.0,,,2986.0,1000.0,0.0,,,,1000.0,0.0,,,,0.0,4673.0,10408.0,10408.0,,,,2332.0,,,,,2332.0,12740.0,17413.0,0.0,26526.0,,,0.0,-6659.0,100.0,19967.0,0.0,19967.0,37380.0,
06/30/2009,38840.0,11965.0,2968.0,8997.0,2182.0,2182.0,0.0,2061.0,121.0,1371.0,569.0,0.0,1488.0,,1488.0,17696.0,5800.0,,,0.0,,15344.0,14119.0,11339.0,2780.0,,1225.0,21144.0,,3548.0,635.0,,,2913.0,1000.0,0.0,,,,1000.0,0.0,,,,0.0,4548.0,10471.0,10471.0,,,,2461.0,,,,,2461.0,12932.0,17480.0,0.0,26720.0,0.1015,26719.8985,0.0,-5423.0,63.0,21360.0,0.0,21360.0,38840.0,
09/30/2009,40940.0,14013.0,3577.0,10436.0,2331.0,2331.0,0.0,2155.0,109.0,1565.0,481.0,0.0,1475.0,,1475.0,19974.0,5743.0,,,0.0,,15223.0,14009.0,11335.0,2674.0,,1214.0,20966.0,,3903.0,613.0,,,3290.0,1000.0,0.0,,,,1000.0,0.0,,,,0.0,4903.0,10536.0,10536.0,,,,2643.0,,,,,2643.0,13179.0,18082.0,0.0,26853.0,0.1016,26852.8984,0.0,-4042.0,47.0,22858.0,0.0,22858.0,40940.0,
12/31/2009,39629.0,13442.0,2884.0,10558.0,2109.0,2109.0,,2220.0,97.0,1683.0,440.0,0.0,1161.0,,1161.0,18932.0,5738.0,10376.0,-4638.0,,,14959.0,13902.0,11335.0,2567.0,,1057.0,20697.0,,3873.0,574.0,,,3299.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,3873.0,10601.0,10601.0,0.0,0.0,,2488.0,,,,,2488.0,13089.0,16962.0,,26944.0,0.0995,26943.9005,0.0,-4322.0,45.0,22667.0,,22667.0,39629.0,
03/31/2010,40366.0,14117.0,2266.0,11851.0,2271.0,2271.0,0.0,2202.0,118.0,1573.0,511.0,0.0,1219.0,,1219.0,19809.0,5619.0,,,0.0,,14938.0,13797.0,11335.0,2462.0,,1141.0,20557.0,,4184.0,882.0,,,3302.0,2378.0,0.0,,,,2378.0,0.0,,,,0.0,6562.0,9286.0,9286.0,,,,2179.0,,,,,2179.0,11465.0,18027.0,0.0,27031.0,0.0966,27030.9034,0.0,-4852.0,160.0,22339.0,0.0,22339.0,40366.0,
06/30/2010,40800.0,14523.0,1712.0,12811.0,2208.0,2208.0,0.0,2112.0,127.0,1521.0,464.0,0.0,1321.0,,1321.0,20164.0,5630.0,,,,,15006.0,13755.0,11334.0,2421.0,,1251.0,20636.0,,3578.0,722.0,,,2856.0,2414.0,0.0,,,,2414.0,0.0,,,,0.0,5992.0,9318.0,9318.0,,,,2320.0,,,,,2320.0,11638.0,17630.0,0.0,27119.0,0.0958,27118.9042,0.0,-4266.0,317.0,23170.0,0.0,23170.0,40800.0,
09/30/2010,43534.0,17049.0,2951.0,14098.0,2443.0,2443.0,0.0,2044.0,117.0,1472.0,455.0,0.0,1394.0,,1394.0,22930.0,5643.0,,,0.0,,14961.0,13649.0,11334.0,2315.0,,1312.0,20604.0,,3809.0,759.0,,,3050.0,2451.0,0.0,,,,2451.0,0.0,,,,0.0,6260.0,10841.0,10841.0,,,,2362.0,,,,,2362.0,13203.0,19463.0,0.0,27210.0,0.0952,27209.9048,0.0,-3394.0,255.0,24071.0,0.0,24071.0,43534.0,
12/31/2010,43486.0,17422.0,3287.0,14135.0,2335.0,2335.0,,2022.0,128.0,1382.0,512.0,0.0,1350.0,,1350.0,23129.0,5522.0,10688.0,-5166.0,,,14835.0,13564.0,11334.0,2230.0,,1271.0,20357.0,,4082.0,716.0,,,3366.0,2488.0,0.0,0.0,0.0,,2488.0,0.0,,,,0.0,6570.0,10874.0,10874.0,0.0,0.0,,2098.0,,,,,2098.0,12972.0,19542.0,,27299.0,0.0932,27298.9068,0.0,-3508.0,153.0,23944.0,,23944.0,43486.0,
03/31/2011,42714.0,15358.0,1266.0,14092.0,2517.0,2517.0,0.0,2098.0,135.0,1445.0,518.0,0.0,1716.0,,1716.0,21689.0,5455.0,,,0.0,,15570.0,14312.0,11504.0,2808.0,,1258.0,21025.0,,4166.0,832.0,,,3334.0,83.0,0.0,,,,83.0,0.0,,,,0.0,4249.0,10824.0,10824.0,,,,2657.0,,,,,2657.0,13481.0,17730.0,0.0,27376.0,0.0933,27375.9067,0.0,-2383.0,-9.0,24984.0,0.0,24984.0,42714.0,
06/30/2011,46936.0,19172.0,5998.0,13174.0,2713.0,2713.0,,2230.0,157.0,1553.0,520.0,0.0,1366.0,,1366.0,25481.0,5516.0,,,,,15939.0,14576.0,11794.0,2782.0,,1363.0,21455.0,,4499.0,870.0,,,3629.0,83.0,0.0,,,,83.0,0.0,,,,0.0,4582.0,13847.0,13847.0,,,,2893.0,,,,,2893.0,16740.0,21322.0,,27514.0,0.0924,27513.9076,0.0,-1945.0,45.0,25614.0,,25614.0,46936.0,
09/30/2011,45765.0,17676.0,3891.0,13785.0,2725.0,2725.0,,2357.0,155.0,1720.0,482.0,0.0,1672.0,,1672.0,24430.0,5391.0,,,,,15944.0,14451.0,11768.0,2683.0,,1493.0,21335.0,,4931.0,734.0,,,4197.0,384.0,300.0,,,,84.0,0.0,,,,0.0,5315.0,13881.0,13881.0,,,,3016.0,,,,,3016.0,16897.0,22212.0,,27602.0,0.0879,27601.9121,0.0,-4167.0,118.0,23553.0,,23553.0,45765.0,
12/31/2011,48871.0,20641.0,6946.0,13695.0,2896.0,2896.0,0.0,2484.0,158.0,1802.0,524.0,0.0,1572.0,,1572.0,27593.0,5420.0,11231.0,-5811.0,0.0,,15858.0,14334.0,11750.0,2584.0,,1524.0,21278.0,,5670.0,642.0,0.0,0.0,5028.0,84.0,0.0,0.0,0.0,,84.0,0.0,0.0,,,0.0,5754.0,21344.0,21344.0,0.0,0.0,,2744.0,0.0,0.0,0.0,0.0,2744.0,24088.0,29842.0,0.0,27777.0,0.07956,27776.92044,0.0,-8919.0,171.0,19029.0,0.0,19029.0,48871.0,
03/31/2012,49250.0,19374.0,4207.0,15167.0,2988.0,2988.0,0.0,2499.0,191.0,1597.0,711.0,0.0,1994.0,,1994.0,26855.0,5392.0,,,0.0,,17003.0,15566.0,12121.0,3445.0,,1437.0,22395.0,,5917.0,891.0,,,5026.0,2381.0,0.0,,,,2381.0,0.0,,,,0.0,8298.0,19028.0,19028.0,,,,3050.0,,,,,3050.0,22078.0,30376.0,0.0,28212.0,0.07811,28211.92189,0.0,-9444.0,106.0,18874.0,0.0,18874.0,49250.0,
06/30/2012,52226.0,22475.0,5849.0,16626.0,2708.0,2708.0,0.0,2592.0,201.0,1639.0,752.0,0.0,1787.0,,1787.0,29562.0,5437.0,,,0.0,,17227.0,15898.0,12428.0,3470.0,,1329.0,22664.0,,5616.0,884.0,,,4732.0,2416.0,0.0,,,,2416.0,0.0,,,,0.0,8032.0,21962.0,21962.0,,,,2993.0,,,,,2993.0,24955.0,32987.0,0.0,28468.0,0.07692,28467.92308,0.0,-9380.0,151.0,19239.0,0.0,19239.0,52226.0,
09/30/2012,55448.0,25374.0,5823.0,19551.0,2696.0,2696.0,0.0,2769.0,198.0,1755.0,816.0,0.0,1766.0,,1766.0,32605.0,5381.0,,,0.0,,17462.0,16269.0,12589.0,3680.0,,1193.0,22843.0,,5909.0,878.0,,,5031.0,2458.0,0.0,,,,2458.0,0.0,,,,0.0,8367.0,24020.0,24020.0,,,,3159.0,,,,,3159.0,27179.0,35546.0,0.0,29103.0,0.07681,29102.92319,0.0,-9348.0,147.0,19902.0,0.0,19902.0,55448.0,
12/31/2012,54298.0,24061.0,3257.0,20804.0,2518.0,2518.0,0.0,2744.0,192.0,1723.0,829.0,0.0,1886.0,,1886.0,31209.0,5326.0,11947.0,-6621.0,0.0,,17763.0,16630.0,12662.0,3968.0,,1133.0,23089.0,,5696.0,905.0,0.0,0.0,4791.0,2495.0,0.0,0.0,0.0,,2495.0,0.0,0.0,,,0.0,8191.0,24034.0,24034.0,0.0,0.0,,3013.0,0.0,0.0,0.0,0.0,3013.0,27047.0,35238.0,0.0,29337.0,0.07563,29336.92437,0.0,-10423.0,146.0,19060.0,0.0,19060.0,54298.0,
03/31/2013,51640.0,21271.0,2530.0,18741.0,2528.0,2528.0,0.0,2737.0,215.0,1646.0,876.0,0.0,2159.0,,2159.0,28695.0,5296.0,,,0.0,,17649.0,16501.0,12604.0,3897.0,,1148.0,22945.0,,5135.0,940.0,,,4195.0,7.0,0.0,,,,7.0,0.0,,,,0.0,5142.0,23885.0,23885.0,,,,3122.0,,,,,3122.0,27007.0,32149.0,0.0,29465.0,0.07496,29464.92504,0.0,-10111.0,137.0,19491.0,0.0,19491.0,51640.0,
06/30/2013,52610.0,22018.0,5806.0,16212.0,2674.0,2674.0,0.0,2773.0,204.0,1706.0,863.0,0.0,2208.0,,2208.0,29673.0,5293.0,,,0.0,,17644.0,16354.0,12578.0,3776.0,,1290.0,22937.0,,4777.0,1006.0,,,3771.0,7.0,0.0,,,,7.0,0.0,,,,0.0,4784.0,23908.0,23908.0,,,,3324.0,,,,,3324.0,27232.0,32016.0,0.0,29519.0,0.07529,29518.92471,0.0,-8854.0,-71.0,20594.0,0.0,20594.0,52610.0,
09/30/2013,57073.0,22558.0,8281.0,14277.0,2670.0,2670.0,,2838.0,218.0,1807.0,813.0,0.0,2609.0,,2609.0,30675.0,5283.0,,,,,21115.0,16254.0,12572.0,3682.0,,4861.0,26398.0,,4832.0,895.0,,,3937.0,11.0,0.0,,,,11.0,0.0,,,,0.0,4843.0,27178.0,27178.0,,,,3324.0,,,,,3324.0,30502.0,35345.0,0.0,29665.0,0.07541,29664.92459,0.0,-7840.0,-97.0,21728.0,0.0,21728.0,57073.0,
12/31/2013,66125.0,19401.0,3805.0,15596.0,2697.0,2697.0,0.0,3019.0,217.0,2064.0,738.0,0.0,2250.0,,2250.0,27367.0,5349.0,12291.0,-6942.0,0.0,,33409.0,28230.0,14968.0,13262.0,,5179.0,38758.0,,5442.0,787.0,,,4655.0,2505.0,0.0,0.0,0.0,,2505.0,0.0,0.0,,,0.0,7947.0,29623.0,29623.0,0.0,0.0,,6459.0,0.0,0.0,0.0,0.0,6459.0,36082.0,44029.0,0.0,29891.0,0.07546,29890.92454,0.0,-7634.0,-161.0,22096.0,0.0,22096.0,66125.0,
03/31/2014,67004.0,19802.0,3687.0,16115.0,2514.0,2514.0,0.0,2966.0,212.0,1885.0,869.0,0.0,3020.0,,3020.0,28302.0,5365.0,,,0.0,,33337.0,28398.0,14832.0,13566.0,,4939.0,38702.0,,5698.0,949.0,,,4749.0,2505.0,0.0,,,,2505.0,0.0,,,,0.0,8203.0,29519.0,29519.0,,,,6541.0,,,,,6541.0,36060.0,44263.0,0.0,29890.0,0.07569,29889.92431,0.0,-7023.0,-126.0,22741.0,0.0,22741.0,67004.0,
06/30/2014,69534.0,26188.0,4352.0,21836.0,2697.0,2697.0,0.0,2954.0,202.0,1836.0,916.0,0.0,2489.0,,2489.0,34328.0,5371.0,,,0.0,,29835.0,28343.0,14844.0,13499.0,,1492.0,35206.0,,5366.0,982.0,,,4384.0,2500.0,0.0,,,,2500.0,0.0,,,,0.0,7866.0,30828.0,30828.0,,,,6458.0,,,,,6458.0,37286.0,45152.0,0.0,29981.0,0.07594,29980.92406,0.0,-5476.0,-123.0,24382.0,0.0,24382.0,69534.0,
09/30/2014,70775.0,28075.0,3677.0,24398.0,2355.0,2355.0,0.0,2885.0,207.0,1690.0,988.0,0.0,2733.0,,2733.0,36048.0,5267.0,,,0.0,0.0,29460.0,27915.0,14815.0,13100.0,,1545.0,34727.0,,6051.0,955.0,,,5096.0,2500.0,0.0,,,,2500.0,0.0,,,,0.0,8551.0,30480.0,30480.0,,,,6419.0,,,,,6419.0,36899.0,45450.0,0.0,30127.0,0.0761,30126.9239,0.0,-4698.0,-104.0,25325.0,0.0,25325.0,70775.0,
12/31/2014,69009.0,27026.0,3731.0,23295.0,2546.0,2546.0,0.0,2647.0,198.0,1551.0,898.0,0.0,2494.0,,2494.0,34713.0,5223.0,12256.0,-7033.0,0.0,,29073.0,27481.0,14788.0,12693.0,,1592.0,34296.0,,6508.0,1212.0,,,5296.0,500.0,0.0,0.0,0.0,,500.0,0.0,0.0,,3461.0,0.0,7008.0,30215.0,30215.0,0.0,0.0,,6008.0,0.0,0.0,0.0,0.0,2547.0,36223.0,43231.0,0.0,30410.0,0.07604,30409.92396,0.0,-4624.0,-8.0,25778.0,0.0,25778.0,69009.0,
03/31/2015,68952.0,27118.0,2864.0,24254.0,2548.0,2548.0,0.0,2686.0,212.0,1282.0,1192.0,0.0,2712.0,,2712.0,35064.0,5123.0,12323.0,-7200.0,0.0,,28765.0,26986.0,14721.0,12265.0,,1779.0,33888.0,,5836.0,888.0,,,4948.0,500.0,0.0,,,,500.0,0.0,,,3330.0,0.0,6336.0,29841.0,29841.0,,,,6269.0,,,,,2939.0,36110.0,42446.0,0.0,30420.0,0.07604,30419.92396,0.0,-4051.0,137.0,26506.0,0.0,26506.0,68952.0,
06/30/2015,71209.0,29993.0,3795.0,26198.0,2779.0,2779.0,0.0,2567.0,221.0,1320.0,1026.0,0.0,2397.0,,2397.0,37736.0,5050.0,12350.0,-7300.0,0.0,,28423.0,26711.0,14723.0,11988.0,,1712.0,33473.0,,5641.0,934.0,,,4707.0,1250.0,0.0,,,,1250.0,0.0,,,3227.0,0.0,6891.0,30702.0,30702.0,,,,6132.0,,,,,2905.0,36834.0,43725.0,0.0,30464.0,0.07591,30463.92409,0.0,-2912.0,-68.0,27484.0,0.0,27484.0,71209.0,
09/30/2015,71869.0,31120.0,3226.0,27894.0,2901.0,2901.0,0.0,2531.0,221.0,1348.0,962.0,0.0,2292.0,,2292.0,38844.0,4988.0,12388.0,-7400.0,0.0,,28037.0,26287.0,14674.0,11613.0,,1750.0,33025.0,,5915.0,1067.0,,,4848.0,1250.0,0.0,,,,1250.0,0.0,,,3109.0,0.0,7165.0,30511.0,30511.0,,,,6226.0,,,,,3117.0,36737.0,43902.0,0.0,30556.0,0.07549,30555.92451,0.0,-2352.0,-237.0,27967.0,0.0,27967.0,71869.0,
12/31/2015,71449.0,31382.0,4144.0,27238.0,2995.0,2995.0,0.0,2435.0,201.0,1529.0,705.0,0.0,1703.0,,1703.0,38515.0,4907.0,12172.0,-7265.0,0.0,,28027.0,26428.0,14787.0,11641.0,,1599.0,32934.0,,6417.0,965.0,,,5452.0,2247.0,0.0,0.0,0.0,,2247.0,0.0,0.0,,2239.0,0.0,8664.0,29182.0,29182.0,0.0,0.0,,5520.0,0.0,0.0,0.0,0.0,3281.0,34702.0,43366.0,0.0,30649.0,0.0754,30648.9246,0.0,-2086.0,-480.0,28083.0,0.0,28083.0,71449.0,
03/31/2016,75116.0,34740.0,2896.0,31844.0,3078.0,3078.0,0.0,2572.0,206.0,1583.0,783.0,0.0,1816.0,,1816.0,42206.0,4885.0,12285.0,-7400.0,0.0,,28025.0,26252.0,14804.0,11448.0,,1773.0,32910.0,,6276.0,818.0,,,5458.0,2247.0,0.0,,,,2247.0,0.0,,,2202.0,0.0,8523.0,32060.0,32060.0,,,,5851.0,,,,,3649.0,37911.0,46434.0,0.0,30588.0,0.07513,30587.92487,0.0,-1638.0,-268.0,28682.0,0.0,28682.0,75116.0,
06/30/2016,75471.0,35034.0,2630.0,32404.0,3078.0,3078.0,0.0,2671.0,205.0,1510.0,956.0,0.0,2164.0,,2164.0,42947.0,4884.0,12384.0,-7500.0,0.0,,27640.0,25867.0,14799.0,11068.0,,1773.0,32524.0,,5536.0,870.0,,,4666.0,5294.0,0.0,,,,5294.0,0.0,,,2598.0,0.0,10830.0,27928.0,27928.0,,,,6580.0,,,,,3982.0,34508.0,45338.0,0.0,30595.0,0.07489,30594.92511,0.0,-356.0,-106.0,30133.0,0.0,30133.0,75471.0,
09/30/2016,78150.0,37980.0,3485.0,34495.0,3186.0,3186.0,,2681.0,220.0,1356.0,1105.0,0.0,1997.0,,1997.0,45844.0,4912.0,12412.0,-7500.0,,,27394.0,25492.0,14802.0,10690.0,,1902.0,32306.0,,5745.0,825.0,,,4920.0,4797.0,0.0,,,,4797.0,0.0,,,2412.0,0.0,10542.0,30526.0,30526.0,,,,6309.0,,,,,3897.0,36835.0,47377.0,0.0,30691.0,0.07448,30690.92552,0.0,221.0,-139.0,30773.0,0.0,30773.0,78150.0,
12/31/2016,77626.0,38085.0,3241.0,34844.0,3165.0,3165.0,0.0,2745.0,225.0,1608.0,912.0,0.0,2015.0,,2015.0,46010.0,4961.0,12427.0,-7466.0,0.0,,26655.0,25030.0,14751.0,10279.0,,1625.0,31616.0,,6801.0,917.0,,,5884.0,4403.0,0.0,0.0,0.0,,4403.0,0.0,0.0,,2436.0,0.0,11204.0,30193.0,30193.0,0.0,0.0,,6354.0,0.0,0.0,0.0,0.0,3918.0,36547.0,47751.0,0.0,30784.0,0.07382,30783.92618,0.0,-438.0,-471.0,29875.0,0.0,29875.0,77626.0,
03/31/2017,77862.0,38398.0,3358.0,35040.0,3248.0,3248.0,0.0,2871.0,216.0,1496.0,1159.0,0.0,1939.0,30.0,1939.0,46456.0,4960.0,12560.0,-7600.0,0.0,,26446.0,24679.0,14757.0,9922.0,,1737.0,31406.0,,6724.0,902.0,,,5822.0,3799.0,0.0,,,,3799.0,0.0,,15.0,2370.0,0.0,10523.0,30293.0,30293.0,,,,6409.0,,,,,4024.0,36702.0,47225.0,0.0,30766.0,0.07361,30765.92639,0.0,233.0,-362.0,30637.0,0.0,30637.0,77862.0,
06/30/2017,79587.0,39227.0,2629.0,36598.0,3560.0,3560.0,0.0,2961.0,237.0,1618.0,1106.0,0.0,2694.0,,2694.0,48442.0,4980.0,12780.0,-7800.0,0.0,,26165.0,24327.0,14766.0,9561.0,,1838.0,31145.0,,6356.0,883.0,,,5473.0,1459.0,0.0,,,,1459.0,0.0,,,2299.0,0.0,7815.0,33603.0,33603.0,,,,6447.0,,,,,4148.0,40050.0,47865.0,0.0,30793.0,0.07307,30792.92693,0.0,1378.0,-449.0,31722.0,0.0,31722.0,79587.0,
