Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
03/31/1994,12.558412,5.196647,5.745275,4.751494,3.927141,,1.386789,,1.32716,1538.889418,0.242822,1840.575392,1.599719,4.721155,
06/30/1994,11.458333,4.989459,5.675855,4.301812,3.364049,,1.232783,,1.222222,1414.512011,0.234756,1740.164003,1.465709,4.295153,
09/30/1994,13.344595,4.688826,5.141544,4.195811,3.814895,,1.428805,,1.462963,1686.343885,0.271856,2017.509885,1.655947,4.653455,
12/31/1994,15.032328,5.034226,5.506871,4.487846,4.254025,,1.613635,,1.722222,1986.68925,0.297838,2191.239269,1.735177,4.592493,
03/31/1995,20.761802,5.483969,6.26703,4.395485,5.427613,,2.147886,,2.388889,2766.888691,0.406118,3108.096699,2.362217,5.947748,
06/30/1995,26.012845,6.534599,8.164176,5.513928,6.648392,,2.67406,,3.25,3817.300404,0.508257,4146.1124,2.869592,7.052663,
09/30/1995,31.407942,7.539705,9.106113,6.793669,8.134789,,3.174151,,4.296296,5054.786819,0.642244,5415.751862,3.339435,8.237173,
12/31/1995,20.747423,6.699367,7.694841,5.055866,5.533934,,2.022638,43.576503,2.981481,3502.39396,0.409541,4087.730966,2.300192,5.813703,
03/31/1996,25.367647,6.738087,7.525768,5.511585,6.617702,,2.36211,34.397623,3.833333,4523.622854,0.504476,5126.601889,2.633267,6.837001,
06/30/1996,21.12069,6.429904,6.896637,5.827152,5.664774,,2.04797,29.734865,3.62963,4289.729584,0.473634,4769.449585,2.261197,5.835096,
09/30/1996,18.930041,5.855031,6.343849,5.212225,4.953637,,1.854054,29.316803,3.407407,4033.072952,0.416114,4692.324875,2.164658,5.480209,
12/31/1996,24.521073,6.474743,7.400153,5.473225,6.555664,,2.434564,28.043435,4.740741,5602.175781,0.501231,6355.552811,2.791448,6.921172,
03/31/1997,22.695036,7.63814,8.625773,6.407051,6.021306,,2.321673,28.952771,4.740741,5647.231934,0.478881,6298.78598,2.635709,6.453211,
06/30/1997,29.670329,7.315559,8.41944,6.16043,7.193091,,2.860277,38.66106,6.0,7141.041252,0.606801,7959.534233,3.23438,7.947034,
09/30/1997,36.294415,8.879913,10.290633,8.019335,8.80122,,3.463454,28.706004,7.944444,9487.442093,0.77207,10440.370102,3.899949,9.693298,
12/31/1997,37.952488,10.251411,11.587446,8.466332,9.73931,10.238711,3.83543,81.937286,9.319444,11152.64896,0.850944,12107.557957,4.255384,10.460888,
03/31/1998,34.703196,9.600949,10.374726,8.766357,8.609955,,3.366818,46.71501,8.444444,10136.5,0.693681,11163.705933,3.788867,9.316185,
06/30/1998,28.49345,8.514273,9.734189,7.451872,7.160443,7.472918,2.76989,39.689394,7.25,8697.661915,0.594799,9738.287922,3.160609,7.781063,
09/30/1998,32.27459,8.669598,10.01771,7.195274,8.045488,8.360934,3.249283,49.814564,8.75,10506.667442,0.684596,11186.946495,3.496995,8.528164,
12/31/1998,66.363187,11.694596,19.932259,7.580973,15.806001,16.335106,6.910678,41.783744,18.729167,22580.800838,1.246207,23522.769832,7.306899,19.634886,
03/31/1999,112.208168,24.965346,34.026217,18.911167,22.783645,23.450096,12.988401,124.481042,32.041667,39163.535875,2.061019,40235.887875,11.796478,34.482604,
06/30/1999,137.974681,38.083316,52.753956,29.332405,23.264873,23.841785,17.05056,131.487207,36.333333,44546.229,2.350963,45055.228,11.450822,32.613456,
09/30/1999,86.850649,25.55365,33.030301,18.115723,13.331058,13.636837,10.984996,96.402577,22.291667,27405.91,1.345837,27716.266,6.437647,18.165119,
12/31/1999,82.258065,19.917353,24.913352,15.068955,19.848903,20.203028,9.719014,68.594964,25.5,51126.327,1.850557,51389.556,10.170853,26.424613,
03/31/2000,93.442623,18.448415,27.529486,14.965062,15.221316,18.24322,12.281599,67.699757,38.0,47835.255,1.825511,48887.602,8.389776,21.585836,
06/30/2000,66.36513,17.963804,21.567278,14.215455,12.200608,14.118101,8.332485,,33.625,46346.548,1.731277,46689.256,7.480664,19.126914,
09/30/2000,64.10015,20.590472,22.764047,17.108134,12.137831,13.858826,7.662859,,35.46875,49061.368125,1.803428,49250.531125,7.374228,18.865454,
12/31/2000,54.219745,16.261329,18.780468,13.885872,9.295458,10.565704,6.217069,,28.375,39317.109375,1.313894,38737.975375,5.667248,14.449875,
03/31/2001,34.266667,11.709625,16.751617,7.629089,4.964842,5.617253,3.205932,,15.42,21373.64658,0.724997,21055.64658,3.170357,7.795928,
06/30/2001,41.447368,9.267593,10.751804,6.820034,5.035486,5.716493,3.503291,,15.75,21768.40575,0.781462,21611.40575,3.467425,8.720595,
09/30/2001,35.9375,7.388196,8.88554,4.920215,3.766426,4.284271,2.774955,,11.5,15736.1285,0.54702,14803.1285,2.574205,6.674543,
12/31/2001,53.344828,8.24063,10.218523,6.175672,5.085672,5.989153,4.012813,,15.47,21171.65414,0.652701,19301.65414,3.654924,10.234175,
03/31/2002,45.137931,9.606792,12.117056,8.428685,4.20408,4.923988,3.658446,,13.09,17943.01278,0.597284,19313.01278,3.951107,11.892249,
06/30/2002,37.333333,10.877899,11.875074,9.157296,3.529722,4.123862,3.257007,199.454705,11.2,15336.6416,0.52885,15966.6416,3.40658,10.810184,
09/30/2002,28.064516,9.164533,11.131561,7.547747,2.835866,3.341579,2.575167,,8.7,11748.9933,0.398595,11977.9933,2.608448,8.685999,
12/31/2002,40.185185,10.113744,11.614834,7.351737,3.637754,4.281406,3.329714,649.965894,10.85,14591.031707,0.461274,14237.031707,3.217408,10.993847,
03/31/2003,30.083333,8.965518,12.571702,6.533071,2.402263,2.822589,2.297134,10.569111,7.22,9743.57772,0.314705,11524.57772,2.711665,9.700823,
06/30/2003,40.36,12.202046,14.389457,10.174471,3.263945,3.815392,3.227688,,10.09,13640.02524,0.433912,16551.02524,3.936035,13.955333,
09/30/2003,39.7,15.211657,16.991518,13.85213,3.743284,4.354205,3.845641,,11.91,16141.03941,0.494638,19124.03941,4.604873,15.727006,
12/31/2003,32.0,16.180083,18.023754,13.587385,3.603327,4.61644,3.719408,,11.84,16074.443795,0.452903,17825.443795,4.171646,13.59683,
03/31/2004,26.386364,13.966415,15.574157,12.498037,3.397232,4.581399,3.427733,,11.61,15837.8976,0.442177,17972.8976,3.948352,12.586063,
06/30/2004,22.348837,11.13011,12.878415,10.144724,2.773496,3.716846,2.793148,9.345167,9.61,13124.1848,0.355447,14995.1848,3.235905,10.905589,
09/30/2004,23.564103,10.393444,11.328643,9.599307,2.726091,3.452139,2.659896,30.972009,9.19,12417.3442,0.344018,14177.3442,3.045616,10.627694,
12/31/2004,29.9,11.684671,13.466354,9.995624,3.628512,4.650688,3.460504,22.589953,11.96,15914.65406,0.41583,16215.65406,3.495506,11.793203,
03/31/2005,26.275,10.783374,11.641262,9.825017,3.218876,4.152292,3.04834,13.993896,10.51,13760.696767,0.363828,14650.696767,3.189788,9.932676,
06/30/2005,24.521739,10.370788,11.107861,9.180178,3.398191,4.36838,3.176171,66.792215,11.28,14673.389686,0.392725,15579.389686,3.326797,9.121423,
09/30/2005,26.722222,10.89216,11.558856,9.218519,4.281872,5.485085,3.823547,21.436672,14.43,18621.863009,0.50537,19659.863009,3.99023,10.061342,
12/31/2005,26.196429,10.309942,11.089763,9.200554,4.255006,4.69729,4.624617,27.835136,14.67,18934.774805,0.597896,19010.774805,4.614266,11.033532,
03/31/2006,27.758065,11.975578,13.615997,10.843262,4.790344,6.02631,5.379663,14.032225,17.21,22188.874633,0.578709,23363.874633,5.659853,12.915354,
06/30/2006,24.584615,12.628227,13.803379,11.022891,4.428936,5.576461,4.960934,8.819441,15.98,20381.96413,0.548094,21150.96413,5.115106,11.347084,
09/30/2006,26.731343,11.472483,12.638439,10.27918,4.876309,6.125459,5.614547,11.65214,17.91,22596.816695,0.592812,21790.816695,5.356641,11.390913,
12/31/2006,27.239437,11.69463,12.358332,9.569738,4.885925,5.332036,4.927387,15.110076,19.34,24468.713582,0.773323,22171.713582,4.445011,9.589842,
03/31/2007,25.402778,9.353578,10.121387,8.74675,4.642499,5.192823,4.527804,33.111586,18.29,22910.73426,0.750483,22088.73426,4.328578,9.343796,
06/30/2007,27.36,10.428291,11.642014,9.602029,5.062787,5.645842,4.939633,52.184885,20.52,25688.580124,0.843826,25046.580124,4.806482,10.371255,
09/30/2007,25.714286,10.025711,11.362068,9.029469,7.350815,8.695945,4.924064,18.573272,21.6,24948.665129,0.794569,22970.665129,4.243611,9.108115,
12/31/2007,27.771739,9.879571,10.812224,9.082907,7.947177,9.248165,5.502265,19.406894,25.55,29658.865101,0.869455,25715.865101,4.578221,9.770465,
03/31/2008,19.020202,7.662964,9.389682,6.446931,6.056297,7.11026,3.918756,16.210544,18.83,21572.528378,0.600488,20323.528378,3.568662,7.606111,
06/30/2008,19.377358,8.753039,9.406279,7.475785,6.077918,7.032168,4.199869,34.159169,20.54,23649.180202,0.600065,22079.180202,3.883761,8.341209,
09/30/2008,23.853211,9.267292,11.077534,7.540768,7.389418,8.493128,5.413821,,26.0,30023.206824,0.690617,28027.206824,5.063633,11.108683,
12/31/2008,14.567568,7.382447,10.33346,5.889169,4.607315,5.295869,3.44207,,16.17,18710.30666,0.424299,15251.30666,2.827982,6.29439,
03/31/2009,14.903846,5.22928,6.501024,3.988796,4.176011,4.760409,3.460355,57.496041,15.5,17961.024482,0.380023,13401.024482,2.604163,6.028351,
06/30/2009,17.919463,7.086225,7.807232,5.91919,4.41094,4.980929,4.096188,17.539782,17.54,20352.076733,0.381797,14016.076733,2.842441,6.817158,
09/30/2009,22.560625,7.001265,8.933473,6.20535,4.538659,5.086411,4.698057,17.708118,19.15,22253.047386,0.377535,16898.047386,3.593036,8.945499,
12/31/2009,26.55102,8.443131,10.576878,7.575355,4.311229,4.836547,4.933571,16.819788,18.82,21870.865183,0.336134,17514.865183,3.968026,10.576609,
03/31/2010,29.853226,10.712157,14.264032,9.928389,3.932351,4.336061,5.053984,38.427372,18.69,22300.361617,0.3256,18846.361617,4.376768,14.277547,
06/30/2010,24.146898,13.029246,15.352434,7.766064,2.879241,3.163345,3.880809,35.058701,14.18,16927.056716,0.234113,10130.056716,2.36242,7.768448,
09/30/2010,23.379341,7.926013,12.2632,6.469882,2.751779,3.015614,3.790652,15.361633,13.9,16606.987651,0.217051,14396.987651,3.320338,12.273647,
12/31/2010,27.557882,13.995753,16.82162,12.344623,3.30433,3.712824,4.557582,,17.11,20572.759596,0.252578,19036.759596,4.254975,16.936619,
03/31/2011,25.264981,18.151179,19.309073,13.239822,3.351197,3.712298,4.603502,12.369655,18.03,21739.215746,0.260771,19822.215746,4.22919,13.241293,
06/30/2011,22.092725,12.743741,13.795511,10.859081,2.953184,3.258519,4.117455,13.379141,16.45,19886.74183,0.230555,16780.74183,3.498174,10.882453,
09/30/2011,14.935421,8.309153,11.070376,6.258286,1.869065,2.313289,2.776668,9.873481,11.27,14307.694579,0.157794,11291.694579,2.300203,6.657839,
12/31/2011,15.693008,6.882717,7.866411,5.063911,1.855499,2.298589,2.82628,5.994989,11.26,14313.315907,0.148566,8733.315907,1.788148,5.071612,
03/31/2012,21.527542,6.513176,9.161013,5.322038,2.302944,2.830308,3.680273,16.503535,14.37,18292.282389,0.18549,15111.282389,3.11252,9.175035,
06/30/2012,19.397987,8.204786,9.46206,7.192726,2.002852,2.438345,3.296612,85.313782,12.93,16473.457113,0.167942,12600.457113,2.548121,7.200261,
09/30/2012,19.657648,7.303406,8.292773,6.407149,1.899852,2.286538,3.282098,38.432394,12.785,16300.731603,0.157469,11883.731603,2.397364,6.413239,
12/31/2012,21.397227,6.770798,7.573487,4.425892,2.107688,2.563269,3.624097,16.213666,14.36,18345.318465,0.153252,9267.318465,1.835476,4.442626,
03/31/2013,26.359119,5.835082,9.224878,4.847665,2.546434,3.07697,4.386391,34.308779,17.69,22640.345011,0.189757,19377.345011,3.765516,9.240508,
06/30/2013,32.605607,9.734999,12.682002,8.322914,3.085373,3.726999,5.237195,18.884972,21.23,27259.270683,0.224917,25690.270683,4.957598,12.724255,
09/30/2013,30.2,13.02545,13.631178,11.821652,2.969284,3.552446,5.082221,15.335782,21.14,27222.394521,0.216534,23856.394521,4.475032,11.851165,
12/31/2013,33.333333,13.581214,14.933721,11.457818,3.550868,4.2133,6.047088,23.964028,26.0,33719.040758,0.262804,30246.040758,5.46056,15.032823,
03/31/2014,31.413793,15.059154,16.687432,13.427925,3.580408,4.208505,6.179078,19.201684,27.33,35553.453108,0.277981,33085.453108,5.78417,15.052526,
06/30/2014,29.593407,14.401015,15.384323,13.563828,3.409865,3.978949,5.970702,20.676041,26.93,35070.459484,0.275772,32749.459484,5.593418,14.214175,
09/30/2014,31.602151,14.980881,16.404633,14.183887,3.623926,4.203564,6.338732,19.79009,29.39,38370.132722,0.294078,34666.132722,5.741327,14.701498,
12/31/2014,32.273065,14.127406,15.413033,12.341582,3.624355,4.181182,6.406494,20.300824,30.19,39570.704546,0.288584,32995.704546,5.359926,13.657162,
03/31/2015,33.251225,13.004287,15.562115,11.30909,3.545831,4.066344,6.427382,69.461366,30.44,39972.157361,0.283249,37151.157361,5.99019,15.563954,
06/30/2015,34.902801,16.199766,17.269083,15.193572,3.721332,4.248217,6.79983,57.135465,32.65,42936.727088,0.297364,40216.727088,6.381582,16.435115,
09/30/2015,29.278644,16.120347,17.931916,13.555464,3.210316,3.652935,5.915742,41.108883,28.56,37596.006465,0.250545,34315.006465,5.403087,13.579346,
12/31/2015,32.645268,15.162558,16.680736,13.070922,3.648462,4.137284,6.662721,44.459648,32.93,43478.716015,0.267254,38450.716015,5.914585,14.592302,
03/31/2016,25.975182,11.302329,14.069987,9.193605,3.015748,3.403562,5.466365,19.250706,28.02,37027.348568,0.220439,35330.348568,5.231026,12.541835,
06/30/2016,22.226672,12.732673,13.867217,10.681459,2.625003,2.946055,4.754364,10.534611,25.31,33481.918667,0.196983,34008.918667,4.841127,11.40856,
09/30/2016,26.118495,13.174012,14.205687,10.968454,3.158256,3.526196,5.673411,27.197929,31.57,41799.521498,0.228924,42977.521498,5.844101,13.40116,
12/31/2016,30.404479,15.09293,17.096336,13.114693,3.8719,4.306479,6.837105,16.084052,39.47,52603.638,0.263878,49893.638,6.527164,14.683237,
03/31/2017,29.675295,15.359756,16.304064,14.483984,3.856445,4.267276,6.79478,26.578698,40.81,54557.127355,0.271218,54678.127355,6.855332,15.137909,
06/30/2017,29.319869,14.832138,15.95545,13.923257,3.923109,4.321849,6.884278,62.80629,42.96,57489.240618,0.294305,56501.240618,6.797551,14.706205,
09/30/2017,28.491068,14.214331,15.51854,13.025987,3.858143,4.231979,6.780555,12.317165,43.74,58612.904196,0.297916,62889.904196,7.2992,15.528371,
12/31/2017,32.002163,16.605128,18.431919,15.363136,4.408914,4.783343,7.677338,46.3247,51.37,69109.733402,0.344002,78782.733402,8.792716,18.489259,
03/31/2018,29.203367,19.087433,20.52225,14.184031,4.272082,4.64651,7.470812,21.377788,52.22,70403.914769,0.318178,64358.914769,6.861292,14.20413,
06/30/2018,25.573656,15.15409,16.409829,13.57597,4.002716,4.334453,6.981188,12.192514,51.1,69034.838239,0.299801,67742.838239,6.880938,13.907378,
09/30/2018,22.058659,13.843336,14.752784,10.351123,3.694278,3.964784,6.37458,18.676075,49.15,66437.893161,0.27538,54769.893161,5.269883,10.357393,
12/31/2018,16.95102,9.319377,11.12272,6.615599,2.996418,3.217994,5.093147,4.701423,41.53,53396.173619,0.202144,35186.173619,3.201945,6.146057,
03/31/2019,16.509653,7.394435,8.13707,5.780104,3.039095,3.251596,5.008718,6.39264,42.76,57059.008012,0.22901,36353.008012,3.16857,5.781331,
06/30/2019,15.166038,5.983681,6.887108,5.019023,2.847254,3.049863,4.557537,6.693444,40.19,52588.784923,0.21968,43955.784923,3.72412,6.724153,
09/30/2019,15.492593,6.827982,7.722383,5.902165,2.913749,3.120681,4.633982,4.563038,41.83,53916.005482,0.220111,46342.005482,3.87216,7.02329,
12/31/2019,17.746269,7.466671,8.794564,5.805728,3.236258,3.461008,5.293005,7.112524,47.56,61149.097456,0.235811,42606.097456,3.615282,6.659284,
03/31/2020,12.967732,5.558451,6.939886,2.817148,1.847981,1.950152,3.801466,2.04026,33.62,43279.721631,0.132464,-13806.278369,,,
06/30/2020,13.71334,4.393728,4.393728,4.393728,1.707186,1.936113,3.940135,16.583047,33.74,43473.486903,0.123609,23775.486903,2.152407,4.400423,
09/12/2020,14.3230030826429,,,,1.78308331824227,2.02218832720404,4.11530458130118,17.320291036621,35.24,45411.73992168,0.129120303671812,25713.73992168,2.32787795778381,4.75915971158245,
09/30/2020,18.3637311099531,,,,1.80209665047302,,4.5830104693707,,,,,,2.59506328688869,5.97276249678584,
12/31/2020,18.6356425171867,,,,1.76730190571715,,4.59533321871582,,,,,,2.6020408651929,5.92186804422769,
