Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2003,3682.608,302.813,302.813,,544.07,544.07,,638.237,,85.58,552.657,,230.024,,,,1715.144,650.25,1611.794,-961.544,,,1317.214,750.733,563.531,187.202,,566.481,1967.464,,587.935,587.935,,,,10.596,,,,,,555.639,,,555.639,1154.17,502.992,,,,,566.589,,,,566.589,1069.581,2223.751,284.657,560.188,,,-1270.917,2398.854,-513.925,1458.857,,1458.857,3682.608,
03/31/2004,3651.248047,103.57,103.57,0.0,657.644043,,,685.544006,0.0,91.916,593.628052,0.0,236.192001,,,,1682.950073,652.118042,1629.410034,-977.292053,,,1316.179932,747.815979,566.742004,181.073975,,568.363953,1968.297974,,630.296997,630.296997,,,,9.967,,,,,,494.302043,,,494.302043,1134.56604,503.51001,,,,,561.830994,,,,561.830994,1065.341004,2199.907044,0.0,591.159973,,,-1335.501953,2425.781006,-230.098084,1451.340942,0.0,1451.340942,3651.247986,
06/30/2004,3910.735107,233.548996,233.548996,0.0,775.292114,,,684.819885,0.0,96.684998,588.134888,0.0,234.677002,,,,1928.338013,655.312012,1639.322998,-984.010986,,,1327.084961,750.442017,570.755005,179.687012,,576.642944,1982.396973,,705.638,705.638,,,,11.288,,,,,,629.547022,,,629.547022,1346.473022,501.190002,,,,,556.880981,,,,556.880981,1058.070983,2404.544005,0.0,607.427002,,,-1394.206055,2527.875977,-237.756897,1503.340027,2.851,1506.191027,3910.735032,
09/30/2004,4457.108887,97.222,97.222,0.0,839.657043,839.657043,,737.433044,0.0,90.525002,646.90802,0.0,254.883011,,,,1929.195068,718.641968,1728.466064,-1009.823975,,,1809.272095,1221.665039,897.546997,324.118042,,587.607056,2527.914063,,711.794006,711.794006,,,,379.131012,,,,,,710.837067,,,710.837067,1801.762085,498.423004,,,,,583.278015,,,,583.278015,1081.701019,2883.463104,0.0,625.997986,,,-1465.218018,2636.751953,-226.997924,1570.533997,3.112,1573.645997,4457.109101,
12/31/2004,4274.151,45.932,45.932,0.0,724.385,724.385,,772.852,121.757,0.0,651.095,0.0,238.759,,,,1781.928,720.36,1751.628,-1031.268,,,1771.863,1208.344,900.444,307.9,,563.519,2492.223,,650.977,650.977,,,,250.029,,,,,,619.131,,,619.131,1520.137,488.239,,,,,614.824,,,,614.824,1103.063,2623.2,0.0,690.99,,,-1529.355,2695.193,-209.582,1647.246,3.705,1650.951,4274.151,
03/31/2005,4480.702,7.496,7.496,0.0,838.879,838.879,,875.15,0.0,122.911,752.239,0.0,241.296,,,,1962.821,721.995,1780.844,-1058.849,0.0,,1795.886,1219.064,913.883,305.181,,576.822,2517.881,,719.246,719.246,,,,508.623,,,,,,550.772,,,550.772,1778.641,487.943,,,,,616.507,,,,616.507,1104.45,2883.091,131.901,710.727,,,-1651.653,2749.588,-346.897,1593.666,3.945,1597.611,4480.702,
06/30/2005,4614.228,12.52,12.52,0.0,982.968,982.968,,864.244,0.0,116.883,747.361,0.0,230.528,,,,2090.26,733.691,1817.838,-1084.147,0.0,,1790.277,1212.884,913.064,299.82,,577.393,2523.968,,739.028,739.028,,,,413.705,,,,,,622.499,,,622.499,1775.232,487.598,,,,,636.396,,,,636.396,1123.994,2899.226,97.356,638.038,,,-1698.376,2874.496,-201.157,1710.357,4.645,1715.002,4614.228,
09/30/2005,4575.442,29.836,29.836,0.0,956.109,956.109,,821.637,0.0,110.307,711.33,0.0,240.833,,,,2048.415,737.771,1849.384,-1111.613,0.0,,1789.256,1203.95,908.411,295.539,,585.306,2527.027,,722.251,722.251,,,,293.122,,,,,,691.947,,,691.947,1707.32,487.313,,,,,627.74,,,,627.74,1115.053,2822.373,64.394,682.641,,,-1801.517,2997.602,-190.051,1753.069,0.0,1753.069,4575.442,
12/31/2005,4369.195,36.041,36.041,0.0,809.277,809.277,,808.544,0.0,121.631,686.913,0.0,240.523,,,,1894.385,745.148,1880.428,-1135.28,,,1729.662,1178.317,887.374,290.943,,551.345,2474.81,,719.977,719.977,,,,134.174,,,,,,700.22,,,700.22,1554.371,486.996,,,,,597.216,,,,597.216,1084.212,2638.583,69.404,754.627,,,-1890.04,3044.863,-248.242,1730.612,0.0,1730.612,4369.195,
03/31/2006,5042.697,494.252,494.252,0.0,909.155,909.155,,902.225,0.0,120.51,781.715,0.0,249.797,,,,2555.429,755.781,1913.051,-1157.27,0.0,,1731.487,1172.777,887.194,285.583,,558.71,2487.268,,795.721,795.721,,,,908.662,,,,,,595.107,,,595.107,2299.49,302.575,,,,,597.344,,,,597.344,899.919,3199.409,3.109,838.914,,,-1911.464,3124.483,-211.754,1843.288,0.0,1843.288,5042.697,
06/30/2006,4935.227,248.644,248.644,0.0,1040.647,1040.647,,864.872,0.0,102.988,761.884,0.0,262.891,,,,2417.054,778.62,1962.672,-1184.052,0.0,,1739.553,1171.286,886.573,284.713,,568.267,2518.173,,849.934,849.934,,,,488.077,,,,,,721.077,,,721.077,2059.088,300.95,,,,,605.293,,,,605.293,906.243,2965.331,0.0,220.824,,,-1952.966,3275.017,427.021,1969.896,0.0,1969.896,4935.227,
09/30/2006,5085.809,400.36,400.36,0.0,1015.139,1015.139,,855.401,0.0,112.985,742.416,0.0,274.162,,,,2545.062,796.797,2006.087,-1209.29,0.0,,1743.95,1167.527,887.175,280.352,,576.423,2540.747,,855.273,855.273,,,,484.378,,,,,,772.461,,,772.461,2112.112,298.755,,,,,612.78,,,,612.78,911.535,3023.647,460.681,888.023,,,-2040.582,3420.229,-666.189,2062.162,0.0,2062.162,5085.809,
12/31/2006,4995.087,490.37,469.17,21.2,864.972,864.972,,825.179,0.0,117.983,707.196,0.0,269.76,,,,2450.281,828.781,2049.772,-1220.991,0.0,,1716.025,1202.386,916.464,285.922,,513.639,2544.806,,779.369,779.369,,,,582.631,,,,,,712.815,,,712.815,2074.815,291.876,,,,,636.036,,,,636.036,927.912,3002.727,433.215,971.508,,,-2202.248,3485.564,-695.679,1992.36,0.0,1992.36,4995.087,
03/31/2007,4943.998,299.839,299.839,0.0,922.202,922.202,,880.175,0.0,115.866,764.309,0.0,284.655,,,,2386.871,839.422,2084.05,-1244.628,0.0,,1717.705,1198.35,916.312,282.038,,519.355,2557.127,,784.714,784.714,,,,742.519,,,,,,579.756,,,579.756,2106.989,291.634,,,,,631.237,,,,631.237,922.871,3029.86,0.0,1051.331,,,-2434.067,3552.503,-255.629,1914.138,0.0,1914.138,4943.998,
06/30/2007,5052.88,57.542,57.542,0.0,1093.345,1093.345,,898.049,0.0,114.516,783.533,0.0,291.338,,,,2340.274,878.24,2153.826,-1275.586,0.0,,1834.366,1302.371,979.419,322.952,,531.995,2712.606,,885.187,885.187,,,,465.187,,,,,,748.552,,,748.552,2098.926,292.059,,,,,646.662,,,,646.662,938.721,3037.647,377.012,1068.759,,,-2520.664,3713.667,-623.541,2015.233,0.0,2015.233,5052.88,
09/30/2007,5107.885,21.233,21.233,0.0,1097.342,1097.342,,886.342,0.0,125.002,761.34,0.0,315.397,,,,2320.314,880.744,2184.73,-1303.986,0.0,,1906.827,1352.267,1001.7,350.567,,554.56,2787.571,,837.934,837.934,,,,666.717,,,,,,789.376,,,789.376,2294.027,293.971,,,,,675.091,,,,675.091,969.062,3263.089,352.46,1090.968,,,-2891.326,3873.83,-581.136,1844.796,0.0,1844.796,5107.885,
12/31/2007,4855.34,27.325,27.325,0.0,870.675,870.675,,887.465,0.0,131.378,756.087,0.0,284.115,,,,2069.58,899.372,2226.658,-1327.286,0.0,,1886.388,1347.757,996.613,351.144,,538.631,2785.76,,740.797,740.797,,,,671.994,,,,,,728.594,,,728.594,2141.385,293.454,,,,,634.774,,,,634.774,928.228,3069.613,324.733,1123.233,,,-3074.388,3935.485,-523.336,1785.727,0.0,1785.727,4855.34,
03/31/2008,5010.837,20.125,20.125,0.0,931.448,931.448,,953.465,0.0,126.277,827.188,0.0,289.604,,,,2194.642,907.777,2275.168,-1367.391,0.0,,1908.418,1354.48,1002.066,352.414,,553.938,2816.195,,781.37,781.37,,,,1054.656,,,,,,627.921,,,627.921,2463.947,293.499,,,,,633.779,,,,633.779,927.278,3391.225,257.048,1139.29,,,-3299.537,3969.284,-446.473,1619.612,0.0,1619.612,5010.837,
06/30/2008,5165.777,45.574,45.574,0.0,1092.306,1092.306,,920.638,0.0,121.595,799.043,0.0,309.111,,,,2367.629,904.819,2296.06,-1391.241,0.0,,1893.329,1329.994,1000.184,329.81,,563.335,2798.148,,874.161,874.161,,,,945.001,,,,,,750.948,,,750.948,2570.11,294.479,,,,,635.659,,,,635.659,930.138,3500.248,216.753,1166.025,,,-3417.448,4099.831,-399.632,1665.529,0.0,1665.529,5165.777,
09/30/2008,5069.156,40.927,40.927,0.0,1072.964,1072.964,,863.459,0.0,118.143,745.316,0.0,299.541,,,,2276.891,884.917,2277.592,-1392.675,0.0,,1907.348,1340.156,1002.802,337.354,,567.192,2792.265,,882.313,882.313,,,,729.412,,,,,,799.134,,,799.134,2410.859,297.391,,,,,622.62,,,,622.62,920.011,3330.87,216.753,1183.294,,,-3459.452,4235.925,-438.234,1738.286,0.0,1738.286,5069.156,
12/31/2008,4415.759,26.212,26.212,0.0,769.985,769.985,,864.2,0.0,114.795,749.405,0.0,248.808,,,,1909.205,860.125,2256.482,-1396.357,0.0,,1646.429,1306.675,1006.712,299.963,,339.754,2506.554,,738.093,738.093,,,,530.008,,,,,,668.635,,,668.635,1936.736,303.727,,,,,569.648,,,,569.648,873.375,2810.111,216.753,1243.509,,,-3472.384,4245.141,-627.371,1605.648,0.0,1605.648,4415.759,
03/31/2009,4412.356,42.245,42.245,0.0,785.64,785.64,0.0,838.816,0.0,104.648,734.168,0.0,240.988,,,143.312,1907.689,848.469,2213.94,-1365.471,0.0,,1656.198,1308.698,1009.069,299.629,214.816,132.684,2504.667,,1182.034,629.965,51.436,,500.633,780.118,765.13,,,,14.988,0.0,,,0.0,1962.152,297.754,297.754,,,,570.491,128.2,249.384,,192.907,868.245,2830.397,216.753,1254.232,227.793,1026.439,-3499.045,4241.586,-631.567,1581.959,0.0,1581.959,4412.356,
06/30/2009,4502.11,49.259,49.259,0.0,908.66,908.66,0.0,769.992,0.0,88.574,681.418,0.0,249.86,,,151.012,1977.771,842.303,2219.392,-1377.089,0.0,,1682.036,1311.707,1011.284,300.423,215.648,154.681,2524.339,,1394.01,704.747,117.484,,571.779,509.72,499.201,,,,10.519,0.0,,,0.0,1903.73,291.025,291.025,,,,573.357,123.7,250.09,,199.567,864.382,2768.112,216.753,1270.084,227.964,1042.12,-3526.189,4358.169,-584.819,1733.998,0.0,1733.998,4502.11,
09/30/2009,4449.45,32.77,32.77,0.0,901.199,901.199,0.0,726.493,0.0,84.966,641.527,0.0,262.252,,,162.863,1922.714,832.613,2229.773,-1397.16,0.0,,1694.123,1309.445,1011.015,298.43,215.525,169.153,2526.736,,1464.558,728.42,140.053,,596.085,421.558,410.994,,,,10.564,0.0,,,0.0,1886.116,289.421,289.421,,,,571.061,121.9,250.795,,198.366,860.482,2746.598,216.753,1298.003,228.421,1069.582,-3753.043,4492.042,-550.903,1702.852,0.0,1702.852,4449.45,
12/31/2009,4323.855,69.329,69.329,0.0,696.055,696.055,0.0,738.488,0.0,107.805,630.683,0.0,266.147,0.0,,144.871,1770.019,818.685,2221.157,-1402.472,0.0,,1735.151,1294.238,1014.825,279.413,245.301,195.612,2553.836,,1358.727,674.766,76.499,0.0,607.462,34.941,22.674,0.0,0.0,,12.267,0.0,0.0,0.0,0.0,1393.668,782.67,782.67,0.0,0.0,,656.567,106.168,283.784,,266.615,1439.237,2832.905,216.753,1297.61,228.647,1068.963,-4007.633,4518.428,-534.208,1490.95,0.0,1490.95,4323.855,
03/31/2010,4509.146,91.173,91.173,0.0,797.816,797.816,0.0,787.316,0.0,114.072,673.244,0.0,274.093,,,152.951,1950.398,807.722,2218.304,-1410.582,0.0,,1751.026,1288.288,1014.911,273.377,247.145,215.593,2558.748,,1300.088,705.309,62.408,,532.371,257.654,245.474,,,,12.18,0.0,,,0.0,1557.742,783.082,783.082,,,,673.176,96.9,284.228,,292.048,1456.258,3014.0,216.753,1331.047,229.453,1101.594,-4040.58,4511.663,-523.737,1495.146,0.0,1495.146,4509.146,
06/30/2010,4740.286,48.401,48.401,0.0,986.327,986.327,0.0,793.828,0.0,127.692,666.136,0.0,311.366,,,190.418,2139.922,827.513,2305.088,-1477.575,0.0,,1772.851,1288.378,1011.949,276.429,248.959,235.514,2600.364,,1624.785,881.141,134.854,,608.79,208.756,199.487,,,,9.269,0.0,,,0.0,1833.541,699.815,699.815,,,,675.704,92.8,284.66,,298.244,1375.519,3209.06,216.753,1391.734,230.461,1161.273,-4190.479,4653.954,-540.736,1531.226,0.0,1531.226,4740.286,
09/30/2010,5180.683,64.948,64.948,0.0,1069.89,1069.89,0.0,858.988,0.0,145.645,713.343,0.0,331.276,,,209.838,2325.102,912.88,2425.65,-1512.77,0.0,,1942.701,1424.891,1085.703,339.188,250.679,267.131,2855.581,,1764.231,927.616,139.956,,696.659,360.87,354.556,,,,6.314,0.0,,,0.0,2125.101,705.472,705.472,,,,706.974,89.9,285.104,,331.97,1412.446,3537.547,216.753,1413.536,230.731,1182.805,-4268.545,4790.309,-508.917,1643.136,0.0,1643.136,5180.683,
12/31/2010,5169.235,58.585,58.585,0.0,916.661,916.661,0.0,917.701,0.0,173.748,743.953,0.0,320.775,0.0,,193.427,2213.722,952.118,2426.175,-1474.057,0.0,,2003.395,1422.962,1102.458,320.504,248.333,332.1,2955.513,,1667.473,909.649,62.547,0.0,695.277,396.467,388.592,0.0,0.0,,7.875,0.0,0.0,0.0,0.0,2063.94,648.326,648.326,0.0,0.0,,847.529,89.562,295.896,,462.071,1495.855,3559.795,216.753,1454.255,231.346,1222.909,-4390.983,4824.489,-495.074,1609.44,0.0,1609.44,5169.235,
03/31/2011,5443.653,53.947,53.947,0.0,1012.15,1012.15,0.0,1064.103,0.0,201.574,862.529,0.0,336.2,,,208.16,2466.4,946.419,2442.932,-1496.513,0.0,,2030.834,1434.408,1112.291,322.117,250.947,345.479,2977.253,,1638.752,954.217,75.356,,609.179,688.41,678.395,,,,10.015,0.0,,,0.0,2327.162,650.881,650.881,,,,857.718,90.7,296.339,,470.679,1508.599,3835.761,203.976,1368.059,106.464,1261.595,,497.381,-461.524,1607.892,0.0,1607.892,5443.653,
06/30/2011,5633.769,71.563,71.563,0.0,1183.825,1183.825,0.0,1067.011,0.0,213.296,853.715,0.0,315.783,,,187.291,2638.182,958.306,2490.155,-1531.849,0.0,,2037.281,1433.472,1113.721,319.751,253.117,350.692,2995.587,,1809.175,1019.31,120.867,,668.998,580.637,571.13,,,,9.507,0.0,,,0.0,2389.812,644.255,644.255,,,,852.89,87.5,296.778,,468.612,1497.145,3886.957,194.275,1396.234,106.779,1289.455,-41.7,637.434,-439.431,1746.812,0.0,1746.812,5633.769,
09/30/2011,5490.139,46.026,46.026,0.0,1173.581,1173.581,0.0,966.756,0.0,223.565,743.191,0.0,323.03,,,195.94,2509.393,939.486,2467.152,-1527.666,0.0,,2041.26,1423.13,1106.654,316.476,264.293,353.837,2980.746,,1827.146,996.734,142.717,,687.695,527.583,517.499,,,,10.084,0.0,,,0.0,2354.729,641.257,641.257,,,,844.226,82.2,297.2,,464.826,1485.483,3840.212,175.737,1411.404,106.901,1304.503,-237.752,779.509,-493.596,1635.302,14.625,1649.927,5490.139,
12/31/2011,5229.252,32.696,32.696,0.0,989.873,989.873,0.0,926.809,0.0,196.082,730.727,0.0,312.215,0.0,,163.008,2261.593,956.53,2472.95,-1516.42,0.0,,2011.129,1413.881,1108.008,305.873,228.35,368.898,2967.659,,1808.525,965.149,120.555,0.0,722.821,354.136,346.313,0.0,0.0,,7.823,0.0,0.0,0.0,0.0,2162.661,639.231,639.231,0.0,0.0,,910.441,89.266,297.528,,523.647,1549.672,3712.333,160.273,1405.079,107.454,1297.625,-276.654,756.372,-528.151,1516.919,0.0,1516.919,5229.252,
03/31/2012,5456.919,25.493,25.493,0.0,1135.174,1135.174,0.0,1017.195,0.0,183.636,833.559,0.0,299.264,,,150.478,2477.126,950.782,2509.389,-1558.607,0.0,,2029.011,1416.64,1113.075,303.565,230.771,381.6,2979.793,,1711.284,999.685,66.694,,644.905,683.928,677.021,,,,6.907,0.0,,,0.0,2395.212,637.884,637.884,,,,915.226,84.7,298.167,,532.359,1553.11,3948.322,143.389,1500.629,108.823,1391.806,-471.765,816.053,-479.709,1508.597,0.0,1508.597,5456.919,
06/30/2012,5626.375,46.616,46.616,0.0,1237.832,1237.832,0.0,1031.478,0.0,179.651,851.827,0.0,308.076,,,159.391,2624.002,938.395,2516.935,-1578.54,0.0,,2063.978,1437.187,1122.274,314.913,232.591,394.2,3002.373,,1922.572,1102.148,126.556,,693.868,609.231,604.985,,,,4.246,0.0,,,0.0,2531.803,635.589,635.589,,,,919.73,83.9,298.798,,537.032,1555.319,4087.122,128.39,1538.891,109.682,1429.209,-654.043,1003.693,-477.678,1539.253,0.0,1539.253,5626.375,
09/30/2012,5625.265,55.181,55.181,0.0,1263.079,1263.079,0.0,963.695,0.0,176.125,787.57,0.0,327.44,,,178.35,2609.395,943.601,2550.951,-1607.35,0.0,,2072.269,1439.85,1122.924,316.926,235.011,397.408,3015.87,,1957.94,1034.921,157.558,,765.461,334.084,330.148,,,,3.936,0.0,,,0.0,2292.024,635.348,635.348,,,,918.483,80.8,299.438,,538.245,1553.831,3845.855,115.321,1662.86,110.658,1552.202,-724.673,1198.573,-472.671,1779.41,0.0,1779.41,5625.265,
12/31/2012,6234.737,862.59,862.59,0.0,1032.508,1032.508,0.0,920.324,0.0,187.965,732.359,0.0,333.816,0.0,,207.086,3149.238,965.896,2587.591,-1621.695,0.0,,2119.603,1503.558,1156.005,347.553,249.911,366.134,3085.499,,1803.712,922.999,52.104,0.0,828.609,72.724,69.035,0.0,0.0,,3.689,0.0,0.0,0.0,0.0,1876.436,1632.165,1632.165,0.0,0.0,,934.332,97.22,320.223,,516.889,2566.497,4442.933,101.086,1785.411,111.623,1673.788,-849.685,1226.467,-471.475,1791.804,0.0,1791.804,6234.737,
03/31/2013,6166.22,613.93,613.93,0.0,1130.94,1130.94,0.0,1013.666,0.0,191.706,821.96,0.0,328.216,,,196.003,3086.752,954.917,2607.655,-1652.738,0.0,,2124.551,1495.599,1156.432,339.167,250.392,378.56,3079.468,,1710.916,1023.284,77.971,,609.661,71.69,68.304,,,,3.386,0.0,,,0.0,1782.606,1632.198,1632.198,,,,938.461,93.5,320.221,,524.74,2570.659,4353.265,82.96,1841.53,112.135,1729.395,-950.496,1290.907,-451.946,1812.955,0.0,1812.955,6166.22,
06/30/2013,6408.504,741.084,741.084,0.0,1299.679,1299.679,0.0,984.844,0.0,175.258,809.586,0.0,316.828,,,187.096,3342.435,952.191,2669.222,-1717.031,0.0,,2113.878,1483.45,1171.503,311.947,250.989,379.439,3066.069,,1914.209,1117.459,170.447,,626.303,53.296,50.664,,,,2.632,0.0,,,0.0,1967.505,1631.951,1631.951,,,,941.518,93.8,320.219,,527.499,2573.469,4540.974,68.049,1885.514,112.454,1773.06,-1101.633,1496.639,-481.039,1867.53,0.0,1867.53,6408.504,
09/30/2013,6921.588,1035.713,1035.713,0.0,1348.607,1348.607,0.0,1017.618,0.0,199.061,818.557,0.0,368.777,,,240.471,3770.715,1010.928,2717.269,-1706.341,0.0,,2139.945,1482.664,1175.621,307.043,252.229,405.052,3150.873,,2108.611,1121.001,187.662,,799.948,297.662,295.276,,,,2.386,0.0,,,0.0,2406.273,1631.988,1631.988,,,,1013.676,94.8,320.219,,598.657,2645.664,5051.937,54.946,1911.401,112.604,1798.797,-1361.234,1708.553,-444.015,1869.651,0.0,1869.651,6921.588,
12/31/2013,6382.507,744.889,744.889,0.0,1097.751,1097.751,0.0,970.815,0.0,191.758,779.057,0.0,345.262,0.0,,240.766,3158.717,1021.383,2741.38,-1719.997,0.0,,2202.407,1491.986,1178.687,313.299,302.446,407.975,3223.79,,1929.058,998.484,79.504,0.0,851.07,599.499,96.551,0.0,0.0,,502.948,0.0,0.0,0.0,0.0,2528.557,1122.373,1122.373,0.0,0.0,,957.042,86.647,268.874,,601.521,2079.415,4607.972,40.406,1960.703,112.902,1847.801,-1639.174,1774.05,-361.45,1774.535,0.0,1774.535,6382.507,
03/31/2014,6189.225,366.465,366.465,0.0,1174.116,1174.116,0.0,1096.783,0.0,198.082,898.701,0.0,330.114,,,227.641,2967.478,1004.394,2754.724,-1750.33,0.0,,2217.353,1487.053,1174.758,312.295,303.067,427.233,3221.747,,1863.043,1130.338,76.538,,656.167,589.601,87.378,,,,502.223,0.0,,,0.0,2452.644,1122.396,1122.396,,,,961.146,83.3,270.485,,607.361,2083.542,4536.186,21.588,2064.915,113.839,1951.076,-1917.046,1834.417,-350.835,1653.039,0.0,1653.039,6189.225,
06/30/2014,6341.0,267.198,267.198,0.0,1402.803,1402.803,0.0,1091.182,0.0,198.694,892.488,0.0,346.935,,,244.202,3108.118,1006.296,2798.729,-1792.433,0.0,,2226.586,1481.639,1174.654,306.985,304.582,440.365,3232.882,,2158.42,1244.574,190.368,,723.478,566.864,64.739,,,,502.125,0.0,,,0.0,2725.284,1122.42,1122.42,,,,968.337,82.7,272.095,,613.542,2090.757,4816.041,5.722,2094.761,114.001,1980.76,-2326.404,2072.118,-321.238,1524.959,0.0,1524.959,6341.0,
09/30/2014,6317.005,261.346,261.346,0.0,1408.967,1408.967,0.0,1046.642,0.0,179.734,866.908,0.0,362.78,,,260.965,3079.735,1013.285,2797.111,-1783.826,0.0,,2223.985,1462.298,1167.047,295.251,304.207,457.48,3237.27,,2310.483,1266.167,192.464,,851.852,557.899,55.621,,,,502.278,0.0,,,0.0,2868.382,1122.699,1122.699,,,,973.988,92.8,273.706,,607.482,2096.687,4965.069,0.0,2133.704,114.211,2019.493,-2754.998,2345.016,-371.786,1351.936,0.0,1351.936,6317.005,
12/31/2014,5699.333,40.732,40.732,0.0,1130.565,1130.565,0.0,1033.527,0.0,191.743,841.784,0.0,360.742,0.0,,251.655,2565.566,1021.03,2835.26,-1814.23,0.0,,2112.737,1447.473,1158.346,289.127,250.144,415.12,3133.767,,1997.965,1042.182,86.744,0.0,869.039,682.701,679.436,0.0,0.0,,3.265,0.0,0.0,0.0,0.0,2680.666,1115.996,1115.996,0.0,0.0,,906.201,114.281,277.892,,514.028,2022.197,4702.863,0.0,2194.164,114.525,2079.639,-3150.41,2424.674,-471.958,996.47,0.0,996.47,5699.333,
03/31/2015,5852.846,64.013,64.013,0.0,1234.612,1234.612,0.0,1161.25,0.0,179.916,981.334,0.0,304.701,,,196.832,2764.576,998.432,2822.847,-1824.415,0.0,,2089.838,1427.04,1149.121,277.919,250.463,412.335,3088.27,,1970.533,1174.84,77.602,,718.091,1408.512,1405.369,,,,3.143,0.0,,,0.0,3379.045,1116.337,1116.337,,,,888.292,112.9,278.771,,496.621,2004.629,5383.674,0.0,2302.262,115.118,2187.144,-3798.254,2493.469,-528.305,469.172,0.0,469.172,5852.846,
06/30/2015,6128.575,75.068,75.068,0.0,1454.045,1454.045,0.0,1131.976,0.0,186.058,945.918,0.0,342.825,,,234.923,3003.914,1005.319,2868.999,-1863.68,0.0,,2119.342,1425.602,1151.72,273.882,251.684,442.056,3124.661,,2194.776,1253.894,193.834,,747.048,1162.463,1159.284,,,,3.179,0.0,,,0.0,3357.239,1116.667,1116.667,,,,897.327,121.2,279.65,,496.477,2013.994,5371.233,0.0,2356.591,115.394,2241.197,-3863.351,2780.764,-516.662,757.342,0.0,757.342,6128.575,
09/30/2015,6088.978,91.029,91.029,0.0,1413.946,1413.946,0.0,1052.83,0.0,181.822,871.008,0.0,364.757,,,257.694,2922.562,1015.167,2862.706,-1847.539,0.0,,2151.249,1411.839,1146.726,265.113,252.188,487.222,3166.416,,2254.208,1216.342,187.904,,849.962,39.988,36.805,,,,3.183,0.0,,,0.0,2294.196,1907.106,1907.106,,,,911.511,126.4,280.53,,504.581,2818.617,5112.813,0.0,2402.719,115.613,2287.106,-3950.402,3093.265,-569.417,976.165,0.0,976.165,6088.978,
12/31/2015,5778.937,205.744,205.744,0.0,1114.275,1114.275,0.0,1018.53,0.0,177.927,840.603,0.0,318.631,0.0,322.127,230.748,2657.18,1041.862,2923.431,-1881.569,0.0,,2079.895,1398.704,1143.333,255.371,244.882,114.182,3121.757,,2099.243,1157.561,81.146,0.0,860.536,42.616,39.462,0.0,0.0,,3.154,0.0,0.0,0.0,0.0,2141.859,1907.278,1907.278,0.0,0.0,,861.89,129.856,248.523,138.709,344.802,2769.168,4911.027,0.0,2446.187,115.761,2330.426,-4220.058,3228.876,-587.095,867.91,0.0,867.91,5778.937,
03/31/2016,6038.309,70.548,70.548,0.0,1290.749,1290.749,0.0,1147.361,0.0,175.324,972.037,0.0,379.967,,,282.405,2888.625,1057.025,2986.638,-1929.613,0.0,,2092.659,1397.621,1147.047,250.574,246.035,449.003,3149.684,,2131.707,1152.923,115.403,,863.381,130.854,128.675,,,,2.179,0.0,,,0.0,2262.561,1908.774,1908.774,,,,866.151,143.4,250.168,,472.583,2774.925,5037.486,0.0,2488.684,116.043,2372.641,-4235.794,3316.018,-568.085,1000.823,0.0,1000.823,6038.309,
06/30/2016,6665.677,402.656,402.656,0.0,1473.078,1473.078,0.0,1152.232,0.0,176.866,975.366,0.0,455.976,,,300.569,3483.942,1072.257,3038.475,-1966.218,0.0,,2109.478,1391.77,1144.7,247.07,246.09,471.618,3181.735,,2563.831,1289.406,230.294,,1044.131,61.382,59.203,,,,2.179,0.0,,,0.0,2625.213,1909.217,1909.217,,,,884.618,143.0,251.812,131.447,358.359,2793.835,5419.048,0.0,2528.858,116.259,2412.599,-4236.235,3616.095,-662.089,1246.629,0.0,1246.629,6665.677,
09/30/2016,6917.771,702.569,702.569,0.0,1458.073,1458.073,0.0,1112.512,0.0,165.453,947.059,0.0,435.077,,,286.527,3708.231,1083.922,3057.111,-1973.189,0.0,,2125.618,1399.897,1144.738,255.159,246.051,479.67,3209.54,,2463.803,1224.358,145.167,,1094.278,52.004,50.325,,,,1.679,0.0,,,0.0,2515.807,1909.713,1909.713,,,,1026.795,143.9,253.457,132.327,497.111,2804.181,5319.988,0.0,2567.653,116.457,2451.196,-4236.335,3924.686,-658.221,1597.783,0.0,1597.783,6917.771,
