Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1996,168.295499,167.790001,165.628499,,3.314194,2.018596,0.880102,0.58,0.58,0.58,0.57,0.57,0.57,0.24,1.53252,1.457811,8.717529,13.611998,,
03/31/1997,174.905994,176.706001,174.376499,,3.272884,2.003796,0.880067,0.47,0.47,0.57,0.47,0.47,0.56,0.24,1.029995,1.016548,7.385162,13.710308,,
06/30/1997,175.020996,177.123001,174.904495,,3.363887,2.048792,0.925762,0.6,0.6,0.6,0.59,0.59,0.59,0.24,0.160899,0.133816,7.449923,14.192937,,
09/30/1997,175.735001,177.863998,175.395996,,3.373355,2.063639,0.950238,0.41,0.41,0.62,0.4,0.4,0.61,0.24,0.806849,0.719726,6.464364,14.3252,,
12/31/1997,176.285995,178.126007,175.815994,,3.502782,2.145783,0.979052,0.64,0.64,0.64,0.63,0.63,0.63,0.27,0.746092,0.648303,6.759754,14.819214,14.707861,
03/31/1998,177.528,179.25,176.932999,,3.441127,2.083715,0.915742,0.64,0.64,0.64,0.63,0.63,0.63,0.27,0.645289,0.576258,7.605572,15.216563,,
06/30/1998,173.669006,178.231995,176.126999,,3.568624,2.186127,0.994266,0.67,0.67,0.67,0.66,0.66,0.66,0.27,0.408989,0.225644,7.851136,14.870546,13.838664,
09/30/1998,172.722,175.080002,173.378998,,3.70572,2.20574,0.982028,0.68,0.68,0.68,0.67,0.67,0.67,0.3,0.913525,0.911022,6.421388,15.215051,14.130261,
12/31/1998,173.759003,175.673996,173.919998,,3.71185,2.230278,0.964932,0.67,0.67,0.67,0.67,0.67,0.67,0.3,0.881888,0.786868,6.820061,15.667804,15.556886,
03/31/1999,172.692001,175.457993,173.794006,,3.789555,2.32172,1.044708,0.68,0.68,0.68,0.68,0.68,0.68,0.3,1.109313,0.962082,6.022775,15.704503,13.833773,
06/30/1999,169.639999,172.281998,170.656006,,3.894607,2.370388,1.059476,0.71,0.71,0.71,0.7,0.7,0.7,0.33,0.205624,0.122351,6.140197,15.335216,13.468852,
09/30/1999,174.766006,175.526993,173.979004,,4.058059,2.448612,0.790613,0.54,0.54,0.54,0.53,0.53,0.53,0.33,1.207646,1.148035,6.488504,16.314088,13.290657,
12/31/1999,172.645996,174.613007,173.302994,,4.177637,2.47799,1.069329,0.63,0.63,0.73,0.63,0.63,0.73,0.33,1.07926,0.956377,6.941644,16.230785,13.222537,
03/31/2000,177.367996,174.195999,173.181,,4.3439,2.527067,1.090183,0.72,0.72,0.72,0.72,0.72,0.72,0.33,1.165139,0.99027,6.793588,16.645478,13.402226,
06/30/2000,174.136993,176.292999,175.304001,,4.608172,2.61632,1.123899,0.74,0.74,0.74,0.74,0.74,0.74,0.35,0.348497,0.261243,7.002194,16.878912,13.632405,
09/30/2000,173.591995,174.789001,173.850006,,4.819689,2.623175,1.116796,0.77,0.77,0.77,0.76,0.76,0.76,0.35,-0.282916,-0.392079,6.731773,17.454065,14.199848,
12/31/2000,,176.173004,174.612,,,,,0.72,0.72,0.8,0.71,0.71,0.79,,,,,,,
