Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,3043.013,0.0,0.0,0.0,367.957,367.957,,,331.748,0.0,141.764,189.984,0.0,87.464,,,,,,787.169,1937.448,3065.748,-1128.3,111.198,,207.198,,,,,207.198,2255.844,,179.884,179.884,,,,157.108,157.108,0.0,0.0,,,985.102,,,985.102,1322.094,617.458,617.458,0.0,0.0,,430.221,,,,,,430.221,1047.679,2369.773,0.0,358.334,,-423.717,1179.591,-440.968,673.24,0.0,673.24,3043.013,
09/30/2005,3626.292,0.0,0.0,0.0,714.782,714.782,,,394.88,0.0,137.261,257.619,0.0,189.668,,,,,,1299.33,1983.483,3136.502,-1153.019,94.129,,249.35,,,,37.08,212.27,2326.962,,172.551,172.551,,,,441.125,441.125,0.0,0.0,,,1774.022,,,1774.022,2387.698,764.296,764.296,0.0,0.0,,207.559,,,,,,207.559,971.855,3359.553,0.0,356.975,,-453.209,1200.178,-837.205,266.739,0.0,266.739,3626.292,
12/31/2005,3342.285,74.966,74.966,0.0,249.397,249.397,,,348.879,0.0,58.958,289.921,0.0,423.981,,,,,,1097.223,2083.205,3236.097,-1152.892,25.194,,136.663,0.0,0.0,0.0,35.555,101.108,2245.062,,242.618,242.618,,,,368.3,368.3,0.0,0.0,,,1481.578,,,1481.578,2092.496,763.434,763.434,0.0,0.0,,131.887,,,,,,131.887,895.321,2987.817,0.0,358.684,,-496.511,1247.895,-755.6,354.468,0.0,354.468,3342.285,
03/31/2006,2975.977,5.017,5.017,0.0,197.508,197.508,,,229.694,0.0,40.647,0.0,0.0,263.027,,,,,,695.246,2121.18,3296.817,-1175.637,26.458,,133.093,,,,35.421,97.672,2280.731,,175.407,175.407,,,,70.0,,,,,,1085.775,,,1085.775,1331.182,763.434,,,,,265.619,,,,,,265.619,1029.053,2360.235,0.0,361.771,,-485.682,1295.078,-555.425,615.742,0.0,615.742,2975.977,
06/30/2006,2991.094,0.0,0.0,0.0,137.537,137.537,,,300.529,0.0,11.516,289.013,0.0,216.93,,,,,,654.996,2174.467,3328.885,-1154.418,27.873,,133.758,,,,35.116,98.642,2336.098,,163.699,163.699,,,,81.499,,,,,,999.591,,,999.591,1244.789,763.434,,,,,297.238,,,,,,297.238,1060.672,2305.461,0.0,363.971,,-484.55,1312.434,-506.222,685.633,0.0,685.633,2991.094,
09/30/2006,3090.459,0.0,0.0,0.0,116.157,116.157,,,338.177,0.0,14.411,323.766,0.0,223.768,,,,,,678.102,2253.048,3469.144,-1216.096,29.276,,130.033,,,,35.06,94.973,2412.357,,180.179,180.179,,,,64.604,,,,,,822.541,,,822.541,1067.324,753.434,,,,,400.522,,,,,,400.522,1153.956,2221.28,0.0,363.881,,-483.733,1317.668,-328.637,869.179,0.0,869.179,3090.459,
12/31/2006,3256.911,199.486,199.486,0.0,199.486,,,,309.755,0.0,40.627,269.128,0.0,192.209,,,,,,701.45,2377.471,3617.297,-1239.826,31.27,,146.72,0.0,0.0,0.0,,146.72,2555.461,,213.326,213.326,,,,145.999,145.999,0.0,0.0,,,720.454,,,720.454,1079.779,753.5,753.5,0.0,0.0,,477.352,,,,,,477.352,1230.852,2310.631,0.0,366.856,,-469.584,1363.31,-314.302,946.28,0.0,946.28,3256.911,
03/31/2007,3188.111,0.0,0.0,0.0,233.25,233.25,,,181.157,0.0,31.335,149.822,0.0,84.885,,,,,,499.292,2507.694,3767.377,-1259.683,34.013,,147.112,,,,35.003,112.109,2688.819,,200.815,200.815,,,,101.499,,,,,,808.128,,,808.128,1110.442,753.5,,,,,443.09,,,,,,443.09,1196.59,2307.032,,368.724,,-469.964,1389.052,-406.733,881.079,,881.079,3188.111,
06/30/2007,3439.407,70.766,70.766,,162.018,162.018,,,238.748,0.0,11.794,226.954,0.0,199.626,,,,,,671.158,2490.888,3730.469,-1239.581,35.777,,241.584,,,,128.558,113.026,2768.249,,211.953,211.953,,,,174.786,,,,,,739.478,,,739.478,1126.217,753.5,,,,,536.664,,,,,,536.664,1290.164,2416.381,,369.043,,-469.385,1469.629,-346.261,1023.026,,1023.026,3439.407,
09/30/2007,3673.92,112.672,112.672,0.0,102.825,102.825,,,310.731,0.0,12.138,298.593,0.0,198.426,,,,,,724.654,2669.04,3931.937,-1262.897,36.553,,243.673,,,,133.302,110.371,2949.266,,182.944,182.944,,,,385.501,,,,,,670.677,,,670.677,1239.122,753.5,,,,,587.852,,,,,,587.852,1341.352,2580.474,0.0,369.295,,-469.133,1475.779,-282.495,1093.446,0.0,1093.446,3673.92,
12/31/2007,3936.971,81.711,81.711,,188.561,188.561,,,332.229,,48.744,283.485,,139.746,,,,,,742.247,2919.491,4207.402,-1287.911,35.675,,239.558,0.0,0.0,0.0,135.366,104.192,3194.724,,279.257,279.257,,,,479.329,,,,,,760.722,,,760.722,1519.308,753.5,,,,,566.691,,,,,,566.691,1320.191,2839.499,0.0,382.191,,-485.051,1509.596,-309.264,1097.472,0.0,1097.472,3936.971,
03/31/2008,4045.099,0.0,0.0,0.0,268.285,268.285,,,179.084,0.0,34.636,144.448,0.0,218.169,,,,,,665.538,3092.079,4406.597,-1314.518,35.796,,251.686,0.0,,,136.501,115.185,3379.561,,262.194,262.194,,,,26.95,26.95,0.0,0.0,,,916.154,,,916.154,1205.298,1253.5,1253.5,0.0,0.0,,551.462,,,,,,551.462,1804.962,3010.26,0.0,385.619,,-483.421,1553.227,-420.586,1034.839,0.0,1034.839,4045.099,
06/30/2008,4790.156,168.544,168.544,0.0,218.344,218.344,,,263.966,0.0,8.336,255.63,0.0,460.806,,,,,,1111.66,3374.964,4715.697,-1340.733,34.987,,268.545,0.0,,,148.795,119.75,3678.496,,326.287,326.287,,,,0.0,0.0,0.0,0.0,,,1384.737,,,1384.737,1711.024,1253.5,1253.5,0.0,0.0,,470.914,,,,,,470.914,1724.414,3435.438,0.0,945.423,,-483.654,1581.718,-688.769,1354.718,0.0,1354.718,4790.156,
09/30/2008,4946.102,10.634,10.634,0.0,152.173,152.173,,,350.925,0.0,9.99,340.935,0.0,339.626,,,,,,853.358,3789.819,5159.509,-1369.69,31.493,,271.432,0.0,,,162.057,109.375,4092.744,,268.692,268.692,,,,93.667,93.667,0.0,0.0,,,595.098,,,595.098,957.457,1253.5,1253.5,0.0,0.0,,836.978,,,,,,836.978,2090.478,3047.935,0.0,945.256,,-485.15,1649.115,-211.054,1898.167,0.0,1898.167,4946.102,
12/31/2008,5329.662,0.0,0.0,0.0,209.008,209.008,,,338.112,0.0,49.93,288.182,0.0,380.062,,,,,,927.182,4097.519,5503.921,-1406.402,25.88,,279.081,0.0,,,169.241,109.84,4402.48,,356.732,356.732,,,,324.217,324.217,0.0,0.0,,,361.659,,,361.659,1042.608,1249.2,1249.2,0.0,0.0,,987.761,,,,,,987.761,2236.961,3279.569,0.0,948.497,,-483.464,1653.797,-68.737,2050.093,0.0,2050.093,5329.662,
03/31/2009,5318.935,0.0,0.0,0.0,174.367,174.367,0.0,32.146,147.082,,,,,397.136,,,,,154.087,750.731,4259.829,5708.622,-1448.793,26.517,26.517,281.858,,,,174.735,107.123,4568.204,,198.781,198.781,,,,355.267,350.967,,,,4.3,247.681,,,116.82,801.729,1249.2,1249.2,,,,1089.679,,58.867,,,888.369,142.443,2338.879,3140.608,0.0,948.376,948.376,-482.891,1696.957,15.885,2178.327,0.0,2178.327,5318.935,
06/30/2009,5676.113,335.345,335.345,0.0,103.574,103.574,0.0,7.5,157.427,,,,,270.659,,,,,78.689,874.505,4482.217,5974.278,-1492.061,30.514,30.514,288.877,,,,178.183,110.694,4801.608,,175.038,175.038,,,,4.3,0.0,,,,4.3,268.112,,,141.075,447.45,1949.2,1949.2,,,,1123.688,,58.195,,,901.229,164.264,3072.888,3520.338,0.0,949.792,949.792,-482.78,1694.76,-5.997,2155.775,0.0,2155.775,5676.113,
09/30/2009,5689.633,192.504,192.504,0.0,76.452,76.452,0.0,8.475,195.654,,,,,257.071,,,,,94.17,730.156,4633.848,6160.969,-1527.121,34.798,34.798,290.831,,,,180.083,110.748,4959.477,,143.526,143.526,,,,2.3,0.0,,,,2.3,348.749,,,213.012,494.575,1949.2,1949.2,,,,1133.826,,57.137,,,901.553,175.136,3083.026,3577.601,0.0,950.827,,-482.315,1668.826,-25.306,2112.032,0.0,2112.032,5689.633,
12/31/2009,5957.257,0.0,0.0,0.0,155.574,155.574,0.0,38.3,182.957,,,,,318.335,0.0,,,,154.456,695.166,4914.731,6478.486,-1563.755,36.156,36.156,311.204,0.0,0.0,0.0,181.866,129.338,5262.091,,248.987,248.987,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,,358.687,0.0,0.0,226.169,612.674,1949.2,1949.2,0.0,0.0,,1244.353,0.0,47.615,,,1039.473,157.265,3193.553,3806.227,0.0,952.237,952.237,-482.125,1695.358,-14.44,2151.03,0.0,2151.03,5957.257,
03/31/2010,6559.833,553.026,553.026,0.0,172.727,172.727,0.0,22.521,113.031,,,,,256.631,,,,,12.438,1117.936,5074.833,6694.452,-1619.619,38.334,38.334,328.73,,,,184.321,144.409,5441.897,,186.833,186.833,,,,0.0,0.0,,,,,285.002,,,172.576,471.835,1949.2,1949.2,,,,1340.285,,47.125,,,1131.01,162.15,3289.485,3761.32,0.0,1473.179,1473.179,-479.532,1754.605,50.261,2798.513,0.0,2798.513,6559.833,
06/30/2010,6774.035,425.601,425.601,0.0,112.23,112.23,0.0,6.903,144.039,,,,,197.881,,,,,10.387,886.654,5541.433,7219.996,-1678.563,34.975,34.975,310.973,,,,186.67,124.303,5887.381,,195.46,195.46,,,,0.0,0.0,,,,,284.317,,,176.074,479.777,1949.2,1949.2,,,,1337.962,,46.127,,,1124.733,167.102,3287.162,3766.939,0.0,1716.848,,-479.523,1751.835,17.936,3007.096,0.0,3007.096,6774.035,
09/30/2010,6925.902,197.367,197.367,0.0,93.424,93.424,0.0,7.35,167.368,,,,,302.608,,,,,22.292,768.117,5806.629,7551.011,-1744.382,38.625,38.625,312.531,,,,189.245,123.286,6157.785,,191.585,191.585,,,,0.0,0.0,,,,0.0,326.571,,,207.192,518.156,1949.2,1949.2,,,,1399.529,,,,,1184.411,215.118,3348.729,3866.885,0.0,1720.361,,-479.26,1755.507,62.409,3059.017,0.0,3059.017,6925.902,
12/31/2010,7098.438,0.0,0.0,0.0,156.709,156.709,0.0,38.361,137.853,,,,,495.017,0.0,207.678,,,62.0,827.94,5910.091,7689.025,-1778.934,28.968,28.968,331.439,0.0,0.0,0.0,191.265,140.174,6270.498,,212.134,212.134,0.0,0.0,0.0,59.65,53.65,0.0,0.0,,6.0,325.2,0.0,0.0,218.479,596.984,1943.2,1943.2,0.0,0.0,,1479.558,0.0,44.135,,,1274.888,160.535,3422.758,4019.742,0.0,1723.898,1723.898,-479.072,1795.766,38.104,3078.696,0.0,3078.696,7098.438,
03/31/2011,7036.772,138.628,138.628,0.0,149.655,149.655,0.0,28.125,72.241,,,,,226.787,,,,,47.116,615.436,6088.334,7935.427,-1847.093,15.943,15.943,317.059,,,,178.569,138.49,6421.336,,171.463,171.463,,,,6.0,0.0,,,,6.0,227.792,,,134.323,405.255,1943.2,1943.2,,,,1535.061,,40.629,,,1338.645,155.787,3478.261,3883.516,0.0,1718.323,,-474.071,1885.135,23.869,3153.256,0.0,3153.256,7036.772,
06/30/2011,7293.089,79.225,79.225,0.0,131.567,131.567,0.0,7.061,110.382,,,,,471.15,,201.852,,,57.312,799.385,6222.267,8071.33,-1849.063,0.0,,271.437,,,,139.234,132.203,6493.704,,187.419,187.419,,,,24.988,0.0,,,,24.988,259.628,,,162.097,472.035,1988.38,1988.38,,,,1596.119,,40.271,,,1387.673,168.175,3584.499,4056.534,0.0,1725.398,,-473.543,1939.98,44.72,3236.555,0.0,3236.555,7293.089,
09/30/2011,7720.194,334.912,334.912,0.0,124.542,124.542,0.0,8.158,138.012,,,,,363.269,,0.0,,,49.732,968.893,6485.619,8393.467,-1907.848,0.0,,265.682,,,,136.148,129.534,6751.301,,252.03,252.03,,,,25.315,0.0,,,,25.315,315.295,,,206.369,592.64,1978.596,1978.596,,,,1711.221,,38.845,,,1502.625,169.751,3689.817,4282.457,0.0,1731.246,,-473.925,2085.98,94.436,3437.737,0.0,3437.737,7720.194,
12/31/2011,8772.719,831.251,831.251,0.0,153.321,153.321,0.0,30.257,123.96,,,,,551.345,0.0,0.0,,,39.184,1690.134,6806.309,8768.713,-1962.404,0.0,,276.276,0.0,0.0,0.0,136.972,139.304,7082.585,,256.757,256.757,0.0,0.0,0.0,219.315,0.0,0.0,0.0,,219.315,328.838,0.0,0.0,205.532,804.91,2527.627,2527.627,0.0,0.0,,1846.352,0.0,47.589,15.934,31.655,1618.944,179.819,4373.979,5178.889,0.0,1734.994,,-473.215,2143.91,188.141,3593.83,0.0,3593.83,8772.719,
03/31/2012,8858.989,745.208,745.208,0.0,131.263,131.263,0.0,15.869,65.657,,,,,646.633,,,,,37.986,1604.63,6975.257,9036.608,-2061.351,0.0,,279.102,,,,136.183,142.919,7254.359,,200.788,200.788,,,,229.944,0.0,,,,229.944,285.2,,,165.156,715.932,2507.103,2507.103,,,,1929.82,,45.43,,,1703.511,180.879,4436.923,5152.855,0.0,1743.513,1743.513,-471.414,2183.007,251.028,3706.134,0.0,3706.134,8858.989,
06/30/2012,8748.171,515.038,515.038,0.0,105.8,105.8,0.0,7.626,77.907,,,,,507.182,,,,,39.595,1213.553,7256.442,9423.95,-2167.508,0.0,,278.176,,,,132.221,145.955,7534.618,,202.483,202.483,,,,229.944,0.0,,,,229.944,264.183,,,154.969,696.61,2506.739,2506.739,,,,1898.814,,,,,1672.584,226.23,4405.553,5102.163,0.0,1754.884,,-471.075,2181.504,180.695,3646.008,,3646.008,8748.171,
09/30/2012,8997.7,638.994,638.994,0.0,126.022,126.022,0.0,9.874,88.171,,,,,364.866,,0.0,,,45.663,1227.927,7492.439,9781.025,-2288.586,0.0,,277.334,,,,133.861,143.473,7769.773,,246.756,246.756,,,,223.204,0.0,,,,223.204,348.978,,,223.526,818.938,2503.333,2503.333,,,,1827.658,,,,,1599.097,228.561,4330.991,5149.929,0.0,1773.57,,-470.732,2180.424,82.736,3565.998,281.773,3847.771,8997.7,
12/31/2012,8849.862,182.055,182.055,0.0,190.258,190.258,0.0,,45.165,,,,,435.366,0.0,0.0,,,131.129,852.844,7059.412,9153.207,-2093.795,0.0,,937.606,0.0,0.0,0.0,130.368,807.238,7997.018,,276.802,276.802,0.0,0.0,0.0,23.204,0.0,0.0,0.0,,23.204,270.458,0.0,0.0,194.896,570.464,2502.969,2502.969,0.0,0.0,,1887.627,0.0,21.039,3.879,17.16,1442.071,424.517,4390.596,4961.06,0.0,1770.545,,-461.774,2195.502,99.547,3603.82,284.982,3888.802,8849.862,
03/31/2013,8802.484,160.325,160.325,0.0,219.705,219.705,0.0,20.335,41.405,,,,,215.314,,,,,31.587,657.084,7868.794,10436.556,-2567.762,0.0,,276.606,0.0,,,127.851,148.755,8145.4,,271.007,271.007,,,,6.212,0.0,,,,6.212,222.139,,,130.032,499.358,2499.437,2499.437,,,,1876.653,,,,,1651.737,224.916,4376.09,4875.448,0.0,1780.966,,-455.872,2291.241,21.582,3637.917,289.119,3927.036,8802.484,
06/30/2013,9054.275,16.7,16.7,0.0,237.372,237.372,0.0,4.653,55.034,,,,,263.649,,,,,33.51,577.408,8200.832,10929.867,-2729.035,0.0,,276.035,0.0,,,129.695,146.34,8476.867,,271.027,271.027,,,,61.212,55.0,,,,6.212,163.165,,,126.694,495.404,2499.074,2499.074,,,,1957.572,,,,,1719.918,237.654,4456.646,4952.05,0.0,1805.5,,-452.992,2373.575,84.993,3811.076,291.149,4102.225,9054.275,
09/30/2013,9682.252,423.897,423.897,0.0,186.061,186.061,0.0,8.305,67.911,,0.0,0.0,0.0,247.117,,0.0,,,44.115,933.291,8476.164,11374.145,-2897.981,0.0,,272.797,0.0,,,127.185,145.612,8748.961,,306.2,306.2,,,,6.162,0.0,,,,6.162,228.32,,,209.967,540.682,2495.717,2495.717,,,,1910.53,,,,,1670.562,239.968,4406.247,4946.929,0.0,1827.413,,-450.786,2457.304,77.175,3911.106,824.217,4735.323,9682.252,
12/31/2013,9792.053,845.641,845.641,0.0,235.781,235.781,0.0,,19.656,,,,,154.347,0.0,0.0,,,46.7,1255.425,8333.762,11062.136,-2728.374,0.0,,202.866,0.0,0.0,0.0,128.983,73.883,8536.628,,330.329,330.329,0.0,0.0,0.0,11.162,0.0,0.0,0.0,,11.162,181.919,0.0,0.0,152.268,523.41,2490.354,2490.354,0.0,0.0,,1914.161,0.0,18.158,1.739,16.419,1655.765,240.238,4404.515,4927.925,0.0,1869.843,1869.843,-447.738,2567.98,44.703,4034.788,829.34,4864.128,9792.053,
03/31/2014,10246.306,909.804,909.804,0.0,329.377,329.377,0.0,,9.928,,,,,121.064,,,,,41.243,1370.173,8676.245,11552.676,-2876.431,0.0,,199.888,0.0,,,123.74,76.148,8876.133,,420.022,420.022,,,,121.086,110.0,,,,11.086,217.273,,,157.94,758.381,2486.897,2486.897,,,,1986.522,,,,,1726.66,259.862,4473.419,5231.8,0.0,1831.731,,-432.076,2755.631,22.984,4178.27,836.236,5014.506,10246.306,
06/30/2014,11385.936,1274.265,1274.265,0.0,235.306,235.306,0.0,,13.389,,,,,441.217,,,,,374.809,1964.177,9347.535,12372.135,-3024.6,0.0,,74.224,0.0,,,,74.224,9421.759,,381.28,381.28,,,,341.086,330.0,,,,11.086,226.599,,,168.483,948.965,2486.533,2486.533,,,,1920.505,,,,,1654.506,265.999,4407.038,5356.003,0.0,1861.468,,-431.149,2842.384,3.889,4276.592,1753.341,6029.933,11385.936,
09/30/2014,11763.652,1171.518,1171.518,0.0,199.609,199.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.091,,0.0,,,386.549,1859.218,9827.067,13001.089,-3174.022,0.0,,77.367,0.0,,,0.0,77.367,9904.434,,370.314,370.314,,,,11.011,0.0,,,,11.011,235.47,,,206.662,616.795,2983.252,2983.252,,,,1988.355,,,,,1713.824,274.531,4971.607,5588.402,0.0,1880.849,,-431.067,2936.387,21.92,4408.089,1767.161,6175.25,11763.652,
12/31/2014,12035.353,1077.429,1077.429,0.0,306.085,306.085,0.0,,0.0,0.0,0.0,0.0,0.0,520.809,0.0,0.0,,,62.349,1904.323,10076.814,13377.347,-3300.533,0.0,,54.216,0.0,0.0,0.0,,54.216,10131.03,,444.077,444.077,0.0,0.0,0.0,165.874,0.0,0.0,0.0,,165.874,223.391,0.0,0.0,200.449,833.342,2793.479,2793.479,0.0,0.0,,2035.469,0.0,20.375,3.381,16.994,1750.87,264.224,4828.948,5662.29,0.0,1895.632,1895.632,-429.44,2917.129,199.494,4582.815,1790.248,6373.063,12035.353,
03/31/2015,13066.318,1783.518,1783.518,0.0,237.067,237.067,0.0,,0.0,0.0,0.0,0.0,0.0,501.9,,,,,43.14,2522.485,10420.062,14140.428,-3720.366,0.0,,123.771,0.0,,,46.084,77.687,10543.833,,326.133,326.133,,,,466.243,299.0,,,,167.243,263.199,,,208.084,1055.575,2818.2,2818.2,,,,2052.378,,,,,1765.641,286.737,4870.578,5926.153,0.0,1994.659,,-415.875,3085.994,158.981,4823.759,2316.406,7140.165,13066.318,
06/30/2015,13572.33,1958.157,1958.157,0.0,150.39,150.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.76,,0.0,,,32.608,2490.307,10902.458,14808.65,-3906.192,0.0,,179.565,0.0,,,46.478,133.087,11082.023,,287.323,287.323,,,,472.0,312.0,,,,160.0,272.0,,,228.304,1031.323,2818.2,2818.2,,,,2077.566,,,,,1801.49,276.076,4895.766,5927.089,0.0,2351.616,2351.616,-414.174,3085.173,116.638,5139.253,2505.988,7645.241,13572.33,
09/30/2015,13740.106,1662.675,1662.675,0.0,147.229,147.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.917,,0.0,,,57.653,2262.821,11272.198,15364.032,-4091.834,0.0,,205.087,,,,,205.087,11477.285,,265.407,265.407,,,,510.0,350.0,,,,160.0,215.709,,,189.652,991.116,2818.2,2818.2,,,,2178.517,,,,,1875.552,302.965,4996.717,5987.833,0.0,2384.312,2384.312,-411.701,3121.376,77.53,5171.517,2580.756,7752.273,13740.106,
12/31/2015,13976.172,1601.232,1601.232,0.0,176.957,176.957,0.0,,0.0,0.0,0.0,0.0,0.0,472.83,0.0,,,,55.433,2251.019,11472.021,15635.549,-4163.528,0.0,,253.132,0.0,0.0,0.0,77.025,176.107,11725.153,,291.55,291.55,,,0.0,299.0,299.0,0.0,0.0,,0.0,205.269,0.0,0.0,181.835,795.819,2793.343,2793.343,0.0,0.0,,2358.968,0.0,15.149,0.0,15.149,1972.17,371.649,5152.311,5948.13,0.0,2153.28,2153.28,-104.079,2982.212,46.378,5077.791,2950.251,8028.042,13976.172,
03/31/2016,14049.625,1556.487,1556.487,0.0,149.517,149.517,0.0,,0.0,0.0,0.0,0.0,0.0,450.354,,,,,49.654,2156.358,11625.42,16004.602,-4379.182,0.0,,267.847,0.0,,,,267.847,11893.267,,223.307,223.307,,,,9.0,9.0,,,,,189.041,,,161.403,421.348,2794.481,2794.481,,,,2352.225,,,,,1971.682,380.543,5146.706,5568.054,0.0,2567.568,2567.568,-93.878,2983.262,34.203,5491.155,2990.416,8481.571,14049.625,
06/30/2016,14783.186,2257.017,2257.017,0.0,170.268,170.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.604,,0.0,,,50.013,2613.889,11842.031,16439.684,-4597.653,0.0,,327.266,0.0,,,135.949,191.317,12169.297,,251.654,251.654,,,,0.0,0.0,,,,,275.623,,,164.663,527.277,2795.62,2795.62,,,,2202.836,,,,,1807.522,395.314,4998.456,5525.733,0.0,3402.84,3402.84,-92.478,2719.427,27.921,6057.71,3199.743,9257.453,14783.186,
09/30/2016,14889.984,1757.414,1757.414,0.0,189.416,189.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.239,,0.0,,,64.541,2146.069,12407.78,17238.045,-4830.265,0.0,,336.135,0.0,,,160.326,175.809,12743.915,,264.782,264.782,,,,91.0,91.0,,,,,262.844,,,194.973,618.626,2796.759,2796.759,,,,2200.32,,,,,1817.894,382.426,4997.079,5615.705,0.0,3418.979,3418.979,-92.275,2706.221,13.299,6046.224,3228.055,9274.279,14889.984,
12/31/2016,15472.922,1103.54,1103.54,0.0,341.628,341.628,0.0,,0.0,0.0,0.0,0.0,0.0,383.051,0.0,0.0,,,349.998,1828.219,13162.216,18216.775,-5054.559,0.0,,482.487,0.0,0.0,0.0,184.562,297.925,13644.703,,309.978,309.978,,,0.0,0.0,0.0,0.0,0.0,,0.0,494.662,0.0,0.0,236.719,804.64,3289.459,3289.459,0.0,0.0,,2259.576,0.0,13.199,0.0,13.199,1760.004,486.373,5549.035,6353.675,0.0,3440.185,3440.185,-91.019,2509.073,2.042,5860.281,3258.966,9119.247,15472.922,
03/31/2017,15646.614,899.375,899.375,0.0,278.981,278.981,0.0,,0.0,0.0,0.0,0.0,0.0,73.597,,,,,14.206,1251.953,13950.145,19231.066,-5280.921,0.0,,444.516,0.0,,,237.308,207.208,14394.661,,318.143,318.143,,,,207.873,0.0,,,,207.873,368.727,,,232.265,894.743,3082.938,3082.938,,,,2358.357,,,,,1841.806,516.551,5441.295,6336.038,0.0,3432.412,3432.412,-82.194,2667.859,1.266,6019.343,3291.233,9310.576,15646.614,
06/30/2017,15724.011,572.344,572.344,0.0,310.975,310.975,0.0,,0.0,0.0,0.0,0.0,0.0,113.534,,,,,28.092,996.853,14257.262,19769.299,-5512.037,0.0,,469.896,0.0,,,260.737,209.159,14727.158,,368.422,368.422,,,,707.189,0.0,,,,707.189,280.115,,,172.235,1355.726,2584.973,2584.973,,,,2405.742,,,,,1876.324,529.418,4990.715,6346.441,0.0,3440.691,3440.691,-82.0,2703.778,-0.293,6062.176,3315.394,9377.57,15724.011,
09/30/2017,15984.648,483.558,483.558,0.0,279.201,279.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.699,,0.0,,,28.144,858.458,14541.262,20296.62,-5755.358,0.0,,584.928,0.0,,,339.978,244.95,15126.19,,388.059,388.059,,,,707.47,0.0,,,,707.47,339.73,,,268.356,1435.259,2691.041,2691.041,,,,2433.671,,,,,1866.208,567.463,5124.712,6559.971,0.0,3449.119,3449.119,-81.729,2721.911,-1.631,6087.67,3337.007,9424.677,15984.648,
12/31/2017,29522.604,26.311,26.311,0.0,664.685,664.685,0.0,,0.0,0.0,0.0,0.0,0.0,472.059,0.0,0.0,14.385,1248.032,59.462,1163.055,19730.008,25396.026,-5666.018,0.0,0.0,8629.541,589.549,470.849,118.7,,250.734,28359.549,,768.359,726.433,,41.926,0.0,12.406,0.0,0.0,0.0,,12.406,451.472,0.0,0.0,232.35,1232.237,5984.923,5984.923,0.0,0.0,,3890.831,0.0,0.0,0.0,0.0,1889.962,752.837,9875.754,11107.991,0.0,9388.903,9388.903,-63.602,3996.775,-2.458,13319.618,5094.995,18414.613,29522.604,
03/31/2018,27632.346,210.382,210.382,0.0,674.104,674.104,0.0,,0.0,0.0,0.0,0.0,0.0,307.095,,,,,44.812,1191.581,22875.84,27083.946,-4208.106,0.0,,3564.925,2714.357,1998.726,715.631,546.428,304.14,26440.765,,699.52,699.52,,,,0.0,0.0,,,,0.0,409.156,,,349.958,1108.676,7456.826,7456.826,,,,2203.082,,,,,1431.148,771.934,9659.908,10768.584,0.0,9363.289,9363.289,-51.304,2406.952,-2.615,11716.322,5147.44,16863.762,27632.346,
06/30/2018,28963.228,698.032,698.032,0.0,774.702,774.702,0.0,,0.0,0.0,0.0,0.0,0.0,308.078,,,,,37.79,1780.812,23164.666,27722.025,-4557.359,0.0,,4017.75,2693.629,1998.726,694.903,1003.299,320.822,27182.416,,754.12,754.12,,,,699.324,0.0,,,,699.324,902.799,,,756.738,2356.243,7833.587,7833.587,,,,2070.779,,,,,1324.352,746.427,9904.366,12260.609,0.0,9316.209,9316.209,-50.769,2416.802,-2.959,11679.283,5023.336,16702.619,28963.228,
