Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/26/2004,4657.524,123.013,123.013,0.0,815.774,692.372,,234.761,88.473,32.565,90.943,22.78,94.668,,,,,1268.216,1445.584,3929.194,-2483.61,95.017,,,1848.707,1471.864,890.821,581.043,,376.843,3389.308,,326.034,326.034,,,,38.528,,,,,,812.335,,,,812.335,1176.897,893.678,,,,,948.915,,,948.915,1842.593,3019.49,0.0,105.488,,,0.0,1398.003,97.675,1601.166,36.868,1638.034,4657.524,
03/27/2005,11845.034,95.548,95.548,,659.755,659.755,,332.599,102.553,48.705,146.803,34.538,413.342,,,,,1501.244,2496.551,,,,,,7847.239,7345.607,2862.407,4483.2,,501.632,10343.79,,295.124,295.124,,,,922.129,,,,,,1269.928,,,,1269.928,2487.181,1721.606,,,,,2381.318,,,2381.318,4102.924,6590.105,,3687.017,,,,1336.526,134.945,5158.488,96.441,5254.929,11845.034,
06/26/2005,11894.748,45.359,45.359,,762.012,762.012,,362.178,90.642,47.54,154.383,69.613,420.284,,,,,1589.833,2513.246,,,,,,7791.669,7263.554,2931.466,4332.088,,528.115,10304.915,,305.58,305.58,,,,1055.865,,,,,,1212.678,,,,1212.678,2574.123,1678.203,,,,,2434.346,,,2434.346,4112.549,6686.672,,3700.982,,,,1346.825,68.016,5115.823,92.253,5208.076,11894.748,
09/25/2005,12216.937,101.479,101.479,,688.678,688.678,,367.951,100.112,43.435,148.042,76.362,420.972,,,,,1579.08,2525.289,,,,,,8112.568,7481.795,2931.858,4549.937,,630.773,10637.857,,303.113,303.113,,,,73.665,,,,,,1273.525,,,,1273.525,1650.303,2590.286,,,,,2533.395,,,2533.395,5123.681,6773.984,,3710.113,,,,1428.115,216.966,5355.194,87.759,5442.953,12216.937,
12/25/2005,11799.265,39.413,39.413,0.0,822.761,692.638,,314.725,86.674,35.27,132.611,60.17,291.343,,,,,1468.242,2305.561,4969.406,-2663.845,70.964,,,7954.498,7294.644,2871.32,4423.324,,659.854,10331.023,,354.771,354.771,,,,348.102,,,,,,1533.743,,,,1533.743,2236.616,2136.668,,,,,2017.452,,,2017.452,4154.12,6390.736,0.0,3721.959,,,0.0,1422.987,179.771,5324.717,83.812,5408.529,11799.265,
03/26/2006,11062.905,59.289,59.289,0.0,559.285,559.285,,335.128,81.837,43.63,137.706,71.955,244.881,,,,,1198.583,2298.517,,,69.964,,,7495.841,7258.351,2852.658,4405.693,,237.49,9864.322,,299.359,299.359,,,,412.167,412.167,0.0,0.0,,,1153.897,,,,1153.897,1865.423,2131.435,2131.435,0.0,0.0,,1741.842,,,1741.842,3873.277,5738.7,0.0,3725.972,,,0.0,1365.287,184.782,5276.041,48.164,5324.205,11062.905,
06/25/2006,11687.742,79.591,79.591,,784.986,784.986,,351.491,69.7,43.291,167.868,70.632,260.704,,,,,1476.772,2365.708,,,71.945,,,7773.317,7528.689,2965.866,4562.823,,244.628,10210.97,,365.443,365.443,,,,310.307,,,,,,1415.777,,,,1415.777,2091.527,2162.999,,,,,1722.41,,,1722.41,3885.409,5976.936,,3751.187,,,,1493.791,418.894,5663.872,46.934,5710.806,11687.742,
09/24/2006,11784.725,179.137,179.137,0.0,656.539,656.539,,339.421,144.945,38.947,155.529,0.0,277.407,,,,,1452.504,2403.709,,,76.039,,,7852.473,3023.5234,3018.939,4.5844,,4828.9496,10332.221,,369.447,369.447,,,,67.917,,,,,,1499.083,,,,1499.083,1936.447,2176.97,,,,,1753.049,,,1753.049,3930.019,5866.466,0.0,3772.071,,,0.0,1601.937,497.737,5871.745,46.514,5918.259,11784.725,
12/31/2006,11603.413,182.186,182.186,0.0,824.597,,,319.538,80.918,38.692,138.449,61.479,132.035,,,,,1458.356,2421.484,5036.484,-2615.0,75.243,,,7648.33,7363.97,2968.676,4395.294,,284.36,10145.057,,388.281,388.281,,,,4.441,,,,,,1407.394,,,,1407.394,1800.116,2129.845,,,,,1809.314,,,1809.314,3939.159,5739.275,0.0,3826.923,,,0.0,1673.455,316.978,5817.356,46.782,5864.138,11603.413,
04/01/2007,11639.911,119.364,119.364,0.0,595.14,595.14,,365.327,71.144,53.143,165.157,75.883,260.896,,,,,1340.727,2560.609,,,68.408,,,7670.167,7405.591,2983.21,4422.381,,264.576,10299.184,,293.96,293.96,,,,85.794,85.794,0.0,0.0,,,1087.748,,,,1087.748,1467.502,2139.835,2139.835,0.0,0.0,,2062.031,,,2062.031,4201.866,5669.368,0.0,3993.848,,,0.0,1544.014,383.44,5921.302,49.241,5970.543,11639.911,
07/01/2007,13061.772,679.97,679.97,,731.047,731.047,,364.983,45.12,50.347,190.648,78.868,261.191,,,,,2037.191,2646.285,,,70.67,,,8307.626,7873.276,3157.108,4716.168,,434.35,11024.581,,324.998,324.998,,,,660.604,,,,,,1219.509,,,,1219.509,2205.111,2163.823,,,,,2160.466,,,2160.466,4324.289,6529.4,,4023.75,,,0.0,1700.282,754.792,6478.824,53.548,6532.372,13061.772,
09/30/2007,13141.258,231.334,231.334,,666.501,666.501,,381.27,160.117,48.37,172.783,,291.101,,,,,1570.206,2679.775,,,72.044,,,8819.233,8367.641,3347.803,5019.838,,451.592,11571.052,,315.771,315.771,,,,37.978,,,,,,1207.079,,,,1207.079,1560.828,2246.13,,,,,2359.182,,,2359.182,4605.312,6166.14,0.0,4045.6,,,0.0,1806.182,1077.475,6929.257,45.861,6975.118,13141.258,
12/30/2007,13451.566,377.023,377.023,0.0,871.152,,,369.521,82.323,40.673,163.955,82.57,159.118,,,,,1776.814,2696.153,5411.29,-2715.137,71.239,,,8907.36,8385.849,3346.486,5039.363,,521.511,11674.752,,351.595,351.595,,,,4.281,,,,,,1379.701,,,,1379.701,1735.577,2260.596,,,,,2262.251,,,2262.251,4522.847,6258.424,,4094.007,,,0.0,1950.455,1104.929,7149.391,43.751,7193.142,13451.566,
03/30/2008,12796.4,118.7,118.7,0.0,684.2,684.2,,383.0,76.8,50.6,171.7,83.9,303.1,,,,,1489.0,2643.4,,,71.3,,,8592.7,8104.4,3257.9,4846.5,,488.3,11307.4,,310.5,310.5,,,,34.4,,,,,,0.0,,,,0.0,1551.3,2030.8,,,,,2112.2,,,2112.2,4143.0,5694.3,0.0,4158.0,,,0.0,1958.7,940.3,7057.0,45.1,7102.1,12796.4,
06/29/2008,13159.1,284.4,284.4,,921.9,921.9,,347.6,52.0,49.0,164.9,81.7,274.6,,,,,1828.5,2638.7,,,72.9,,,8619.0,8116.2,3281.5,4834.7,,502.8,11330.6,,405.8,405.8,,,,21.4,,,,,,1370.1,,,,1370.1,1797.3,2056.9,,,,,2117.7,,,2117.7,4174.6,5971.9,0.0,4166.2,,,0.0,2002.9,982.9,7152.0,35.2,7187.2,13159.1,
09/28/2008,12320.1,334.5,334.5,,591.4,591.4,,231.4,45.6,17.4,110.8,57.6,207.1,,,,,1364.4,1550.4,,,2767.6,,,6637.7,6263.6,1587.1,4676.5,,374.1,10955.7,,261.1,261.1,,,,0.6,,,,,,1061.7,,,,1061.7,1323.4,1994.2,,,,,1854.1,,,1854.1,3848.3,5171.7,0.0,4160.7,,,0.0,2139.4,839.4,7139.5,8.9,7148.4,12320.1,
12/28/2008,10386.6,216.2,216.2,0.0,595.8,432.9,,192.1,43.3,13.4,89.1,46.3,103.0,,,,,1107.1,1301.9,1975.4,-673.5,51.8,,,7925.8,5221.4,1298.0,3923.4,,2704.4,9279.5,,152.8,152.8,,,,0.1,,,,,,833.2,,,,833.2,986.1,1752.0,,,,,1609.1,,,1609.1,3361.1,4347.2,0.0,4241.9,,,0.0,2184.9,-371.4,6055.4,-16.0,6039.4,10386.6,
03/29/2009,9899.3,94.4,94.4,0.0,384.8,384.8,,189.5,45.5,16.6,84.1,43.3,219.8,62.8,,119.0,183.9,888.5,1131.2,,,50.5,,50.5,7829.1,5126.3,1276.2,3850.1,2499.9,134.7,9010.8,,624.2,146.9,,,477.3,0.1,0.0,,,,0.1,177.0,,226.9,345.2,0.0,801.3,1568.2,1568.2,,,,1454.2,,448.2,314.9,3022.4,3823.7,,4259.1,889.9,3369.2,0.0,2223.7,-411.3,6071.5,4.1,6075.6,9899.3,
06/28/2009,11046.2,296.2,296.2,0.0,541.5,541.5,,234.4,41.9,20.3,115.7,56.5,261.2,14.8,76.6,17.0,235.1,1333.3,1242.3,,,54.4,,54.4,8416.2,5618.2,1431.8,4186.4,2557.9,148.7,9712.9,,833.6,156.7,,,676.9,0.1,0.0,,,,0.1,264.8,,310.6,464.6,0.0,1098.5,1628.6,1628.6,,,,1624.8,,492.8,339.8,3253.4,4351.9,,4278.8,889.8,3389.0,0.0,2366.4,34.9,6680.1,14.2,6694.3,11046.2,
09/26/2009,11491.2,565.1,565.1,0.0,501.2,501.2,,223.7,43.6,18.9,101.2,60.0,217.8,3.7,121.9,18.4,165.6,1507.8,1251.8,,,50.2,,50.2,8681.4,5813.7,1441.4,4372.3,2588.1,154.0,9983.4,,777.9,185.4,,,592.5,300.1,0.0,,,,300.1,319.9,,328.2,527.0,0.0,1397.9,1376.6,1376.6,,,,1682.6,,489.9,319.1,3059.2,4457.1,,4299.3,886.8,3412.5,0.0,2557.2,162.2,7018.7,15.4,7034.1,11491.2,
12/26/2009,12021.1,734.2,734.2,0.0,664.3,513.8,150.5,181.3,43.6,18.3,111.1,8.3,128.1,0.0,177.9,18.7,118.2,1707.9,1347.4,2235.4,-888.0,48.7,,48.7,8917.1,6009.7,1475.0,4534.7,2613.6,115.9,10313.2,,564.2,193.4,0.0,0.0,370.8,300.3,0.0,0.0,0.0,,300.3,716.4,0.0,0.0,468.0,16.9,1580.9,1412.7,1412.7,0.0,0.0,,1934.7,0.0,823.8,624.2,3347.4,4928.3,0.0,4324.0,882.5,3441.5,0.0,2734.9,20.7,7079.6,13.2,7092.8,12021.1,
03/27/2010,11980.5,656.6,656.6,0.0,455.8,455.8,0.0,224.5,41.1,17.7,103.2,62.5,288.4,,174.8,18.2,286.3,1625.3,1262.5,,,43.3,,43.3,9049.4,6034.0,1443.5,4590.5,2724.5,116.1,10355.2,,880.6,184.5,,,696.1,300.0,0.0,,,,300.0,296.5,,393.9,446.0,0.0,1477.1,1436.6,1436.6,,,,1901.6,,792.0,251.5,3338.2,4815.3,0.0,4337.5,845.3,3492.2,0.0,2794.7,19.2,7151.4,13.8,7165.2,11980.5,
06/26/2010,12107.4,798.6,798.6,0.0,610.1,610.1,0.0,233.7,35.2,17.4,119.8,61.3,281.1,1.4,149.2,18.6,261.4,1923.5,1240.0,,,42.0,,42.0,8901.9,5990.3,1442.7,4547.6,2652.0,109.0,10183.9,,1010.2,178.4,,,831.8,300.0,0.0,,,,300.0,257.6,,376.4,442.0,0.0,1567.8,1433.3,1433.3,,,,1786.0,,795.2,153.8,3219.3,4787.1,0.0,4343.3,845.3,3498.0,0.0,2978.7,-15.9,7306.1,14.2,7320.3,12107.4,
09/25/2010,12138.7,763.5,763.5,0.0,530.9,530.9,0.0,230.8,35.2,18.4,113.7,63.5,332.6,0.8,112.8,19.4,262.6,1857.8,1294.5,,,46.0,,46.0,8940.4,6104.7,1496.0,4608.7,2606.7,115.4,10280.9,,972.6,195.6,,,777.0,0.0,0.0,,,,,243.8,,388.0,434.9,0.0,1216.4,1447.2,1447.2,,,,1822.2,,821.6,158.3,3269.4,4485.8,0.0,4353.3,845.2,3508.1,0.0,3184.6,67.6,7605.5,47.4,7652.9,12138.7,
12/25/2010,12697.6,1217.6,1217.6,0.0,662.5,503.8,158.7,195.0,32.1,16.6,134.3,12.0,145.8,0.1,188.2,24.2,140.5,2220.9,1388.7,2315.2,-926.5,43.0,,43.0,9045.0,6144.2,1489.1,4655.1,2574.1,138.4,10476.7,,1032.4,227.8,0.0,0.0,804.6,1.1,1.1,0.0,0.0,,,300.4,0.0,404.8,466.7,40.4,1333.9,1959.6,1959.6,0.0,0.0,,1561.5,0.0,458.6,207.2,3521.1,4855.0,0.0,4386.2,837.8,3548.4,0.0,3241.5,171.1,7798.8,43.8,7842.6,12697.6,
03/26/2011,12869.3,1081.7,1081.7,0.0,493.8,493.8,,217.0,37.2,18.4,150.1,11.3,277.4,,152.1,24.7,277.1,2069.9,1429.0,,,42.6,,42.6,9327.8,6344.2,1545.5,4798.7,2693.2,138.3,10799.4,,1001.2,220.6,,,780.6,2.0,2.0,,,,,307.7,,446.6,349.7,0.0,1310.9,2003.2,2003.2,,,,1502.2,,470.0,211.2,3505.4,4816.3,,4395.5,837.8,3557.7,0.0,3272.3,341.6,8009.4,43.6,8053.0,12869.3,
06/25/2011,13104.1,1184.2,1184.2,0.0,629.6,629.6,,223.2,35.8,18.7,159.3,9.4,327.7,0.9,170.5,25.5,325.6,2364.7,1407.9,,,42.4,,42.4,9289.1,6308.3,1553.8,4754.5,2680.0,129.4,10739.4,,626.7,229.5,,,397.2,50.4,50.4,,,,,1170.7,,4.7,416.8,0.0,1847.8,1951.1,1951.1,,,,1118.5,,463.9,207.6,3069.6,4917.4,,4399.8,837.8,3562.0,0.0,3435.1,308.9,8143.8,42.9,8186.7,13104.1,
09/24/2011,12429.9,987.2,987.2,0.0,574.0,574.0,,201.1,35.3,18.1,138.0,9.7,235.2,6.7,217.6,22.3,231.1,1997.5,1365.6,,,40.5,,40.5,9026.3,6065.7,1499.7,4566.0,2589.7,146.6,10432.4,,781.1,261.8,,,519.3,46.4,46.4,,,,,458.0,,198.2,426.4,0.0,1285.5,1901.3,1901.3,,,,1304.3,,439.8,217.6,3205.6,4491.1,,4404.1,836.9,3567.2,-271.1,3574.5,189.5,7897.0,41.8,7938.8,12429.9,
12/31/2011,12423.8,1078.9,1078.9,0.0,667.1,529.9,137.2,207.2,41.8,15.3,140.7,9.4,164.8,3.4,149.9,22.0,152.8,2118.0,1430.1,2450.2,-1020.1,32.7,,32.7,8843.0,6039.3,1453.3,4586.0,2487.9,162.5,10305.8,,807.7,268.5,,,539.2,46.9,2.2,,,,44.7,422.6,,212.5,455.6,32.7,1277.2,1914.9,1914.9,,,,1541.5,,697.5,153.9,3456.4,4733.6,,4409.0,836.9,3572.1,-321.1,3689.7,-129.7,7647.9,42.3,7690.2,12423.8,
03/31/2012,12436.2,836.3,836.3,0.0,512.4,512.4,,256.4,46.7,19.0,181.3,9.4,269.1,2.2,128.5,22.4,240.4,1874.2,1455.3,,,32.0,,32.0,9074.7,6174.3,1491.5,4682.8,2613.1,156.6,10562.0,,817.6,205.6,,,612.0,48.2,3.6,,,,44.6,194.2,,222.6,474.9,0.0,1060.0,1950.4,1950.4,,,,1577.9,,708.1,149.9,3528.3,4588.3,,4435.6,836.9,3598.7,-321.1,3711.4,-18.6,7807.3,40.6,7847.9,12436.2,
06/30/2012,16236.7,516.0,516.0,0.0,739.9,739.9,,268.7,43.6,28.5,175.5,21.1,309.0,0.1,154.4,20.4,270.2,1833.6,1977.7,,,27.6,,27.6,12397.8,9413.3,2288.0,7125.3,,2830.0,14403.1,,1291.4,492.0,,,799.4,802.5,118.9,0.5,0.5,,683.1,192.2,,209.8,883.8,0.0,2286.1,4097.9,4096.8,1.1,1.1,,1970.8,,687.2,169.6,6068.7,8354.8,,4441.5,836.9,3604.6,-321.1,3758.4,-68.0,7810.8,71.1,7881.9,16236.7,
09/29/2012,16466.5,585.7,585.7,0.0,642.6,642.6,,265.8,48.5,25.8,178.1,13.4,286.7,0.5,161.5,20.2,256.8,1780.8,2001.0,,,27.6,,27.6,12657.1,9642.5,2415.6,7226.9,2626.6,226.0,14685.7,,1277.1,488.9,,,788.2,1258.6,0.0,,,,1258.6,189.5,,226.5,903.6,0.0,2725.2,3438.1,3438.1,,,,2024.0,,696.6,177.1,5462.1,8187.3,,4452.3,836.9,3615.4,-321.1,3898.7,195.3,8225.2,54.0,8279.2,16466.5,
12/29/2012,16212.2,624.0,624.0,0.0,701.2,608.3,92.9,213.9,43.5,20.3,139.9,10.2,208.9,1.6,125.4,20.0,167.7,1748.0,1995.9,3220.5,-1224.6,26.3,,26.3,12442.0,9687.9,2453.1,7234.8,,2627.1,14464.2,,1152.8,392.9,,,759.9,1245.6,13.2,0.0,0.0,,1232.4,200.3,,222.2,948.5,34.1,2598.7,3422.5,3422.5,0.0,0.0,,2199.4,,833.0,175.7,5621.9,8220.6,,4459.8,836.2,3623.6,-321.1,3900.5,-72.3,7966.9,24.7,7991.6,16212.2,
03/30/2013,15942.7,511.5,511.5,0.0,572.2,572.2,0.0,257.6,45.4,23.7,174.2,14.3,348.4,3.3,189.8,20.3,274.4,1689.7,1925.5,,,24.4,,24.4,12303.1,9394.0,2365.7,7028.3,2530.4,185.6,14253.0,,1164.0,455.5,,,708.5,1260.4,13.3,,,,1247.1,190.4,,206.5,966.4,0.0,2614.8,3390.8,3390.8,,,,2140.2,,776.6,170.4,5531.0,8145.8,0.0,4494.1,834.4,3659.7,-321.1,3877.9,-279.8,7771.1,25.8,7796.9,15942.7,
06/29/2013,16116.9,801.6,801.6,0.0,693.4,693.4,0.0,265.4,41.8,28.3,178.5,16.8,310.9,9.1,119.3,18.3,233.2,2071.3,1910.5,,,24.3,,24.3,12110.8,9272.9,2325.5,6947.4,2516.6,192.9,14045.6,,1363.1,1363.1,,,,1272.4,0.0,,,,1272.4,284.4,,1.3,937.9,0.0,2919.9,3295.7,3295.7,,,,1890.5,,745.7,187.3,5186.2,8106.1,0.0,4540.2,830.7,3709.5,-321.1,4097.7,-332.3,7984.5,26.3,8010.8,16116.9,
09/28/2013,15772.8,406.9,406.9,0.0,658.6,658.6,0.0,238.4,39.0,25.8,159.8,13.8,292.2,3.2,39.5,18.1,216.3,1596.1,1976.7,,,24.7,,24.7,12175.3,9389.0,2415.3,6973.7,2541.9,201.7,14176.7,,1394.6,0.0,,,1394.6,638.3,577.5,,,,60.8,255.0,,2.8,941.9,0.0,2287.9,3253.5,3253.5,,,,1912.7,,752.7,197.2,5166.2,7454.1,0.0,4555.6,827.9,3727.7,-321.1,4160.6,-104.5,8290.6,28.1,8318.7,15772.8,
12/31/2013,15580.1,442.3,442.3,0.0,572.8,572.8,0.0,205.3,36.9,23.3,133.2,11.9,317.3,8.3,38.3,17.3,255.2,1537.7,1970.1,3428.8,-1458.7,23.6,,23.6,12048.7,9243.8,2418.7,6825.1,2506.5,251.8,14042.4,,1355.7,1355.7,0.0,0.0,0.0,586.9,0.0,0.0,0.0,,586.9,218.8,0.0,3.0,911.4,0.0,2161.4,3213.0,3213.0,0.0,0.0,,1575.6,0.0,462.6,181.3,4788.6,6950.0,0.0,4571.9,824.3,3747.6,-321.1,4199.5,154.9,8605.2,24.9,8630.1,15580.1,
03/31/2014,15365.8,337.6,337.6,0.0,552.1,552.1,0.0,263.2,42.6,24.4,179.6,16.6,331.4,13.1,15.7,18.0,267.1,1484.3,1936.2,,,23.0,,23.0,11922.3,9047.0,2394.7,6652.3,2608.5,238.0,13881.5,,1267.0,1267.0,,,,630.4,0.0,,,,630.4,174.4,,3.9,932.5,0.0,2071.8,3162.3,3162.3,,,,1507.0,,436.5,116.1,4669.3,6741.1,0.0,4600.2,822.6,3777.6,-321.1,4328.4,-6.6,8600.9,23.8,8624.7,15365.8,
06/30/2014,15873.0,506.0,506.0,0.0,730.9,730.9,,277.3,42.4,28.2,189.0,17.7,286.1,5.6,16.5,18.5,251.7,1800.3,1974.0,,,23.9,,23.9,12074.8,9217.9,2440.7,6777.2,2598.6,236.2,14072.7,,1512.0,1514.7,,,-2.7,451.6,451.6,,,,0.0,148.1,,4.6,1039.1,0.0,2111.7,3208.6,3208.6,,,,1567.6,,443.3,62.1,4776.2,6887.9,0.0,4610.1,819.8,3790.3,-321.1,4517.1,155.9,8962.0,23.1,8985.1,15873.0,
09/30/2014,14833.4,722.1,722.1,0.0,578.3,578.3,,261.2,38.3,22.1,188.7,12.1,250.3,13.4,17.7,16.7,208.6,1811.9,1850.2,,,23.2,,23.2,11148.1,8320.0,2294.1,6025.9,2580.1,216.9,13021.5,,1366.4,,,,1366.4,1108.7,305.3,,,,803.4,144.7,,3.4,954.6,0.0,2619.8,2345.8,2345.8,,,,1445.4,,417.0,53.7,3791.2,6411.0,0.0,4630.4,793.7,3836.7,-321.1,4414.3,-325.6,8398.0,24.4,8422.4,14833.4,
12/31/2014,13980.1,624.6,624.6,0.0,488.9,488.9,0.0,202.2,34.5,20.7,135.3,11.7,261.4,23.3,58.2,15.5,214.5,1577.1,1798.0,3141.2,-1343.2,21.6,,21.6,10583.4,7947.4,2191.6,5755.8,2388.6,165.9,12403.0,,1075.7,600.1,0.0,27.9,447.7,849.0,849.0,0.0,0.0,,,400.2,0.0,4.6,784.3,211.4,2324.9,2321.3,2321.3,0.0,0.0,,1447.8,0.0,542.9,100.5,3769.1,6094.0,0.0,4642.9,771.7,3871.2,-321.1,4439.9,-898.4,7863.3,22.8,7886.1,13980.1,
03/31/2015,12951.7,317.6,317.6,0.0,459.1,459.1,,229.2,34.0,20.1,164.8,10.3,272.2,36.0,40.5,12.8,214.1,1278.1,1640.6,,,20.6,,20.6,10012.4,7250.6,2021.1,5229.5,2499.1,186.2,11673.6,,1157.1,32.2,,,1124.9,941.2,0.0,,,,941.2,155.8,,5.2,717.4,0.0,2254.1,2310.1,2310.1,,,,1102.4,,273.9,93.1,3412.5,5666.6,0.0,4673.5,769.8,3903.7,-321.4,4444.8,-1535.8,7261.1,24.0,7285.1,12951.7,
06/30/2015,13397.2,413.8,413.8,0.0,595.1,595.1,,244.3,35.2,21.5,175.5,12.1,223.0,25.9,51.2,13.2,169.8,1476.2,1709.4,,,22.6,,22.6,10189.0,7488.6,2115.3,5373.3,2452.9,170.4,11921.0,,1343.8,18.4,,,1325.4,832.4,112.2,,,,720.2,173.3,,7.2,739.0,0.0,2349.5,2305.2,2305.2,,,,1111.1,,269.0,82.7,3416.3,5765.8,0.0,4682.0,744.8,3937.2,-371.4,4597.7,-1301.2,7607.1,24.3,7631.4,13397.2,
09/30/2015,12645.3,393.6,393.6,0.0,524.6,524.6,0.0,224.5,24.6,15.7,173.1,11.1,208.9,44.1,38.5,10.4,153.9,1351.6,1614.8,,,21.3,,21.3,9657.6,6970.4,2046.8,4923.6,2440.7,163.9,11293.7,,1186.1,,,,1186.1,48.2,0.0,,,,48.2,179.0,,8.0,668.8,0.0,1413.3,2953.9,2953.9,,,,1005.4,,243.0,75.2,3959.3,5372.6,0.0,4689.9,738.2,3951.7,-421.4,4538.5,-1556.7,7250.3,22.4,7272.7,12645.3,
12/31/2015,12276.3,430.9,430.9,0.0,407.9,407.9,0.0,179.3,18.6,13.0,139.1,8.6,240.7,15.9,197.3,10.3,211.9,1258.8,1590.8,2980.9,-1390.1,0.0,,,9426.7,6729.0,1983.3,4745.7,2441.0,43.5,11017.5,,952.6,559.6,,21.3,371.7,28.7,28.7,0.0,0.0,,,235.9,0.0,9.5,799.8,219.3,1217.2,2908.7,2908.7,0.0,0.0,,1087.3,0.0,201.9,65.8,3996.0,5213.2,0.0,4713.3,712.9,4000.4,-471.4,4496.0,-1694.9,7043.0,20.1,7063.1,12276.3,
03/31/2016,15210.3,2602.9,2602.9,0.0,456.5,456.5,0.0,230.4,14.9,17.1,183.2,15.2,473.0,6.6,23.1,11.4,438.4,3762.8,1588.7,,,18.5,,18.5,9840.3,7013.8,2028.9,4984.9,2580.9,215.9,11447.5,,1140.0,,,,1140.0,63.5,63.5,,,,0.0,18.4,,11.3,796.1,0.0,1221.9,2973.4,2973.4,,,,1095.7,,208.9,68.0,4069.1,5291.0,0.0,7241.6,691.6,6550.0,-471.4,4566.5,-1437.9,9898.8,20.5,9919.3,15210.3,
06/30/2016,15322.2,2990.3,2990.3,0.0,563.1,563.1,0.0,234.2,11.1,17.3,188.4,17.4,283.1,5.9,28.1,12.7,268.6,4070.7,1539.2,,,17.4,,17.4,9694.9,6872.4,1943.5,4928.9,2557.1,231.4,11251.5,,1297.4,,,,1297.4,347.0,47.1,,,,299.9,23.2,,10.4,802.5,0.0,1667.6,2680.3,2680.3,,,,1102.4,,209.1,67.7,3782.7,5450.3,0.0,7247.0,690.4,6556.6,-471.4,4650.6,-1573.9,9852.3,19.6,9871.9,15322.2,
09/30/2016,22196.8,9981.5,9981.5,0.0,474.4,474.4,0.0,218.3,11.2,15.2,178.0,13.9,273.5,5.6,26.7,12.6,260.8,10947.7,1527.1,,,17.6,,17.6,9704.4,6805.6,1925.2,4880.4,2643.6,222.9,11249.1,,1266.5,,,,1266.5,326.9,27.0,,,,299.9,12.3,,4.9,798.1,0.0,1605.7,9560.7,9560.7,,,,1090.0,,206.1,68.3,10650.7,12256.4,0.0,7255.3,689.7,6565.6,-471.4,4768.9,-1633.3,9919.5,20.9,9940.4,22196.8,
12/31/2016,29341.5,560.9,560.9,0.0,654.4,654.4,0.0,592.7,238.5,81.6,213.8,58.8,361.6,15.9,227.5,12.6,337.8,2169.6,4507.4,6006.7,-1499.3,0.0,,,22664.5,22282.0,8250.1,14031.9,0.0,139.1,27171.9,,2105.9,1297.6,,119.6,688.7,684.8,13.1,0.0,0.0,,671.7,366.8,0.0,19.8,1699.0,338.2,3157.5,11387.7,11387.7,0.0,0.0,,3174.6,0.0,1196.0,247.2,14562.3,17719.8,0.0,7316.6,681.3,6635.3,-471.4,6119.0,-1545.5,11418.7,203.0,11621.7,29341.5,
03/31/2017,29542.9,395.0,395.0,0.0,756.5,756.5,0.0,663.5,250.5,91.2,263.0,58.8,464.2,38.1,,13.1,429.0,2279.2,4528.8,,,0.0,,,22734.9,22308.8,8276.2,14032.6,,388.0,27263.7,,2191.0,,,,2191.0,843.0,167.7,,,,675.3,14.7,,7.0,1762.6,0.0,3048.7,11443.1,11443.1,,,,3240.8,,1157.9,300.2,14683.9,17732.6,0.0,7307.9,678.0,6629.9,-471.4,6232.0,-1470.2,11598.3,212.0,11810.3,29542.9,
06/30/2017,30118.6,502.9,502.9,0.0,962.9,962.9,0.0,633.7,220.7,88.9,267.7,56.4,389.5,28.2,,12.4,364.7,2489.0,4585.2,,,0.0,,,23044.4,22590.8,8391.2,14199.6,,425.4,27629.6,,2602.0,,,,2602.0,686.6,301.0,,,,385.6,19.5,,7.5,1865.2,0.0,3308.1,11185.1,11185.1,,,,3319.6,,1124.8,309.7,14504.7,17812.8,0.0,7322.6,664.1,6658.5,-471.4,6467.0,-1222.3,12095.9,209.9,12305.8,30118.6,
