Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,3704.3,454.5,454.5,0.0,641.1,641.1,,1092.7,485.8,236.6,370.3,0.0,207.3,,,,,,,2395.6,337.9,523.4,-185.5,0.0,970.8,629.2,629.2,0.0,341.6,1308.7,,784.1,784.1,,,,75.7,,,,,,479.0,,,479.0,1338.8,1187.1,,,,,433.7,,,433.7,1620.8,2959.6,0.0,840.9,,,-46.8,0.0,-49.4,744.7,0.0,744.7,3704.3,
09/30/2004,3748.8,392.3,392.3,0.0,649.6,649.6,,1170.7,523.9,266.8,380.0,0.0,218.3,,,,,,,2430.9,337.3,544.0,-206.7,0.0,980.6,638.9,638.9,0.0,341.7,1317.9,,767.6,767.6,,,,74.1,,,,,,521.0,,,521.0,1362.7,1143.1,,,,,408.7,,,408.7,1551.8,2914.5,0.0,838.9,,,-34.8,0.0,30.2,834.3,0.0,834.3,3748.8,
12/31/2004,4179.1,418.8,418.8,0.0,683.6,683.6,,1281.3,311.7,287.1,404.2,278.3,263.4,,,,,,,2647.1,362.6,584.3,-221.7,0.0,1169.4,667.1,667.1,0.0,502.3,1532.0,,895.8,895.8,,,,84.6,76.7,7.9,7.9,,,549.1,,,549.1,1529.5,1114.2,1099.5,14.7,14.7,,400.2,,,400.2,1514.4,3043.9,0.0,845.0,,,-35.2,118.9,206.5,1135.2,0.0,1135.2,4179.1,
03/31/2005,4189.0,286.3,286.3,0.0,789.6,789.6,,1362.1,335.7,313.7,411.8,300.9,247.0,,,,,,,2685.0,349.6,575.3,-225.7,0.0,1154.4,647.5,647.5,0.0,506.9,1504.0,,946.0,946.0,,,,57.7,,,,,,554.0,,,554.0,1557.7,1101.1,,,,,419.4,,,419.4,1520.5,3078.2,0.0,845.8,,,-34.5,149.5,150.0,1110.8,0.0,1110.8,4189.0,
06/30/2005,4196.9,425.9,425.9,0.0,822.1,822.1,,1288.6,316.6,272.5,395.1,304.4,222.6,,,,,,,2759.2,336.2,562.6,-226.4,0.0,1101.5,624.2,624.2,0.0,477.3,1437.7,,942.1,942.1,,,,57.2,,,,,,585.7,,,585.7,1585.0,1102.3,,,,,405.1,,,405.1,1507.4,3092.4,0.0,848.2,,,-34.8,220.7,70.4,1104.5,0.0,1104.5,4196.9,
09/30/2005,4187.2,387.5,387.5,0.0,800.8,800.8,,1352.8,322.0,277.1,436.7,317.0,223.8,,,,,,,2764.9,336.5,577.7,-241.2,0.0,1085.8,618.6,618.6,0.0,467.2,1422.3,,897.0,897.0,,,,57.4,,,,,,588.1,,,588.1,1542.5,1093.1,,,,,401.5,,,401.5,1494.6,3037.1,0.0,851.6,,,-34.9,272.6,60.8,1150.1,0.0,1150.1,4187.2,
12/31/2005,4200.3,553.6,553.6,0.0,735.0,735.0,,1318.2,319.1,243.5,440.8,314.8,296.7,,,,,,,2903.5,329.9,579.4,-249.5,0.0,966.9,555.7,555.7,0.0,411.2,1296.8,,913.4,913.4,,,,48.1,42.6,5.5,5.5,,,563.1,,,563.1,1524.6,1075.8,1071.2,4.6,4.6,,438.9,,,438.9,1514.7,3039.3,0.0,862.4,,,-35.0,307.4,26.2,1161.0,0.0,1161.0,4200.3,
03/31/2006,4441.299805,506.899994,506.899994,0.0,897.900024,897.900024,,1435.5,366.299988,285.0,454.299988,329.899994,284.100006,,,,,,,3124.399902,340.600006,613.299988,-272.700012,0.0,976.299988,561.700012,561.700012,0.0,414.599976,1316.899994,,992.799988,992.799988,,,,52.0,,,,,,596.500061,,,596.500061,1641.300049,1070.300049,,,,,455.600006,,,455.600006,1525.900055,3167.200104,0.0,875.099976,,,-35.099998,386.200012,47.899986,1274.099976,0.0,1274.099976,4441.300079,
06/30/2006,4819.100098,525.700012,525.700012,0.0,1029.400024,1029.400024,,1539.400024,416.700012,300.899994,478.5,343.299988,321.600006,,,,,,,3416.100098,366.600006,671.799988,-305.200012,0.0,1036.400024,602.599976,602.599976,0.0,433.800049,1403.000031,,1111.5,1111.5,,,,295.399994,,,,,,706.200104,,,706.200104,2113.100098,760.400024,,,,,455.100006,,,455.100006,1215.500031,3328.600128,0.0,895.299988,,,-35.700001,505.399994,125.500019,1490.5,0.0,1490.5,4819.100128,
09/30/2006,4593.0,428.299988,428.299988,0.0,950.0,950.0,,1550.0,424.899994,269.799988,508.0,347.299988,313.700012,,,,,,,3242.0,318.299988,563.900024,-245.600006,0.0,1032.699951,611.299988,611.299988,0.0,421.399963,1350.999939,,1039.800049,1039.800049,,,,41.900002,,,,,,738.29995,,,738.29995,1820.0,749.799988,,,,,431.5,,,431.5,1181.299988,3001.299988,0.0,907.700012,,,-35.700001,606.400024,113.299976,1591.700012,0.0,1591.700012,4593.0,
12/31/2006,4785.9,676.7,676.7,0.0,950.5,950.5,,1502.0,457.8,267.3,456.4,320.5,303.6,,,,,,,3432.8,338.5,570.5,-232.0,0.0,1014.6,632.8,632.8,0.0,381.8,1353.1,,1034.3,1034.3,,,,227.0,225.0,2.0,2.0,,,765.9,,,765.9,2027.2,536.1,531.7,4.4,4.4,,471.6,,,471.6,1007.7,3034.9,0.0,924.7,,,-36.2,707.3,155.2,1751.0,0.0,1751.0,4785.9,
03/31/2007,4950.6,405.2,405.2,0.0,1137.7,1137.7,,1759.7,507.9,327.1,582.1,342.6,287.2,,,,,,,3589.8,350.9,593.6,-242.7,0.0,1009.9,635.6,635.6,0.0,374.3,1360.8,,1143.1,1143.1,,,,17.2,,,,,,756.4,,,756.4,1916.7,661.2,,,,,520.8,,,520.8,1182.0,3098.7,0.0,943.6,,,-42.1,784.6,165.8,1851.9,0.0,1851.9,4950.6,
06/30/2007,5280.6,453.4,453.4,0.0,1214.7,1214.7,,1907.4,578.4,355.9,620.6,352.5,320.3,,,,,,,3895.8,362.3,630.6,-268.3,0.0,1022.5,636.3,636.3,0.0,386.2,1384.8,,1246.1,1246.1,,,,24.5,,,,,,787.2,,,787.2,2057.8,627.2,,,,,522.2,,,522.2,1149.4,3207.2,0.0,971.4,,,-61.4,959.2,204.2,2073.4,0.0,2073.4,5280.6,
09/30/2007,5489.0,516.599976,516.599976,0.0,1182.300049,1182.300049,,2031.099976,590.5,406.299988,669.799988,364.5,333.600006,,,,,,,4063.600098,386.600006,673.799988,-287.200012,0.0,1038.800049,637.799988,637.799988,0.0,401.000061,1425.400055,,1178.900024,1178.900024,,,,27.6,,,,,,804.499975,,,804.499975,2011.0,678.0,,,,,545.599976,,,545.599976,1223.599976,3234.599976,0.0,986.900024,,,-111.0,1110.699951,267.800049,2254.400024,0.0,2254.400024,5489.0,
12/31/2007,6316.3,1272.4,1272.4,0.0,1195.8,1195.8,,1934.3,589.5,337.9,638.2,368.7,374.4,,,,,,,4776.9,419.4,704.8,-285.4,0.0,1120.0,699.0,699.0,0.0,421.0,1539.4,,1212.9,1212.9,,,,32.5,30.4,2.1,2.1,,,929.9,,,929.9,2175.3,1319.5,1313.0,6.5,6.5,,478.3,,,478.3,1797.8,3973.1,0.0,1005.2,,,-203.3,1284.7,256.6,2343.2,0.0,2343.2,6316.3,
03/31/2008,6731.3,604.2,604.2,,1407.5,1407.5,,2362.0,706.0,479.2,773.2,403.6,415.2,,,,,,,4788.9,475.6,786.5,-310.9,,1466.8,1022.3,1022.3,0.0,444.5,1942.4,,1411.8,1411.8,,,,26.9,,,,,,924.8,,,924.8,2363.5,1346.5,,,,,483.2,,,483.2,1829.7,4193.2,0.0,1008.7,,,-255.9,1448.0,337.3,2538.1,0.0,2538.1,6731.3,
06/30/2008,6993.8,590.0,590.0,,1512.8,1512.8,,2530.2,764.2,474.7,866.4,424.9,411.2,,,,,,,5044.2,502.6,829.4,-326.8,,1447.0,1010.6,1010.6,0.0,436.4,1949.6,,1451.1,1451.1,,,,36.1,,,,,,1033.7,,,1033.7,2520.9,1319.8,,,,,488.5,,,488.5,1808.3,4329.2,0.0,1025.3,,,-399.9,1684.3,354.9,2664.6,0.0,2664.6,6993.8,
09/30/2008,6486.1,487.9,487.9,,1300.8,1300.8,,2449.3,774.6,479.1,777.1,418.5,365.2,,,,,,,4603.2,485.0,800.1,-315.1,,1397.9,950.4,950.4,0.0,447.5,1882.9,,1219.9,1219.9,,,,35.0,,,,,,919.6,,,919.6,2174.5,1533.2,,,,,475.5,,,475.5,2008.7,4183.2,0.0,1038.2,,,-599.9,1778.1,86.5,2302.9,0.0,2302.9,6486.1,
12/31/2008,5445.4,450.4,450.4,,804.1,804.1,,1733.8,567.0,307.4,596.4,263.0,1052.6,,,,,,,4040.9,435.0,702.1,-267.1,,969.5,386.3,386.3,0.0,583.2,1404.5,,789.1,789.1,,,,39.1,37.5,1.6,1.6,,,996.4,,,996.4,1824.6,1396.4,1391.5,4.9,4.9,,480.5,,,480.5,1876.9,3701.5,0.0,1047.3,,,-599.9,1356.6,-82.3,1721.7,22.2,1743.9,5445.4,
03/31/2009,4920.8,344.3,344.3,0.0,701.8,701.8,0.0,2151.9,621.8,437.3,682.7,410.1,325.2,,59.8,,93.7,,148.2,3523.2,475.6,789.0,-313.4,0.0,922.0,451.1,451.1,0.0,317.4,1397.6,,941.7,647.5,,,294.2,37.6,0.0,,,,37.6,447.4,,56.1,398.9,1426.7,1389.1,1389.1,,,,515.5,,,459.4,1904.6,3331.3,0.0,1043.5,1.1,1042.4,-598.8,1281.8,-156.7,1569.8,19.7,1589.5,4920.8,
06/30/2009,5377.2,938.5,938.5,0.0,639.8,639.8,0.0,2002.1,601.4,395.7,606.3,398.7,361.6,,34.8,,97.8,,169.4,3942.0,495.5,838.5,-343.0,0.0,939.7,476.3,476.3,0.0,330.8,1435.2,,816.5,518.9,,,297.6,51.4,0.0,,,,51.4,444.1,,31.3,415.2,1312.0,1653.9,1653.9,,,,532.6,,501.3,0.0,2186.5,3498.5,0.0,1243.7,1.2,1242.5,-598.7,1204.1,11.1,1860.2,18.5,1878.7,5377.2,
09/30/2009,5907.7,1033.2,1033.2,0.0,678.3,678.3,0.0,2018.5,618.8,477.6,528.1,394.0,394.2,,48.2,,106.8,,201.4,4124.2,705.6,1074.9,-369.3,0.0,1077.9,564.7,564.7,0.0,358.2,1783.5,,968.2,625.9,,,342.3,90.8,0.0,,,,90.8,542.7,,44.9,523.0,1601.7,1867.2,1867.2,,,,596.3,,551.4,0.0,2463.5,4065.2,0.0,1250.7,1.2,1249.5,-598.7,1101.0,66.5,1819.5,23.0,1842.5,5907.7,
12/31/2009,5713.8,930.1,929.5,0.6,593.8,593.8,0.0,1343.9,396.4,342.4,216.5,388.6,1046.8,,30.2,,150.7,143.8,194.7,3914.6,605.0,913.4,-308.4,0.0,1194.2,511.1,511.1,0.0,292.6,1799.2,,802.7,525.1,38.7,0.0,238.9,73.7,0.0,1.4,1.4,,72.3,678.3,0.0,27.1,382.1,1554.7,1865.6,1862.0,3.6,3.6,,619.1,0.0,448.2,0.0,2484.7,4039.4,0.0,1254.7,1.2,1253.5,-598.7,958.2,36.0,1650.2,24.2,1674.4,5713.8,
03/31/2010,5996.1,2180.5,1796.2,384.3,608.9,608.9,0.0,1322.5,382.6,346.9,384.4,208.6,282.2,,44.4,,173.6,116.9,136.3,4394.1,573.6,888.1,-314.5,0.0,1028.4,491.5,491.5,0.0,282.3,1602.0,,786.4,569.1,,,217.3,63.6,0.0,,,,63.6,579.0,,41.5,526.3,1429.0,1862.9,1862.9,,,,580.1,,421.7,0.0,2443.0,3872.0,0.0,1244.0,1.2,1242.8,-598.1,1498.1,-41.6,2102.4,21.7,2124.1,5996.1,
06/30/2010,5573.3,1789.9,1513.6,276.3,669.4,669.4,0.0,1336.2,399.1,317.7,419.3,200.1,273.0,,46.7,,135.8,0.1,136.3,4068.5,541.1,854.5,-313.4,0.0,963.7,469.9,469.9,0.0,310.0,1504.8,,947.9,604.7,135.1,,208.1,59.7,0.0,,,,59.7,380.8,,44.0,367.7,1388.4,1857.1,1857.1,,,,426.8,,382.7,0.0,2283.9,3672.3,0.0,1253.1,1.2,1251.9,-599.0,1457.8,-230.8,1881.1,19.9,1901.0,5573.3,
09/30/2010,5706.7,1758.1,1354.3,403.8,727.4,727.4,0.0,1488.1,419.4,343.8,510.7,214.2,185.8,,59.3,,109.5,0.1,145.5,4159.4,570.7,908.0,-337.3,0.0,976.6,496.2,496.2,0.0,310.2,1547.3,,850.1,568.4,63.0,,218.7,316.8,0.0,,,,316.8,372.9,,56.8,364.8,1539.8,1599.6,1599.6,,,,482.2,,425.3,0.0,2081.8,3621.6,0.0,1260.6,1.2,1259.4,-599.2,1362.0,40.9,2064.3,20.8,2085.1,5706.7,
12/31/2010,5516.4,1415.6,894.2,521.4,782.5,782.5,0.0,1448.7,426.7,298.5,494.6,228.9,322.1,,39.3,,90.5,,295.8,3968.9,573.5,922.3,-348.8,0.0,974.0,492.9,492.9,0.0,351.3,1547.5,,971.7,570.0,186.8,0.0,214.9,346.8,0.0,1.2,1.2,,345.6,355.7,0.0,38.1,349.7,1674.2,1301.4,1299.2,2.2,2.2,,429.4,0.0,391.3,0.0,1730.8,3405.0,0.0,1265.4,1.2,1264.2,-599.3,1316.7,100.4,2083.2,28.2,2111.4,5516.4,
03/31/2011,5412.9,1091.0,723.7,367.3,896.6,896.6,0.0,1565.9,485.6,351.5,492.2,236.6,256.1,,45.4,,86.3,,221.5,3809.6,590.2,954.3,-364.1,0.0,1013.1,508.6,508.6,0.0,372.8,1603.3,,1045.5,626.1,189.6,,229.8,62.8,0.0,,,,62.8,376.9,,45.4,371.1,1485.2,1308.9,1308.9,,,,432.1,,386.7,0.0,1741.0,3226.2,0.0,1261.5,1.2,1260.3,-597.9,1328.4,165.9,2157.9,28.8,2186.7,5412.9,
06/30/2011,5482.9,956.6,702.0,254.6,940.2,940.2,0.0,1685.7,530.7,376.3,548.0,230.7,263.9,,39.3,,86.1,,214.5,3846.4,588.4,962.9,-374.5,0.0,1048.1,515.3,515.3,0.0,407.4,1636.5,,1091.9,651.6,195.7,,244.6,73.9,0.0,,,,73.9,373.0,,39.3,366.6,1538.8,1313.3,1313.3,,,,423.6,,384.3,0.0,1736.9,3275.7,0.0,1268.8,1.2,1267.6,-598.6,1327.9,180.1,2178.2,29.0,2207.2,5482.9,
09/30/2011,7326.7,687.6,684.9,2.7,1202.3,1202.3,0.0,1893.5,585.8,592.6,491.5,223.6,388.4,,46.1,,64.1,,256.2,4171.8,879.3,1273.8,-394.5,0.0,2275.6,1831.0,1302.7,528.3,334.4,3154.9,,1390.3,804.6,234.4,,351.3,74.6,0.0,,,,74.6,558.5,,46.1,546.4,2023.4,2195.9,2195.9,,,,838.6,,792.5,0.0,3034.5,5057.9,0.0,1273.6,1.2,1272.4,-598.8,1364.8,-47.9,1991.7,277.1,2268.8,7326.7,
12/31/2011,7063.4,774.1,774.1,0.0,1178.1,1178.1,0.0,1758.1,566.5,508.7,465.2,217.7,342.9,,33.4,,,,335.8,4053.2,835.5,1240.1,-404.6,0.0,2174.7,1752.4,1232.9,519.5,388.9,3010.2,,1282.1,764.6,185.2,0.0,332.3,78.0,0.0,1.0,1.0,,77.0,530.8,0.0,33.4,517.8,1890.9,2190.0,2188.9,1.1,1.1,,794.1,0.0,344.6,416.1,2984.1,4875.0,0.0,1273.0,1.2,1271.8,-599.1,1361.9,-125.5,1910.3,278.1,2188.4,7063.4,
03/31/2012,7346.3,973.2,973.2,0.0,1210.0,1210.0,0.0,1827.0,586.1,535.4,483.6,221.9,282.3,,37.7,,67.9,,200.0,4292.5,837.1,1249.1,-412.0,0.0,2216.7,1797.0,1286.3,510.7,314.1,3053.8,,1198.3,818.9,65.8,,313.6,243.3,0.0,,,,243.3,536.3,,37.7,528.5,1977.9,2327.5,2327.5,,,,771.4,,345.6,388.1,3098.9,5076.8,0.0,1270.7,1.2,1269.5,-596.5,1384.9,-62.4,1996.7,272.8,2269.5,7346.3,
06/30/2012,7087.5,841.5,841.5,0.0,1266.7,1266.7,0.0,1734.8,564.6,517.8,447.2,205.2,325.2,,25.2,,67.4,,215.1,4168.2,801.7,1214.2,-412.5,0.0,2117.6,1689.6,1208.9,480.7,335.4,2919.3,,1224.4,829.8,71.0,,323.6,60.5,0.0,,,,60.5,513.3,,25.2,501.3,1798.2,2317.1,2317.1,,,,731.1,,329.8,376.1,3048.2,4846.4,0.0,1267.3,1.2,1266.1,-597.7,1472.1,-152.1,1989.6,251.5,2241.1,7087.5,
09/30/2012,6754.3,542.6,542.6,0.0,1174.1,1174.1,0.0,1760.9,542.8,514.8,488.1,215.2,317.6,,28.7,,65.7,,201.9,3795.2,805.9,1223.3,-417.4,0.0,2153.2,1706.7,1229.7,477.0,352.1,2959.1,,1122.5,738.9,54.4,,329.2,79.0,0.0,,,,79.0,558.3,,28.7,549.2,1759.8,1956.1,1956.1,,,,727.4,,328.5,370.2,2683.5,4443.3,0.0,1259.9,1.2,1258.7,-597.7,1501.0,-108.6,2054.6,256.4,2311.0,6754.3,
12/31/2012,6746.2,678.0,678.0,0.0,1026.6,1026.6,0.0,1632.2,488.1,505.6,459.8,178.7,460.6,,0.0,,,5.6,314.4,3797.4,806.8,1188.4,-381.6,0.0,2142.0,1719.7,1245.3,474.4,410.8,2948.8,,916.3,600.2,0.0,0.0,316.1,83.8,0.0,0.9,0.9,,82.9,708.7,0.0,0.0,655.8,1708.8,2014.9,2010.0,4.9,4.9,,744.3,0.0,430.7,308.0,2759.2,4468.0,0.0,1261.9,1.2,1260.7,-597.8,1467.7,-124.1,2007.7,270.5,2278.2,6746.2,
03/31/2013,6751.8,729.7,729.7,0.0,1133.9,1133.9,0.0,1702.2,495.9,544.4,469.2,192.7,303.9,,,,,,303.3,3869.7,791.7,1216.9,-425.2,0.0,2090.4,1677.4,1220.8,456.6,413.0,2882.1,,1092.0,711.9,80.0,,300.1,75.8,0.0,,,,75.8,632.1,,,632.0,1799.9,2006.7,2006.7,,,,714.1,,419.2,294.9,2720.8,4520.7,0.0,1266.3,1.2,1265.1,-597.4,1491.6,-203.0,1957.5,273.6,2231.1,6751.8,
06/30/2013,6555.0,548.2,548.2,0.0,1179.7,1179.7,0.0,1670.0,481.6,570.5,428.8,189.1,310.7,,,,,,302.3,3708.6,780.1,1244.1,-464.0,0.0,2066.3,1654.7,1207.5,447.2,411.6,2846.4,,1071.8,735.8,,,336.0,70.3,0.0,,,,70.3,696.9,,,691.7,1839.0,1800.1,1800.1,,,,707.3,,421.9,285.4,2507.4,4346.4,0.0,1278.4,1.2,1277.2,-599.7,1512.9,-235.8,1955.8,252.8,2208.6,6555.0,
09/30/2013,6489.5,370.6,370.6,0.0,1164.5,1164.5,0.0,1742.9,497.9,586.2,468.4,190.4,325.5,,,,,,312.9,3603.5,793.4,1283.5,-490.1,0.0,2092.6,1690.8,1241.9,448.9,401.8,2886.0,,1048.7,709.8,,,338.9,90.5,0.0,,,,90.5,688.7,,,681.2,1827.9,1815.4,1815.4,,,,668.4,,429.0,239.4,2483.8,4311.7,0.0,1233.0,1.2,1231.8,-599.9,1607.3,-146.2,2094.2,83.6,2177.8,6489.5,
12/31/2013,6536.7,408.1,408.1,0.0,1176.8,1176.8,0.0,1613.2,467.5,527.3,450.0,168.4,441.3,,0.0,,,5.7,297.9,3639.4,789.4,1253.8,-464.4,0.0,2107.9,1690.4,1245.6,444.8,401.9,2897.3,,1019.6,689.1,0.0,0.0,330.5,86.8,0.0,0.9,0.9,,85.9,618.3,0.0,0.0,565.2,1724.7,1889.9,1885.8,4.1,4.1,,653.4,0.0,388.2,259.5,2543.3,4268.0,0.0,1248.7,1.2,1247.5,-630.2,1688.1,-116.5,2190.1,78.6,2268.7,6536.7,
03/31/2014,6677.4,390.5,390.5,0.0,1141.4,1141.4,0.0,1788.2,480.9,616.9,513.5,176.9,423.5,,,,,5.6,306.1,3743.6,784.4,1265.2,-480.8,0.0,2149.4,1705.9,1265.7,440.2,426.2,2933.8,,1085.4,753.5,,,331.9,71.9,0.0,,,,71.9,681.3,,,639.2,1838.6,1984.0,1984.0,,,,640.3,,387.8,246.9,2624.3,4462.9,0.0,1228.3,1.2,1227.1,-662.5,1717.6,-100.2,2183.2,31.3,2214.5,6677.4,
06/30/2014,6704.6,364.3,364.3,0.0,1368.4,1368.4,0.0,1779.0,502.6,626.5,474.1,175.8,300.7,,,,,0.0,294.7,3812.4,776.5,1261.8,-485.3,0.0,2115.7,1697.6,1267.1,430.5,418.1,2892.2,,1136.8,800.8,,,336.0,190.7,0.0,,,,190.7,667.8,,,663.1,1995.3,1731.8,1731.8,,,,615.0,,383.8,231.2,2346.8,4342.1,0.0,1240.9,1.2,1239.7,-685.6,1851.7,-75.4,2331.6,30.9,2362.5,6704.6,
09/30/2014,6289.7,344.5,344.5,0.0,1196.2,1196.2,0.0,1676.8,488.5,557.4,455.0,175.9,320.2,,,,,0.0,308.7,3537.7,739.5,1223.2,-483.7,0.0,2012.5,1582.2,1184.7,397.5,430.3,2752.0,,1034.9,715.3,,,319.6,160.4,0.0,,,,160.4,572.9,,,562.5,1768.2,1691.5,1691.5,,,,581.4,,348.9,232.5,2272.9,4041.1,0.0,1250.6,1.2,1249.4,-697.0,1910.3,-246.2,2217.7,30.9,2248.6,6289.7,
12/31/2014,5928.0,478.2,478.2,0.0,1086.4,1086.4,0.0,1460.9,410.5,454.2,425.7,170.5,330.7,248.0,0.0,,,0.0,72.6,3356.2,690.3,1163.3,-473.0,0.0,1881.5,1456.4,1131.0,325.4,425.1,2571.8,,1014.3,736.1,0.0,0.0,278.2,152.5,0.0,0.6,0.6,,151.9,476.3,0.0,0.0,465.8,1643.1,1636.3,1633.0,3.3,3.3,,609.5,0.0,432.5,177.0,2245.8,3888.9,0.0,1252.7,1.2,1251.5,-801.9,1984.9,-429.8,2005.9,33.2,2039.1,5928.0,
03/31/2015,5734.1,351.3,351.3,0.0,1131.4,1131.4,0.0,1520.7,401.4,454.1,506.2,159.0,356.1,270.5,,,,,71.8,3359.5,647.9,1112.0,-464.1,0.0,1726.7,1322.4,1031.5,290.9,404.3,2374.6,,1001.1,738.1,,,263.0,160.2,0.0,,,,160.2,532.3,,,518.7,1693.6,1712.7,1712.7,,,,546.5,,390.8,155.7,2259.2,3952.8,0.0,1246.7,1.3,1245.4,-848.6,1979.3,-629.6,1747.8,33.5,1781.3,5734.1,
06/30/2015,6006.9,332.7,332.7,0.0,1252.5,1252.5,0.0,1564.2,403.6,445.1,539.4,176.1,334.9,260.1,1.5,,,,73.7,3484.3,680.6,1180.6,-500.0,0.0,1842.0,1367.3,1073.7,293.6,473.2,2522.6,,1090.2,814.4,,,275.8,72.6,0.0,,,,72.6,507.4,,,506.5,1670.2,1834.0,1834.0,,,,553.1,,402.7,150.4,2387.1,4057.3,0.0,1257.9,1.3,1256.6,-851.8,2057.6,-548.7,1915.0,34.6,1949.6,6006.9,
09/30/2015,5878.9,301.1,301.1,0.0,1183.4,1183.4,0.0,1545.6,383.8,471.0,506.8,184.0,319.1,239.9,,,,,74.8,3349.2,672.8,1186.6,-513.8,0.0,1856.9,1340.3,1054.4,285.9,516.6,2529.7,,1014.7,740.4,,,274.3,83.4,0.0,,,,83.4,494.3,,,491.8,1592.4,1814.2,1814.2,,,,546.6,,398.8,147.8,2360.8,3953.2,0.0,1267.4,1.3,1266.1,-851.9,2094.6,-620.2,1889.9,35.8,1925.7,5878.9,
12/31/2015,5616.0,371.2,371.2,0.0,703.3,703.3,0.0,1063.6,275.8,190.4,429.1,168.3,1002.1,,1.1,749.6,,,247.1,3140.2,371.9,744.3,-372.4,0.0,2103.9,481.7,459.1,22.6,1621.1,2475.8,,740.7,560.7,,,180.0,66.4,0.0,,,,66.4,651.5,,,649.8,1458.6,1729.8,1729.8,,,,515.6,,157.0,358.6,2245.4,3704.0,0.0,1274.6,1.3,1273.3,-852.2,2104.6,-649.6,1877.4,34.6,1912.0,5616.0,
03/31/2016,5737.5,323.6,323.6,0.0,1018.6,1018.6,0.0,1554.3,367.2,445.3,542.4,199.4,263.7,256.9,0.9,,,,1.9,3160.2,689.1,1221.2,-532.1,0.0,1888.2,1317.9,1062.6,255.3,569.4,2577.3,,1042.4,751.9,,,290.5,162.0,0.0,,,,162.0,430.2,,,421.8,1634.6,1668.9,1668.9,,,,544.8,,387.5,157.3,2213.7,3848.3,0.0,1271.2,1.3,1269.9,-851.0,2026.1,-591.2,1855.1,34.1,1889.2,5737.5,
06/30/2016,5613.8,200.8,200.8,0.0,795.7,795.7,0.0,1035.3,233.6,207.9,438.8,155.0,1034.9,,1.4,827.7,,,202.4,3066.7,355.6,710.9,-355.3,0.0,2191.5,472.3,450.3,22.0,1717.8,2547.1,,731.0,552.3,,,178.7,6.8,0.0,,,,6.8,787.0,,,769.4,1524.8,1679.5,1679.5,,,,520.0,,151.6,368.4,2199.5,3724.3,0.0,1282.4,1.3,1281.1,-853.4,2083.4,-656.3,1856.1,33.4,1889.5,5613.8,
09/30/2016,5569.3,248.8,248.8,0.0,656.8,656.8,0.0,978.4,234.2,220.0,365.7,158.5,1036.4,,0.7,806.8,,,225.8,2920.4,355.8,711.6,-355.8,0.0,2293.1,470.0,448.7,21.3,1822.4,2648.9,,647.2,474.5,,,172.7,10.5,0.0,,,,10.5,817.7,,,808.7,1475.4,1653.0,1653.0,,,,527.3,,150.2,377.1,2180.3,3655.7,0.0,1292.3,1.3,1291.0,-933.3,2172.5,-653.8,1877.7,35.9,1913.6,5569.3,
12/31/2016,5006.8,428.5,428.5,0.0,512.5,512.5,0.0,853.8,198.8,175.4,334.7,144.9,905.7,,1.1,732.9,,,166.0,2700.5,304.6,636.8,-332.2,0.0,2001.7,278.1,259.7,18.4,1722.5,2306.3,,709.0,522.7,,,186.3,13.8,0.0,,,,13.8,684.2,,,676.2,1407.0,1562.0,1562.0,,,,516.6,,153.8,362.8,2078.6,3485.6,0.0,1301.3,1.3,1300.0,-935.1,1897.9,-779.4,1484.7,36.5,1521.2,5006.8,
03/31/2017,4163.1,813.9,813.9,0.0,651.0,651.0,0.0,909.2,206.8,184.8,373.9,143.7,223.6,,0.8,27.8,,,192.6,2597.7,302.7,640.7,-338.0,0.0,1262.7,280.1,262.1,18.0,981.8,1565.4,,731.4,548.9,,,182.5,263.2,0.0,,,,263.2,283.1,,,280.4,1277.7,979.6,979.6,,,,210.1,,153.5,56.6,1189.7,2467.4,0.0,1294.8,1.3,1293.5,-1132.7,1884.5,-351.3,1695.3,0.4,1695.7,4163.1,
